,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
THPO,,,0.010185864840007297,,0.0008210275894612429,,-0.012864011114250326,-0.04756335457402822,0.0265866695016455,-0.009261479341053796,0.042302751466182856,-0.01531021115492134,,,,-0.046711531218118794,,0.011648892362871768,-0.01627539464454784,
CUBN,-0.016079112834120616,-0.12082135953318322,-0.04132118253969841,-0.008150506695084807,-0.008618777730934767,-0.04991251410455337,-0.05646214544989535,-0.07078351361267243,-0.03529957005933487,0.013507541984207649,-0.03289120067408505,-0.012483002854704843,0.00958625330921257,0.08986413601881113,-0.06067031200887524,-0.0455915654876033,0.02573576946526148,-0.002705504483547375,0.0418171714188209,
TIMP3,0.013599773726790982,0.04415793337884508,0.0005288849683865175,0.03326243687084954,0.06729659427996965,0.06471911702311738,-0.040502799728789826,-0.12692509399407634,0.038193779721923345,-0.025678917657149178,0.06454784223995505,0.005063297711974861,-0.03922952323803008,0.006870445226856965,-0.024062210658016305,0.1729146340259518,-0.08586837338687324,-0.007384118912300642,-0.01637079596564699,0.04381775189098338
PIGF,-0.021573882835814653,0.017408622020947225,-0.013977466372058794,-0.0039874327873547855,-0.02093425617761583,0.031866253887255266,-0.11250402226081115,-0.19941284379035168,0.03670886482105285,0.016777579144446775,-0.01789635381296346,-0.10862697690363234,-0.036700652236635045,0.022047373512770998,-0.024101613173812722,0.0016576927860155815,0.03426656754385694,-0.03831374755600579,0.04219729941223152,0.05937238708693827
CRH,,,0.02358506865114369,0.20026854145460954,-0.016368184558400632,0.04695623801252877,-0.029270778262396154,0.2180975518778434,0.033629275067348516,-0.0018592801710502138,0.10865437969125966,0.11891694618734738,,0.015234079403096406,-0.01006992111157727,0.046726586250498935,0.015222445748081175,0.03844917196781034,-0.04753184396808241,0.2773853914792678
BDNF,,0.05529405226677848,-0.006280717119481974,-0.02801623806101591,0.07299572522576614,-0.011283396354629093,0.0037058523776150663,0.3202695158209188,-0.04626683098243317,-0.01055286385867757,0.06021002673184821,0.06913622546549403,-0.020431702897501083,0.0027472987186915173,0.011453438381537666,0.0041475860775922364,-0.021828234541876584,0.003341463055825672,-0.01989263589683537,0.1288011070174511
CCL5,0.004578980597050757,-0.019644084126557333,-0.007788614023947407,0.06589281415679037,0.0019428049991582362,-0.0657784101533603,0.02148339540499265,-0.09758499681825906,-0.047347327284709,-0.07294847259703488,-0.07735536785489044,0.00722094892919844,0.011621984528711275,0.09653807667202098,0.00656654136812992,-0.0024484445537262204,0.10618431830389126,0.0551374633743878,0.04370783106766767,
GAD1,0.018672156832042472,0.20676691284566687,0.07501152570956611,0.026158547666739064,0.10361777780279349,0.11537670042225873,0.24446499124056437,0.31900828886764493,0.15807605113499704,0.1770088791603897,0.41955491336378276,0.3534028708855932,-0.05542254995636864,0.07314621085604822,-0.031585742382779954,0.01523175121345605,0.09588971590913846,0.10476111868076751,0.1569908834023277,0.2352345737192686
COL14A1,-0.030245973717705068,0.02524534901398375,-0.024510603240313282,0.004635398358643699,0.07148854468540168,-0.05597818122599778,0.01324026888359108,-0.05553355807897372,0.012520053472988886,-0.014400884655565794,-0.0899722430141595,-0.07569247537072543,0.007299677492275631,0.02611975342131915,-0.02344441585513856,0.23831048019160117,,-0.024651175318270015,-0.045296310062457296,
HLA-A,0.13202211846713152,-0.033063169800707025,-0.0699690355531454,-0.030264750820739202,-0.05297573785322646,-0.13637063862339774,-0.2245192135389791,-0.29897264508582977,-0.1227859621920858,-0.057633858387260054,-0.4228109775981009,-0.2845038922209605,0.033782038700062064,0.028419438599063946,-0.047761340789429424,0.1391279907775058,-0.004708179806690057,-0.05490755517675248,-0.09603929945347209,0.04052523024519924
CD5L,0.018757142458499788,,0.006377274319369986,-0.008405005539914523,,,,,,,0.010651218519718121,,,,,,,,,
FGF18,,,-0.0011349465017334653,,-0.013004400226600413,0.0011737133650643462,0.07602984250481415,,0.029052480873235576,,,,,0.08457464520672754,,0.015105816802604644,,-0.017760862023904252,-0.02804191330318805,
ADM,-0.00927390988594697,-0.17934510017954172,-0.032201284953794415,0.07569619722531695,-0.043675444276338696,-0.21303180103226907,-0.06747497163044351,-0.09799985606660938,-0.09791692460209771,-0.014905364187599995,-0.07811791106434829,-0.252633175633256,0.023107850491761603,0.055309548713432834,-0.06387913696493948,0.01073281005831977,-0.021384401808708785,0.01472836930604835,-0.22741754854214521,0.08560220914711549
CCL15,,,-0.00011806347058164701,,,,,,,-0.05309651602860042,,,0.1795067466374443,,,,,-0.01540399425449876,,
GNAI2,0.09665410319184037,0.019269406276887325,0.014361516079936576,0.030998901853004416,-0.01567755194857711,-0.06484549733788972,-0.17103475097591217,-0.3114486162206386,-0.0537679281914975,-0.04388581569222715,-0.37778315690011544,-0.18756573381467614,-0.06161299538045295,-0.044623303541640694,0.0021646653882988302,0.07192830950824254,-0.045544369771784485,-0.0039024863770739,-0.08311246979441125,-0.11099659953427872
HDC,,,,,,,,-0.12099236935289223,,-0.06356914794069365,,,,,,,,0.07521581188414488,-0.06698301893581152,
COL11A1,-0.04425248417588138,,-0.001382606128059752,-0.05343164441616315,0.03974855587278998,0.003109985352055983,-0.27351863561949213,0.09843713817888552,-0.037057929619515206,-0.03597903656524525,0.10566376981063179,-0.042970624963378265,-0.004702390049085517,0.01697264115656101,0.004650531480110019,0.11420026417684803,,0.05011521431313603,-0.08028750524131797,0.07284970678198056
NUCB2,-0.04999897653599597,-0.03016391065520612,-0.010609083537939304,-0.022578456907191072,-0.009536380498341258,-0.029054323436183246,0.0018752606799886968,0.024788584326434392,-0.005035390545091597,-0.0031261675699775227,0.021582516129598352,-0.019702591879103285,0.07218269332236239,-0.00031352580237558155,0.039303585076849765,0.05337707462062532,0.0669130118469008,0.045862095166574024,-0.004458529598378081,0.00037830773169897705
FGF16,,,,,,,,,,,,,,,,,,,-0.049411922635058475,
CXCL1,,0.013718815153959122,-0.015312587569019806,-0.03359725571021649,-0.04305100287793178,-0.0054368120449242155,,-0.02202763917162948,0.012853700086824694,0.011294639760652472,-0.09887755773670541,-0.03829090552286953,-0.034992597633648606,0.07635181818294758,-0.009166315755431783,0.05139380615751819,0.24903098085836764,0.003300402799208293,-0.04488910193894272,-0.06657919678855567
VCAN,0.029557343100466225,0.0177382031034399,-0.01827277623780988,-0.02303046234930173,0.0141861105529576,0.09779356601211031,-0.2791032683998453,-0.23920387797016984,-0.002170826834512644,0.06530287874944041,-0.10977816648611818,-0.2819313522759811,-0.09701929199960531,-0.01679845419918687,-0.016461854107656552,-0.07270778274006394,-0.014401094060661153,-6.027832985349598e-05,-0.08074752351171864,-0.08216345495846113
MMP7,,-0.048262714541611386,-0.027198287448306043,,-0.025853632246799815,,-0.040621054735876225,-0.03137829679494731,-0.023671234283528377,-0.029422584254868427,-0.06871340642443889,-0.020202213909409482,0.0914200590746884,0.0719619542581659,,0.10927639799734773,,-0.12203349286195043,-0.09700698355229614,
PTPN6,0.043272613580911605,0.04720294434615643,-0.05344820627201331,-0.04480639496925549,-0.01442546366779955,0.005706115947039944,-0.042205397467058293,-0.1238650836377118,0.002975188038756348,-0.028269402851146954,-0.19212883549851306,-0.05497258607406213,0.06944471653330772,0.005019935484946555,-0.02814023200157257,0.01709576793888559,0.12083390555431081,-0.007777324098341082,-0.0525026198479857,-0.0876068124881654
PTGS2,0.03068945640663254,-0.016529558223700266,-0.08449208961772676,0.04783431764088572,-0.010854493075296795,-0.12850833725151511,-0.0030368440218306184,0.29976861270189853,-0.04150576439271937,-0.008788928473019953,0.00780559067721606,0.028116606591095317,0.061333303422606004,0.04823989680093297,0.0036088223706189303,0.0985004905250106,0.16915705646890836,-0.04187528691145162,-0.13961339317162924,0.11365526032082948
XCL1,-0.034313532324647567,,0.007081380273825676,,0.06882615969483416,-0.032345933783527084,,,-0.0241431649212128,,0.023740694524594482,,,,,,,,-0.006949175781322214,
CD58,-0.005558177956004473,0.002156716633138983,-0.04609894155006394,-0.058869939599272725,0.06065196543025452,0.015676602755348323,-0.05848801004357897,-0.190358318683002,-0.042266123149651794,-0.012427593243602588,-0.01452471575940751,-0.11031909439357314,0.09615706187357226,0.034560763444510534,-0.021749603583549316,0.05657403226184914,-0.09777971613719161,0.014587496157045129,-0.03589690371170532,-0.08405768940360407
TNFSF14,-0.03801395127868209,-0.0527583054084482,-0.01031405315645088,-0.015238017859798376,-0.009776610624386634,-0.06837050621858604,,-0.053413921510683665,-0.05289401722703713,-0.02185439789397236,-0.08512428176342968,,0.08353236886585774,-0.02196788862767719,0.12319060978946221,-0.06262900926179144,0.048627283124627704,0.00887395073333797,-0.027564034524284974,0.0758489290817993
CNTN4,,0.20475672155810673,-0.019525923125632092,-0.014887982038215588,0.06660399569949102,0.11125433471843453,0.1527535464300225,0.14982539990721427,0.026129299428902936,0.03947710265383811,0.3258473840973745,0.11471341149568648,-0.03885574349170957,-0.025888715203671562,0.017885094780817283,0.039269362633861694,0.1648730041946432,0.04155338073042342,0.11793111334856529,0.1893625895825223
NTF4,,,,,-0.017898185228806155,,,,,,,,,,,,,,,
INSL3,,,-0.02544981409170868,,-0.013004397675863212,,,,0.04395098887600556,,,,,0.045063244162699925,,0.015164505358898971,,-0.021091562156301525,,
BTLA,,,,,-0.020641931206024592,-0.044724567237160145,,,,0.06799730019546006,,,,,,,,-0.020394486013134,,
MFNG,-0.012111016148080035,0.0920224995459398,-0.02392496269091108,-0.028778361520681917,-0.031574176471679684,-0.010976224697094727,-0.14563533666711762,-0.1628215329279948,-0.02703129850562583,-0.0192508131646258,-0.11886654183568199,0.07015935336773553,-0.04136541517466114,0.04489465095486803,0.021041735424422205,0.021206771585435633,0.03048952583027745,0.02709769238951689,-0.010857347769901536,0.015842553410692645
ICAM1,0.03549733842638903,-0.11102760947037833,0.023397532354732995,0.0019935600546460725,-0.08146012463599477,-0.19027355992564385,-0.05475983324289102,-0.16809138015788808,-0.05554708111961188,0.006560194442976937,-0.1475756415115691,-0.0700742725500857,0.1281324294706869,0.056824012163375535,-0.034539150394714266,0.06786341184852179,-0.03195196529907036,-0.03272997317357894,-0.10738782567222356,0.06036522291484515
PROS1,0.01729035622884706,0.0033561571573555975,-0.05190952282416779,-0.012534910802264928,-0.028961823532137058,-0.10789662164453277,-0.1294215815774668,-0.2555274946001281,-0.0236771784909868,-0.05320377672270063,-0.1395857211471435,-0.03557023448376177,0.03630412338193225,0.05720648250562171,-0.08003623826107442,0.23068244898822013,0.016690515600685782,-0.01826634594046549,-0.10512666386281691,0.05054025024886057
CLCF1,0.007454096893204616,0.011449867315356035,-0.048672702588710315,-0.034718548186375944,0.05577293329713663,-0.15275008149041044,-0.057195406088199736,0.024605040544180206,-0.06987565111624203,-0.0060543243473735135,-0.10991631110454422,-0.054904301299803185,0.02772503113665011,0.08569777057791649,-0.05996001425583648,0.12777242850085108,-0.04590112154880066,-0.052747207285614564,-0.1327957177631556,
PSAP,0.052542720955453336,0.09795389955253439,-0.06417446806357843,0.06023937347044494,-0.012392639502814627,-0.09365975469811119,0.2113221717757402,0.05581889251758515,0.10257175940409323,-0.02691895925327307,-0.1873883209760029,0.3105451451398191,0.10371249540971196,0.07054871365997176,-0.018838937508153006,0.13824526996157685,-0.01846217300384093,-0.04131698331565151,0.007289486650313951,-0.11091402398294264
EFEMP1,0.03007791967557827,-0.08293589619836342,-0.06706048683319103,0.019367553094738487,0.05055448442178196,-0.2106981004255983,-0.12532072409404496,-0.24767526485110863,0.04417810606019932,-0.050684679126027705,-0.3914910156834732,-0.19302525840011522,0.011430232398576415,0.09442357695045736,0.014894430975172646,0.14740166764966783,-0.053518082063566196,-0.06947977724831952,-0.12329735576308914,-0.07388191529503577
C1QTNF1,0.08262765013994137,-0.11193661346483266,-0.0698455042718907,-0.03753495625168448,-0.04460409217132352,-0.01466528151463595,0.011380466639684797,-0.1902813675792334,-0.03553577856634902,-0.031075907546861948,0.04379186100999374,-0.1115717676271028,0.026965245146711878,0.06779896879705094,-0.012918829229643323,0.014001653915499247,-0.04133727001040793,-0.0618371325331827,-0.1335068596958188,0.08985810922968673
ALB,-0.05165822016455025,-0.026130520790654796,-0.0001397975427121918,-0.015728967826493537,0.028527898562246364,0.021258144432541565,-0.06083620698412156,0.04398397536492949,0.01712329349445087,0.055289589050332315,-0.11545287242222194,-0.028729394862828214,-0.04428206699312537,0.06072366682867296,-0.05941141911888733,-0.0006292793904720147,0.21865899096854988,-0.02384950618487829,-0.0015974860951780195,0.09631879946930609
CCL13,,,,,,,,,,,,,,0.08775109220772134,,-0.01748318972067236,,,,
EFNA3,0.03414977305198495,-0.008313453817669313,0.014192882401276431,-0.07956799177399537,-0.03003150690852621,0.0029395795555846836,0.18063431594923257,0.2773660656927675,-0.015854042550570175,0.07375254407388777,0.20046530067610857,0.027037759098388046,0.08321197810716606,0.09727395843093224,0.01975416228625785,-0.012941461404234912,0.08846721084636165,0.06687228646136985,0.14716716742495625,0.10808410515093571
DRAXIN,-0.05403263785981552,0.09332008621375451,0.03758682293121557,-0.032180261603228386,0.049783635718399326,0.01979342798066085,-0.13313223020742332,-0.2148500829164538,-0.08646397267473217,0.04305989334883662,-0.06442091379017793,-0.13216663389978775,0.00954409593178281,0.0292505397145359,0.07262029471465486,-0.038828090574371366,0.012715185070190716,0.04744757865036322,0.06345228120811322,0.09018482914378477
RAET1L,,,-0.03301893629368452,,,,,,,-0.022485089487211538,,,,,,0.016187920924046223,,,,
NPTX2,0.01097917477961923,0.09975524591266254,-0.035362110898904765,0.009219204985772111,0.05776550725842097,0.1393091871643141,0.19051782944278672,0.31237874799928905,0.14818387245966816,0.02479376767209236,-0.12948170518390903,-0.07405187307318455,0.020251511626469206,0.0323349139793054,0.021984014384221758,0.09861565892057184,-0.05088173076380862,-0.002310586624969754,-0.050381788308739676,0.1340086308301011
FGF11,0.029404558008445464,-0.1348545728184677,-0.017076486163764067,0.008939940586089382,-0.036439382477154,-0.028748065408319104,-0.1378222921343644,-0.1660654481662308,-0.03662982073641781,-0.03124775748981246,0.01574179487057701,-0.18497418164535706,0.07445946539575193,0.020001861827565266,-0.043321698942721705,0.01068155876063656,0.03535977000190184,0.010948309049488071,-0.1251728410382595,-0.007873473479822266
CD59,-0.030091366189645766,0.09140328491263243,-0.024831576934667896,0.006658051127235111,-0.01316076249642646,0.0011097600488667234,0.12282735296980113,0.208839297939318,0.04866869733110431,-0.02442909292200426,-0.12036414794343085,0.19103379615982757,0.008926475477505667,0.02946929882089205,0.0011746385401198761,0.1520704422163399,-0.026377429214564235,-0.007681283998557636,0.08533246089958575,0.06040747086254772
COL9A2,-0.047564171581308,-0.03540112565088636,0.049378116131254264,-0.020444941169982328,0.023315017103732513,0.1567710173869216,-0.0908177003210004,-0.14474186155117613,0.049675236026291224,-0.0038555107899181855,-0.1547672803857819,-0.16194998539338357,-0.05880997345105083,-0.007034797208425807,-0.059521165266854886,-0.09122361882933233,-0.016607361956932652,0.08811182244555536,0.10009921600787433,-0.029901943982194527
DLL3,0.022192984601114647,0.15200122113994174,0.0456541576546379,-0.056198609273600555,-0.022840763537162315,0.11918913533029753,-0.1929409781973789,-0.06197933551193757,0.04645497748381829,0.11376987512461313,0.19049166565792064,-0.014876351608769656,0.033371186193137684,0.01886575223401331,-0.07567395566733198,-0.042922250595066325,0.013399979093329918,0.07167885500885961,0.09252271824989244,0.021495884078714216
FGF5,,,,,,,,0.07151375503142239,,,0.030528479671726175,,,,,,,-0.002851298267823389,-0.05318131669225588,
LIN7C,0.09197633937558461,0.0049292079275940785,-0.010384430347934926,-0.0256103355523381,-0.026955561568185293,0.03364476925719838,0.04197299478066479,-0.061027194836220086,0.0015399058024935296,-0.05027059020274839,0.16609444266893073,0.0286393539737038,0.09557689554870025,0.0017306790093367032,-0.016464303966005508,-0.013668925986240513,-0.03478397761154387,-0.0672852484869341,0.0620169538986557,0.14337517573423272
GDF7,-0.035542115257718936,-0.028495258991096097,0.05110454200112562,0.05261518280790003,-0.023203642097835517,,0.008915958931126752,0.004812188916972266,0.005119354110302383,0.06372738865476661,0.12038074383942368,,,,-0.02983067041220698,-0.022308681195841947,,0.07982309918107977,0.05377355499541554,
PSPN,0.050690830963582144,-0.030132934303030812,-0.013681986191705206,-0.02512019090856719,-0.002616113871327976,-0.00471234189185138,0.06645755381209344,-0.01730323235507286,-0.05309960564251405,-0.008153539951764063,0.04723325177486363,0.010863883766124375,0.034373339252413405,0.01840906115997279,0.04008336481804509,0.028367717110684434,0.1256591820974509,0.014507799881808406,0.004973355820840128,0.05629162194184472
ANGPT1,-0.04170028728171131,0.07244105978661751,-0.08029377511618177,0.0015584694069595245,0.0069927979408914145,0.03109871149988644,-0.02356896219890239,-0.14357163657598332,0.031218242995962646,-0.015875827578367373,-0.14927198801768718,0.020349546057679593,-0.011509896150856345,0.025266140201051876,0.04945845512903384,0.09368001591832882,-0.012916320469007982,0.09939950840975417,0.06019280696519746,0.025782572713227796
PNOC,-0.03188269413931724,0.24838876366335605,0.05270096387479416,-0.010407157321062979,0.0787208110057029,0.09605665865956196,0.21697931647496024,0.32416291817345166,0.1356925597647502,0.10979392634819546,0.2555898090169483,0.18935847563243666,,,,-0.019845332046322543,-0.04564845989485613,0.016960445417270233,0.11609888599323087,0.2758604638442183
L1CAM,-0.00779020453678386,0.16386124448961129,0.027644321603731665,0.009687965739152076,0.015191254024114345,0.01863143950628435,0.09972053904602601,0.24875086723832412,0.06207288540742978,0.12560377323875632,0.24033021448132302,0.385680124181827,0.010969691328457992,0.053281637591156575,0.03674445015788554,0.008332497665551419,0.053303868411791265,-0.0107032231659828,0.1313314512087757,0.2198486588176962
APOA1,0.025884148418676364,-0.019069928730602294,-0.00781001260213022,-0.03238660195292575,-0.020252200760266285,0.0554858988781007,0.005313550497172238,-0.017940200537196253,-0.02015696305094256,0.030889957082464954,0.11743974237782853,0.03582567377588316,0.10184045792060734,-0.038482421744511046,-0.005577969149663936,0.035316390381679934,,0.007957230927259943,-0.027696766226802547,0.032613078747406536
PSEN1,0.001915396112972372,0.04279684075818776,-6.534510509217661e-05,-0.010291291972335161,0.03387513939923105,0.04577712907620473,-0.10167816192795869,-0.09547481528876435,-0.016715415610423945,0.05296521139697741,-0.19833430145133454,-0.11783631970762541,-0.05324034199029071,0.036249052008849966,-0.008646837302622631,-0.024164595236903303,-0.0017793688923140633,-0.03035212334803518,-0.006323898231263004,-0.13167640486260054
CALM2,-0.038061376477917575,0.1636792134243801,0.06471822621388411,-0.005948952572939077,0.009670096739679423,0.16701268415270518,0.29529694120455857,0.2851430889619533,0.12448392058521096,0.14898865189774302,0.44448836141159376,0.3392323348235661,0.08310792597209785,0.03875671826892877,0.08020333125033584,-0.07316081807299711,0.03064021613484021,0.06504006838852901,0.24719217841252822,0.02378716013965584
CLEC2B,-0.005627533567265825,-0.05611415811035049,-0.08019853912368571,-0.0033320360786418444,-0.0356733257117842,-0.08005816655564034,-0.04940249437505895,-0.18125490868705638,-0.07330728923621563,0.005060766159827009,-0.10979900061377873,-0.02533619067858817,0.027328357703996428,0.013621410702294163,-0.009844385300552845,0.07746076786519332,0.07846163810651313,0.04107500204969603,0.004593787666368665,-0.02745416923962063
NTNG1,0.05087783059832178,0.05109034366208055,-0.025125922955131108,0.04804472058932851,0.04317139637536599,0.015349465175999229,0.02045272086602839,0.0012735108691500395,-0.020833272162006807,0.011748167209255157,0.15627766133325252,0.2015292361395524,0.10946061565361853,0.011520788721470878,-0.05364029979982517,-0.028926923510256594,0.004865042810043169,0.07030597377548527,-0.026330670464603783,0.08446881596580218
LRIG1,0.03012109166880325,-0.0040305877235158665,0.012415735357195382,-0.024257837482449127,-0.0006188552524519203,0.1287123078138254,-0.11354561200940126,-0.17340203968190424,-0.041023832393432644,0.04047351419305537,-0.16112746568424194,-0.16378805590859277,-0.0435429302294698,0.04057665185156769,-0.03834519980708117,-0.08833185258117628,-0.08060921884345261,0.0945750111445111,0.05351358010908604,0.003962633845629273
CPAMD8,0.03222250463688067,,-0.013080465139022512,,-0.015381881998571307,0.03537333348335483,0.04566410812472417,-0.037914571313259336,-0.0028283541909859,0.03196579893854709,-0.01773237599045023,0.009349800521013075,-0.013804723012974968,,0.011824680810620396,,0.20207153748182208,-0.0220999050510493,0.03969931738920986,-0.14398973500968368
GHRL,0.029638096569403964,,0.09648232615807045,0.10690523198351481,0.01945437581512103,0.044182387440991636,0.03776073565142802,0.04287386588842931,-0.05308619215978378,-0.0004306998578977419,-0.0823472166035547,0.02378529507972483,-0.047146211376218695,,0.05911671524286669,0.05051741153155355,,-0.002624403991651516,-0.020443935825650097,
NPY,-0.03516491784293349,0.1752313838862839,0.04782251879304499,-0.0006036667459590322,-0.05065676546594201,0.15412345065713598,0.22163725681750293,0.2669557514564191,0.008131839626659376,-0.02779330886905882,0.03244306220444564,0.08102720327438942,-0.04086377098173996,0.0228609946072937,-0.024296301220269798,-0.03765483818570734,-0.007523446850872537,-0.026633484485928637,0.17045910383951807,-0.06995854477763802
MMP2,0.09304280862654773,0.16469638632133993,0.0014694763452690808,-0.004574720315294681,0.02089430953959448,0.06761516693424764,-0.17306134848271965,-0.22511792912182307,0.0563350998815332,-0.028776358906774022,-0.1336694217790223,-0.27355810783150364,0.06950706708212176,-0.005781682499094302,-0.039101792099408623,-0.0572602992471765,0.08211872917841778,0.00040890005693550445,0.061992075441599674,0.10797172862792034
LHB,,,,,-0.01339645757699292,,,,,,,,,,,,,,,
PPY,,,-0.04869146995270534,,-0.023319325522022018,,,,-0.02212750717408557,,,,,0.03612200809066615,,0.0368285344592889,,-0.042195318550321714,-0.04221862135495396,
ALKAL2,0.03756957134764627,-0.0372456500456497,-0.0619218283784024,0.005879747900531926,-0.013201827943286008,,-0.043911198944340694,-0.011461035928056975,-0.02613072918456368,-0.008407561092713078,-0.12197787805600253,-0.08883810211003466,0.06039075549803356,0.059238397350089615,0.026833621608043808,-0.09773364099996533,,-0.013744692161484376,-0.02859233250648021,0.13255199994918462
CSF1,0.03800571336696155,-0.08660090983316705,-0.030137783865302255,-0.027194163371602634,-0.04436382128486929,-0.11203070448316187,-0.16155377917886277,-0.16944848231980664,-0.05402575033625814,0.0031512725336339652,-0.17823346978173882,-0.21017087119031055,0.06314343685538189,0.06004975812367497,0.03598436564979518,-0.011652300289452895,-0.07288860270869897,-0.0025607852756593906,-0.040099008379072786,-0.008303146446161635
SEMA4C,0.010532718005760399,0.03732827730194554,-0.03808918158407038,0.014658837727476542,0.007930346741322503,-0.004017136795771723,-0.0827658974742527,0.02042087461763931,0.030412956965719697,-0.0004595540416833123,-0.05583046126970446,-0.10046803615531023,0.007408651036182515,0.03636650113340121,0.02114140796672771,0.08977882199331466,0.1079009072997796,-0.02345183572581513,0.037357094868769786,0.012266980470165265
BMP8A,,,,,,,,,,,,,,,,,,-0.018930812377325693,,
ICAM2,0.06689067432621655,0.10056541237896703,-0.02621220920424682,-0.07915973895914093,-0.01385315326000821,0.06458107715322141,0.002629745473013917,-0.10210807307384838,-0.04961770271157705,-0.016372262530831745,-0.01437837983331152,0.11760170393609634,0.026435677760028614,-0.025390456379412354,0.045828332204526784,-0.050835797009776106,-0.02673303995485096,0.024478026721110026,0.07569326803887783,-0.00907433035315113
SYTL3,-0.024280817705996355,0.004355270796627153,-0.060673758067898126,-0.018968631937605264,-0.048167496758095334,-0.03060231392925239,0.023032799862298763,-0.13958711821205838,-0.05043074033419701,0.03907868650107411,-0.06174648675962418,-0.05366440796011382,-0.004647346833097363,0.023519015155919833,0.010447463852900282,0.06442387941175708,0.0004283449476906555,-0.029733455661902608,-0.03165481723510182,
IL1A,0.014779221524411969,-0.027679849621344815,0.03560587719248092,0.03917653032016505,-0.0061099131994588616,-0.0367578245884714,-0.016080398289334295,-0.07406777923016342,-0.06844552349264561,0.009709352030642682,-0.10331390442568449,-0.04115608240358252,-0.0011510714771080753,0.07678268379015535,-0.011023243660284923,0.003194452840144912,0.02777609502654047,0.0064079981717343965,-0.041644911752693414,-0.07379760254937007
HLA-G,,-0.019036469857946308,-0.01783619306416381,,-0.014149251574131704,,0.008146077106202356,,,,,,,0.0016355390617270621,,-0.007101547360964682,,,,
PGF,0.03804866837987693,-0.040608749819539165,-0.029904021828990816,-0.053301411492130066,-0.01970169639543822,0.029738255955394755,-0.10513742442779599,-0.19580599046523423,-0.02338080655295277,0.020008562649389692,-0.01820755832486356,-0.11865158605418633,0.0020066188752101157,0.02365751606814178,0.0037308847910490638,0.09461753786868571,0.026331297336529703,0.01876676552063816,0.03808953041658281,0.09352086729122158
LGALS8,0.011007301604314642,0.017016922119750953,-0.007866147035037633,-0.020864611405149475,0.06324869912592816,-0.0037231964534082916,0.026228171233648487,0.017614299392016027,0.06044002905759283,0.07661794789959256,0.1774518780129928,0.0989207684035036,0.026495337028089753,0.04611805152871314,0.057468971062426176,0.00018494326974399734,0.08398165064418163,-0.004205691264899194,0.024379878751139575,0.028807474540520208
DKK3,-0.004046153784383642,0.16486063661878161,0.031825473387555946,0.07370837034460155,-0.010109241690558018,0.15498024238641406,0.2900030609262376,0.2960224376030692,0.07496387808479428,0.09676031906892749,0.4244192830430933,0.34936032580287424,-0.045923310798292816,0.015615891989382234,0.0004765241318085172,0.01410169537642996,0.15085330211430567,0.06694721308784835,0.24730663927894975,0.1922606990350741
COL16A1,0.02605791114933036,0.003768487039243484,-0.04074450152216682,-0.01836026217567673,0.03905294426447373,0.09367566844417172,0.006208251087331212,-0.10077407515893935,0.012975310247411621,0.03479280091259221,-0.014794738758979659,-0.2720748636536242,-0.03363226386488656,0.016182365952789386,0.03618409346649461,0.004252705140252542,-0.003282091496523223,0.07231760605322204,0.03904294621215483,-0.007197100964588943
TPH1,-0.05826184675666882,-0.0379504705365077,0.0005356312269880333,,-0.014333597166956041,-0.03747403406501771,-0.01287744703146541,-0.011677371614632833,-0.05117628087936984,,,-0.033967811188865,,-0.01772935871654385,-0.07023943953294223,0.028935188392207226,,0.012947763675592054,-0.008949647670728067,0.24428405167150238
TNC,0.007292421781059106,-0.09984859190660968,-0.08412229211585319,-0.018632501370314327,0.018464979385360913,-0.16498970356493195,-0.2429085202927016,-0.2864946010266005,-0.13602275570736877,-0.010369974860271813,-0.30212611303503467,-0.33042396602584767,0.030040206871023926,0.03735275515997005,-0.0744654531957663,0.14440543193757271,-0.047238544396283014,-0.07388115158908354,-0.16510445820990494,-0.13162590092408236
TNFSF9,-0.03127399633901219,0.12393592982343953,-0.02799944823128954,0.08041320964790574,0.0282615756441133,0.027188191235028424,0.03501332017160214,0.09658699569915184,-0.009476122167776841,0.05497439110424193,0.070934140059971,0.10006333702302243,,0.039083397844276294,-0.004528704806880899,-0.0416064008050786,-0.0065100786103481295,-0.015973208813749987,0.11498857934213859,0.02321210472719013
C4A,,,,-0.023282120297019055,-0.015882277823347012,,,,-0.005235985211488338,,0.005666867080657134,-0.029858996401115428,,0.030665257838086633,0.01959585254389004,0.16014316577329832,0.03513320598292937,-0.025493231990026045,,
CNTN2,-0.06574837775315392,0.06529873352882115,0.03171108196285902,-0.025095149696753208,-0.03591939089628558,0.1284678691024172,-0.12175005304894754,-0.12467935300751912,-0.01294638219245927,-0.045656812865293196,-0.37236781056636264,-0.040287950735588024,0.05064470383731894,0.050865937532729874,0.07195517709172604,0.007996216110555496,-0.13755186685209675,-0.056232005952238553,0.15099639698602046,-0.23822277614745782
F7,,,-0.03639497601702702,,,,0.12274390552321704,0.049180857556318784,,,,,,0.10805029862058706,,0.03895610142732318,,,0.048939295582596666,
