,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LAMC2,-0.021856558770374682,-0.02652493847731951,0.07683743993949853,,,0.1001219406129914,,,,,-0.022021772622844427,-0.012420914611446841,-0.028328449908885247,-0.0018503151980366955
IL10,0.0315152066420758,-0.03636305814119872,0.0240028028650405,-0.015735552436610175,0.010467326061509208,0.028473084807113982,,-0.0198601808067811,0.017106590929595808,0.049066172667209806,0.052983648638344524,-0.006744467859344402,-0.04616809297500942,0.08997367157878747
SEMA4D,0.06394543313667901,0.005994088056038195,0.01079856287753863,-0.017995882660661183,-0.07420703871896896,0.015893676068937483,-0.0029839074190946132,0.02375609943084116,-0.019213621173884754,-0.03589242933059988,0.050269447817415366,-0.06845428734212336,0.04168344380838182,0.01820505769833216
TRH,0.012864989280603277,0.014400446090066995,0.028722685978195883,0.024680626135350846,0.08722857459039696,-0.006037367548645441,,-0.07286203310243405,0.111088874872255,0.046720961686995834,0.01955716292495197,0.08186724231386248,-0.016653363090111027,-0.01150681781618879
SEMA6D,0.0218262307741674,0.019887190260011317,-0.013512727270897341,0.08319556313428739,0.10720027241439198,-0.00021243922083505782,-0.05337783915651226,0.03147533061865925,-0.0056807758808724166,0.022247060371615716,0.03141391260139765,-0.017384933220917075,0.008740306660280328,0.029511717943717493
CEL,,,,-0.0005008079663063593,,,,,,-0.010800655502741917,0.03204021711337078,-0.031442561182989444,0.05175285301211989,0.05657834261187601
PDCD1LG2,-0.019602797670660716,-0.000314278628187841,0.03563340236885667,0.024263400229459418,0.00445960371370028,-0.03810128621559493,0.03135829335214832,-0.03397319825553514,0.019448794958241276,-0.0006594110055847988,0.02021790617864814,0.05539505165198659,0.023973374039170346,0.03788274587485592
SPINT1,-0.03384061921199511,0.04018108167652368,0.07082973686545496,0.05097773502151717,0.05016837612003586,0.015176836581276838,-0.02699404572199942,-0.029150469894606842,0.07426401392108761,0.02654536118327004,-0.021214920524505805,0.015384044833161224,0.05703948818005258,-0.009220073000807998
CTHRC1,-0.06372882280258184,0.007430105810728295,-0.01419273426177375,0.04696958127144875,0.0704602451806782,-0.023340686006275636,0.014548902156287943,-0.0042080081091026515,0.11821685459832156,0.0358772173587573,0.09233137833725434,0.015252652340776482,-0.006682399329456865,0.015911394871142622
PODXL,0.07178786637584482,-0.01207377039994656,0.028698000226125175,0.06357724937638765,0.08109126128737429,0.052870346835780596,-0.04686701771585424,-0.05442885024331417,0.032693033002964556,-0.0829696387326956,0.05355098169135787,-0.028734254899929135,-0.00698433446175616,-0.05111290250631812
JAM3,-0.012401130894208596,-0.028343602269920144,-0.0265312299907472,0.03265132504828212,0.07833157734265046,0.02076520046752841,0.038122783956060835,0.026563954348333734,-0.0646577074138752,-0.053691011780446156,0.0013604458734876672,-0.022955186630933818,-0.0456146438818781,-0.03921121225611907
TGFB2,0.028168684920541694,-0.03729372984411662,-0.02826426091432571,0.024561127356586245,0.11726299208240612,0.016048941355780867,-0.006794159048375065,0.03476212530876877,0.055516888693761805,0.06288520845113005,0.016852888962725316,0.01827788456260218,0.038476146456339226,-0.06143003788014867
COL18A1,0.030686452097847358,-0.06611190448121099,-0.03539916801365088,0.005119452578587383,0.005994667531843266,0.08183949643786745,0.007191405955695942,-0.023150847425725905,0.09352073794876929,-0.05928959256008082,0.0348547538605441,-0.037677554948747825,0.003972291969945259,-0.0022266224103283856
NODAL,,-0.007966647490560402,-0.039419514573051144,-0.04175359391637982,0.00022020865682741055,,,-0.00752436568869219,0.045332342147894736,0.00028437204496450393,0.19201003661722152,-0.014204247444002874,0.014129793577617983,-0.005069939496726165
INHBB,0.00663872118988194,-0.005395444096126946,0.02901318034783986,0.008695789649568887,0.019716014472099565,0.019641604242884747,0.006298710466630934,0.05156755657329848,0.0010713780660080935,0.03196718961651354,0.013045838887730157,-0.016326784108423344,0.03170142613922447,0.03819273946062673
LCN1,,-0.02652494444553867,,,0.08341038032338807,,,,0.056274936162690546,,-0.01956087749285854,,-0.01684078718044381,0.10489068501016417
ARF4,-0.0031500048086762645,-0.012764182238030164,0.019540505068806367,-0.013007420838787056,0.07135142523005703,0.002507279353207805,0.005595810536146513,0.024230404497454894,0.10259032837723059,0.0023863368861687037,0.016542236037181853,-0.007514047085883446,-0.033860567400518404,-0.07128875740408233
CXCL14,0.006954463753485952,-0.008643971946697098,-0.028159163977214078,-0.009083988508845297,-0.046302704895067694,0.04982835630632049,-0.0011935536956741424,-0.0618320651937857,0.0676895371925631,0.0900375749972876,0.03664029846837517,0.03882203947047815,0.008088141963626653,0.023248042749600267
LIF,0.05085606604009081,0.07371498267998504,-0.004980503745899063,0.012471872899523855,0.04174555205235995,0.025028674489762866,0.0192041824914365,-0.01866395166095475,0.031621161792862305,0.09492444249613749,0.003230770888996561,0.0046196240761078415,-0.06685785167144069,-0.030781833141690824
IL17B,0.06193109784899233,,,,0.06729331115980977,,,,0.03514977471213571,-0.043578688993872614,0.10273616562913146,0.02540025877701381,-0.013246703449888604,-0.01870527998356897
MMP1,,0.0001368089418241866,,-0.017335966145791935,,,,,0.07990270025523526,-0.008333314136056634,0.020519493997641705,-0.012796411820130773,0.017791249532802013,-0.004596260739586486
MATN1,-0.020583477154055875,-0.02501752564185548,,,0.07945705485538629,-0.01940846698577862,,-0.018064701947399547,,,-0.03459776647245856,-0.01821227863533342,-0.020254048130075804,-0.01704630947900106
ADAM28,-0.042385788830633236,-0.009971602011349506,0.017545335071167158,-0.06066954880673018,0.053095837082224165,-0.06367039149346003,-0.029529207870610946,0.05354152915201199,0.04572773580472612,0.0048395723848339055,0.052548817374640754,0.05604272277902422,0.012043627440552988,0.0926997851566569
TCN2,0.016160370103557784,0.019384508298427063,0.04939121274852106,-0.0004977456753658194,0.04817400854144098,0.022993024673703504,0.09328259984085324,-0.03716198581731947,-0.04588284453566971,0.08486623550153337,-0.039193856335137854,0.018965407980022296,0.030762196359718306,0.06287286290901221
THPO,,0.04071680669163932,0.014473008776074178,,0.030484250799452696,0.024700197268650543,0.09197298597493396,0.057165628606432914,,0.031680551785008344,,0.14760202497400268,-0.021925702919234857,-0.025545444611570847
CUBN,0.00641171868023549,-0.022079975123207342,-0.025267670896602226,0.007507845084487558,-0.010061899307034574,-0.03696921462085636,0.0028273319610776877,-0.01095534006254312,-0.005988181021121773,-0.036694210762570616,0.08567446304657639,-0.032949849895019694,0.03269638995152279,0.062024500875360586
TIMP3,0.06857470528822332,0.015275778202980074,0.011771453825977886,-0.025739206519963,0.030405049126292497,0.03088969263392394,0.007179941851238443,-0.053714450320679695,0.06924586714469129,0.0007070116076045708,-0.001281054683130513,-0.013878083482263067,0.03354349423065893,0.0374651317288581
PIGF,-0.027981010295004913,-0.01671213296468536,0.017748667808030083,-0.025186724338333452,0.07209173630653369,-0.009502767018806693,0.020284488920689982,-0.006499234942458246,0.023186480402716314,-0.04497969575457133,0.026836076255712056,0.06363032780928324,0.06118542042600291,0.010680933513317352
CRH,,0.08061302111163215,-0.02257668937784383,-0.017616501512510478,-0.02359117117457652,-0.02103839077411543,-0.029495718705380904,0.056925658703897444,,,0.059718822513605115,0.06500756887879527,0.026546611887682238,0.00436449965262283
BDNF,0.008875763259526794,0.038057619444061316,-0.0443714483313917,-0.02861908304260529,-0.060414127253969656,0.05604188261215246,0.025687169215023533,0.08307990383272792,-0.030665660196602062,0.06716539195616435,-0.0013951595580473787,-0.04611459599601847,0.006131980964631406,0.006642079518842461
CCL5,-0.04961022787159791,-0.007782112791439585,0.08117295467564135,0.0323991573843959,0.06074328532293886,1.439441448956619e-06,0.040146043465436376,-0.02450694338819059,0.10259843095131678,-0.017178229113990705,-0.03916046764527372,0.05008918265512766,0.034781440471468104,0.024728831607152182
GAD1,0.12119726464556901,0.04396249729198559,-0.010108248046174611,-0.0015493380332154772,-0.0709916610584699,-0.03756863133640688,-0.07900226996509715,-0.020979208259881147,0.038209524534916696,-0.040855512958563496,0.03372231283921561,0.02817524471460899,-0.036802161339641634,0.003874495827879294
COL14A1,0.016419954017679414,-0.04555149369990171,-0.04397109425956312,0.0705190658383917,0.04398089360764666,0.05602366044228757,-0.01861412223685621,0.060204431786444725,-0.004246007091598127,-0.005091748221081114,0.05799762648632975,-0.0028245718793979634,-0.006893464939472754,0.05330000994851203
HLA-A,-0.04719578783495485,0.0012300879930924496,-0.011263972491693742,0.017513123904483337,0.1267931261621707,0.03200939475700251,-0.029673978621314018,0.016080950266224078,-0.07809166088239018,0.12898591331671566,0.014926855759108753,-0.019617261224655916,-0.026413761217414344,-0.06549205870508903
CD5L,,0.011915078716174962,,,,,,,,,,,,
FGF18,,-0.028119182787839557,-0.0020685255049019517,-0.02403613365244183,,0.05821890017752857,,,,,0.0823587644668011,-0.022113110189695872,-0.01665336442619728,-0.02340150571288649
ADM,-0.08702798668173665,-0.009366684620536782,-0.0002030945340772331,0.015931590662842453,0.023345921586939617,0.04525646969439785,0.002456422084024008,0.05310539814200453,0.10172045609666074,0.10204699102559728,-0.005792230636654548,-0.0784545931427108,-0.013984545470943424,0.01253069728204423
CCL15,,0.02182564616660125,,,,,0.003704365268990022,,0.09207410321404964,,,,-0.01444346167398614,
GNAI2,-0.040726445496060575,-0.000813710810781504,-0.005643281944708965,-0.036261750696312774,0.0567686962918714,0.0713293231299032,0.0254335492064564,0.0006579217481965622,-0.05573759590613326,0.0012945506379101685,0.01535098360913927,0.0026235677783976643,0.006799818924238778,-0.010568189211204037
HDC,,,,,0.07301713401763457,,-0.02322359909989188,,,,,,0.09758708469052751,-0.01704630175888883
COL11A1,,-0.013806753852295166,0.0007478856479003186,0.03374618700854907,-0.02789211286687624,-0.03971985348812725,0.04638445257860139,-0.04694724683868232,0.04868638162421698,0.008698295689298864,-0.030877685749214207,-0.007652251148237823,0.009762221677955648,0.020530823023860344
NUCB2,0.031206512507281146,-0.02230831184972354,0.028270780893264208,0.02454515225049124,0.12089525247799948,0.01773613981523951,0.04081699404518223,0.03858599427622618,0.01142438339129292,0.016529331968805357,-0.005981988455844638,-0.028831114599333744,0.012783987582578062,-0.03799155478311613
FGF16,,,,,,,,,,,,,,-0.016796914378006806
CXCL1,0.03356539211735561,0.061340416119305206,0.02539185571152437,-0.025592793347513923,-0.03924410706170919,0.0840947327975062,-0.00019630719029268257,0.07384543413262039,0.1108298249724816,0.026606221640082563,0.040766150087525384,0.004785910025570483,0.03628333937317784,-0.011821222812631673
VCAN,0.015081928583383001,-0.0019238690669651111,-0.03459710030325198,0.0318402054881437,0.04785312183736476,0.023889431469944794,-0.003905224928830043,0.01151849379542387,-0.010710776707223868,-0.033928675261854675,0.014178372050241445,-0.022554814368029176,-0.05531696441429443,-0.03675813524097886
MMP7,0.01995526301623307,0.014356283181873849,0.061820672248820964,,-0.011198019558160594,-0.019167735156587998,0.004096811966570456,-0.027920840469282414,0.017019267871915534,0.19772104119411513,0.029883843168970484,-0.013728149019475677,-0.05386763176149015,-0.07313941813261719
PTPN6,0.004624419121848353,-0.010704658509304119,-0.043901753567986875,0.01977634460847095,0.027081499261798172,-0.007456521142532874,-0.0028144585072207035,0.001705304385892905,0.030231812229996293,0.02001601049189643,0.017901934947731086,-0.03630526825597623,0.013667218018711904,0.024758906320592043
PTGS2,0.024280066761796525,-0.004638920426744134,0.011341183063839076,-0.012316950880271066,-0.09392377353792442,-0.01239023752645047,-0.012095298201115394,0.0011681198046639668,0.15910660025782258,-0.07427804334666513,0.01208761683931281,-0.004309557566899708,0.011177058324516735,0.029612541774427514
XCL1,,0.004986450958986009,-0.019516109769339287,-0.018433640989907157,,-0.012954996363911293,,,,,,,,-0.030336982731728152
CD58,0.08016033009369555,-0.043792738602895974,0.04782108764653082,0.08063548036158169,0.05969793681470205,0.01991932793129714,-0.027069811559511027,0.029516090008563745,0.002846782259112306,-0.027169534154462258,0.04921622623278712,0.029182620996694237,0.04022255597343193,0.056963679140532575
TNFSF14,0.02105350828756244,0.08042241134868701,0.04441321540839495,-0.01043835022013219,-0.02333271942592967,0.006618896637532267,-0.02374867691060052,,0.0375853361145216,0.08626275474945526,0.015690178821434583,-0.018477347097953862,-0.034642329719601885,0.01014627806391302
CNTN4,0.10296365359194153,0.0767710979934678,-0.0012937078196893553,-0.043413858903467245,-0.03976185463072824,0.02058465748313036,-0.004418138948744182,0.03518035310292404,-0.030036682525387808,,-0.029159879692195204,0.08010573118895309,0.00951678407521437,0.03154338454081148
NTF4,,,0.048755914412151366,,,,,,,,,,,
INSL3,,-0.0305069702616816,-0.017937007358781013,,,0.026823353132961556,,,,,0.06433680381608962,-0.018477345312744618,-0.019776375180097745,
BTLA,,,-0.018554300827292838,0.0193830761413527,,,0.01821769747676365,,,,,,-0.01912276596736061,
MFNG,0.041814902111096515,0.028190383729093296,0.026861820127354632,-0.04140056696039546,0.07690568929907209,-0.018310690149693335,-0.007265338796379486,-0.026276164105548564,0.014378170990094778,-0.11578138576685205,0.0896116107490106,0.00781103601398652,0.08980816432809151,0.0340701286982931
ICAM1,-0.03367274852069922,-0.024430678919599217,0.016587043363545616,0.03450103997307119,0.10837085562072234,-0.043114922328260794,-0.02011165051974781,-0.05223634949152324,0.06003119002352065,0.08560103241541688,0.029845968679109873,0.046620166358414955,-0.007324054115676635,-0.06549064306242008
PROS1,0.001661467002038741,-0.06381776669168392,0.051156453908559524,0.07646602282274176,0.07302288390929933,0.009646824388860576,0.011923571696993986,-0.003957022631457195,0.079036246478284,-0.03819518081069422,0.020193015656246732,-0.013922410430201107,-0.03553622065551907,-0.056755918844021605
CLCF1,0.031779951217517005,0.011293614889886726,0.041659491950883754,0.006307080998710636,-0.019049053018081113,0.059725225395359564,0.012453853858421777,-1.9791110689405654e-05,0.1028327671994569,0.046366209623147914,0.052562858499893714,-0.007393635225871461,-0.022202206673782553,-0.011671166348855342
PSAP,-0.012079040548177562,-0.016308823747186958,0.013731789474106002,0.07973450236088618,-0.08975559213595623,-0.05072072729937965,-0.013981748276035334,-0.06592352145766625,0.07565173127515096,0.11881900792714653,0.009909100926716609,0.06967711226220409,0.0015571278804965348,-0.05264930300639877
EFEMP1,-0.043204493143493755,-0.04882940451941381,-0.017447356956510795,0.03872329835098889,0.04917774305411472,-0.02765450405906584,0.03003437546360133,-0.06897861743391251,0.11428244603669908,0.1305738110001962,0.005847704042849867,0.04937422391678667,-0.056513909239952156,-0.04337079021578086
C1QTNF1,-0.015874262545081844,0.03262456134436022,0.021058800013593424,-0.0006077816807484522,0.04076455217915881,0.01884123277183262,-0.030660451568324743,0.061372162824813975,0.06006647633019458,0.19035710014611817,0.016217487959934676,0.008159428104489962,-0.018748302415108428,0.011189000769116745
ALB,0.05289009167602858,0.01954389854965012,0.005704314358408442,0.04874646049649227,0.0011829219745298804,0.02169085368416981,-0.02697348107605267,-0.030271349520737303,0.009973130587560398,0.04582608485321719,0.06823663163620268,-0.03093061765307561,-0.02236234465123759,0.06074076979332364
CCL13,,,,,,,,,,,,-0.020726182288467714,,
EFNA3,0.07293534790403203,0.02158144627305134,-0.003131518517915767,-0.021434569193116208,-0.07141043334475239,-0.025765540794868817,0.06528587433157965,0.014732471692210135,0.08689744622942365,-0.007831266819526556,-0.04544610784805792,0.012432323684869682,0.008198267357899544,0.028377500630666783
DRAXIN,0.010211007838360247,-0.023115792240690845,0.01516009821384067,-0.057581510616337345,0.11658568083375498,0.05911370308615089,-0.02165838166580434,0.03268785611432265,0.022807425531343344,-0.08012360362727826,0.02001618592330562,-0.01989339758200299,0.04382053214646346,-0.00533199731402526
RAET1L,,-0.023765226114097305,,,,,-0.014581099322353415,,,,0.0020499368079693182,0.010703646616083478,,
NPTX2,0.06365037732509578,0.05816269900500959,0.003958881445783671,0.00767026917797682,-0.07517976377181732,-0.04437609588498978,-0.00018687858169048497,0.04635476273037589,-0.023552188151250576,0.12411367802861682,0.03012935784674691,0.04695279979300347,-0.00012541885188296415,-0.04930084058664786
FGF11,0.0053305451271869414,-0.03647768566157234,0.010699916721408386,0.06148288237387684,0.08058681026073812,-0.007594739743375794,0.01773533190410928,0.03912121742606011,-0.014130210109232192,0.05517571010549588,-0.0008483348422565014,-0.01467314977359699,-0.044658599248070016,-0.0029554353163820336
CD59,0.004204414174122762,-0.03715542976197252,-0.023103121460226972,-0.02439150081300895,-0.08416093674565592,-0.03747515118878456,-0.023749207917231993,-0.05009548620333121,0.05850414033444721,-0.03235635036666249,0.005257753962383811,-0.029606894403579997,-0.05729154221598893,-0.07696602544249248
COL9A2,0.07556653762923027,-0.020749630906688007,0.0004523128612742491,0.0066664057742086115,0.03552042031081151,-0.01865792676876416,0.008723316676902945,0.04042892535271951,0.11688160013415984,-0.08407636708801117,-0.002079483442707929,0.0015400849129201058,0.089069727646146,-0.015868058946569365
DLL3,0.0587819220264585,0.04594712383889941,0.01215690588898974,0.061402947107628676,0.006048918816287967,0.0013351084077829222,-0.05154994028585043,-0.07561153372870888,-0.0308769439767535,0.06442932052811766,0.0264704139667201,0.009487331475519896,0.07175286227312157,-0.06290088725404941
FGF5,,,,,-0.014957011306618643,,,,,,,,-0.050663996377339884,0.04285622676191976
LIN7C,0.05964392413830286,-0.03594837418163102,-0.019931207729193753,0.03546689737809843,0.04435106662950282,0.009809048638594607,0.01317232988883606,0.004646800111180177,0.08568338019488118,0.019168936833537223,0.026612100882412604,-0.007917197323521936,-0.004450770442576609,-0.015538491809958898
GDF7,-0.020583491161792852,0.015784011939592713,0.035140627834922306,,-0.011890748204856767,0.03533642493765719,-0.02374867598772689,,,,0.07971102118356234,-0.015021003226184241,-0.028210053239657605,0.0731538138617466
PSPN,0.01008669410932069,0.009983068886249889,0.022855095141821966,-0.02098277920426712,0.024968054431551708,-0.00814893006582753,0.012260085683123116,0.045685352973408366,-0.06220688960819607,-0.09678118229530427,0.06967535753798502,-0.006373141891355365,0.07540841363624247,-0.03675711289343859
ANGPT1,0.012617615817743079,-0.02613522308554913,0.004442125004902358,-0.05889937858707691,0.06411758606702174,-0.06216037131222392,0.01733252344741778,0.053801715296795206,-0.011950388292058533,0.078266161816933,0.04566624441510931,0.06692261281748714,-0.001051429174264462,0.09028691013010862
PNOC,0.13208920475266905,0.011343925965889836,0.008396182481887655,-0.04750623018106521,-0.05061490139407113,-0.04863711507693085,0.0184102598508226,0.01505806507172169,,,0.005487042574611759,-0.01780801283064387,0.06103555929246634,-0.018219003379930966
L1CAM,0.08809246644971244,-0.003512611252460895,-0.033574179161996204,0.03716716555814464,-0.042838147521222905,-0.021330435737388034,0.029700266187447533,-0.017587030905206014,-0.01883717435019214,-0.06292696184160017,-0.03910188692822604,0.040047008730724365,-0.02484122861736944,-0.042747930326519246
APOA1,0.07801923644832433,0.0008833709527065756,0.016148877707479557,-0.04542256925279579,0.09138086539934683,-0.018947333462027854,0.02511842297642373,0.01120569011795173,-0.05773377844545594,0.020419660998958748,-0.019412854838025066,0.0007764268675602851,0.07844896228772576,-0.02787352825298876
PSEN1,-0.02584067038835314,-0.033837123413120576,-0.028745836074756833,0.05477506645630525,0.016023429142760035,-0.019107112062214583,0.0446504696070915,0.06389774082638458,0.08294595589747103,0.01992001006011474,0.0006315943710579221,-0.0014934784890364714,0.048651599307280975,0.05902815684879377
CALM2,0.08720739779603034,0.009387835133561678,0.02091878815542734,-0.040899596846801216,-0.09217065994000319,-0.04685709868097658,0.009335380483976696,0.01107456189522459,0.041944851878578715,-0.06539596892600918,0.03690701787177741,0.0667267988660655,0.047900791872112075,0.016174192011100135
CLEC2B,-0.061508576686058386,-0.05113331886033378,0.006099158648617843,0.012804756363407865,0.07256225417669279,0.0570180400316643,0.0003409994270024552,0.017004656594041587,0.06993930253051718,-0.006510680274428801,0.012096244949264947,0.024445375405559133,0.0033445403204681633,0.007328682089108693
NTNG1,0.048691584468476545,0.02532316671251803,-0.005133800454451664,0.009425853335879433,0.03503776043074868,0.004705492185204938,-0.010148707176338563,-0.018866396587060727,0.044754454772708355,-0.020281155488851815,0.0060678480732846455,-0.016446247786728364,0.005801944450599514,-0.04010186904204131
LRIG1,0.0016560845151366518,-0.01020412241793032,0.04528128363595849,0.03822949236460876,0.10245843487975918,0.03510096698013557,0.0016611843758256046,0.013845216485514322,0.0616872004405015,-0.0642174942946051,0.02173599643077375,-0.05848752819545396,0.0589794526597981,0.03448730646677297
CPAMD8,,-0.0013997515004375005,-0.021216279098598134,-0.023404512643969585,-0.013530629590243365,-0.024516680942657815,0.024872375692744253,-0.03336526532237993,-0.02705034863418643,,-0.018838084558211114,,0.00018325868543273387,-0.018476752155313598
GHRL,,0.06306945426124944,0.02865713561935081,0.00043845218228648786,0.04165897331343921,0.008643375226377427,-0.02165838166580434,0.03695443585606065,-0.036445468703602504,0.06294935151237954,,-0.0162481313362673,0.01676175898124483,-0.016287449276328848
NPY,0.02919912500970347,0.03426713819508683,-0.045008133900282785,-0.005549116076630724,-0.06829667494286998,-0.046241691542457435,-0.004231130804149755,0.006710342595543604,-0.03158894941826461,-0.016521215612425425,0.05922818534053124,0.005514959921011736,-0.024972724999872575,0.0006656646646030988
MMP2,0.024439997954315843,0.030465037514508183,0.002254102177714727,0.036492819210278735,0.06314844821629975,0.03492592933384857,0.005557053536325923,-0.01931106130972125,0.027180233576360586,-0.01828122382979683,-0.0109483860474132,0.035607839138951394,0.01427842659765575,-0.013101335133431312
LHB,,,0.04704659148249753,,,,,,,,,,,
PPY,,0.002645339401804424,0.01629370336229456,,,-0.017917705182087056,,,,,0.013355072539557356,-0.03294333250461535,-0.03956418421314448,-0.00027220673827601274
ALKAL2,-0.02690431796985645,0.05103454247305681,-0.01820932355887551,,-0.015341483488564445,0.01813050529382858,0.003511360789611053,0.062428091819235754,0.029872864488910158,0.07203981445018179,0.08304755416247367,0.02865038319289587,-0.006977724876698749,0.009151227650221506
CSF1,0.006218662149291067,-0.0077212067204567745,0.015042955540214986,0.035499875411772026,0.08092015619737415,-0.0004930396457630585,0.08042778547284254,-0.02050927852602955,0.02698427893191144,0.01633289174343148,0.05277837935872402,0.027803485778849606,0.02775652584649367,0.007403924038953245
SEMA4C,0.04039047509986599,0.005843315844296859,0.028265143092554762,-0.039478771885345536,0.004109166407712622,-0.017127997012391188,-0.014563225103476655,0.03365541940189088,0.03950450165906132,-0.0649231762153759,0.010121821652204202,0.005481744061621753,0.035473908805848976,0.021732360050024758
BMP8A,,,,,,,,,,,,,-0.017750361270712074,
ICAM2,0.00034607131585755516,-0.003933731746290269,0.02590903558481363,-0.033851348400407856,-0.012641399372101422,0.06056386571233813,0.015883577966372343,-0.05903184141372711,0.08675157556152292,-0.0774560654542762,0.019210011725216403,-0.008755200678340085,0.047932093973689825,-0.006315173168576016
SYTL3,-0.004187003821965582,-0.02936624001513952,0.03911523384692153,-0.01630208875572637,-0.03143019322043465,-0.017102581938850902,-0.04220332853887114,-0.03827508752326152,-0.03079927354579081,0.21639023187642464,0.054199008486940356,-0.03838238797739185,0.006141302047917291,0.0006944734114855074
IL1A,-0.010061853808561812,-0.041387721750693246,0.011362046774240808,0.06882778842881115,0.005642872687154544,-0.01552664829635905,0.015917069385227217,0.017535375114159788,-0.0335468538469149,0.026630304403566063,0.04546279639916937,-0.023959269704389816,0.026542339768497538,-0.029277201897559845
HLA-G,0.03935436545087923,-0.02656611620699975,0.0693202844138755,,,,,,,-0.030284960306831386,-0.021213500761852484,-0.02724275047729743,,
PGF,0.03476518935356645,0.035353587777751154,-0.018480014461026505,-0.0522795006617798,0.07853453962584062,0.10476774674557272,-0.031479263274223845,0.022093581545907164,0.052818707215146435,0.0030067892394984837,0.13079369758490186,-0.0015813704751293752,0.013645412600518986,-0.04372610981359049
LGALS8,-0.009492552687363012,-0.04205410557568875,-0.05188659889799665,0.011964586058946704,0.04833059249010408,-0.054991114882144226,-0.04455276674502888,0.03962309527093643,0.007739661794178285,0.013159163889546847,0.012896252737718052,0.027754746397290225,-0.020051487895519637,-0.07477522909146363
DKK3,0.04143018498652562,-0.007086933548847831,-0.05048661408938462,-0.06026712184367257,-0.0934319753428254,-0.001361081426162801,0.0034101355469151706,-0.022909892341839443,0.057125519971111524,-0.0735314243810981,0.06600362708902616,-0.017030165577836445,0.017793752760496405,-0.029908175835791407
COL16A1,0.007357932204835733,-0.019361171882837685,-0.04656680938880414,0.05105812081827116,0.0012115309151558911,0.06491242586220371,-0.007997257649550041,0.009442169984980035,0.025576510509895643,-0.016822887810978474,-0.007159218550380224,0.0017607280563665412,0.04890385474624227,0.05027463719157725
TPH1,0.05604167375472248,0.05066874109696646,-0.026843038429006007,-0.022974563165791596,-0.016084504902309185,-0.013571354222929913,,-0.021740080460187605,,-0.05574365126423661,0.027778446010469155,-0.02380007322875342,-0.03358785873534644,-0.024342267213520875
TNC,0.0007168582215799931,-0.003705941308581649,-0.00434903182377811,-0.01120852253993323,0.08763481137484556,0.0530573841213396,0.050712466790594116,0.004090756756416289,0.12236978910841287,0.10887478553954699,-0.012631469680222811,-0.015855695472837213,-0.0755354582041187,-0.058852411394831584
TNFSF9,0.11384572487741255,-0.01950605827158259,-0.0038205528614583175,0.04624604606623018,-0.03630923798253371,0.0036930739179042507,-0.036176038186389835,-0.036884669822365455,,,-0.002194974814971403,0.009842746099362485,-0.02809125268700842,-0.0461974686286782
C4A,,,0.004099089229486501,,,-0.021240540764461035,,0.05020635656322094,,-0.027452848472805207,,-0.015179424432607919,-0.023903574171123973,
CNTN2,0.04921802203080217,0.0010721892130509982,-0.0192724936936121,0.01793253132442817,-0.01752616865001803,0.002887222025898057,0.005895124597399133,0.03805238410836865,0.02736464779833875,0.11783441015595318,-0.027996740526694607,0.040622974639983656,0.01783178900229635,-0.002764033312098415
F7,,0.07103873980348345,,,-0.013530621725788826,,,,,,,-0.015021004678678548,,-0.022838309799324302
LUM,-0.049016949137702034,-0.07651775425354669,-0.02649726908459421,-0.027125825405312557,0.08419433145496731,-0.01399912889755185,0.0008525823290962584,-0.004842920377415099,0.07303545323132599,-0.02961930438044833,0.06140405406537417,0.01941861048707579,-0.023729153636999196,-0.014980749328534071
BTC,,-0.023765216215116833,-0.04413542053347575,0.05120887069855166,,,-0.008694272541913232,,,,-0.014530441962480354,0.010642666040378723,-0.005844260350751327,-0.03465458346078988
APOC1,-0.04394336051068402,0.016776405352389327,0.0060843034404232475,-0.06275812301122922,0.11433176500137572,-0.0008446250474289491,-0.04520449556085696,-0.02726499044299992,0.10661738025585457,0.025036683205567952,0.005993027254877516,0.06342217459716797,0.08294044191172777,0.03136252637530389
PKM,-0.0017296810987850286,0.01166159318442571,0.009574219936448978,0.017010251337199692,-0.0007347459117250496,0.020244201156302145,0.0433860258941466,0.06613594237038335,0.05611191963171043,0.1194267981510444,0.00869849775313987,-0.023210498517773816,-0.03566514939222826,-0.04542216851254332
TNF,0.03980960408778716,0.03580145763590012,0.025547777969389552,0.01511104334537449,0.056659982273147856,0.05215746236841182,0.035053602152214355,-0.029355613296403266,0.03752739383016181,0.022193190694488375,0.022720247442232784,,0.038307859607489905,-0.01777486714098451
GNAS,0.022700467135086395,0.03712533903996098,-0.01356225280551426,4.9363499876409086e-05,-0.07014744823722374,0.028886393627192215,-0.003646367107306406,0.09329703763192429,0.04547350383624967,-0.16292086269392006,0.018743907436832356,0.042123079208957546,0.00012853004606814313,-0.04937379531141539
BMP8B,0.05777552185411806,-0.06490707448475286,-0.028293329510632396,0.003907084891670592,-0.0063648721678984535,-0.0010772314284366652,-0.021024620555775565,-0.01967115419787778,0.010644368346284913,0.11706929865425254,0.006343051814936791,-0.04737139468197171,-0.008614167442661302,0.011353971360028704
LIPH,-0.028161900585693397,0.025286041076981455,0.14035176469964075,,,-0.0010477868903584293,,,,-0.013811792172522217,-0.003573327704180355,-0.023854019808652465,0.06808457550433913,-0.02834329968708147
