,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.034187933497629074,,,,,0.001957210389511104,,,
BMP1,0.03460810420910328,-0.046732573601684445,0.029433257210532957,-0.006218803011429629,-0.07537952589322298,0.03538451662714164,-0.1344437653212868,-0.04151634015759755,0.014072741984964646,-0.018299844806325044,-0.004959776017008902,0.0045472770135955,0.09905404774867801,-0.05925016325940235,0.0933208884882888
NDP,-0.017236395906508235,-0.06309516698904019,0.03487163204502055,-0.002859323917795505,0.08027400765010467,-0.0334668424820478,-0.03173328693154703,0.06414294776775621,-0.009489762871660732,0.012894708834764066,-0.07041660701323607,-0.06031953832897448,0.00032229491382692465,0.05751083225372892,0.050341234126148354
TNFSF18,0.05762963758267805,-0.0177397651207825,0.04371297507458426,-0.018586626847318807,,0.02473642180254439,-0.05076805489409048,-0.01262208878819351,,,,-0.031510677681439635,0.09545140351527467,-0.01147455389538693,
RTN4,0.08154064629996814,0.1644540002421342,0.01359736914665642,0.041529716542941936,0.1392773169611005,0.011667571998950861,0.2526264242507301,0.01651395551514356,0.08445390562422447,-0.04650213752525267,0.042507719831677414,0.01885009683083927,0.0026682666805869374,0.19838048405916014,0.04625026799606679
HEBP1,0.021645290957041208,-0.06646841538854684,-0.024124843386675275,0.01518760348458752,-0.02161149969594065,-0.038691818052196854,-0.10172643708459987,-0.0239643271674216,-0.0044946881979785625,0.11335791074760686,0.025068770795683315,0.032024300492630865,0.02281748575810132,-0.023575942486986978,-0.037448148398275434
WNT7B,-0.020161088486204605,0.1298013259956455,0.007786465672384182,-0.0026282062972859837,-0.01265590505778173,0.03243955462052812,0.09458975592900647,-0.027248567561666152,0.0339758420230891,,-0.033189139842634524,-0.03237612813784469,-0.010535749153652298,0.025736249147195744,-0.07175928350224328
PTMA,0.09406267756063297,0.05188593889819609,-0.06331936453447247,0.00409317165127441,-0.11166746607517851,0.029380347124394603,0.08597004961466836,0.051922766097752565,-0.002738481523580975,0.04103013386216302,0.05376002644447289,0.07081155764054088,0.077877850471755,-0.08730371473845326,0.13116846384101655
FASLG,0.02578803391389373,,,,,,,,,,,,,,
CEACAM1,0.0074498649199116525,,0.003999533160213998,0.029246712540229484,-0.014343779788462456,,-0.054894916759866186,-0.019851538652655713,,,0.10991662761528846,0.025998920461764788,,,
PDAP1,-0.0435117736810178,-0.03842572965686324,0.032125083577272465,-0.07715264707449025,-0.02883022297901431,0.017065941356085315,-0.13964260217219138,0.037392384271355245,0.009865859474609285,0.005324848608996525,0.056488768983411,-0.01601306364192636,0.017978340312608136,-0.04285596911890439,-0.018054413345904807
QDPR,0.1111246640761787,0.08181584033683341,0.06570808858829856,0.03012404231258815,0.14393114886314368,0.010346873297534935,0.15408129198445858,0.058154511495192754,0.04258260576832841,0.07928039182863829,0.051899875371958754,0.10409462726759597,0.020525229642816098,0.08078647542664255,0.19583445019275725
POMC,0.02827733230836585,0.060915663417673835,-0.029810623300264634,-0.03620418963440503,0.07270612343256797,-0.007523296610628192,-0.016080850738744417,0.060129410181972445,-0.01610804081721772,0.05612228223827777,-0.03105685911785638,0.04240985887645358,,0.07655077964931946,0.0016581511879522899
CCL18,,-0.023790483665435874,-0.004308842829373134,,,,,,,0.02977066086212025,0.01280323495160948,,,,
CCL17,,,,,,,,-0.01574220216408139,-0.0158145067711383,,,-0.013917873436320463,,,
VEGFD,,-0.026804921495283345,-0.020559916984937466,-0.02918395841992231,-0.013723316383202748,,-0.04339864361930373,-0.016771984912050553,0.05651375395452374,-0.04667791264468363,,0.02101489309396984,,,
TNFSF13,,,0.07186089836254693,,,0.0029685571373816045,,,,,,0.09440656790038655,,0.07722190480354368,
WNT5A,-0.09725250016184596,-0.06201275282748817,-0.013453086624411057,-0.06344150888528968,-0.06314920937199409,0.020137783756928027,-0.13338970253009053,0.00888674680412788,-0.024231232118272068,-0.009530472601427017,-0.010214953160923598,0.002958598428056765,-0.0434772303751296,-0.007734662592571319,-0.025554956805150623
CXCL8,,-0.06970949655262836,-0.02421808475244898,-0.0031506753737810256,-0.05204121017123159,-0.028921784133970528,-0.08049697451441767,-0.0399905357468408,-0.018121599939009234,0.03306625259030309,-0.037156134526084995,-0.03759132296844565,0.09225482472658167,-0.0844964558952363,-0.07392403153406289
GRN,-0.01248837406719577,-0.0928390393226772,-0.027936182844181718,-0.03690204234035168,-0.05780508849802537,-0.006402367153669714,-0.2171122324115193,-0.051729414026226314,-0.04218685796077096,0.01079041466115292,0.002078411194535164,-0.0758504863386731,0.04747294187319639,0.03734764748463382,0.05345656930102327
MIA,0.04308614381223095,0.019461032894297497,-0.014722918416415043,-0.025954171702066348,0.05101062672352358,0.037543942460188356,-0.08756926156729433,0.006339054135648612,-0.02213116544474424,,-0.05593845548321737,0.08733518977335825,,-0.005737554363366078,
