,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.030768239450443508,-0.05118149064057666,0.02091367596870076,0.09383516440728314,0.020987184710900154,0.004328306409555323,0.0229013552628558,0.008621822596432238,-0.015201453428989074
FGF7,0.03552050561597778,0.0019973789550104463,0.004591575253489591,0.10082062062432116,-0.018517335133470716,-0.024935615059301888,-0.03470506987229746,0.043617180861948275,0.021324470269081675
HBEGF,0.02373045412348864,-0.03561963472731874,-0.02740170509405636,0.04676882468023785,0.030884078177044846,-0.06021453566983391,-0.07031932116488973,-0.010930066917518674,0.059375674522737176
CSF3,0.05297230599718861,0.06766203652572815,0.007471917592888174,0.057871618204325806,,,-0.01852018441067736,-0.017021977057775788,-0.0328497372777499
PI3,0.09423080468270273,0.03734531969191615,0.05896898530125147,-0.021949601664374683,,,0.022966647678832386,0.04333219281696786,-0.0482438862401294
PCSK1N,-0.09034528523395073,-0.022757630750729355,0.029577955091972533,-0.05238535585387858,-0.07667444703478725,0.043235176860942554,-0.04604433826053337,0.025566382349348386,-0.025029897708187712
NTS,,,0.06651638021383806,-0.02395948895384748,,,-0.04282123413750201,-0.02520722688505032,
SFRP1,-0.02209718607195867,-0.016857869809098886,-0.024739564999094146,0.09146508996512787,-0.013797652625177995,-0.028836919036772053,-0.04375897316258358,-0.02462147479328597,-0.04098269217340504
CXCL13,,,0.038127521520969085,,,,-0.030210274747690932,,-0.026645599205177107
MICA,-0.0009104815688115659,0.014706552404774037,0.032927976598117,0.05065432950750451,0.04110067172443982,-0.11378522933867675,0.0023278460027619545,0.04521333349161361,-0.03014574605299893
TG,-0.027969485237491386,-0.018192312387868847,0.014340723673616619,-0.02352654964976403,0.0782084462967083,0.0834633298943055,-0.015242396361897993,-0.03319610207507052,-0.011056161801373187
ADA,-0.04242287685121442,0.0626414976215468,-0.004969073316648468,0.07860251313590498,0.005672293796422681,0.040690330053700735,0.06875745979720702,-0.0210990318748933,-0.03818879852099028
LAMC3,-0.028347486921297127,0.06261319687046314,0.029564685401899105,0.10568681233060195,-0.011865700132789644,-0.054894603766520486,0.10034370529560115,-0.008200913929709308,-0.045819455381055904
CCL7,,-0.01315301279003853,-0.03250531361048628,,,,,0.02810701408511286,0.017758054862784183
NGF,0.10690179479332863,-0.030136911739175293,-0.0036485893859283408,,,0.06634544979951489,-0.007153316940055354,-0.037996058264510975,-0.03722883471167908
TNFSF15,-0.021107347473221957,-0.014646523047322826,-0.024066823892938564,,,0.05022052655806494,-0.01150071656669502,-0.012105192703448042,0.02315412492030923
HMGB1,-0.0921031239672945,0.03218526823225201,0.04794845340213581,0.0692786475873625,-0.019595983468963983,0.04973637451760712,-0.03524855036430313,-0.005999328832610577,-0.04022146690194471
ITGB3BP,0.05637559283802465,-0.031020665571633285,-0.015846735655230426,0.028602202521159522,0.07881958114809345,-0.1213997684664091,0.008045332608913389,0.019042519035497203,0.0033941623241478948
AANAT,0.04648066346673161,-0.013326839444021294,0.01331588417047637,-0.017583394870293395,0.05841420746856915,,,-0.018872693946470773,-0.02005800912245919
RELN,0.03251388160749999,-0.01045643141746666,0.043120395654564075,-0.04411873963964619,-0.023465763022050536,0.06608394733237359,0.039030964440072355,,0.03435077563304106
IL15,-0.01891738026107449,-0.04625706318824344,0.0431969413499922,0.02355694870059257,-0.002844500936109545,0.035478847177228955,-0.014738881478064226,0.08600574674348356,-0.0015346346845818769
UTS2,,,,0.09903173898278092,,,,,
BSG,0.027670993298554405,0.0024473434605339793,0.02955634128096067,-0.0005793718643255516,-0.015439988017988272,-0.0005704828143200029,-0.04836452029253813,0.022754650930650905,0.07322795490589977
ADAMTS3,-0.02542062596527616,0.012305425554711546,-0.02018886172844157,0.0976670477483661,-0.032665713644607214,,0.012654453541097068,-0.008301353274084673,-0.013955243698979394
CD34,-0.060837307275614205,0.08818444015188655,-0.012012405903993752,0.12657732278203385,0.00030786450687366243,-0.0298837730687647,0.04484033294120184,0.004830083813780934,0.012128610453935502
CCL23,,,,0.0567476225058037,,,,,
PLAT,-0.05438622394405041,0.042999991697384714,0.025617814423645642,0.05498881786768677,0.023935709584759546,0.030314601120323664,0.07801442680295426,-0.025458486042905803,-0.011126430978819225
NTF3,,,,,,,-0.003676469054057458,,
LTA,,0.05069797793999284,,,0.09749238072308501,,,0.006902410660170129,
CKLF,-0.021241038288724635,-0.010638364699061658,-0.008742609534475764,0.10657654446362971,0.0050910790178540465,0.06652063868949419,0.045170573200404865,-0.006514963029168124,0.016965295072594953
CD24,-0.02885901096719786,-0.034792890945438956,0.007259210112690043,-0.00031293691884723526,0.0688867625732186,-0.04835882680084694,-0.006921725387110064,0.051408881672434355,0.04470949574141345
HSP90AA1,-0.02837122286367887,0.015178123779300735,0.0005158025078118603,-0.07868161525928108,-0.031111925271046274,0.10152916293500962,-0.0015836986713798342,-0.040555290198487796,-0.034685942028790745
BMP4,0.07690982185288392,0.02175290428664653,-0.042084502354111916,0.018727369332408025,0.023742455215582145,0.0054841152414450405,0.001784606123202082,0.04234969019922314,-0.03451274256792618
SCGB3A1,,,-0.025824929281005344,,-0.013717288182069097,-0.042627123115905885,0.06922924188355502,-0.013088857156659535,-0.02594348668351581
IGFBP4,0.028011332667280234,0.04434366265614504,-0.014339347273123368,0.08619090284791969,0.033905304247810235,0.031646872716367576,0.037119008431952975,-0.01776832820801597,0.0022358638974187516
RSPO4,-0.0032554081760415134,0.057026698133801706,-0.02980616636586825,,0.07025269340304649,0.03903932251211211,-0.016084426086575218,-0.00809745798789665,-0.025292354987570435
LEFTY2,-0.06199337738314127,0.05011277647489317,0.02594892085162639,0.05603988389486568,-0.024267927774474705,,-0.021873756846482996,0.007715869622245998,-0.03517361494084367
PF4,,-0.011475744529505331,,,,,,-0.009418705069600714,-0.01981293282180366
ANGPTL2,0.1148812307600856,-0.012610855381549099,-0.055053870928301454,0.03683297939807486,0.054448066015123475,0.015883508030068934,0.11265320133501118,0.029006972465332344,-0.00745507895476186
LRIG2,0.04131460552402294,0.01958707873685326,-0.013236266185127004,0.07537532120076781,0.008098136537375792,-0.03348833877091283,0.005565168924964832,0.04036394691691447,0.01666006875939643
ICOSLG,0.08858611566802631,-0.03283167212756643,0.01152688529061294,0.01399141213473014,-0.032519958134749165,0.04025434429197786,0.034844256433879985,0.02363294449629036,-0.03996236890979045
WIF1,-0.08613011345059028,,0.009515741625059679,-0.04702888268844692,-0.03220167480337391,,-0.01495203201564056,,-0.005645671790751907
NPPC,-0.07553372044574282,0.062102192052610326,-0.024460927058925164,-0.02225778818844832,0.04154090057406107,-0.06792350459465883,-0.011968465873638097,,-0.0476150541042264
LYZ,0.11722843106342332,0.05245899999560921,-0.03803385472981209,0.10016045909348945,0.006204182949735888,-0.011569475806183662,-0.03677721572329672,-0.011582740242818532,0.05000822920977176
EREG,,,-0.005966093216217867,,,,-0.020033423875386883,0.06060743260051833,-0.022810554918263934
SPTAN1,-0.07350638192281593,0.010912887721294276,0.025462142576049222,-0.09812706824324521,-0.03437110031977067,-0.014856552103667582,-0.04181807850101509,0.006301903924316847,-0.06667816646806649
PTH2,,,,,,,0.06638749741717143,,
LIPC,-0.0014187791048036863,-0.02062276760259393,-0.028857274856488636,0.018068268434596482,-0.030881320371601944,-0.04655608316025868,,0.03258374678851563,-0.030897082753937415
COL8A1,-0.029136851998424508,-0.022586544656456948,0.0747077171768955,0.09953894477603926,0.040992033897731796,0.0033779600708245677,-0.010021947438886049,0.031828162473285876,0.005492968384031113
GSTM2,-0.015358338841597844,-0.005674693493403996,-0.007660186506681477,0.018547481015145844,0.06648808059030399,0.04830061305607179,0.06229236855924913,0.09012300200206061,0.07009566734823973
SPX,-0.05415404362359978,0.039238110250388425,0.018833767005572946,-0.03744643060884032,-0.024645022870685405,,-0.019821298514372355,0.01743351337170595,-0.008727458623187311
MFGE8,-0.0329029429565766,0.04337003650328459,0.0448566098264315,0.01700209452259591,0.008170355974710245,0.02558249935300167,0.0478415507774567,-0.00847189694162791,-0.030986431021258247
TGFA,-0.002769608422856346,0.0489281275371375,-0.00929685685410496,0.03939810234669248,0.027770367422467614,0.11213061192937014,0.022392018710839623,0.07020412758232962,-0.018437836015946306
SLIT2,-0.04937559477067249,-0.023181578696864772,0.0803035425564823,-0.04509522109689396,-0.04421902750974118,-0.03245773449503435,0.004038590108842532,0.038682200055019184,0.017043368994426218
PLTP,-0.030373079463430736,0.02183744213524347,-0.010296342425627518,0.11371417118290295,-0.02553279811022544,0.058126353669663997,0.01048410485870853,0.010335514059595137,-0.009812181041604974
APOD,-0.030119408209171965,-0.03195013557432065,0.07388039177620861,0.07042409601157329,-0.02906838825298419,0.05214566397586369,0.09600468414121976,-0.043934886388529854,0.029750646679682063
B2M,0.07600181469574813,0.03918035731361655,0.007540688193860223,0.136218547698131,0.01283218631451471,-0.033443739602304144,0.01940288213732108,-0.08629012724577102,0.043394392944067293
OMG,0.014607617724125234,0.024866087768540057,0.021216214553467307,0.018197842000718722,-0.012811676190074598,-0.035932232706442226,0.010205618147138508,0.07222372176559153,-0.017061977505174027
CXCL3,0.08693228647896233,0.032870515275050464,-0.02569795709888695,-0.023086156933011606,-0.014157521826702234,,0.0306314318900592,-0.0354140742940546,-0.02587716680444462
CXCL10,0.040839876396094085,0.11457072534617173,-0.05272922117429801,0.07620230559166831,0.038438157252543,0.009085933108728694,-0.021977888116963884,-0.0064572273205322885,-0.034752740731065046
RSPO3,,-0.013326838459318743,-0.02885725706456309,-0.028872866725562163,-0.014794337449399059,,-0.013751534579606707,-0.01810145473567719,-0.01694602959665669
CORT,-0.026838458240853475,-0.029886458548159113,-0.035022638466649665,-0.049970964664710675,-0.011760281429376754,,0.0021091829463727833,,
NCAN,-0.04078378420224391,0.013379097681249355,-0.010791667663262786,0.027629806647454767,0.0020041427749338974,0.13089117595579566,0.01545356080034981,0.03542160942363564,0.01176534840152124
PRG4,0.02218792090685366,0.07580626134502044,-0.02066169245535286,0.03824917822257952,-0.0172970260725436,,0.09571515430287172,-0.021006642065440676,-0.009640465023646301
ZG16B,,0.06099312837594807,,0.0013633853241910143,,,,0.05131319769266487,0.10332570002165829
TGM2,0.05800793423222343,0.043092814491375385,0.006222109949182262,0.019886330027114586,0.004292328041291286,0.02857060302081044,0.06669414182615886,-0.025381745801093085,-0.054965773527029124
VEGFC,-0.02594443758938328,0.0896014279293213,0.03879656657648228,-0.010249890993035984,0.05814610271173785,-0.05022980617645853,-0.0006961513528804849,-0.005913455555552336,0.01309005810291153
WNT6,-0.051535334284578835,-0.002257137617285977,-0.02846982300839125,0.07153229536897149,-0.01540604003644483,,-0.021346658379347717,-0.027258597196293994,-0.017465316115047157
NRG4,-0.004986049953538538,-0.01600782075611183,0.009383761068049851,-0.031153717544760016,-0.020593472224826725,-0.03110768141879799,-0.021239901968835018,0.004325817945851376,-0.026265156625551987
PMCH,,-0.022180395195909166,,,,,0.017743053784324597,0.029156313447990984,0.013931950136306933
COL9A1,-0.04970757735801309,0.05301457966842563,-0.03454113222708014,0.014812043524021603,0.006420338205485813,-0.0623766914575195,0.04838606096028858,0.08122983825509297,0.13583743769635995
GDF11,0.02651871078404356,-0.009474543725694635,0.03069277489901328,0.05656531863283976,0.059483735825819575,-0.0057115264994930335,0.006126046025076428,0.05820042720987134,0.011158800210187784
RAET1E,,,,,,,,-0.01985716945624736,
IL24,,,,,,,,,0.004108572540407729
SORBS1,-0.07954441278265009,-0.011377939358815233,-0.06196882141828422,-0.028291987638282518,-0.018481686222369554,0.03903659669383038,-0.0645090848454114,0.02895511925678251,-0.009724137296030945
DLL1,-0.06863044722923561,0.020688259282522808,0.013598828005034348,0.045885209526166135,0.005215637239016402,0.012378321727674096,-0.03099993073153419,0.04780330554673307,-0.03165027395562829
TLN1,0.03144611622460527,0.007946077573251758,-0.01680504981126252,0.056397472519654615,0.11966164716631282,-0.005533012906845235,-0.007459499442692247,0.004597639269807392,-0.017533805834876376
COL2A1,-0.009408878941978097,,-0.018454025778448648,-0.02308616478948667,0.15154907262813563,,-0.025762482100372845,-0.026343734763177074,-0.02366349635088873
SHH,,0.027663328358514663,0.07790252535040608,-0.018148530640252146,-0.013717286983092715,,0.027120723276111276,0.0710648918949104,0.007059553798873022
PON2,-0.07405324674302591,0.015463732031315295,0.058919363644765965,0.07667219667917144,0.043384485918143985,0.08105458539684644,-0.004601032145235226,0.06575417243895045,0.0013952651746434376
ICAM5,-0.009255363898578197,0.03384890200098093,-0.0411666245343856,-0.045112622044986256,-0.026789120511654697,,-0.002576601597676483,0.02832858989548537,0.03685783564110068
HPX,-0.02146472826701543,-0.004277282886092778,-0.006163086895359403,0.000569037389348263,0.04276805579322197,-0.01800485227518688,-0.022036264277887966,0.018221194776183874,0.020029649404469812
SFRP2,-0.0391320388460463,-0.015566532478092136,,-0.01842490543011217,-0.01419252761182962,,0.03596269028086368,0.04369529071190682,0.0456294912546905
CFC1,,,,,,,,,-0.0010954715663440593
CD70,,0.13095177305180752,,,,-0.006822766668612007,-0.006090217320631372,-0.012507236421588725,0.05908378289160994
HP,-0.07138774294156748,-0.03801934756828539,-0.058763366965721105,-0.014337391379613236,0.00019640551265085417,0.06888853345912534,-0.022145309721041288,0.018384597229837717,-0.020774065413114877
CXCL2,0.03768838273679684,-0.004205472883892261,-0.004909496234373492,0.023771991719421726,-0.027149807813901448,-0.030646062434267617,-0.011614848153655183,0.07368773823806479,-0.05892856026782636
NPPB,,-0.003688214266243291,,,0.07854404325925335,,0.061921994935671666,0.028095569239549013,
CCK,-0.06560493096807271,0.009587911472176348,-0.019824908448488058,-0.08064156546308023,-0.007436030896539141,,0.04492745865828861,-0.023820356663191936,-0.04394831355407736
SEMA6A,0.03290500208735453,-0.03585047970950051,0.019902957294801273,0.04918924178911358,0.029137477641613587,0.05986860693500087,0.00620325388283194,0.054383641074998865,-0.007813679581349809
IRAK4,0.03148431146354084,-0.034907515220620466,-0.006047044411062626,0.04575943164586093,0.06552287951879407,-0.10272906640533298,-0.027772396452499393,0.09251067009648727,-0.01975950047599916
GSTP1,-0.004679951157457496,-0.05245796544244473,0.006403561089859994,0.08908528078099019,0.04555464745695843,0.09464089317848372,0.0053685565031112775,0.011479377741242157,-0.0035820874180355483
VCAM1,-0.007022663025534829,0.009601695129070296,0.0004241395920589161,0.08144261288457474,-0.004591990611409232,0.0005278251440486688,-0.020566379725468438,0.09463274067124165,-0.06928948126552228
NXPH3,0.06687065986871052,0.03301103970706662,-0.008090868551762472,0.021609505803771138,-0.00989515777668014,0.0034967233245518092,0.08335488137800905,0.02222866104333322,0.05408411860103516
MTMR4,0.041407344037681704,-0.0016845795077135837,0.006085233196717696,0.069395632549003,0.08841885950550553,0.08365575900500201,-0.0542411199102624,-0.01817715067817426,-0.03570411896031245
LAMC2,-0.01739519593105494,0.015667429297455737,,,,-0.03110770006800208,0.1114659163843242,-0.03498507312218172,-0.025292368910943802
IL10,-0.010027414805853545,0.002377473062892077,0.03608991131266701,0.07259826911855452,0.026795084216066332,-0.054177408633762844,0.023931483392507804,0.06220573523887569,0.059614316373894985
SEMA4D,-0.0323912868673988,-0.008535603274550172,-0.02684107986555648,-0.014294558174691633,0.023953417830128537,0.02569222785191455,-0.01635943148781223,0.010870237291451557,0.04814908827126551
TRH,0.05144595187355137,0.013154097122701448,-0.01816016048423338,0.020410765537814814,0.0223455327716493,,-0.004391356505042682,-0.020566572732065982,-0.030019192012046666
SEMA6D,-0.06169434956145443,-0.0007320942841286416,0.0009196349886099785,0.05234371265715242,0.06538448963872723,0.09703498502642888,-0.03477349004477155,0.034693248853530846,-0.013577030697061102
CEL,,,0.00555940105678637,,,0.018168810671694853,0.020340978651456895,0.06878834275271532,-0.027021445557463084
PDCD1LG2,-0.020252732496835023,0.013606217293350386,-0.04037754279363976,0.07967708597358382,-0.027030040506829913,-0.04118609834480296,-0.04262685468871119,0.08973021677939587,-0.023165202006512845
SPINT1,0.01311017250355796,-0.02217737807737391,0.019588349865328033,0.05177349030439361,-0.02319294098005543,-0.027307826889255475,-0.055866500502595305,0.026288041992513292,0.07318959746590718
CTHRC1,-0.010673077038732931,0.0019470951176721004,0.011956057972705646,0.1067572301694814,-0.02408944733390905,-0.02683829511443894,0.07329327393487772,-0.012297223939848901,-0.055610976504447046
PODXL,-0.03883391942653572,0.015240613390999573,-0.012331749656242109,0.10996882372856225,0.03940636350281963,-0.037565614324215256,0.06268401764970591,0.030469889610413976,-0.045319440625436296
JAM3,-0.04016712926859497,0.009619258312565123,0.0338970067440123,0.07980022256559269,0.05550660650252646,0.10307139373261688,-0.010556182281251205,-0.028068474176710777,-0.0005855443021906856
TGFB2,-0.04575057470405694,-0.03574274004720447,0.0035025218638547874,0.09716842116669487,-0.014442615953952182,-0.017594441965805674,0.015570650192187493,0.013627855639280565,-0.04317836506154178
COL18A1,-0.05432887092557344,0.04428864076033674,0.06456149932997893,0.057117931968506244,0.03704683826363663,-0.16950820472463593,0.037026407816351574,-0.049375769254965875,-0.07243328956494106
NODAL,,-0.015309166557750461,-0.006857871192994392,0.07593004051234843,0.07529803578572039,-0.017547072510649214,-0.013574474091988687,0.002166830827536919,0.009613728735967036
INHBB,0.015269763473246278,-0.0032200779475337034,0.05091125114191306,0.03325992679664332,0.02747208648209811,-0.08444960243310541,-0.011457838681610622,0.09853987941947205,-0.017465346218354785
LCN1,,,,0.01684560286528042,,,,0.018191029287129602,-0.017740438897696987
ARF4,0.004790873734967321,0.010682901415301548,-0.017713373766797838,0.07433179911185242,0.048828458157262646,-0.01643447425476872,0.011341310697664272,0.014679458049385748,0.012075399030871629
CXCL14,-0.029751745696970935,-0.03549022861713999,0.024567305416583893,-0.020822718989514512,-0.007090127638553718,0.06738591246332368,-0.025240600104298096,0.05154258631537179,0.001968986974228324
LIF,0.041930642847450794,0.024418405892266633,-0.024662913807669395,0.04304534016761015,-0.017016218944707968,0.06284295091715597,0.08169491062495123,0.04450146678070214,0.04424003962160413
IL17B,-0.01390335186373044,,,-0.008932686396482668,,-0.029703995329895212,-0.016887907138041537,-0.011899723673091297,-0.020058005094262085
MMP1,,,-0.018160156522646752,,,,-0.012229057639806341,-0.01053909412937664,-0.03317108482939542
MATN1,0.0038950001781728905,,,0.015779865963424396,-0.014372789447412812,0.05448149532886419,-0.017404801307920856,-0.02501334725796769,-0.018279061455830393
ADAM28,0.07680040614541377,0.03198437674306629,0.023632049077395117,0.10667688789240973,-0.031645449784265554,-0.026632924389608764,0.005869267537535092,-0.00850602064660582,0.024936593698171732
TCN2,-0.05091988485092341,0.008615416515693074,-0.0058240552509895875,0.09118961012096967,-0.005751194324513879,0.03780027489960943,0.0466590943606155,-0.012052855910775429,-0.010412391996708105
THPO,,0.07093940315826555,,-0.013275410460243728,0.124046478585845,-0.031107715733359433,0.15570341316430214,0.06751760035906633,0.0480169678677626
CUBN,-0.006967530696775147,-0.03019640868218519,-0.03746304172094391,0.017298032132272857,-0.042040558159348485,0.03937167212395056,-0.014031966244055935,0.046681751391308764,-0.05254813961432243
TIMP3,-0.01968070013815265,-0.017596313563598535,0.03866145891400624,0.04609058889678291,0.01695354784004564,-0.04279871482081418,0.008426967643785588,-0.005991391850981066,-0.03246790707929559
PIGF,-0.02183409115935098,-0.007009174844589055,0.05270897328821127,0.0726148326675281,0.0070806806259572815,0.13864772855502633,0.06672574388123013,0.06913628008067621,0.007864687780699217
CRH,,0.0034940982484819513,-0.01845402916446565,-0.031153704627648677,-0.019658276289257055,,0.010106057532899058,0.022492955477736862,-0.0400340297152696
BDNF,0.008343773914938075,-0.041346955857136,-0.04023270104320958,-0.07084963625052479,0.06676800236738714,,0.049156369410283056,0.028262027101082155,0.009502846341617171
CCL5,0.01883070989472931,0.039151997470086644,-0.007196682410007495,0.008336186379058027,-0.01949841953350543,-0.008858554682882507,0.005626281542755718,-0.051382752317598174,0.026490550485386333
GAD1,-0.06581658902178358,-0.003832738231781518,0.010489727964764675,-0.09538873065752869,-0.025913160261278243,-0.034185736075093134,-0.027012677781547284,0.0015611210113109614,-0.004035143809813945
COL14A1,-0.001788510079597285,0.025320164878002437,0.02514091713228076,-0.004108142034271989,0.03984437184675359,0.0409650465037925,-0.02085054048232965,0.03955478858478473,0.00037553273381054204
HLA-A,-0.0037861843927795053,0.08089831245668035,0.027834680934621832,0.13167213621208468,-0.014839364062895941,-0.11998886179961052,0.002540004687823744,-0.05668007612538261,-0.013364613626592333
FGF18,,-0.012248531569963835,0.04665026978844658,,,,0.04911012097058434,-0.0004901390286878881,-0.025093851640542043
ADM,0.07463141780141648,0.003922792662290632,-0.03980978217856538,0.06595701285995345,0.0544130263520609,-0.057287901791714654,0.06541928728146082,0.008450636788820211,0.017683131248385654
CCL15,,,,,,,,-0.01783738836495055,
GNAI2,0.011617893461663777,0.004445625935632388,-0.008175762162400835,0.14107056548246302,0.03190116675391173,0.06545661498048738,0.006022661702276632,-0.003177213045633779,-0.007230827938390482
HDC,,,,-0.0027592920065282853,,-0.037043160166306814,,0.05883096814168875,-0.01827905317741646
COL11A1,,-0.024460816542952304,0.008938026242381507,-0.026173753510014296,0.05944489410577138,,0.0007506489052045849,0.03298266556162757,-0.0384251811555482
NUCB2,0.054189387404306455,-0.023858111347863878,-0.0420738680168812,0.11652485237803983,0.011247480896893806,-0.022067428305905402,0.007013777747060311,0.028838792855648165,0.005543653894684882
FGF16,,,,,,,,,-0.018011630644283013
CXCL1,0.050427208530515515,0.005519986110845066,-0.0011908627469435873,0.013157192653451331,0.015840130923640266,0.0940802518120258,-0.001781211999457395,0.010737319855969617,0.005835351164666185
VCAN,0.06657884560969186,-0.04581871166833759,0.035831080727113156,0.08467051647216184,0.06777149419323457,0.018183908404029288,0.004997524560108882,-0.018196991488174274,-0.0005028094442722168
MMP7,0.06959343397189058,-0.024350913941068825,,-0.014787726779140305,0.04038134142349173,,-0.0036552155865583486,-0.002698243104366579,-0.013307843438339876
PTPN6,0.039680496711321754,-0.0017571247086803027,-0.05878775593819486,0.07275595460413208,0.02943333919352962,0.013741412049146995,0.07822913669070536,0.08345769450640843,0.07382338372791812
PTGS2,0.05123232085503555,0.030213834298477297,0.014965421608702165,-0.09441740160265451,0.028905945361918737,-0.061311874137952055,0.018750286071438013,0.03974309733051424,-0.014206787602236868
XCL1,,0.07471762229436792,-0.01931001726951623,,,,,,0.01610422546024402
CD58,-0.040021321567117775,0.056682385095379255,0.10307886339198377,0.07192664043657981,0.02234879621816941,0.013792164922199618,-0.013076407744391139,-0.004637085610898324,0.04562073340081877
TNFSF14,-0.04366702135119675,-0.02221019263318683,-0.02633633136530424,-0.03081240196919819,,,-0.017658117436961086,-0.012124881475382036,-0.04638544972746004
CNTN4,-0.054640148198473536,0.06238185026607633,-0.012770125502535944,-0.05250816356027939,0.028037988566278833,,-0.019727260474989666,0.011276530659572175,-0.020904842173674307
NTF4,,-0.016857869874818698,,,,,,,
INSL3,,-0.012248529167485858,,,,,-0.017658115730902618,-0.024423430649850388,
BTLA,,0.04142545932392575,0.05157456479964106,,,,,-0.023616236250774986,
MFNG,0.019714357873848204,-0.010988340637118055,0.010572438847811007,0.049428082047816915,0.023400706283927746,0.010454498353902355,0.009768980622923213,0.03869368882304731,-0.022514512032938947
ICAM1,0.09581247430302282,0.043981799717637445,-0.03937674931390825,0.07701834319764639,-0.04085057566794665,-0.06530215066243192,0.0018618496730874754,0.02831998323970699,0.015478557748219697
PROS1,-0.043648089422122456,-0.03540086510576293,-0.05139464651115559,0.0922495297487675,0.056278659944858964,0.004035224426911073,-0.006036255808693661,0.03819241977384217,-0.007945769683572546
CLCF1,0.04407802420513691,-0.022844406569571294,-0.04549611108877461,-0.048507272180775884,0.0471931919744167,0.013846508873031486,0.014070608907466782,0.0246904633873314,0.02280858712981767
PSAP,-0.04555894929477277,-0.010985887718147734,-0.03695664136031938,-0.009047549604292101,-0.060322685011905845,0.009151723960467551,-0.01541644932844688,0.02170539162821476,0.0100725866637985
EFEMP1,0.020833097926337047,-0.05589870240290953,0.025237578995885607,0.08604845548379825,0.02898478201206852,-0.04068856535775426,-0.028242926775272643,0.03462860956210569,-0.03790273317837176
