,UKF251,UKF304,UKF313,UKF334,ZH1019inf,ZH8812bulk,ZH881inf
VASP,-0.011607051542596763,0.07169727108117802,-0.0016267147449659169,0.03859070965540837,-0.03189361204377981,-0.04875853510469209,0.09186161465911336
ADAM15,-0.009124007195354588,0.11954392598747812,0.030753721227827643,0.05894245673859968,0.036823667372744597,-0.038042055130952844,0.0663011741248321
WNT2,,0.011926010760669296,,-0.016187452003133658,,,
CALCB,-0.01464093840192371,0.02058353139233769,,,,,
OLFM2,0.0027698853003576547,-0.05975820464000151,0.0028929133047710096,0.03661909408051687,0.004452844627699473,-0.027689231165248154,-0.024719311095901628
MFAP2,-0.01036222239716809,-0.01611839407167309,0.08039698168285109,-0.015267528471493,-0.04506003583908923,-0.03993662955960597,
HLA-C,0.009515800809840231,0.156055949908753,0.034342345646317725,0.019355235468572665,0.030119423685278937,0.01502849443204634,-0.052196342070303395
THBS1,0.0013076345594767239,0.030806721438747308,0.060462822143267626,0.014713565179953496,0.11110053058885448,-0.03015390471289046,0.010027739858345545
HSPA4,-0.03299224632048244,0.015381629931554473,0.026921368866945218,0.034761362272989996,-0.055303001048038904,-0.006304001596715841,0.0029249049436615797
LMAN1,-0.008365798969498217,0.07756164899403911,0.023229184934304325,0.005034803688230945,0.006705884213072104,-0.03716872080300981,0.03043392841754021
LYPD3,0.08962438734553368,0.03843000811168142,0.14630995114478137,,-0.03284701341672306,,
APOE,-0.031070974624155128,0.15360010457055265,0.00029364168875939503,-0.03347688518810119,0.03216198655857508,-0.016014413067900937,-0.042342541950397286
SOSTDC1,,-0.0836367539457222,,0.026778519227494482,,,
ANXA1,-0.002336724749788839,0.054736142546696745,-0.03826707718036103,0.09415231506141492,0.049262645597034686,-0.0077614383980549265,-0.05843738650436841
WNT2B,0.07191977796502552,-0.040526737956038866,0.039417406050475924,-0.028323799141105232,0.025794324877814974,0.004201388582908458,0.0887268527084191
AMH,0.013642136049351427,,0.03553393995474475,-0.026672547246802392,-0.023957085847453062,-0.019132686137557038,
GDF10,-0.009437826182498343,-0.025123500731692287,,-0.02300846187241543,,0.03948324459459761,-0.03836430382963317
EFNB3,0.03563921122903087,-0.10455634138645466,0.022954451706453473,-0.039347615949613945,0.013216989092344335,-0.05542718149600024,-0.12398038544619468
LTB,-0.0026574115530378028,0.04356123814202436,-0.016252017899825784,-0.009908316985763454,0.1592694893965387,-0.022410190101079558,
ANGPT2,-0.04241715602822165,0.022625685222624425,0.084750854797577,0.009829257920285698,0.00858211338042234,-0.030471279427678865,-0.006913150654271045
NRTN,,,,,-0.026410126449024685,-0.02414760726832566,
ADAM17,-0.008369806015365092,0.05658522776962351,0.04281797408308833,0.06409650926493425,-0.02248755270997101,-0.050547727012199145,-0.03575338643022753
LRPAP1,-0.013729010612320567,-0.03923422240304918,-0.04862799174265264,0.009806208986824234,0.04947606672125778,-0.03903128904342514,-0.021202571276887013
NID1,0.025646699015448086,0.11226261772708439,0.036982461308404935,-0.06821375721998112,0.01823856098284888,-0.03376176548703412,-0.04715885365063271
MST1,0.00521985467152504,-0.07330990434210713,-0.07181349110209073,0.034184471262086645,-0.007991627711501487,0.07091741938503571,-0.03513461546578215
CCL14,,,0.0639353960028389,,,,
IL13,,,,-0.020286127964606576,,,
DCN,-0.03671635052237278,0.07054844673439319,-0.015174743497448918,-0.06404831563655627,0.09776405224427019,-0.08900041068021126,0.022412824612503348
COL7A1,0.021791429668024734,0.03134840672726632,-0.016601768797217382,-0.02405961748800935,-0.03399772065798798,0.004477758773887218,0.005666724845219104
CALR,-0.036269563071837915,0.1148241747889431,-0.022416663727290224,0.05132628379468849,0.003487195102566657,-0.003758080975191794,-0.03521571702743375
PIGA,0.0551738469673458,0.04603472606695583,-0.019082597740616877,0.02448106208083641,0.030830620981974977,0.011256357488982483,-0.03925525429603457
CD200,-0.03912874687112665,-0.11192331806748365,0.04537568521347315,0.022951207450211012,-0.0081860673535009,-0.0398593557457817,0.005592420939318504
GRP,-0.02705072429093787,0.06986260192861571,,-0.017475509734992112,,-0.026425330520296216,
CDH1,0.01613692642526411,0.030840662287815436,,-0.028438947765437372,0.14149209904091894,-0.03683125115101765,0.024051406802908865
LPL,-0.004410500407224466,0.14777951621339755,0.03990060940735787,0.008266063028358257,-0.011005179542416746,-0.006709895535740139,0.08064723518361254
SEMA5A,-0.005090680887189986,0.04632908534322388,0.07958174005681343,0.007187201284356746,0.037452829355584576,-0.06040034965397748,-0.12040301356000402
SEMA7A,-0.049295855629721164,0.07214653653803654,0.07811106838455163,-0.026329992345745408,-0.048245159429337166,0.022958315374862488,0.061557596454473236
SEMA4G,-0.013231231009033813,-0.05736197987067414,-0.02801880983987225,-0.04536344775279515,-0.027534131529451784,-0.04544555375369936,-0.029104765494442127
SEMA3B,-0.024762553495210525,0.20477677687007356,-0.04437048553529914,-0.017769020093497883,-0.08633526400102814,0.007593620930686422,0.09462278118331033
RPH3A,-0.0016871106844752145,-0.09604736463494426,,-0.03882078392512362,-0.0507650551351407,0.043860746398008195,-0.05187162338856566
JAG2,-0.019410345268065503,0.015419696627753592,-0.0016276830622290125,0.0268330908880511,0.04404295442778356,0.08529363003027525,-0.008060094338557307
CGN,-0.017658161562572182,-0.040384433739857103,,-0.043306234597255654,-0.040803611756657705,-0.03891267581130361,0.057977780700702884
GDF15,0.02176244525451769,0.14708854722299528,-0.01170064755503974,0.09988949497846598,0.06865416667715883,-0.04081260176214853,0.0007182796264248296
SEMA4F,-0.005525613511633607,0.0015103719427752192,0.08797594012903692,-0.003864871429577207,0.06635459082460932,-0.03528504885232919,0.08537815285690235
NXPH1,-0.0032034271121516044,-0.09249933418298945,,-0.010467879307208905,0.033370593351530684,-0.032963261747325445,-0.01789379426842171
ARF1,0.0015782071359145841,-0.07983060904030571,0.0658998315991421,0.001939328415406149,-0.016285368834767954,-0.007406844577049019,0.013151988487519075
DSC3,,,0.037930299528980346,,,,
EBI3,0.014770816649816965,0.10171359874549271,0.013605484520467165,-0.00015456717131400878,0.096303906750322,-0.037910984875518534,0.011920788538399174
TIMP1,0.03794910931819973,0.08844888474485481,-0.11894252049199383,0.03763651264316007,0.11112656383154502,0.0020722167985786407,-0.01992111905833188
SEMA3C,-0.011268513446079913,0.06430811410504697,-0.073264756473651,0.025733036092200796,-0.026183582488069422,0.044364137798021605,0.07517297004049618
GAS6,0.005136509738145889,0.013302982653673554,-0.08539410021832564,-0.007999435786012254,0.08152711786618493,0.015578147935698233,0.07691057523300171
MEPE,,-0.041727239961873365,,-0.03204501191890504,,,
SERPINE1,-0.005680983975262665,0.028407200945703943,-0.12143431755885377,0.05626625252387494,0.013251797318512205,0.0916098558196868,0.03397693332923837
RSPO2,0.08061221378455573,-0.09467087973391637,,-0.0005453169420314426,,-0.008587570335842648,-0.06285984969554469
SHBG,-0.04080320341012936,-0.038488120529320526,,0.0342617268552917,0.13313009312114002,-0.0007864926992731565,
LGALS3BP,0.010009885795044486,0.13952730677489866,0.006108033695251942,0.05055513203256724,0.023887070327980812,0.08817476205260126,0.016804990846259686
LAMB1,0.05444410939800213,-0.0315291809833333,-0.0707969286169475,0.06206118715908692,0.06346095595359341,0.03758865366601561,-0.06829093663127359
SPTBN2,-0.03163295350129841,-0.1313955538127109,0.0632599234400361,-0.04870585074908128,0.06861604717569911,-0.014964899098605834,-0.08815457332091083
COL1A2,-0.001240744209895786,0.06274991263644741,-0.08437443468393578,-0.01550890503788642,0.09538552027316362,-0.029503735218818612,-0.06861756937092545
DEFB1,-0.023943855082764146,,,,,,
CEACAM16,,,,0.028208587161643536,,,
WNT11,,,-0.026762674811270228,,,,
LGALS1,-0.05559489593684397,0.11522893469351062,-0.06504415652996808,0.0996730426365183,0.01667605904202358,0.062193368506257334,-0.05364988290950534
BCAN,0.005509314337192294,-0.09130984622023322,-0.027001471254246782,-0.04470198671446411,0.01243044722379041,-0.07504655020740611,-0.12169171308220635
ANOS1,0.04397039033302625,-0.007116662274790535,0.03604794436905829,-0.04145367041658093,0.035046846676090364,-0.028203363980492287,-0.008433520766828281
EDA,-0.049408575200172736,0.025873390996518322,0.053623470258999766,-0.030449271832059543,0.02084160322240712,0.012001875526347064,-0.016332114728803672
FGF22,-0.03297031747210923,-0.019800660951083387,,0.001761091478223874,-0.00805302489561349,-0.006904947361769592,-0.03266234673930742
SHANK1,0.06426545708264647,0.051040752088009,,-0.019498416584948247,0.13311203842855648,,
TGFB1,-0.0032055554847199015,0.1429746395405052,0.035569690455151425,-0.011692894076536441,0.09392603927879337,0.044327520056235976,0.030321215412916155
MSTN,-0.04638088900556899,,,-0.012001969489665885,0.013866037689933514,0.013444447288755983,
WNT4,0.050580844628862996,0.032571242953045546,,-0.0016714242538989248,0.055377798970892074,-0.01863907679263776,
TNFSF4,0.06289118705382048,0.1104157923011356,0.03685559372899818,-0.028895692315787126,-0.023043960828173164,0.023722229208206196,
NTN1,0.07247043668945533,-0.035532241230152854,0.0007677585307040323,0.022531237113164695,0.04653940932101564,-0.02335538377817635,-0.04320945840867299
CXCL12,0.015880993073584895,0.0955785797047208,0.11810857194054679,0.0416904573427035,0.012582228915578642,0.04730526216106221,0.03792495426581105
GNRH1,-0.04320002116587462,0.004934430108900743,-0.01980196412094356,-0.02585850197642131,-0.013602353235296917,-0.018887369369102243,
RIMS1,0.042739732859375525,-0.1068207448879828,,-0.043391035826752064,0.033724971136409744,-0.05484633806364878,0.0783745789713872
FGF14,-0.001041359739644592,-0.14655095549974223,,-0.015391291927127715,-0.06360242037147643,0.026836592280583226,-0.03836100816571873
IGF1,0.06228792781977169,-0.0015505335977449048,0.07823668332771669,0.015329213004248436,-0.00357669516417229,0.047671892833330884,-0.046560054577357776
TNFSF10,-0.02590258403281851,0.07732289027546253,0.020051538419591324,-0.010884869127813031,0.07857308440021524,-0.047163423245747876,-0.035611257127796586
GDF5,,0.15825356382883454,-0.024730648072610703,-0.014157519863790224,-0.02578532937722707,0.1150398131951149,
CHAD,,,,,,-0.021000055165653977,0.012411757083675841
RGMA,0.05055494372346075,0.012397125136817885,0.02515032592925567,-0.007465362309216075,0.00713180453427071,-0.0211291748944385,-0.032848003014228515
WNT16,0.004306937944982832,0.016266999353551363,0.07399737243212762,,,0.01167907634353288,
CX3CL1,-0.055586781501795156,-0.08624191360695065,0.04399420719758973,0.022861407499668703,0.09065878436418075,-0.024421930727559344,0.10930565312802454
FGF1,-0.012891855329912317,0.10517217661806703,0.06923026455991133,0.05209630022947034,-0.0655451050633214,0.006833542193409806,-0.0008305344589827743
ALOX5AP,-0.004846804142357558,0.14366332324745518,-0.03358949050373721,0.033984187230502436,0.011171063912474303,0.053384015433505724,0.027890597537036727
IL1RN,-0.025850339150398062,-0.011334634331287443,0.03365161817383031,-0.015204738690484455,0.004284147027317741,,-0.040538020935985755
PCSK9,,,-0.037013983154474864,,,,
NPW,,,0.0003072448752928651,0.06359084573100285,-0.0019075046771416188,-0.019375116728582067,
CXCL9,-0.0032427679021867365,0.04803259802293043,0.10435905327622809,,-0.0336088812381113,-0.022727351242233327,
ANGPTL4,0.0014714207166343588,0.05742806708537647,-0.11791061247305162,0.0665415019903853,0.11232656237958046,0.02761918985935915,0.022723880665275805
CCL11,,,0.02942481129074917,,,,
UCN2,,,0.0667105921414214,,,,
OBP2A,,,-0.022348070568028337,,,,
COL4A3,-0.04117646197136437,,,-0.01917502799343593,,-0.03258963865101709,
NRG3,0.013055027469489201,-0.10374751549962856,,-0.05144459293280307,0.08119878428480826,-0.007706449987945561,0.009363465632744417
IL23A,0.007942935705695613,,,0.0800318703242291,,,
COLQ,0.021521948287796862,-0.08046066271411952,0.05299218542832276,-0.027190211109913143,0.03511086704406695,-0.019613681614590747,
SCGB1A1,0.0015143749623347795,,,,,,
TNFSF12,0.03243985151397295,-0.005517791618446482,0.018416452891847956,-0.039962776333170594,0.02081994335882704,-0.024260291534154484,0.02936283939209935
DKK2,-0.02894585358665489,0.008428601606174542,-0.044337889893249015,,0.0418273541869531,,-0.040961277672296285
FYN,-0.03060770757435654,0.04640580476931118,0.050142273974150255,-0.03404331828301356,0.024068532995387554,0.014062091569513723,0.015662111719881668
ACE,-0.016331932540217368,-0.011505434125702867,0.07353987697818812,-0.019738988030261348,-0.004403485366286591,-0.06753608428014723,
IL18,0.004516585461077347,0.07859028947148025,0.0600531714468837,-0.0037503347799701745,0.008609396700387505,0.04990894391804417,0.050089308693039424
PPBP,,,-0.02088517287712703,,,-0.02230681114475317,
CCL27,,0.08481881108678464,,0.0031900494822852585,0.06357285928469471,-0.023949291195897972,
SERPING1,-0.011393917058575648,0.08984330752828924,-0.006458196285105503,-0.026359217261969332,0.0913087423197753,0.07061835060020542,-0.1083884243327738
AZGP1,-0.042932243643377194,0.09523401103307393,,0.030760696567582197,-0.013678169086574894,-0.023524726563680074,-0.04059888069636366
INHA,0.03435038649103946,0.002102451650413606,-0.008767621322493382,-0.009286698381650513,-0.03284703470549121,-0.019375116613741163,
SEMA3G,-0.015529459225353164,0.017430281293326858,-0.01853278437763337,-0.02163782566442027,0.013643032462586862,-0.017875032400332197,
COL6A1,-0.04323954579001349,0.05456683851812041,-0.09992838973747599,-0.0027803583302012415,0.08548265721995194,-0.04719577302811638,-0.03781491904563703
FGF17,-0.02705072429093787,0.0010854778206857644,-0.007539527559471434,-0.020130842177649634,,,
TNFSF8,-0.023943857547780962,,,,,-0.017348288596993666,
FGF20,0.05016736475221783,0.03354893258040576,,-0.018512632735746146,-0.022070038583153703,0.05058430552722682,
ICAM3,-0.00030110426482670365,-0.07171757168283843,-0.01803050449417866,-0.02249671163435986,0.1041125704774882,-0.016699286999492823,-0.03513461370244136
LAMA4,0.0024375171503070174,0.019456158300278224,-0.014763309282989452,-0.05811945200303044,-0.0018559492179176956,0.02086652944404233,-0.057062758753039476
INHBE,,,0.0003351592276723872,,,,
DLL4,-0.011751337255438938,0.030163084873574966,0.06803298961624081,-0.03924892161917421,0.03981135725083752,-0.04212673697725273,-0.006775076637684946
SEMA3A,0.009922364622607356,-0.08368218807373053,0.004260707803366268,-0.017939175908341567,,0.007457680880587818,-0.029814995595690116
RLN2,-0.025714114761146104,0.017230299600353653,,-0.014585023356046915,,-0.010619344874130974,
C5,-0.03173301769873089,0.06605589838102001,0.013639866048381443,-0.03827514962063587,-0.021683667074925108,-0.010107898684344294,0.05726657355912043
COMP,,,0.05493221223925524,,,-0.020775040781428243,
EDN2,,,0.049517147456394094,0.045917291017361674,,,
C1QA,0.007925605250708284,0.14699593167295497,0.05200793687247327,0.027054145691009317,0.11743557197405685,0.027442001179928337,0.01727425573582519
UTS2B,0.053440169257622024,,,,,,
COL9A3,0.08491486432084279,0.14432512479472057,-0.0007032966089398587,-0.019362035128992105,0.03214878616486195,0.07590518085662887,0.03130955573338734
DLK1,,,0.01013495131777057,,,,
HGF,-0.05006662646624484,0.023784807980668288,0.044950475837389495,-0.02221461152212783,-0.017776498380215465,0.03382608609124744,0.022054634726623498
GIP,,,-0.015465795509786585,,,,
P4HB,0.06501195931781846,0.04588590039339867,-0.06561637018798837,0.04690127384535542,0.05864931567314087,0.010376493843616894,-0.013756258882355479
ADCYAP1,0.030559204803026572,0.02364793914521647,,0.043218653083713386,-0.024821993239234234,-0.02074256128998481,
GREM1,-0.00197980285700209,0.07393731261806469,-0.056357368538158994,0.059233372871423,-0.062038402886774695,-0.016957349786767197,-0.07813698400974883
EGF,-0.0025906343740263204,-0.0006835066800199147,-0.028395658570173465,-0.0016491934031064603,0.06261723449141315,-0.03793743700190459,
VEGFB,-0.06248780409212514,0.1018000035528875,-0.06090087444777365,0.07445722298673434,0.018048798477291857,0.07388685787734925,-0.06599178294576354
FARP2,-0.07504236134839674,0.0354595064279356,0.05995557635594512,0.036401924519867485,0.02446248003192462,0.05258656335499159,0.016983213855571
BMP3,,-0.04352206650126182,,,,,
LAMA2,0.016799820610371722,0.011839395864830763,-0.03142595193648069,0.023940582972758147,0.05224257565541942,-0.02001380394009467,0.012513032540995003
NRG1,0.01096758332006361,-0.07853860010920503,0.03665789432259071,0.007313648157777316,-0.0194458405333933,,
SPINK1,,,-0.03701397298059938,0.03158699343966732,-0.023823823999141982,,
EFEMP2,-0.030452745591049057,0.02326424145401004,-0.08327911609476889,0.06426669255873266,0.09125333842020374,0.00014459284371806335,0.040997447931378835
SELPLG,0.03474374534926095,0.11858752470089523,0.10750007599013607,-0.015723056672818078,0.06523228058674446,-0.047523005347542155,0.06501981459222166
HLA-E,0.03456575507675989,0.12357818686447182,-0.07284561278282521,-0.00444259290780077,0.07569145738231732,-0.050178806840710806,-0.03765028436192836
PTN,-0.014543107341072507,0.06509571994201954,0.06790469701396662,-0.056193661633198055,0.06774877095646037,-0.009208176766673171,-0.13465891849907288
CD274,0.013701040281557284,-0.07272525167166795,-0.039294327966996855,-0.024003174207550392,0.048154442190432974,-0.04728310551544143,-0.027827287131383296
CD14,-0.010524071838115327,0.10443978479362773,0.005282850061528085,-0.008342549277059552,0.05571430326129318,-0.020631363572448914,0.0594800155811043
SFTPD,0.02382153157216343,,,0.032648543036635905,-0.0010289035863859854,-0.037663130560097825,-0.03367023803149404
SLIT1,0.009794046084285926,-0.1446411616715376,-0.02578722506515529,-0.06104186126074574,0.0795134355646315,-0.00329986247601537,0.07780717720041792
CNTF,,-0.04452873109896615,,0.002674773326751884,,-0.017875039453933147,
BST1,0.003852798630281906,0.0661954379186052,0.06677928402831376,0.01550816034013336,0.14634018597303364,0.05930207190097544,0.005972038329720174
AGTRAP,-0.03598063479764293,0.09296436501538614,0.05099728349069142,0.04495158839634983,-0.0018621793393786132,-0.059983510417410756,0.0064387629429821305
LAMC1,-0.0221092364294057,0.04820877042438618,0.006671144115734415,-0.006279904167456827,0.056155192293113394,-0.03715359670139038,0.02566364320345695
COL6A3,-0.037558699432556644,0.11823093733237583,-0.020241857200486327,-0.0020725597771873226,0.020995277151169365,-0.0025530966463788,-0.03906524429489158
FN1,-0.005084518711848886,0.0432583482096568,-0.05251255925518237,0.007877391663746609,0.07489530209375703,-0.05991953956507453,-0.007152946827744919
MIF,-0.06824916233587304,0.00013129115584431566,-0.12419146194097326,0.03612682121069152,-0.046732097308840856,0.008577611141009123,-0.028273344070754228
JAG1,-0.02935865336420203,0.02001273413032676,0.11378701997368698,0.007614069018974081,0.04191745229135445,0.007255890837537921,-0.04604477675304399
NID2,-0.003565845289158826,-0.03502454232024175,0.10609404430617587,0.0649718240516062,0.07335716582315312,-0.02864126647279255,0.0903504836228119
EFNB1,0.06323996521212233,0.0237322139706364,0.030257296896712006,0.04870517052469558,0.005816972227929493,-0.0321750556448,0.053447365089124836
COL4A2,-0.059808759667549484,0.06323255765559652,0.0319202009187847,0.021973930285743994,0.07976215754155475,-0.08145850482459678,-0.037257012525383264
SPP1,-0.00960563550339056,0.19516692099310612,-0.06823051135247243,0.05577536957380765,-0.05707082234782798,0.06814996864396569,0.09019691903219804
PODXL2,-0.020634859666603597,-0.03756310014998958,-0.019640856897845872,0.02628446269527803,0.13012740450768365,0.07386789907347703,-0.056965709569786804
FGF9,-0.005400557605029794,-0.10823132494349365,,-0.009075799548253669,,,
ITIH2,,-0.0023075975317340004,,-0.023735815368642145,0.09717607923618216,-0.020943024082623784,-0.029458519599585148
ADAM10,0.016032504766348623,0.059394171330729655,0.048022123037029366,-0.022544870997947452,-0.01977194160854358,-0.016739964551462733,0.06962301073256559
CFH,0.044674820863886106,0.05346824086078323,0.09134938460497956,-0.01869831355537836,0.0804714541943494,0.04036865625051697,-0.04693987646418456
COL4A5,-0.015685651558821286,0.14533554585229747,0.030438203847929696,-0.049837461065002885,0.011716607506765581,-0.03226005155719271,-0.029376608361405657
LTBP3,-0.05418871076051505,-0.011838898193237819,-0.02482953888751245,0.010585889129877804,0.03887041564789432,-0.03079423761686075,-0.0950490260393929
GNB3,-0.046779826678375304,-0.0903339963215258,0.03036049922357618,0.04325555730776848,-0.0577284250411561,-0.030541251989352307,
COL6A2,0.06925871077167324,0.032630122662422704,-0.10974707221257697,-0.031591188157533825,0.1004722190860746,-0.0077365194645802,-0.020684527598078237
PLG,,,,0.02187581897819814,,,
GDF9,-0.053947977697331596,,0.048757190270916184,0.06335700317143243,0.06151469621241244,-0.02624208073772995,
NCAM1,0.02057711535250207,0.10975765404893179,0.10591512079680827,-0.014111311229875759,-0.04909021781680515,-0.06247513353999986,0.01830082248751277
APOC2,0.03167208568785048,0.12202472557368106,0.06858703194159334,-0.014675522781281562,-0.06380733909684527,0.0035402248641426878,0.013142599658741969
BST2,-0.035836022898294954,0.09021672814462016,0.030907879948980282,-0.030386240233161773,0.1157582256487517,0.006342746425381338,-0.11099243929081629
COL5A1,0.06263659167064993,0.02480021810898282,-0.06294003556762919,0.03409650040026101,0.11475646804825106,0.0033962336651919313,-0.035611207448605256
CALM3,0.021637672338314557,-0.15103041134591308,0.07327216037402114,-0.021737174821495505,-0.03040744496555489,-0.018575372700872658,0.01519243474192518
THBS2,-0.039022730042400734,0.14989022754640505,-0.038551430841069295,0.046903705487037976,0.06163944333904252,-0.0017204872890958852,0.014689574760387214
SERPINE2,0.003985101948949514,-0.044654224532047815,-0.032671161659678594,-0.04216841481186483,-0.0005099599909568506,-0.05184387235614553,-0.06194825231637575
EFNB2,-0.017048762979460206,-0.06685051953639275,0.04599252229783963,0.01358027501519887,0.04140188882756009,-0.0419612010562261,0.016820524657426464
PROK1,-0.031304673014164106,,,,,-0.01787502200556706,
MMP9,-0.02430777312715902,0.049138518923825134,0.10191272820463858,0.0018888090696526712,-0.017016494969642804,-0.05868969832087781,
NPPA,0.05231035610051145,0.016368365867903197,,-0.01669114259758657,-0.05807510443754864,-0.02524372311756916,-0.04739412499264018
APOB,-0.011579395218430757,,,,-0.025467832683124633,-0.01961480830968185,
C4B,-0.028327453841710662,,0.06127986436693084,0.01592445667723063,,0.03128047051407847,-0.04579344905783952
NTNG2,-0.04190105178562932,0.005350521821086936,-0.01674972407107604,-0.01575532051896409,-0.04056313855951638,-0.00948753800692688,-0.07137634025444876
LAMA1,0.03613893102437871,-0.01306047259362886,-0.012686594921583569,0.035446133516846376,0.056558179948939136,-0.0426559089357025,
UCN,0.009863349707425449,-0.023725314591344658,0.08717100889211542,-0.02881231981440174,0.029618399835842253,0.004090885519757969,-0.033670279192279245
ARTN,,-0.041677112373915026,-0.016878062224519385,-0.016934769722028047,0.019003801897636976,-0.00348650781752172,
PDGFD,0.014484606597680343,-0.049030379415003614,0.05194970973911681,0.06471403185942146,0.05204080780902532,0.007899329972087251,-0.034652416328786004
EDN1,0.021613027847686407,-0.023900044281080803,0.1075678910165117,0.05365922159864742,0.0022929202593811333,0.010794539738530382,-0.05843024442206997
ARPC5,0.04087770601595508,0.08406873553412798,0.05453631379902561,0.08571188495157071,-0.01260684522010492,0.052865455616354806,0.06727522800391995
GSTO1,0.016265883718695705,0.02597388139648822,-0.054130347044593866,0.016229082978208926,0.034198074843304414,0.0531001271113819,-0.0013652824895593616
SYK,0.0025532586227595333,0.13354029712293133,0.020205225355603047,-0.012743558335866483,0.04042557725428121,0.03079454446367333,0.003387778390321613
ST6GAL1,0.024079139002291874,0.08985229262211737,0.1010895899522286,0.04884860329817457,0.06945344427277937,-0.01672819434745721,0.014053829255111379
WNT3,0.014058999671575288,-0.10046122852498773,-0.004082156904775294,0.009943587757280695,0.010351459010740922,0.0020800940322883528,-0.03561119524673042
HSP90B1,-0.025213414412108295,0.05131392268383687,0.06015725996025212,0.07757775408550821,0.06596980020339266,0.001138519012099508,-0.003475941425007515
ZP3,0.057486182413125426,-0.03514053607544943,0.029983497847738187,0.0008614953536062544,0.027014577826270432,-0.029223272045029298,-0.037009451685761065
ANGPT4,0.013778827584975143,,,,,-0.024734148792082963,
NRG2,-0.010800577179669979,-0.017475047679704096,,-0.04584830858318232,-0.05059493655461518,0.033705726781418,0.037532381835730044
MELTF,0.010456590614491442,0.004008464328116731,-0.03352694651858669,-0.03214636273736506,0.053907497976646665,-0.019964390561412724,-0.036016662181886726
NLGN1,0.009289772183160941,-0.08873997455410838,0.03554649626800159,-0.018464597103009964,0.07017786907924425,-0.01243711153164892,-0.05643026961715441
SLIT3,-0.04997445211975067,-0.0613128087368468,0.004793864737317755,-0.04992712571404143,0.06217814101507444,0.07513431858475339,0.05007507270565671
CCL8,-0.022431694792780673,0.021637523277909562,-0.010999461455175098,-0.015801325353906357,0.03743483277393422,,-0.035134611057430674
S100A4,-0.06331970180697692,0.031171527485459604,-0.03850068285566865,0.05280836369911142,0.08240814265738078,0.01673250107103423,-0.01159518900450349
TNFSF13B,-0.022172381645942006,0.07600493328771464,0.04916603093695115,0.04034785288917336,0.08323484319586302,-0.00922576907782121,-0.07935103651354773
HSPG2,-0.02286468268382367,0.06133502757119445,-0.08240611918924785,-0.02721247567814243,0.09207316593035517,-0.04424542369760545,-0.043430717146314024
FAM3C,-0.005199125722729085,-0.10537565468297266,-0.04349784312935436,0.04213957798380581,0.016088952331013543,-0.04497458751576757,0.10764623590764819
FLT3LG,0.037915086233420915,-0.007151594271425697,-0.04570117158529444,-0.011644475309691146,0.07990245342760212,0.11429430036041198,-0.05376881392117961
A2M,0.013685780908766904,0.11723977858417103,0.08171877542163017,-0.04412461100378298,0.09070866140113436,-0.0023343228832218943,-0.02158114287414728
VCL,0.011583751921135145,0.03867078991438785,0.07459452689540985,0.019976564100068876,-0.006523509857629207,-0.019039039422271982,0.12013995955847918
FGF2,-0.039377105634079645,-0.005501155230609595,0.01626488012491366,0.0260781380301303,0.02877999877742485,0.030257149128009208,-0.06589087873498571
AGRP,,-0.03907707326875607,-0.021481633719496136,,0.0292055815322129,,
CNTN3,0.0020522532737424827,-0.10989375577477793,,0.005984190240058745,,0.009579980739850266,-0.03513458284402054
RNASE2,-0.035941077871436106,0.061984976190898745,-0.027161791146388184,-0.008586097351528129,0.0032783409777228647,-0.008942245658890197,-0.05445130191963126
ADM2,0.014974602095736537,,-0.018066217257786496,,,,
GAL,-0.030841182976999088,-0.06995398602161346,-0.009062572976086546,0.07246023668062765,-0.02043162752699393,,
CXCL6,,0.024315533756701358,,,,,
PDGFC,0.02301104199497413,0.06492008901342511,-0.044488526040094005,0.07749057592856859,0.04012344816705013,0.029885482721055987,-0.09020342415618153
COL8A2,0.00672816834416662,0.05062194176452391,-0.05280621043270166,-0.0020932654168266764,0.011057123238842436,0.026538884156745414,0.04942202757217443
SPON2,0.05956187618011137,-0.03657403532327846,0.08763567874368214,-0.0396650601719277,0.09257461001136197,-0.02526875274676369,-0.008555503372547298
SEMA3D,-0.03494749557183678,-0.07534660323870623,0.030874410011180405,-0.017116790050013486,-0.007259205702957152,-0.0396866756750203,-0.03316963391215958
BMP6,-0.024307774627823422,,,,,0.018971108197603195,
TIMP2,0.024127724180737227,0.10741215795925607,-0.0010895008835975846,0.019783597038156717,0.06568513222833837,0.01775073426222198,-0.021168392765618344
EFNA1,0.04111558793541705,0.1311572419221345,0.030379793986604224,0.016474022072911404,-0.03478243296799451,0.008938906880980032,0.08748552916381169
S100A12,,,-0.026034241012497312,,,-0.019132678934271136,
TFPI,-0.01871089775781488,0.014854439797546116,0.04343335044025457,0.012472296397269633,0.05912784272030527,-0.011663831884256267,-0.0374655836816272
GPC3,-0.02904347784308217,-0.012638922354662279,0.16208110467058628,,0.1040097546589588,-0.02913882474763712,
NMU,,-0.0327839497969342,0.06418484576410426,-0.022594406535818002,0.06731624797651309,,
SCGB3A2,,,,-0.02360113548141036,,,
LAMB3,0.021045779442024265,-0.0810677977121677,0.008770078194090161,0.02465833555113909,-0.0018730628927573637,0.013555920301806749,0.02716923452963912
LGALS9,-0.00733297051839238,0.18103640001940247,0.05221976247582354,-0.020982198228672262,0.030618375977204716,0.03760842375879128,-0.02774521184631702
