,UKF248,UKF251,UKF275,ZH8812bulk
IGFL3,,,,-0.026194743879707744
BMP1,0.05607260268674453,-0.04025566765317232,0.004943159454242037,0.0844268923340591
NDP,0.009670130044862613,0.0030866563273874337,-0.004813062595425686,-0.040687072052252846
TNFSF18,-0.024830504610871256,5.915125045157991e-05,0.016185660881350542,0.16200030068463694
RTN4,-0.0007254815078367171,0.012751786870583898,0.07587867482811943,-0.029111446189408145
HEBP1,0.03724409306585103,-0.025552415056031747,0.01921530242384445,0.0113603633316871
WNT7B,-0.03674642317934705,-0.015709239525174813,0.0009945439078932253,0.0683307588810937
PTMA,0.032421718504040464,0.025182586388699125,0.035430836538676055,-0.009568701279546244
CEACAM1,0.02668671504763608,-0.012055896488437145,-0.004363983953813161,-0.03881655202896766
PDAP1,-0.016851095892430522,0.039224015073482416,-0.02705363652274775,-0.03819654098483637
QDPR,-0.03863658243496502,0.002386903414931568,0.04042682763413652,0.012033543128855299
POMC,0.024016818428117752,-0.021421404630910947,-0.019266525890364584,-0.05820483998082457
CCL18,-0.019721818518551773,,,
CCL17,,,-0.020709019728853754,-0.01926631401454815
VEGFD,0.015200852905543627,-0.01726765295281577,0.029112656096392707,0.05219598261557335
TNFSF13,-0.01488272184950288,,,0.01655678504892379
WNT5A,-0.012599520872016542,-0.014818525341455916,0.0010104856310193169,0.06234028276194593
CXCL8,-0.06088571325976346,0.023420459232682708,-0.04199117798779691,0.0466285685782976
GRN,0.06661113568483527,0.040657689735919524,-0.007477218746474515,0.04959465668298178
MIA,0.0031631322390217862,-0.015356642960508524,0.027764717584232653,0.02948749376548413
COL4A4,-0.023685743805620017,-0.025825299536687808,-0.021620857306481747,-0.04353435889669519
TAC1,0.035491745314202225,0.0029213477365232147,0.05715933676826964,
RARRES2,0.01034949757044638,0.01449640843642122,0.009892047336134992,-6.336345972141336e-05
FGF7,,-0.01948973928325289,-0.002765170093732451,0.04536793888617063
HBEGF,-0.009032743252288568,-0.011639796343297305,-0.0732527340835602,0.01776993158665989
PI3,-0.020748184587981264,,,0.05924027172523846
