,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
BMP1,-0.0050107878145408125,0.06663927751948293,0.17766109749975673,-0.005921718077818986
NDP,-0.01380387075769768,0.020544091843722252,-0.029869865076128866,-0.028567103381131786
TNFSF18,,,,0.041469960506756165
RTN4,0.07803075942837653,-0.06620068618888884,0.004049796825390182,-0.051755451816893776
HEBP1,0.04310434119664175,-0.037961606598229655,-0.011334418409209632,0.031173277565301274
WNT7B,-0.041721884441008134,0.02080077176540522,0.07578126143161969,0.13911773210520073
PTMA,0.009243286526528123,-0.07197108931294699,-0.05988621409202521,0.046549884948548066
CEACAM1,,-0.019033954468240053,-0.014481550969001725,
PDAP1,-0.04326782110211125,-0.0010740866939431943,0.022498040097204953,0.024002915627002287
QDPR,-0.04727943503327674,0.004010400977390453,-0.09113327635137392,-0.13841370367046077
POMC,-0.024222569389308717,-0.04570182768335702,-0.00796056176857167,-0.014133026214576502
CCL18,-0.028318588899629238,0.03589397358137196,0.02936460168714663,
CCL17,,0.33752208847777976,0.17997307118858594,
VEGFD,-0.016365747039312276,,0.18380502096401766,
TNFSF13,,-0.02591151334608233,-0.02272305068031575,-0.019351314765395936
WNT5A,0.06663698632435494,0.0036263491224632657,0.16040115555442475,0.11344120783382115
CXCL8,0.08643607676480032,0.18484450540006248,0.16466305393479377,0.19270916430574384
GRN,-0.12001613587792515,0.020727924281084196,0.033349472758878757,-0.15195866101589225
MIA,-0.022194893139539255,-0.025983438994207797,-0.07357161704740527,0.04492142884792788
COL4A4,,-0.0356805140098347,-0.02318722742093511,0.08839708691140843
TAC1,,,,-0.0469664832006261
RARRES2,-0.06716059726670752,0.11793450197813059,0.1482495325047878,0.21935923868576115
FGF7,-0.012792375193729978,-0.053259317355736836,0.0197446272788554,-0.03474701504967582
EFNA2,,,-0.013763745046082992,
HBEGF,0.007655067987379329,0.04397576617904919,0.03310166013814914,0.10923558407115525
CSF3,0.11856091686882095,0.21908166183671754,0.24122132246583172,0.29476389642782397
PI3,,0.144305696584199,0.12243533325755171,0.2398588874583864
PCSK1N,0.00261070468596849,0.021165966588899954,-0.029322929763513972,-0.1832811701911062
NTS,,-0.03150265509049823,-0.01676851148326749,
SFRP1,0.06711702094208045,-0.011728474857330355,0.05646308805933624,0.0463642348720371
CXCL13,0.08813635613075002,0.1195057912292058,0.2759651597260321,-0.013835304931837735
MICA,0.004999634165989726,0.037409683682552444,0.07511006479451891,0.06181674766922651
TG,0.04436161874847443,-0.017943000556205218,-0.020652254965390075,0.01630424831047592
ADA,-0.020593242227372206,0.05514310749033483,0.021109471102606883,0.008408719345180084
LAMC3,-0.0027473992690587317,-0.037461003319543565,0.12188617204608038,-0.040203345784181485
CCL7,,-0.020238887865259732,,0.22498652369960775
NGF,-0.051333758119217615,-0.023374295238895587,-0.01357873715673879,0.03021070883846447
TNFSF15,-0.01565728822473633,-0.01973064303752901,,0.12862477271930634
HMGB1,-0.06080016840886081,0.012067194880165015,-0.10935407291013632,-0.09100936844461438
ITGB3BP,-0.016836197933199643,0.036560504442722595,-0.0028292429988758245,0.03606456507264036
AANAT,,-0.01775521536215457,-0.018522272981770886,-0.030494391940547646
RELN,,,,-0.03601709932313801
IL15,0.009203784229712748,-0.032528282004539714,-0.007982021673469071,0.08819328911246706
UTS2,,-0.01511986534226673,,
BSG,-0.06701942087326244,0.0858492090688893,0.12918538448745784,0.01716639523001505
ADAMTS3,-0.030718888948164557,0.0062433136721440855,-0.0458005182002514,-0.046427659285073794
CD34,-0.03410514257794673,-0.07767762405117191,0.08101350766456114,0.022709522325046506
PLAT,-0.0043878376674726036,-0.12976656456109775,-0.10308713349159387,-0.11091979275117768
NTF3,0.04276427946603373,0.011486094497490378,0.005053393881059441,
CKLF,0.009544747848451846,-0.08423386531993658,-0.1073382441942811,-0.04271721393408059
APELA,-0.028863371700955213,,,
CD24,0.011959620292976815,-0.1515941324389818,-0.05245528034552883,0.0890556716901732
HSP90AA1,0.06405208502878941,0.131979537464464,0.07486044938047304,0.06453197764141234
BMP4,0.008589671468948405,0.05073470450751565,0.009979230565869777,0.034202434126677256
SCGB3A1,0.016603208444996936,-0.03080444292757599,-0.026347345004173562,0.010551373987358307
IGFBP4,-0.07274861548639472,-0.009896316554902569,0.11907113017054173,-0.09397556576505281
RSPO4,,,,-0.03845222032663412
LEFTY2,-0.017703537037925245,-0.01718052392454359,-0.015825833910086493,-0.0038056672189336707
PF4,,,-0.0126154252431963,-0.030121799988779053
ANGPTL2,0.027772437076339845,-0.039122387189458145,-0.07254154206390678,-0.11182639148969971
LRIG2,-0.041863300918414795,0.025682351929204435,0.038856967424697304,0.03484712953828321
ICOSLG,-0.005859458540581539,0.0208637697595104,-0.029094228845348007,0.06925198126625935
WIF1,,,,-0.05527285940682421
NPPC,,-0.030213009830414254,0.04750421481462962,-0.021290514357063483
LYZ,-0.005117622297501095,0.013179448918687848,0.011759003923397807,-0.05991725660361675
EREG,0.07453398708436261,0.14497209964698485,0.11912669490222866,-0.019697266006945602
SPTAN1,-0.035669680112333436,-0.11310309197446596,-0.12233334460560719,-0.1490504103166607
LIPC,0.004212968953820218,,,-0.04697314402270981
COL8A1,0.06161348249942085,-0.07418753257072554,0.004957249866131161,0.1036193696394303
GSTM2,0.03799916216044832,-0.02648179951930496,-0.03899774888565192,0.058517596556757735
SPX,,-0.020405779038068807,0.036508667363348506,-0.046964989155996145
MFGE8,0.0033790859725084488,0.0663427094902782,0.15092260873113744,0.14303882283978273
TGFA,-0.027899270268128842,-0.01685730471948436,-0.01023958308020085,0.06002918998141982
SLIT2,-0.03428715773962901,-0.05557404657710666,0.024349325161385636,0.12467933168629147
PLTP,-0.08544397501800313,0.016669306116577784,0.07175137778305282,-0.048161017981697404
APOD,-0.013522405117311152,-0.06731322788356296,0.033838654405858704,-0.1335786267819587
B2M,-0.07032881135902194,-0.03961520407299589,-0.0528904406574174,-0.16838037808932288
OMG,-0.013110388513859754,-0.08032737405921662,-0.049214066980364006,-0.08785479252974951
CXCL3,-0.035650394153822776,0.12710807038835542,0.1500352457523895,0.2089855634463283
CXCL10,-0.01786424739627614,5.9619247379998837e-05,-0.016920942418605592,0.049929796350161294
RSPO3,,-0.04597014998869793,-0.04168687919907323,-0.012627079436231512
CORT,,-0.023077688130131887,-0.013201401324090173,
NCAN,,-0.15298596510338583,-0.1312676975741609,-0.1733870460868613
PRG4,,0.057536893270885785,-0.019479475500851273,-0.005704115039944156
ZG16B,-0.023354180598451353,,,-0.025696984676563076
TGM2,0.045113281358075095,0.11357965274673452,0.1341803874528951,-0.02619313746006959
VEGFC,-0.010971696904531536,0.27998172963683327,0.05454915825329984,0.1945425059443099
WNT6,0.07681406245049188,-0.01532805589317212,0.13641336416074393,-0.02655269482261123
NRG4,,,,0.05302530970893951
PMCH,,0.06371520906756682,-0.018522272324933763,-0.05113762327842149
COL9A1,,-0.11298008965934256,-0.10928337920487802,-0.05429155735395697
GDF11,-0.02604287071610373,-0.030420423683467257,-0.02725234862670971,0.006541833004022454
IL24,1.0,1.0,1.0,0.9999999999999999
SORBS1,0.07948898896017324,-0.04215009196620161,0.03859394621940314,-0.11680540318791242
DLL1,0.027172828882693408,-0.056572741758802975,-0.08560840496059408,0.010752309440982306
TLN1,-0.10845925815926488,0.03489189737042487,0.011550562611305729,0.02841290691774162
COL2A1,,0.03429617624599149,0.04706032794786795,-0.021885110936729596
SHH,,0.05134522537840763,-0.0022294480254042622,-0.0320539526369176
PON2,-0.009789254123514057,-0.04456274697639132,-0.0460378978200991,-0.10953440037955739
ICAM5,0.18073918355813473,0.06667275336567827,-0.015594104866295687,0.020711922404222077
HPX,-0.027681357302597416,-0.02708910956899636,-0.011924316237801994,0.03488511696222177
SFRP2,-0.014534313623519932,-0.06671526656403785,0.06350716627734594,-0.019509405040203744
CFC1,,,,-0.02132061781747309
CD70,-0.05960670424999434,0.10913568426494104,0.06547255834070757,0.28192223124707533
HP,,0.031626219634942145,-0.002954480748130657,0.12271984146532348
CXCL2,0.05482065541416748,0.14267287227304554,0.11189755368636704,0.1665279495254301
NPPB,,0.005069934729755232,-0.03619081746533328,
CCK,,-0.07426148961012481,-0.06491595857114514,-0.19121374105128186
SEMA6A,-0.03268394590070404,-0.09101283339779435,-0.052973069490245266,-0.0666960063095033
IRAK4,-0.01376362315147301,0.013086641615619295,0.01810004373303712,0.07117458869464158
GSTP1,-0.09043694804297568,-0.07093493614726336,-0.11202899522045483,0.02343710214329881
VCAM1,0.08689234093258026,0.05160912822280555,0.13714769005688743,0.1413011614995999
NXPH3,-0.027790483201485725,-0.0556537645631763,-0.041283546725047984,-0.10363100998325116
MTMR4,-0.013257489458184328,-0.0003312474488433818,0.03811412806232415,-0.010310088708239845
LAMC2,0.12583839271982186,0.02748764085264295,-0.016303431314976476,-0.02439564319442003
IL10,-0.03474834829000701,-0.035890402962101206,0.02495576272778432,-0.052079981239972636
SEMA4D,-0.0019798109994930064,-0.056930174251330276,-0.002940094761496892,-0.05282736224465188
TRH,,-0.06837499743010436,-0.06761937563659269,0.0016047597692663942
SEMA6D,-0.01984518630243085,-0.10873004849262169,0.02348526141090849,-0.007565121938772582
CEL,,0.11501459746468684,-0.02026795615416081,0.03488587312812917
PDCD1LG2,-0.03131824614605564,-0.03894853833838941,-0.013787865974024694,0.04279387842823467
SPINT1,-0.021651755311235754,0.017437316187725146,-0.016810238294745896,0.029281011729102583
CTHRC1,0.06642757845099108,0.026279865552813492,0.08936092414744096,-0.10722448086440499
PODXL,-0.016663291195197855,-0.048568333185510876,-0.009657787091045407,-0.12229126337546935
JAM3,0.014476913876073638,-0.030717437574992075,0.052950173816941955,-0.07162620847173834
TGFB2,0.03115374004902459,-0.06015866170928135,0.02296325996886494,-0.04419719294140843
COL18A1,-0.09824825681879348,0.08173669874050898,0.15726843599288962,-0.14055965822337307
NODAL,,-0.022928132870013215,-0.015334558536608192,-0.07327262236341356
INHBB,0.017253383708140654,-0.041598447138318194,0.0065429491692629155,-0.12373405335007848
LCN1,,-0.024387775352352543,-0.014481550969001725,-0.026970966741557755
ARF4,-0.0598336027865908,-0.12240228970697785,-0.08895103616326243,0.11295237041416831
CXCL14,0.019028737370646837,0.003140000791484669,0.05353216291053411,-0.054446520494819836
LIF,0.07055933622190158,0.05240962347493417,0.16903061505735453,0.17382058386432084
IL17B,-0.035386739365063334,-0.021222524070649874,-0.023187228790091132,-0.030494385816439283
MMP1,0.12421067840465526,0.1597159204185399,0.1520482472757061,0.17339105811357888
MATN1,-0.01472706845839534,0.030622478867175982,-0.025613846759556056,0.0660213880499459
ADAM28,0.09797245323779967,-0.04812448019415632,-0.042274359712240916,-0.05436211713894222
TCN2,-0.04813744445318901,-0.013093074818065722,0.017645422495452784,-0.04169391068838393
THPO,,,,-0.029778269636863103
CUBN,0.008388306134392952,-0.0034805603099443017,-0.04732143400978967,-0.02398523142183858
TIMP3,0.04579270533857083,0.13162836156162516,0.13575129787068285,-0.04310968189174423
PIGF,-0.019309710305186304,-0.09362692794506924,-0.037032582873342844,0.00565869053535694
