,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.06228152649511515,,,,,,,,,,,-0.029258462107130623,,0.0040162969423214265,,
BMP1,-0.0010603755241632112,-0.03624442817351133,-0.018276821974757995,-0.032446117464850745,0.07784796410920815,0.010606332316995964,-0.049714927818772375,0.09772750513224768,0.1701060580835081,0.07630280048553086,0.009797706767440028,0.04441732837917851,-0.006193063710065549,0.035179742009014324,0.045187364760516435,0.0009028593166534461,0.10548334100580596,0.08564704048090362,0.01733679271521751,0.0054437215744318635,0.05647992957287142,0.07984460283858716,0.10474305516860286,0.0033670513235417162
NDP,0.02497306923575752,-0.021057426137520954,0.005056701827519901,0.04607927221965659,0.07180037007288784,0.005435873020753571,-0.028198125364222615,0.007401833401650961,-0.010439827858144521,0.013948950055591172,0.05405171007864569,0.013170118912855952,-0.007297951062439095,0.01948126406678491,-0.026804720702889546,0.0013605243057875967,-0.005281175925205013,0.057411010932116674,0.09081939263646166,0.014049541627123593,-0.035900633600372746,0.06763118790366761,0.05910596607310633,0.016187676647413343
TNFSF18,-0.029257857075307033,-0.03439232337038401,-0.04969123776664559,0.004215514473446834,,,,-0.0005811816192830936,-0.020473261257655827,0.0442487588832996,,,,,,-0.013131037322701135,,,,-0.013841301367153964,,-0.003995900094201757,0.07422061349333268,
IL36G,,,,,,,,,,,,,,-0.00728772040104912,,,,,,,,,,
RTN4,-0.013041566333666267,0.018700094824354564,0.06824745248444983,0.008398834024404203,0.020515581149654787,-0.03885067538327968,0.0120125377623585,-0.1356429950829204,-0.09310966346082016,-0.005186325370008908,-0.011050184442616238,0.022662330151428645,-0.05417098981771383,-0.05752845416471526,-0.0003252388009779323,0.030890672112216425,-0.014988499602044562,-0.07686512086600654,0.03225259932298172,0.004197352818231138,-0.0169758953312214,0.07028467326147712,-0.10322133315947474,0.013901849251286772
HEBP1,0.047385137812720586,-0.03277295547612777,0.014126028986716556,-0.014331873523178081,0.08581224837917831,0.05420695154790445,-0.00653874328292384,0.030993366058450995,0.08753054565039861,0.038568064255973304,0.007528634848373133,0.044715944259810264,-0.010451851237323886,0.0032839866362480634,-0.05531312526808655,-0.0020048510709810463,0.023484900193833785,-0.006678710459151633,0.0025581764803175575,-0.01414495346225419,-0.018747293778384876,0.08358806762773247,0.004752018275776385,0.07204315172164373
WNT7B,-0.025775255701779225,0.016602873108080465,-0.030648438223162728,-0.018213022299609177,0.07768666909350733,-0.01717051766816031,-0.03575170922703723,0.05486075757970366,-0.06949722540860798,0.013342810550549653,0.004789866899861647,,-0.04984748568714848,-0.0329950694364556,0.09342053043298254,,-0.07130230608046786,0.08977663301553737,0.0833285387456938,-0.019561009236204928,-0.007612294662323699,0.01967532993730838,0.08721086512927789,-0.040627735175764824
PTMA,-0.022523876484274653,0.054528976740127036,-0.07935512396095973,0.014848402893416521,0.010811455314203364,-0.050947962491741695,0.030273672792940815,0.14386658101848723,-0.06710854886871237,-0.06071954241165571,0.08828864311431604,0.040282987794064674,0.05868379795013192,0.021735750417961636,-0.06691820090494259,0.024505552371390828,-0.07386470369304866,-0.09317705542695016,-0.00029402983487254074,0.042517216608290914,-0.0578075090154006,-0.06361464274275852,-0.0406973790504316,0.059893348430683106
FASLG,-0.025775262988377984,,,,,,,,,,,,,,,,,,,,,0.013982372183960251,,
CEACAM1,-0.0357891782364022,,-0.011973270437901721,-0.027181655233597227,,-0.001909943278151965,0.021336642885669468,,-0.001234640581400051,-0.0007081286415014343,,,,,0.0887268703365283,-0.07324209941026025,-0.018000252502940874,-0.03511848291879666,0.023136617706212337,0.006119544854122,-0.03138539746669018,0.03098623729427335,,
PDAP1,0.02386421513076296,-0.05293896730047609,0.04841547489677301,0.008351613359902097,0.012933697262809268,0.00998416493041136,0.018226211085363316,0.037583351782810116,0.04742453943998839,-0.008437158663365639,0.03507873822731513,0.0019368722342946864,-0.004879268413610869,0.04225436326484582,-0.0564386864922438,0.04013398481845223,-0.020414924556042238,-0.020324462565862622,-0.025889978539601382,0.005316635551269689,0.02721753756224819,0.011616600932116805,0.025009367596564615,0.11682749828881125
QDPR,0.014288656911578797,0.015686097603134226,-0.0076761300611100656,-0.01404062486047804,5.615599374112394e-05,0.005544708596327552,-0.025457496993584534,0.003961517319983469,-0.09801108706156417,-0.04716863879377516,0.09429850811350815,0.09414635560019975,0.009341258575770657,-0.047222923830282516,-0.0148061452666226,-0.042401719412688714,-0.04591301066371869,0.0443479306625961,0.06387812326051928,0.03886832995404532,0.03810222792815971,0.07664166297540904,-0.06302028454020969,0.017642456778185385
POMC,0.008807096888279691,0.07423411501003317,0.010363179612440557,0.003928907779763626,,0.024868037282451804,-0.020179370079449012,-0.00042217136418908584,-0.06231716365730032,-0.02600421676165547,0.04572269392886721,0.011903570279523816,0.01285834346060969,0.006598346536719049,-0.07079398886985215,0.015260895456987998,0.12433289226054968,0.08742304547711371,-0.00092778845034618,0.021702222875508406,0.10261349270152251,0.07931515834665705,0.022355296968346813,0.019105454837356487
CCL18,,0.003485485747854683,0.04245159809857941,,,,,,,,,0.04037669313684958,0.0441138162583964,,0.0030474755537373503,,0.010085799761944507,0.03523746083151024,-0.03133383322493113,,-0.008492389430202798,,,
CCL17,,,,,,-0.054626381965656355,,,,0.04618174194546456,-0.016730638315406048,,,0.07786692655819727,,,,0.10106589171427431,0.02234231240623106,0.03194555107298318,,0.047854904506330564,,
VEGFD,,-0.051967065048879185,0.07307640254945844,0.015093060289212576,,0.0009891619329214136,-0.011447915629070752,,0.007351788727748232,0.020493432730282965,0.08048901415374941,-0.00959518073844337,0.017603447087792934,-0.029390951568208465,-0.07893282484649466,-0.04715627245350264,,,0.00036487774400522933,0.06744804685706975,,,,
TNFSF13,,,-0.038779918882012994,,,0.0327760351921258,,-0.011453793017315353,,,,,,,,,,0.05920757980259589,0.036553949550364555,0.0188110049480172,-0.03524369782618498,-0.04146823308337236,0.04511704196826198,
WNT5A,0.0027453665765922648,0.008656263574612548,0.06370135155758647,-0.028052397245369953,0.06766987236124367,0.006369493062440117,-0.009965095154923428,0.1440284291027801,0.07994039066202965,0.039467406734567494,-0.003663141406544565,-0.06327936118774535,0.058230203541185556,0.029854139656583737,0.06581033438909181,-0.0029163393194584926,0.11500010037835601,0.07295010539895487,0.10029316405192366,0.014865826201647163,-0.010648923817584052,0.05491804713413937,0.007752651795969877,-0.012166637078482864
