,UKF243,UKF269,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
NTF3,,,-0.026608802302880652,,,,
LTA,,,,,-0.020723278059645772,,
CKLF,-0.04671002261905227,-0.07519735521336668,0.020282101385372384,-0.1363509578574782,-0.034708982720745234,0.016855189461294405,-0.06713229640994019
CD24,-0.06279262890904974,-0.024178435297933003,-0.05482889799902393,-0.08468309586324313,-0.04582722647913227,0.1623123978629374,-0.005532815433988747
HSP90AA1,0.05955516744751013,0.09960018670739185,0.03631392166641171,0.26492491412332425,0.128578647305701,0.054589936163746924,0.15418056654733267
BMP4,0.11600015956007198,-0.0011851490197139916,-0.006438964087887823,0.08556280216512352,0.05877326767971334,,-0.024792387410452827
SCGB3A1,,,-0.021451529464641392,0.05215368801527934,-0.014460429376130155,,0.04399489174669553
IGFBP4,-0.01760907437958762,-0.06955368359442599,-0.010725962969443174,-0.05566159897538751,-0.0174032776637334,0.02247750877940138,-0.1322834416047827
RSPO4,-0.02277526368277074,,-0.02145152632686994,,-0.017251301427037243,,-0.034394786830794485
LEFTY2,-0.007867120048500372,-0.08793940031026608,-0.023521860975344307,-0.05154987944753726,0.014457908831506446,-0.05020015309724901,-0.005445446007035971
PF4,,,,,,,0.04616275992082588
ANGPTL2,-0.09735279965905627,-0.08211772247853324,0.01633988823805606,-0.11301370984804114,-0.0892727442664631,0.020585319453941816,-0.15004670875782683
LRIG2,-0.061588318504918464,-0.0664261638919286,0.008171236315169236,0.02168935798971904,-0.02469440131952433,0.11942239973415786,-0.01371255768206291
ICOSLG,0.039960847829422275,-0.05905696023059121,0.02622469664281816,-0.031766230180543455,-0.032751983616026964,-0.014787859423064972,0.0892664918841223
WIF1,0.2668416681207005,0.0801029516596515,0.017136431030288824,0.028038547319436367,0.03299328146201669,-0.03299178053169032,-0.049440531669620834
NPPC,-0.004833509256714826,0.017164700974623633,-0.02981237195025943,-0.018098046301547724,-0.07420707624489727,-0.02020198838825013,0.0016023520774809947
LYZ,0.07338307720707639,-0.06255147838309481,0.05793853267795243,-0.17465793854082862,-0.018518710565649476,0.1914774258848579,0.0052782041054011035
EREG,,,,-0.005833110299661684,,,-0.0310198150504918
SPTAN1,0.18756170292249366,0.06849266576257254,-0.04211890125374906,0.2083055003223744,0.056702605681146837,-0.001666867533754564,0.03120791939872336
LIPC,0.002277840613672948,0.029021976225622945,,-0.004180858041943439,-0.03255433190205393,,0.02363482135275872
COL8A1,-0.12571317074836447,-0.03965427333981273,0.005763875175757205,-0.15778733489203237,-0.05278967320761455,0.024980393821176533,-0.06452527224350173
GSTM2,-0.058815166109334634,-0.00037691916849804156,0.024361925836908764,0.025952692678144467,-0.057587127173359474,0.24912013122725035,-0.056390351529915686
SPX,0.06269131488796925,0.13019362377386767,0.035322887531227934,0.09095917929870137,0.025801602925441917,-0.05715287398920154,0.009729902337133821
MFGE8,-0.08946169886036758,-0.03697490820606506,0.019776667123296666,-0.009876455601894882,-0.009063622688136368,0.06203381068891786,-0.0365858460228329
TGFA,-0.11349525089263693,-0.014112093485703253,0.03231865907419951,-0.06310663277281511,-0.01304223187858871,0.04387724859085004,-0.051172567372532556
SLIT2,0.23497344469707357,0.018436562381522473,-0.032133253634855,0.10082695422888951,0.095226562888434,0.10007600185344658,-0.08824374608281667
PLTP,-0.03457343602624038,-0.05776177653117897,0.04501579842457353,-0.2417263076088672,-0.013426559855803273,0.020672358233322842,-0.10413731736520938
APOD,0.06969260027963252,-0.05258636175227151,0.043263151457704395,-0.09255942266679953,0.08028461683265818,-0.04514531317196139,-0.10734660828345989
B2M,-0.0016004667681221842,-0.11441745243671948,0.01385260992201482,-0.2634386061840926,-0.0814389575515589,-0.02539419520779352,-0.012822493621691943
OMG,0.15462056205508534,-0.012237006507923944,0.05690384715016556,-0.006145388845683824,0.08997726703174663,-0.0029250522318107616,0.013760138107803821
CXCL3,-0.021090332908477956,-0.018349039419467993,0.02870056214949543,-0.07465237029464489,-0.014924512906542188,0.0020260844509288837,0.135127605933127
CXCL10,-0.05370119494292694,-0.05039909941758585,-0.03486060125025201,0.012635160773137009,-0.023716857139634076,,0.13116746699197743
RSPO3,,-0.022948356941246632,-0.049947268244949404,0.07849575239323768,0.028610742999492858,-0.039570263698400665,0.004512048668816166
CORT,0.06857720319085588,-0.008330047579058149,0.06311943786508868,0.04262719592539978,-0.02547997871890537,0.07434399720383918,
NCAN,0.017737783315898432,-0.06577240086063091,0.028931741468482295,0.13004715027350638,-0.039843750196778466,-0.05135083820762007,-0.0380677968767407
PRG4,-0.034849393352940176,-9.695253692304514e-05,,,0.0006720992460855121,,-0.037501518085340316
ZG16B,,-0.003292798170368318,,,,,-0.02298546878793321
TGM2,-0.06363460636733982,-0.07942338781676861,-0.0025118846819608153,-0.012481462362760027,0.06529078856969076,0.06573877542713215,-0.025530975408035398
VEGFC,-0.025005135522078403,-0.01092011298080525,-0.06512723481842378,-0.0599233991435108,-0.018608627309379795,,-0.01843275897206191
WNT6,-0.013352171646018289,-0.019548896823231843,,,0.004744788132973566,,-0.023750885396187898
NRG4,5.1412380811635354e-05,-0.02476119316655803,-0.05005263693125364,0.19535236735374184,0.04030285577476027,,-0.03571768875050367
PMCH,,,,,,,-0.045741640840346806
COL9A1,-0.03681848313626681,-0.03287106012380075,-0.013145131946499723,-0.03056398382982521,-0.024737042379385,,-0.04600264197972971
GDF11,-0.04487423748811281,-0.08598805663188391,0.01919206733921366,-0.053981251925314694,-0.008300971648862687,0.035930757456904085,0.03829338713554246
IL24,,,,,,,0.09189815443862108
SORBS1,0.06631381403263518,-0.07085526298872695,0.013241058068623234,-0.025325047182257948,0.015214080752442224,0.014406687868251077,-0.06883916718709591
DLL1,0.1334651204930178,-0.0357418536316236,-0.001544703779735982,-0.059741948961541155,-0.0780738281867245,0.02432645758315825,-0.06913010356714408
TLN1,-0.11648076147524686,-0.07760925299969386,-0.04698460679856948,-0.1697630034593261,-0.1012151039788741,-0.029817400285025168,-0.028731100559698106
COL2A1,0.16809139065540193,-0.01834904566384947,,,-0.015151444647657672,,0.0009419054145746916
SHH,,0.012298553817793796,0.059538829779727055,,-0.014460428112198609,,-0.02760701995464188
PON2,0.01688945754867229,-0.09142103633443409,-0.072969301553599,-0.11702387483755197,-0.019195019066734043,-0.0036895470901348246,-0.08995302609311087
ICAM5,0.19316295615072251,0.12200535584689595,0.010920940909308226,0.13853475036385093,0.14538715028469232,0.061988404793036855,0.009803233587839107
HPX,0.022996311589183895,0.0037059461753895773,-0.021451527277709624,,-0.01861247673755923,,-0.04799898214031753
SFRP2,-0.031494933342297894,-0.014644244038455273,0.10313834670407232,-0.10540634153599802,-0.028367659337091684,0.06032885153573723,-0.05337115248284676
CFC1,,,,0.06949902438414315,,,-0.03160453463259329
CD70,,,,,,,0.1310409331000841
HP,-0.045922520595082776,-0.046683754241980485,0.00243303418534466,-0.11800642400599534,-0.02178573550929062,,-0.025806137720440207
CXCL2,-0.044223473817755314,-0.015130677036997544,-0.029812369617051155,-0.059061163799682154,0.017929465973757018,0.055658088629178544,0.06543880158062654
NPPB,,,,,-0.018608628662838623,,
CCK,0.20355763454501222,0.09525643992660197,-0.00791536112621062,0.3205257619182468,0.1370527799566702,0.012729930316484882,0.08837266477197177
SEMA6A,-0.0931554695904687,-0.045052278314021206,-0.0023477088637192584,-0.09067094296713377,-0.08720010582036095,0.01958343315596533,-0.11280741298389947
IRAK4,-0.10477514400370937,-0.08092073047160568,-0.014220050151483515,-0.017538618655611453,-0.013683325041314079,-0.02633343053197142,-0.08484256483305397
GSTP1,-0.004168320738957911,-0.08522238015888102,0.05944127680257781,-0.23077865278583262,-0.07678768263484258,-0.04428323637109321,-0.04555757781396194
VCAM1,-0.04703824772625786,-0.08195780345054009,-0.008654811592810414,-0.10966057251596843,0.009462823471667,-0.04071919563406101,0.082986774755406
NXPH3,-0.07525507502028873,-0.03940032448443852,0.05345937807829259,0.09156963448874311,0.022809195984689726,0.0641084368006615,0.02914723940722587
MTMR4,0.0022919315669893345,-0.02506194740858143,-0.034081188849885286,0.10195373401923531,0.001103701211747755,0.06353765218647427,-0.0414492495037756
LAMC2,-0.021582292230591476,,,,,,-0.03439480576503209
IL10,0.03597701950134218,-0.02407804480906936,,-0.13843273697405942,0.10366052319555176,,-0.05983242844952806
SEMA4D,0.021046391810126717,0.010875163287360398,0.03738011421508636,-0.04121985367113741,0.02693662117832183,-0.03742881542678877,0.034597434961599796
TRH,0.018821037716298877,-0.015474932270593541,,0.0695096617271794,0.04571934128193908,-0.034106895777270024,-0.07541006990606218
SEMA6D,-0.01640740194725599,-0.038959159280111726,-0.03213160041396647,0.050380801694452,-0.05474046346458957,-0.04082713112569314,-0.08291383860834868
CEL,,,,,,,0.04604676777159743
PDCD1LG2,-0.005575653416416407,-0.04395077414420189,-0.02606730434861933,-0.05445376373096932,-0.028494406955296144,,-0.030955222951975166
SPINT1,-0.03341597095730392,-0.03536390501428522,0.0470003150471657,-0.047142365672604505,0.04345705700562743,,-0.0047631804077709105
CTHRC1,0.05076736222504475,-0.06161830915612184,0.06991699074418563,-0.04282806367364198,-0.003027317308740188,,-0.07877914241699673
PODXL,0.06941038361241966,-0.10790977296738417,0.005318441669064762,0.04817963592151424,0.020648792798349414,-0.04889025749291056,-0.11768946534461153
JAM3,-0.015280741729692144,-0.0898147518351345,0.00447397769666717,-0.19985014879140847,-0.0787643351742569,0.07603522954039499,-0.05764250649676233
TGFB2,-0.04127626899876334,-0.11196327853083556,-0.021711422965627034,-0.042172902720750485,0.052006805112534284,0.05037823675867388,-0.0900051378941132
COL18A1,-0.030116207927982707,-0.0945114588186821,0.05421575532707639,-0.20411764657196343,0.05413915693507205,-0.06691283273913175,-0.05461629408372078
NODAL,,-0.04835603071385387,,,0.014147678709182784,,-0.04146328816304737
INHBB,-0.07764436908548955,0.010422456276764809,0.00317540209497806,-0.0020712802149681934,-0.07674637964530077,-0.05228532140205166,-0.08204503989752425
LCN1,,0.03196711459216711,,,,,-0.024125021749492527
ARF4,-0.0945776994501561,0.010658043420611546,0.027778573321442044,-0.047092220269575664,-0.08686683401007238,-0.07666106964089452,0.024109005281818925
CXCL14,0.15926215663676477,0.011160533340594176,-0.03099866600436231,-0.057002643287349726,0.06988273042674542,0.07588870209501135,-0.018139693129682236
LIF,-0.06520630314780235,-0.026172511510869318,-0.025431275316223825,-0.0741127594777867,-0.030818120833803496,-0.012288646159239499,0.0035773632235352394
IL17B,0.06898312770751018,-0.026593273394243593,,,,,-0.027276653748026677
MMP1,,,,,,,0.15130755696139833
MATN1,-0.020325185850513548,-0.016882221257836342,,,0.028278956136919917,,0.015783092939340743
ADAM28,0.03045141651932718,-0.03768508663886134,-0.017399257943944427,-0.13668668358441868,0.004434881875718487,-0.024471670391452253,-0.02091821674054594
TCN2,-0.10080496690785892,-0.027262536875228265,-0.005375022985905236,-0.08468378895524986,0.014773680484035953,0.03581097253159431,-0.029642829256318726
THPO,,0.01727878182413653,-0.01532294197638474,0.027738264377343634,-0.01515144450261728,,-0.03725120651074389
CUBN,-0.08700398035603728,0.02329597452256609,-0.010497183369988871,0.020558220178597975,-0.036217656019817225,0.05255919497575707,-0.03375904956866785
TIMP3,-0.12085520697707759,-0.05081714697209674,-0.031097490629324768,0.01902344381816471,0.05753415022346601,-0.004428112101458932,-0.17165776956217943
PIGF,-0.004874997197844849,-0.08845601415324116,0.020670405177167398,-0.04306840817153262,-0.01766696668951346,-0.08209750956955031,-0.05052550616356695
CRH,,0.03661983423672395,0.014052942057099848,0.039435604056714174,0.012187027751853886,0.13861390567397272,-0.025635478620080143
BDNF,0.1422254006940508,0.0862229145823166,0.07193998564807061,0.18624760766556092,0.12579364701436674,-0.036763673530663905,0.03446966240992029
CCL5,0.006999633749386543,-0.03655247542404064,-0.06612870090447598,-0.03885807663464307,0.04679801175317743,0.03688942431667667,0.11306776897613931
GAD1,0.09127023341033398,0.07093024856000035,-0.014388951320637286,0.14059509294744196,0.05971432771937102,-0.07825034864600072,-0.08531798150788496
COL14A1,0.02700811846407695,-0.028564641340638738,-0.0019919009219580897,-0.10586072416350169,-0.03667178380093359,,0.026602266440430795
HLA-A,-0.16846766439666788,-0.10152450655526314,-0.004302992173639143,-0.24016404097205812,-0.10012086263400599,0.0011350107582382449,0.05211523971955524
CD5L,,,,0.0982599094639595,,,
FGF18,,,,,,,0.039527801918939454
ADM,-0.1250452620328724,0.037616623000888284,-0.03619189469968746,-0.05619188522105648,-0.1369501205124357,0.10249319524005333,-0.02289021143386947
CCL15,,,0.005045736449218767,,,,
GNAI2,-0.022525316354177434,-0.08964279030682686,0.0370562941170982,-0.23228159291643505,-0.01913026418735921,-0.07148088113099814,-0.03798166236556079
HDC,,-0.016473664053231477,-0.01422385075511378,,,,-0.02485747720269478
COL11A1,,0.025850194057258486,0.005873246812858268,0.021225966121609218,-0.03041070262547253,,-0.008281002441395678
NUCB2,0.031553415426601526,-0.04125257885764456,0.04959113143886219,-0.038286268789881485,-0.010577200888028809,0.12200741822528076,-0.006554147144953093
FGF16,,,,,,,0.05854135195014186
CXCL1,-0.02479056977185231,-0.007780419160272504,0.0008935153615664619,-0.02696698261504594,-0.0034251584019877957,0.10259798223553165,-0.028346614148535183
VCAN,-0.06888897352478356,-0.1082381311916494,-0.02907886822577191,-0.06456145883103039,-0.06508627502892948,0.054832836427511925,-0.037543235453857654
MMP7,-0.044103128469924625,-0.011753388941351677,-0.007875313803014173,-0.045182882412196645,0.1537174734129107,,0.05735222547673521
PTPN6,-0.0549620828855915,-0.05573410741131143,-0.029371815572498503,-0.11434233260069816,0.03374873564355032,0.13064850683334092,-0.0646378896026704
PTGS2,-0.009163273977345721,0.10647530009472798,0.028555730083782628,-0.008640864711153447,-0.003160534531633516,0.13145715373263656,0.050382968991302235
XCL1,,,,0.03409893608921576,,,0.015096399398144215
CD58,-0.033766788355140256,-0.05548546996469441,-0.018125118575647328,-0.0830497033812944,0.0070846226280624905,0.11132688870239252,-0.05924813643876279
TNFSF14,0.0747547047165285,-0.02448991315366394,0.026121867944362637,-0.06669111371518945,,0.011092968327432003,0.024466567661601976
CNTN4,0.03649085951132477,0.1511413477310959,-0.008041271048427969,0.2142210572986392,0.04062522302741118,-0.022285659663020783,0.06828726545517112
BTLA,,,0.010964707382224227,,,,
MFNG,-0.0065843357062688205,-0.047783689904136624,-0.004057575165743323,-0.05879104440888422,-0.018867018954457467,-0.02591797782815153,0.028685440398245953
ICAM1,-0.03162502331889255,-0.09856201154260785,0.002760171441543652,-0.08268068572946982,-0.04434613369972594,-0.05276855643803644,-0.02654629148274068
PROS1,-0.1157643602596018,-0.08639973857744197,0.024357747931724454,-0.0853724095060465,0.030437928243092306,-0.03671841743651119,-0.12830370123807264
CLCF1,-0.05186000289032453,0.0634763525192778,-0.013351030311623793,-0.098013812095884,-0.013780739547593212,-0.007246904781395812,0.00320118717270367
PSAP,0.15608349565381457,0.034638497596175585,0.00048314032437911185,-0.038595280879941955,0.12490627131540605,0.08753172807784564,0.009069154633853445
EFEMP1,-0.07925253371770329,-0.016650571737371472,-0.016843493756850993,-0.24166633982592264,-0.0255759262892155,0.01424882359512215,-0.09438610269973897
C1QTNF1,-0.10266712908771085,-0.06390554358660744,-0.03545925142060585,0.059853789869257476,-0.019478811439857528,-0.02941826172782053,-0.09151206772164029
ALB,-0.028768099631990653,-0.01971483119282294,0.05171772278878254,-0.10366065045968452,0.007917940078984383,0.030992703016803853,-0.03519372517562414
EFNA3,0.08601541616642724,0.08564823355997123,0.00591557433831782,0.19733353859665406,-0.003296303389423689,0.0469519492646533,-0.03807342409832172
DRAXIN,0.018791879053589724,-0.05136353226737169,-0.021451529464641392,0.0010911296842895486,-0.054246259816867655,0.03503372581532673,-0.07424941978216217
RAET1L,,,-0.013948811652198141,,,,
NPTX2,0.19948453838237193,0.0873337357449361,0.09892346597940889,-0.13800068255691783,-0.058687423831425306,0.0846151859843277,-0.009389337225355563
FGF11,-0.0695939924289893,-0.07363225113304735,0.027739459823651957,-0.016921896494507448,-0.08455614502062321,-0.0364806609697205,-0.04118064559409097
CD59,0.08772560944515174,0.0317149660646436,0.03729395979333398,-0.07054766197235662,0.1295642118586704,-0.10368225257019258,-0.028892438219695154
COL9A2,-0.041507925977178214,0.012009720404396646,-0.0053473122045468785,-0.020923347846934066,-0.03579227351668771,0.027046524082443225,-0.0319648697650668
DLL3,0.11526271953395059,0.006693393374917317,0.0027347643328419656,0.029612763386955218,0.044066520118547295,-0.059815149167047756,-0.07065821693328697
FGF5,,-0.015698809095111104,,0.1667168050663306,,,0.008062500594295486
LIN7C,-0.01776381109195591,-0.03070131776966041,-0.0056660993130267295,0.11600814720825042,0.004775081326552603,-0.0068235454522083665,-0.07141920610121624
GDF7,-0.02032519968247475,-0.028082604028498968,-0.02352186006128475,-0.05360267953022725,,,-0.02463909501182208
PSPN,-0.01050619229814153,-0.0007298217628484656,0.03356849586884137,0.06342238159076741,0.019485441654022568,0.012574799039478049,-0.019559752213569825
ANGPT1,-0.0316536182933409,-0.01010573245765291,0.02891884870669469,-0.015023258769661338,-0.010054709578948022,-0.013561925123984481,-0.04632204723402903
PNOC,0.16589263350671532,0.06755192636760286,-0.004320642302096045,0.003923353421395882,-0.006279012539126893,-0.036763693408471076,-0.04948401345637152
L1CAM,0.19985285101618414,0.1263151775938839,0.00874773064312486,0.1654977032757351,0.10970784418981776,0.002128954212892572,0.0324745664247606
APOA1,0.014559831389164375,0.004682777429175462,-0.014447730777204092,-0.0074617114885196885,0.06141845415924956,,-0.07221441592005932
PSEN1,-0.06574375409522859,-0.019908031880904408,0.023287023567894347,-0.04995548855365615,-0.026225823389932373,-0.002271792010977774,0.03639516624574654
CALM2,0.17940850854748547,0.12771975764181617,0.12081713472102258,0.3322903444969728,0.11266596252281716,0.06631220006574026,0.02299181684366481
CLEC2B,-0.03779615190304998,-0.08227510697467835,-0.019678360178195364,-0.051596533937850374,-0.004518831125478876,0.1845466491669437,-0.007474552939070343
NTNG1,0.19286972764099924,-0.029029769973125303,-0.02879821772206935,-0.03348447768777024,0.00870970132623412,-0.05020033169240795,-0.024405448576151453
LRIG1,-0.046891145159111386,-0.007876338012135393,-0.01347944506607499,-0.13410174098957078,-0.010403980031119094,0.019387539700346165,-0.07292319842056419
CPAMD8,,-0.01420168551854314,0.05357961902107516,-0.09802825709198398,0.047573889130123274,-0.015109514942425907,-0.008190450529173908
GHRL,,0.12003551644136719,-0.021451529464641392,-0.03598877302546264,0.049353641450428455,,0.01887878099991336
NPY,0.17437179605391243,0.06377262912051042,0.07731590283093788,0.13688467803801263,0.04808699963260496,0.04393935992608396,-0.014628499468973053
MMP2,0.06106139202915178,-0.0731394743242512,0.012393472610135518,-0.04819621431869395,-0.05323668795373794,0.016955070806668856,-0.14778373514351956
PPY,,,,,,,-0.00036561591074734935
ALKAL2,0.018965398118178208,-0.01610234929863272,0.06938127943520742,-0.0984304518340432,-0.0497624448584096,,-0.03448432286494452
CSF1,-0.0828905607281499,-0.0623188172346594,0.0519858181577292,-0.11629462351125659,-0.06912499768112915,0.008747793262588252,-0.08001116674274976
SEMA4C,0.028099880423882433,0.004026675398417681,0.03131564135957059,0.07281964107619221,0.011360154810192723,-0.010169654185824188,-0.03215272285111516
ICAM2,0.06707304953078308,-0.04459672839465192,-0.04005089015895545,0.0051795239844763885,0.09311762269790588,-0.06004590526411646,-0.005789785722315119
SYTL3,-0.04965487754210397,-0.038168190830644114,-0.04169934696412826,-0.012359053602494226,0.001701446050591456,-0.03040183896124238,-0.030740016763822056
IL1A,-0.049931599742178596,-0.01638622400377968,0.060164249866699375,-0.09495542723682925,-0.029121039975947897,-0.05776886137584509,0.04322575886734383
HLA-G,-0.013374835163035295,,,,,,
PGF,-0.08757621274206576,-0.07675420743835164,-0.0016214390745661316,-0.05688923398677287,-0.02200752753190263,0.09882994384237143,0.06545266815126567
LGALS8,0.0026547489507351687,0.013111853571026273,0.005961205668852259,0.04658514664688969,0.013642100019252895,0.06180925871882237,0.02827865734691426
DKK3,0.1680611430911113,0.08495564041681962,0.06658382391615539,0.33608567007492324,0.15726683414645828,0.059367588712922324,-0.008031493608795355
COL16A1,-0.012786796956502883,-0.037904825049277203,-0.011020947600652857,0.05681203404325982,-0.07979096487069345,0.004715548625866102,-0.04344958137766317
TPH1,0.059260734160122015,-0.016882221098475283,,,0.0006905322832786809,,-0.008242770495689467
TNC,-0.0995882827650615,-0.11097168720198775,0.014686494357708113,-0.13431617698987633,-0.1143432704565249,-0.052231606126577866,-0.010449253858984424
TNFSF9,0.13823642975142572,0.048170518570418416,-0.004153172957821749,0.049122947146954546,0.024074978513758963,0.035805505790117285,0.026767398817854195
C4A,,,,-0.041695480222656435,0.06646229746505589,0.011763927547291178,
CNTN2,0.12703016099839773,-0.005245301179710416,0.13115183934053617,-0.13186251776709235,0.025429364734409026,0.006045443489989061,0.046206927697334296
F7,,-0.014201677264048447,,,,,0.028201139719383005
LUM,-0.01969266823969776,-0.09675889627831989,0.031314005845088866,-0.03598215257843489,0.0057969203400070335,-0.035721761486141784,-0.07578417438676806
BTC,,,0.011397186769369756,-0.032628813849317616,,,-0.02445466606723142
APOC1,0.03761827464792522,-0.12250045218804655,0.023687525949209153,-0.2403794250607376,-0.033314585873789326,0.0020479749345365685,0.02129006944605752
PKM,-0.11489780107364261,-0.045971455788476806,0.02112098575388155,0.132202737339486,-0.11199386316783023,0.019338357826679625,-0.05483238948963322
TNF,0.0853231155917214,-0.020842723583240103,-0.031361661987068655,-0.09447451534234108,-0.03807485031165392,,-0.025919895176533137
GNAS,0.10916849875592714,0.08391971613234991,0.03670632384649359,0.2901576076998485,-0.12760349634127974,0.043084225171859954,-0.0626567097475032
BMP8B,0.04262897380146818,0.0030332236564861517,0.03304854429345387,-0.11348200813057886,-0.05047459066029659,-0.06607613703977208,-0.01573799051695248
LIPH,-0.027808511604907177,,,,,,-0.04133113069252035
CCL28,0.00749830587888048,,-0.012928803987814794,-0.04855381327204178,-0.014460433521827956,,-0.0392156577249164
