,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFC,0.029513687127015045,-0.021957611420656744,0.007994799807642098,0.013072579196479275,-0.026511040022755093,0.009448993528408568,-0.017814992549538416,-0.008262832975366605,-0.037304541897220655,0.007895075331401658,-0.028588615873328605,-0.03873525477226957,-0.019155549499924467,0.0002394726442069239
LMAN1,-0.017388317519611982,-0.022594184889664293,0.06709429308919979,0.00436058384949739,0.03633603259650736,-0.0067501160870996595,0.042658153673005766,0.02413670261245308,-0.08738026379097637,-0.042785422480670667,0.017413172978836954,-0.02214363474166675,0.027050823106886463,-0.018012644241755738
IRAK4,0.05450443117266578,-0.01587433273987529,0.001892412645545459,-0.011131767550436164,0.007897343361283365,0.07189701613255821,0.028137379120437452,0.007612977195388414,0.04514891891555877,0.031592638215388186,0.06740865990486997,0.031233853482407772,0.03402105105212058,-0.013942971230244553
MICB,-0.0491268021073007,0.06028662935925441,-0.023903988014507577,0.036923475858050864,-0.053388248349381086,0.06222145368763924,-0.026344348556190098,0.02390729118509819,0.0865630687868531,0.012995662754087993,-0.03784164335187493,0.03850198947613823,0.021169048368098888,-0.05388003909572844
COL1A2,-0.0043157820345219935,-0.012834182966607604,0.06191654973046062,-0.05366733083012562,0.10255355981987957,0.0773210066227135,-0.006465301304633259,-0.05176448675050171,-0.05922541239877559,-0.02474345174474074,0.10332549250010514,0.0345379221743307,-0.020517627096839942,-0.09155880919163904
ICOSLG,-0.032701380824085385,-0.05573557240246438,-0.02916909322326241,-0.017186107307104695,0.0028539440730074163,0.010060346107490044,-0.07187904588538409,0.07802906917391303,0.05942199188011166,0.006768476009539571,0.03625457977040434,0.1129615310136431,0.02392013031919741,0.029112866980841194
GNAS,0.08532978120117106,0.0863357631097705,0.011937661724341228,-0.04936224795674848,-0.048949934492774905,0.047919870984881104,0.007946730451222366,-0.08713402542212938,-0.07688971665707839,0.00041851486430085125,-0.017712968324459778,-0.10948356466233983,0.014328970815740631,-0.10019201371866639
C4B,,0.026478240754306038,,-0.016720211272702488,,-0.015222881174237004,-0.012246067771606865,-0.04713073528387315,,,0.07080573916680563,0.04777210309388302,-0.022797117456706293,
COL2A1,-0.01820589462524105,-0.02124246409975801,0.06823287343791895,,-0.018559876300274853,,0.1516284123096677,,-0.014002491714128422,-0.02455469075057101,,0.005311078579191791,-0.0017073758632570443,-0.024574796397822025
GSTM2,0.04368916218159763,0.02818133403278036,0.02919687048864449,-0.03929547659036657,0.07387557354762542,-0.007779091066251888,0.042839184785184725,0.02769326638560484,0.0008102002074672988,0.04735130783944135,0.011704384207402583,-0.048184026578153766,0.029501108917511627,-0.0275994654033652
NLGN1,0.035179478869752756,-0.03426575707071361,-0.03419075006384459,0.03905148275565709,0.03628025369628803,-0.01921120756262224,0.007430242367382469,-0.10503031636366804,0.039531290580010946,0.039287744264430914,-0.12438816489196236,-0.036533177049369335,0.025505138515810793,0.050892200572740895
SCGB3A2,,,-0.028224037194663862,,,,0.11807123322420114,,-0.033132116637918534,-0.005931895950699786,,-0.030569096910899884,-0.020699429094417566,-0.020830458991389866
LEFTY2,-0.019191667742479268,-0.03349930406682053,-0.011009012830273982,0.0334101439442298,0.046193053690155854,-0.040547070004541844,0.031877412502191865,-0.08302131890004597,-0.0028436319384276595,0.020931138448412823,0.028886038799116852,0.007263764188044207,0.013533585146291632,-0.005612324963434821
ACE,-0.0030372945563665954,0.009866736203028715,0.10023908999554484,-0.010874474277952408,0.017803293384874717,-0.008608272533389453,-0.03925164268233569,-0.06437574451107093,0.02453509782006036,0.008559769182207397,0.07186003973034705,0.02863449730781516,0.044072561094944375,-0.1049074112870661
RPH3A,0.08298079061386324,0.10855458905987912,-0.04431045832278327,-0.03343507300164425,0.01138092804969097,-0.020352376330777633,0.004977367575152973,-0.02689508253649127,0.08193423323874356,0.07642354045872299,-0.014328016228840054,-0.0022234705581291713,0.03714593814684749,0.010601035861834706
NCAM1,0.009876293257326163,-0.0221339856590395,-0.06207570937426222,-0.02345372699893307,-0.0652991621750986,0.05061289452067785,0.01556363950700549,0.005050923599465609,-0.010947448878906047,-0.052333301214929184,-0.058826362127427784,-0.10905072408769603,0.036598224793089586,-0.006561838162396107
EFNB2,0.051831328705748844,-0.05974839001548906,0.023730871856577275,0.016386446709280668,-0.046788745526053784,0.02826258542220518,-0.00969440242940745,-0.0598817490437866,-0.02517973462682275,0.0002928064602691364,-0.00479648863468405,0.01943364501854789,0.029121954277357965,0.07582659833274388
ICAM5,,0.05939924092287906,0.05464512249605923,-0.016547469357440225,0.04270504165454979,0.03596602765145494,-0.0270360156426094,,-0.0131170690462412,0.0019793029530257404,,-0.0779618977031468,0.007589871845123134,-0.014707394044180996
CCL5,-0.07090622576292907,0.01964643666018079,0.03198765898456769,-0.019310048215784113,-0.03697246356935092,0.03906280387821988,-0.019678121769046913,-0.02803583210918523,0.10281528338563357,-0.02222566194658494,-0.010718938638874315,0.040694528850754294,-0.006053764375724131,-0.03424536479333593
PSPN,-0.048351037823117685,-0.06732967651370202,0.07548922415662263,-0.017345252701175682,0.014378853177918321,-0.0026433253002686547,-0.0014816256188280531,-0.026517290750064128,0.037197175239209394,0.026269762090207278,-0.06815298333875093,-0.02813969730245015,0.04893258484833788,0.009588031094464258
PENK,0.18634350645075345,-0.0352740150290801,-0.03273318621729607,0.0713180749499816,0.004783639285579849,-0.05393897484586476,-0.025535756841411166,,,,-0.024176187022220377,0.036057037809405834,-0.025065767145887246,-0.029858072578341093
EGF,-0.002555012581714751,0.005919838373802852,-0.058508218586191554,-0.013961718926528045,0.012915736286843697,-0.023329193713416328,0.022781708231112873,-0.07717875485542122,-0.03246224715216627,-0.013399835324561349,-0.0015138946314790928,-0.023829516532265668,-0.023472136465198013,0.025947188658791653
SERPINC1,,,,,,-0.013593739574315112,,,,0.015013829166723346,,-0.018463837918178242,,
UTS2B,-0.015609442788922259,0.017036902033786286,-0.01928577080527557,-0.012434483625628592,,-0.012705502195186735,,,,,,,0.052586494356395196,
F10,,,,,0.0415478296975024,-0.01270550250387808,,,,0.03556414893888404,0.0001980140973079434,0.010584577301692814,0.010547461108422394,-0.026060245186915538
FN1,-0.006983755209074225,-0.10814139388025895,0.09199788430223248,-0.020348770999187745,0.11603135823368434,0.05464147546596729,0.02812537188211512,-0.02744488575282221,-0.07312173976201011,-0.04419383484459585,0.0568910811230331,0.0830540057508326,0.0344485230413534,-0.10413678134906743
FGF2,-0.045756884588304646,-0.13310918927022364,-0.004910555065740206,-0.029955769278716324,0.054011336566359064,0.05584462761750741,-0.0043801256934183795,0.04991687765522491,-0.013967982678609613,0.014839448843797846,0.009790435459207292,0.02819113040367002,0.02154006721679737,0.04513830355382536
GDF9,0.027212014229634526,-0.03980998094040223,0.05558641901528864,-0.026757389420305474,-0.053626760041602516,0.03086925332523596,-0.008461810834633004,-0.045052358870551854,-0.03720552791168297,0.007357048362310517,-0.010655780152623381,0.027205170141478736,0.09529488651825135,-0.03525420719197577
CSF1,-0.010440536278813807,-0.05434471503663762,0.01780050750973129,0.012596451730169673,0.060646110989012215,0.052207145885128765,-0.017874305597139723,0.018928304165463754,0.06196157986099599,0.007183584485885447,0.05998007928502319,0.04249989862189276,0.0026817321723247947,-0.0006542340616417358
GZMB,-0.019573268988701212,,0.028789152935313155,-0.012091700893607765,,-0.019305331072779593,,,-0.041481290076012436,-0.03583932425583258,,0.058752872821487334,0.048624636085285854,0.006440440563752
WNT11,,,-0.021788215074975872,0.10299970909884283,-0.015671357367800964,,,,0.03092296875043454,0.007215608182393486,,-0.0030368210440702786,0.004540696792867758,8.621898472218309e-05
GDNF,,,-0.004661005572171971,-0.01220696600948039,,,0.020942638327648956,,-0.009290682085417744,-0.016393728559434478,,-0.027136615195343057,,
FASLG,-0.016736857492221407,,,,,,,,,,,,0.06305812419107,
SHBG,0.03146629403774457,0.09441064696976936,0.12459117746781448,-0.019896527384009557,-0.03409016515362861,-0.011487614239448688,-0.014067536585498686,-0.04361933175400893,-0.005388949288758601,0.08507394757716788,0.07971602034833848,0.0009194022151817805,0.026498576088917425,-0.03573369969009968
EFNA5,-0.0029921989424342346,-0.018924207034492827,0.028654093813339575,0.06142891255195518,-0.047312375456924405,-0.022611636483743473,-0.0007513388992916749,-0.012804391346412373,0.03474904872460625,0.03402263083692439,0.005626703108540471,-0.032504013404359225,0.02999969150581566,-0.007604808453830636
THBS1,0.05931854990199761,0.0021887261626098984,0.050540012371661724,-0.025233888673114987,0.10370582753051964,0.0006715015502381443,-0.00024735800402262445,-0.04274377273373083,-0.019490287760966216,-0.014822732464267298,0.1159264907121467,0.0734042823778055,0.007903160781043679,-0.007426341252852668
PODXL,-0.01859600014742128,0.018820501258016518,0.0564242194578621,0.010093449849105571,0.09130604481380061,0.03705823645225539,-0.016819735507619712,0.014710027457034595,0.03494028498999357,-0.025766413416796766,0.06062352675783738,-0.03265684408338732,0.0629827101854596,0.062085523157436616
LCN2,,-0.018129837549535018,,0.023806882700516438,,,,,-0.016586333260776867,-0.01062301096148469,,,,
C5,-0.03168489605491745,-0.03849342229289763,0.09064342604991828,-0.025303071803513245,0.06742636247321354,0.04551184775826646,0.024496126349452876,-0.02231878477569007,0.09629785876248774,0.04161283796510204,-0.039415461682664375,-0.013049225647189832,0.05770833961418749,0.005514079854682114
DLK1,,,,0.03798843649348168,,-0.005818505239404663,,-0.10027113694000443,,,,,,0.0031655423821932436
CXCL5,-0.026018941333957622,0.08815182106269788,4.828383629311301e-05,-0.009514357275186793,-0.017458093401398235,-0.015478695666549696,,0.035976058848178845,0.006823477212920324,-0.024547455349158902,0.0014750810814360834,0.06197705124076802,-0.006554059002560822,0.012661153649371223
BCAN,0.07131411585806186,0.08207374106182387,-0.0024021834780118645,-0.02100433584266319,0.041804744405828737,0.0004899318003712482,0.009769680203566793,-0.06423344254603362,0.09559269935192743,0.0006958130754122395,-0.04924531883475093,0.020775020886044222,-0.03026708517302647,-0.015818887866099956
RELN,-0.016069282843423117,-0.007018171853473472,-0.03445837364546219,-0.017968688449735024,-0.001368844562197077,0.03264043841994804,-0.023682029272066495,,,,0.01584548383871083,-0.019601634035131765,,-0.04502872522941613
COL4A3,,-0.031991325102637004,-0.00489146917208587,-0.006286855135885885,,-0.02280034939289733,-0.0018946607393508432,,,-0.02340111570585379,-0.03601127126035829,-0.026471103064117783,0.008719964146120602,-0.02435603348104866
GNB3,-0.028704564700426604,-0.016529571503807163,-0.0188136646067505,-0.019752012865776544,-0.026207089189863347,0.0931742858718324,0.04376317479039092,0.03987551344446682,0.02056877766470615,0.04999709877122117,0.025306328960282287,-0.0005475609417614314,0.03848747345702044,-0.05327760677206539
PYY,,,,,,0.09079411902766195,-0.014288001127797283,,-0.027220749646262112,-0.03472531674257521,,,-0.008872095088457904,-0.018983007195746738
MSTN,0.08596465114067908,-0.03006788600912392,0.015403948334527642,-0.04855419139990032,0.02616858749620953,0.017533859123348382,0.04159845158930151,0.10396250667812011,0.009002978416869879,0.02245325227460005,0.033354055835341415,0.05117687423191033,0.04030914775238795,-0.027474822680722814
COL18A1,0.034427911160182754,0.030120890473071604,0.07935309689083225,-0.011246037306060346,0.09662682283407624,0.009696774640758537,-0.0009580485591610508,-0.06262087504203892,0.010311050449246746,-0.06335283992338248,0.06692120262071159,0.012744946483330844,0.017654928320425357,-0.09823738168165536
FABP5,-0.032873021073869614,0.012966498775966721,0.003378498531959972,0.004618721277692278,0.030491484655551994,-0.05446246557104447,0.02054822898884904,0.040194576934602336,0.09519714677449845,0.0915769567391402,0.03137988544148809,0.07106566853528519,0.0948029946942587,0.11904368754555553
TGFB3,0.04680814391095319,0.10515283955369847,0.03221395885957366,0.02495436830534317,-0.005812955920047706,-0.02482983635129953,-0.007083222001409318,-0.037051884243277114,0.028081947009521914,0.03921365371436722,0.004034630513110711,0.05064644310975504,0.031648980920662144,-0.03557508130582786
BSG,-0.0002743120949803992,-0.03733641571516098,-0.002793534111484583,-0.003081461523085316,0.035378836329800795,0.05398026937978652,0.008398281125250338,0.0787120652187364,0.07715509733306361,0.07757002697481039,0.07265162661209092,-0.02830986547495988,0.09041873976247822,0.05001546252676069
TDGF1,,,,,,-0.012705501974692933,,,,,,,,
BMP8A,,,,,,,,,,,,,0.04246150042651339,
S100A10,-0.07384059021276672,-0.06320751830009068,-0.0400227666463563,0.024377225637302807,0.09675797212823187,-0.002340252815792939,-0.006763536016800917,0.02730484173068285,0.030946374200660754,0.03617188766863087,0.061633417699258466,0.003550878683068161,0.05019542260635768,0.0746458732564227
PLAT,0.04091898001478334,0.013206794166379248,-0.012796201961697848,-0.066573328523621,0.06308930846898272,0.051730999596998034,-0.004103472193885458,-0.07930487466889302,0.09825722470764245,-0.028257914910042654,0.0642691473243703,-0.028162118400731566,0.028439099352533383,0.018329956726747344
SFTPD,,-0.021957612003365653,-0.02907949339542844,,,-0.0233317910059641,0.12235721699003847,-0.05536835459446344,0.07836452574647432,0.0148464792005901,-0.028426206758984728,0.011811710612032962,0.06962448463800297,0.01164606009580913
EPO,,-0.049246109569834426,-0.024215954858980145,-0.015007679423955825,,0.01219869384336668,0.05863738148584766,,-0.029274217484094468,-0.007413984834934293,,0.019560861911836726,-0.020295457783933074,
FGF7,-0.0014091421095808303,-0.031978253096312866,,0.02203332341169361,0.019836049702715686,0.044728223190658355,0.009537662601326349,-0.08626883669313208,-0.05234155008239791,0.04839847212120661,-0.002832987508348513,-0.0023428363606055763,0.10540227427941541,0.05719552890884835
CGN,-0.029109951127525152,0.03277226669670702,-0.0016556601772074512,0.003914612042808587,0.008213092580750569,0.03638893531809928,-0.0024733180353334935,0.11566267367084208,0.07724827337756797,0.06589152160548167,0.045587720235865194,-0.013028084816319473,0.017490549448872256,0.007418641834757185
FGF13,-0.0037418287043277107,0.005859748358281809,0.018252560146031997,0.006431105363438481,-0.01578229399457736,-0.03433686019570017,0.03784378811326339,,0.020896579827276943,0.0021011759040679224,0.006422437262335652,-0.023350317777628478,0.03881015579436569,0.022824086525147266
CXCL13,,,,,,,,,-0.05487629115800787,-0.0382789283200876,,-0.04262791391803868,,-0.00962637134858856
ACTR2,-0.05293278037501924,-0.029152820262135053,-0.013364443448100113,-0.031791728631302967,0.022648737416784158,-0.025621260711912536,-0.03508488390577281,0.042399673546494134,-0.023107004883711205,-0.05643289492367837,0.006166645673109147,-0.03562822873540958,-0.013701314771310253,-0.061479167160448156
SLIT2,-0.019948242934965037,0.09381300450931833,0.036568335432252935,-0.020695914764829258,0.05106279246897277,-0.015103548101951957,-0.010081818775787064,0.0010200137398201827,0.03569806843067278,0.059746093173408,-0.04341287658601904,-0.040918068631750286,0.029773243031762795,-0.0031030081827379393
LAMA5,-0.04430173212845444,-0.027287750751077998,0.011303338437501415,0.0007868033997497858,0.08192764350109812,0.03538193321734133,0.035451188383601534,-0.039790076420822856,-0.023232696272253793,0.03364387346669734,0.02716050889358178,0.022943457402036405,-0.012333033088271198,0.0016563236171035266
TIMP1,0.01827607783052628,-0.00749938775155945,0.07804875482440228,-0.028394461697770844,0.10417468609470949,0.05451267278856637,-0.06609810047733244,0.11841217519046567,-0.04330322200412341,-0.06563489677651708,0.0758028444274658,0.06006931311509705,0.017204674455908904,-0.057450679312623945
PLTP,-0.005910869882725813,0.0039896586811486575,0.117255271112404,-0.02937981411965584,0.08815336025986084,0.00733401487335139,-0.006746067069951807,0.02270869601350204,0.03295722700197452,0.0308699911652677,0.06045714704808275,0.005907067779420864,-0.03595956279378114,-0.010814009579619636
TNFSF15,,-0.02025363081063393,,-0.011377060289706658,,,,,0.011545490927366134,,,-0.01622797408813067,0.11735594757578853,-0.011218637807269102
PRND,-0.01584093438702403,,-0.01802218685576357,,-0.017646150461228808,,,,,,,,-0.026015475620885437,
NPW,,0.0261779573070511,,-0.013929746045760732,,-0.015605131386489385,0.0022497222914293533,-0.04138914449295218,0.02173928751726604,0.04552409512505313,-0.021409337847699616,-0.02881153274599245,0.020852762124176447,-0.010266230540344229
SHANK1,-0.019948244530974112,,-0.021788213676199403,-0.020263143236616415,-0.013667252957663361,-0.01646480598122351,-0.019678118676058693,,0.049673945801653886,0.035468077094864166,,0.04498855940280662,-0.024484897944327934,-0.033282035902138456
PTHLH,-0.03045457090441392,0.007590536887402298,-0.021720157755285147,-0.0118395453335679,-0.05266499761676987,-0.023881691567497306,-0.019800517327875265,0.12498833655084682,0.05842214273188323,0.08674895057323152,0.039866362297304545,-0.01530920633317959,0.06130347403282044,0.03369404262618978
SYK,0.01431584899686548,0.007720412152286389,-0.028147956057007224,-0.013505334817602275,0.026572234716652827,-0.015257912821331331,0.004362545130099168,0.05772250739149524,0.010488639470423862,-0.026256055056162533,0.02763017846805837,0.00018366087382548765,0.00082573363440889,-0.004570165995885828
FARP2,0.02530356524569795,0.08886719294895369,-0.015114250838483011,-0.0005345798979370284,-0.003444201392779919,-0.0029829120977270113,0.028553234226449474,0.0707219962571006,0.048084024998959786,0.012200153177510803,-0.03731367259879706,-0.05512317207995806,0.01620621662056918,-0.03268130220883224
P4HB,0.08794482238002417,-0.04079859030850276,0.03817948851805756,0.0019142928475617894,0.03921975293571901,0.06762806132372741,0.025997367272349366,-0.021927065735697533,-0.01911041437116755,-0.042361979738613983,0.0378436863965191,0.04176533622102581,-0.019304078788960732,-0.0239431203696778
TAC3,,-0.004267012888954587,-0.05490949105590443,-0.020263141933983264,-0.02540005020483063,-0.043374960961753924,-0.038884087160970644,,-0.002847969936022115,0.08484344857651802,,-0.03301055112671912,0.03264626292938457,0.056726561003690563
C1QA,-0.0678818181026271,0.048029089864682864,0.05011402152430026,-0.023172721352875607,0.07033829287226709,-0.06309925653048634,0.011773661059501051,0.07600426824854202,0.02502185346655081,-0.009568472380035865,0.0018712365892113645,0.024788364279628668,-0.030932573278418956,-0.06495828609455664
EDN3,0.16733784343793842,0.14288221936690051,0.02642041634487163,-0.018682474877408723,-0.02545249535562598,-0.01796013718960026,0.060954301156883925,,0.027802979686538512,0.09438686302862404,0.10728628766863457,-0.02072257292491845,0.046334191328700224,-0.031563476067229645
AANAT,,0.0483354883759683,-0.025508812025899847,-0.010351962396535129,-0.01413598303171383,0.022805356895051903,0.009655497305436366,-0.029398702648495992,-0.03212251223380404,0.11696034267772865,0.01795616969152829,,0.018832236190865957,0.00413724495273596
GDF15,0.024535712414296456,0.04027151182066907,0.029907769642665914,0.0014691564774632323,-0.019434093134971502,0.028171084097984217,0.04581405899021591,-0.027829811795512034,0.044012234553193384,0.01808520533324585,-0.018253573208303654,-0.061173149044503015,0.057520281409921464,0.04373429625891065
LRPAP1,0.03312851893614944,-0.043171618589996755,-0.025784481547418504,-0.03024895205018456,0.036613361812991393,0.02928566701903406,0.029725689619968392,0.07647248576764316,0.05407019889890642,0.016187594717151345,0.023467782519123473,-0.022063840675746637,-0.017570351147079222,-0.01766095860771904
LAMA3,,0.1070180009134855,0.032834563064363484,-0.018209322108287986,0.057993686611120844,0.006488619000246388,0.007479596453272018,,,0.042592126480172576,-0.0216741774235723,-0.020039762153960583,0.02832104693723259,-0.013903116621296712
VCL,0.008642824507511384,-0.011116426625203893,0.045063733237687253,-0.007478970631791719,0.038969044365754935,0.044365388500622154,0.009789722018970805,-0.10564909183723668,-0.008525283936950373,-0.014502372208076141,0.08194972065726076,0.03422139802086261,0.015257825536680144,0.0902546381403508
COL5A2,0.03627755738773021,0.03999419483871788,0.05253256912300982,-0.03558763000947077,0.09616790674538642,0.03915388660466631,-0.022863170405855608,-0.029559750605642948,-0.027986720920187082,-0.029545075716956352,0.11077027282906396,0.0403198063855108,0.017983413155890915,0.03381881861492037
