,UKF248,UKF251,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
POMC,0.006102828690265465,0.03632497971647649,-0.01767202404412671,0.043939298075681074,-0.055070198347501854,-0.03207021285811455,0.01247104295271258,-0.017177227628614938,-0.006987419211807407,0.010166309989853123,-0.005074355060540716,-0.05379673151059171
CCL18,-0.027640993999198192,,,,0.07584773170132816,-0.012340589252451349,,,0.034473499859498935,,,
CCL17,,,,,,,-0.01550625658951492,,-0.01331199466512227,-0.03953243273830469,0.06683566948916835,
VEGFD,-0.02764100277650841,-0.018239195337932116,,0.03559810116365429,-0.02186475452419984,0.04181412900685583,0.04568518388204858,,,0.1105747387382203,,
TNFSF13,0.07830329653336429,,-0.011286922952711121,,,,,,-0.02554371827009491,-0.018433525435335676,0.03904730027779504,0.03392247365330738
WNT5A,0.04560960392037146,-0.04672342426675864,-0.03217282286536777,0.14946424291298094,-0.012458592848814402,0.009718045264115996,0.011908840920246131,0.0017842900628189536,0.006387703340318646,-0.01054890690632279,0.09786493285134212,0.09009778757687559
CXCL8,0.01412823617699302,-0.01707810144285462,-0.016054915839939607,0.052330756100676376,0.09508291446294959,0.03736581385050663,0.048477732725268126,,-0.0008315026424397462,0.07848752512728786,0.022260536857751808,0.029194714154768472
GRN,0.10028871687349178,-0.018574006719399468,-0.041787771906293854,0.20802034586080437,0.08583978133596955,-0.03412565797586091,0.05256695303513211,0.04960322881359533,0.007974042523980531,0.032581403548290526,0.11206884640359029,-0.007772935258193076
MIA,0.053696546569930254,-0.016220664815128884,-0.00210716875893755,0.02396189656119914,,0.013685119273397852,-0.0227598459096635,0.029313343474738043,-0.009298624090577377,0.056040217373614004,-0.020769886745737685,0.0795581192489423
COL4A4,0.12111724130117284,0.036714474265648264,-0.010739008528554845,-0.019823518090509758,,,0.008464959775976038,,0.01609060896017108,0.03210729069447855,0.0709056795646129,0.15323317851401566
TAC1,-0.042534249907377114,-0.005479021654260241,-0.0019602359599317975,-0.19372987312120524,-0.06404929144324062,,-0.003325910298762713,,,,0.03616505515734501,-0.1466856335059783
RARRES2,-0.05119454694288922,-0.0029192292770085656,-0.0714706596353171,0.2254087472385106,0.034155877031283664,0.08316996333567428,0.0032144551332261165,-0.010555625112375963,-0.03433621133916827,0.03981929689979994,0.13078725723346746,0.04898264531490537
FGF7,,-0.0205863045107501,0.11084943798817101,0.10766429099808937,-0.005401356375113029,0.11466678738742216,0.009713794338465516,0.015924120318766992,-0.009445733934494311,-0.007920989583474786,0.14449274722927233,0.015353565590799954
HBEGF,0.07995506122776969,-0.008825197512384638,-0.03316545905891119,0.0795133628813035,0.06093485326738414,0.05121515331225741,-0.002613046286151491,-0.02345346350966733,-0.034974887045709876,0.002045832388151354,0.06689429432588219,0.18973625753534035
CSF3,,,,0.04527275731490247,,0.013888580777246138,,,-0.07117320933651983,,-0.03031313594308015,-0.020361092319586285
PI3,0.03111941945957581,,,0.018605632619802484,,,,,-0.006060718876582649,0.025687348151741778,-0.07069497429360609,-0.006077812925607108
PCSK1N,-4.155966249682138e-06,-0.013764311778425383,0.04960279125561276,-0.09148358099836847,-0.1158290306379328,0.023154909962514278,0.03400486859638661,0.03263859690895352,-0.05713986755042193,-0.02715142948996965,0.09103979709108324,-0.17136491294523426
NTS,,,0.07318953148977854,-0.044376491090585425,-0.019685302623403362,,,,0.04628385378798778,,0.04445611773197919,
SFRP1,-0.023935931890341575,0.041851530118757564,0.0434228603067687,0.026717378349531824,0.025055927281399864,0.003537353588239082,-0.012961290856590034,-0.04544875814374016,-0.02053239437244105,0.020525626047936257,0.010723964763774792,-0.013318974222702088
CXCL13,,0.013296874786878176,,,,0.058691802142868066,,,-0.029901469359186826,,,0.15882494231681174
MICA,0.06707331830285877,0.0024446544298983852,0.055779990187382715,0.13182758262049554,-0.0626680330830456,0.12562197562350277,0.03953740513655927,7.442548966006866e-06,-0.028052013255777164,0.029070576704227722,0.1605246024860562,0.17860366616200044
TG,0.058799545067911255,-0.017315954510970354,-0.015132268334803002,-0.006250181816383339,,0.05190865626753699,0.00615147549620218,0.09224087028887347,-0.017688312720536614,,0.09984053588975211,-0.03929766804784548
ADA,0.1165637445679177,-0.035772456526862555,-0.0019505843357193562,0.15578385449853502,0.10258655933192992,0.03841430431800232,0.02512891714471184,0.0414596413570797,-0.05595853550041669,0.01908174893461034,0.09953655648302298,0.0714165767279009
LAMC3,0.13768367191600825,-0.0307924028987788,-0.019182437658824183,0.17746440780591216,-0.012515249295539035,0.0027792926645403473,0.008763271774074202,0.06662655298348874,0.05665007157627993,0.029353753023558082,0.04124498753710606,0.07624029996354077
CCL7,-0.017582007232891675,,,,,,,,0.001509754291528381,,0.05516898489980674,0.04665505596507994
NGF,0.07728169806716421,,-0.01444024272337743,,-0.01968531558486904,0.034959601483654686,,,0.11015445778067981,,-0.017459261269808547,0.022323333894240318
TNFSF15,,,-0.017533620444744765,,,-0.02677432497224707,,0.02102356682066186,-0.01945058091771593,,0.027265220812169498,0.04143786344904076
HMGB1,0.011987826907636471,-0.030076444758577247,-0.0003958265209135588,0.13367541930397248,0.025139808664316945,0.0044815716645988084,-0.006217936042722045,-0.044394487051490523,-0.02657517005429121,-0.04490837865037903,-0.06972596436950547,0.0661139124784959
ITGB3BP,-0.052708073829680194,-0.01859411873201617,-0.015966707758404364,0.16896119470308277,-0.0007202637102499404,-0.024683113297136714,-0.0023544848951262743,0.02832942041172753,-0.00216386249008933,-0.019133938259864085,0.11034066050773796,0.04255021713631813
AANAT,0.030888607464031076,,,0.0025574641632295047,0.09369564038050608,,-0.02080016002537119,,-0.01750319300066313,-0.01723002085411367,0.06513394986449653,0.02471129201394531
RELN,0.041468448121130236,0.05378766469893484,0.003108817304466111,-0.07610735678445735,-0.05639146480391488,,-0.008474414721835737,,,0.03526540477027992,,0.030327701237731066
IL15,0.01890430234148423,0.07970336888916404,-0.012476213308126776,0.05024709838340442,0.11943508865986757,0.041979408097040406,0.04892632733551554,0.01951935163565035,0.03411158779620989,-0.025889558308938732,0.10416161518616385,0.008819726274063239
UTS2,,,,0.1103056006819795,,,,-0.05350357057553124,-0.014905249856547934,,,
BSG,-0.010058239438468022,0.02542563267926895,0.057709489138949896,0.004178576501345231,-0.04042009825910318,0.03146713610549205,0.01891797320225193,-0.05257414662507993,-0.0321013040450699,-0.026793155236231592,0.10668849416540985,0.21636563826324043
ADAMTS3,0.030185976812548372,0.016298979336575255,-0.020095570427976373,0.2323542729941667,-0.029718040572073914,0.0832192997159096,0.047182095440649774,-0.00041102999465746147,0.014568913736454085,0.028807966321765733,0.10773190710787625,0.13729281896152418
CD34,0.02702523594321123,-0.043380614475603665,0.024824290009237006,0.15985703871093526,0.04784929626885436,0.006208748433838648,0.01590544027197404,0.05288481034559894,0.005490674920048632,0.040859299139645165,0.1334865372321717,0.10168785089050048
CCL23,,,,0.09777222846164142,,,,-0.027317572376989,,,,
PLAT,0.04648612808975307,0.05889202133281918,-0.023095561347889433,0.19871572030207885,0.0915310421295597,0.020442107424491252,0.0248215801162636,-0.0133670254551295,0.09288188890778876,0.006387616417304225,0.08558074393072401,0.1620591160218873
NTF3,,,,,,-0.05010750727211111,,,0.0021448891806266643,,,
LTA,,-0.012734207375604897,,,,,-0.0019172938264177268,,,,0.08343278686673414,
CKLF,-0.04193288849102137,0.013474972834729655,-0.04646544711017414,0.21770754820329755,0.0019666744852590958,0.04030709039538952,-0.011770624217222322,0.002444692610909461,0.03958500651722429,-0.017648780064366487,0.045019817747534906,0.1464470444461023
APELA,,,,,,0.05101509885936527,,,,,,
CD24,0.0009437103754922087,0.05990856978261847,0.060226283458610176,0.03103815010128171,0.05502317800053256,-0.027791944978765127,0.007303919408565197,-0.002838173804050135,0.03321869641356202,-0.055430089898396845,0.08731730523633982,-0.061108096151821126
HSP90AA1,-0.005235933890810327,0.024427008158208134,0.008529500520921397,-0.24046464882614904,-0.17334993074233782,-0.12973892420534022,0.015402890033497575,-0.0430217336456271,-0.053191395127718255,-0.03204699111259872,-0.16299968676687016,-0.23405304507050365
BMP4,0.10075965007754785,-0.013499006297450046,-0.03388200933687483,-0.027654808414509822,0.045569486134704094,0.05823118665183149,0.004180237659078022,-0.003394528618681675,0.07442118424749568,0.0825410304713004,0.05659632050095589,-0.031317307889028895
SCGB3A1,0.0016035681962929351,,0.05426399980542664,,0.18992024717104225,0.08406568076622599,-0.013461136873888764,-0.012100349937169219,-0.015852996648078963,,0.07947547026299225,0.04858575236089887
IGFBP4,0.0971072970301894,0.04765216142162858,-0.02925151116189661,0.22134395228340495,0.10040169441228906,-0.0031888064621325533,0.003875987749707192,0.07130788960889586,0.028689407170391673,0.018222026935737948,0.12134531548914808,0.022437528781856557
RSPO4,,-0.020586300602441498,,,,,0.036693741864196924,,,,0.17634072001801923,0.11944761292347794
LEFTY2,0.07835238055041452,-0.012890602816934502,0.030874980178432838,0.23945731584569943,-0.01968531558486904,-0.0042855131980961214,-0.02381475792313461,-0.002775209536863888,-0.016936658889802707,-0.00526564243605384,0.04147378394566168,0.045878122974572076
PF4,-0.018238508355309043,-0.011583492367916304,,,,,,,,,-0.0454382117772072,-0.05866425926753514
ANGPTL2,0.03575860853158212,-0.0053675806603922715,-0.018260924172019743,0.17087767683082844,0.13046206013684095,-0.11399967622429272,-0.009611731759199629,0.008121988073948488,-0.0036492886722066476,-0.007861009995171659,0.12426502423752082,0.11621851411771135
LRIG2,-0.05587926073698301,-0.016753341939654404,-0.004845566852376623,0.11644777047434218,-0.05587926254155792,-0.01792681535098035,0.05853123097333241,-0.06328099298937796,-0.0011070118108823595,0.06176615938299447,0.11955430504465,0.06634685266541838
ICOSLG,0.04223609372950087,-0.043439232142961894,-0.04172399826503501,0.08828615677798668,0.009605115420620753,-0.010933493287465429,0.011074012970363522,-0.031879433621352184,0.0089359681704712,-0.00685358063117972,0.16677895712346139,-0.016465891339926063
WIF1,-0.03281723543269865,,0.029853819182726487,-0.16849823033046096,-0.04509347447205468,,-0.02743250437598145,,,,,-0.002493603414612474
NPPC,-0.054544090351496946,,-0.01675887297494135,0.009546837771580632,-0.04887305541999283,,0.0013131623595421934,-0.024136012748429574,-0.0011407302161371416,-0.0029828594661236003,,-0.021686586545863782
LYZ,0.002528373761994122,-0.006949048222854578,-0.012186242294328655,0.21062806532007286,0.11116764589022013,0.09463834436601337,-0.009569101524853636,0.0765790276272554,0.0330130383165023,0.04826560885999233,0.09627319107382488,-0.012914437411263167
EREG,,,,,-0.02025043693243563,0.06553127760925993,,,-0.01862575165761434,,-0.027421517333695408,0.0018738335240717165
SPTAN1,-0.019306508681966945,0.03894310630403017,0.036911974231506446,-0.12617916466897344,-0.08827178087270582,0.07180549991381267,0.04729038085136988,-0.021607312874366583,-0.024355129237570532,-0.013449512718814453,-0.06961747018139336,-0.15871561522447908
LIPC,0.03895312321114437,-0.01743377508852246,-0.01934740777290429,0.021573220589713032,-0.036268163458204425,-0.04426325730271614,-0.03030465459724999,-0.025593770857983016,,0.048944478563231225,0.0995157020312843,0.0008569534418172841
COL8A1,0.04497916094171486,-0.05724529597056544,0.08985320367425816,0.20747550782905616,0.054068261679138696,0.03613309344825152,0.004732414043330097,0.11190478046146536,0.04587790438387724,0.0460890873943195,0.18551510849907343,0.21992017698468921
GSTM2,-0.027955988693888247,0.02799734711996747,-0.010550318306722413,0.01572345402930119,0.03765699947207861,0.11630782710969945,-0.039991829926511326,0.09714911322520622,0.07179115565364834,-0.02132680346302011,0.06372658790084934,0.03016873537961962
SPX,-0.01677289353921478,0.07120115131825532,-0.042028836513046064,-0.09212568181170178,-0.08579920543336578,,-0.03125115793633739,-0.03199691484504273,-0.02011613385402849,-0.06776931803656037,0.058242781172991816,-0.09480017471855658
MFGE8,0.0833027192005577,0.022185271661373098,0.027314362676172703,0.06560192930799641,0.026813170651360466,0.008548233082255807,-0.03771092265305576,0.0015449970038693786,0.03630285370549464,0.0001791079416236185,0.09361983541120034,0.059569673995251225
TGFA,-0.0075694323883407615,0.005446391104479135,-0.025465540707673994,0.09466957807455142,0.07850732149280087,0.06957320600927142,-0.008065821081959135,-0.023397955305318668,-0.02402870662361853,0.03841131727616125,0.18877601125033291,0.0545700385844625
SLIT2,-0.013669141264229046,-0.03020359556864404,-0.03277669836543871,-0.042934160468072524,-0.04837722020948451,0.018396960842814274,0.005706187279342827,0.025339851798322235,-0.009036123832003747,-0.00402902384345327,0.14017881677165478,0.0652692826005094
PLTP,0.04611137365967336,-0.007940077453547386,0.026508144059257197,0.254094323446693,0.16821198918888763,0.006043351318947516,0.05497438036511673,0.024628829432047233,0.10819006557258325,0.03329586542466013,-0.03465305202559583,0.0030507095262538135
APOD,-0.008984009173304561,0.0010484178004869504,0.0022554436864731606,0.1128528065080711,0.019711687319888982,0.09991588526579073,0.048407600343907654,0.09351892780682489,0.025063876683768454,-0.0026456125017951,-0.10639849845112688,-0.1482092090901688
B2M,0.026941272383689714,-0.06036931454572478,0.0245429965404248,0.3323356427271015,0.17724297941578773,0.13007995967386818,-0.03949824919909134,-0.018533240808043718,0.019810354671820418,0.039141800285323235,-0.004933294861251836,0.02368058571599908
OMG,-0.01707789456102452,-0.0026318832902802397,-0.019166991318651613,-0.040912378589599084,-0.005209211344862787,-0.02241906756419869,0.03321035668469573,-0.015253282151923758,-0.027619828407624218,-0.03071283905246967,0.10015727920365242,-0.15514569586438695
CXCL3,-0.028052115571544422,-0.023814557928166846,,0.010271780310722154,0.04831132889790726,0.0956905851221615,-0.013893149766542282,0.03371571855044483,-0.03125299319827224,-0.034435650733793045,0.012001989153465696,0.045698902769793125
CXCL10,-0.009803801201507253,-0.03015881317658787,-0.017053570187185133,0.2799390447219335,-0.03674858637083462,0.07437805848038508,-0.006836698698684749,-0.013525528554812014,0.00012722213954735368,-0.046392166839529195,0.012086225187193524,-0.009758952224130655
RSPO3,-0.0238829204668306,,0.025913859408128976,-0.05564613982243293,0.009238450219234633,,0.05645588081537456,,-0.045317637162356095,,0.09997599020294927,-0.057968570005907036
CORT,0.033494607450961895,-0.020687383849162102,-0.028703968891830165,-0.08533955311739203,0.03836818144774925,,0.007118503964136547,,-0.022750117140893655,,,
NCAN,0.023569229647581395,0.03008566201629767,-0.019080270701544406,0.03202439663265065,-0.08887742026768139,,-0.026989008529021648,-0.06105542041649907,0.0511225604987615,0.033404618025841645,-0.06907252392254395,-0.105255000546715
PRG4,-0.02644123913798769,,,0.05146885282555111,,,-0.01697402813028975,,-0.02185253585220156,,0.1251395565528553,-0.02404983906561574
ZG16B,0.004504109428494189,-0.013938850415647715,,-0.04611947931145606,,0.08137476179351638,,,,,0.04706015527935684,-0.010212688433538276
TGM2,0.05426280403357115,0.0375118425037408,0.04102299472193437,0.10530906901520513,0.03115176492906265,0.04477687456757209,0.06052219487535237,0.01422070990372144,0.0023582709642759035,0.07724787930964018,0.1042996206243278,-0.012645700239475305
VEGFC,-0.0335724133700151,-7.946558119586837e-05,-0.025576387776056198,0.02112024224089812,0.14408218999120495,-0.002550758086516173,-0.01732267228940209,0.034185237412571665,-0.025676577932332894,0.03584394702491456,0.0706387294221015,0.11437820966664244
WNT6,-0.004153017843105088,-0.01289060315524197,-0.012796750660041472,-0.022586990374505487,,-0.036184107256634845,-0.015118353632482538,,-0.014006506017470876,,-0.00586282800550305,0.011658199096328023
NRG4,-0.016193645922433938,,0.05517297588491941,0.020995667319202826,-0.02549291082979319,,0.013817425105030081,,,0.023840267727326413,0.02692462266291932,-0.08350720843931109
PMCH,-0.01866404840167092,,,,,,,,0.000762872442653802,,0.054558274804660765,-0.0338078313216636
COL9A1,0.02777207538456278,0.04756451663552985,-0.008227959384227749,0.0451703513924697,-0.01996970973804093,,-0.0230275813160675,0.030920792233604895,0.04649491790811603,0.01707445174825638,0.06731345701360772,0.15722458611541376
GDF11,-0.040365104187933286,0.061139570307732365,0.0016006680005645308,0.1784881509726384,0.015072579025228794,0.0195457004829129,-0.0054201127740449205,-0.016089401703863984,-0.044110375787536085,0.08763128142263406,0.14939940361437498,-0.041081011047639525
RAET1E,,,,,,,,,,,0.025632743781181865,
IL24,,,,,,-0.025183624028576747,,,-0.015119861636583973,,,-0.004989629976993488
SORBS1,-0.00015603093213627605,0.008812504264450688,-0.021316116601572167,-0.026293978533570884,0.012263722628703497,0.011384921336896048,0.0016692647430284874,-0.029030434347925457,0.037218527494283726,0.02125571057665239,0.021179833717906233,-0.021543731798229604
DLL1,0.08284999167725988,0.03982990147579494,-0.020976430777067016,0.10909618479828603,-0.00996839483895057,-0.005369963258675013,0.003953860538140773,-0.06721524198012885,0.01224408073445306,-0.02803225931848482,0.04358424357678509,0.046716897230344584
TLN1,0.048201636528662585,-0.08420672468857064,-0.014819569189026233,0.1814347643563411,0.11430235761732929,0.034971361591011586,0.0027555226784001874,0.010066493938860277,-0.05849804322844434,-0.010996345270940054,0.09978025183820491,0.12983075395526392
COL2A1,0.021660462245709035,,-0.013863686749413946,0.02650414546573688,,,-0.014104399318594167,,-0.020203827129929866,,0.044541207313363106,0.12327524738598615
SHH,,,-0.01513226995249801,0.00045896772503478905,,,-0.013461135697301601,-0.03458547404343458,-0.011489850483189564,0.07983609840711207,0.02965101580850966,0.08194548092832468
PON2,0.020948154476376272,0.07018185811087092,0.036153707738106576,0.236034296784529,0.03793669397796154,0.06968383586501302,-0.003511057462051876,0.08332961361228453,0.02817809576758571,-0.022673835828457115,0.06978493454181524,0.16855797113920665
ICAM5,0.027483441004200082,-0.01659310128093011,0.04261405878854746,-0.09903570889352395,-0.06329803703291166,0.042272548723958234,0.11751734550562071,,-0.018370859390091424,,-0.017412102638271382,-0.02142952408210601
HPX,0.06637972578518991,,-0.012796751523272618,0.11412787246785233,,0.0030424352471045556,0.03951892038046592,-0.02487456854740076,0.10593274061762453,0.012601646012573983,0.058994440788002075,0.045074790372346414
SFRP2,-0.023375323133623088,,-0.016986832046209148,0.04160493961203335,0.04696646840435766,0.07140972733809664,-0.026407303351501998,0.020914649153442467,0.08090621941828012,0.07770555572730026,0.11816095228125165,0.08823439980728298
CFC1,,,-0.004223698158337692,,-0.02080133590278268,,,,,,,-0.04606316482318929
CD70,0.02630599223865296,,,,,0.046589073579656415,,,-0.010210973877022975,,0.03474167261954556,0.06649392630691252
HP,-0.01901847257704424,,,0.13663747938180876,0.04758031046843402,,-0.04701905313976658,-0.0037964227770972345,-0.015715538545469913,0.06532990430208285,0.06925897936516433,-0.0143499827746686
CXCL2,0.022984478756585727,-0.021491720132717336,-0.01977793345823193,0.0823954606332928,0.06249586158666607,0.09097810289070006,-0.026642822854770373,0.12384937386321329,-0.018120604658346823,0.008460860520569564,-0.021456218745373127,0.11762468932102786
NPPB,-0.02268248872994937,,,,,,-0.01732267354932972,,-0.039835191456137106,,0.022123861062367273,
CCK,0.00829113111491452,-0.001696844486254191,0.009545078112671171,-0.22393917726856524,-0.11554711694910064,,0.04629788156981172,-0.025593791515659808,0.06109440069924994,-0.04956139853757227,-0.005143227151444775,-0.28163559571233804
SEMA6A,-0.04895494117124656,0.07400889941377009,-0.013069319284630383,0.16150482819006867,0.07654640751936297,0.02515383625043882,-0.008930928322203997,-0.013287388837263478,0.015902136005707,0.01630351889685671,0.029720839730134008,0.18353425961196554
IRAK4,0.03133840242089119,0.015479648619468126,-0.02254605285009218,0.11286544937549782,0.01645101983839591,-0.002286895112415572,0.059731982638991536,-0.015484787323517109,-0.0030915746671596345,0.025875623342371715,0.161339712013062,0.06637950498207354
GSTP1,-0.02485738094856696,0.023483093631159226,-0.020721959944414215,0.16454926658582744,0.08030354231727738,0.040698157879507244,0.0007060414979648897,0.0017647523902013214,0.042147154301916345,-0.02977626620721386,0.06195015946020304,0.1460797079731666
VCAM1,0.031133162423904584,0.03561243141746775,-0.022765293786051684,0.20292871654089087,-0.026425427369834872,0.010983896161540281,0.004626436696068733,-0.015404914774242143,-0.06517443318558437,0.08109152472269011,0.21732884026098884,0.06860911299922015
NXPH3,0.009523685225573604,0.02503555264245317,-0.015442935739993528,0.011122167199953695,-0.06408974204334109,0.0524267863836212,-0.0014756690679514396,0.006549513904092916,-0.0004537299523174735,0.022038109790105582,0.07673427405758089,0.059805371798864485
MTMR4,-0.0286828983373676,0.05207077601518616,-0.022861036418545075,0.016731713198085554,-0.04681607999304845,0.005806112652890463,-0.016728558410041602,-0.037629239590965764,0.0009513769820931882,-0.028210290547510793,0.12103830065205311,0.06318554999500775
LAMC2,-0.01780338190021177,,-0.017533618721480296,,,-0.036580360420091454,,,-0.018588490610240753,-0.03526332773465127,0.009956161518144003,-0.04982946562394661
IL10,0.046368019731583755,-0.018463490458580114,,0.07021672223176241,0.06097784364775577,0.007253646061429269,-0.01550625560249321,-0.046855745312716204,0.020678855078192,0.02451969853068991,0.12976611635625324,0.07745454561434255
SEMA4D,0.03663608397835823,0.004518863848083313,0.01779581884743339,-0.10348189926054871,-0.0051689639467365584,0.052037939279217765,0.043812865600587586,-0.06462690361883454,0.0077416467573757355,-0.011403405254239551,0.10111676742442599,-0.002525370006496797
TRH,0.0007793295330353228,,-0.02398632769391277,0.02255606834296518,0.05251622013070511,,0.03573027214077155,-0.03141258904475056,-0.013681023735480906,0.023015786167250998,-0.029646130816109836,0.21196730417321505
SEMA6D,-0.038832493960421786,0.035462577370602585,0.0019641104839091656,0.09019312251865066,0.0041804073132653595,-0.0006729088371277013,-0.03525093541094915,0.05259773514036473,-0.0649633220228664,0.04099913751579885,0.06836912792482464,0.22080736911421286
CEL,,,,,,,,,-0.02289671931143221,0.006782650832039135,0.05049359450704353,-0.00018749449480933447
PDCD1LG2,0.0025268035937162005,0.05985029233594232,-0.012312995453766705,0.06289658749871928,0.09910615498349422,0.04347660280850663,0.02376443938339839,-0.013350817967218926,0.017020849270070425,-0.06567243638119756,0.1890654355829288,0.08885074949485898
SPINT1,0.06990356240040296,-0.02587453478450971,-0.015926111812271677,0.08772712160089585,-0.031459742952852615,0.03980789759991116,0.03505451233243151,0.014119402186499068,-0.062382351506118,-0.03696047427616344,0.1644470770546137,0.10940853138419511
CTHRC1,0.08381917626703105,-0.019337359403997136,0.027551673022002395,0.12067538018927404,0.09819329386979926,-0.09868017726076658,-0.012996950545399634,-0.040102326415305915,0.02669772911736583,0.05344868986842371,0.11196586218924441,0.03958919492611203
PODXL,0.07999112698941557,0.05533814049719024,0.010757198875679792,0.22265512717711095,-0.010907238215373847,0.058195946979051845,0.02100482077009009,0.02993532760478523,0.06600377511242699,0.05164853575625241,0.011522456708108853,0.18127600230896482
JAM3,0.021535409497475396,0.009755542024383093,0.012354431058579812,0.21461749994367893,0.09889549679031576,-0.03798046928041592,-0.008806453624734105,-0.0005070014649020783,-0.010717513172151026,-0.028243052376840837,0.056571103515988014,0.08126121303934632
TGFB2,0.0677783299000093,0.01937308169925623,0.003579137076023598,0.2688069516276417,0.047637442487699445,0.051323713141193536,0.019230281409039807,-0.01029429195903669,0.028877739913661642,0.04753633460368057,0.04869312626277286,0.19498638439177324
COL18A1,0.10152718006582645,0.0008620590813540781,0.01619612039678153,0.24026028568406432,0.15537489100687762,0.10383308546335093,0.02383977454250233,0.07427708602795051,-0.027684823236280312,0.07149704839659653,0.03790318594109639,-0.01968046989129251
NODAL,0.03998082660351649,-0.012415812081574135,-0.034457062003648654,0.15039327437421998,,,0.11888865557236233,0.005916949196842122,0.015283265040836193,-0.043346572917663494,-0.011668063331354072,0.0011491327863140423
INHBB,-0.05179963603176707,-0.0427367700200533,0.03239604961767678,0.15916663449299842,0.03997862248620411,0.0320234418299379,-0.0087963792843413,0.034189863412236364,-0.014071282462622268,0.028319767736546382,0.09011700297775327,0.10120877414252574
LCN1,-0.017803385906045185,,,0.011774469016563677,,,,-0.032863846381751056,0.04696410545859655,,-0.04457908612346456,0.04389092740357373
ARF4,0.06742395238999288,-0.005999476333257876,0.027582073207416843,0.1304500331012425,0.042946183687082265,0.059127661762033566,0.010838256198704658,0.06870202251584438,0.013950922077062092,-0.020002024193263027,0.04651687714640017,0.08725753435779354
CXCL14,0.08416902563380191,-0.07775035054522117,0.027743671878178368,-0.012069430240437185,0.02937224742884958,0.06354889301601647,0.02521563694445353,-0.018500033446412774,0.05519339710416595,0.010794169944375556,0.07238617344367113,0.12233343115432044
LIF,0.038860212261863564,-0.015711497956313308,-0.015533834610181159,0.0931151625706817,0.12153383311602065,0.011568171559586346,-0.028688424938796076,0.0011558534848989817,0.009876299739907751,0.08898048906490201,0.07984157582428791,0.19798639747697785
IL17B,,,,0.04186224791224691,,-0.0214766610273701,,-0.03922551951659292,-0.020921285785222225,,0.04599817360147751,0.1590235153755373
MMP1,0.08813180678951894,,,,,-0.04920148866202648,,-0.01799888720417017,0.07692192852367843,,0.050215360115469704,0.020660310504575088
MATN1,-0.009080087880119051,,0.08587299089687467,0.02985599768104083,,-0.02518362765850194,-0.01410439756336916,,0.028625650946550316,0.009601092339475809,0.019241869634750254,0.005363833728613375
ADAM28,0.09621242747365187,-0.06858238359676049,0.011181578644850036,0.1313229931341482,0.0949469791947218,0.0037243980388873264,-0.009054246838014942,0.05972205657264698,0.05775989694320035,0.009530659574251765,0.1854394289140606,-0.02400256093241204
