,UKF248,UKF269,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
HSPA4,0.014043861486248154,0.06147889464436375,-0.0936969148740248,0.03952578560218708,0.021432387437641403,0.06957580347405717
LMAN1,0.05281142507535685,0.061657292049573924,-0.008467170874334996,-0.026206691166212548,-0.009342827446076762,0.06795745985233918
LYPD3,-0.021513953111210935,-0.01693505571080619,-0.04361947158832467,,-0.003494844866690519,0.04356642789169563
APOE,-0.06124389853116132,0.018725422172370026,0.001857552905006026,0.0703719711831863,0.0015736535253359732,-0.043239275806807316
SOSTDC1,0.03136970090735113,-0.039020089339826716,,,-0.046500747518575525,0.05000542380220777
ANXA1,0.07946982917578219,0.06527728739933457,0.10188671717112681,0.012878055077673277,0.02771408575313617,0.0012358772609033124
WNT2B,0.026046229171654896,-0.013237880847616632,-0.0438238896559224,-0.003882432261069622,0.000848544250835882,0.007779290771928117
AMH,0.025293488681740438,0.053793567759058344,,-0.016905247358014814,0.010681791771202211,0.09904173451319227
GDF10,0.1263302354259459,0.017973755866398686,-0.02415608226157512,-0.021336320712777797,0.008142617472751986,-0.03191326365559594
EFNB3,0.0068423540007345246,0.0006452089771096857,0.03056204873221298,0.017312422112136353,-0.0097420835442063,0.027570896250090647
LTB,-0.02779596553361552,-0.031349278495963646,-0.06131371778462388,0.011062188479254546,-0.011844712087237953,-0.04965041521887032
ANGPT2,-0.0686075185444067,0.035326134902322434,0.07294708057857974,0.05052484861169936,0.03194174851239447,0.0305020635062704
NRTN,,,,-0.021336328367082356,,
ADAM17,0.10616915131888323,-0.00011700125707686618,0.030976841995740665,-0.042336624494140516,0.07213188490239572,0.01123905214341755
LRPAP1,0.044019034857795326,0.016417438367906226,0.11478787079833991,-0.004138741690593781,0.004164448628762497,-0.01862529903042792
NID1,-0.05125305471226874,0.06709123845680451,0.11373008133434695,0.0725166606404375,0.0020102221476651447,0.09902044087957936
MST1,0.03797384942877985,0.050118074222768476,0.103675417738293,-0.055244687967268405,0.027202112910766477,0.05184989825758735
IL13,,0.0011530771073472261,-0.03529387381283321,,,
DCN,-0.05924115783443626,0.04277122482281245,0.19009593079707185,0.007673977511521431,-0.0877862593882216,0.06456942441446428
IGFL2,,,,,0.04513712620087937,
COL7A1,0.061553531394297825,0.06137932264327525,0.18036190165756047,0.017757412215319037,-0.016366429517932296,0.11973677438840308
CALR,0.14394008755954996,0.07826716730862755,0.016923154637654134,-0.016089511275310286,0.05636109791158574,0.07721841744182133
PIGA,0.039409216764060985,0.017697345131515677,0.05825657144905598,-0.016579693158481398,-0.036599360468185654,0.01472217715243611
CD200,0.015267619636975678,-0.0026808471216389334,-0.010326603658948701,-0.0184624834898008,0.04531056196566058,-0.00315291946085497
GRP,-0.013411772894553992,,,-0.023348877713829794,0.08319144838690422,0.023270307720917253
CDH1,-0.014529314263192037,0.03985777185265849,0.04749683418206622,0.050604084137328906,-0.04043987746057547,0.005369052884972488
LPL,0.04321088866650445,0.028354105210586844,-0.018604274975742945,0.03751667598878975,-0.03723745026959718,0.07928389523797684
SEMA5A,-0.012367848946009181,0.04915376056140438,0.059409259305483866,0.03258808018560469,-0.020453941710452436,0.05148328498922389
SEMA7A,-0.0078064953510949735,0.022836470708719653,-0.007734569307550817,-0.043127911842339564,0.0915576992731336,0.012752096444461231
SEMA4G,0.088694443042011,-0.03491374101608893,0.00221687370979839,-0.004477694581844388,0.07579362775056167,0.02451715881514206
SEMA3B,0.03124380837512657,0.02591825233975827,0.03127013730069908,-0.065569537931192,0.021129164070853728,-0.006261286012488872
RPH3A,-0.031001790494142777,-0.005887580045520007,0.0032043082296645646,0.002603343705615529,-0.01361537628275044,-0.05110735722781981
JAG2,-0.013762637747776843,-0.022953860586521293,0.07379207120345026,-0.023083847642779116,0.08928208400068147,0.08303321640020765
CGN,-0.0067403711471868515,-0.03485819014419313,-0.0009616553360819721,-0.044438520538723936,0.11582011318827841,0.052482593259620396
GDF15,-0.0012213014352900175,0.01119441887348664,0.0016704478729070234,0.06530065579180576,0.037153386139038576,0.050137148201054735
SEMA4F,0.03402440609241391,0.051441413531454774,0.07815484513351681,-0.0028060932366789494,0.0737215825683007,0.11582655372750733
NXPH1,-0.006533450666430395,0.006836687098300078,0.037091637004961764,0.07932387112273981,-0.03231536046867281,0.04466780261854706
ARF1,0.047729073965297596,-0.022797416206709338,-0.030690084167526815,-0.0020594767398111054,-0.03889892296612741,0.017248197571258044
DSC3,-0.01189505706817434,,,,0.04516726800209854,
EBI3,-0.0064459649522896545,0.017473152577560738,-0.020451987653494586,-0.0038416912343046394,0.040800833017566006,-0.0444260441432999
TIMP1,-0.03932599388887461,0.08741621897610902,-0.011935476269979123,0.07533599610909326,-0.01834115985415644,0.056228667078433284
SEMA3C,0.020818184881653826,0.025353239079526975,0.11227718331979342,0.003653836653758813,0.03134085309076684,-0.015157306640525652
GNRH2,,,,,-0.0009953402187528584,
GAS6,-0.0004034692187633657,0.03160614807800132,-0.09882907136721827,0.02266290977274142,0.015610420039522982,0.012762963313001918
MEPE,0.03425130162626966,-0.01763112800484719,,,-0.03853141256569901,0.018796319981890644
SERPINE1,0.0005875755046390296,-0.005043260859304448,0.054151358599165415,-0.009623142572129857,-0.009943682851972155,0.0904366031115107
RSPO2,-0.03210400441600475,-0.03695686651713267,,0.016829556298135387,0.03752366437575387,-0.03378043181010636
SHBG,-0.015407615027745956,-0.010456075573684945,-0.0336470325252041,-0.028248572086189548,0.070559673647199,-0.03573370686640585
LGALS3BP,-0.04727765536182819,0.03604959364267636,0.08214300143894118,0.03810600249714079,0.08164783458124468,0.1197082942703991
LAMB1,-0.016796523109837928,0.11661826915017796,0.08689986575421715,0.029672908141146842,-0.016115094298787037,0.09416866013021159
SPTBN2,0.03004380617118358,-0.004676329587151406,0.07986402810506622,-0.0009614392951856967,-0.05131932754823949,0.00684371550055348
COL1A2,-0.0412077820766513,0.07710504798907777,0.14684848603167502,0.02481395389403276,-0.028402309114924223,0.08949182038881637
DEFB1,,,,,-0.0046197854141436625,-0.024574780750563026
CEACAM16,,,-0.0417845260501756,,,
WNT11,-0.017049479837782024,0.06360561511800503,,,0.008767446415021399,0.04555533794682347
LGALS1,-0.04706230410086053,0.05010320849401989,-0.11433596378473776,0.05328176275804321,-0.0352105204017686,0.03770016828372729
BCAN,-0.08056408370023256,0.024052040588635925,0.11143071749002635,-0.013197268481103764,-0.010432701497465936,-0.02064237236456649
ANOS1,-0.0004557096082902336,0.02815341175550652,0.06701061229371402,-0.011475992251192767,0.035937536047861485,0.07004756745399002
EDA,-0.01248186344196818,-0.02260463500627731,0.025094277571508623,0.019741688417368626,0.012891302854700387,0.027717209757372123
FGF22,-0.01774925859504887,-0.017329394720269436,,-0.022860188962950202,-0.03654894848763177,-0.03067473820727497
SHANK1,-0.017049478743226498,-0.016487818444717025,,,0.001205628398777749,8.557700454390559e-05
RAET1G,,,,,-0.021727017869329138,0.003779812877233267
TGFB1,-0.016762061136051967,-0.016585660837521814,0.09897316472137398,0.041593358340968875,0.023963100479100597,0.04095226729447759
MSTN,0.014191373763437891,0.010383340312888303,-0.05623899589630405,0.025404455246056085,0.02721496020113201,-0.02747482819842015
WNT4,-0.011487901437692214,-0.019648658591320246,,-0.016469104308675396,0.011754569737460968,0.004287464865341061
TNFSF4,-0.026270727667385415,0.01791686212320099,-0.04532052215041612,-0.025373045316632745,0.09408182488348876,0.12295034061827816
NTN1,-0.005175263789250792,0.06147596855988247,0.08377110994321339,-0.014730821340985247,0.083196768951004,0.10794175463156558
CXCL12,-0.008496252055292473,-0.017537405902991406,-0.08823360327127923,0.005875297975346025,0.01224434012014603,0.016577743399283824
GNRH1,0.05106294733734111,0.01899652634856158,0.028896605621088412,-0.016688490514674532,0.033899575683142925,0.047454346950761984
RIMS1,-0.03684731246403505,-0.02791720847088265,,-0.04846109453639291,-0.01584412089312501,-0.02841721706904113
FGF14,-0.025015139065478257,0.023720708423339735,-0.0024206534549751388,0.0009232722221067247,0.025612706168874264,0.0628231528386721
IGF1,-0.011031208081582717,-0.04731757795068679,0.02535265529663952,0.02192491762035642,0.07032193828363777,-0.017070615880916403
TNFSF10,0.014160436915930058,0.09426247364805262,0.16711570980850773,0.04926243367620655,0.09582491266013338,0.02955110845612764
GDF5,-0.017611343469541463,-0.005728236627728221,,0.06466333847719961,-0.029578954481463353,-0.03516360049992038
CHAD,,,,-0.0185552161654112,,
RGMA,-0.02542850873895291,0.06311950312300385,0.08446822081178569,0.058041289098727245,0.04503351484815482,0.03130700139526977
WNT16,-0.036703369721700164,0.04581201135011971,,0.05048785821026244,-0.01286937531035962,0.0331653376690053
CX3CL1,-0.04952682379400348,-0.02027109230854584,0.049569776681906465,0.06563429735714513,0.012071282522187506,0.015250323646159648
FGF1,-0.02759688651562443,-0.02692077848909733,0.05203372262387644,-0.003848463718599584,0.07935202378194489,-0.05013858815175522
ALOX5AP,0.06071783332082027,0.08475817032907122,0.018182835879166845,-0.003426846919910709,-0.004102236207932122,0.07973343268569763
IL1RN,0.045436477533362225,0.0717235849184065,0.13069431508084772,,-0.05827231309471103,0.06444011729422922
NPW,,,-0.03192671310964644,-0.017119454034430354,0.032832490020584464,0.09039466148012792
CXCL9,-0.022376228779129845,0.014830807702812438,,0.07807327875207959,0.03844874027431886,-0.038980016456495445
ANGPTL4,0.05650748767272339,-0.01742997741451976,0.07852305241943494,0.006170172636843238,0.06953300333832864,0.10786114085351646
UCN2,,0.06615391589615897,-0.03890178326493578,,,
OBP2A,,,0.019386188764697714,,0.01034194003315819,
COL4A3,-0.023083359600962146,,,-0.009666697225945462,-0.008941401643009468,-0.024356038372407653
NRG3,0.013353457716504409,-0.07142958326768763,,0.039788298741087184,-0.008714340080344458,-0.017293380124850755
IL23A,-0.018819312557052593,-0.022817259605045957,-0.01591769941983013,,0.05539645896961803,-0.027276653403498753
COLQ,-0.017902182931337055,0.019167271900776862,0.06266535650080003,-0.023086020130429766,0.011434773195298353,-0.019912784885229382
TNFSF12,-0.04044814636567397,0.07381996919943769,0.09195922564720903,-0.0040097244260203155,0.06199698623913589,0.002959644164231681
DKK2,-0.019712329325370107,-0.021246575225982833,,,-0.0383167001179562,-0.005126750103133411
FYN,-0.03301655666325814,0.06942065659328871,0.06873911671832271,0.09404027900318626,0.09208028251113867,0.07013134191977136
ACE,-0.040058996487564474,0.07991210808286688,0.039253314752188274,-0.016618894282531372,0.03920431465669394,0.0015992880295052046
IL18,-0.030363771468450682,0.05704373096754777,-0.0877272003221919,-0.04537626555836459,0.08006958595971125,-0.07378918199252564
PPBP,,,,-0.01970983883075,,-0.022772429131474328
CCL27,-0.012481863525824628,0.02584272750687244,-0.055208274788745626,-0.021161100370586928,0.14738972814105344,0.011288057450191862
SERPING1,0.009204023715523348,0.07232958624352394,0.1055067986339243,0.027132439528772558,0.07328424190771725,0.10109253978555045
AZGP1,0.031178220868106322,0.11432023622098145,0.03097907808720369,0.011889030763977557,0.0898609222572271,0.12813732178943177
INHA,0.03608314146320951,0.0672527220998504,0.05643834393923774,0.013179365718413535,-0.011583331206908474,0.07329818786768168
SEMA3G,-0.021566762448080427,0.028397340619367464,-0.012976186173682229,0.016446735502877195,0.02925064846121947,0.008155200691155134
COL6A1,0.02522517914928918,0.08205134685347963,0.050325634595958714,0.059834670619199344,-0.007063676103180403,0.09188771066343247
FGF17,0.07143543735278446,0.016823984748820946,,,0.02600986066646707,-0.00584361466050048
TNFSF8,,0.004794002891312887,0.0523001463627144,0.016710724720328626,0.021836142201495136,0.013299454336007242
FGF20,0.04336431083506925,-0.0010464985610040057,,-0.016411102935330317,0.0019189798051255681,-0.018983011008054808
ICAM3,-0.025245029918369192,0.028485931840960623,0.09426220391601964,0.016478912387352124,0.05127443673543626,0.05270619129957559
LAMA4,-0.07011428974961968,0.06304097096585702,0.148703789448493,0.00040361443649167267,0.0038203746460056197,0.0789843907247254
DLL4,-0.0036796092166764493,0.0966593403130756,0.04617917219421503,-0.0034281980396643113,0.06834387978187986,0.03098100002751557
SEMA3A,-0.01756952687835154,0.0015902901216287436,0.014864899956953009,0.0018985238238061373,0.06258441773573611,0.09057121748532823
RLN2,,0.0441085703754745,-0.0471172818242017,0.07292053998232528,0.054460188536493835,-0.022301407696848498
C5,0.008463185605791344,0.02057805555232939,0.15048257295489822,0.009812995232094945,0.0392756254801256,0.14071838927874683
COMP,,,,-0.01835639809056805,-0.0022803606800182543,
EDN2,-0.014102527397722964,0.007285164584842144,,,,
C1QA,0.014139789459534721,0.0965624125570288,-0.04011666985520886,0.03754537102574484,0.02294412451439407,-0.05888128717593994
UTS2B,0.07443583879484185,,,,-0.03669367444261793,
COL9A3,-0.03676101822550104,0.02747123182376541,0.09463127518314711,-0.03574868700696579,0.019863388354178772,0.05212065864431175
DLK1,,,0.0027149316521240634,,,-0.03831838692685712
HGF,-0.013608349026027115,0.027422696364032863,0.01917358297531478,0.007010026830764054,-0.000135785101395638,-0.03026764869104049
P4HB,0.07576165236284918,0.06883290718378965,0.08147703077171273,0.07416891940392109,-0.04531429849774368,0.10384572191545503
ADCYAP1,-0.0395837456828957,-0.012563537563644579,,0.03823240764816028,-0.0008226260195693297,0.00042979964376088707
GREM1,0.04946465509295712,-0.02806906934799083,-0.055864713261073354,-0.04921236561452899,0.011904521372332777,-0.01394454439496744
EGF,-0.05030067876258737,0.06272679082608462,0.1095090422104451,-0.03352073786374205,0.046084441804300574,-0.018216125667528907
VEGFB,0.03200173322635023,0.04548968381190285,0.03981392343387999,0.07367457898935623,-0.026182584416266544,-0.02203246073514918
FARP2,-0.036642793272902985,0.08036368193577739,0.05652436689170427,0.03460759169911837,0.016993788543369723,0.031709458263939505
LAMA2,-0.01614077047625248,0.020828819684176127,-0.02214697377747163,0.03259752889134204,-0.03183456337451891,0.013881144571791378
NRG1,0.052665700738282674,-0.0001258135155696186,-0.060250062662669565,,0.06464013774350885,0.05042693688965366
SPINK1,0.08948616127419395,,,,-0.021478151736637387,-0.021927081471733095
EFEMP2,0.006030430940563642,0.05666452499325326,-0.026540354785414888,0.06454225496975267,0.048671859029023795,0.0319764574478914
SELPLG,-0.0037253914340065137,-0.017315406283785997,-0.032779161224543,-0.040491465305535435,0.05557441855764256,0.05531168564146449
GDF6,-0.023940111031521882,0.011107433153710447,,,,
HLA-E,0.030312995523038042,0.07109367724169528,0.08133239740590101,-0.01070056255874779,-0.03450086969359028,-0.021948217817831985
PTN,-0.054256032668649846,0.05644516029632889,0.09092503445239435,0.06352247573840666,0.036401307225705476,0.12220124170096289
CD274,0.043353533039407366,0.09303249415742093,0.06340764965520702,-0.04177837805140072,0.032959043450677794,0.10415824756111022
FGF10,,,-0.00380860621266378,,,
CD14,0.04294320164712073,0.09373244900359555,-0.04118813492210923,0.003306262762104759,-0.00021052750018447984,0.026859435687265055
SFTPD,0.00806415392040542,,-0.015548794905072352,-0.03327836634218464,0.08347261631884338,0.03456951313301079
SLIT1,0.00018842909250670105,0.07075224597823615,0.0578579812201341,0.056392765410479564,-0.014862232748358888,-0.010208161385474852
CNTF,,0.061358078295773194,,-0.015794016654558367,,
BST1,-0.015454839811081172,0.051967840707222185,-0.03343144956182576,-0.002911607272144295,0.1290141826745964,0.03223688296235709
AGTRAP,-0.02528253911658447,0.012234204949520482,0.13015465267748064,-0.0299741459316804,0.04804364748910306,0.03663325203957346
LAMC1,-0.04607261734000308,0.02772624485641641,0.04597423228749951,0.048965527745486126,0.04226263084333069,0.11143650350208255
COL6A3,0.00469788915017817,0.09041947409855416,0.12671858150333956,-0.032697464733149925,-0.005259990566276407,0.126044839298225
FN1,-0.00532994886102117,0.05761629681873964,0.1340813178294229,0.019287589335839093,-0.015822139488916424,0.0772398395355172
MIF,0.045376715181299244,0.001767834976043399,-0.049214115044345245,-0.04439679850340846,0.09842891292695863,-0.017975804427700012
JAG1,-0.008274510196979931,0.02035956627555741,-0.05547561007980272,0.020172017461128046,0.003675197348289546,0.11953022488640326
NID2,-0.044342021452988996,0.08155123393634015,0.05981209109937972,0.028716708666425447,0.03997069820396253,0.07352363249704888
EFNB1,-0.04471460916909322,0.055748287051291416,-0.05021876679313107,0.03698546851314086,0.004540433055880848,0.030260077305849477
COL4A2,-0.031703925908877086,0.0740605161097561,0.06434544083998886,-0.0026487095331778152,-0.005455398165178354,0.06144976920950405
SPP1,0.10938001447384751,0.07100459909188166,-0.04089011497094202,0.0001149217437777359,0.018093845377648164,0.08007932530608045
PODXL2,-0.030489527003127403,0.05621176070607995,0.12017051135031838,-0.02664174087464433,0.024030681869629776,0.015590499209882494
FGF9,0.02271829282237375,-0.015432586886407971,,,-0.04874272221728011,0.09074649682475237
ITIH2,-0.009001497229515223,0.04526641471945794,,0.0007588497001458461,-0.031211639178485587,0.08081335958333388
ADAM10,0.06873965178843308,0.037210311501890116,-0.06042896314856731,-0.01704047702802784,0.03764537520108131,0.09990909741792005
CFH,-0.05105275670751417,0.04628904307301833,0.11649237078379988,0.07041323754748585,0.0035283523154141724,0.052719846490270686
COL4A5,0.009723092156136356,0.029036539963312437,0.06050713607557956,-0.012193012593680436,0.0693609101416525,-0.006935061294889066
LTBP3,0.012149615007106488,0.015077070094814819,0.07145834931992129,0.05874691675796033,0.04967502198064967,0.06527462516966553
GNB3,0.025877038586536078,0.12205571175456531,0.09472140222776931,0.009854876488670783,0.03166577532202348,-0.033694034471863955
COL6A2,-0.006171279510068046,0.10885986298020428,0.02921287673010593,0.0009851590145508091,-0.018541514840030825,0.060729784573367716
GDF9,0.12265574091348969,0.03975557500344684,-0.0015966418892153667,-0.023186961980706255,0.018211711196705116,0.1074461897568527
NCAM1,-0.024544947703152863,-0.05168271146499176,-0.15508690057940164,-0.07750668874986905,-0.006206882935498665,-0.06339752526893472
APOC2,0.03749270772869037,0.06651023656528555,0.006803642477468684,-0.005001050318180685,0.06333119786252839,0.027317755274246472
BST2,-0.01264565452078667,0.057155758995084675,0.13001031599212337,0.042912436732455074,0.0703218718754515,0.047784543944756314
COL5A1,0.047357285808011386,0.04908143838326904,-0.018488306063067544,0.023161427291732768,0.015848538662774483,0.0867171401150908
CALM3,-0.034735280616592284,-0.03600844514518024,0.14487989898630552,-0.048900261383005926,0.030183533105405384,-0.07015788137318466
THBS2,0.02420884785419419,0.07125686429446325,0.06663476871153987,-0.06464682181856772,-0.05073145347796309,0.10895950459113538
SERPINE2,-0.009059724951480472,0.00977598669990868,0.03749506039858737,-0.011156669947043113,0.022891635567292096,0.07058834406039283
EFNB2,0.0055317317834734266,0.00580611632995884,0.055684573496506816,0.05286056691805799,0.03976788994510453,0.056839625943014775
PROK1,0.0385489248931181,,,-0.015794001237541516,,-0.025433025421652038
MMP9,-0.051657651214455785,0.05062905981184449,0.061680617879358406,0.007289641275431546,0.03581014772011681,-0.015144866595702805
DMP1,-0.016906333321717062,,,,,0.0016979686797468974
NPPA,-0.03509523506824975,0.040879663490919226,-0.03761959290455513,-0.010747953043951626,-0.025459575340585936,-0.04366470788160588
APOB,,-0.018133712579384415,,0.011004719221299775,0.0598882526632631,0.0530855962004791
C4B,,,-0.036355655147961255,-0.017540643710852497,0.08827693011814741,
NTNG2,0.03665894219310074,-0.01560063520645544,-0.026516551105852083,0.02319991105287887,0.03132593443962432,-0.028040699066176122
LAMA1,0.015897621907661186,0.013650649976835651,,0.0914726456836313,0.06806875114652818,0.010757700538818867
UCN,-0.003550460619278439,0.04592420790197696,-0.04036437469543453,-0.017630059345680554,0.03624256961866948,0.11852509963787276
ARTN,0.02431959898447812,0.02964035888389227,,-0.021854585352938414,-0.017608624708384958,0.045316810611356985
PDGFD,-0.005255958902345069,-0.008273531692611172,0.10353063066540524,0.04858044840733041,0.03384955867162781,0.09266309016601516
EDN1,-0.010570776217013817,0.06065005445083286,-0.006111736902650604,-0.036686404663618055,0.00911267241726123,0.019646111550783763
ARPC5,0.06855039960221869,0.009156654467231112,-0.059052075467686406,-0.02205823905711348,0.07660072491357384,0.0839635585282702
GSTO1,0.026947943299375846,-0.022153414632541883,0.07484751762330336,-0.07207596041802944,0.052682125122131246,-0.02790140543370643
PROK2,,,,,-0.025789635775157287,
SYK,0.024384653737382418,0.05521033856978905,-0.04079461368164524,-0.043712627222313456,-0.011187399964966318,-0.04184262642632155
CD40LG,,,,,0.05176323872419177,
ST6GAL1,-0.03345389454535662,0.012326664548135345,-0.04097561500182893,-0.0387890198381763,0.014962227665378207,-0.06540537850322804
WNT3,0.005134104789728415,-0.009855027183043732,-0.0643348149423022,0.021671558861386376,0.07097720703135561,0.04970036026229484
HSP90B1,0.12568990616422576,0.007232792021922158,-0.022441171461344903,-0.05053018836633448,-0.015495708733854063,0.06985542598264316
ZP3,0.004333344367793046,0.058771985294622985,-0.049614586172947214,-0.02582108121044312,0.07231723842090315,0.15323435814721795
ANGPT4,-0.013225498016373459,,,-0.021854584375338302,,
NRG2,-0.015111236230003452,0.02813705314381806,0.06462842353503817,-0.009916517175435569,0.14876995260112644,0.0380641468688986
MELTF,-0.002712535070431726,-0.011608194660629578,0.0787078349857837,-0.017512845066034927,0.12228952179599542,-0.011226304605913902
NLGN1,-0.015629933599599733,0.08485386427395868,0.04643756223054567,0.019594078294352193,0.04233064889105267,0.07179124458128419
SLIT3,-0.006475924112696034,-0.006444023205500224,0.11076439234688379,-0.02219418206336257,0.013376386963159938,-0.014352959736708845
CCL8,-0.02843229265237942,0.039773645247497824,0.11934631241457679,,-0.046864326788133175,0.0318912477534312
S100A4,-0.0002802432562541533,0.043228539659263966,-0.10873597662436538,-0.07211909931226644,0.039593069626438694,0.05788722424895865
TNFSF13B,-0.017462856608681403,0.07589429169748693,0.14870067321660088,-0.03586280383002457,0.02726733247426608,0.026002624681175805
HSPG2,-0.03683215198796474,0.0648587924423198,0.059039085332732465,-0.004564518631131713,0.0036127759062985765,0.05803882896576741
FAM3C,0.005765667931849697,0.05068862408130048,0.03435283308725486,0.009996223903782742,0.10249049066740462,0.12109600903432224
FLT3LG,-0.0018043079104222532,0.08058627486160591,0.05409962475117166,-0.05073718282569329,0.0020801492066584073,0.09099107885057121
A2M,-0.033971384084875725,0.02752023433332129,0.07281527324587489,0.05049393890771212,0.08599898944367297,0.09205012164628679
VCL,-0.08082380555651358,0.004981610752821501,0.06533587300396448,0.07293407750832351,0.04240382424407471,0.10902493704469328
FGF2,-0.01840700914398732,0.00010207427006791135,0.014643378754145677,-0.0047535266604335135,0.05679943262054347,0.04468098589738416
AGRP,,,0.04057616363370543,,,-0.018983006318655092
CNTN3,-0.03841924572702395,-0.04256721239382271,,-0.02476515180599654,,-0.004796742290000487
RNASE2,0.01135741257541827,0.0832734574102366,-0.030649223781772945,-0.04878547571944216,0.08756494285186872,0.02364082345455953
ADM2,0.07130572587743395,,,,0.07636563708857896,0.028307424630648222
GAL,-0.013978378950445998,-0.013343912141067464,-0.07968570219974275,,0.0005023806461197433,0.011741125233228775
IL36B,,,,,,-0.027276627578260416
CXCL6,-0.014102525195099557,,,,0.02265301371044554,0.11161872724825837
PDGFC,0.021788775852899744,0.0028614660971124075,0.018396540670753355,0.016358566686271503,-0.03318476347104331,0.06375223281443083
COL8A2,0.01059595657894074,0.017210170142678467,0.01700606791263905,-0.03158389257106856,0.05046888492244007,-0.008772188555839933
SPON2,-0.025874574991957156,0.0431742518038002,0.07486448597590573,0.02119735573245781,0.012536395069283154,0.04507327160606452
SEMA3D,-0.013405258227989764,0.05780711558104725,,-0.03506632912283761,,-0.03760380361975287
BMP6,-0.01617310249830429,-0.02012974476482009,,-0.020806728242392408,0.009955870088312405,-0.02083044452905015
TIMP2,0.07483218772834206,0.05349898079578283,0.09062692403451965,0.015544171517320944,0.00045905969885471525,0.12767607539610235
EFNA1,0.022133139257813756,0.05576757260075191,0.019032925765004708,-0.07033813476721075,0.054387310750177366,0.09235578010729116
S100A12,-0.019334154174962127,,,0.04445958037986883,0.0590749622064085,-0.017847906397107573
TFPI,-0.00935393744276771,0.09002371352417578,0.046471304563384434,-0.026253130372626974,0.03361142472744096,0.07502898101532683
GPC3,-0.03730616154255732,-0.026561330070931907,,0.03696813376934988,0.027198303913402052,0.08274128183257835
NMU,-0.05567282765822964,0.10772581673188401,0.04421426252106898,,-0.025809237140421205,0.0777206339390117
SCGB3A2,0.054144533297758785,,,,0.16582406012403425,0.02743487387515555
LAMB3,-0.0037995760990317,-0.02065561692225526,0.11681264173632916,0.010860290214953447,0.11982934402319205,-0.026166380957545362
LGALS9,-0.0013042658128165484,0.0508569806381974,0.009619103067203292,-0.06243319825614863,0.031140590115002042,0.029977872143818717
VIM,0.036642599411623705,0.08361288255262117,-0.020766293455449256,0.07807454038099017,0.11923737633112448,0.07240715546332119
PLAU,-0.028188008884496803,0.058277312423462346,0.06554441964270899,0.024397465324223645,0.06187486809784789,0.10340884841030797
TGFB3,-0.06952904022534194,0.01967143501254818,0.012988999026493966,-0.034272682731153484,0.06341598441712357,0.05014934525700389
APLN,0.04004434833785018,0.07649380040921971,0.057427811863796606,0.05992664356696318,-0.03914039306649498,0.016394113557696276
SHANK2,0.028190295280229125,-0.028677426699604703,-0.047540525433106745,-0.0164690945280755,0.030491402888375617,-0.03059835432723874
LTF,-0.03430032448274137,0.06673695253058276,0.028468202226543646,0.09250732109257882,0.11425885446080758,0.10369309648069265
PYY,,,,,-0.048005260378619505,-0.018983011008054808
PENK,0.015893971270713497,0.01869212563606229,,-0.01933189738977211,-0.03443805401986788,-0.038452402773463824
CTF1,0.06747034430428056,-0.01198814309291855,0.2087987365860939,-0.05466702989990573,0.15550877979903976,0.03343051222376579
COL3A1,-0.02059337058204589,0.08706244489864151,0.15867429297963143,-0.028455496795343243,-0.02978222652149605,0.08752841191993709
S100A10,0.09244720474681929,0.05769054688426821,-0.022397521274978304,0.013888776939926196,-0.015911412014350194,0.016910685302172795
FGF13,0.045996030151374136,-0.07212594651903162,,-0.015328590897636137,0.05230532369391736,0.007202873201743316
SEMA4A,0.00918445501991184,-0.011789120995884856,-0.012784657526372287,-0.03199878736637648,0.06121111681640306,0.011942096214547115
EFNA4,-0.028499139275023476,0.0776868997649664,-0.0035013742892971425,0.031165068368352707,0.06072466876784637,0.012771179719237321
HSPA8,-0.05766418598260003,-0.01617962618681485,0.09396740720879265,-0.0591659421297098,-0.016368406881034792,-0.03344120508223711
NPB,0.014905960675160573,,-0.010342629081636294,0.016417387073347542,0.16918996249756074,0.06184676455998804
ULBP1,-0.011796605784911048,-0.023854245045153464,-0.01426368607609698,,0.005532411215373097,0.046348691807074884
SEMA3E,-0.02362853255917957,-0.029233283998904347,0.10431789323963771,0.01745417118462778,0.015235257788255553,-0.057100733520010855
ADAM9,0.05910366669146409,0.09105834953880657,0.028304296255869745,0.04671686273167947,0.12251979330970679,0.09324660593163363
ASIP,,,-0.03722702366701606,-0.0726687494081636,0.0658445975685288,0.0011271926301504428
IBSP,0.0017022755894060212,0.04099529385068942,0.10776217156705503,0.005068021389436962,0.017869068441159035,0.024959199330927745
MMP12,-0.01248185828479984,,,,,
FAT4,0.026413286318391363,-0.05007370152634305,-0.06096050640970726,0.0028089080958294734,0.030654932296784166,0.017624110783239104
MDK,-0.04068714660700025,0.028027990996548503,0.06659048526987518,0.0037732784935786035,0.0969342115306122,0.06121359519134412
BMP5,,,,,-0.042511992019391404,-0.033783677047668575
CAMP,,,,,0.010071969206449484,-0.026060242603267333
HSPA1A,0.056375196515855264,0.03349254950774855,0.035664949309008036,-0.06306564028252448,-0.031878998056778844,0.026854367902795304
SOST,0.03304505039729776,,,,,
SEMA3F,-0.014848457507993944,0.07109365592189637,0.026978481556940794,0.05181005520739864,0.02609196143754474,0.09731228718009158
ARF6,-0.007915814531365285,-0.033007506943493616,0.025573295101173812,-0.07579426843818932,0.009331418261437826,0.0397813041158783
