,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.08383146107564388,,,,,,,,,,,-0.07056644524736877,,0.05293726798621952,
BMP1,0.06957101674302994,0.30118492560574284,-0.03266770660999262,0.06929905159846575,0.08555978210110025,0.09053904878965613,0.4984210473190144,0.08654290430417136,0.12721352829897667,0.2734720782525552,0.0030144192948862738,0.14835081302636347,0.0859892799351873,0.047556553933432694,0.17363132011183266,-0.010704929673462666,-0.030223661308220337,0.29423314268470335,0.00044176252162263853,-0.012525401884446088,-0.02621829284432652
NDP,0.04820920005027012,0.040082556436686304,-0.03986515646956209,0.09235770155124778,0.038322714651396764,0.01299341969814539,0.08332981714092826,0.05086671096018976,-0.0008547101612322981,0.1991928094085487,0.08841874526772901,0.0036818217404660973,0.17641337215463646,-0.05085022223055736,-0.018930986967326792,0.04687878961213839,0.08245961394104177,0.1922730198800844,0.08870718385822762,0.1866541868745135,0.057933225739424374
TNFSF18,0.009574668419517433,0.127457528231021,-0.00972159794462526,,,0.09741552904636688,0.1805804913339072,0.07528791444632549,,,,0.2755884675060763,,-0.01722195154809558,,,,0.07456675213945423,,-0.012721309049891143,0.041165603745416196
IL36G,,,,,,,,,,,-0.0021789536720899457,,,,,,,,,,
RTN4,-0.10342045595062606,0.003122121554622828,-0.06077882282185819,-0.041236990719142025,-0.04285339521800156,-0.10929507599048818,-0.5888003931167372,-0.08102108890770894,-0.04165437359994953,-0.15959201697085823,-0.06054131561192518,-0.08137777694111464,-0.03358802408837771,-0.060193931410568786,-0.06055094915277326,-0.10775820191716537,-0.0823228049985411,-0.3247569967720714,0.013675038083415372,-0.05862997315910719,0.09176235532484373
HEBP1,-0.017542936984823704,0.08397068718493893,0.039646104296074576,-0.017891263333832164,-0.004796704792016394,-0.021359154962314424,0.24182145557317328,-0.013781057842784874,0.057996070939004246,0.020273368832467324,0.007626528186397877,0.043575828757226355,0.031130403434569215,0.15859580461153688,-0.0004977107850317609,0.09699768472058211,0.0841443892884483,-0.04550301963442092,0.11242559860450024,0.10318289738176034,-0.0009337097088309907
WNT7B,0.024333338357855595,0.01029523626483374,0.059929064793051684,-0.04969964303330599,0.03984919153916251,0.017672151592172863,-0.17651185772696382,-0.009177441945474984,,0.08434850644861668,0.10413586876277363,-0.04760441795844155,0.025161127460941703,,0.025864116256912418,0.04315058409909114,0.0018440187815528543,0.011723555948449812,0.013011277645710802,-0.030654900432925066,0.07020218794199827
PTMA,0.04546407350823769,0.21578359270418973,-0.04155120572964854,-0.02434763321895036,0.03449748853551407,0.12420677739465559,-0.28486113629616505,-0.10710911222446648,0.1188094804339142,0.2997529774756646,0.0012820009196397688,0.059715693735061394,-0.11950686701199606,0.050960222572199065,-0.1236868767291592,-0.07654909407914423,-0.11346551565512285,-0.2831411375959685,0.028534481503767077,-0.19418014168408776,-0.05695914102665276
FASLG,0.008726479168164035,,,,,,,,,,,,,,,,,,,0.021968533748341155,
CEACAM1,0.10437376035993116,0.04492507274702994,0.002478401526379108,-0.03115204826213727,0.07885246567627274,,0.15574158922770645,0.008881097372997759,,,,,-0.05012641388971265,-0.03717593731363662,0.0341417495644582,0.04857456718833997,0.033652962321079095,0.10351479931572513,-0.012320719578595528,0.0888636348093335,
PDAP1,0.11549729255975352,0.0658930271028506,-0.036432362454708246,-0.06275917821591824,-0.019756641826719417,0.1084844672556783,0.4425486170047897,0.07489566505584377,0.03896620122257296,0.20701791436984243,0.06557755016737954,0.06070215782372706,-0.022844209394869742,-0.12036129305136851,-0.03621535192779957,-0.10499317035971541,-0.08730661287351159,0.05294596263563184,-0.006990845532419213,0.052262012290401616,-0.06119563586880361
QDPR,-0.022608884087455736,-0.1588846080290816,-0.01767083157330642,0.007119865366186426,-0.008227456547133034,-0.025898840695518423,-0.5323390057549225,-0.08616905097003587,0.1532599315914175,0.10360873580135656,-0.02973714951996736,-0.12872032826259183,0.03733732880756879,-0.013505557772891067,-0.1067958128300867,0.09391031846595214,0.1383393740763172,-0.2637643748451656,-0.008522302154099033,0.07798023817574926,0.15115117819927448
POMC,0.00818003156348966,0.12909834413547744,0.019665507722793133,-0.004324440375172496,0.09245573939376954,-0.04579348436286221,0.0007878449846850246,0.015366338361732753,-0.00020284005102755184,0.034319607387279495,-0.02548519214944572,0.015811261170533837,-0.07055380754830874,0.03279338519339161,0.17278950531784615,0.146001993881715,0.03770908853286045,0.003180381337387537,0.0446283574583945,0.03478765733940639,0.012261592368184067
CCL18,,-0.09321656406571482,,,,,,,0.06721015464877736,0.1116827918317543,,,0.009790112001841255,,-0.03486066297191351,-0.011575580505979696,0.03697525151082345,,-0.062296071697359054,,
CCL17,,,,0.03546053381931415,,,,-0.010582328847984457,,,0.0009954987347161502,,,,,-0.05730059368265203,-0.07473083352364972,0.027570530465891863,,-0.02946115877531076,
VEGFD,,0.0443273680551758,0.0033031725001799275,-0.04907811309836102,0.11474149826616652,,0.1371063490251843,0.021239864117416518,-0.02042608824433621,0.036351136476477065,-0.019152305003264637,,-0.04842265234064437,-0.023549767049674847,,,0.07368279471077238,0.07849311759493115,,,
TNFSF13,,0.10075022877369351,,0.07559452872336898,,0.012111495066443647,,,,,,,,,,0.03381993905728571,0.05243563339180982,0.17427247160400952,-0.017948732930691595,0.05427663383584579,0.11808778280558842
WNT5A,0.007572762540893832,0.07076778945859967,0.028634130475658874,0.01621000166890432,0.015610276794460148,0.0836612573457056,0.3741145136910836,-3.4623475661197296e-05,-0.05643918504335251,0.0488094398891976,0.06451715441301635,0.07500509834896257,0.014330496001962385,-0.08362096923520494,0.06510735595368702,-0.0022035896047079306,0.040006200439976075,0.07878022246038502,0.05143872201305535,0.0478367564773701,-0.052915830016975605
CXCL8,,-0.12439304373598752,0.007041143895118977,-0.09456877145338813,-0.08551870135198268,0.043469510256635584,0.15163357355711404,0.034195299659769356,0.07747104474822859,-0.11946082248007478,0.03773913910282863,,-0.10748388273974231,0.03146732277214754,-0.12936739735684577,-0.2405132764453345,-0.243832945191295,0.07176529809544559,-0.021303510830605662,-0.05479932281663016,-0.0733191820503508
GRN,-0.09206104855514181,0.3336112930655399,0.0843514911618252,0.02879678028915784,0.11589555820587909,0.009731344216388708,0.489552625450118,0.0226142903297336,0.1413288760642532,0.0446085364711349,0.05417478954678937,0.027859240698620787,-0.010628279732646318,0.03843144507438563,0.0682975097023101,0.03201163013348453,0.006115423412865776,0.3402349366264656,0.05828955805320384,-0.0698575215983515,0.03815236732089942
MIA,-0.0055386438546147125,0.007228025976790174,-0.03134560770271777,-0.06915064487008958,-0.046330823699400815,0.02128814295173109,0.2521041974460695,-0.01276583950175616,,-0.05594816061881129,-0.013266564588006787,-0.025179617972569013,-0.07299068698112957,-0.020323593325800676,-0.010010468521084087,0.23239167579840408,0.18021687823140808,0.14426362385857866,-0.13829610282998794,0.09841315367700143,-0.010823800602347085
COL4A4,0.061661573698431435,0.059512777978691166,0.0327591440127687,-0.033684326401097135,0.03902832048724047,-0.0023241820993343855,0.011917208871670004,0.025347337827017504,,,-0.011928792665196425,,,0.040440847831542386,0.11186630622242115,0.07815954260596943,0.032941175804436895,-0.0412645041250196,0.02851872326515349,0.025498984838213352,-0.006129856565009289
TAC1,0.007217999641873558,-0.05552536006582901,-0.015606338050812633,-0.13014479450407898,-0.013168185224452447,-0.03137610761866297,-0.38534710532067523,-0.13480544225195987,-0.013883463542074068,,-0.045092152756192515,,,,,,,,0.015379886695308521,0.0034336001839292527,0.07812256749739464
RARRES2,0.08441044810859001,-0.13959755821669229,-0.03557497031180658,-0.13147259897997943,-0.09950511834277088,0.020315921650125402,0.513498920197059,-0.10400632175131114,-0.03491553468264294,-0.18749686723223447,-0.0413632091192239,0.11546032062300245,0.052843941758666406,-0.034509190094196555,0.04232628839122439,-0.14024745238981118,-0.10714562355294356,-0.012988617447684253,-0.0849746612406244,0.06909362602186597,-0.004141302674630154
FGF7,0.017941265430885957,,-0.005864380483630423,-0.013784656604399618,0.02235755001008816,0.01286206963219732,0.21187401185496804,0.018081824294325505,-0.04742084641199425,0.030286155437217317,0.020137191687396847,0.039139272706460615,0.0167756456536428,0.0067930704039516985,0.0476499882862114,0.029568370070140786,0.08336613503995197,0.0012797413568284982,-0.02024151329521948,0.12045565619558693,0.037351132509675186
EFNA2,,,,,,,,,,,,,,,,,-0.046931394554559004,,,,
HBEGF,-0.03516207926717358,0.31807374486843737,0.002962099476331726,-0.044171235892138325,-0.011710240992316717,0.05526690395543112,0.2709888998684112,0.10150183912281398,0.036838597999972,0.15672687195738286,0.04109750852136039,0.07557202777950695,0.028170488960278895,-0.01667569253242134,0.039060405221146205,0.017516977921670077,0.045137332896716564,0.007974746692671269,-0.03243069219395089,-0.1437682674389968,-0.0957221346676986
CSF3,,,,-0.08203345709318302,-0.0578787755644013,,0.11054053621055397,,,-0.009177902565431236,,,,,,-0.17962416288137623,-0.14228021724311968,,-0.04939216764083936,-0.031018055270229706,-0.03729525295966054
PI3,,-0.017979383602108573,,-0.03168642136166157,-0.04369117634078413,,0.08692052329413541,,,,,,-0.0365600145749146,,,-0.34498597242747947,-0.2550503654339478,0.04846705762085221,-0.15674485870768964,-0.06739192936356202,-0.016547895784134566
PCSK1N,0.03943741671774315,-0.01007926916667088,-0.0021480850148235873,0.06860560416372634,-0.013662156880317267,-0.09162833151405698,-0.13706354881020083,0.0636917940060684,-0.11449016092277367,0.0013396043475062487,-0.01854208430324275,0.10757986138758546,-0.10024645991783779,-0.09004075782402485,0.0332361669386115,0.022536645595484756,0.021440722929013258,0.09890739351076211,-0.038509407694128486,0.14182776628819993,0.09384085000061607
NTS,,,,,0.023529995062640408,-0.024985314550521612,-0.010336487063527468,-0.004320935831698642,0.04009779515491027,,,,,,,0.00872309591048221,0.030148945370561647,,0.03112486808797834,0.14905627689863582,
SFRP1,0.03006658448810168,-0.027793165474851493,0.026523234565151668,0.03799844008383467,0.04242459949273259,0.09152155976154677,0.10539385587658265,-0.003803272612239376,0.10936247111710874,0.07977943678900783,-0.0014715441795857716,0.052236321683466445,0.07718198246475587,0.04529038461946097,-0.08497557575968959,-0.0030282933036283556,0.05161337741395997,-0.132259868581186,0.04297816000652356,-0.04486613178836604,-0.04652883092037123
CXCL13,,,0.013077623491229384,,0.03178082514609125,,,,,0.08475622958351929,,,,,,-0.005933065876583791,-0.06027185085459188,,-0.04534088727283212,,-0.030251516297267595
MICA,0.10851363842914748,0.18988779312765686,0.012488077632560355,-0.06105019661754517,-0.026135193671376646,0.03266709008995179,0.2936426773264737,0.019593574588703908,-0.012698604115711196,0.02966151221976113,0.10361529250015646,0.04221856788298304,0.07003434820175429,0.0029968668515841014,0.10540181087315365,0.07891819097550531,0.07042716575166916,0.1559758617617772,0.06906682689153777,0.06427746523110607,-0.005075831191269713
TG,-0.001676586963271837,-0.039476135071725725,-0.014141109358899315,-0.018091533922054936,-0.010217223831550994,0.03705341602200542,0.06774669622641906,0.016871968407969,,0.01898653149762658,-0.0014934978882715677,-0.0034289882332418694,-0.049477858349606975,-0.03335050981564298,0.054435999800199954,0.07481307503079193,0.011521372146433156,,0.06693520587577667,0.01895817716427788,0.013225209255816989
ADA,0.07027627147058423,0.2826776255696446,0.05288933231712375,0.004511715173494383,0.0910860946216401,0.016728742434316168,0.3683399843360271,0.06104611997988192,0.07720749467620366,0.2679837378290055,0.038541104921497045,-0.030208901011440754,0.1269637988814634,0.09569582747738165,0.09560680141217044,0.15309206463337516,0.09492558885453269,0.13106174526789227,0.028228457122844126,-0.027325060589006474,-0.04563578118612485
