,UKF248,UKF260,UKF266,UKF269,UKF296
IGFL3,,,,-0.013609670482474932,
BMP1,-0.054670603838955216,-0.009935392304135393,0.015358112935076006,-0.07035018710330437,-0.027809935992464313
NDP,0.02347021091718872,0.12495049330619516,0.061594899208404184,-0.009553469757709331,-0.017764341734818053
TNFSF18,0.018254877836473296,,-0.011440813954712074,-0.020209952092971238,
RTN4,0.0801027986613433,0.10387070838347148,0.06113437318938177,0.07849420364019842,0.045581826594614454
HEBP1,-0.06639373095269804,-0.037467135365422205,-0.03634472746287828,-0.003755839298937964,-0.028002470561046457
WNT7B,0.0845106035847036,-0.007038071003662631,-0.012748146989586744,0.08218267728314664,0.17159161629842204
PTMA,0.009651983625090023,-0.12537212656868085,-0.12270009710849743,0.005674185106944777,0.006394234892005719
CEACAM1,-0.02164495925490218,-0.015199078929967722,,-0.026595145881547762,
PDAP1,-0.012647043129825503,-0.011237277687426531,-0.0683986814885954,-0.05153367578353563,-0.00567222137736682
QDPR,0.05343603190640294,0.07894353469508272,0.08034951416132807,-0.005212506192135513,0.034085239998607436
POMC,0.05526006993988269,0.08015525244091196,-0.005615133486407781,0.11492085287642795,0.01929147987759853
CCL18,-0.02701086404719962,,,,
CCL17,,,,,-0.013304947735461276
VEGFD,-0.027010872624414067,-0.014541618176332594,,-0.022799848767391478,0.10629202626468821
TNFSF13,0.014228034364915633,,-0.01109520284764664,,
WNT5A,0.007670687704916068,-0.054063282106193475,-0.0715854498613698,-0.06534225365697607,-0.05628627296281011
CXCL8,0.03451776376822035,-0.025169892032751186,-0.01578220642528951,-0.020605188004466896,-0.009088321820004096
GRN,-0.052352348981361076,-0.07830024119641711,-0.029316961311696546,-0.08158033537689924,-0.047624311188884896
MIA,-0.047512028684502466,-0.0441242941047936,-0.020062266582820527,1.017576277153955e-06,-0.011099194027599001
COL4A4,-0.010038990051353048,-0.051376854364342625,-0.010556595318859961,-0.013411320080412884,-0.018645763276746687
TAC1,0.053138470675155154,0.17574659244506077,0.01820100758247094,0.09125273635304616,-0.025274290679370613
RARRES2,-0.028216586549250286,-0.08444534705874819,0.022226233482585192,-0.09814378984482561,-0.0010369200827579901
