,UKF243,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk,ZH916inf
BTLA,,,,,0.010777625953891116,,,,,
MFNG,0.003049054161400373,0.006290005296579864,-0.05595619270600308,0.00019957928907531205,-0.03352382107831171,0.026507706822840187,-0.038984780653269296,-0.056495573723044784,0.013342785368939656,-0.006127360591945941
ICAM1,0.036028376071414944,-0.025747400457547778,0.057759662962673,-0.09969441557070094,-0.019946400637830524,-0.10548611319774627,-0.0007609339472834071,0.006179891288485545,-0.0071003646702461195,0.014065903491341883
PROS1,0.05139322687634283,0.0035465066275443295,0.07619879415351832,-0.1124968734688982,0.009169487873528285,-0.048880851478836126,0.03466261675550395,-0.09053011954703795,-0.09181415893254691,0.02150546231909103
CLCF1,0.04710292549719383,-0.05670727221937289,0.06637226659193576,0.05883185436610927,0.04799178433585603,-0.042564680428111165,0.0286080051134308,-0.05990022351947678,0.045377257784301364,
PSAP,-0.01073950768255906,-0.10234463864195593,0.036537213168107166,0.03554555120969899,0.05585422028691913,-0.04740437671966508,0.12481098472350449,-0.0003942958401223192,-0.07560810471068662,-0.1274257090238572
EFEMP1,0.050715061966017806,-0.11056376405960856,-0.06420673116365237,-0.13992162437204073,0.04083899655482446,-0.03304125204560592,-0.06069605561520789,0.015144558853767733,-0.03974666786005835,-0.07811347901195406
C1QTNF1,0.054029378671469376,-0.023892125720982788,0.08675262835898197,-0.09276034076435657,-0.02855475067962945,-0.0351798472059005,0.022280140053269133,-0.010644230536122484,-0.04026445812759021,-0.046787877032387716
ALB,0.01840013125976614,-0.0215864737665096,-0.01824797690156037,0.13473845580646185,0.021292190254023364,-0.04501146415711713,0.00879700826271443,0.01466726064946568,-0.020649726960698306,-0.06331903637558409
EFNA3,-0.008379418414464742,0.009713053820554141,0.05360194953180444,0.14320447104679465,-0.04738115028898012,0.04525441551044153,0.061782676982025275,-0.04124605492903371,0.03288135441454795,0.08185704301439484
DRAXIN,0.09528859827761794,0.04061819401125873,-0.03648116600127974,-0.09349469757614436,-0.02036039111488979,-0.044451731985053464,-0.0210891152845077,-0.05766312617341217,-0.005986579642487763,-0.05053361976745302
RAET1L,,-0.010876965637713594,,,-0.017575314028075165,,,,,
NPTX2,0.011103881762214001,0.04966347705462695,0.016124404191926917,0.15171335227721292,0.014442574456803586,0.02810580111994551,-0.002243464629247372,0.04137056136759749,-0.08141710813191969,0.0882624767500641
FGF11,0.04430585202478921,0.0029647696866557357,-0.05601930250061405,-0.07598095572609453,-0.01167989713965752,0.017943582445088545,-0.05188359799589916,0.011558908116611701,0.020928419860413862,-0.02311258466045178
CD59,0.051344097512254924,-0.006438349440347634,0.05760017134492004,0.13097850653406168,0.007584810060371463,0.035974237293073856,0.07663345600058873,0.03148214649461442,-0.017907329269566265,-0.026317944311338468
COL9A2,0.12047972142701592,-0.013272084607422316,0.021315105357251517,-0.06378881945407919,0.05967658869422594,-0.04439241396885309,-0.04497848683475175,-0.051322821320212465,0.06913775207827644,-0.08645541779130304
DLL3,-0.0008479514725087334,0.10962762275900587,0.006937653868751631,0.0003111198537517139,0.009082715699828657,0.03440073295426814,-0.024462520750831784,0.001970591828764699,-0.01547246390902392,-0.06556783035261152
FGF5,,,,0.0794823591132455,,0.005205313190502072,,,-0.02465299990355555,
LIN7C,-0.024515131087134222,0.012082530036032714,0.11616758446941285,-0.05350212781337721,0.06061759845558785,0.05255593866868413,0.04825173108848794,-0.006343114559206202,-0.018811300866793456,-0.0019328626442029306
GDF7,0.10508881265935778,0.08709617907326385,-0.026066012001467864,-0.028405252211338338,0.0313227285072664,0.04176269508900196,,-0.015314285272330738,-0.02229510096092519,
PSPN,0.08939420487605398,-0.034894851312668076,0.014320675123398666,0.013578747894270422,0.03630832124597516,-0.004410905920296352,-0.017970753240035636,-0.048667131820793165,0.032069175940291704,0.03182633278780503
ANGPT1,-0.008495859630438802,-0.02292690727636432,0.01624220474159574,-0.09177367576704598,-0.05677281862283957,0.005385778348838028,-0.024607825515089356,0.027197439299817095,-0.06509604318335042,0.0015937480360180732
PNOC,-0.0017491887980728457,-0.0013905708760741508,0.004617710303749315,0.1450156620706199,0.01821429972125755,-0.014050799874544485,0.10800918138782187,,-0.03730077704112111,0.16251221100947724
L1CAM,0.030729522500957004,-0.028894106604258545,0.024659938969704816,0.13331842021115373,-0.009366186735903705,-0.017591915130377212,0.12789173458429667,0.06445746920579877,-0.0610185825784435,0.1459510929617326
APOA1,0.06233122085089446,0.04045767216573903,-0.04214483084865679,-0.009297197526184903,0.006832328881338452,0.042461331089820184,-0.0034270958731394846,-0.026848150125860684,0.035651961901334475,-0.032477802576701166
PSEN1,-0.03632730271516611,0.022539558865377292,0.0311949933671369,0.007168495196328175,-0.006980279748031272,-0.012394221652705876,-0.05306348836507547,0.026697102445446274,-0.02467970493764028,-0.016357303456984596
CALM2,0.08915111893157911,0.04472218878976173,-0.0010077434242751402,0.12073813127067852,-0.009664621362296767,0.04132982402693018,0.09727968646327866,0.008558779610192276,0.03936760992999776,0.04303884774451824
CLEC2B,-0.04379898295261252,-0.04714079100407146,-0.025562023030802027,-0.04210459529580668,0.013441647935438658,-0.009290696955173074,0.005635269340093126,0.08328581486159004,0.010777334011198781,0.08621039317692497
NTNG1,0.026139052891202254,0.030807172012632656,0.016897852925950602,-0.03746705650606192,0.06241021716780527,-0.013362229075915144,0.0838764067953542,-0.04284277337453346,-0.08937666062113032,0.02673002371004924
LRIG1,0.0774980844533267,0.04475800562063781,0.03062174328895659,-0.1037292670908473,-0.0012973529010060325,0.016563284601960868,-0.08183094746818002,0.00023492830593939702,0.008822933464601432,-0.01807617418884503
CPAMD8,,0.011357721999954306,-0.025755556919402223,-0.014364852296850594,0.049523291351570534,-0.009076592229409526,-0.004955650088577842,-0.0390212482578878,-0.0158088975910417,0.10427916075972193
GHRL,,-0.02897980943882442,-0.019399053575566403,0.023855446911377625,-0.027580879476264714,0.004937358961158025,-0.019816944484071185,0.00021455570385185094,-0.013935707718778938,
NPY,0.033624547841161784,-0.005858169212102455,0.0009170614341626195,0.09882295989609585,0.030066108904519016,0.04634192780427611,0.06664924658763809,0.04043805840098004,-0.03574573206589729,-0.03173900502185997
MMP2,0.08288646665591254,-0.0012338851700773937,-0.015006390751276195,-0.1022449660703112,-0.005215908797615259,-0.028733665325071923,-0.11610406721423944,0.045473762939567654,0.010851344796809317,0.03379679865918498
PPY,,-0.01834071353140423,,,,,,,-0.028299864350112686,
ALKAL2,-0.024452156714094044,-0.003165178784593732,-0.005058546518247901,-0.016287353286702208,0.006873134668668255,-0.08385644795591976,-0.02915578069419203,-0.0343336420871267,-0.021173930937199346,-0.05913127854977899
CSF1,0.0005803888557756226,-0.059942477888139,-0.04488836061754422,-0.09625328994142537,0.021209919939888678,-0.029368847697376604,-0.06786558067000263,0.046553651396264974,0.10952602979766156,-0.08751830471568661
SEMA4C,-0.051050132335409955,0.018055878049965484,0.06239777426854671,0.02547451626537452,0.04241267026907316,0.005773054557354733,0.010381790699233943,0.005198910790034003,-0.046944307741666344,-0.01970221731157751
ICAM2,0.027440675618339256,-0.014938138947832476,-0.02429767410540958,-0.05312411603894342,0.03980574478992063,-0.04768594289653904,0.041180124492868765,0.0015801566447265416,-0.02599551992438972,-0.06095457956535719
SYTL3,0.05111123726732834,0.05781904822624177,-0.025063662679197123,-0.06384445674673006,-0.048384511877873036,-0.010266169743196994,-0.048479696938785226,-0.024936369301089875,-0.04016099931005488,
IL1A,-0.05666385467751934,0.013500870404780272,-0.026066008577340153,0.005316043810968341,-0.048990037905381346,0.02112910008673315,-0.029843291922138648,-0.03763381791629532,0.0933434398773689,-0.06249652273034549
HLA-G,0.04793169811219786,0.024032720861911362,-0.014078628312854865,,,,,,,
PGF,-0.023900362898300196,0.008794406103605643,-0.03981476075006258,-0.09432074679284214,0.03378413578228933,0.02910280673173186,-0.07374424585624736,0.016884109301955462,0.014334621600136516,0.027861657714402497
LGALS8,-0.02405848531221077,-0.007301011964173234,-0.02685912619115813,-0.06286382088874659,-0.015253652143337477,0.05012087192381757,0.06522580337151457,0.00791431542541299,-0.01678757717950532,-0.027874370918848836
DKK3,0.015958560109870304,0.01480188689922553,0.028232286042382235,0.1382373408321571,0.018295857241604443,0.055445493133412314,0.1261521430675481,0.024510284383576088,-0.007900280467031083,0.09572576911033083
COL16A1,0.04801248992550197,-0.0138413156993952,-0.033692415036136375,-0.062206262055736976,0.03721763746502036,0.025596127344744694,-0.09945394193685925,-0.043240260982626316,0.059592488355060313,0.07829796379359279
TPH1,-0.024914878698450375,-0.012289247474910206,-0.014918269970424166,-0.017076185232078697,,,-0.018686337252136774,0.02187357075577116,-0.002761568908580015,-0.03105946860206601
TNC,0.017095472811716386,-0.04946687000357181,0.023753916813032558,-0.12000849832923485,0.03199999355411146,-0.04472481971013093,-0.134419060766573,-0.0458045484973859,-0.09164310798831486,-0.019172303512095392
TNFSF9,-0.002359288258321376,0.026285210575471552,0.06864656083838834,0.04861983437737389,-0.005716551209349282,-0.012423783674354035,0.010463787967151783,0.0010699653042304659,-0.0014731024328765512,0.031315742126323855
C4A,,,,,,-0.04708882093006003,-0.016426000299497798,-0.02651349294616147,,
CNTN2,0.08036426539253383,0.015188492526449793,-0.03858393921109633,-0.09838965963604655,0.02445579965442022,0.011705442843262895,-0.0725646402926447,0.011175910019935759,-0.012780663816619714,-0.1759299198378278
F7,,0.01579402500514441,-0.012956560039642948,0.0920928500248118,,,,,0.08713086150317922,
LUM,0.013304473778467732,-0.039985027987552456,-0.024412773513275844,-0.10252517748838645,-0.041669828713274945,-0.0008742837210364353,-0.009419846680604567,-0.029027455704509843,-0.037041921903589604,
BTC,,-0.010876961107107829,,,0.03312409254776448,-0.008874724071786936,,-0.022749577560475808,-0.03981078663433652,
APOC1,-0.015787173899472758,-0.002122396172497538,-0.0178670429427881,-0.13546371867154422,0.03751444582578245,-0.02191379163388762,-0.10293257092537118,-0.04545756603080903,0.06857398525863953,0.0037681789537909387
PKM,0.04024544612341011,-0.07734191170720733,0.03868523500350899,0.0260854199916946,0.016284380254764953,0.009264031704124933,-0.032682647465937596,-0.013270805221214876,-0.06465236913803554,0.13507856759991627
TNF,0.0735102521363059,0.010021265805000047,-0.007824035055529302,-0.02108219093757559,-0.02097455469994017,0.12185835020827009,0.0864280410228859,,-0.015208357614159219,-0.08741742177937802
GNAS,-0.020788776369515947,0.05537614671525553,0.05594555902254429,0.14852591794766112,-0.009780142993986983,0.036096001495621546,-0.0473515330920919,-0.012316513185003231,-0.0025160925534213775,0.13164364494532965
BMP8B,0.027025265914840255,0.05712111421018103,-0.038477013157027194,0.05008057056858327,0.010685228667466297,-0.0011922623837605638,0.004649445611461787,-0.07482602479858742,-0.03641830201583137,0.06839803316279758
LIPH,0.021382509600850457,-0.012289244449393562,,,,,,,0.016735996624275197,
CCL28,0.10298645659917853,-0.017286351012420636,-0.02786269517917321,,0.03957454233314697,0.005957363934618229,-0.014819077178185296,-0.018327145753790304,-0.023009574023854715,
PTPN11,0.039866519650458315,-0.00856059367507878,-0.0029708935313686935,-0.10426213070795953,-0.05611952139349167,0.040031693203249334,-0.0032360728097088607,-0.01505797211330895,-0.01642689548628449,0.01633784996150162
ADAM12,0.07836487654671817,-0.05465098162305141,-0.039001328153502546,-0.06259481385465775,-0.0337869001706493,-0.009976134606098789,-0.03890934488752439,-0.04177811323837764,-0.003792891418657231,
EPO,-0.028220949007282663,0.025165310802329675,,,,,-0.018686339996288683,,,
EDN3,0.11278963449183967,-0.02140728133755184,-0.01858353116447843,0.08140693813223769,-0.0023797763402367846,-0.016553841421499765,0.01712150926607932,0.03684215909991163,0.04158354689401899,0.08810595536749008
CCL22,,,,,,,,-0.022749578567284,,
CCL2,0.03857689076555312,-0.04197596334393655,0.02331284211877894,0.05135448206162007,0.018286660240976173,0.0001955264207700345,-0.05073892716156302,0.05504202181740631,0.0326508721209258,-0.03076903046280181
DSCAM,-0.04096990208119529,-0.007424770067560206,-0.027972951394102732,0.051817796906499826,0.029699401693382366,-0.03329416731150536,-0.018929778243584407,-0.048686750476005486,0.004921132676899005,0.07911985938608891
GPHA2,,-0.013696987387655651,,,,,,,,
ANG,-0.05270827714486119,-0.04864809718556473,-0.03033721765730983,-0.06611566729781516,-0.0014751270170985874,0.018182748735719113,-0.059808684617839024,-0.02489462459467089,-0.03757822963542586,
FBLN2,-0.028296792449475628,-0.00976748371783027,-0.06216309358423282,0.00996579403037054,0.013486749186719306,0.02666755316238169,0.04175740821077475,-0.04495255138027524,-0.014345426286281784,-0.03177579352931167
VTN,-0.0005548035542251623,-0.023230954776743112,-0.014918265092136434,-0.024214440325191128,0.0324999309133524,,-0.015527223498211246,,-0.024653008461668968,
VEGFA,-0.013590756983928861,-0.05378463562444105,-0.011458147975418059,-0.013315409207161438,0.017095421025533294,0.026674387164435733,-0.08548309909154855,-0.017589369313451852,-0.05061333722457099,0.02124450155861841
F10,,,-0.02594252406599338,-0.02335754259761864,0.05904392283228291,-0.045019573553668896,,0.005940112151425511,-0.02002257417051914,
SERPINA1,0.06417414845801885,-0.01941073828040715,-0.007047946767852578,-0.05545841205550287,0.025421676343357607,-0.03696944914312654,-0.019860353298841886,0.012907539465932963,-0.022501703645752352,0.04460962547598415
VWF,0.1062595304583545,-0.01616559963130645,0.010534701150254065,-0.07220925326173115,0.09162845246236054,-0.020876610518849266,0.0037239512905301296,0.02918287685382121,0.004595579648803808,-0.04058364500961
GDNF,,-0.019245847000255046,-0.023220858047850398,,,,-0.01868633854105646,,,-0.017607275831957137
VASP,0.06373348145466806,-0.019203700052945236,0.02678687264300415,-0.045811261114126825,-0.003752075536438923,-0.09614870507896187,-0.01869712830118453,-0.03609016232233564,-0.05454219095272957,-0.060297069468725144
ADAM15,0.05410662123367196,0.006481682501872802,-0.008064630584108438,-0.03946009330681809,-0.00829570538875519,0.0008188727002467705,0.015195302274034999,0.03215621531952435,0.013379437570069729,0.0029858613623980532
WNT2,-0.021752644082311492,0.010118688383415486,-0.008913460285901086,0.15230733808743613,-0.021591739759793244,0.013920472201047737,0.13924095164930209,,0.026441736128611077,
CALCB,-0.022767471027253933,,-0.015121257595534617,0.10713053532511567,,-0.04434974269545297,,,-0.02342941889901565,
OLFM2,0.06549705423129792,-0.01944305369534175,-0.03331662515255139,0.1124113153698286,0.007209485390799407,0.049878779448671834,0.07420252060555323,0.06582889050098308,-0.04897031901189288,0.04140341862434793
MFAP2,0.03115226701608818,-0.01836870713485438,0.04660268281245804,-0.07343014438637477,0.02577763273045647,-0.01752407759222951,-0.017372766752531507,0.05453180883483989,-0.014915087592712737,
HLA-C,0.06775987466020161,-0.05123260416344794,-0.03181120702149347,-0.09935134910305529,0.02963644335470689,-0.03174979501185673,-0.0512792277701525,0.00048588746529003947,0.04293919065650845,0.02705703113581746
THBS1,0.039018211229694254,-0.06242477398292136,0.011333381141229512,-0.01448768259092043,0.018217459717956016,-0.0878381860258732,-0.007476219042236449,-0.02324887797838548,-0.04829784554643811,0.025367667059322863
HSPA4,0.045715595118499416,-0.03874399194505327,-0.05483923646787257,-0.04694567489591372,0.07562291669067354,-0.05526778736814945,-0.03668127878605576,0.02238769127538608,-0.02885394262344134,0.01775520290207679
LMAN1,-0.06599267938433535,-0.026159249828586473,0.035000758352838175,-0.12401195345634626,-0.008532735983360325,-0.05091440541296973,-0.0072031765123210054,-0.0017938458903074429,-0.10636971004464886,-0.033544255665923756
LYPD3,,-0.018747722446787997,-0.018749241606555105,-0.024633105117174346,0.007342522388871335,0.004570872531817795,,,0.04970182860394367,
APOE,0.09138105101571267,0.039677147096163955,0.047812542312405254,-0.11197071252288918,0.009116375045760577,-0.03820683166357124,-0.014837210304596424,-0.0631443130952612,0.05278128730669396,-0.101263394761754
SOSTDC1,0.09701504788375492,0.011911314531071672,-0.03526403027588624,0.035824130832724496,0.013812132695334834,-0.0021407910305367077,-0.003164463357004412,,-0.03038932484978807,0.0032684564234847307
ANXA1,-0.029528223147344938,-0.05139189903688891,-0.032963469409024275,-0.1317957169031128,0.042708891373026664,0.0007724020940337284,-0.07059325729952791,0.03808103716840579,0.022646552758686062,0.01011067857092824
WNT2B,0.045583009850081645,-0.03131912272252113,0.0034269359815720666,-0.043083648177198265,-0.021821134024031696,0.029642846520925897,-0.030598791615741895,-0.004997442620300494,-0.03131213980191661,-0.029120551548794615
AMH,0.08597566515983482,0.05450942816774146,-0.012991087494476502,-0.03257790264326271,-0.04040875516228884,,-0.02766142496749026,-0.018327143416689652,-0.02841898412672454,
GDF10,-0.021228848453196333,-0.014223506844566813,-0.018376018994040857,0.03603992078267796,0.011832746381844533,0.016022447517557655,0.014513589849269945,-0.0011047923168909634,0.03954599987986121,-0.0551798150752721
EFNB3,0.06077508765497895,-0.0035583041485894827,0.018806061345223276,0.1286067615947165,-0.0075259067926972565,-0.005298634039700109,0.0934650177153445,-0.04322649117844132,0.008266035123589558,0.15350519634928833
LTB,-0.025818378763705543,-0.009511992104742724,-0.015519695298727348,-0.02598634880149376,-0.005415585900458807,-0.030677399412294006,-0.014088902367568669,-0.0441534866134333,0.1766168642767445,-0.03887859477229795
ANGPT2,0.08631487863869873,0.001897226376393155,-0.04759573879519689,-0.11916986120270112,0.025381059896701696,-0.09300062976640806,-0.024841173936274007,0.006223419121587651,-0.07071887894084117,-0.05906168844997289
NRTN,,,,,,,,-0.001955896501106335,,-0.04605474636928218
ADAM17,0.021701025253254104,-0.0526512630762774,-0.010208443714531047,-0.07608028090123509,0.045928582161015016,0.055348032924263595,-0.04004598575178726,0.023528702407805534,0.04480181069522903,0.03366404851555361
LRPAP1,-0.03193935579505445,-0.0437946350549445,0.0011383102529524663,0.016837894239328074,-0.002091277209439063,-0.026526397506643862,-0.028358593515267844,0.008249895852766722,-0.0012221894580556271,0.08209459851852159
NID1,0.07496658345720784,-0.0254911011934264,-0.02905363890284918,-0.09217835263297953,0.03219150355285686,-0.018080109446272953,-0.012119072610281749,0.015126564326034398,-0.04695536107070019,0.18116708557750008
MST1,0.020834776553293206,0.03776069317370104,-0.041715438835702924,-0.0760918609625124,0.0279367532351318,0.06798864500966398,0.002180175595429147,0.05377661602946966,0.031127635332075857,0.0547381889954208
IL13,,,,-0.016084489908133475,,,-0.02191552761643575,,,
DCN,-0.03525086709258339,-0.04860230095124396,0.001404729389231472,-0.06242906130433443,0.0567431216846136,-0.03704061494765183,0.02138015303622953,-0.036255708726778614,0.026895966436895506,0.009754082625107253
IGFL2,,,,,,,,,,-0.038280773041458056
COL7A1,0.01860707194562524,-0.015880256486163122,-0.03541090822470005,-0.09788510577854904,-0.007127995093306752,-0.037402344326926976,-0.01194159711169784,-0.01629898414073718,0.03536601835312089,-0.061666691143991245
CALR,0.017799217793028087,-0.023012322390878102,-0.003418502557927587,-0.13814619610620296,0.05987079416393656,-0.05598502612214776,-0.08852023330921065,0.04380853237942463,-0.014037227573063072,0.011640160775342112
PIGA,-0.0359276182887221,-0.058184458702122514,-0.042611538288995804,0.012059581899221251,0.09620880898750221,0.009424798905346813,-0.03205773174404166,-0.07012603445020288,-0.003627425122800035,-0.04105057365801456
CD200,0.029743554709857498,-0.008297527155377436,0.05451336716707123,0.10035160162975573,-0.011476191031454527,0.004242232085183191,0.11946970773916589,0.040460212763507405,-0.006007069110570905,0.15248227171922324
GRP,,-0.007979621663606874,-0.020184420672068625,,-0.025418654410703644,-0.04904982892845916,-0.018879158057008683,-0.025312745884030534,-0.022726062635851384,
CDH1,,0.021538144947908965,0.040468049727467245,-0.06346464311725268,,-0.030781410278883987,-0.019074722443331995,-0.035280546453735184,0.07144903205396405,-0.012015464871960903
LPL,0.021614175508018307,-0.018693398312198736,0.0006602063906296058,-0.12588304795410338,0.027495310699054244,0.0013945822566977884,-0.07616715909064939,-0.03154372289256849,0.017694651059267024,0.025275391197936325
SEMA5A,-0.04434661470768532,0.05298615187467352,-0.04101978931517698,-0.11663426344873255,-0.012315705858051246,-0.04010673988264644,-0.06524371239444911,-0.01359437494732352,-0.004621796962091035,-0.02210498006848027
SEMA7A,0.026032373802593135,-0.05938078195385637,-0.028350655651790558,-0.044214597902425726,0.011973754628935627,0.05688685470114914,0.014174630952416894,-0.04381012226969619,-0.004839097392448465,-0.09577950935137718
SEMA4G,0.0024019046074578126,-0.021189746854629047,-0.03834979190152084,-0.05274957067202711,0.044414129936731786,0.04090286931798201,0.01899500028767066,0.01778375109092676,0.03621691610053998,0.1692935706694622
SEMA3B,-0.014909297041435211,0.0021232940521254146,0.0408075999755384,-0.09889280268235015,0.013781078252630127,-0.05503869633808305,-0.01923317380151687,0.01689419156261044,0.0707889044759048,-0.08181860397483022
RPH3A,0.018923322183193637,0.07759978766634881,-0.014159421914026655,0.0968609727810112,0.04953584432078629,0.0741578686930414,0.019880965848199265,0.002339781931224764,-0.026071525873796617,0.14053972345301055
JAG2,-0.03551213474267909,-0.024402168237393423,0.04826798658325887,0.11969477366155018,0.030917550738347666,-0.05329991121943186,0.15770711670709844,-0.01026893137302434,0.04073275191251717,0.015224554521061823
CGN,-0.01449032381768706,0.002944147455568076,0.06911365589987159,-0.031733562843949535,0.06141428379056379,-0.03344476866704041,-0.017202592495394953,0.02865426019082373,0.07291463569772436,-0.03516061324253502
GDF15,-0.04632804425289923,-0.027859576573582973,0.08324317461920856,-0.07087213974426901,,-0.05853689316191338,-0.03143060400628492,-0.03712757241902424,0.014364300877200085,
SEMA4F,0.050825762484038854,0.028084240320018702,0.02442893480426323,0.0189532912832507,-0.012837233493045769,-0.02580996984925731,0.0989550976122079,0.031141552131381398,0.01723256614518861,0.07964776408656608
NXPH1,-0.001698875331490846,0.06094483202144729,0.023503798351155448,-0.04536345511855191,0.02324992659260611,0.010470130348872397,0.009664534761040212,0.025566622854851964,0.00882406561754616,0.13023888105546685
ARF1,0.054135594203193214,-0.012985549147525982,0.031053914430109884,0.08784207409369142,0.030649745839210478,-0.022864349052860833,0.079200145468016,-0.03247651843785523,0.022695787031731373,0.029996780952120716
DSC3,,-0.010365609111912963,,,,,,,,
EBI3,0.03989645172128048,-0.003864017075353051,0.035555570273387745,-0.005662424283970392,0.04987793839615681,-0.07235053659655123,-0.035730927245160915,0.009770572971092259,0.12104185075821018,0.028995597072004043
TIMP1,0.012924754145275287,-0.059030118124904336,-0.050976170259526644,-0.02973821334460388,0.014103942557307859,-0.06829795588289038,-0.05877026775288964,-0.06494899810679847,-0.032608163664971705,0.0695871828317891
SEMA3C,0.007236193028741582,-0.018359550420899727,0.07821151038637018,0.10194579120027003,-0.00884053324314233,-0.09687606496378942,0.09635526045071022,0.0074527101494293825,0.0685142012459301,-0.043663432207009814
GAS6,-0.08626190108772852,-0.013535648515447137,0.010877337346815893,-0.030799187454670002,0.012895979023538472,-0.028176497407303214,-0.040221022684890605,-0.025759187820987194,-0.02745798593492185,0.07246523228203108
MEPE,-0.022010321381858704,-0.015596237348397778,-0.03967723859871948,0.004791767630297616,0.007815269907224042,-0.053432044453259206,0.07543625837755184,,-0.031642258923650635,0.031995027512524345
SERPINE1,-0.030074039217395983,-0.059734524429307045,0.003608239173008695,0.13709696518374073,0.05700980927159134,-0.0804763245581731,-0.03513644724482802,0.02628944185739538,0.03160744506959619,0.016281615616875075
RSPO2,0.041837585281157746,0.0242050931824714,0.042646540973545866,0.10533298526637645,-0.015664139093031392,0.007324898420394318,0.15392555148443976,0.021529521630210526,-0.02646567570077925,0.09040639587301258
SHBG,0.1011429067295813,-0.013426527826567449,-0.01666110874602886,-0.021972725527086952,0.06443419250870659,0.02319487015959629,-0.015058669192176098,-0.030624552304751803,0.19527542494164093,
LGALS3BP,0.04631223373658403,-0.009062459660175354,0.054214247964968536,-0.1357402442977663,-0.01756771837774403,-0.011889300480786442,-0.09855713777103618,-0.02519219999126756,0.00851825660257506,-0.0776820506576574
LAMB1,0.007077589860906648,-0.02962429220414149,-0.0425717477770898,-0.05509746361211352,-0.03499405245876322,-0.05462956440431697,-0.06373257279178826,-0.003168366766979822,-0.04901532283285619,-0.008039772402013671
SPTBN2,0.08322028338189803,0.03485768374448971,0.02423073247709751,0.11726324303113494,-0.0037627200314844823,0.031194127308758753,0.15067764946630646,0.010987587634930239,-0.009321937727912259,0.08052992870098363
COL1A2,-0.005916067005345346,-0.022659564605852136,-0.03349401511943564,-0.06492395504050079,0.055962032472839734,-0.07432707115981808,-0.049724861340505515,-0.06618456781788562,-0.040640758497922404,-0.023836865501404424
DEFB1,,,,,,,,,-0.018881260247400364,
CEACAM16,,,,,,,0.009896630963141992,,,
WNT11,,-0.014857284210324017,,-0.01567134573057446,-0.029229845527309905,,,,-0.01695101650254977,
LGALS1,-0.050831275331535905,-0.040237517303275176,-0.019995598810801457,-0.07044758490456048,0.009370300102321462,-0.07720652328248578,-0.010682707300431938,0.02202547023368865,-0.10322294487775822,-0.054705908494168586
BCAN,0.08917407767139163,0.09559729830727053,-0.020356682923572494,-0.14341991140372257,-0.007351859348607231,0.04558768511656579,-0.1523465883822412,-0.05917983165810019,0.0622764788623492,0.003539701216461692
ANOS1,0.0043004027024706164,-0.035607681662992316,0.001068771637911467,-0.04679661411605292,-0.005378985926175305,0.026605879014247193,-0.0536023755928781,-0.022371015425698228,0.04448847318744379,-0.055929752136490776
EDA,-0.014333281806738278,-0.010876964833896028,-0.01488136654112435,-0.018737653878675712,0.06886675160744786,-0.043312439700190775,0.022603844378924185,0.010738388023745488,0.11825306288664385,0.008124693111118108
FGF22,-0.03335248647509421,-0.015467086502240357,-0.024419374784090654,-0.014364850399273706,-0.03415647023383983,-0.01912050754805325,-0.0024252022691333176,-0.024782953646518727,-0.023567970798647503,-0.05517992082321026
SHANK1,,-0.014857283256504736,0.014664109178357115,-0.013667242808643421,0.0034955805683856344,-0.07373560213258679,-0.021064546565502718,,-0.02557121115387792,
RAET1G,,,,,,,,,0.015972308833029338,
TGFB1,0.007838131482425756,-0.014606821358694795,,0.035412367166356075,-0.00022122788338625792,-0.01305130726485111,0.030750946098436507,-0.04083644319691864,0.02920386342156814,-0.03638671326495342
MSTN,0.218198509827133,0.07045062254758469,-0.03367408094066526,-0.0879847142130913,-0.024219588436725337,,-0.011056272443574102,0.03035147731367229,0.07202608481315895,-0.04005191205948778
WNT4,-0.02421787323331029,-0.010010804919793191,-0.026916970760876815,0.053929605018421714,0.0015191302673829888,0.006024718056691344,-0.020890541317156078,-0.017854316486319643,0.05252656362708888,-0.03580335685317453
TNFSF4,0.01403814490400734,-0.022892878321215903,-0.016099903294634677,-0.025853766972844968,0.07162819186748293,-0.03246589745878017,0.01431950399347143,-0.02750716570944638,-0.02879238295443783,-0.04175932304919912
NTN1,-0.006098604744441089,0.031190346207601853,-0.0069080795553387335,-0.12812493795085336,0.03395553655141227,-0.05403608984548122,-0.03332614453725338,-0.09768069379653366,0.03431608993537481,0.04105061342173007
CXCL12,-0.0022523963852708467,-0.029145949616654135,-0.016247034738299505,0.004835352610444813,0.07296004952302941,-0.053312822314119365,0.0038798645521201072,-0.02861340193247193,-0.02122015873094503,-0.02771990618056174
GNRH1,0.05449119416340873,-0.02897981374568239,-0.01341616679215791,-0.03998473281472098,-0.0009239108351341977,0.012897110980105915,-0.010110614989293325,-0.01809215521034656,-0.02141112193898849,
FGF8,,,-0.01874923809389022,,,,,,,
RIMS1,0.05699118996889994,-0.03771333806638341,-0.04687999459910078,0.017461529837872247,-0.027906704937264666,0.06433021599046201,0.12353561781528544,0.02958076383797256,0.025494038607992354,0.044566317412422396
FGF14,0.014727443026121374,-0.03272124131238721,0.02610183980147599,-0.04438322004771932,0.01517436598338225,0.1085013682899713,0.11984507772863548,-0.025847478713716357,-0.04489327273183006,0.15231895530490863
