,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.012144022399945586,0.010637293114825414,0.042338345173074825,0.0414877626840418,,-0.0470269633340954,-0.0017589431637780812,-0.020043672932463515,0.0022662594843965702,-0.030833181537929823,0.014044576872552138,-0.009074396839198869,-0.03301955035235939,0.06168437383430479,-0.0395180639913305,0.05052087764986229,0.04653455868220113,0.04108716499739079,0.019640183479349236,0.033119096665313916,-0.00930471171301266
CCL18,,0.027541503203327967,-0.04002735565949258,,,,,,,,,0.027112866653215602,,,-0.00301786162382,0.08290392033214863,-0.05651725324898504,,-0.03657747991263354,,
CCL17,,,,,,-0.02926999786382632,,,,-0.015938399681888683,-0.021042384118835473,,0.04415367334959512,,,-0.030383506967285742,-0.037669271756290784,0.13370277391606641,,-0.018990563500065838,
VEGFD,,-0.042424875611439115,0.09304420032790206,0.021009093359407562,,0.011584922953176794,0.024149264632395678,,0.009173439201595152,0.029266751810463253,-0.015434843225671409,0.005207072352300176,0.024978911265386938,,-0.012202094471025998,,0.035200295479709785,-0.024219952512517885,,,
TNFSF13,,,0.022420864602411526,,,-0.020189789444571667,,0.035861839616618554,,,,,,,,-0.0364199916135604,-0.04094521052766052,-0.03903394277814677,0.09440436267238914,0.015639494851049183,-0.0014391519127971734
WNT5A,-0.012744766769331083,0.014152510692444557,-0.005738677863090963,0.03611291132303862,0.018806468601570467,-0.024751401011541132,-0.08233334163149793,0.036934216028645106,-0.0005733343397570487,0.020124025042187764,0.022709699667075756,-0.0277796791991099,-0.026652716404211612,0.03173473238918537,0.048743781690731784,-0.0006967808641760241,0.03302885902717533,-0.00928452126607107,-0.01011777582675391,0.07156665951384415,0.032028973406191937
CXCL8,,-0.07724912923688955,-0.0035801139372651403,0.0038021552045271268,-0.026650895142254237,0.036387795708990936,0.07270531663490803,-0.0208019622958342,0.0555698295525483,0.0031077288236392056,-0.014373597141040546,-0.0472166932840504,0.009629788615423962,,0.0360909556200897,0.0023286531357237053,-0.11268699758577609,0.07030165913793142,-0.045912786415598573,-0.0015352445225366004,-0.02712834601925192
GRN,-0.08117424835836479,-0.034500644278416065,0.07329364398160744,0.0404445081072318,0.04879500033464422,0.013487061165644423,-0.09196499204270607,0.019261841312568504,0.03823767036513405,-0.007957856900692731,0.05344521634223597,0.01823942415490291,0.01706334294885738,0.020776336780240667,-0.03352687393905736,0.10052500625482856,0.03465437327567651,0.12232747941884813,0.03147701071513301,0.06800333141385437,-0.016470654103267878
MIA,-0.041417034690338764,0.052318421497266586,-0.013684871913705961,0.0679589477045743,-0.05617227041908773,0.04501949844034342,-0.04119369405093633,0.01592613798989145,-0.026129391023426894,0.10681906058321577,-0.017553883621484634,,0.029870673101001485,0.03452752538723451,0.07568281455746624,0.029355145463276163,0.032976691194531955,0.025066188657173267,0.0017812407624555983,0.030559719139146076,0.12251976468920314
COL4A4,0.029685428448791244,-0.014957382194958749,-0.0277388193577462,0.07568509180128764,0.010007292916698845,0.004187585773073709,-0.07332219185085112,-0.013914271039024031,-0.02568634542436193,0.008354417561440662,-0.029489128470039615,,0.07150041665784705,,,0.043687922077064054,-0.012166733492869914,-0.015915226695799287,0.03642774821551795,0.07564323660272058,0.06419675191765842
TAC1,0.027733645817844814,-0.038234669948049436,0.005940757912160907,-0.04031830117721577,-0.04276722517603021,0.00030785522479353096,0.03502511947527512,-0.008724233101902719,0.02033250082916045,-0.017530459822755674,0.017057160076899745,0.05291109359966844,-0.049656575417383685,,,,,,-0.0510154993237562,-0.028215912161263155,-0.02652399083724317
RARRES2,0.09983736517409103,0.03656641651099872,-0.05238308417966358,0.03988151650799053,0.004292669650446529,-0.04294592467420293,0.06179688350269982,-0.01939253722918354,0.014264829851040326,-0.023009086899801245,-0.01825940338908516,-0.03141237543271968,0.0066628618581870795,-0.034040124813139803,0.012978170974598302,0.05241430754151206,-0.017235714388719008,0.01590558302256551,-0.03482421590779654,0.030118501357228142,0.033441977745397374
FGF7,0.03636910526668093,0.0179982264693762,,-0.019489737278893353,0.052147040958583184,0.030053764904655646,-0.017515324522367356,-0.01929051401993842,-0.06119282762500894,0.0300503733265374,0.0014324196176339354,-0.04810597983174468,0.037051031364330377,-0.02887159650846471,0.12260253210484676,-0.01843947729803871,0.02478498942566235,0.018506328516822795,0.06186808808175888,0.04933932535897567,-0.04261381485493784
EFNA2,,,,,,,,,,,,,,,,,-0.007418041062126335,,,,
HBEGF,-0.04748388961385102,0.03867598485959925,0.07839583145204146,0.04648290396862588,-0.05991634798752945,0.06938317931524463,0.03306373752123977,0.057058013387127356,0.03851907801804059,0.03806031714520859,-0.03207576551751426,0.03288322992819543,0.0010360534627418276,0.06307041916139881,0.07186736946412402,0.05679286704859485,-0.010777457644416922,0.0025441045600564146,-0.026175765838691797,0.02429477484408923,0.037763694573095245
CSF3,,0.01270297326806952,,,-0.02991917082292058,0.023135590473600465,0.05951910152354252,,-0.027175659058218806,,,,,,,-0.017923896544713425,-0.031294333166635255,,-0.04239165813827558,0.0639513891028668,-0.05735510476267856
PI3,,-0.012083373126305724,-0.02907386905055854,,-0.07088270011438454,0.04224711764669374,0.09069883289686143,,-0.030600150779430225,,,,,,-0.06569317469153316,0.04547499119986549,-0.10641747469335333,0.06632734636684734,0.0037169339810230757,-0.054496209352348474,0.012047371544149981
PCSK1N,0.047278861665760036,-0.020746176327652237,0.033413767529595136,-0.023959831217326408,0.03483849278792958,-0.06809932483032687,0.01482651945855381,0.030799875636895076,-0.014699866040582014,0.0175377734907887,-0.008304524267072512,-0.07532782084870038,-0.022913211165257266,-0.07689069890562479,0.0060994257541685075,-0.06329458645535062,0.09809479424902288,0.014569649058861836,0.01611701184710592,0.09912412734155542,-0.06383194824075764
NTS,,,,,,,0.021305338263839672,-0.01698616350248072,-0.0095167185888715,0.09218262955774266,-0.042378796314122384,0.03817023422211355,,,,-0.07088155894816497,0.12502881804370744,,0.008748590476746245,0.02503479119553794,
SFRP1,-0.024785442841170124,0.032686843062545407,0.041854719384610856,-0.012969253373014194,,-0.025539204526699503,-0.026119931726081184,0.02041275909270014,0.025874943616907016,-0.0034442050260891904,-0.021042384330749567,0.00025341950574204114,0.033907486003707944,0.08249468801645155,-0.0068385577404815765,0.027100072618292993,0.0342491729691911,-0.06411188807342881,0.035824784510983934,-0.01538083307380009,0.036754031454652024
CXCL13,,,,-0.02915218902509913,-0.021724858137273678,,-0.02588518590731215,,,,,,,,,0.015435137926675436,-0.04089059445812374,,0.009777527109607501,,-0.014046705577683028
MICA,-0.01884672745116546,0.03349037189330148,0.06155947763470562,0.006174987443107367,-0.053334878195313476,0.00020344194913122693,0.04607947641366161,0.004169948696911111,-0.032160881268557685,0.011549041460001864,0.016929365755388136,-0.04979126275702334,0.05194488872421553,0.06524310930217711,-0.05158710451114279,0.04803553515204896,-0.004565963180883713,0.10372817008836596,0.04985037005046282,0.06892970810497367,0.0663129630306597
TG,-0.03664562472493152,-0.015194943414203528,0.04034430003331871,-0.016393588464401067,,0.004331083228010278,-0.027288999980822397,-0.019606510460051213,0.017996620202086873,0.00031417667337425826,-0.01522828200769936,,0.03617905566507453,-0.04201600871838257,0.07298203006893228,-0.00835528415574501,-0.03721379401584244,,-0.024399354840648365,0.03151690544235191,0.018063476952491685
ADA,0.014035080881731343,-0.012230076915980909,0.055035854592505117,-0.03386697108094907,0.020092618380176282,0.07179610165331271,0.024215293421330285,-0.027541370513547474,0.04967383186329032,0.0007880023028694299,0.06850609220747013,-0.03504735078153018,0.06384737661923955,0.006775999495620393,0.004610180051815843,0.009674218889621016,0.05112441589635489,0.03906013802141727,0.04619198561354326,0.047643333976267674,-0.01592926183227374
LAMC3,0.03744616049121769,0.03652557343444358,0.07845287220853146,0.0940391919303304,-0.016128862051224747,0.04962846583064375,0.035628059045612503,-0.03712522699559236,-0.001165972755606011,0.036762399544276694,0.036270453635730074,0.017040791520540235,-0.010230391957031664,0.06493469176219915,-0.04598214222877366,-0.00453862680652427,0.01161826929997456,0.0832479416819774,0.002017511535067405,0.05591520407221099,0.04592295302561225
CCL7,,,-0.005738276761765693,,,0.009252931019397163,-0.034318977406104234,,,,,,,,,-0.04553787352671105,,,,0.011369838398980236,-0.02307663025017715
NGF,,0.020248566936485458,-0.03836516421118303,,,0.03532700842934901,-0.036631936416320815,0.019979393650396318,,,,-0.01865575127497947,,,,0.03302441737390772,0.008217767338979855,,0.032617875368286385,0.054138278261045926,-0.034405776769587615
TNFSF15,,-0.04837432848397812,,,,0.0852993536271055,-0.0254096544126864,0.07679510663989152,,,,,,-0.03872812399139031,,0.007378140116221733,,,-0.026324491928895796,0.05289533067277392,-0.00613852436693187
HMGB1,-0.07260312920815636,0.03519530145815941,0.001154430582763547,0.03226953704769489,0.022104963612338418,-0.009802357794556078,-0.06716208964562034,-0.033601305674627976,0.051683341678617815,-0.07249635518806304,-0.06520480057718872,0.06641075334448654,0.08397963472369742,0.03292600490492982,-0.05226789013192189,0.025013454338312355,-0.01748501993266137,-0.05246266412057172,0.0790666162325439,-0.11445911278912015,0.029066670825148695
ITGB3BP,0.04532746416469305,0.006926808587581313,-0.056949269566507726,-0.015388302728193023,0.08221215060025655,0.044694292549027875,0.06227159072018532,-0.03912206341535962,0.03897430733464032,0.03674220799761334,-0.052538419691929406,0.022816822130461514,-0.014489327281158239,0.03172079842652409,-0.09129948066556907,0.02428083591274393,-0.03115845203437421,-0.03817947907885356,0.04191158972812928,-0.06987639209791088,-0.03941786467949349
AANAT,,-0.01416751569288896,0.036577181033467056,,,-0.020189791599389467,-0.02289561826940746,,0.10214925144424174,-0.020990800300441256,-0.017553884597876462,-0.017539149828864415,-0.011523329334943714,,-0.03857029079615017,0.03782515583787642,-0.008176922609122568,0.04681274985863675,,-0.02110368044024005,0.10414103721132872
RELN,-0.03038019445135276,0.09238471498447812,-0.015786838750166846,-0.03847037295788829,-0.03369355777385482,0.007327016554047579,0.008876712231724412,-0.02599027135761634,-0.0001386947735325848,-0.03355291926781798,-0.017496077554858266,0.08454133301897675,-0.03681907273248549,,,,,-0.028352131262145697,-0.03179713340363329,,0.07252973865811463
IL15,0.06619360137084647,0.012922197768961998,0.043539670650698394,-0.0055711579699003,,-0.008056433651601079,-0.038596867589897825,0.007221766236906361,0.035319096775005054,0.043318878695959365,-0.0300936965009309,-0.03594163564434868,0.02790337181738632,-0.030208381783419024,0.04223764069936965,0.014234713429010917,-0.04677517642909356,-0.01642743458397668,0.041152703621066516,0.12869064248890844,-0.038660854386988575
UTS2,,,,,,,,,-0.030183141380233234,,,,,-0.003249233158956014,-0.035732236181395594,0.08225317801315457,,,,,
BSG,0.10887537968359078,0.026677104308429733,0.040521504665013024,-0.010916549900301258,0.012640155553747468,-0.015375720179090306,-0.02562858262530249,0.03238033244721963,0.011948751224765644,-0.005414847320968824,0.008995405472274459,0.02502271200966919,0.06740889849171358,0.04461950786259767,0.03881120296261862,0.0458712761370211,-0.05957234215912984,0.09359405877910268,-0.0607040603664998,0.07753279827983535,0.04766691829927773
ADAMTS3,-0.03643644742311763,-0.02976236266118637,0.02510237094976844,-0.028804723493437566,,0.06346546506319947,0.015385690705542816,-0.026037339748373158,-0.007925523888091294,-0.008664277102100897,-0.004470968914196424,-0.02816375337759402,0.023425095477835757,0.04072913688281262,0.09695008681402384,0.013992969617507333,0.010423735595457733,0.196791620229753,0.0004491653285225976,-0.004731890253550865,0.05656696475029445
CD34,0.08394088972249793,-0.009024030723464352,0.07187510803708821,0.06625719173620387,-0.04960927756686168,-0.0010270327103845736,-0.0008081454435371171,0.052194302406709706,-0.01506325494606101,0.04264553875142353,0.019784949759087064,0.002654414650334808,0.036761355366614255,0.042455216111526035,-0.0648853985947421,0.07775542285604808,0.017493394116636942,0.13214111836624365,0.025194086275497074,0.04521963368754451,0.04631314212348243
CCL23,,,,,,,,,-0.02789210751050133,,,,,0.12479823261255318,,,,,,,
PLAT,0.07130414474589525,0.03746450307278012,0.07129493445559026,-0.0028703905654782163,0.03927201579765982,-0.04294287110580773,0.05796324135776299,-0.0035191754223463574,0.041882172187372516,0.07334457845352518,0.061160636393428044,0.01258219046319334,0.06776738959642073,0.10986961937908009,0.12684235919952547,0.013097076781764435,0.08151426949108928,0.032904667231857414,0.06233799707163211,0.018217088733385508,0.07991873290971248
NTF3,,,,,,,,,,,-0.0076614975869658715,,,,,0.01952256034438953,0.09763037983586641,,-0.06138328117220496,,
LTA,,,,-0.012055896485738049,,0.019370400546195623,,,,0.04089642567539416,,,-0.030844923297420893,,,,,,,0.044421874407319754,
CKLF,-0.06559128773945129,0.01675770190090395,0.026520375667679726,0.04105705945525119,-0.0016923721933554201,-0.007725463658380285,-0.02755385821201852,-0.04299447690697824,-0.016263294555922455,0.021082260374640102,-0.017807837878242513,0.009708410504977122,0.0675509039374703,0.09674248576720258,0.05282793429536744,0.07582457655087865,0.08683740007202902,0.05148028460976086,0.06704195351341052,0.0570431472006679,0.11894087342341436
CD24,-0.03868307481826241,-0.006399622190918009,0.0019997165286813412,0.06009339462411094,-0.006902011830635596,-0.009778549080670407,-0.06207721053721825,-0.047911707548871564,-0.00025461152471480434,-0.022910170633354408,0.029544501858670746,0.11029271196773613,0.010913054394155726,0.14866164273960514,0.001323872782967113,0.03230322432536353,0.11232884532182891,0.016868427659922254,0.015196231225417233,0.07150493562395535,0.008846849604109041
HSP90AA1,-0.008330460302265056,-0.06179446641589063,-0.04173581416235102,0.08066663391371638,-0.010538640897496846,-0.010975653127776732,0.05471525451069367,0.03278884002096875,0.013637846343279853,0.044448883188977294,-0.0005006484657580772,-0.09092870387179244,-0.06935163549735718,-0.09457510103486715,-0.08778349398590651,-0.0333729730192539,-0.08944613506555993,-0.09224346934782542,-0.05695577437528839,-0.09197974114271189,-0.0341982305183084
BMP4,0.03000831815592525,0.028081564958716443,0.026194601897172237,-0.01277995699160296,-0.03942509242349205,-0.002971752466379044,-0.044432645774319615,0.0394441273771161,0.024452174185902453,-0.04430427494604202,-0.044203317971076045,-0.02797532455686806,0.025965738046268456,0.016025504461388968,-0.0656415962442005,0.0035459244593212974,0.011088667370639474,0.1248391297530557,0.017416793827954507,0.012129217482305001,0.037439848574657715
SCGB3A1,,,-0.017929699471215036,,0.06902416043371386,,-0.02726585490389314,0.04952112791233389,,,-0.014806873347402973,-0.0123698826717625,-0.021523179569889462,0.005758408792346267,0.05285055253095282,0.0036517707743754135,-0.047475913477379984,,0.049195804249125646,0.013886662169069416,-0.02295087074639697
IGFBP4,0.020020783709411773,-0.026696378090330094,0.09990849077116576,0.0022210689507725953,-0.05368438359502769,0.03917347183235339,0.03356921101944746,0.008702525186748878,-0.001221520206503483,0.04670494335599425,0.04072914783787844,0.07136463187890389,0.10603651609004211,0.06493795294253565,-0.10486449386472531,0.04919106268977829,-0.04666822591750716,0.0921450923296477,0.055180243947391176,0.09999538950583574,-0.022762357901405378
RSPO4,,-0.023601625336036467,,-0.01948973357876797,,0.04037779826746129,0.05089123567854781,,,0.04592221060604961,-0.01480687118156279,,0.020924726197944762,,,,,,0.08001143803141274,0.09374347822530293,0.07391282781445276
LEFTY2,0.05652259517736415,-0.023364167211131347,0.08012000731307531,-0.012203961237308146,0.012740337058461748,0.018767409885826758,-0.04083282345637624,-0.010707537556182844,0.011355405247055608,0.02325699106643933,-0.01623591534259704,-0.01865575127497947,-0.038077713345841556,0.04954295438866881,-0.0721897271859556,0.0052514549357475585,-0.028516950049564203,0.06329024298816628,0.004179030931698383,-0.013065003269041472,0.017838473009515608
PF4,,,-0.008678086111220356,-0.010966476421490042,,-0.01738543421880038,,,,,,,,,,,-0.022732037601187874,,,0.048660414509655164,0.010100570781241176
ANGPTL2,0.05446969925534372,0.0719755165693152,0.029636215840976286,0.02865387348401873,0.005436928035150733,-0.02063192675851536,0.008216150236113374,0.02463263989057385,0.014162140509874133,0.03721215708728418,-0.04444604499435242,-0.027214249508818043,0.03967894268816909,0.028202223210318157,0.0437373726372156,0.044624664847108676,0.07798339522090172,0.045296576672102164,-0.014954764622950182,-0.0017873066678381034,0.056673219472354944
LRIG2,0.015112457920942124,0.05035773565163694,0.016222145676602726,-0.03209625886005555,0.09091400628360687,0.03623819384562287,-0.02125846462656651,-0.012250718631468682,-0.009359678216438079,-0.03261286683994418,-0.06891131339751584,0.0038130587172625734,0.050456008794403866,0.02357231547698,0.0631060728617868,-0.017018426231821912,0.055686734701270106,0.08434578845192924,-0.031223882086514103,0.08556859320070659,-0.019482114639960798
ICOSLG,-0.0003857485439354441,0.07183144032507488,0.032167079011025605,0.050924119407027194,-0.02916029156967323,0.0003413969614104148,0.027813298380597998,-0.040435622134226495,0.03223446916400525,0.022187183990806242,0.02183174144381261,0.02552641744127697,0.025587717951514988,-0.031562028877514664,0.04237692055596379,0.0779249599659379,0.0721004870846186,-0.01843096052063264,0.06026384930485253,0.05008222183638968,0.048205412204971584
WIF1,,-0.03994467159254828,-0.03734605972693699,,0.005029206703217553,,0.05505312386136997,0.021898831091896002,0.02772536701204761,-0.025955029737240683,0.09913508454179505,0.0065000743936514975,-0.049121030692312766,,,,,,-0.034224358441817704,,0.008522025934223612
NPPC,-0.02873377587040529,-0.006308416746626022,0.01476081158846893,,-0.04012235371098958,0.0054619537945350665,-0.013133693929013304,-0.009040196914404303,0.006436413102299091,0.09707520855629159,-0.020577927386518858,-0.046316939245032655,0.015075289284470656,-0.03228807810972335,-0.08976034395522717,-0.013951716402168505,-0.03290841181282249,-0.019495089854803985,0.0805174769349726,,0.0027039238705186654
LYZ,-0.06485773490355416,0.029176494803282826,0.05645668420545697,0.06978328654647442,-0.034727987069065096,-0.019398650084187608,0.037315588424966496,-0.0012556313825114107,0.047916808573365874,0.025720820315143375,-0.037673172252888444,0.04341235236281612,0.026207006485299247,0.02696633699842973,-0.06833092066260196,0.03881491578869175,-0.005278704602441752,0.04231812147729515,-0.08702731117100655,0.04858816835262133,0.028037055137674474
EREG,,,,,-0.040328838988746014,,0.016533980658083734,,,,,-0.01919131613574742,,,,7.008513651686149e-05,-0.004759369137000255,,-0.028114001240883306,0.04637790460872633,-0.03939576852381341
SPTAN1,0.025735732326291488,-0.01671106013909274,0.017018186146353517,0.017111266264605317,-0.00336461101044706,-0.034230780265193536,0.03237760518815339,0.035540125112184004,-0.006294588701608362,0.039052499716041175,0.009875867708532753,-0.013876154848253065,-0.027746735954057262,-0.06067706621656765,0.01028782886473588,-0.010107578157541182,0.06272563108288202,0.06515948313392482,-0.04444837629644333,-0.005156242064835297,-0.07782491955663405
PTH2,,,,,,,,,,,,,,,,,,,-0.0027361394267002817,,
LIPC,0.036357334776952036,-0.012843375272302693,-0.03873246449577487,-0.016505133112996877,,0.006743079491259784,-0.006828193196563142,-0.025067963670845288,0.01811989311405272,0.011852383683182036,,-0.0008149144302004854,0.009870589646269048,-0.03423820169463101,0.05381628965363862,,,-0.004152413511979321,,0.11327175276217998,-0.06789661651451191
COL8A1,-0.03239712171717789,0.07655280375983664,0.06816161172221939,-0.003982301632527637,-0.037354630809751425,0.02757228556737937,-0.00820698666734508,0.015338477399275446,-0.005533892701535981,0.01508937082145629,0.022083754242046044,-0.045609796199323545,0.042273514395193286,0.08723839346716697,-0.0040244435184980075,0.015369220409084658,-0.010802067085488662,0.03477808126222484,-0.02872656199605307,0.10913168853599219,-0.015390662811870714
GSTM2,0.012901044792764622,-0.06177063902983034,-0.04160240991124174,-0.02403038226554497,0.13793282273455543,0.01014971955242808,-0.05493960441223199,-0.01366978972755017,0.001335857647399646,0.03315248388063251,-0.030875008715790145,0.026823557289999293,-0.007575662858940692,0.19694418471857772,0.042269117285050666,-0.0026383370757556536,0.043370222457793525,-0.04482449040304359,0.015492261604034843,0.01867784227610831,-0.022713757769303913
IL4,,,,,,,,,,,,,,,0.09214076559872152,,,,,,
SPX,-0.0249006176757739,0.009409290622635473,0.05553809043112213,-0.005699376905933297,,-0.010122067461994674,-0.01556287731296208,0.012572962342550698,0.03109604621392798,-0.027042972596156536,-0.020966711902147363,0.041790369106703994,-0.0659421868077723,-0.04280404127040938,,0.023377785112470916,0.00043139736666447605,-0.06037097121049231,-0.043943521299024284,-0.07112225286878034,-0.02139332539220403
MFGE8,0.019337027921959522,0.04740489240339482,0.03224220449245542,-0.015158610533354799,0.07005689992472411,0.04885370093076547,0.0616914797212155,-0.005806018647388091,0.05417243814818179,0.03923874030614539,0.03881868641633758,-0.05752632251238589,0.025154372679353484,0.045211031866429816,-0.01774195980727401,-0.03498939141638481,0.02498749619835445,0.0850051764570159,0.0010229782992220262,0.020826728533676,0.050287829228898566
TGFA,-0.006218720931654976,0.05020424665667178,-0.0015398573776977916,0.04512204763797087,-0.06110501645263456,-0.0043550083730091475,-0.023180519812998176,0.04350467326932279,0.03548564430693193,-0.0149174659767126,0.028999868479231687,-0.020801709510739595,0.0343798853344749,0.0035850888709610127,-0.03818085132209607,-0.0009395202601737471,0.061597834761697993,-0.032900020940137144,0.05562121724740938,0.03385852692570271,0.0522460304269949
SLIT2,-0.03771366184988772,-0.01742530498909204,0.030016636886084972,0.019481526686670005,-0.0010965773464120092,0.03607083124413646,0.047433083418273826,-0.013621001947237853,0.02585759135772106,-0.01719836273199549,-0.022382824086909604,-0.03982385683248894,-0.04755312126865382,0.08306906627113582,-0.011715917082907014,0.05713602949361872,0.013738682697803184,-0.005550466803972206,0.014380167955145792,0.09453884356361361,0.05261674600285146
PLTP,0.03632872181238932,0.02921844252834009,0.0006404397175652541,0.06439830115750686,-0.040716220768879006,-0.05251509298588056,0.016186456930079057,-0.022867748245525184,0.020004506711538438,-0.029698640030606148,0.011537573607591422,0.023800651242250878,0.04606701405606419,0.019729414130520505,0.028187306939631982,0.09992978785913882,-0.05750229183810989,0.1431715478599975,0.025741306715841458,0.027435041015764675,-0.011341444489726356
APOD,-0.07454831223974966,-0.04855922614618873,-0.06772779757727698,-0.03713076641897562,-0.04083812399252423,-0.047439563841511156,-0.08129747932317467,-0.02977395063444956,0.011242730076780309,0.012163445472616764,-0.03901272025328541,-0.007264274781565891,-0.0624900324334199,-0.09147351103772301,-0.005495703298295218,0.060400124657402375,0.10709405634037557,-0.09644042778652208,0.014140257753679233,0.05813586140473337,-0.04983784218938595
B2M,0.05619044809635345,0.04540197318148655,0.035407756622459055,0.006661081416003655,0.039166794775077896,0.05845186717978641,0.035305160290974365,-0.01338869594613166,-0.02829993844460829,-0.04199295527851947,-0.0030357063396174644,0.05101607594802509,0.10106819940507432,0.03795648946910969,0.042554213397370116,0.16224051968310044,0.013560219347695844,0.15820143592136268,0.02086046265480387,0.06821641407766514,0.014312341724766111
OMG,-0.04100691751023946,-0.01609228847017077,0.0069369017562436784,-0.04077335590181103,-0.013570079985818183,0.03470899471392924,-0.046558065904533076,-0.0020702619746134736,-0.011507492331033327,-0.015287130320097982,0.012417812214924637,-0.01764621199587427,-0.0266200095404917,0.0012580609248203226,0.052944470682350656,0.06527525446441242,0.13370942458976132,-0.09221069829509741,0.006225686107853866,0.01884951895650188,-0.09150567357468763
