,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
ADA,-0.023935224296805446,0.023061543919162333,-0.028539416306113893,0.036625763594614585,-0.06799464352241008,-0.01547296998815147,0.07311240991026653,-0.11439982069806987,-0.03700275268853963,-0.04617158870235645,-0.074993544529091,-0.04525342068742293
LAMC3,0.022573762062630436,-0.003385393778162502,0.01490845379765718,0.041527563055050315,-0.09513965327581664,-0.042266214699844824,-0.03664798236817424,0.006386364049558835,-0.003719534203690783,-0.06153481239828368,0.01458793635481373,-0.0700241161676392
CCL7,,-0.01036756340398213,-0.027150811246243665,,,,,,,-0.026261098727187498,,-0.006291937940305628
NGF,-0.01911491373067684,-0.02375473575854388,-0.002360254210868399,0.004612783975984661,,,,0.05348363845277964,,-0.03032946666999028,0.057267700338979266,-0.013861401899530595
TNFSF15,-0.023647533891192316,-0.011544788921364697,-0.020102368512542605,0.03158199063883891,,,,,,-0.02560162239195223,-0.019379642968442187,-0.033428490034995116
HMGB1,0.07574534805577016,0.021840979849913133,0.008648697566504543,-0.03430353543995845,-0.0731741195298485,0.057929558131939174,0.009485533896110409,-0.0537967243341538,0.043196251135902475,0.011039724038170398,0.004233993031061552,0.03238020488580431
ITGB3BP,-0.034222457199313196,0.04120136608933783,0.04536796078503736,0.05193530389336778,-0.10765092228186159,0.029499058602013264,-0.012332321543794583,0.06578573693705467,-0.025317288925055116,-0.04251948296725608,0.04061732406696213,-0.0019800638007604135
AANAT,-0.0007332681341614311,0.01696893419862685,-0.018113436267135435,,-0.013315031131712677,-0.014982810160051657,-0.02041039898647152,-0.025037723937481045,0.011129321389221425,-0.023038393544754864,,0.09838872814500596
RELN,0.10958755884122257,-0.0182335955038965,0.011408043639135243,0.01462238325887777,0.17112633225655913,0.003519791325186353,0.030345708679696545,0.04874585685679314,0.02336819906599444,,-0.023408508488854545,0.006834772194589063
IL15,-0.033614561236449146,0.018928295712823524,0.013871598121381407,0.10130818079105956,-0.034731027010867346,-0.026922435124426127,0.022638527272909093,-0.04048607259799922,-0.0192911848305219,-0.04220728089577027,0.060996985276565996,0.0063832648683682025
UTS2,,,,,-0.04392155134662016,,,,,-0.019618878227820623,,
BSG,-0.07581791937041943,0.025891237822414218,-0.025504777458167482,0.037574341645860876,0.0521835476215299,0.01390400018499357,0.016746081794716098,0.1867542539229697,-0.05872403370227811,-0.005199043156442414,-0.03985920139770559,0.003371532380997733
ADAMTS3,-0.04316745153680969,0.014390158527275878,0.06519414888208402,-0.03706861524132355,-0.08602446648653947,0.013136033051384962,0.02367121074721511,0.028667484738338744,0.04007506884578235,0.0011349983757467355,0.027580012270859596,0.07179853855408848
CD34,0.1687912362497499,0.044407508399096775,-0.00888611984984666,0.06990308469786956,-0.006726056548401308,-0.030106388082168953,0.009741815121237587,0.023040867049771378,-0.027882088402208193,-0.03688605620363727,-0.03096027508776686,0.015362666203477116
CCL23,,,,,-0.015150391805813667,,,,,,,
PLAT,-0.06001579601142384,0.046027566534902635,0.011098813591345303,-0.006553690357030535,-0.13097420809069082,-0.02639085570249961,0.043577346604296935,0.030132748910098237,-0.0757510868109067,0.08029938941305989,-0.007176481088637493,-0.0494523043854801
NTF3,,,,,,,0.022089603802782003,,,0.06220583302316081,-0.030099937682544882,
LTA,,0.008517177544196461,,,,-0.014430007637147257,,,-0.01929118721183476,,,
CKLF,-0.010874519562586811,-0.020135230623005863,0.0017470187717021214,0.026834677106269737,-0.0944776166152348,-0.039627223436286316,-0.03530963826390591,-0.06934874990326334,-0.04556179326238296,0.035531071528057054,0.008062735649376523,-0.0065221881205763535
CD24,-0.08628325931522264,-0.006259471425335253,0.07625531892848254,0.03483523186092497,-0.0013855114335535297,-0.0053675376868887225,-0.03217158093951763,0.009387467740806775,-0.04433974790733889,0.09663657840161026,0.03298253942528421,0.025530030331419803
HSP90AA1,0.02787389248580973,0.032943985014903074,0.019239563125859168,0.03204103223876959,0.1295981716433003,0.022676725612538723,-0.03852222047018388,0.16301006385662878,0.13069615717708727,-0.05632094786836434,0.024394783071760295,0.057130282384747905
BMP4,-0.02727840813058397,-0.0011659585605852069,-0.03515204909267436,0.03165608478208275,0.02161865544615437,0.0587080325235869,-0.008213715957783913,0.05560819900845043,0.025177310231877227,-0.05681652380246564,-0.026522199691027412,0.0009751521778822035
SCGB3A1,,,-0.021570866497653756,0.021685772153729507,,,0.015927131766553176,0.00904760728025233,-0.013461135321137026,-0.006165252032704867,-0.030002542159560667,0.07803366652953937
IGFBP4,-0.025466854798643843,-0.024151490531236667,0.01505219500577657,-0.0098766711111276,-0.10798343286902493,-0.006059597193361085,-0.00602593029545754,-0.02276021958719899,-0.04060265964021597,-0.09282968356013374,0.036925742900496335,-0.04495523596055709
RSPO4,-0.023350826855136057,-0.020339355104761304,-0.024896286394011462,,,-0.016782977358506916,-0.01721636865457935,,-0.026759913709701374,,-0.02710356638235997,0.03222584830372111
LEFTY2,0.007929452398383609,0.055005876923662954,0.041482738897435104,0.043026678834885916,-0.08378403396638046,0.020773520637168134,-0.018877958790561273,-0.006748612796373875,-0.023814755176085303,-0.022292698984794537,-0.036859059659895325,-0.07033224475540718
PF4,,-0.009045494816796198,,,,,,,,,,-0.0249127422023897
ANGPTL2,-0.017184425786785584,0.03634981489757555,0.04617575341898596,-0.0027747114764075766,-0.04726486055047298,-0.03259038432925399,-0.017255578479648915,-0.038325081503583144,-0.08230588621403827,0.01685072817537857,0.01571404050708121,-0.05343270121454628
LRIG2,-0.056284555890014486,0.011917924279739653,0.023922069268161282,0.014366696766788428,-0.005570691969622781,-0.02871722555466966,0.013490653437026436,-0.0060773821276027505,0.028903433401067238,0.027437086233430465,-0.027397552507718907,-0.006724389700712623
ICOSLG,-0.02597754066634214,-0.0005121521440308594,-0.009250897411199211,0.025582855016988596,0.005819928532710731,0.0037724713846009053,-0.03267345268896315,-0.055889408795222216,-0.06099117893462051,0.026131473978190767,0.011841913638661517,-0.03792814364768048
WIF1,0.1322219927771653,,0.043392456896606174,-0.018774347122085894,0.12515675095985185,0.11403690374592097,0.030124674365067626,0.06307386014282049,0.06882072179558765,,-0.02519539025550486,-0.04571434966383485
NPPC,0.13261686192821337,0.13075683898925172,0.04423693422574349,0.10882012331011226,0.033604145984091886,-0.0252633369261171,-0.02392653921880619,0.11814383130776293,-0.038758633730693215,-0.01731998913874553,0.01724483436024926,0.03205913823304724
LYZ,-0.06282070042438659,0.03078639639793337,-0.07847559318171492,-0.048219780939004156,-0.08177044901161977,-0.010795010604347023,0.0354877545252844,-0.0963019969349744,-0.044037287227207095,-0.02831130389654072,0.039173652493556664,0.03850868818887305
EREG,,,-0.035034982085639384,,,,,-0.007197503601175364,,0.012489923353545856,-0.033757948897268804,-0.02868194624607976
SPTAN1,0.09029357540935738,0.01943677103594667,0.07996113946206898,0.05749279341946324,0.05215749491457281,0.009152365947241111,-0.055248538308275356,0.18319614010392588,0.09859230744114267,0.04396915550294974,-0.009830780017887722,0.08977112194730955
PTH2,,,,,,,,,,,0.05699779337777847,
LIPC,0.044105225378972934,-0.01625542787029061,-0.02410370292371946,-0.049707720341523653,-0.03482527741040334,0.006732293188115103,,0.04020154155926889,-0.030304651101586474,,,0.015552859970893904
COL8A1,-0.11570633584696693,-0.03444477966827485,0.010466503469380007,-0.05792853787408725,-0.046697051030672905,-0.007763359801442854,-0.0779259595022835,-0.07220094397263381,-0.06471514668538463,0.08520718062782064,0.03574007438323906,-0.009753638492714847
GSTM2,-0.015137158903773932,-0.005984006280180059,-0.0016949280756177465,-0.027106074263812927,-0.02919720141814639,-0.03261530835513918,0.04352141303033052,-0.017668419178457937,-0.006090222299756876,-0.031107449380746822,0.009339687538157978,0.04848096226362303
SPX,0.09927566476335938,-0.026636346035933473,0.008133819248546472,0.0112574024488335,0.09395675535276757,0.01712774081559579,-0.014541303226113427,0.046886987418522146,0.05785429031490133,-0.02647764943862052,-0.05420795340831842,0.1207841158195774
MFGE8,-0.08889947039995924,-0.018941287767344144,0.04521791791910322,0.024795945890370635,-0.01646646967055336,-0.015217779226888894,0.002440750766001841,0.077663870477194,0.0038921242655949964,-0.03528185909931977,-0.04379103995630384,-0.035207540250477586
TGFA,-0.15608504286901612,-0.010888797501885934,0.031699670597779186,-0.05575672451747984,-0.06654121539694258,-0.06343454547972713,0.004133013988293832,-0.05786666954719335,-0.01962028937994482,0.0059472281146531174,-0.007393365668765257,-0.0476651042053464
SLIT2,0.11102486450405562,0.05748822187229605,0.11540189135974176,0.12481658761864604,0.08005498016766811,0.038489968135147476,0.05104758744466874,0.1254504620125467,0.09611907899100719,0.0026953696581880843,-0.007838417828752137,-0.007931753945995185
PLTP,-0.04528096744867122,-0.05037461142748651,-0.0710547309410988,-0.010453609414668016,-0.14345005857530668,0.014864242799315966,-0.04053793204942573,-0.1378294146388781,0.04127353775484502,-0.06157075227696631,0.11253740779477468,0.011656775037576667
APOD,0.0864450060820822,0.059160309850525394,0.048246565982984144,-0.0066408790063104016,-0.0944562591084685,0.06130125058882763,-0.023245414077483442,-0.17399013133083296,0.06872847396229805,0.07034673517434552,-0.004778054166157819,0.02308894157308368
B2M,0.14141227328734524,-0.04529574042223709,-0.06792584815327839,0.01837800166871186,-0.13094231381261973,-0.013195071613523393,-0.06750223619013365,-0.1877976350443973,-0.11650557642835808,-0.06943895043950823,0.06763762634947441,-0.12246079301259101
OMG,0.09864501282790615,-0.0028843275007082777,0.13169072403860527,-0.033920063352067945,0.0028547738613630266,0.02390113647821047,0.046626069634434934,-0.06718325070850875,0.06958304383169935,0.08584230122337028,-0.05841243615350118,0.12482945004749917
CXCL3,-0.0913460376229749,-0.04147934595626143,0.007235074670406196,,-0.017481999383064807,0.0075411698572478555,0.045880311097137534,-0.03856692374284381,-0.01389314816395755,-0.0730527276821861,0.003942068076045859,-0.09771100038485081
CXCL10,0.10169937510545546,0.019414896660145318,-0.049359630413545116,0.11665159556724047,-0.10669667389164306,0.018032328157555212,-0.00805666223342414,-0.0082489894232923,-0.02207789375021498,-0.027117953408965716,0.05523617773772739,0.0004333397901304903
RSPO3,,-0.010504577537266264,0.03665046202947072,0.1093689263907476,-0.02186398713948898,0.04028570510176237,0.03866525530676758,0.1250966004812004,0.00913260755918663,0.12741257033240622,0.06807699562048179,0.027419897138260502
CORT,0.019350790819971094,0.0011428282605208907,-0.00351007197639362,0.027470193778264207,0.16409182557811744,0.045927866858003805,-0.0381760612865198,0.015042030035734755,0.03287278187231046,0.014018295987405305,-0.03620449381752429,
NCAN,0.07726929811126436,0.006250502366609859,0.073898567118832,0.005686871756817241,-0.047664066318737486,-0.08376824109268251,0.06537243015329174,0.08101971690499706,-0.11794830620308017,0.07444624670317596,-0.07570572680899727,0.1380178351107642
PRG4,-0.0180507440015924,-0.010367565019612987,0.004026757424344219,,-0.01894015302129728,-0.021447978805317274,,,-0.016974026172323502,-0.02876317029097553,0.019335888357125186,-0.034675143101894984
ZG16B,,-0.012032827155778336,,,0.07509548775813746,-0.011465951001903835,,,,,,-0.02125312414478732
TGM2,-0.04637304497352931,-0.06306819179408582,-0.03957006906936107,0.055664929501394414,-0.09064441631797436,0.02398875493488722,0.027324345460575213,0.030532189628817003,0.05675383403496079,-0.04179051258820694,-0.05390104050743372,0.022716922777350584
VEGFC,-0.02563705071423486,-0.01847777688142123,-0.026566017984207813,0.015378559495046944,-0.02497140258623161,-0.013057990703779047,0.019001372075665074,0.003231140884880154,-0.017322670291219488,-0.03379652542626033,-0.02989688114233605,-0.01657011905731908
WNT6,-0.03251461023751046,-0.014339677379490526,-0.008043743146220018,-0.032877650099482215,-0.018625160390725527,-0.025517064991435336,,,0.029746310618153568,0.044166450926214684,-0.02569404489404675,0.0011582046414889623
NRG4,-0.024231040959027134,-0.012617800902182839,0.03417144679584036,-0.003497608628391239,-0.023591162118407318,0.07784688284891647,-0.05863774597503108,-0.018682988536652064,0.01406527765977516,,-0.03579096262860283,0.01415782281204062
PMCH,,-0.017483192420608553,,,,-0.016782976548546987,,,,-0.01025352707857852,0.01614671050007562,-0.042294232949319714
COL9A1,0.05537244470081162,-0.013178372122963642,0.00970913586536002,0.05827108080290294,0.029120151860850683,-0.03073024621101065,-0.021199113612880426,-0.027016458760376734,0.0074681513731741115,0.04276654905965428,0.003855154009696028,-0.009402065540799611
GDF11,-0.02158437875948424,0.05428667759096652,0.026721510242827342,-0.006676614306140736,-0.06809425780868923,0.06298226269791525,-0.038499101167100674,-0.03235825593183543,-0.07435434143817132,0.01354937675913502,-0.05996149820859881,0.037977662354669185
IL24,,,,,,,,,,-0.019901358724243385,,-0.03692169603636014
SORBS1,0.09087381657759498,0.08315457232190575,-0.029420162135936716,0.014188508055400438,0.03816397060291615,0.019348380513975246,0.010965521442545038,-0.0050022594882327765,0.00729836949587096,-0.006976612087507404,-0.03472563632766247,0.028177228933025922
DLL1,0.002514082240515698,0.02971543158609105,-0.0017094172549328751,-0.034461079775884515,-0.04465126759496909,-2.0064213103684418e-05,0.006990386034832328,-0.0081652874158918,-0.06085382401860325,0.08641561836805135,-0.035637789906635006,-0.019946812724374617
TLN1,-0.032680305117972465,-0.019541577421116438,-0.00474452376572782,-0.0386886930647134,-0.11754263924509982,-0.05458852400305442,-0.004203562931245128,-0.14210347868100634,-0.10099199984739927,-0.04293613170566104,-0.004914920543220842,-0.05676335193120267
COL2A1,0.06915258281545823,,0.07889639662414587,0.03790268637876081,-0.017482005332382946,,,,-0.014104397691641648,-0.04350697908890173,0.0017212286566121518,0.021496360597038532
SHH,,-0.010773602265091888,-0.03907591242882293,0.037427746067339195,-0.01374298036598473,-0.06087392980983108,-0.019767464515676098,,0.23660551869557686,-0.02538375248340529,-0.047456583965250015,0.06583157296856625
PON2,0.057867540870188736,0.01347025622608839,0.06209229520046846,-0.0390754563667328,-0.1234743834263977,0.002156688633908482,0.001578488658254745,-0.009874869386287913,-0.07880876585420082,-0.015036177950011309,-0.04799488704969765,0.11492152395685784
ICAM5,0.13350522658411226,-0.016791423799277706,0.026808583099508888,0.09872200713174074,0.12312010084257975,0.08341989377047701,-0.020433609776089885,0.05927340056142952,0.03893889384555105,-0.007149048687445775,0.007698291211845462,0.06347453412732751
HPX,0.06533551212889983,0.04496485550765677,-0.006031712081133625,-0.010166705211468478,-0.009360754509827172,-0.022501218206012964,0.016334668558029168,,-0.012309955006242261,0.015163564976642733,0.0006055936320712159,-0.042662888043785624
SFRP2,0.04290873800963381,-0.01226996544616715,,0.003641442528668063,-0.013952265259951588,-0.018753293958799485,0.02655039199494547,-0.08908958299734289,-0.0010916927767634897,0.010132103145800715,0.04952002398533504,-0.08103104501307341
CFC1,,,,0.11187281276468702,,0.1397051293625394,,0.18215561923797824,,,,-0.029222597297530798
CD70,,0.03637766868790535,,,,-0.026917018280912832,,,,0.02057855695893254,0.019368245060212296,-0.04891194352529774
HP,0.06304250325721593,0.03563832367150476,-0.049083454594492544,,-0.04752486212722407,-0.034019303003969,-0.008358873654032189,-0.011798257710764332,-0.04701904771608527,-0.05472786816016431,0.01863449635343635,-0.05346322296806114
CXCL2,0.0374404206873998,-0.0199312758682889,0.012009566772251295,-0.021929002881040997,-0.02291475892792656,-0.0021930319702489647,-0.023926537346241353,-0.064432061327151,-0.013264953819791104,-0.05091804683515149,0.07663012339687705,-0.05940740419127938
NPPB,,-0.02193589576079035,,,,-0.012635502300192324,,,0.08184662807444379,-0.0327531636584232,-0.030799229388926843,
CCK,0.11000540396077181,0.028149223518310465,0.08335520679610063,-0.009980760709915378,0.12538002967418452,0.07921974070683942,0.061436480604741224,0.18959086852240817,0.15240596816638577,0.07924508415796037,0.006440505843221999,0.11534244345853698
SEMA6A,0.06671870506045073,0.015054774554860784,-0.025221892477640756,-0.01765064466125781,-0.09351974788502061,-0.010897569947508378,-0.023560919703294075,-0.08779370860202745,-0.0876200805355798,0.023356281052500455,-0.025139804087184314,0.0855088054453383
IRAK4,0.005796516157020209,-0.03568339130903402,-0.020843820981323074,-0.02480140147301294,-0.0918917913411719,-0.03953489745237854,0.01356022851984524,-0.051893125492619645,0.046447605883129614,-0.04640034788147243,-0.0724333420158565,-0.07807870464484441
GSTP1,0.09501619788085375,-0.08416701219026664,0.018425021472102267,0.027200101110041376,-0.10061883210178035,0.018955261332367725,-0.06211173966461106,-0.12356758668502416,-0.07370002581325547,0.0018559117986976573,-0.03517270542405703,-0.10434266390182606
VCAM1,-0.0484917632441643,0.014696749130217455,-0.09927891995093692,0.008888919170011153,-0.096761997011051,-0.03491719867586162,-0.02999115661305014,-0.04499368993694862,-0.029938430097771074,-0.08420743579363339,0.007354601894210891,0.06107960809963016
NXPH3,-0.047352373776110644,-0.04418217650351738,-0.021481913337841812,0.07476488562771376,0.04517304332629627,0.03225493763340961,-0.015793131426306117,-0.0458257554241836,0.061813590685750715,0.05921203718379021,0.027223937652886127,0.016964891656882995
MTMR4,-0.0684037674862554,0.011893682834910128,-0.0031681410658952413,0.05670688338269968,-0.043048719334811705,0.012650856825366465,-0.010023894713709175,0.013956315401622009,0.05145986601711496,-0.017437686194684755,0.028368487601890976,-0.02333413457440722
LAMC2,-0.022127707324624032,-0.024080892542328078,,-0.045047699733855064,,-0.01590668772642299,,,,0.012434729074239185,-0.020002267508164313,-0.03180257420913811
IL10,0.029230416956849425,-0.027054074998361627,-0.015248968695728332,,-0.022940294305049878,-0.049734757513005746,,-0.05079042634541318,-0.01550625381383557,-0.026834811567636844,-0.04145802131105855,-0.024794627215169444
SEMA4D,0.08629478288268579,0.035717216872331946,0.029425216833883255,0.07083904781179183,0.06969418205126303,-0.03446271975248951,-0.008323545957934608,-0.13339951898737484,-0.028610174624376882,0.06917976902473512,-0.04960975570976692,0.044020085293718016
TRH,-0.01510534616710187,0.08342563491581163,-0.015168691968867831,-0.06162611978949259,0.01173535009394354,0.010851305727863195,,0.042716591306186824,-0.05708635240234916,-0.0008195498810560834,0.15124286962224706,-0.05907621420051474
SEMA6D,0.06651664731037783,0.05494609607556462,-0.005832077880742743,0.019135141470044657,-0.0043024432816775576,-0.005980094980739078,-0.032447703282974506,-0.006735887199526757,-0.09735843576142769,-0.0013497661054385636,-0.007157073023234143,-0.038086890475606525
CEL,,,-0.029926249182755525,,,,,,,-0.0013614935711453468,-0.018815663424438387,-0.018110628270058524
PDCD1LG2,0.10227532152280486,0.007306980235310398,-0.03372627183709361,-0.008539062703037297,-0.03072329782689689,0.013738586046008257,-0.027755285444606845,-0.0627404615801196,0.024183020435771238,-0.035967527553859444,-0.055507100005324654,-0.009319962817550207
SPINT1,-0.03426043987409644,0.04256078821659561,-0.03049055475215973,-0.0409176630473944,-0.043597882948143006,-0.027634393946838344,-0.028135335320027786,-0.042561001599273875,-0.02275984238894792,0.06625687577923764,-0.005678459015684328,-0.023978589639055053
CTHRC1,0.0055715297229391595,-0.009632796151434352,0.0005932243368711457,0.005536558685713457,-0.07085743137223773,0.018810271482687473,-0.03163594815440736,0.10404712458939108,-0.0025819923693533053,-0.03960499814486283,-0.001807897066441582,-0.06916107749665792
PODXL,0.0644332687877276,-0.004712559706156917,-0.07930884199341084,0.02159527053927351,-0.10548000235051068,-0.005783879574817218,-0.05295596036156191,0.0666319937755876,-0.005767438867038552,-0.09226222290915848,-0.010609097512197876,-0.11190526651646629
JAM3,0.006989708750782669,-0.010713554077283213,-0.03309209691526525,-0.017079563143810844,-0.10420949857734987,0.013051566035835334,0.050542870176511254,-0.1443416268505764,-0.03515112990872261,-0.011829820734409158,0.07398558434379014,-0.022467158476759876
TGFB2,-0.01051423745184631,0.04095206145798361,-0.030358971320658422,-0.01902658510072377,-0.13740277826232145,-0.038003388575189166,-0.016450115144075468,0.0046538016661490265,0.01947978815385997,0.03109794795824156,-0.006471529901876497,0.026379079320246503
COL18A1,0.08958058998603417,-0.021443655421430785,0.047419036994757066,0.0013875152753877469,-0.05952125251752828,-0.057069640954288806,-0.03649960632182647,-0.05888609395827353,0.008914092782289627,-0.04386803536051299,0.025121579787021883,-0.06811189926976478
NODAL,,-0.007034487645422363,0.03664362566730896,0.040246144425907265,-0.046071081966838255,,,,-0.023814752512143492,-0.029750545827324424,-0.022874093093375632,0.023622769720065794
INHBB,-0.07756440698211263,0.013829211534967502,-0.00015455596033907295,0.03604082173781606,-0.07761152625539602,0.0036572104482521504,0.042254588630254865,-0.04328400265871685,-0.0345852310435821,-0.03051743312389474,-0.0008451503931128174,-0.026795683776173574
LCN1,,,,,0.035956289330310795,,,,,-0.0034488766072163796,,-0.022306792476942228
ARF4,-0.005072782754610052,0.013686756610789021,-0.03794761873059096,0.02620120266301406,-0.024357724829234803,-0.02039780147864604,-0.03871740659219712,-0.027938511116328286,-0.016727248896721017,0.03782127799356542,0.026790468358192654,-0.06420081443209052
