,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.029809915388882377,0.070726107592814,,-0.023943986633643773,0.016307674650760346,0.07413870367487703,-0.036652457512401336,,,,0.07375262055255147,0.00892516144630721,-0.030919770259141544,-0.021798921842042383,-0.01749642289417614,-0.022750166545464988,0.06324826692811586,0.005905759855578057,
PDAP1,-0.004579435142443397,-0.0291631497287934,-0.022295544474207323,0.07359335868590036,-0.023522358295639183,0.023205482415937315,0.12191933383529248,0.028546053978059687,0.0024678109095081454,-0.010282649265597443,0.0021525958550507596,-0.0048664650882107715,-0.10228894152211973,0.023704732547213468,0.030655585514601177,-0.044585992893317716,0.00070424822124213,0.043368002784636574,0.012269584180413583,-0.04157462041216119
QDPR,0.00820209918557983,0.0018457582327999933,0.014357256503508943,0.08911217631279278,-0.004064917761477697,-0.0310724556898525,-0.11648139028827358,-0.04581637348983348,0.0621954025970233,0.08247916593314704,-0.011237470899913142,-0.031361166822545604,-0.07651198725050741,-0.08448651031116587,-0.049388649622237595,-0.0003045556247194941,-0.013251593563379802,0.02879832994978709,0.06850846677310427,0.008230757563824558
POMC,0.06303062313475444,-0.037989549975044695,0.025167605843063108,,0.09873664854797205,-0.03971432702310332,-0.05067145481722766,0.016663509317727837,0.028911896464466097,-0.01057265724452343,0.006463154257881178,-0.021758915881387488,-0.03843431193402678,-0.02422377135614177,-0.002620309132916984,0.001665164979991999,0.011327085347272378,-0.017186307029630133,-0.017827814735039815,0.007318175268787981
CCL18,0.04087818595145261,0.02887049077099098,,,,,,,,0.06894258719159924,,-0.0478702116767524,,-0.021922625483520388,-0.00600476950737339,-0.003388542897663524,,-0.008903026918581802,,
CCL17,,,,,-0.017024825971276154,,,0.0004131268498359709,-0.014891939997272225,,0.14690876061756045,,,,-0.015465279949453872,-0.025257184863267702,-0.02024150909671273,,0.06409798493867164,
VEGFD,-0.01391966494928575,0.02800801914797137,-0.01701649336607041,,0.0185384420896732,0.0600595488077887,0.0846726752533718,-0.03096659030534798,-0.010923418082566727,-0.022691740392370728,-0.01770236820837906,-0.05393114445151624,0.10505236706254466,,,-0.01749642289417614,-0.021348544569037682,,,
TNFSF13,,-0.0035193908619394142,,,0.10873324221066438,,,,,,,,,,-0.02967554930231554,0.06532481879947608,-0.021706400811309798,0.1276476364588382,0.03378855611080179,-0.010348164436686154
WNT5A,0.055974579268825535,0.06193527922198287,0.052069727384532145,0.037386276866696794,0.012016772849201763,0.0027285388135508465,0.08921486699315197,0.048695985267181406,0.04579059434109857,-0.01370049804597873,-0.028646737498340333,-0.0013296771095045049,-0.012342260703288066,0.026181056952754557,0.022598023270907566,0.06681030681817879,-0.0038026093310227107,0.050240618002423264,-0.007119043113867013,0.015092712741838155
CXCL8,-0.05539767870461649,0.0707489545054317,-0.015933235788260447,-0.06984512464356304,0.09249869993411212,0.07207944637462989,0.060969625111260584,0.02249540504468,0.12643295175122246,-0.06039803664968826,-0.04041611188382739,-0.04534360139524219,-0.04991170314203999,0.11271973160618623,0.07989156125469338,0.05600422019514543,-0.028738530579715225,-0.03372535807363059,0.06411330928592025,-0.0761156559822623
GRN,0.04206476442295706,0.008281690975233374,-0.0035557236837938386,0.08054120407618014,-0.062244151418334885,0.010755901787824027,0.10759958283690517,0.013961047768729837,0.04230553731675397,-0.024406592805828253,0.007687805721219212,0.04770043758879573,-0.002307041222001625,-0.06217341241276063,0.022219925438667968,0.002854056901545555,0.017132313239049173,-0.014287896527217727,-0.019861512997857902,-0.006482727153879182
MIA,0.019038315251002896,0.05787414135955219,-0.015133279188356247,-0.042829161180966135,0.06382878989346147,0.05842088243689773,0.06757958327195894,0.046365861416311396,-0.012423087618491582,-0.030774076609459734,-0.024244204517720788,0.06839826112191491,0.0627667922007163,0.04614783233390207,0.0168905461763755,-0.026298467561573197,0.10870136970958036,0.05264314869559554,0.0512339425487043,0.1392100633375797
COL4A4,0.15509945854838592,-0.04467684713025524,0.02925387287526612,-0.041202055758888044,-0.0066417691010214365,-0.014516099048665618,-0.0249575255111901,0.01586036448403335,-0.020869799223681575,,0.03306953318656366,,0.005168184524231395,0.17357626902574666,0.005136119013229875,-0.012946827084048788,-0.03118040854057379,0.004538302632725277,0.021288088480788343,-0.029314018817116802
TAC1,-0.05202888177844049,0.10262330547739851,0.004334321946914002,-0.036353421730130654,-0.009970978523216191,-0.03141069119930124,-0.10253153851715245,-0.06566138645066495,-0.028971980530450494,,-0.04167842415116769,,,,,,,0.006627409439196605,-0.030860655965275322,0.035762856628813004
RARRES2,0.01345039075290573,0.001957947545317208,-0.006092584302654106,0.04273387682406485,0.03280232657593159,0.08727473011879182,0.1460031894391333,0.0023206588702036307,-0.0225083114145882,-0.11622685191439547,0.05055447188469936,0.052562567426412764,0.031137507429216303,0.1304235513650489,0.09736862949428475,-0.02316425830271534,-0.014261599956096268,-0.011485065586263846,0.13542534092727412,-0.04767555182349391
FGF7,0.07396507896979791,,-0.01920625924821093,0.025898247884179163,0.0036573324642668577,-0.032727212591091265,0.0266142141315936,-0.015418963627609519,-0.006293325566328938,-0.0155892953173907,0.01853747035531584,-0.02977780962069588,-0.07733169484482053,0.021423848266985797,-0.0390144071093619,-0.030596635768461958,0.0046793660240028725,0.005481560757012928,0.04777758485348897,0.004845956877131253
EFNA2,,,,,,,,,,,,,,,,-0.016629179046454744,,,,
HBEGF,0.01530514256265999,0.030744898745470636,-0.00942806000713462,-0.0634719291003926,0.06801451130592986,0.07282095672345909,0.06956825511038273,0.0749060470157412,0.021963826823797553,0.05654529939113448,-0.028763133254161796,-0.048379452673215015,-0.029201555126032126,0.001762525229587534,0.08938082767725151,0.05360384821490389,0.03967644041359098,0.0003708470163190537,0.01987855987072649,0.003188206515706331
CSF3,-0.04154257827266788,,,-0.02883987283529361,0.013106619744754282,0.07586965567220615,0.035806975507195214,,,-0.03409039700562542,,,,,0.13191240347044,0.10509357558911074,,-0.02591977609265814,0.03180358238929316,0.08264594186267404
PI3,0.046322966025824946,0.005636322394752918,,-0.05182592943301563,0.11518392692028988,0.00146139756971318,0.022821190820232155,,,,,0.015277489641617407,,,0.058863288743661514,0.04808724906273711,0.09889180744441446,0.025488785545565735,0.0059413197131279035,-0.042172822145007095
PCSK1N,-0.008117528261498575,0.01970109922916069,0.027955015213272226,0.05065814028248817,-0.12796469195798152,-0.03998740505378511,-0.012132456483627284,-0.00546454987818638,-0.07128925651553776,0.004137349216588193,-0.02344474946285594,0.036374282747898314,-0.02970941075105125,0.024258572044302956,0.03306191426294103,-0.057310801940992515,0.009338342974533636,0.03801100146556304,0.006907675541281168,0.029156065953416656
NTS,,,,,,-0.021506320536395146,0.017004091397465507,-0.034665686007673356,0.05524047522410499,,,,,,-0.036078888245763815,0.019120197992457434,,-0.0173741726585293,0.006004038633636353,
SFRP1,0.030284718602497426,0.050895364477197655,-0.006401680491599283,,-0.03959348713471725,-0.028980657676825717,-0.038317529979119115,-0.02981160695511892,-0.014891940147246293,0.07219336728221094,0.05224252718119564,-0.055733311217486335,0.03044031220038063,-0.03553016488247087,0.02805325364846306,-0.06971069457448154,-0.02063162593351131,-0.028565310770425668,-0.02882046970681342,0.004984136461201585
CXCL13,,,0.01710200355961547,-0.020941160092704945,,-0.02872020185763923,,,,0.0001045587441134251,,,,,0.10652424948782074,-0.04272510145128696,,0.05875353940881495,,0.06182003127899661
MICA,0.008969622887067378,0.010276539408530993,-0.007788293358594727,-0.05238072617479843,0.06747221452277903,0.03352394830873192,0.07583416681189968,-0.010770037070645326,-0.01770398674667845,-0.015942045351206253,0.07723097060892721,-0.08724944058832916,-0.027959054748100134,-0.04489868132226931,0.024114779778359928,-0.004300408117845018,-0.03604916378653117,-0.01642836737652335,-0.003457265133144502,0.005120959440594785
TG,-0.015341139437611341,-0.01768577466459173,0.023517697808077987,,-0.02213151850444375,0.0529167192897415,-0.007439950656145879,-0.02928216289826147,-0.010777232305972632,0.004013885895479378,0.0026469712576556456,-0.0756390035210527,-0.0015388651396344357,-0.03569515975001244,0.0014336549067714963,-0.02495178778614778,,-0.021332374022591787,0.0654620544572871,0.012474995293355334
ADA,-0.036879142867398754,-0.0015547071846241907,0.010618802964210286,-0.046040847357495966,0.09273395731434936,0.01961548616425979,0.13023829243315982,0.051228127228559024,-0.001539211704216905,0.03334482778093961,-0.012198867367167273,0.03960762993018177,0.004501051531880882,0.019730251932097077,-0.035463699464059084,-0.05177228798111014,-0.041393098170776715,0.0356720558672213,0.028579671629336095,0.05132859891489252
LAMC3,-0.03848896561426405,-0.048829556665415115,-0.028728170840010493,-0.01390427700548181,-0.028486351384559776,0.0014605978185671222,0.0936827019968809,0.08186230678662902,-0.01359748985994993,0.0041360576786461396,-0.023382713373950256,0.012912778297640306,-0.05496547128466906,0.014545831112269007,0.00013387893942682857,-0.004960179815749092,0.0520762282550954,-0.01406907533953825,-0.1177594001535463,-0.022387169260414713
CCL7,,0.01937670205520708,,,0.15119237631839735,0.013917455687284567,,,,,,,,,-0.02317888988758575,,,,-0.03490271495088502,0.011639674484229461
NGF,0.025379012913578223,0.06029216101515975,,,0.06543481330851944,-0.022668057822333058,,,,-0.05006637740953929,,,0.09616783953362,0.012893800843438783,-0.02676976220972445,-0.016405654903380983,,-0.008702626569473711,0.005107584598243934,0.0408947592027674
TNFSF15,-0.029609172160150084,,,,-0.025272664583491467,-0.0023403367537932866,,,,-0.02170943488193925,,,-0.026958666885589136,0.11892938475091991,-0.002703537033774017,,,-0.01609573596589023,0.038190420588891924,0.01227714017718276
HMGB1,0.038099299955091565,-0.08397394256118673,-0.06707342322673278,0.06841550025609822,-0.07313482169796101,0.04156977600221902,0.1258889917616451,-0.04226603734545741,0.04790585359900179,0.05140844401614079,0.0005168567950277206,0.016452758864675,-0.019872279374855317,-0.07640260556501824,-0.011021742144887013,0.0027613590473114877,-0.017580010540018218,0.07842101605069254,-0.0005104449410650127,-0.0801979512540679
ITGB3BP,0.07456378919277988,0.004578139141130647,-0.02988300511876426,0.04103953992296313,0.038195195538004725,-0.012806392914046685,0.14582561220426707,0.00607973874444289,-0.011970989554157064,-0.0010640060091925182,0.010259743152856887,0.027954187003239015,-0.04183849056129586,0.03561780716441618,0.019779748022521165,-0.01894391574345138,0.04038791276684783,0.05062165704826621,0.05685702444982051,-0.016964868412677685
AANAT,-0.04289766009011112,0.055345637734534145,,,0.005313109630257879,-0.025403208642480055,0.06115307701006741,-0.026333620219899163,-0.012423088309495435,,0.009045072815225293,-0.06519264873581163,,0.007592079260034786,-0.020334426701191184,0.015489343103454206,-0.025038097362959262,,0.012977306827981426,-0.027077239572184417
RELN,-0.012516703657282436,-0.003460688036521781,-0.00876930277127425,-0.03247810333106473,-0.021006998547479214,-0.05773642113565655,-0.058258714124169074,0.07025302504545311,0.03837145438853803,,-0.024529391765358614,,-0.027623154964507173,,,,0.002738343027336267,-0.019441904714418465,,-0.026324780166250124
IL15,0.06329242695778688,0.02455368275192017,0.062098174734126425,,0.05460135807486682,0.04960438504379632,0.009003699886954123,0.003752550392568997,-0.026701288066568945,-0.019749443728374057,0.01236084580106143,-0.017735226061545192,0.00898409613340619,-0.01918085252869045,-0.02477658502867965,0.006020833984171653,0.001215989160666195,-0.03926245382002971,-0.004470211696961785,0.003271085056619991
UTS2,,,,,,,0.17876563992001077,,,,,-0.017495174676250953,,,-0.017316252563714028,,,,,
BSG,0.045208202456941675,-0.02958187145660392,-0.006235175070496605,0.002552811905012404,0.036425778060974634,-0.007162065734663704,0.02852135545873725,0.03396903449570489,-0.009800792345740007,-0.00379060915688152,0.055689842216956206,-0.06007139718662457,0.050974585290221024,0.11547842315415237,0.07542865184733177,0.028553453468004104,0.009159549069012264,-0.024983511006424354,0.04342522305534333,-0.008996896785361991
ADAMTS3,0.034309248678094734,0.01889880745197253,-0.028385759082916018,,0.034039136172505396,0.06914293852881075,0.15164659393822805,0.0188842544657808,0.01541446912469039,-0.04259292603505306,-0.014026030260477608,0.01752407072996128,,0.0742905324830547,-0.024162037879842783,-0.02064238603805005,0.09116839666095772,-0.015221828397948518,0.038329582536695064,0.0721701077277785
CD34,0.04410146360147447,-0.06179491243234102,-0.04047250576372523,-0.047819682736094424,-0.007782095671284716,-0.027979849070154952,0.04872160837227493,-0.03245717585620007,-0.023243260914223025,0.06373631223607196,-0.03980538325288869,0.03059816987042897,-0.11513320773218413,0.05436462276681351,-0.03364325174146837,0.01804010492462618,0.023145096645637502,-0.009916465325245113,-0.06558565061217347,-0.0561682698360396
CCL23,,,,,,,0.03314416957921894,,,,,,,,,,,,,
PLAT,0.010765450257036596,-0.024162291579513533,-0.004166162619222143,0.03357638690813791,-0.03861026107205776,0.07510686890678009,0.181160841004331,0.06739012405383966,-0.026416776526271998,0.023467748023468075,-0.03146906621686085,-0.04261449708551551,0.013245513429270918,-0.03133482670624087,0.0006345417552535369,-0.0045480452350642325,-0.005177801358553099,0.06883098070346347,-0.04401459154615149,-0.03798603907231958
NTF3,,,,,,,,,-0.020053828115427618,0.06218528773908042,,,,,-0.027310062131867697,-0.022212527489423876,,-0.01937849971942606,,
LTA,,,-0.01188054359385534,,0.07077132091377551,,,0.043285346943695006,,,-0.020549328143924687,,,,,,,,0.11014613284557884,
CKLF,0.10077378691178483,-0.08736912589992146,-0.061434182602113155,0.020562976508496297,-0.05463382798558797,0.032993900773909575,0.16002003409293386,-0.04102228441789055,0.050547146261350345,-0.0089367141317892,0.05553643539479508,0.02918319505319886,0.005443783541162468,0.015719350922102217,0.021773054917380456,0.016611923156952268,0.06068697696127679,0.04131939066801599,0.040515090468306716,0.031053303827892516
APELA,,,,,,,,,,-0.019216984317734657,,,,,,,,,,
CD24,-0.005617976593263799,0.04350604404588551,-0.04228955686839738,0.01262360888834705,0.04743303302538621,-0.06945622990386559,0.024863603793422083,-0.0557059928475558,0.00967858389831627,0.06614913171804002,0.020704588744159643,0.10514598674855397,0.08979192408594025,0.1252932403007718,-0.0412196007157489,-0.04852406177305118,-0.003601091490645699,-0.02060495374298464,0.07708071394044537,0.03163849802699783
HSP90AA1,-0.03162558421662078,0.03859661357449625,-0.011013175392204234,-0.07292063785526183,-0.03804603483921455,-0.029343966329323935,-0.14874928268498586,-0.014704844720402238,0.024755249901263994,-0.02795068143467406,-0.08736190466200934,-0.01014987930572156,-0.04950274408923611,-0.1285793681278298,-0.004318072556451097,0.06882376029501239,0.10928232571958965,-0.01853746200215305,-0.004722608017077072,-0.03486170551863177
BMP4,0.0706306392218384,0.030166336898798614,-0.012594072647019774,-0.07863895520805604,0.02599792141514532,0.03420579375036638,-0.005748521271584332,0.04391065148934063,0.042143901687813824,0.05829686307644704,-0.01751015000417498,-0.049271300347419146,-0.03848174807011462,0.027654480600795076,-0.03442467203039702,-0.05507531940392382,-0.018522491449832992,0.0401847029440258,0.010518809190745495,0.057237703618809074
SCGB3A1,,-0.02366231339218791,,0.07515928721472744,,0.03423134334969947,,,-0.010478996495428364,0.029314903374716046,-0.014339049425331407,0.15791149024285678,0.07623526458916217,,-0.03527925029380266,0.007396927111385538,,-0.010055891921871132,-0.04986180759016759,0.03501489613842629
IGFBP4,0.004416925045570642,0.02471487652171194,0.04885666104017159,-0.03352835369623569,0.011969482682998711,0.05878606619202178,0.11936581657123582,-0.0005484567582379311,0.003474546066493512,0.05711768679962392,0.031451463411085075,0.055789177793020464,-0.017414295218789816,-0.03204730331804795,-0.0018814172531127962,-0.024754210150810328,0.013452243571243468,-0.009907771752753865,-0.05881232465007507,-0.031230295157963675
RSPO4,0.010016166533023988,,0.014547902026525311,,-0.0016001839878577507,-0.03491582427336021,,0.027170370710536608,-0.010478994962638075,,-0.016811141411201026,,-0.052129213870380844,,,,,-0.022510829994899142,-0.019376568722771333,-0.0036952729414371638
LEFTY2,-0.0009368995271496843,0.06539829156862655,-0.012026454745118367,0.04276794038924367,0.05078885200307614,-0.03945554402911267,0.09087144915186145,-0.0028070966065959946,-0.011490346137456952,-0.024546637897209043,-0.025367916106292448,0.032106308838112545,,-0.02917906495989163,-0.019676252712560696,0.023930453338742937,0.07267284870712863,-0.030613241595975626,-0.006227831668904622,0.005675858661658299
PF4,,-0.024545851787500336,-0.01080696913337201,,0.01586098294084461,,,,,,,,,,,-0.015241793887774633,,,-0.03087956936577898,-0.02674639967347861
ANGPTL2,-0.010407599582105614,-0.0237483656426092,0.05802652726590653,0.05716703932852917,0.01653070186558315,-0.009826786527287724,0.14747543091753368,-0.019081614068832038,0.02902981108405003,0.05475900203766245,0.010689619037097236,0.0610820075390928,-0.035504798800585186,0.034794287408217814,-0.025529885720150754,0.04450483107696219,-0.04118102972425832,-0.0339537116160488,-0.00014290257206905313,-0.04148544090031698
LRIG2,0.06238110301000029,-0.035728668853405345,-0.009197737496904996,0.05087825485935888,0.011932569521551499,-0.011740442798137395,0.13235963941418372,-0.012305308996415314,0.02898099168090942,0.020671105445940963,0.043590234634825045,0.08234011625972817,-0.08584688412522057,0.05715175973577966,0.026267061522863434,-0.08575981445391102,-0.05754651497772521,-0.041113632226330556,0.07105088224243059,-0.04073344357902913
ICOSLG,0.020285859129006194,-0.0474740726619214,0.016355524009711443,-0.005782878547247173,0.04357427976747482,0.04941472469001208,0.12243192660203084,-0.029280879537722362,-0.005179332880042818,-0.025729779705128457,0.06191363298301955,-0.03510934127999661,-0.02465213428860059,0.009873007398767696,0.11087252224285718,0.015055658281300444,-0.01922013328007025,-0.020497724111119258,0.05321155100340841,0.017195258460941058
WIF1,-0.024562823367519346,-0.011326664931287587,,-0.04998945442113859,,-0.029278304327437204,-0.11569338353482762,0.002359263302696332,-0.005534184683759821,,-0.06330554756756375,,,,,,,-0.02092599692215942,,0.11493777776272461
NPPC,0.12950140671257937,0.020816274766447686,,0.015530167184213255,-0.006237428183805482,-0.025186549697430262,0.018526790293421372,0.02721579453395655,-0.014563238565441746,,0.036694547455079746,-0.067375096270551,0.11482645871540614,-0.0010021255542252995,-0.02189121194558742,-0.014325538615277961,0.020411634678168894,-0.04323131925963574,,0.048066487910925715
LYZ,-0.07450207355837568,0.02559059743008634,-0.011508672778786673,-0.03746833192376093,0.006291937600903446,0.08114600778406943,0.1621992681065711,-0.032494253751624555,-0.02388358860594307,-0.0061838970223403586,-0.0032750968724434603,-0.003748817089626929,-0.1157085643160018,0.03899628963766671,0.04801932208496475,-0.013625798821733513,0.02709308913220895,-0.03683713809720486,0.005676172378390958,0.04285873219372693
EREG,,,,0.06993727044975921,,0.06639916249158988,,,,-0.02870346178982188,,,,,0.002731209911011002,0.05264945865105714,,-0.02803761829282715,0.03710230784844705,-0.030793029184771663
SPTAN1,-0.04983198860921438,-0.07730660794108526,-0.027320535137479837,0.023206653758364504,-0.10572456139594852,-0.004721647668675817,-0.04172620492436955,-0.021190422949951288,-0.06996377807249077,0.04079051223503708,0.014599909618644281,0.04440908104247637,-0.016721391368372623,0.031491488412140126,-0.006957359958649301,0.06103862034534416,0.025114606552769623,-0.02020384736084047,-0.009509845108131179,0.029254679546982267
PTH2,,,,,,,,,,,,,,,,,,-0.014863601099433703,,
LIPC,0.09452136199453837,0.039109398382907064,-0.016265066119580264,,0.03838644949221278,-0.03380426471251975,0.03766772921883101,-0.03385123302099014,,-0.03588999173917141,0.008838873688341173,0.05327398035998646,-0.03262754353726827,-0.043864308672553844,,,0.04112058565024715,,0.036118166879068596,0.05713871067948206
COL8A1,0.0661091034267393,0.14147850223301195,0.037251989548796126,-0.03600710757456114,0.02707565140763923,0.11772144036131027,0.037121352235074054,0.01562372823372365,0.09375281846549641,-0.04582459870196254,-0.007633777401337817,0.09277101657227826,0.030621063737676892,0.033192154950198303,-0.01694008963509645,-0.03494882150196871,-0.046969443104091985,0.007842759940147924,-0.07557698062335559,-0.00370621504687165
GSTM2,0.04899562056310743,0.0026206389583808267,-0.023680860599670096,0.06671656714260164,0.046536308851341024,-0.016231655741368093,0.030636546807285114,0.03634865181188085,0.05322778951345678,0.0007302105417576806,0.05565238274179994,0.09749235642923368,0.053969658812574504,0.1083907943394972,-0.01810197833863319,-0.038000926257491914,0.08706042064098014,-0.03948890559512709,0.008599838035798855,0.004057881088096261
IL4,,,,,,,,,,,,0.045316179398997056,,,,,,,,
SPX,0.022024906895344722,-0.048602056336456034,-0.011702746652169306,,-0.06089913230882758,-0.0036942583073563714,-0.06963587992709082,-0.007036895102791592,-0.03221780640300832,,-0.03802511613306971,,,-0.0645441651585015,-0.023370024506419805,-0.018924635296231673,0.032447980761985164,-0.05539792677383908,0.010102389452390177,0.04480540053951872
MFGE8,0.02647818805229697,-0.06711410161749694,-0.06141409526018094,-0.047287271355427395,0.060450074842190574,0.06372328872931754,0.02743915855279846,0.03145536397579639,-0.0027353992779136937,-0.046943652587586204,0.022566506111965437,-0.009007148250204858,-0.024313374275425945,0.05666210970416117,-0.013875348714926721,0.01115150885185909,0.013255070626422255,-0.06384750851572056,-0.020728028106499465,-0.04062368149577518
TGFA,0.01994808108742136,-0.012571241348107052,0.03818609207291894,-0.04827434223945023,0.08307048828499207,-0.0242537841034807,0.07919032819855022,0.0481022948819059,0.031701357736189366,0.0019014313462527653,0.010817706556830961,-0.01933276277729718,0.07924483604477885,0.005006800733177901,0.029823673048845086,-0.024466645654944896,-0.008959046394524713,-0.005374681252692177,0.07730416363126234,0.0260885710638135
SLIT2,-0.010152658225553429,-0.023503628683551672,-0.028178835420245876,0.06841720774301248,0.006072697799715508,0.049222085857261184,-0.05925488464359209,0.030543097853635,-0.004060251003612896,-0.013760232791414377,-0.046223336025781984,-0.04034338166631154,-0.04341092886494174,-0.030919732480596925,-0.002109537895110886,-0.009899746661231442,-0.021179880582143703,0.03289371542992485,0.08544928917233025,-0.012130430734650179
PLTP,-0.020918591897826633,-0.023688296812073847,0.057232688218293,0.031114259469867588,-0.06871485053394724,0.054108442207873475,0.1826768724539801,0.03133790091934583,0.045264771203848905,0.01914241668735227,-0.03213710814057696,0.10087993542298848,0.04948009087357656,0.08623751365227081,0.0047478384312798156,0.014772546545837135,0.05346758182256427,0.038291469500839864,-0.04101077914319078,0.014656827317498488
APOD,-0.012002173839401565,-0.07086152405906512,-0.01617842641021383,0.05826884494106307,-0.021384123518680267,-0.05219894579116133,0.08416422910203503,-0.02547621713082925,0.03284487302342169,0.0443855338139104,0.02607702071302001,0.06324845497215024,-0.10725092418330977,-0.1530592082284613,-0.006703184019257772,-0.0015831121985178064,0.016427219739345106,0.008774283873648238,-0.0844149041511978,-0.018204883065868326
B2M,-0.0021053410054122485,0.038235973343754684,0.017918634686437684,0.08626085732136947,0.04268198780762517,0.08161774463537759,0.19098307537767897,-0.053251096081375564,0.10177644556843211,-0.03538041258628566,0.05765857428290068,0.039250812125879414,-0.034562680562408396,-0.07436541100236395,0.07763140750028442,0.003352098503070724,-0.005935397869506438,0.06555542779185536,-0.0592250978389162,-0.004767199880797891
OMG,0.06501470623243451,-0.1033370044007222,-0.09144517748082566,0.07592464244078383,-0.039154962730417305,-0.09357264067375798,-0.021788037531142463,-0.02357372495925436,-0.01968666227628189,-0.01817806005952577,-0.02513669598475353,-0.05115342921805959,-0.014719810395219532,-0.11058323349895435,-0.045681734119888406,-0.04192460292230477,-0.006383100705257994,0.018589062488824307,0.12721501807537014,0.025074886620930114
CXCL3,-0.029679914647091025,0.07328494531916767,0.037074943937468866,0.019954605681038615,0.03909456614880982,0.055301686968999265,0.13338097396413753,-0.004821045219252052,-0.011210309594775241,0.015906235172402805,-0.014799237467260858,0.10996043916982015,,,0.07865920316444584,0.07168341172878742,-0.01763184022074898,-0.021041365650741474,0.028104424322777044,-0.05116776233467301
CXCL10,0.06700580204874547,-0.025430481691353025,0.014405017363781336,,0.059228286183381114,0.07458538247944216,0.1724976892077074,-0.04185699367436819,-0.01702928077608863,-0.024769469016454826,-0.023517779306062848,0.07252490958392813,-0.03512731314439585,-0.03687910158739975,-0.02393517737292383,-0.02044366414603279,-0.023753849739397925,-0.0307589776834388,0.05167990344032567,-0.009496147756490431
RSPO3,,-0.03214224620846461,,-0.028839873734841405,-0.031300277737386126,0.011985097057405485,-0.03910983958254627,-0.01187498183318408,-0.004466965609063342,,-0.015464917925925364,,,,0.029358770739457102,-0.05036554918507452,,0.06395728501501871,0.09680862455853424,0.028033825594307737
CORT,0.0014797252764849776,0.04499664086856907,-0.019300562525283553,-0.03827444164154656,-0.010308612178203606,-0.02314830391603205,-0.06168995711684337,-0.06086997784286973,0.03234952945621126,,0.03758680425000275,,,,-0.026430068469649425,-0.015949762622555666,,0.04811302273377857,,
