,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.03606371286263483,,-0.01712207274182304,-0.012055895248587255,,-0.0027228415946159187,-0.01859062497466051,,-0.0015378653648047793,0.007488392711797723,,,,0.002113992864760736,0.05297540403268102,0.07865927772490083,0.10279941191788214,0.17150074474817156,0.0072911290922036175,0.22386947952378566,
PDAP1,-0.022875602423424343,-0.03549483736564385,0.04287281833713298,-0.022363536766763812,-0.01881046312040649,0.02789706162717064,0.029290029471669053,0.013655176585818952,0.008960485891101507,-0.007226623942139851,0.022648299555242616,0.0010092741551017462,-0.023992158818924376,0.02564091240954275,0.05608210465209399,-0.038807433375536264,0.01130942686895019,-0.0609487054325505,-0.023546385900044643,-0.017377784792035122,0.007190051123368996
QDPR,-0.008604676835424645,0.06957454775216512,-0.02983204370379147,0.04984004245560209,0.006117403377742244,-0.016913239414043876,-0.0036924670611149105,-0.07936158041001005,-0.06247425275349323,0.024408462454957487,-0.014213777635574486,0.05473943100846461,-0.01899818250760466,-0.004285306394181595,-0.11333602178630445,0.026921941242879947,0.09266939572409903,-0.06761863717360522,0.025738208484383813,0.047344917639604106,0.018243737411536433
POMC,0.002039695327284219,0.0029840992409201302,-0.03059100218640931,-0.021421402427895503,,-0.012285819441814482,-0.037408733613790025,-0.01651359393146795,0.061878739750537225,-0.004461539011795882,-0.02796748907101622,-0.02122572937411401,0.059768652896690595,0.05047281010177289,-0.05238579614701965,0.06219613498703218,0.05687886772957407,0.049267981568507396,-0.04011570851919008,-0.0277920196402718,0.045158457088343165
CCL18,,-0.033596623778764934,0.011666278804191998,,,,,,,,,-0.007050984652011226,,,-0.03105427218972382,-0.004398080783217223,0.06530790913879934,,-0.04258850949587286,,
CCL17,,,,,,-0.022722725947971655,,,,-0.006540485599463441,-0.01650301453745062,,0.07169390475834635,,,-0.022813302765476426,-0.014948192739149154,0.06700570786091217,,-0.024701194733014825,
VEGFD,,-0.03785357521775564,-0.021366735804346254,-0.017267651176979554,,-0.013935061607834472,-0.017786457408802997,,0.07012871293985393,0.04256749098463813,-0.012105160741197574,0.07079009203536131,-0.01661853361899331,0.08655488851921686,,,0.10061999245050707,0.059468219553716374,,,
TNFSF13,,,0.06851214722517171,,,-0.015673627809287466,,0.02329993888175692,,,,,,,,-0.0028027214790754358,0.009988150398730878,0.044339391190714776,0.00019031803154711193,0.04382613486457973,-0.019567443804194805
WNT5A,0.06667421819181839,0.0073541246729524525,0.04181743127931662,0.01663678787201936,0.0001292009670779013,-0.018880703775046553,0.03136028760929138,0.08449070466641045,0.026309942557866076,0.03306674369062922,0.04123357047500204,-0.0466632981287085,-0.011722570622042648,0.057808397040882774,0.08301949183839,-0.0032711167729204795,0.0484953501964547,-0.03370679970341557,0.0027645444580009873,0.07044859197350199,0.028030878668301368
CXCL8,,0.03618169235714102,-0.015719884910499107,-0.01616840507579756,0.08175951363654271,0.04692803994365846,-0.04925068668007035,-0.015222777659717945,0.049706848394895,-0.027266669609413145,-0.011272852032090854,-0.0355056216235594,0.02922325071905553,-0.025413697792463944,0.0624229661301779,-0.07179899615240168,-0.10485540062194475,-0.018374887161018524,-0.03903319432452564,0.02091555101751527,0.032267857425165775
GRN,-0.029650546345896422,0.030986925050681482,0.012219451627164092,-4.398391658992149e-05,-0.005834958288112651,0.016030095530266113,-0.012119390010181086,0.0024287630885025282,-0.028352023232992504,-0.000543698870223494,0.028144900172212047,0.031315558343514474,0.062280032377648294,-0.042155257712289014,0.03196097777612854,-0.005996173154494264,0.02113864914721355,0.09212724514730909,-0.009619498406010405,-0.057399475752215025,-0.03235115150716649
MIA,0.07618717190119306,-0.03441258259386183,0.01699062253189803,0.027120934989563025,0.02680085856114341,0.07465177690561059,-0.022740635036524615,0.19004159027941944,0.0560923759672717,-0.025059814558491843,-0.013767071019997586,0.04570710035504022,0.03764158382036263,-0.05973496882039378,-0.058906160881916775,0.095104383185092,0.07762429964870154,0.060532977190397755,-0.03652181072269656,0.11184096959881486,-0.014770684503866694
COL4A4,-0.005207394253802195,0.023281754802239856,0.0009103169594653782,-0.02582529688076796,-0.017404663867927446,-0.03756894615947282,0.04855143200814942,-0.010182397761894474,-0.020134966551208944,0.08421993888161831,-0.02312758445475737,,-0.022077892446389413,0.10571266764369636,0.10177107801827379,-0.04613631060234646,0.00855226086386861,0.06794094231942471,0.005928688236815102,0.08294260356264149,-0.009156215811054615
TAC1,-0.020783296812428506,-0.011345926101574021,-0.0276991937181071,-0.003978550081122413,0.008778383982414897,-0.015533988877877266,-0.0255705320361735,-0.057746767757507894,0.011749760663690231,0.003554241810379534,0.03737603312910939,,0.07231158758028366,,,,,,0.1072182779947537,-0.019032562910168308,0.057668291146956964
RARRES2,0.05990440338491568,-0.001392862115267268,0.007282110023183251,0.03520159456345994,0.05276888701993556,-0.04801343008662384,-0.03141482427700863,0.08298223534930754,0.021677120425299914,0.064147246023223,0.07225823885070363,-0.05187969523924314,-0.04857547301156224,0.04709788827370879,-0.00611002225845098,-0.08031483494085431,-0.02264454319017024,0.016175488129664205,-0.06851347306783451,0.08013379728225097,0.07694335691588619
FGF7,0.02787177772342192,-0.010345050315112358,,0.015133668843307897,-0.0007421989930678593,0.011139620331657819,-0.034055893138500715,-0.01584416877800321,0.03772831578799722,-0.0010348434357838356,0.04131455133198832,0.024471544744910013,0.022403336545532667,-0.006337105811556083,0.010955729847263231,0.052856598141867966,0.009177797942653812,0.005896989938931185,0.025659127028668995,0.049403739075769774,0.03686372005489037
EFNA2,,,,,,,,,,,,,,,,,-0.019094198306646173,,,,
HBEGF,-0.014089781089444841,0.04448385467239716,-0.013454380119858458,0.04526913338649174,0.029881953325446988,0.059690114392435156,-0.02474392910488066,0.06603458326294354,0.02124777890677741,-0.042943437520092595,-0.021905336065178718,0.03510627557732248,0.014007145731771531,0.04832191899962848,0.06789165394954007,0.03224376222394473,0.03917501880903555,0.01381999227967429,-0.04285363370402956,-0.0711699059729848,0.0020376813494252504
CSF3,,-0.038106199530283866,,,-0.039497709133388466,0.0379452815542123,-0.052470543327286484,,-0.021302407061197823,,,-0.03141766848958872,,,,-0.03811389487636033,-0.04728218751363335,,0.006965709447185735,-0.02600654744481546,0.05995548431015
PI3,,-0.01865514901549922,-0.022478699787195328,,-0.05266832363358569,0.03395763729469378,-0.02632574557743689,,-0.02398679151224889,,,,,,,-0.13049727988058996,-0.06433155556007585,0.10826545891674817,-0.03329512011974594,-0.02525790611220508,0.04647973481496252
PCSK1N,0.05469844653911656,-0.01737346118608658,-0.019463897774900683,-0.043870158580904095,-0.031517323933469926,-0.06005652886361762,0.0988262891089069,-0.03560753413067103,-0.02752091386863789,-0.009091030655235982,0.009530430623203174,0.03289710098195339,0.008454916745043685,0.06844875214471835,0.010368951278019465,0.08079600759169146,0.009710972222443706,0.03819523433354293,0.046762475329736465,0.08320736072389594,0.04871540359178052
NTS,,,,,,,-0.03968711496615037,-0.012430394143232455,-0.026183220773830958,0.044289347295761596,0.002243576149599633,,,,,-0.03565574938027601,-0.023262657256202447,,0.006183710840125034,-0.004559902556557451,
SFRP1,-0.03024022184373298,0.056690100345548146,-0.02262397881298489,-0.030242292797171885,,-0.019826456704548853,-0.020291267701170144,0.05173631992984209,-0.01981439157461949,0.025617062780527496,-0.016503014703649534,0.03131702245003766,-0.028965050921096663,-0.023534040848142646,0.0556090074884586,0.0795694802328795,0.03261967948305941,-0.02446906579398072,-0.00946516545385208,-0.025747617115300932,-0.03967643064095261
CXCL13,,,,-0.005424320499904133,-0.010603504694322991,,-0.020108905423185452,,,,,0.07800214859374578,,,,-0.03359019029564045,0.008967600935139729,,0.059762988473052926,,0.1017246338428738
MICA,0.043193799753266544,0.031111747317080406,0.028041833439869886,0.0439092329643343,0.0617374207703942,0.04349401881782813,0.030686597882473972,0.002398204194193946,0.013060515960247739,-0.029726551391309884,0.019448446357917173,-0.04443852591269505,-0.008882013830316575,0.04328968523281363,0.06891303791213117,0.012424204368851914,0.06322585645651511,0.03779501542683746,0.03860311585527525,0.018631033390553147,-0.05310852764377403
TG,0.07304997912559297,-0.030376723224042446,0.008014007769972848,-0.016393588464401067,,-0.021395887973878557,0.12430160226027821,-0.014347951658198346,0.004946979808020171,0.07713154006404459,-0.011943159954413399,0.09019106532674348,0.019742203025362275,-0.044276292527748416,-0.00787205516812823,0.08570915117040045,0.06943510069606991,,-0.028934305660002876,-0.01695293035024972,-0.004092506318793995
ADA,0.008319682730490687,0.020767978857025773,0.05278476862930538,0.10130129417942098,0.0038616864131819388,0.021341811723427615,0.026644314325079407,-0.002253286829016215,0.01403934661431075,-0.027948131995445658,-0.01939665223553017,-0.006420122183838588,-0.024650947378943255,-0.04033556742677289,0.014571321719773982,0.015244815924594764,-0.004851682380395993,0.06605965030448387,-0.03601588426062398,-0.0031399140720833273,0.007154119614729581
LAMC3,0.028881086179658254,-0.008940465780247093,0.013133404065664208,0.07764235865701827,-0.06615238250389972,0.0013849983740548601,0.01538863552613609,-0.013772332106314457,-0.010114709922511428,-0.02645900626507845,0.02000336955056728,0.031088690828544208,0.04599319844280648,-0.050431405076142494,0.04525449707899195,0.10024683839355139,0.0013879373790983357,0.027934259561174873,-0.011597561853462867,0.026193329798454866,-0.04584523467056707
CCL7,,,-0.013591044669861855,,,-0.015469192820276957,-0.026660695942108004,,,,,,,,,-0.034191882364975015,,,,0.03545160246382899,0.00562659366072697
NGF,,0.0036579406930522446,-0.023335148779293536,,,0.049407845099044584,-0.02845751803759897,-0.013691794246811911,,,,0.06483846359749253,,-0.011861011250645984,0.05535017543547577,-0.02818794288958128,0.06715518702195904,,-0.032456871046623405,0.022588088578510097,0.05798262643962022
TNFSF15,,0.015240343558555053,,,,-0.017225702793907456,0.0572662555137001,-0.016624839909546264,,,,-0.02588215841504446,,0.06839157150259047,0.030045464443542644,0.06647760251452461,,,0.011912761171598039,-0.05384134842772569,0.13778218693932057
HMGB1,-0.04525459042336022,-0.02994602195313328,-0.0009377657196086006,-0.018124904991300105,0.03644098408522156,-0.0298589985266722,0.043504416156817306,0.03691535944350744,-0.001352702384317559,-0.008899985667686792,-0.024311258062015447,0.031016971403450035,0.0012643364581067433,-0.040082438415579145,-0.025747538799144085,-0.09596364688924804,-0.0336206471329198,0.020107139846602316,-0.0011499048804392864,-0.02841122984215075,-0.03772019349437006
ITGB3BP,0.037835871802809104,0.01103758274125397,0.05775487269567431,0.002104398003848639,0.06561996039198983,0.0030455638599866165,-0.04552767627524564,0.07617520196815007,-0.02449723302785623,-0.04443947963019543,0.06517932495130793,-0.0019909204532969275,0.01531727497472677,0.031462673766810376,0.07679036069453693,-0.011617812023784278,0.03452874889318273,-0.05073202220158153,-0.031188123298470736,0.028282785361704452,-0.008686239300347547
AANAT,,0.07661529364558327,-0.01971853808288766,,,0.056987253398784354,-0.01778645994792003,,-0.01921534765324817,0.07223581683188054,-0.013767071785757227,,-0.020800157711747647,,-0.03234432622293689,0.014587838465441497,0.05652272100309189,-0.03823904756377655,,0.14488753920488665,0.06880213557205243
RELN,-0.019954334722263968,0.02470703012545169,-0.034161553278897056,0.041134002130421954,0.05844904866494917,-0.016213037649404197,0.015474809293195824,-0.002020058097231941,0.026997541168345497,0.020012474175842496,0.04369368267273459,,-0.02302756992214863,0.08080022520660048,,,,0.023112152809725093,-0.026370155193411002,,-0.003869945653310936
IL15,-0.0044813458713215334,-0.008239235021911274,-0.04297450173381056,-0.020885180896364035,,-0.005301311769201324,0.053103736104175125,-0.0118295619309545,-0.018626467749353594,0.04967628248970311,0.03178986500939408,-0.002096166342269569,-0.01929118490999518,0.08695247915845976,0.001596255966635594,-0.04647170240269167,0.04604983934131258,0.05501702192476482,-0.008140327283467122,0.007492422972459757,-0.030917052338204257
UTS2,,,,,,,,,0.0009714791084547361,,,,,,,-0.025543728519018212,,,,,
BSG,0.04632843953934519,-0.014996959922209466,0.031089492672756628,-0.055353822378294386,-0.03091661052786524,-0.018790322151500838,0.029333030590430784,0.05896512238380784,0.015299227931294459,-0.07462789028586939,0.08461263263252315,-0.030577836327544294,-0.03275135406127908,0.027821372300149153,0.052837188867825534,-0.0538644061002491,0.0002966570958047194,0.07973679104469686,-0.04086225760463568,0.0975316022362878,-0.01907957130352011
ADAMTS3,-0.022835774724765737,-0.07200929521112026,0.04509658170050284,-0.016110006531482132,,-0.018143666256933075,0.07195802318372921,-0.019054002127452948,0.006254644376131591,0.03337353198755182,0.021524984819328845,0.10948824213594056,0.008963301672689994,,0.0017739656516768153,0.027652602446312055,-0.0007267617538337057,0.01117123474901335,-0.031180575235333477,0.08635770341702824,-0.01902305512081025
CD34,-0.07112141283249869,0.09680835628739952,0.05897202901725031,-0.04106986655545527,-0.020954605683638737,0.014948981027519757,0.04468723754711855,0.03325128019850434,-0.003049589276472713,0.008055971016390837,0.021206195508030438,0.04421316000281897,-0.029035201092658797,0.024487887049365553,0.0543297852072268,0.06953607458285058,0.06727968144419652,0.13310551642243434,-0.024285797740302387,-0.00013241366400600947,0.01968122757050358
CCL23,,,,,,,,,0.08306220134807552,,,,,,,,,,,,
PLAT,0.00882893346465868,-0.04891766797863297,0.027324105644566117,0.009284912603266237,0.050303663657735545,-0.03174180673551235,-0.005661628100631418,0.042455345915597034,0.020447328766240554,-0.043537217138381,-0.000219131236074452,-0.003467991913584586,0.001244245809830293,0.019614589464071117,0.025192925845476558,0.05977185629582411,0.012663552726731031,0.0399772962037596,-0.04226808739474903,-0.0083395651096679,0.00307427131997099
NTF3,,,,,,,,,,,-0.02222333805945083,-0.05513053247419041,,,,0.04659023272048864,0.06914893372864561,,0.03433708023296603,,
LTA,,,,-0.012055896485738049,,-0.019826455777036046,,,,0.012753342527031994,,,-0.01929118729130805,,,,,,,-0.0051884130281678225,
CKLF,-0.028098998497777174,0.05245052360041994,0.028779858236018994,0.03856243480720831,0.018165388795738452,-0.04451851934402119,0.04251111123994849,0.075067806745184,0.07973078732522897,0.05069575779604852,0.057122089190202854,0.00524665719252353,0.059180643324469887,-0.0009847592925576797,0.07207296422135205,0.03023593316234246,0.09937141662650778,0.005871518361028803,0.04389176195764937,0.07030383902888243,-0.015688382436254526
APELA,,,,,,,,,,,,-0.030664066695527282,,,,,,,,,
CD24,-0.012686217446050994,-0.013877601602759684,-0.015929757769799584,-0.036818033883199965,0.07990554780182274,-0.018018282188953298,0.05681306661639987,0.022738328045930827,-0.03466734054855603,0.07517649774989311,0.05686584892578284,0.043649201057293856,0.0024333216630730405,0.05366190826500368,0.08697085992455195,0.06721236470133658,0.053760146536593424,-0.039828676141459005,0.06438606594112459,0.03782569317402929,0.034556934744761666
HSP90AA1,-0.031038178734188567,-0.11134087113874201,-0.01139726675636905,0.007007707111421779,-0.08197776458596878,0.008004360617251318,-0.027014541997870935,-0.10883132113465191,-0.02555912831883099,0.06229325369795692,-0.01904107218935641,0.023234989243787422,0.02389487705605189,0.06347836318231655,-0.04251574997897149,-0.09699305964758194,-0.11455762959995079,0.014501410448848777,-0.05837446381448824,-0.032475179938794355,0.02429616401486064
BMP4,-0.02477111046077906,-0.022657511246064348,-0.008861581244990471,-0.01277995699160296,-0.011926835025587265,0.029784472344909507,-0.03451749872599125,0.08608675576075227,-0.030783256269017904,0.005526448334739885,0.06902490226858461,-0.04153569232916384,0.02463695174140097,0.030634490298675533,0.0729640803064562,0.07871534397967617,-0.037506270673249735,0.01864563396807405,0.0165054197746725,0.020991315027069385,0.12854305519517253
SCGB3A1,,,-0.013591043310775546,,0.12003338894578656,,-0.021181478066564795,0.03415162863583687,,,0.013103066012051327,-0.002893600230701759,-0.013461135376592437,0.004239070343091119,,-0.014681316442987162,0.009919608109273444,,-0.018382447663474556,-0.03442802841498265,0.11989308112472748
IGFBP4,0.0267412630702772,-0.008037150487314397,0.004044660506888273,-0.07222274598732419,0.04410056021886357,0.011019272381314466,0.005773203367318156,0.05832755177486603,0.014159948573772469,-0.016811231144046708,0.019169769473791835,0.045926477179465866,0.013587505459254705,0.01799456921946245,0.00388912841976609,-0.0037500214865398783,-0.03110891580679547,0.08419155828348912,-0.038040430601470346,-0.008334198818807877,0.022738865273078182
RSPO4,,0.06257097262143008,,-0.01948973357876797,,-0.001780283405920936,-0.008932284104514677,,,-0.007099224740121436,-0.011612658004126036,,-0.013874187008944988,-0.07126944717915752,,,,,-0.03053271216053985,0.08523963223274625,0.04700658838505827
LEFTY2,-0.02383161499759431,0.007217511748445028,0.014219467135737547,-0.012203961237308146,-0.01883035259789892,-0.0016404677488544108,0.002519323868494829,0.09177844998186878,0.05080054741173152,-0.03883534852887212,-0.012733421527452137,-0.029264694086571577,-0.02381475527419419,,-0.04133330773666979,0.20156720659748323,0.03286027796764272,0.07454684174934316,-0.004577735033160781,0.03318369020156717,0.01439932479290963
PF4,,,-0.014098525753358224,-0.010966476421490042,,-0.013496565974420864,,,,,,,,,,,-0.017501154700973798,,,0.11926827847051766,0.035068596413289264
ANGPTL2,-0.011936547718147021,0.00849981141547679,0.02339827010826273,-0.015825620317791982,0.03430988888873277,-0.013319782498724722,0.038381780642197286,0.09404577523633918,0.06344414023218514,0.024904792326371224,0.04138537425981951,-0.01651668473659721,0.0007469083130555789,-0.025564966603609143,-0.021460769171771987,0.10857615347263201,0.05201829045632449,0.01592749360482614,0.010524880899137674,0.07741181161856969,0.006521080438220914
LRIG2,0.05789780822958732,0.0017659036858272347,-0.006117843005373276,-0.0006222848045408563,-0.01797933174124437,-0.034062883557697536,-0.008664207328002275,0.056520470723874505,0.02253344149392656,-0.014844129440355576,0.019190345960296132,-0.003894364515137142,-0.03753981239636118,0.07403580131807568,0.07898629647509985,0.024195765454994453,-0.027658024147444747,-0.002511738686259123,0.026617953151186025,0.08712674650197254,0.0013596960201697691
ICOSLG,-0.06855240244734918,-0.01064748112597046,0.017746532923207166,0.03867655154997235,-0.025153216537335,0.03238051915786631,-0.04873102323631327,-0.03045071490143213,0.03623648100056987,-0.011444910833352072,0.003460873433558428,0.013940200944434437,-0.00460828042277263,0.0010899811869799702,0.03104483101680297,0.08919331106289483,0.09375553627093244,-0.01576996248119002,-0.03692327841404505,0.018522830194366853,0.006420166259196248
WIF1,,0.02549764411755117,-0.02536800871477201,,0.04936095640325701,,0.06046165664241886,-0.03858864521012875,-0.0027513239542206317,-0.016019774453811867,-0.008277248715799712,,0.043380109241249395,,,,,,-0.02838311340991935,,-0.01276520847925234
NPPC,0.028289746555183626,-0.043347218891344526,0.00011743684183597101,,0.009736793324685305,-0.00717586494347509,0.04947680753396151,-0.028970534099874812,-0.013986248518422664,-0.031249489888248196,-0.01613875276168649,,-0.06032782068319588,-0.01807204200499983,0.06111485072569705,-0.013864002888060523,0.015955593688493783,0.03374405404372203,-0.036842584650204846,,-0.004124480932776026
LYZ,0.016553186286257033,0.044661310415724256,0.01442032403486605,-0.002059098506000385,-0.021944077834487794,-0.006289037102326626,-0.09514713964120255,0.009680130952067162,0.003744019129104993,0.013007153492735296,0.03369608131418696,-0.06563724711269806,0.012030718988848915,-0.04547833044119203,0.03731593388878194,0.00692903666713484,0.06240159871709377,0.020249227825067304,0.055270388490116236,-0.016722273587556166,0.009059419002683972
EREG,,,,,-0.02163919262989353,,-0.03440254496453251,,,,,-0.010707109854807492,,,,-0.06324524349471707,-0.048214760723638936,,-0.038029007779631356,-0.0003242956191828189,-0.021341041234009855
SPTAN1,0.051339364996886065,0.03939485177985354,-0.04460997450370505,-0.0033063019454409033,-0.02494857445853187,-0.06117752599526798,0.07914944885949014,-0.01078296681410843,-0.010821695855628673,0.018219616566087532,0.0344342556419752,0.0480493065715692,0.02025524392045428,-0.031224452316027794,0.05300221378648625,0.07564587824056009,-0.009479231869982252,0.06195272246620018,0.03748804629026884,0.09673808788216838,-0.004411332220239373
PTH2,,,,,,,,,,,,,,,,,,,0.015379073625464508,,
LIPC,0.15898444266829095,-0.033115845566686036,-0.017260301246177483,0.06140915186168194,,-0.01189757471742749,0.10358715444222094,-0.01834461729697417,0.023611540583660065,-0.03139635954891543,,0.02774420442663088,-0.03030465122643158,-0.0161645693144109,0.02443825388847026,,,0.008244366743286323,,0.004648754227071587,-0.03889525677457871
COL8A1,-0.0049684096896189505,0.01656646635925545,0.00836722994773197,-0.047135766367895425,0.01524417099758495,0.04167452396136032,-0.04472399510193655,0.015284184316498,0.009771209577771046,-0.05722571927495667,0.027645729044123796,-0.017171883787103576,-0.001389739653422001,-0.019977336306832526,0.0223831365309665,0.04374520898204906,0.04709804773405927,-0.0014936676693277362,-0.005508485764913698,-0.09053739749982959,0.04658594919642285
GSTM2,0.014147580871552894,-0.029505878384500094,-0.014800956973388709,-0.010481977905846887,-0.04814658377275867,0.04171231919511488,0.02072360706274065,-0.01000348749402671,0.008773521161131961,-0.0023293040092546013,-0.025387071072036024,0.060263416578509144,-0.006120757525383464,0.07613378265856881,0.02129287929167207,0.015726160750042864,-4.116449364281284e-05,0.022718449301263946,0.10888076467891679,0.08269872162845888,0.04824653666102156
SPX,-0.04282711346313212,0.01708104856860919,-0.027915810331529452,-0.013045982958630534,,0.019579457613873034,0.004287639573187191,0.010290518181602346,-0.016505792468351054,-0.022315666695668375,0.0019884507505461835,,0.020040273181058953,,-0.07362900675798792,0.01752340397316365,0.05296825713005195,0.0035878677229042107,0.01713552963398714,0.14196787762115212,0.014557751861746432
MFGE8,0.0063239657619481825,-0.03505246484013744,0.07017387473265393,-0.008377058235386023,-0.03763205968496525,-0.018813570257108315,0.02664293823454859,-0.02471236101771578,-0.03544122351219612,0.024781143408575037,0.0021837109584599197,0.0016005278228480857,0.024429908593852707,0.02131088025434435,0.0755756780249567,-0.03691386542420874,-0.013784980750030457,0.10663166275026073,-0.05079846946482481,0.047779360574840675,0.0945038802986247
TGFA,-0.01347852535413689,-0.010670162146426364,-0.009837576212828023,0.011363867074658666,-0.0629203746653783,0.025827968725158572,0.05903200426073092,0.029709460541988985,0.0073846650237391455,-0.03028324791512317,-0.022202179334702813,0.07886165840953195,-0.02192607225085851,-0.006043708364222265,-0.01765745809782279,0.05925375319018657,0.05006190230282168,0.013758088399831649,-0.03813415327765568,0.08127315466966539,-0.01840034812885971
SLIT2,-0.02477110649702991,-0.01226809230711496,0.0022048229779661577,-0.016753682651668274,0.003896899352132566,-0.016845735552767853,-0.009725461433039618,0.052815910455674756,-0.03086232892076889,-0.01945886365939635,0.10169435952980399,0.030586299601416313,-0.008316688393077616,-0.031945322976080937,-0.04379903261165925,0.05155036225594076,-0.010851252424026162,0.05051032582257618,0.02397868842681814,-0.03926419336593836,0.013855663979864919
PLTP,0.04479931253107697,0.04648551118856264,0.035021573060962874,-0.03987422198529521,-0.026689520823090705,-0.09928724461246438,-0.04950482004167632,0.0923646016303369,0.013035787681999922,0.061207206599043155,0.06290586425872233,0.06097739296648159,0.022248730709660824,0.12554869039792238,0.09761545143495196,-0.031077421716489032,-0.0039037905352090163,0.07870848418677134,-0.035766316078605545,0.07127931600280137,-0.020842817881791143
APOD,-0.012571318399073952,-0.06147419458314305,0.0315650129092861,-0.05605183009727045,-0.02062542378887094,-0.03443625851307347,0.06461671047145781,-0.011584535311287069,-0.009331103962986274,0.08107241117764173,-0.014477603030643604,-0.02152540753079504,0.0021035328205447302,-0.09069653265799484,-0.09163728908314943,0.12210582829615413,0.041619464439487566,-0.05127876352979205,-0.08697364671099894,-0.01391631896049037,-0.01967272934787604
B2M,-0.0019220040017017734,0.049258746298281045,0.027273494382210352,0.0607436802140355,-0.08318338778201598,-0.016385492558698384,-0.10398970604593116,0.010537113042261532,0.035450172325920834,0.13087983683362694,0.09454950917247994,-0.005509225119447132,0.020541653508837472,-0.07656761332850895,0.02683809472502262,-0.040571526072814654,0.04504036660513355,0.09886327279209728,-0.013523498861359668,-0.10790454416658943,-0.09089764221693544
OMG,-0.010042869178326337,0.009476934061967828,0.022772739175272443,0.027753378750540007,0.02976889833433358,0.0029138998615467703,0.05567613541147559,-0.005007814098125069,-0.013785111604725656,0.04427870325264896,-0.013082642966946818,0.014738053593798168,0.03700369176703109,-0.016561646632069733,-0.06530060120204063,0.10047196879054784,0.0658480348562189,-0.04098364620251793,-0.02353581814699532,0.16892314584329965,0.005823661357175126
