,UKF243,UKF248,UKF251,UKF275,ZH881T1,ZH916T1
LYZ,-0.021877486210493072,0.016001455999993162,0.10847505676511797,-0.04408631792427998,-0.048643397917649565,0.01569939813414039
EREG,,,,,-0.01971434237173242,0.07000918654877133
SPTAN1,0.056115905921644414,-0.0035526478061672752,0.023944266241250706,0.04729961102430908,0.002866560207496591,0.0012678587192674537
PTH2,,,,,0.03448174928490248,
LIPC,0.032996523739891266,-0.02199057556671348,0.01780507760875942,-0.02519667960178463,,0.0016944040909559243
COL8A1,-0.011593317433579381,0.03627436816254785,-0.025650651878959083,-0.03035150031317483,-0.02786796200935161,-0.001298127733061669
GSTM2,0.07117234019661732,-0.03786284394422399,-0.017156346426087366,-0.01349162939742973,0.0008580063662239183,0.01798253510542084
SPX,0.05285412436692368,-0.025673029195820703,-0.004662357496153438,0.012088267087604009,-0.01992235102997931,0.06919862697425694
MFGE8,-0.01185340923318594,0.003978400771198438,0.018912407845356086,-0.012587883740989599,-0.052274993191253234,0.02353054573244718
TGFA,-0.013371918881185326,0.011299694665162535,0.039681407443166825,-0.02903121658399169,-0.027252924488184522,0.009185714067362613
SLIT2,0.038762318890943025,0.05072832459247021,-0.04226537315059801,-0.034681348720948,0.014804215112650624,0.021930837222339884
PLTP,-0.00775926207077232,0.0371692503460437,0.025164408951099008,0.03286370814372055,-0.0306424686662157,-0.013757779680245255
APOD,0.03450239999732798,-0.09172160244936567,-0.024442067007495936,0.08412341185469523,0.02968291556890349,-0.052777832654813284
B2M,0.0021225678655195945,0.026896183814244072,-0.021252652090550987,-0.024137911381253402,-0.053741141011283085,-0.030772177005216877
OMG,0.08337519355090504,-0.016995130336693167,-0.03622106368068856,0.04125286832947276,0.022803733392940173,0.06270940013473263
CXCL3,-0.07523246914920537,-0.044357357187229315,0.029708012132910064,-0.008009308077089747,-0.04440134798507699,-0.005773132539630547
CXCL10,0.04429726293005812,-0.005127045165187013,-0.022884534321794783,0.01132917429204915,-0.004650393503821976,-0.05325936992035271
RSPO3,,-0.023521230782469975,,-0.020355016207720004,-0.030265764711446926,-0.01563204301903386
CORT,0.0329768151270684,0.14544915308287418,-0.015352840647676745,0.04099483327740173,-0.02632448940602948,
NCAN,0.11357355790266332,0.044562343959175216,0.0692042975013132,-0.011532164002538727,0.06642975789690148,0.04587312427645639
PRG4,-0.04026139877623192,-0.026040805554029444,,-0.01722310901263333,-0.037744340657138796,-0.01238427373806399
ZG16B,,0.035357725684436396,-0.02299763647440717,-0.009207362886350112,,0.10783164118660282
TGM2,-0.05179353172093615,-0.005164347180760097,0.014755039978532822,-0.053187029670831734,-0.09021678354792434,-0.011751920716401727
VEGFC,-0.028888357467582254,0.0328397552690892,-0.02952985086118791,-0.013181971854591999,-0.02701432535322842,-0.0026874958567923634
WNT6,-0.03663813337697121,0.02181380473438876,-0.021268138796245572,-0.020490657698756486,0.04980278337225725,-0.023539962408167327
NRG4,-0.02730403667873285,-0.01594840478073741,,-0.017688834909469545,0.050844315658559625,0.1678944456418302
PMCH,,-0.01838139478798631,,-0.013477029107303687,-0.012034280799283427,0.16036371972788319
COL9A1,0.01177455669693113,-0.03264118113963873,0.03706142483785897,-0.0010199206764523613,-0.02338364191215488,0.0024945822292547857
GDF11,0.02479156626538093,-0.01325772439173968,-0.0040693138305199945,0.01426665998860969,-0.03288311417424269,0.013118878200803413
RAET1E,,,,,,0.17397269328400544
SORBS1,0.027068832743123755,0.07393574261764305,-0.013268430024511594,-0.005862704553935584,0.019265621248447946,-0.019921849867122126
DLL1,0.07031839516648249,0.03157202392285378,0.037717733786920705,0.019287602862628234,0.038351016930466386,0.007418108700771997
TLN1,-0.08148535421586411,0.027383427821807724,0.06736750362664544,-0.008483711345705216,0.0033976140565921764,0.022027765473882185
COL2A1,-0.027947479561861097,-0.013837800348148428,,,-0.025352151266383068,-0.022749906077346872
SHH,,,,-0.048882849925335946,-0.01623252465759244,0.008274819015158029
PON2,0.035237607220294634,0.005380234218359201,-0.041908280510261055,0.013120943781981344,-0.045537139012664096,0.005621080001191212
ICAM5,0.055937399489660214,0.018136100768697223,-0.02737687110936101,0.010222308088039768,0.004992932829776013,-0.009428369344618557
HPX,0.009764119630221548,0.029354066314753013,,-0.018068879011719927,0.08591050258527302,0.010449242818261635
SFRP2,-0.03638600126788483,-0.023021320646457843,,-0.015059229083082064,0.003255104551208093,0.04388233989191574
CFC1,,,,0.0352736317716013,,
CD70,,-0.04205938297586191,,-0.009062354658630511,-0.0304380176040745,0.04553689646510144
HP,0.05946380479929119,0.004234710387853202,,0.0016923376878289964,-0.021006829146649312,0.04605289225042944
CXCL2,0.06579171077472627,-0.012522892480091405,-0.0355945003015978,-0.040463495919913,-0.03621250937643703,0.015553780358007953
NPPB,,-0.02233897872242567,,-0.010146533410954308,0.24943459119342815,0.01090010597712687
CCK,0.03152177269447285,0.07805321640860544,-0.057229312067699434,0.050110586464895295,-0.0140011825496009,0.059011273045305825
SEMA6A,0.04908260632101766,-0.006886630807494217,0.02705857625998965,-0.02183087165760977,-0.006930288421434476,0.039030373407133646
IRAK4,0.029947956043303987,0.024430338706609475,0.03719536155352485,0.011405782034924952,0.024482305136983767,0.08896373350502328
GSTP1,0.09787790006636744,-0.0747059987438701,0.019593322931761248,0.05440863757354993,0.01892928549131179,-0.003404838522048235
VCAM1,-0.0648308186523121,0.028462612385036862,-0.05197325329573691,0.03208747799708659,-0.05064671163952471,0.09511233784622561
NXPH3,-0.051889550318737744,-0.01260561719529052,-0.03626691407274404,0.02560129847458606,0.04356504668448639,0.03421172216337295
MTMR4,0.060118568468663945,0.006207943537703494,-0.014170199484864095,0.0318713660861716,-0.03819464598950856,0.011756580516259777
LAMC2,-0.02493395696162686,0.02156244354386473,,-0.01277335357465853,-0.011681146596523043,-0.030212387681311424
IL10,-0.03955859221451967,0.20363226323418535,-0.008416394433485316,-0.039937896159754765,0.02357224312463016,-0.008586176213827453
SEMA4D,0.06679152893415949,0.054535320356195155,0.06960525264671827,-0.018929065738334902,0.009477497874231213,0.0011057487918540324
TRH,-0.00928442466247453,0.023258528714675045,,-0.033659839856597915,0.003158403527002696,-0.017760868084711796
SEMA6D,0.08925329214989652,0.03279637544765565,-0.021820448219106548,0.0020530346061533246,0.023250012581132674,0.03129163078707727
CEL,,,,,-0.015754492191303596,-0.014741210611895138
PDCD1LG2,0.045443848130395134,-0.004851518754814191,-0.023668770908227398,0.008741868446392288,0.01935472376494871,0.035837156201528185
SPINT1,0.1749444093749935,-0.0025237776386242737,0.017339912671838462,-0.022190910563864238,-0.02457687311651642,-0.0026324577861055955
CTHRC1,-0.03723474966391784,0.04985520649800604,-0.0010861543151030825,-0.057789199888346056,-0.01833446009326205,-0.003919574896723066
PODXL,-0.01640850974005387,0.07928513294031243,0.07677406109632716,-0.02709240499606981,-0.007818948264532982,0.038946264002071865
JAM3,0.028809202542279852,0.030603172177996216,-0.041531462947765226,0.03932728116241132,0.031244099506036373,-0.04760411737282119
TGFB2,-0.02900447750233397,0.053911356866457795,-0.024233065454716967,0.013620852860236425,-0.004641045349924765,-0.010067016588652113
COL18A1,0.021583783512264507,0.057125155923068306,0.03205391225269479,-0.06562461355516062,-0.06163417668978854,-0.030708401857817424
NODAL,,0.06287290263006036,-0.020484783484443915,,-0.013358267235310944,-0.02430736313816768
INHBB,-0.037927677330038004,0.013255057158852562,0.09239912171953721,-0.011419778393242506,0.0032215833657943563,0.07766942630804782
LCN1,,-0.017533766407967007,,,,0.028037489810695315
ARF4,-0.0020519271099994577,0.02169611808561029,0.07806187814372884,0.03935718356919141,0.012488877617712344,0.025545306192176577
CXCL14,0.024265243188445248,0.0012277746672013884,-0.056554787459615924,-0.004336560788757338,-0.09070385160574944,0.02662232301755454
LIF,-0.053890086264943016,0.020486215785248868,0.052071664903605076,-0.01754393333543052,0.042239912018891206,0.007802972604596065
IL17B,-0.029802542308278952,,,,-0.01661892571795569,-0.0029601285740481604
MMP1,,-0.024173192374725563,,,-0.012034279846242025,0.046227124101962794
MATN1,-0.023481625761485818,0.09729032793667197,,-0.01027396591417201,0.026187538967266163,-0.02160101086328273
ADAM28,0.01022993810999129,0.016864612556268747,0.026386023954674064,0.07709302565369838,0.032577884653553046,-0.035175796844095227
TCN2,-0.0694087882616912,0.06552276816024889,0.039506543943274394,-0.02055969414497075,-0.014344355596530663,-0.003741918833739444
THPO,,0.027410921925182546,,-0.021092006536040694,-0.014857388477634622,-0.005147716268248293
CUBN,0.050966095860240736,0.03615313489642823,-0.036075730261684,-0.005146511459161935,-0.047274082817902865,0.0890440957455515
TIMP3,0.0683029972095529,0.008162498560390257,-0.003072070733440913,0.04894152117412778,-0.1267852153892749,0.01773435571769107
PIGF,0.018797279655354136,0.03668983353568372,0.07452425982502377,-0.023743975311337203,0.0034554993155197175,0.08111911479128472
CRH,,-0.020542894890992376,-0.02570834925797671,0.0015089929061700065,-0.02060401536452549,0.10052847610581966
BDNF,0.013806858025443165,-0.017742983491415776,0.0064014764839272565,-0.038980052507515746,-0.03711085990682019,0.024308076851675003
CCL5,-0.0002119894360312658,0.0040499318765047695,0.021711320535458437,0.04545540697678197,-0.03028151664102158,0.00884844142786008
GAD1,0.03938617173807013,-0.021529322476522967,-0.007416457076089389,0.051160416084167645,0.11178583577943663,0.037600937848344916
COL14A1,-0.02012403660416725,0.0015519257052256192,-0.03208077568059945,-0.009434032789852302,-0.05802326132716189,0.016336386983679063
HLA-A,0.009991446832685512,-0.009854049159305761,0.024489414500445904,-0.08912841222645705,-0.02664355646286163,-0.0017900982613698255
CD5L,,-0.020542892514335914,0.007326846479191508,,,
FGF18,,0.11254623028304367,,0.03957463774064246,0.052998144809518526,-0.01776086950965231
ADM,-0.09343190880757483,0.005009988920470177,-0.03643246154263698,-0.02417250669877463,-0.014502540373369743,0.01547865422218701
CCL15,,0.07281626443460097,,,,-0.015404000746887466
GNAI2,-0.05347475293717239,0.05984234001934672,0.00024080180196222575,0.036726834770051314,-0.011270347413538882,0.009388148166842957
HDC,,,,,,0.08514668763389249
COL11A1,,-0.03024206218413538,-0.007123933814185793,0.007020040459764941,-0.020559189472341498,-0.06668836592730583
NUCB2,-0.022149891940536775,-0.08932561538283164,0.020888793108183458,-0.007223755084525565,0.012441632913648549,0.03506388280050153
CXCL1,0.00295309695635065,0.014265072473554043,-0.016028091528290482,-0.02324728570540762,-0.03432805004236148,-0.017740719648368146
VCAN,-0.026336270872311673,0.019331062029950524,-0.04066572721717772,0.02592308794587846,0.0505254100228842,-0.015168626493692777
MMP7,-0.005590164559384728,0.08479723926902721,,0.016915720608412628,0.027344560513299802,-0.021904012883819504
PTPN6,0.07768081845875585,0.008078896932956206,-0.014769743003874854,-0.01677263379910674,-0.017950718445333066,0.032688808001825435
PTGS2,-0.018366263906870333,-0.03496999646314898,-0.02461273106618465,-0.012886581314778245,-0.025095533836841013,0.06723013059216042
XCL1,,-0.02251133589108972,,0.01718157812997678,,
CD58,0.0382676762858181,0.036367161047880125,0.015716651524772127,0.012708121684723453,-0.02249572676507705,0.007428666192943052
TNFSF14,-0.034865769960318545,-0.022682491616223575,-0.028763894585577682,-0.015751856974170274,-0.017376868525215403,0.011717506742693387
CNTN4,0.1010567996125939,0.005031119779783449,-0.022516284924180514,-0.02810851042661722,-0.027428223390797545,0.11869912399579811
INSL3,,0.0984209741166795,,-0.011700020127453891,-0.017376866846330104,0.05899968657111197
BTLA,,,,,,-0.020394494608887054
MFNG,-0.013327047225496024,-0.018981497208568184,0.07911641180958887,-0.02846234360677372,-0.03733092396225713,0.0018824071943660799
ICAM1,-0.043788727305966446,-0.007711008275648369,-0.08432790581889893,-0.021216792831103372,0.026159520728342538,0.00020824902624395756
PROS1,-0.009172337780457862,0.09117497925059168,-0.013840868939743201,-0.046732330261533506,-0.02814840343008238,0.05471095419620957
CLCF1,-0.07163691056605964,-0.01802811109094615,0.006352975242877831,0.007271308546827938,0.002123018669927486,0.028004449268046964
PSAP,0.0007969583349290322,0.035176921968661005,-0.03393165574455463,-0.005159407904462911,-0.005122302635699462,0.030770098711633807
EFEMP1,-0.10408316781791731,0.062307393806333156,0.025826353196968927,0.01944090530662534,-0.027963298039611374,0.007421555497356417
C1QTNF1,-0.055699408753409126,0.0012439295430590558,-0.007746356982738422,-0.034070597193896816,0.021058881383352678,0.03693151623663262
ALB,0.08802836475244478,-0.01950757121231053,0.014359785111561033,-0.012773353247693884,-0.0024575998490593345,-0.02384951623683378
CCL13,,,,,-0.019491767013254536,
EFNA3,0.06054988362928509,0.018220430635566377,0.061093873146024096,-0.03695504519939625,0.07660955324169086,0.11284397118479143
DRAXIN,0.06991548985823622,0.03369503198159328,-0.016151225813976,-0.01733303605001685,0.03161603423391898,-0.007448749061503669
RAET1L,,-0.01570951163244321,,,0.03245587523314415,
NPTX2,0.0698213741110502,0.03588379626293711,-0.06536172864646697,0.053372583211954615,-0.028042540659797152,-0.012135233563800892
FGF11,-0.06417458933754358,0.001542950964638471,0.046026858605228545,0.01643868391073719,-0.005134341070861348,0.04881671760245677
CD59,0.054994847733236034,0.0607181011456332,-0.026657306819170643,0.044976562796661304,-0.0974159479694265,-0.0557362386938093
COL9A2,-0.010573669059188327,0.01953366439252661,0.006094493787387816,0.01199819022976554,0.01687577445549405,-0.02282288000123692
DLL3,0.10477561196166862,-0.037119126917834415,-0.023575641057654913,0.10880086681690758,0.03308566850420887,-0.02317419257940266
FGF5,,,,,,0.04816574249865642
LIN7C,0.04052643502910175,0.030949697831177996,0.017541298681572354,0.013470097752828885,0.038694811937460584,0.008139200109099545
GDF7,0.0009564825718039431,0.021484707217914314,-0.02416157595606317,0.012412417545990926,-0.014126378467347427,-0.030086117232967557
PSPN,0.005995050419584475,0.017648017317718288,-0.011576132284479781,-0.0175595231999722,0.06551129506262549,0.03202508146152257
ANGPT1,0.012434761077558566,0.005077527611092515,-0.03309305537375726,0.07113367737322739,-0.0029334480244940417,0.08443519427458906
PNOC,0.07555834349546002,0.03560606179898495,0.02869140600883294,0.038376756157942615,-0.016747398639695144,-0.021768459332239486
L1CAM,0.061559059838912134,0.0193971402913258,0.033158463154771785,0.013448791399670557,0.04298410260479914,-0.026493254374382626
APOA1,-0.0373198162270599,0.06321094815406617,0.06371971217417734,-0.015235461516399809,-0.016795971046574168,0.04787818556431329
PSEN1,0.005804845825482663,0.05913417397022087,0.06196112702027053,0.000584221219424763,-0.07245144666478223,0.013997216718686598
CALM2,-0.00635945084162007,0.03526307784361575,0.029691590250149405,0.06475390609555137,0.07989387887061439,0.04441023292892019
CLEC2B,-0.08149072223925509,0.02407342006656074,0.02547132796325577,-0.05251324182322348,-0.00692686221404915,0.018581366922697823
NTNG1,0.017280794234739588,0.03273643651803802,0.011776673709463061,0.04360767659431631,-0.02578028486813969,0.05127787944948349
LRIG1,0.0455950022414498,0.06842425351952872,-0.007436686098929905,0.0391799861660901,-0.029219443118092516,-0.005517685174597584
CPAMD8,,-0.0315620332410605,,-0.012978023690282304,,-0.02209991436559276
GHRL,,0.05152137526513501,-0.030646349727881588,0.002719900476838916,-0.015280420967034558,-0.0013977053788178455
NPY,-0.01837793613231562,0.07311820611490685,0.0019932485463664165,0.048656575411047266,-0.026509245463915157,0.036895209830418496
MMP2,0.025645325111150072,0.0252733329372864,0.0451391020630994,-0.034000976434254065,0.03133517182471458,0.008551289484954965
PPY,,0.000615912600200549,,-0.009484823939769838,-0.01730568513059549,-0.02081489134674416
ALKAL2,0.0280643844712063,-0.00563394394467207,0.013802780441685442,-0.022878924382929825,-0.008036292313581724,-0.03775033561039181
CSF1,-0.06102642344178708,0.006387448851214521,-0.0400804416919246,-0.014103222203605428,0.07494285458166154,-0.010258276222266664
SEMA4C,0.039400034685269335,0.01392057245052448,0.006399901441133085,0.0048115228093312135,0.04302576093431814,0.046683876370278446
BMP8A,,,,,,0.024552928311997804
ICAM2,-0.0030204143663366792,0.010388946948976392,0.0471857977253151,-0.026910004830701904,0.01121924459862784,0.028080617406931636
SYTL3,-0.022158231845836283,-0.033155807146483446,0.04032897075152432,-0.018920526903114597,0.03326336587176603,0.02861446654713182
IL1A,0.01800280342733821,-0.004080285259350941,-0.0043716058244482195,-0.04498321979463091,0.04319759813831851,0.00963515253791763
HLA-G,0.07257874136049264,-0.024173187254158564,,,-0.025620219764214365,
PGF,0.004229683124585887,0.08387944251230049,0.01614383081991259,-0.039852661794739806,-0.04145078623427845,0.04018339113595404
LGALS8,0.02540565204161855,-0.017795205895497497,0.013066551495393892,0.013530342338228338,0.04636451543617267,0.010085860848603967
DKK3,0.0701836259301464,0.05872249606548018,-0.0982529562322096,0.022696738346035868,-0.035473572191034426,0.027207132545698436
COL16A1,0.08357974334480088,0.04989088161612184,-0.01500544321991591,0.00831385973495272,0.00430532160720378,0.03329149503536787
TPH1,0.05942124446858438,-0.017749258625189262,,-0.02193640748658313,-0.040008408369428185,0.12607848943522537
TNC,-0.09837405121445185,-0.005446815874529171,0.00968521597528263,-0.031022840085886894,0.015297078091613217,0.04014378806911238
TNFSF9,-0.0047769828080469,-0.03156202996440407,-0.0324305594905333,0.03047833797917686,-0.021831558433534168,-0.029959416041588027
C4A,,,0.05075659822987952,-0.011243783034103408,-0.014275364382968135,0.007122045667769616
CNTN2,0.002965392323509929,0.015578680048343816,0.04640945525118514,0.06525894947860882,0.028908103713895954,-0.00023343043318935648
F7,,-0.017315739490109946,,,0.0907950978466776,
LUM,0.043750025921660614,0.08163273505794573,-0.028177071045609556,-0.02238024120740004,-0.027262759432829266,0.012424772553576985
BTC,,-0.015709505088926722,-0.02990617590730739,,-0.013670370416675466,0.0018085471549739178
APOC1,-0.02178985293302103,-0.013932036383306453,0.08323396357376853,0.02015931051867606,0.03356812503523355,-0.025423995216441543
PKM,-0.07725194785442237,0.04568334858611324,-0.019477888209527425,-0.0035243837639873277,0.012644939449981248,0.016376565537189997
TNF,0.04229112849236255,0.030432902789390988,0.01996792425434855,-0.001595255789723904,,0.03631990639984612
GNAS,0.10630063474292324,-0.043013826560932146,-0.02617390069917752,0.0047104641204283515,0.07109422405877763,-0.029447332438464754
BMP8B,-0.08260234451000943,0.03478102735827338,-0.026297762987104765,0.001053090421739495,0.010943057596059269,0.06920926206635934
LIPH,0.062350256577365315,0.05882973810736499,,-0.009065562799080747,-0.02243331598499545,0.0274314966816287
CCL28,-0.023481621129601206,-0.02496653399092673,,0.06548988141657469,,0.012761718056100052
PTPN11,0.08233768549192855,0.0020024741393571245,0.03014509855171391,-0.00887275277395357,-0.007489514958049254,-0.015839458145613564
ADAM12,0.014762775514315873,0.012433279980227295,-0.022758158332901957,-0.0519480951281251,-0.003773457392897775,0.015311179490027658
EPO,0.027762074567433945,0.0056286281139815725,,-0.009484824353784277,-0.013515160648059497,-0.01563204002607098
EDN3,-0.032407333611458235,-0.0073806142307132104,-0.028406900629410797,-0.01470100995837188,-0.042011731890492655,0.0017510200280700355
CCL22,,,-0.02416157537098098,-0.019097899243024262,-0.011858965117410832,0.044218830629361425
CCL2,-0.05582560460796279,0.05344900406247153,-0.018319259324253438,-0.033723954717511447,0.019308305616199815,-0.013845048802566609
DSCAM,0.05282067283864527,-0.0015572950518703155,0.026567518994293153,-0.01399143987300637,0.0695647556784562,0.0041415907721410634
GPHA2,,-0.01978244575396444,,,,
ANG,-0.0635360863729469,0.008331992141149843,0.05256280797838132,0.00516320820545291,0.0028745951218714953,0.0069471511330672095
FBLN2,-0.00019154287330406383,0.017857341404808765,-0.003446927192540793,-0.033189217325229094,-0.05266893048051733,-0.024778385753972898
VTN,0.009255752034733503,0.027439133919787285,,-0.015582501247763775,-0.017500308898208073,-0.02549324802747253
VEGFA,-0.05324929062108974,-0.03141594165134896,-0.03276238893766439,-0.06509502875755359,0.04592597644254729,-0.04083317153248091
F10,,,-0.01592318594027175,-0.010399904904055344,0.009332254196657402,0.03686549167139335
SERPINA1,-0.08314638141069298,0.04944146337386783,-0.012440204861631412,0.025972609477168392,-0.024065390753000473,0.02459728632640539
VWF,-0.006891613457908512,0.08854527895912044,0.034973880211607286,0.013942247164703997,-0.09031756932608154,-0.024732906550470515
GDNF,,0.03473060324516757,,,0.1348968102598833,
VASP,-0.030860450034432527,0.012083827599691899,-0.02892170329306521,0.00024029846956535227,0.04172885382886329,0.0448583301113454
ADAM15,0.030863203804499747,0.03267075481863179,0.013319378397266941,0.010295781378212736,-0.005166996296039538,0.01553353475752051
WNT2,0.05910492467760082,-0.020133514957555478,,,-0.016227971825196922,-0.014806754762567688
CALCB,-0.028577815600840578,,0.06920033005524477,,-0.021111268832875854,
OLFM2,0.07743894121592383,0.008157095485783932,0.05492791660397481,-0.005600299780864685,0.056227916758815236,0.053614764260266914
MFAP2,0.027475284262885487,0.07069131251869298,0.06085380307588518,0.09730380958057638,-0.0038188390143320894,-0.013390312664083075
