,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1
DLL3,-0.009341314370500935,-0.04866211111661781,0.051312731784796575,0.01232616814377922,0.03907455283464738,0.010324759962021165,5.685553681572286e-05,0.016647971823934238,0.10128140037421686
FGF5,,,,,,0.05051063922108727,,,
LIN7C,0.0009205294231080623,0.017923851086324393,0.02720784861530858,-0.023447174641166267,-0.012076958143623437,0.08014142451771715,0.04485198256128919,-0.01685932356634711,0.04711320867248357
GDF7,-0.020763166253388237,-0.012036303414387875,0.03267734278520921,-0.01697639114889812,,-0.03957227022379698,0.037269627463700966,,
PSPN,0.060024313873280284,0.003361124544943791,-0.034676386363223455,-0.031209432726510875,-0.044806516910034455,-0.017441849447079976,0.017651812257042716,0.09751516419638112,-0.05841307408997471
ANGPT1,0.004941582067703131,0.12014968671454614,0.01679956564235104,-0.04430074967431893,0.05276403587555734,0.0242095604691034,0.03920403699472024,-0.019874853418581834,-0.022634136556296203
PNOC,-0.029321907350868717,-0.007701748085630893,0.095045051904394,0.028131429568145863,-0.0348903007045756,0.006461453253900185,0.003889527993914644,-0.0386331205526738,
L1CAM,0.0007981399728898168,0.026324328560909487,0.0735743172240281,-0.014545010719710559,-0.06373644900895765,0.01547286921377721,0.008643202691018544,-0.0894211763713421,-0.09347774873707093
APOA1,0.049627531288057185,0.10416802398713697,0.008055345484196327,0.1416523045332798,-0.040260120590308,-0.01386449900250178,0.03694446311309668,-0.022853253610301674,0.10234463456562402
PSEN1,-0.008387437707811196,0.01482345786284925,0.03890227293505522,-0.010271846648791785,0.025673736455927215,-0.0024692584864705225,-0.0061792127703846796,0.04579466400597046,-0.04354652081373246
CALM2,-0.0444976531396304,0.06742244166897743,-0.052210009463844444,0.014813251609166944,0.03156829086549203,-0.033567090395469325,-0.02306826117588224,-0.04881013141590522,0.022099411001063628
CLEC2B,-0.03970057137137547,-0.09462050820221789,0.012466679946491081,-0.014091680623312106,-0.0704059196781819,0.04451393726813557,0.08127898835075671,0.009411491877446877,-0.031058536087687463
NTNG1,0.11311260499756134,-0.004528609843959687,-0.016457573376287584,-0.04478616322005183,0.007782350567661151,-0.06399011457801075,0.034223831295983886,-0.008404184637955524,-0.029645891975422084
LRIG1,-0.035442855934591934,0.17418985981747934,-0.003800921546804,-0.043691100203798384,0.11895086549578565,0.017118703777426292,-0.030991557383009027,0.0011605748096325324,-0.0693647586997339
CPAMD8,0.007341987216545663,,,-0.011253786983652014,0.024972357011220518,0.060205328809939306,-0.019613995465318283,-0.017101996227317333,-0.03821791828828432
GHRL,-0.02914815948434365,,0.0926370588049377,-0.0300177823094683,-0.029691155629754235,-0.04255863308507175,-0.034390292235943816,-0.024918982722852017,0.009225459170945624
NPY,0.04334459778463431,-0.04403841425155272,0.005722179072441984,-0.016120280014207036,-0.022718054009472185,-0.008603345008083279,-0.001616162801866221,-0.009780741496098871,
MMP2,-0.03219196373156332,0.04874871774028607,-0.012353484819237787,-0.007896982018578816,0.008743396323380403,0.037099776282313084,0.03755692443652008,0.054620903089648634,-0.012928481159152912
LHB,,,,-0.009801198573816403,,,,,
PPY,,,,-0.01706102816623158,,,-0.014334639709687657,,
ALKAL2,-0.027359182421063204,-0.011088479776487787,0.05198728481598747,-0.009658802445784263,,0.15027486340214627,0.007081648332196393,0.05349055898983854,
CSF1,0.06095768768507669,0.05101295449196316,-0.0076218941623886535,0.021199098753183286,0.03538859755880759,-0.01911351691296057,0.04218245486231669,0.04500313399708622,-0.014243493818040265
SEMA4C,0.0018660484087586835,-0.002259628429928667,0.02422353626216712,-0.034256657282587734,0.01845246711898367,0.016213100636379235,0.002824933389872323,0.036608078870484555,-0.04196562278980387
ICAM2,-0.023938603487412703,0.021896869602769,-0.004866315834225864,0.03982114008323355,-0.048736367259735514,0.026768910172717472,0.057124353159224324,-0.030042523530757925,-0.03850281350260597
SYTL3,0.08617558233503388,-0.06941186977044365,-0.02303827008167582,0.017630188692116706,-0.039181301041229126,0.01965786137809283,0.01474652933670931,0.03537257297548745,-0.0813649864713768
IL1A,-0.021229219081264124,0.05155286625936285,-0.019782398877963656,-0.024129739927374754,0.0042973377890223,0.0622523339927879,0.055080685134828576,-0.018738515263296392,-0.041258736414660775
HLA-G,,-0.025713708664399353,,-0.010351962341680355,,,,,-0.0035120616464374595
PGF,0.08880901797373067,0.004976752016566185,-0.0011085506023132694,0.03304617879223869,-0.006458909712013306,0.03233690504814884,0.00485315936853073,0.09260935052764037,0.023759107461378867
LGALS8,0.05292763841526115,0.02589341856125491,0.013177509910360968,-0.011822393718959033,0.02954936571857571,0.025989068867181223,0.039128568821273066,0.08179358027375554,-0.060386774324596694
DKK3,0.05121811325825812,0.06787204698474558,-0.01567956613952535,-0.03786839407423228,-0.0002964538710498873,-0.022789500230947647,-0.04086286091733608,-0.08145760584828933,0.016669028823531412
COL16A1,0.046017993122356604,0.17751242549926743,0.030493089975284538,0.006633274834100524,0.08606933292008061,0.03058739270421522,-0.003088935342815463,0.09535999509888655,-0.06113150514389982
TPH1,-0.03403568981942974,0.012501113600935025,,0.012702852392396144,0.06702156761247918,-0.008027409707672758,-0.016076340371093314,0.13898687088088957,-0.00117908912331744
TNC,0.06266808527295584,0.10215649201815734,-0.034056557384767705,-0.001134411352415742,-0.062406753325202895,0.04504419811902324,-0.026162097675634155,0.05346662768545218,-0.041760108232530846
TNFSF9,-0.018269795725051614,-0.026984546223107652,-0.03145116955669376,0.0003291244602582315,0.027915119397817233,-0.022616247416390185,-0.019387117813506133,-0.039865989872413604,-0.03256427693841035
C4A,,,0.01739979858093863,-0.011619889650416566,,,-0.0007723444846804071,0.04334329925298615,
CNTN2,-0.07865302585466225,0.09271737605246316,-0.011586217273352588,-0.019658801434129763,0.017969248866104494,-0.07156787538122347,0.06116892681859703,0.01143308940945776,-0.056036032228070576
F7,,,,,,-0.020012126003477244,,,
LUM,0.04281691149515765,0.07486353052945918,0.03159895703556446,0.005432047744072349,0.006862473397513917,0.03616275577499604,-0.03382379012633202,-0.01583406604060452,0.0024922095090666716
IZUMO1,0.035003479657899836,,,,,,,,
BTC,,,-0.017827188140349937,-0.0032754661952787557,-0.007788135377849141,,,,-0.052909217021023566
APOC1,-0.11633045907594278,-0.12452012973779267,-0.04177665526647485,0.023857303948887545,-0.011036193936149373,0.050536568269802865,0.01745915699657537,-0.026220707588045566,0.03767629821883259
PKM,-0.020884982986161777,0.0016389784806651899,-0.05956748347560641,0.004743781305309551,-0.03388805088314483,0.016101122232771062,-0.07197446783605366,0.08397513274785516,-0.056813342814361616
TNF,,-0.04282326320061383,-0.008772948432314558,0.0463506987107439,-0.015039955998813073,-0.029370278090979772,-0.0022747844272397255,0.009365491979436981,-0.04064088036833861
GNAS,0.101346203851368,-0.017302068009614605,0.023611155081510744,0.04181263500189959,0.036866113686363985,0.011877610084051773,-0.07484245005821452,0.15092620793441486,0.009865068277690523
BMP8B,-0.008088676531714556,-0.04135740941865763,0.07002945218766621,-0.015007678862594293,0.014223391250697909,0.0627174540714648,0.00011285452406448144,0.016310850462752418,-0.09982748656511148
LIPH,,0.069804704969361,,-0.014720875270804578,,,-0.013701000389209494,,
CCL28,,-0.03163580336673148,,,,,-0.02109728664410877,-0.018634372643503823,
PTPN11,0.02070376290550622,-0.07848516791554483,0.0058288674009276354,0.012048868411144387,0.0928494038683878,-0.015589369109755098,0.02256690938287862,0.017821771839632683,-0.05517874728744683
ADAM12,0.04728654946161423,0.06410651382848212,-0.022070871047880653,-0.012284582973635143,0.0007232772853363179,-0.02625589679136005,-0.00900227559123199,0.06467231950915749,0.09951383806328608
EPO,,-0.057337946104579054,,-0.015007679282825105,-0.01846677074000817,,-0.014334640335397513,0.0628943933974523,-0.045769755117225606
EDN3,-0.025657772831271776,-0.04366104146360411,0.02764060230565055,0.044985260833044084,-0.018918419739539342,-0.0014104805560242702,-0.02221798553773735,0.033747466889345094,
CCL22,,,0.03292490879638768,,,,-0.028863108751316743,,
CCL2,-0.04203200839608886,0.13440146596772448,-0.04026500676984343,-0.0025558698134475937,-0.033867812759653504,0.05563092893278235,0.03808187534666971,-0.013746626173705851,0.07888492967587199
DSCAM,-0.034860454410643574,-0.02165573035272335,-0.021316372673851117,-0.032953969974811835,0.046934568114277604,0.00028078172895781427,0.0024886332724760054,0.051740750197023906,-0.07247236023939464
ANG,-0.005976762715496789,-0.01433598757392246,-0.02308493846364411,0.0686757417275603,-0.003898617831783563,0.0768017289767081,-0.05741020146585576,0.029253529709582955,0.06387674946861545
FBLN2,-0.02405731867493912,0.0401811585775312,0.018888336557405027,0.003741600341920959,-0.046087223978189235,0.09740482563873912,0.003656980060523685,-0.030980289647095052,
VTN,,-0.010857697894130462,,-0.019297684365038086,-0.018618433939663708,-0.010226595870824792,-0.023550204261131746,0.08451274659328886,-0.02719127180965801
VEGFA,0.02415026248404086,-0.03032163458144334,0.03446820335468127,-0.015066794036831858,-0.018810424608310252,0.08274603845436075,-0.033853682292495225,0.13754559470433753,-0.02542738064508987
F10,,,-0.02674603802599162,,-0.01737131393343956,0.0747271886989614,-0.01571762330659189,,-0.030149706589883755
SERPINA1,0.02657756782967869,-0.014994191687056388,-0.014858024153607019,0.06379037937525445,-0.006019729724495834,0.048504712099353385,-0.008834708133628761,0.04069039865464119,-0.021053519489631932
VWF,0.09643146374448439,0.06982287777399365,-0.031136406505703658,0.02389218278050793,0.0059242352527747,0.061387061810015055,0.016700232753383712,-0.03917467726769983,0.1267526754349624
GDNF,,,,-0.012206965894687298,,,,-0.023497292815864414,-0.0439790331367179
VASP,0.0026816842924891416,-0.018824343431146248,-0.0015498669968090233,0.046700778849956305,-0.0031005065006186124,0.021758234422794898,-2.9776407549755914e-05,0.09418466322815791,-0.035879653834954714
ADAM15,0.08320076023877605,0.06717703311974785,0.06222072282189911,-0.0008833022142840324,-0.003106872107200198,0.03401162342008978,0.0012120772078624005,0.014867752967677901,-0.09791372650146794
WNT2,,-0.036785535445091014,,,0.08261159979521256,-0.0433066930227157,,-0.021989982312490216,
CALCB,,-0.022859279633826664,0.12366418457219211,,-0.022489148051516365,-0.022121791423683496,,,
OLFM2,-0.0279623991667486,0.13499909733406834,-0.0193118820962695,0.03241530976600416,0.02733839359537794,-0.01717803020495425,-0.05561999846606198,0.04106216636065511,-0.02206950702466662
MFAP2,0.09034944539261705,0.0018748047201060975,0.034730809910718245,-0.017871305367120924,-0.016750543306468142,0.02874578484072775,-0.014885906900884456,-0.04863733541618424,-0.013970670532313092
HLA-C,0.10601682966919962,0.08710639361073386,0.008890174795299762,0.06766211187796854,-0.03891690088032911,0.05305689109143267,0.07709829345327404,0.11157577695761389,-0.02225981083770993
THBS1,-0.03965620763704184,0.05384636821146357,-0.002840042298628432,-0.013146602890943406,-0.0435206614818381,0.02502583309403885,0.07174399801804872,0.00414780456119208,-0.08139969011337612
HSPA4,-0.007938721376005858,-0.0012126047582418553,0.06520539951848169,-0.043725659828874316,-0.05387613155478923,0.049616673139931365,0.03436243273386122,0.0350686834867321,-0.009674911204933538
LMAN1,0.009313079012076229,-0.03435002408115272,-0.02098832101845471,0.01837509687072424,-0.05421992330210745,0.040154528931124325,0.05501173142834667,0.026926320199003036,-0.14267067028415056
LYPD3,,,-0.021599340423092556,0.01529830076458719,-0.018618435541623738,-0.03431717081388631,0.03630450522045229,,-0.059778276172819785
APOE,0.10470305259920848,-0.027570583089799715,-0.022908073002959894,-0.0107486394223699,0.08853789901792758,-0.01750002988170245,-0.0063260547326081384,-0.10314775353516287,0.02447613905257998
SOSTDC1,-0.01826980287874652,-0.020114754552245238,,,-0.023243750142102955,-0.031054277555486016,-0.026816933189564532,0.031576522368912334,
ANXA1,-0.054195323654638285,0.14222073754983255,0.013208932867602573,0.030187139805894932,-0.03464734814689194,0.010431936531078446,0.019190661304955836,0.02319917135453319,-0.07617476156811198
WNT2B,-0.04073569366527026,0.11696431410702164,-0.03042347661184183,-0.012384382537960785,0.028055752887125692,0.048885455301828855,0.014449430211548247,0.05478255409130823,-0.08168455560821748
AMH,,-0.02949118374614859,0.015529743962769222,-0.015289571887617752,-0.02311947117357952,0.027084949205689948,0.08549277445810721,0.013480746289249878,0.003192514524428933
GDF10,,-0.03589975334853809,-0.024299611278354824,,0.003847194726434233,-0.012940956513767367,-0.004957201573655871,-0.045205698279247204,0.09841206900669311
EFNB3,0.03402130963384543,-0.008992120198173987,-0.035341774241392246,-0.04311459903392912,-0.0047143862366003314,0.04613025744157125,0.03286642361057223,-0.06450833118801712,0.06479537187598788
LTB,-0.004758898111476386,0.047988484533448256,-0.0071695571190191956,-0.026071446004055972,0.03240384817637781,0.017894421116207374,-0.013612211785772698,0.0028813567327425843,-0.0539667197996584
ANGPT2,0.06858454571706071,-0.04219248375772052,0.040375949786004825,-0.03407172826018112,0.12287773899896694,0.033257902816372704,0.007797196744351874,0.04339044852506168,0.08620934695463824
ADAM17,0.10845927711590898,0.0008022212174578092,-0.0424611518526376,0.025266137205873538,0.031433196352903425,-0.0014245392255571143,-0.02583072903898084,0.038296329757599896,-0.16034268199914495
LRPAP1,-0.017215656179817768,0.03293574921619394,-0.035134390695717825,-0.012630203262221017,-0.019884748356947538,-0.054271898410106996,0.06522556013473912,0.024877700345010866,0.0251288097948625
NID1,0.06277983851496557,0.04812973994327168,0.04937942890838995,-0.031208133796566426,0.08048502861763182,0.050768726952332484,-0.00885949792116192,0.00861873228707749,-0.06803596644136264
MST1,0.08787227054705107,0.03950706604550268,0.037152280161592305,-0.02789997001803153,0.05049713285510022,0.05052724517341575,-0.034014244854652737,0.05737450014188886,-0.007808216406090545
IL13,,,,,,-0.022407820086262988,,-0.0032355293091412708,
DCN,0.11469304896571278,0.025240719303091238,0.0022732473157626907,-0.03044764050464221,0.030116265531777896,0.034178635702700445,-0.01934386787572503,-0.004321150001313597,0.02531744030312704
IGFL2,,,,,,,0.015561190489399558,,
COL7A1,0.03595953054601344,0.024642673294626462,-0.03665765777509922,-0.028693640643669083,-0.020874713277812387,0.008584023634513065,0.04304532483184474,0.06675753229233891,-0.013919559475846555
CALR,-0.01691775774215408,0.00634964041757085,-0.015493423414207898,-0.024474232638224198,-0.039964259850722064,0.0393170166201697,0.005521443559793395,0.0979775246119606,-0.050311397464564526
PIGA,-0.05233896575088682,0.0420109249080624,0.03309023030463469,-0.030300758031275066,0.013457343171888106,0.019891475500837946,-0.00507701672833243,0.08404411193265046,-0.008549275834396127
CD200,-0.0219816264278124,0.07297237074164033,0.0518644096283778,0.06747850576211428,-0.005095181842588263,-0.011997039410541718,0.0005136791381262242,-0.05104942469656909,0.03411504367079058
GRP,,,-0.02062585172012918,,,,0.10164500112975071,-0.023739755330229543,
CDH1,0.008940439522670892,,0.04881078518668232,0.03222416761973774,,0.008033305780346124,0.03754163993597404,-0.03863313128136151,0.008403691693104455
LPL,0.028080869137635748,0.17215951531028612,0.08099703456291256,-0.015084875222013459,0.03813451588442866,0.08209262783649598,-0.028827667835877105,0.10648900665223712,-0.038365733806865386
SEMA5A,0.016344018295663065,0.0877527661606521,0.010393919127640492,0.026937110960507042,0.02495424227335439,0.03703955838400439,-0.03443279415182789,0.033543554270648625,-0.06377737733955913
SEMA7A,-0.04324878642123103,-0.0045557339581301206,-0.04522821638583057,-0.0011756382937516728,0.03898954748906753,0.07498163551055516,-0.05747705222709902,0.008846516266036943,0.07614611868531874
SEMA4G,-0.04646946086631192,0.03370411658260001,-0.03358240177582871,0.10489456679730222,-0.033174348651226745,0.008839982798172859,-0.03618486149969729,-0.015605539911249482,-0.057139139141882754
SEMA3B,-0.05947450301408572,0.07770677197476253,0.037962817421493225,0.016523889577292665,0.06267386173133171,0.013718322929550528,0.019057665521515207,0.011314605425823842,-0.0805627945049922
RPH3A,0.03286196783762457,0.03697691500990306,0.08278607296329034,-0.033435072687224156,-0.03176197313102531,0.06244565747611516,0.05652676641416713,-0.010046594453538461,
JAG2,0.09592401588049385,-0.05419595233509662,0.012569835571505346,0.018080184719892294,0.02815990726688117,-0.03820780383300916,0.02727409500421924,0.014915201513527123,-0.05486720771690505
CGN,-0.01977636482292406,0.025805116497362026,0.006855476977747636,0.04710430407921841,0.023390974182254814,0.02265738394614835,0.007679475701479771,0.051767829812146754,-0.041305161051913716
GDF15,0.0259051928932677,0.005073736688572956,-0.02233027909085074,0.022806356420235003,-0.045749303289900366,0.08938199296578914,0.010759484115285808,0.04091999933508421,0.008525725982081555
SEMA4F,-0.01764035618267125,0.09041619482701473,-0.008495838060622105,-0.03393326567055751,0.02274933092634247,0.008322107135349482,-0.008951384870484363,-0.03858229872615444,0.01954150723850085
NXPH1,0.048328641701749483,0.009376288083134515,0.13020512330299067,-0.009419087094999497,-0.04225708240809199,0.06605595741302504,0.027428908117197223,0.0011574110616266097,-0.030955107313209537
ARF1,0.03524598704736824,-0.0367665089885564,0.03970401928668388,0.013682514419985964,-0.07892001076732821,0.061754876680589835,-0.07129038683746153,0.009799374839886446,-0.082579441962547
EBI3,0.07302638538182676,0.0678410670151058,0.011045445284361473,-0.003200286010212854,0.05320691483434909,-0.00789465884785439,0.05014808926935288,0.10411704982057546,-0.03094292926877258
TIMP1,-0.005524635911879265,0.04624577099052945,-0.004310949091814909,0.03234703882902972,-0.07006615859280022,0.01563536213739424,-0.0029548493349967364,0.019057160406816407,0.09407819020681299
SEMA3C,-0.0054918872336395825,-0.038819103239555265,-0.007223113697740495,0.028885907688601817,0.05971286672968426,-0.04077998093204069,0.027198501292089738,-0.014467916941824416,-0.032805665561931055
GAS6,-0.05086566644325035,-0.0654085434493481,0.012610043717145702,0.0035195534988197684,0.06010554616343179,0.10101210159787244,-0.023642580238191324,0.11831006768796343,0.030048720755789057
MEPE,,-0.0037902273063397897,,-0.02459359998756422,-0.03499577240635279,-0.023815806335404754,0.04647623300454084,-0.028344410734261843,
SERPINE1,0.017694864126787443,0.013848525426480325,-0.00015768761146790108,-0.04167176993638264,-0.08087574071344307,-0.05042585410753644,-4.615512404220017e-05,0.043601508629875205,-0.028903372849651887
RSPO2,0.0052460047254171685,-0.02250783836072859,0.06762910039145865,-0.012434480776210989,-0.03059076496451286,0.0488142431391975,-0.01642165292739766,-0.05147338034988941,
SHBG,-0.021686073570128313,0.04023550491813019,0.01133583156679402,-0.019896527196904597,-0.0138995247053308,-0.029868805008511756,-0.009581604441312144,-0.0009297571429224458,-0.05977838256593372
LGALS3BP,0.1256102307455022,0.05850209939683442,0.04762121311147641,0.0060522614278843674,0.06147477445960624,0.004119542389624643,0.041562064786819154,0.05047947061257052,0.07000823433223353
LAMB1,0.0038783056329661477,0.12100538703271796,-0.065255472391833,-0.020500112718956208,0.028741992579184167,0.020833918692159146,0.007355051547304867,0.04293766325926171,0.02162381737514528
SPTBN2,-0.040004877080461757,0.005347131413607916,0.009057549182058556,-0.053819518643784446,-0.030053569146329534,-0.014970519164170207,0.027924722669267394,-0.07370841695504093,-0.04203439153888646
COL1A2,-0.03904259056462196,0.09595475941691103,0.020708698906816723,-0.020530739238254336,0.019686728998698142,0.022358263056372153,0.00047908002953875366,-0.008334591709625184,0.03883448389384705
DEFB1,,,-0.018256901339636256,,-0.015144941108664461,,-0.0151397605856645,,
CEACAM16,,,,,,,,0.046050182990058815,
SCT,,,,,,,0.005765187986656156,,
WNT11,,,,0.0006408246005073186,,-0.0038748399956523823,,,
LGALS1,-0.11939716144648624,-0.12614681651302018,-0.0490330149386197,0.016637204477550637,-0.06760848748995596,-0.02892955648061693,-0.033489336465066716,0.03665206275706674,-0.08377425774215501
BCAN,0.08890019122592324,0.09649020655412677,0.014462570864779123,0.0024358139902659996,0.11143160078186996,0.044920858163799156,0.05094434251814104,0.07411898562602005,0.10181945219616077
ANOS1,0.03640835466708072,0.1146182637652315,0.037608614293209906,0.051222790776131684,0.0983516981672377,0.06891061585766957,-0.021946856211834554,0.08850287070157677,0.009863716201508789
EDA,-0.027174723819281734,-0.04414512772994361,-0.037673443964789374,-0.0230846459376109,0.014689415458223285,-0.010775600657214985,-0.02180391404852935,0.026882394013999743,-0.05680700539614964
FGF22,,-0.03548847879854717,-0.01189970550717032,,0.012121034692293317,-0.020012134991625692,,-0.026193054888602636,
SHANK1,-0.0023331392481329596,,-0.02037560682189178,0.03713309822220189,,0.06462603776452665,-0.007097501747704917,-0.026487790403429405,
TGFB1,0.033998112124534054,-0.01788482091716225,0.015383136416661797,-0.025892612613555827,-0.0016201858609586923,0.02381848122117966,0.009435808004219295,0.025816737134904687,0.056572885104065974
MSTN,0.10153089530969847,-0.04177176812043753,0.01513236245048846,0.06267616210053421,0.023205224760785154,0.03147371657610713,0.026861638026296483,0.055108357503149574,-0.02285679444396788
WNT4,,-0.040954443554431126,0.0027053322857266437,,-0.02421807206745114,-0.02269044098083496,-0.021382513554762544,0.039011467705839395,
TNFSF4,0.0006470276568219562,-0.005003322719675688,-0.01837598322508664,-0.023344912027652265,-0.01927394584402385,0.03857064245644517,-0.005845805961281315,-0.021501638815512314,-0.03148506724437738
NTN1,-0.034862176501796564,0.06832302390011764,0.0014265695080715793,0.01241248681336659,0.007990464559826084,0.02522043717741112,-0.04530403409168997,-0.021127912312108806,-0.039848399180957506
CXCL12,0.006795180346054648,0.021517450825871275,0.049985219356828016,-0.04267779530877556,-0.02433521811392758,0.01796805754073544,0.03412590927901587,-0.023397809140365787,-0.023596051369025685
GNRH1,0.0840108872378294,0.09741849278382513,0.005918161098328518,-0.027584760234031173,-0.02771659504254983,0.07084380481485436,-0.032273934944538944,0.08071263587144951,-0.04569945436515682
RIMS1,-0.024668296140180714,0.02619046923141739,-0.026600921497079353,0.01516177014432161,-0.042492273600630355,0.03438145687305785,-0.009591069215502849,-0.0348377553694094,-0.05752739418259081
FGF14,0.041707790638054465,0.02092824263397281,-0.006886375831170648,-0.027897841826538282,-0.056209039052390566,0.06175652518218211,0.051447728005382005,-0.07173108007226475,-0.07417008818359007
IGF1,0.06186997154309874,-0.03916222495876132,-0.006267394357840556,0.000838400878537987,-0.03442657679070053,0.051983976330164355,0.04790216827377414,-0.0005309832609325578,-0.039173491625478465
TNFSF10,-0.016579414111607665,0.04167572652410279,0.041752855666385404,-0.0047197107140972945,-0.04392873829966119,0.03995732218048557,0.043726333466843105,0.009633994359677128,0.056307898310207265
GDF5,-0.019303086805257972,0.04849834204378507,,,0.016771639037947976,-0.03527063484669204,,-0.0015509584227936018,
CHAD,,,,,-0.02144707579633958,,,,
RGMA,0.021839522946520053,0.15131049639947647,0.017205813475922406,-0.00179076789052721,0.06477469463633068,0.014226749694317765,-0.07114436504431983,0.07837512210642217,0.0516682341730161
WNT16,-0.007145673941111395,0.036385442573623104,-0.018534380927094828,0.05941169598542077,-0.013196018243175466,0.09989205773705839,-0.012151621942751385,,
CX3CL1,-0.0048600742603607935,0.06623682701544321,0.015493137405910929,0.04273535163661602,0.05642835408246636,0.012762506506232117,0.011477794718244437,-0.05144441654844154,-0.038301621438617775
FGF1,-0.08197693329807432,0.09720653773294138,-0.003776336621126541,-0.03801561428742709,0.04213757652929085,-0.03325932689477934,-0.03682779701103511,-0.051988607205358174,-0.046983380216263464
ALOX5AP,-0.019285324536497304,-0.04655093922772443,-0.00455555035120335,0.0002166719219972418,-0.01630990722173903,-0.0029094280043979828,0.046882944043543186,-0.01925049651464959,0.11338658434175135
IL1RN,0.03838918827263556,-0.052630520761359365,-0.0318479561956905,-0.02473732810681924,-0.01038867588514014,-0.02032623132670978,-0.00675674327706285,-0.020655007026742882,-0.02664413029338561
NPW,,0.00753408711632452,,-0.013929745914766787,-0.02397768757733835,,0.008607645650977106,-0.02300518073852198,-0.07608129021125945
CXCL9,-0.05222555397313038,-0.02012566638105302,0.01512398056075217,0.02047706410016528,-0.021044578345407093,-0.008711633739958077,-0.029197463771255417,,-0.01779487985483789
ANGPTL4,-0.050622334519097485,0.004123015418858755,0.008168394564959018,-0.050240391830172856,-0.08984420822018022,-0.05115335132576563,-0.026588187605665097,0.05752605887451555,-0.08361313743151914
UCN2,,,,0.020017870186109916,,0.013945298703764335,0.0038447058328840568,,
COL4A3,,0.038810867421446314,0.1110196114320031,-0.011942173943408003,0.08524654947646959,,0.01079659153849099,-0.026048480411588797,
NRG3,0.09512883106825962,-0.015589597283557386,-0.018669027421669773,-7.552142609616347e-06,0.001780415648509063,0.023489221116128424,-0.03959284236731132,-0.06988534628220684,-0.029134367286133778
IL23A,,0.03154114337385265,0.026591628273003307,-0.015196138096154976,-0.03649112058086415,0.031358107139053966,,-0.02094904157007397,-0.04819045223417802
COLQ,0.09262237216813546,0.0009080686838169598,0.012209466500318105,0.007983429456294149,-0.007569396741326281,0.01586797557443218,0.014050839657967782,0.005147466032586765,0.01891490478262608
SCGB1A1,,,-0.0020189681996009424,,,,,,
TNFSF12,0.0464218202697794,-0.04420896780243582,0.0064561499841530616,0.022500952195688425,0.06888720281081367,0.02437233867167315,0.005603018258316764,-0.028743507391144788,0.09476761699011609
DKK2,,-0.024566116841404723,-0.022070865000495456,-0.009801199379868893,-0.014586213299794058,-0.01825551117644467,-0.022354449979570378,,
FYN,-0.007634328285573936,0.12276169198182074,-0.0184189907734384,0.008066710641862334,0.06514278037221508,0.06767153704211457,-0.05269683391652025,0.08079571133531754,-0.11917690973192614
ACE,0.03959107750602748,0.1086127740276778,-0.013479360493989987,0.015835321679512696,0.05972818299883551,0.0681335317236723,0.05877861620414947,-0.008812055053456525,0.07508659297860748
IL18,-0.08321845623992624,0.014529057278971701,0.028708749713042866,0.027181953956106706,0.013837098023358503,0.04976253369664776,-0.0035944141973987473,0.03290555283572805,0.053296215188301056
PPBP,,,,,-0.01380812009569688,,,,
CCL27,-0.019553452531783595,0.030279052461333483,,0.13444431134221124,-0.027823330616488756,-0.03233741895745835,0.022435861538067866,0.028644028932835762,-0.0004935272455105182
SERPING1,0.039473652025401755,0.11094765805013161,-0.004862800123274234,0.00020818757184438926,-0.07208307310490407,0.05696624233497214,0.07317736243571436,-0.00855474257149013,-0.07826370310689952
AZGP1,0.01257149304035648,-0.011492011913534854,0.06934917058933054,0.02478251810090852,0.10155113276181074,0.048917719295350846,0.07004377509039775,0.038042075000606926,
INHA,0.026096032069873352,-0.014822397260137914,0.06114515114287916,0.028376228651107418,-0.020579718417475384,0.1291900710312161,-0.0396994840307121,0.08267239230501466,0.04684353379608271
SEMA3G,-0.029666825603713306,0.045996611132860084,0.02156775891922456,0.01382028237817082,0.024246996212322257,0.03448317110503294,-0.03457746312093692,-0.029394088924510023,-0.05466478163036824
COL6A1,0.08025495909415664,0.02946198367716873,0.01971594952483157,0.08279867990570398,0.027865449326627757,0.038476141746806226,-0.011516995316825892,0.10851710541915945,0.00770786806755893
FGF17,,-0.021310561488184977,-0.02062585172012918,-0.018129422528369233,-0.024810292006866796,-0.031722424424694216,0.002959085216140425,0.025255662156735116,
TNFSF8,-0.021229218986960677,-0.02846825035457614,-0.01825690321918191,0.08274822049275034,-0.013808116516548176,-0.0018225524999407143,-0.0178509616908086,,
FGF20,-0.02826579782099251,,-0.002830891050645424,-0.02074926552380081,-0.028246972504695312,-0.03274175275949512,0.06189282983225241,0.028402681454034934,0.018813964241491603
ICAM3,-0.04233915856722004,-0.05648126127360479,0.03828895565803346,-0.00724906093803895,-0.0023132317815555163,0.04413834289771196,0.0697456973593907,0.06622438977307267,-0.03897960626913075
LAMA4,0.128661614303686,0.07717625329750771,0.017284492349387292,0.013424261584327093,-0.0348856894095724,0.0889237165600043,-0.04267425774947376,0.04998882252214839,0.026307163684378732
INHBE,,-0.018054329698452335,,,,,,,
DLL4,0.001570308907673406,0.00025666649397458466,0.016394077860725213,-0.04002662265893178,0.0016464254029848635,0.01373267841997246,0.02208474683487327,-0.02644572673550944,-0.037766078634099566
