,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PI3,,0.039285767533204216,0.026829625801126154,,0.03436344498361071,-0.05672728970732996,,-0.02657909804821446,,,,,,-0.01849068738731885,,-0.04480043126116279,-0.051344203609983693,-0.02491965397012359,0.05453134989569386,,-0.05026298419260598,0.002025530666251942
PCSK1N,0.0327654543004655,-0.015366930308452974,0.017055420045362046,-0.021054436984845222,-0.04105754921678676,0.037338513839365706,-0.015871909361046443,-0.020828110489000327,0.007616105523255107,-0.03615041001126148,0.06565212987828428,0.010727151725257837,0.030625516934863137,0.011812584896785452,0.06289955739042391,-0.10105118865800057,0.007293618062447457,-0.007397094829806406,-0.026857429759973385,0.010230145055136239,0.03359880620997915,-0.06665520291504479
NTS,,,,,,-0.03268993779718721,-0.016636945719508967,-0.002908925010049505,-0.02184041557409894,0.036551637969165364,-0.022955697918900474,,,,,-0.04740051256350215,0.011263600273586874,,0.04410557439690633,,-0.016178079072463884,
SFRP1,-0.034443432081533595,-0.020743310212215087,0.07346732731862647,0.007178666677550441,0.02535203151727783,-0.025361246600372044,0.01386017472446058,0.03689249429307239,0.05955722756437198,-0.0261954101400735,-0.023064852337073984,0.03147758645648258,0.008415015750358216,-0.06557762167779661,-0.009867848741120427,-0.032344391772689635,0.005140530656540189,-0.003221112534138927,-0.012966904081280924,-0.031961990957476254,-0.05046510053329899,-0.0002963105020645955
CXCL13,,,,-0.014354335650333758,,-0.025133319258882743,,,,,,,,,,0.04996242968391486,-0.03680550113977797,,0.033889398517591186,,,-0.026824497940013466
MICA,0.07709982544711741,0.06860652672125522,-0.0065809483315070975,-0.02987845049088477,-0.008452075813890375,0.002448728810316288,0.049945855907060584,0.06423259046088245,-0.0170185452323073,0.045963389163791814,-0.06589461438427131,0.11069002550969488,0.041296341449922516,0.047225686613282115,0.014531169231676704,0.007547519137091659,0.0022727019761554293,-0.0029142204169384607,0.0167648968788545,0.07513745057387665,0.021165126203370698,0.057337230304746946
TG,-0.010397119466203626,0.04849960001905041,0.027804609612512684,-0.02527993926409068,-0.0012440266697185459,-0.018013366270908954,-0.019203421080058392,-0.028488647741256316,-0.018448635531543467,0.04420250477036639,,-0.019926770241561392,0.02238238619897428,0.036758954493407235,-0.03782455053234539,-0.026997960040131976,0.020256755642989344,,0.09611690382142724,,-0.021381939699760703,0.07839206713980719
ADA,0.00022914541915698282,-0.037802140892570946,0.012870818846574199,0.01377649269814287,0.028487222341636448,0.01163017364394996,-0.03751576940362734,0.07687633901611227,0.0055601164882793375,-0.0022864960640488477,-0.02110486657878884,-0.01697088192888129,0.0550919122856685,0.03701242019450317,0.08886663768449944,-0.0010974235430252278,0.020230741152673388,-0.007815407128144377,-0.004245839232413297,0.07511131717387563,0.06508611423924754,0.09003302019879234
LAMC3,0.07576600572619956,0.05028827863482196,0.01435185204080566,-0.030296412653276594,-0.07328328655869956,0.025886090996146683,-0.014130534009662389,0.06802688861514522,0.02852357016260303,-0.0020460977356694934,-0.06701270334571317,-0.017927124858794354,0.016532479393004926,0.13464683159812416,-0.04059259519364413,-0.016183922857837436,0.024017333146641565,-0.008748840601466664,0.029594811477337033,3.620924810111864e-05,0.07143254769441962,-0.02569593147627906
CCL7,,,0.06438036243009086,,0.09003951488677663,-0.033322141045251094,,,,,,,,,,-0.030452469983011286,,,,,-0.03656016872395214,0.03730498573858169
NGF,,-0.028527638792737873,0.04163330645499434,,0.0205163211732334,-0.024434110910458592,-0.018325214394823645,,,,-0.02295571303370447,,,,0.04988798892460122,0.09112253232172643,-0.015602519031161808,,-0.052003177001397255,,-0.033719320588031836,-0.017812257232389467
TNFSF15,,-0.035292249533112295,,,-0.02058813765738995,-0.009036750102096511,0.02811557879539024,,,,,,0.08733617655840002,,-0.014609913055292845,0.12267426480138649,,,0.021657838886474566,,-0.017943976839234172,0.03458116885837563
HMGB1,0.03229074504262386,-0.04237147176611203,-0.018915492959716104,-0.009905108393107173,-0.056493207762577644,-0.013595794471946828,-0.01744707117246906,0.11561499789093305,-0.010725788086780411,0.008298833239124682,0.013156037313851574,0.05876069216527915,-0.052273074467189845,0.011975854743465717,-0.07574061387430689,0.0698870884724684,0.0610810118892297,-0.01595678647472044,0.018360936458484287,-0.009087051300041919,-0.06605972842118762,0.019522060557540296
ITGB3BP,-0.0018216582340004636,-0.0011771353925710824,-0.025857606575653096,-0.007306716693459984,0.03157164061997873,-0.04677306028629735,0.02834106133420208,0.06093317960583633,0.013805127920809379,-0.0021423399059665427,-0.0024607884293947227,0.08925848763911749,-0.026507449635459295,0.11495494100752941,0.04654876158905544,0.013326490729192012,0.03122360393319248,-0.0023816861899748497,-0.0037739621521538,0.003745836937919002,-0.008262838953410232,0.05746449069370248
AANAT,,0.04057330841449737,-0.031277165793797,,0.08942184350457055,-0.02223058724225631,,-0.0036962162645614244,0.04886313446336378,-0.021852618950644987,0.29851805979514023,0.019508152157628425,,0.0035194545416631596,0.062334086494753825,-0.026715408794077734,-0.0005318930847714849,-0.03627886467052069,,,-0.03868218314861236,0.04350901823947608
RELN,-0.02272786807881578,-0.04918781881093547,0.014191345283708977,-0.035754881023920354,-0.0325164692728754,0.029886987103917243,-0.04730362401485234,-0.0504624193201426,-0.021081888288498312,-0.006953505305719464,0.0045501386803155994,-0.008398537941896192,,,,,,-0.021809329728018387,-0.022720737485145113,0.14592319157234215,,0.0034844035540162015
IL15,0.058818966446329356,-0.03876191569035402,0.03922465312638018,-0.03220625586192663,-0.018696878458429985,-0.03940538237044781,-0.01583278675342799,0.035665054175573044,0.0366736447554978,-0.006892069402557735,-0.008521641801209517,0.0009874223541201305,-0.002669548164419555,0.029756323194481425,0.03163547737302461,0.01844944794383325,-0.037153625862074754,-0.03339879517843526,-0.005221927634937128,-0.036308682100163046,0.03974473549657241,0.049583079748452434
UTS2,,,,,,,,0.0640734089270173,,,,,-0.0277410761202764,0.034840577830500374,,-0.02275012582449729,,,,,,
BSG,0.06184095233475762,0.07989540516481171,0.025960018021511457,-0.020457813749324302,0.08170500321335884,-0.06133671247676161,0.053097365036552505,-0.026736932226447054,0.037574047031208084,-0.016294719468271764,0.02364400905085928,0.014406859272641645,0.10134335493088308,0.05258113243627889,0.050402238129450334,-0.020865376606495477,-0.01799353994979056,-0.09243326288705135,0.0013839951036685961,-0.034056989321169705,0.0012577382469633077,0.0548599241342178
ADAMTS3,0.009009048493521219,-0.01929648339511505,0.03408679784826709,-0.04441868612319295,0.0008420349704514799,-0.02178320179107992,0.00344072702200139,0.0903663035155895,0.03696237223308564,0.050120070355962165,-0.0017438591917686695,0.05293556364318403,0.08184009040475755,-0.004808640757778664,0.09287984735293782,0.060871331569893335,0.06461766199931025,-0.014525272859892663,-0.04327309108148186,-0.017620169370512515,0.06096289641793917,0.08643177819130089
CD34,0.03383966019505598,-0.024552998294976123,0.027562247101482466,-0.0415003004817524,-0.01805830997296624,0.062285387435170425,0.06693565381836644,0.11910961943872744,-0.00555345909399866,0.05783764580258592,0.02209408302091784,-0.0016080786275602676,0.009172889312966318,0.06048079810155726,0.033928219810656295,-0.004905918809190967,0.020604573626448727,0.012154244741309503,0.047582163817276195,-0.031279405396465114,0.08330207431067807,0.03275855110033852
CCL23,,,,,,,,0.023456034265351526,,,,,-0.0009456142540310175,,,,,,,,,
PLAT,0.04049694332172766,-0.029718429990389254,0.006444209217910688,0.014255840775064005,-0.05709155086165441,-0.00400212012443269,0.058010986674020056,0.025025491975796735,-0.003290927591262041,0.02096489416801202,-0.009922755101913627,0.03659181210268946,0.08601730321834211,0.035786009609178014,0.002601521699588403,0.03382315350582162,0.048241261219976704,-0.07320090087930874,-0.016503510249390296,-0.05474094546050758,0.07903671198985782,0.015717819263628897
NTF3,,,,,,,,,,0.005957812364547516,,,,,,0.026210389935634865,0.0771144326156869,,0.05239680560921909,,,
LTA,,,,-0.018590946795781778,0.026137031970795307,,,,-0.01597882906405499,,,-0.025865716869091154,,,,,,,,,-0.019549210167434578,
CKLF,0.02468912977835248,0.035473971524115605,0.03284889791667745,-0.03490609330069764,0.02606659684935711,-0.0131358777771323,0.04738615243088827,0.08503293967801603,-0.031384781796202306,0.016138310177645578,-0.019268088546621615,0.05507497642111583,0.01721752396385437,0.053548818754808915,0.04736831294305575,0.003089656950510095,0.04580125655054338,0.001903818868391077,-0.025902427836341804,-0.03987056678282137,0.03533899086495439,0.0031826841216194067
CD24,0.03842321837314784,0.012373348075404425,0.014620140985484208,0.022151814601153282,-0.0023483998042464482,0.08658060609911791,0.10757853536091469,-0.04253593507291292,-0.010992102517356434,0.11349264374119236,-0.011597048687931719,-0.0035831259518388776,0.056850825580519855,0.0714195305985286,0.030022308187800714,-0.026206113908675572,-0.026400556874575862,0.0069224096155726935,-0.014155209968086132,0.08836279550596095,-0.0029298689183037993,0.06685018218284243
HSP90AA1,-0.025878005705671555,0.023809013982455777,-0.04077979925250814,0.03448408242242612,-0.04597556017836222,0.01785561211520444,-0.01896563054376303,-0.10498911112651874,0.022180881477235535,0.011214836025062375,0.04356808745449029,0.006525729504408086,-0.03977522857873769,-0.14217222009139818,-0.024835475415011857,-0.0474605561241662,-0.07323895961568773,-0.03551332858567172,0.058023545100726,0.011126129552711988,-0.06978826183802964,0.02766230327627697
BMP4,0.1033187256617729,0.035721758461376714,0.04192572960704972,-0.019707493404935696,0.02417487132546957,-0.043142045638055904,0.021557296475938657,-0.015316227276919806,-0.019911306766988802,0.045498339159492945,-0.018725163872212874,-0.022040262298171867,0.0027279253673989532,0.01663561963764318,-0.041873353492441194,-0.004368778970168667,0.0702530330418847,-0.04398218159392112,0.06137163517847607,,0.033859711903734595,-0.01913928093219708
SCGB3A1,,,-0.015351253811147261,,,-0.026473885048371976,-0.020210832314382542,,,-0.018432897818549024,0.04813329860740621,0.0002619049388074218,0.13194477143971578,-0.012899124467385581,,0.07056718758758429,-0.006978877726493573,,-0.039062943465055344,,0.08220412303641121,0.1329909443655727
IGFBP4,0.08153255360965767,-0.015108627004549261,0.025770902283527596,0.04231778989479208,-0.033916528109676256,-0.06423868929802669,0.07475874582028659,0.10693240586281093,0.026223510164906448,-0.05529953317355687,-0.020453090237357183,0.027474731825204657,-0.04875978929219325,0.044626596064571845,0.02460687851182278,-0.01032107325224529,0.03984732639383108,-0.033778248442566515,0.025924630231889418,0.08230742282624061,0.05299585659249027,-0.04762364818544725
RSPO4,,-0.03484943554654992,,-0.030054388776103967,-0.003025912102773501,-0.018593836431247776,,,-0.018584350967849075,0.10766183192588169,,0.02293582493526479,,,,,,,-0.026307229996221714,,0.06559435132661244,0.04509486808820726
LEFTY2,-0.027144067156802607,0.018931353040502367,0.06818914518194419,-0.018819271908064112,0.022401887853961314,0.07732954836748959,0.055559417045784903,0.07894472571632423,0.0014323064651583194,-0.02021189494088531,-0.02295571303370447,0.04509728211507238,-0.03632884505438116,0.046323157905673075,-0.030919738832703367,-0.02585069854567608,0.07341200143559731,-0.03632274560576392,-0.02490992972083359,0.02233455132130535,0.03444316108851515,0.12187041029718813
PF4,,,0.0363454386031849,-0.016910992884710024,-0.016131078163133136,,,,,,,,,,,,-0.027811265092440113,,,,0.08615900485405802,-0.02940029043663506
ANGPTL2,-0.04323901501212017,0.03325865375287044,-0.004869063457868266,0.017696066621096043,-0.04099412966030407,-0.009704223909612125,0.06213135383768656,0.13007684978285405,-0.03292144743687524,0.09587003393798323,0.0074256218835079425,0.08021588946198245,0.033529449919122024,0.04589374616467621,-0.030628022633427572,0.031148695131548297,0.03467442173319102,0.06612219458118967,-0.0448981583600076,-0.026364986036176798,0.03374985429822716,-0.018193489406955574
LRIG2,-0.09192403017802947,0.0028156907965420763,-0.009777538571740223,0.043068664765195976,0.03330071882451812,-0.01147811975732908,0.04830873389382328,0.08586090521851364,0.01956798596869922,0.035635079986679634,0.03370988871026949,0.012515721152127748,0.019608671412404743,-0.024939860326855155,0.028298689552849036,0.036264401159829554,0.02892982578083055,0.01012296455665199,0.020261996689419443,-0.07742912802710618,0.04472076491828308,0.03231947842113777
ICOSLG,0.02459061954537314,-0.009863044419268456,-0.005233014878057446,-0.013537324422209568,0.02223078794513134,-0.022274960465080557,0.008893883903178615,0.06225210522877925,-0.0010868774225858383,0.06509512919581738,0.004578153135608028,0.025834461608845612,0.12347855490560905,0.0690399574489099,0.019454524032395094,-0.030039760037670914,0.06368769598865712,-0.028576109891884152,0.016341202939554794,0.08772914511347919,0.03520826287519098,0.01346508416401843
WIF1,,-0.044565896037382036,-0.05162488496530223,,,0.025029863063693897,-0.06864966182291507,-0.09884217649568289,0.005001810001307366,-0.026257006142327417,0.07160256218892502,-0.01583918227870166,,,,,,,-0.024455118449929116,0.02087841681941362,,0.012229952217812087
NPPC,0.030659927976621152,-0.00421632859814411,-0.004137015082739111,,0.02137442974608487,-0.016593518485336363,0.10413284409083193,-0.02146435479695164,0.014212604398439722,0.019683433786142887,0.013886531089997836,0.04035937862213581,-0.03426784296024831,0.20014553107737038,-0.028971536556966354,0.051692156254336166,-0.0438346254546618,0.028536772441241087,0.00486086848216976,-0.01220120588372658,,0.09239220097343756
LYZ,0.00451471682412163,0.012964583337203326,0.04803750856391872,0.0279450316711857,-0.05161126667679444,-0.025079442519416344,0.012270049448735807,0.06736809200096869,0.03507109330006415,-0.02347149058272187,-0.0033450704081199618,0.061506782881853336,0.056971285505209295,-0.04279423676888366,0.02054737222812632,0.05703574406228713,0.025010219958800928,0.004670766069573412,0.017624445281893743,0.05567437037017842,0.02534935138775955,-0.059332967743647186
EREG,,,,,,0.011365355707879077,,,,,-0.00018813108460791648,,,,,-0.033643000303146334,-0.046467905361337505,,0.025549538026293568,,0.012585079344791692,-0.03384844362262986
SPTAN1,0.002331936444325464,0.035052443955143876,-0.0385202334741625,-0.0351689498884115,-0.03584227769772614,0.01190069259978482,-0.013119191416389103,-0.05304524288606757,0.010366606128033978,0.00509511229186009,0.07039156927150113,0.03628593813001417,0.05405495268722427,0.039470980968037965,0.08398774714915676,0.006251900211399895,0.023318020558020427,-0.05111947426326341,-0.0020942564168039894,-0.02638680853704736,0.04646905154730298,-0.014126188498209733
PTH2,,,,,,,,,,,,,,,,,,,0.01270993560886414,,,
LIPC,-0.006983726092999939,-0.029600404513307726,0.023458059150606437,-0.025451948092289563,-0.01900577689462014,-0.029582430567268315,-0.009520790684779514,-0.004901298697614133,-0.009267280916568,,-0.029232263253746463,0.08355518389731734,-0.015174586781064243,-0.059137552092655865,-0.05952707877169673,,,0.007647795791531434,,,0.022628459149878304,0.08051835965169811
COL8A1,0.008967778136001404,0.03227352532907772,0.01453005438348529,-0.015790259775565266,-0.0006988123105850724,-0.009409426074271901,0.008073244462298877,-0.003495112577614873,0.002838478869382899,-0.007560560628745185,-0.04213652576823848,0.027642169674017773,0.06663315476010777,0.08732231913185715,0.0006125326391952586,0.07030226588510259,-0.0026375545901162413,-0.06548000606193152,0.011936741046733859,-0.037953767614711524,0.08315166616617634,0.10286412921877948
GSTM2,0.05415758947700133,0.06665273542159815,0.008779449593792987,-0.0370563531886277,0.04424809860514357,0.05829638120998107,-0.01338875312610406,0.02923831095899913,-0.010100624836690542,0.009020529331542163,0.03299246563136569,0.04422490580579654,0.03818861037037956,-0.05397863836201831,0.10592178456196116,0.018919301794774152,0.07547043740045963,0.1323639847635679,0.02797284414953254,-0.017486488291154453,-0.0031762879302497317,-0.009481535500523837
IL4,,,,,,,,,,,,,,-0.05652985582475962,,,,,,,,
SPX,-0.020509209453158723,0.027145582855298802,0.013612614253746404,-0.017586785684127058,0.0019950565158444586,-0.004756139067198143,-0.019185084894388443,-0.026626821829915128,-0.006288796554985827,0.05049558179999491,-0.0012823859961240648,-0.03408876107918109,-0.045428599352795106,,-0.0034169741947986036,0.02787790606272506,-0.034531240408873724,0.015565342548872256,0.01300535630280696,-0.030066650820200252,0.023869724283098203,0.10205298173768151
MFGE8,-0.04103080413521617,0.04610452420579628,-0.03163074283541385,-0.016211780309388572,-0.015374667707968156,0.05823402885616368,0.02936043852154046,0.03615768835441401,0.04921980756468231,-0.022794546801517615,0.09741828075530655,0.02416504466819042,-0.029040674734271712,0.09757673352031956,0.06861501193300262,-0.018281424378288356,-0.035957041743822984,-0.016925097456469772,-0.012122495673485802,0.04813502174496773,0.07364847649998821,0.0012378473896558356
TGFA,0.007147559511856868,0.0661598477594331,0.0014784942605196032,-0.004254094521231022,0.0059858364429453,-0.028516895758745876,0.06669019284228596,0.07267592229683228,0.0017211982313942015,-0.03610379348234382,0.03083467182433448,-0.007103496457987317,-0.006651753670436348,0.03336110482535626,0.009025134664162257,0.0019124833173439575,0.029575454373384245,-0.017550647381567863,0.04325258774452844,0.03451154529516987,-0.03146429887007022,-0.022351972553276134
SLIT2,-0.02821414236389618,-0.053726004322451226,0.024809350180197937,0.006770894694594603,-0.0026836586706839426,0.04035654261062985,0.031354362434562535,-0.07075003281234615,-0.020718781440411768,0.033880773410854145,-0.006637412212194814,0.008793833428357555,0.05393895567847535,0.03769863020270219,-0.03276424568063551,-0.027506756805422607,0.023203422407980994,0.0003955721901167358,-0.01332924458727998,0.004208346871557441,0.02221037363705764,-0.011589773483627665
PLTP,0.067937320609305,0.02482159882678063,0.026584544919471105,0.00023156371344301314,0.010934760445055343,0.009356508745162884,0.02197600969779841,0.09623157467534893,0.021315616474123653,0.03489964359051787,-0.04441242014976128,0.0032292497640348493,0.12853376980566847,-0.028143891021519672,-0.0068942385786753295,0.07619830572508872,0.08913954928927936,-0.04592485117017296,-0.025112277622113204,-0.09455070137894632,-0.01688716353451524,0.030099101365967416
