,UKF259,ZH916T1,ZH916bulk
IGFL3,,0.023216071104786577,
BMP1,-0.035474498524384626,0.10931150154550233,-0.09305710799254378
NDP,-0.030551771643918514,-0.03615677423831843,0.03500638555168226
TNFSF18,,-0.020939007281463504,-0.03034450178220247
RTN4,-0.029001862607007066,-0.0353196488601904,0.04923482762568152
HEBP1,-0.043391606366891565,0.004176089067234074,-0.060588077219555454
WNT7B,-0.02242341247927246,-0.04842141782952939,0.023409223187700025
PTMA,-0.022067185001962475,0.10928934642101032,-0.08872041814028608
FASLG,,0.036921236150097486,
CEACAM1,0.018504348300030074,-0.005572685415268192,
PDAP1,0.016113418831971895,-0.053147779561078204,-0.1276826336762752
QDPR,0.010584703068687511,-0.03165122062324915,0.15887456046903367
POMC,0.03707842321239945,0.029033459768085555,0.1077846546591894
CCL17,0.19855806948085872,-0.024803319801352367,
VEGFD,-0.01672021123546694,,
TNFSF13,-0.01035196080494597,0.04383113576992415,-0.017362671360494703
WNT5A,0.006505803663046277,0.13038250373165783,-0.04914446656398976
CXCL8,0.02932418034007676,0.03151086789864338,-0.046093782421766274
GRN,0.02658716881211927,0.16526175373728716,-0.014623536958269338
MIA,-0.03160113623906322,-0.010506585169076923,-0.02747112733028051
COL4A4,0.0008781161167422628,0.03220979520314784,-0.0008550783237265626
TAC1,0.00685871025875556,0.11530506631955402,-0.028412537273045085
RARRES2,0.04717062886012917,0.0639110577761559,-0.06837367041710025
FGF7,-0.003477161424639986,-0.06468448332267153,0.06650924100212437
HBEGF,0.0019990315138762606,0.060624729080741624,-0.033053332564971095
CSF3,0.014432977245647561,-0.026114069387123597,-0.06501809932683854
PI3,0.030121238875647924,-0.02259505465844496,-0.07092684145767153
PCSK1N,-0.03796952652065915,-0.060782833705480696,0.019329452404296208
NTS,,-0.03867137581603491,
SFRP1,0.09629630127297135,0.04597450052369973,0.008997489958351186
CXCL13,,,0.06124778422889005
MICA,0.006492568268088325,0.09717380427150138,-0.06095007894309729
TG,-0.014131341919537056,0.007820747412789954,0.06260360768592405
ADA,0.0023326426979445596,0.13313168157813657,0.05385999883463633
LAMC3,-0.051303117261201125,0.15635520604698588,-0.04637684014950225
CCL7,-0.010216937629766174,-0.012516493182248858,-0.06673417043354585
NGF,-0.023409613638186087,0.10629077963875602,-0.04266688897887867
TNFSF15,-0.011377059754762981,0.038254156738363444,-0.07195851356268884
HMGB1,-0.06504800979184017,-0.13692456971214437,0.003855320000187176
ITGB3BP,0.014776859685882352,0.01992319938850793,-0.03836928567713848
AANAT,-0.010351961909791043,0.00042775381542098004,0.039005910343961454
RELN,0.0465190747650355,,0.01732200434140661
IL15,0.0208680433701296,0.08058802279021571,0.02865385194838683
BSG,0.0105062504858,-0.0026646427609773866,-0.09572361864996419
ADAMTS3,0.021509522252636012,-0.0160362169281135,0.009236647487072567
CD34,0.007733370371609528,0.10971553534035836,0.012059794201484104
PLAT,-0.009208264931708348,0.06417351711863868,-0.053257603340327954
LTA,0.22903720859570126,0.04808682700059092,
CKLF,-0.021751323377095344,-0.018619171339220048,0.019564431643665944
CD24,0.03276990836274067,-0.007245191626507978,0.040578484051011554
HSP90AA1,0.01957669564882661,-0.0768516784243454,0.00027457284779247874
BMP4,0.009424615878827815,0.1321670045819589,-0.09429761386996034
SCGB3A1,,0.07526350226990476,0.06843452008425695
IGFBP4,0.01633786981388807,0.20489023337222692,-0.09453795037487894
RSPO4,0.06603185106760584,0.005979289827022482,-0.004870716399081119
LEFTY2,0.001945112544097873,0.04211357631334019,0.026236589147369302
PF4,-0.008914076796297474,-0.03896680348449821,-0.02592925752444211
ANGPTL2,-0.045032117079955386,0.07847606307082768,-0.03362599346211807
LRIG2,0.0056853130771570715,-0.005214383269594255,-0.034662551089829394
ICOSLG,0.027051924189609215,0.0681981053453177,0.04022066825126836
WIF1,,,0.03988781651142718
NPPC,-0.013827931379672658,,0.04291467358019687
LYZ,-0.03767995586055247,0.18392225548093982,0.019085508262799582
EREG,,0.03760095248489393,-0.04514796915531304
SPTAN1,-0.036655934459933114,-0.05650365954340175,0.12066282412506306
LIPC,-0.016019259899788137,0.08156873302187904,0.0396000610358718
COL8A1,0.03284091257040689,0.03986288166286584,-0.00969351200549193
GSTM2,0.0422738337221826,-0.012453426257373461,-0.00688236418236508
SPX,0.063306991675223,-0.08305883176487994,0.11187457052037583
MFGE8,0.017905273154409432,0.07668023320437457,-0.11219136726444333
TGFA,0.0046422079487063485,0.03582474743225899,0.001696534313242292
SLIT2,0.01921336705968248,0.07993818346099833,-0.06567659186888117
PLTP,0.03477782317652794,0.09214034943722779,-0.002918045390139301
APOD,-0.04769639953218183,0.050409147801658574,0.06153340896517908
B2M,0.059008064588898054,0.1744236920596915,0.11908126686492859
OMG,-0.013126275120886979,-0.02671223323707966,0.12394128035097161
CXCL3,-0.04087671076077918,0.04350137910386635,-0.009989021898207245
CXCL10,0.05685722493932497,0.02095661726400577,0.12749552476359147
RSPO3,-0.010351961144898262,-0.012249554887554467,0.08807611646427639
CORT,-0.02321506774420458,,
NCAN,-0.006723828970966426,-0.09902348200523217,0.12390340026841887
PRG4,-0.01021693922192424,0.1199286182560713,-0.05458180131114339
ZG16B,0.0841449810200649,0.01359384516143828,0.046086205882218186
TGM2,0.03820477305377328,0.12331082809718223,0.06534227121273897
VEGFC,0.09892249563639136,0.03713612015563231,-0.08027740648748
WNT6,-0.01413134250627787,0.07062765391449598,-0.002952330653196142
NRG4,-0.012434482415887004,0.07391023366416494,0.0017076394137199944
PMCH,0.016171743853832347,0.0656966514097628,-0.04824727683554365
COL9A1,-0.012986909343660556,0.0206077326343435,0.024088887655153515
GDF11,0.05451189774717278,0.09159649434107145,-0.05990754272401406
RAET1E,,0.08249224374116436,
IL24,,,-0.058118078163516135
SORBS1,0.009311977930873223,-0.08654713981530512,-0.011331838132806174
DLL1,-0.029463793923343244,0.022843165550299204,0.04838789879514313
TLN1,0.02242805112165917,0.12081240807713933,-0.093453636386263
COL2A1,,-0.040414936243103924,0.019610372005428506
SHH,0.01651972774558762,-0.005219652673884914,-0.04658806091521181
PON2,-0.0653899182834925,-0.07487409008387254,0.0010501734277402026
ICAM5,-0.016547468579386503,-0.030121986767024662,0.049787099096028554
HPX,0.041038579949265776,0.054064072504395044,0.000599459837853271
SFRP2,-0.01209170050840732,0.1469047854726247,-0.05943304362402379
CFC1,,,0.060841623430318126
CD70,0.03759204874071106,0.04156141329091943,-0.014748172358518396
HP,0.007340248207859952,-0.0024830211830269193,0.03177081659417787
CXCL2,0.02691186129348003,0.026435950602369918,-0.01005537063602943
NPPB,0.05913915422841136,-0.02816971497747796,
CCK,0.026345157343015773,0.15470769031898404,0.18312155293122384
SEMA6A,-0.03356960189578781,-0.09516078547466586,-0.013912377407458864
IRAK4,-0.030931918225545047,0.05087692098236684,0.0009721066588397341
GSTP1,0.008110530927758984,-0.0026503920659030687,-0.02192640273538324
VCAM1,0.06345905432008414,0.14907482730516952,-0.004137908740810468
NXPH3,-0.019448776691299397,-0.020533998125726666,0.10085379155543171
MTMR4,0.03110765992183921,-0.000334134005134803,-0.007466688118258671
LAMC2,0.1669560062833446,0.08775123641259416,0.04430795044137225
IL10,0.01826562505281091,0.06926904102266392,0.013958293094411527
SEMA4D,0.007844623406791155,0.1063650672974439,0.051163732903850886
TRH,-0.013341254015040244,-0.03155196987738588,-0.04907431850897497
SEMA6D,0.052860704424468795,-0.06715961857995933,-0.11043676329424067
CEL,,0.016767349048080814,0.10748688878454511
PDCD1LG2,-0.01730481902250797,0.005247464461900592,-0.08245350833695203
SPINT1,0.001252473574658392,0.0857451491924283,0.06202157708703105
CTHRC1,-0.005475953306899686,0.15013841556976,-0.03233133642494396
PODXL,0.028747577769334037,0.020301701367524072,-0.05923474888420562
JAM3,-0.04215754002568194,0.06377021513657727,-0.03386319992405924
TGFB2,-0.02988800688526664,-0.05167549204462368,-0.07889704333485724
COL18A1,0.01611049336791792,0.164904744655233,-0.047866137959900544
NODAL,0.034868724599928,-0.043181740097170025,-0.0227938763030823
INHBB,-0.001988592666705046,-0.02941247136796328,0.01703139191582691
LCN1,,-0.03190706927805816,-0.03511290238334533
ARF4,-0.0027172837147717353,0.06407778028892482,-0.05773787896092743
CXCL14,-0.009765948860570316,-0.0841501621481799,-0.0779295625906952
LIF,0.05276627700989987,-0.07312718735784338,-0.1575182656933942
IL17B,,-0.03740386741614099,-0.03969996339667208
MMP1,,0.04973547134064163,-0.05013005383552954
MATN1,,-0.03837393762673406,0.038573379261281716
ADAM28,-0.014368458453066007,0.10184516008047194,0.08970293666389433
TCN2,0.032198167360145025,0.1029296397170954,0.0733426605262632
THPO,-0.021539331197185124,0.02216548204918066,-0.05421748388272861
CUBN,-0.03942705334934954,0.07314737350561822,0.01566338207332243
TIMP3,0.020175397835499376,0.19600582057064994,-0.09535525516415777
PIGF,-0.012346175848863232,0.008059163651323063,-0.06985684412863512
CRH,-0.011975391269904807,-0.030042403753520623,-0.03592259195213045
BDNF,0.029708078194708203,0.04813660831104459,-0.03888775330322657
CCL5,0.140151356964036,0.1617925027499732,0.10925302431140115
GAD1,0.0011134242035089937,-0.0015260203564557717,-0.09234784400346267
COL14A1,0.05548542032521365,0.17882411879725235,-0.01324948148173272
HLA-A,0.14037355097022625,0.12129944002318642,-0.022644691354179187
FGF18,-0.009514358809209056,-0.004071113429990258,-0.02832871465054246
ADM,-0.00993153336628351,0.05020656841147422,-0.13160227885771336
CCL15,,-0.027365023220649057,
GNAI2,0.01416283201725075,0.08133252387610214,-0.011006699645048301
HDC,,0.02028658210330192,-0.03617895890737648
COL11A1,-0.007725297039931422,0.04118321935274027,-0.07491478436937367
NUCB2,0.06592273687680636,0.12275749913488432,0.0376420526863838
FGF16,,,0.0816507779125069
CXCL1,0.05174586838552792,0.07756001497127316,0.018853822498035758
VCAN,0.020174197736580576,0.087441860072986,-0.04151931840089165
MMP7,-0.018915192506474787,0.10742282776184037,-0.09252775411535437
PTPN6,0.011351708484843483,0.11789393455402435,-0.027776985902574096
PTGS2,0.036482891609544335,0.007705936314613169,-0.020636825415836425
XCL1,0.1000008694990236,,0.05697028848184703
CD58,0.00539150600147368,0.038872722737407675,-0.10618571915018617
TNFSF14,0.03857036473195708,0.06302527052329893,0.016123872902497872
CNTN4,-0.01860433973181494,0.14870349011813863,0.12592977627567742
NTF4,0.03043756836859983,,
INSL3,-0.009514356943023107,0.1354422738159827,
BTLA,0.0631654928682468,0.014704766284299937,
MFNG,0.010641044833884233,0.06389339945033853,0.03439201991403104
ICAM1,0.05948557383865891,0.03641733291041993,-0.10370100887778423
PROS1,0.07991880407457272,0.029085975929593614,-0.13593081857211675
CLCF1,0.016182570899630513,-0.032239319286576244,-0.14031874144551343
PSAP,0.08941745973036071,0.1479348770476919,-0.006138277373639983
EFEMP1,-0.011937979466950695,0.03542761094075968,-0.14499801012194455
C1QTNF1,0.013549389203973371,-0.0759451810068639,-0.17208512703242024
ALB,-0.016891382408892975,0.03848758661945352,-0.012284715436629299
EFNA3,0.004387274149565535,-0.02830914889312251,0.056332530177695815
DRAXIN,0.07042520415752222,0.10872521032495286,-0.04038069757565002
NPTX2,0.06865594013913383,0.09444915323666468,0.06273923103605976
FGF11,0.010458025041814261,-0.024442103028860244,-0.07993411759862924
CD59,-0.0035689976036135597,0.13001341851698434,0.02449299831504071
COL9A2,0.013573994558257486,0.011703232355712806,-0.004357202318328288
DLL3,-0.01173154477302524,-0.08240680130512686,-0.04740227542132582
FGF5,,0.09934629845835206,-0.0523739807143437
LIN7C,-0.019159467628070196,0.013944055198396423,0.005780664422562081
GDF7,-0.016976390510320998,0.028016959183629904,0.0481320233661152
PSPN,-0.039886461815987956,0.05557017571756752,0.02403476767452466
ANGPT1,0.006776858665702719,0.15243640771568975,-0.04848012733112389
PNOC,-0.012381584530931846,0.17211611796772322,-0.03741619727819944
L1CAM,0.06328785421090935,-0.03767697326299105,0.07226780094670715
APOA1,0.06266113499040128,0.017517929783436248,-0.09491396328898087
PSEN1,-0.010649036332666754,0.035797604365891855,0.0485522433921229
CALM2,-0.05280956937370565,-0.07960913503779532,0.15904252842915323
CLEC2B,0.07297679067123136,0.1321030915387117,0.002294722673960669
NTNG1,-0.003229949505119231,-0.02503487705319579,-0.07729368783904059
LRIG1,-0.026831550895174302,-0.1132472976251567,-0.047873214493005876
CPAMD8,-0.011253786560334074,0.10428971947065274,0.08554035697579838
GHRL,0.0085016758114081,0.06931314639902042,0.05671045022751607
NPY,-0.009834448112126009,-0.010401824295599027,0.09725170048602792
MMP2,-0.027680289770808462,0.13498976303309898,0.005816889468707213
LHB,-0.009801198205138447,,
PPY,0.018146500358047546,0.03279457884175313,-0.07019954449769741
ALKAL2,-0.009658802082462623,0.019229942160943186,2.7216349736121077e-05
CSF1,0.010077171219440037,-0.008035771932405147,-0.00904585556702017
SEMA4C,0.0501311151796502,0.03621220534480716,-0.008988406543935477
BMP8A,,-0.008364891276276725,
ICAM2,-0.020055950928055493,0.1392177325183759,0.12347432719589423
SYTL3,-0.03037527168340799,0.12797531062003886,-0.058704174354148306
IL1A,-0.009836786387881722,0.05686755949945189,0.002110944479690663
HLA-G,0.04493617549011992,,
PGF,-0.0040923407816375644,0.10184632915623647,-0.010651002047995694
LGALS8,-0.036937460293081155,0.025261046534470477,0.043352615235315285
DKK3,0.021059717474619058,0.044613938268228216,0.13704075287050593
COL16A1,-0.040461624011319385,0.11557947628275612,0.008984865837092968
TPH1,-0.018837897380587866,0.07770146032767739,0.041693438835328715
TNC,-0.0009289286521876175,-0.005374438785814994,-0.13051105279471958
TNFSF9,0.03474954422312678,0.02833063101329802,0.013748167909748768
