,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1
MMP7,,0.0026986018923594204,,0.07357336270555385,0.03736553000542861,0.07777528666242792,-0.014417255066553433,0.03483234956857476,0.04044735834752554,0.08084207594885214,-0.022419348261661694,0.20561055055801877,0.2033910180712121,,,0.08435560546331221,-0.02136563341987476,,,-0.009544772759011206
PTPN6,0.008025500661035296,-0.016629969357831682,-0.012832871444796763,-0.0829687436841813,0.038633871067560555,0.07226393963549856,0.053104326642859016,0.04226091481789195,0.051777437048088175,0.14278050315357907,-0.009476951810386108,0.055682272546084474,0.0841845623060854,-0.024423492500611883,0.10702959077146028,-0.05560910473782081,-0.0037792815437568145,-0.021617099948751124,0.03145972306064354,0.03864371554509604
PTGS2,-0.027890314773726034,0.033581492481163516,-0.014925384250442422,0.09534446616062263,0.12936536374325638,-0.09028372460629992,0.029830728139180078,0.024186350250944684,0.0025560848356171117,0.1293786989593154,0.01798854837531051,-0.012799197223234885,0.0656144977340606,0.06394669157267673,-0.034526200035651995,-0.031559467187549956,-0.03194248778404118,-0.02485421077699876,-0.01583271389047623,-0.034027029819637684
XCL1,-0.022417723209140986,-0.017669043764466492,,-0.014820288401523312,,,0.0009586860733098151,,0.01825105970791835,-0.029836752259381066,,,,,,,,,,
CD58,0.03198464407021972,-0.0038395977416804104,0.006970839796390626,0.08717451062327977,0.055327239518228585,0.09242560134530636,-0.044379849047765235,0.010891016606703535,0.04500740458450758,0.07376447610547568,0.11909009467347856,0.051420508557997714,0.06277187533260334,-0.07681730781596796,0.04697772405939951,0.041790215385341146,0.06095495926408983,-0.0178848429023521,-0.03395811126238577,-0.011500625401468323
TNFSF14,0.06774099327944157,0.020777351752645466,0.011914123084912433,-0.029536751562971617,,0.057662934939861805,-0.022473055949266827,-0.01725697889232487,-0.00884622855093917,,,-0.03555582285608234,-0.04270999203281565,,-0.0026794676247209968,-0.019785875356788708,-0.026207568843556354,-0.033857378658971315,0.038111970232836155,0.039623002807102486
CNTN4,,0.013043055690275177,-0.024457026785944375,-0.004278176648872784,-0.00369259127650385,-0.031529076040569086,0.049316654724377115,0.05136305359906016,-0.11462242983299967,,0.006993008140034859,0.11708599430330598,,,0.014754612975067138,0.04882045383508378,0.10424789572122913,0.029756278818193302,0.07621985841067447,-0.025891715233429403
NTF4,,,,-0.018747015812827603,,,,,,,,,,,,,,,,
INSL3,,0.06862809719675103,,-0.013621137883484053,,,-0.01662461143633718,,,,,,,,,-0.002440290369253213,-0.015212285341745624,,,0.019765676705102365
BTLA,,,,0.030628569349528276,,,,-0.022037752278016548,,,,,,,0.0920295505099134,,,,,0.0632308172782892
MFNG,0.02375220828202305,-0.022119153882324407,0.003495285545194116,-0.02169967935286007,0.05698239644704014,0.09501990613721249,-0.005627801884438259,-0.013034332028668785,0.06370890314213082,0.08302060895588227,-0.024790611750667605,0.06802357003217574,-0.025722199806193023,0.043558169260456414,0.08824181130919981,-0.030676372451315218,0.030710437291038874,0.02129301939192469,-0.03242570282739969,0.020985770950904228
ICAM1,-0.057075138086649525,0.04152185010157317,0.014291326081437,0.03116476456969412,0.03289214184001409,0.033601378377168124,-0.017315048861393338,-0.011627979976865346,0.06563176674170335,0.06804264283153816,0.028984078239088072,0.1078798511805788,0.02528052301904579,0.057583652657245105,0.04924705001214208,0.08570231258629907,0.006700416614739859,-0.10839675081548071,-0.042511540345842314,0.06602186434631245
PROS1,-0.04592248966004358,0.026381605637829326,-0.047006986293764756,-0.018178930869988296,0.036765594824296886,0.06486300775217062,0.03502930609502282,-0.04005208288505946,0.05931992230102352,0.09377940997233544,0.09380847369849901,0.09411137516579213,0.14359660273555372,-0.04818187915528175,0.06697466944337076,0.0835808232798665,-0.02910787601535949,0.002274298565871483,-0.04016424275823258,0.031247086611054714
CLCF1,0.06614211770930607,0.0024906080836973564,0.07301952744795964,0.11011080883342447,0.04100532524623473,0.0023408235671203556,0.05244712251603023,-0.009669411578974572,0.01190310362526782,0.09740505118219665,0.03973715051001998,0.11737443840843347,-0.09708726834483956,0.0035426416601997694,0.13212502931565945,0.12424889179785298,0.0006026173035107561,-0.01670803894822781,-0.03868625818398751,0.005397427602824534
PSAP,0.06670094035197208,0.05386617538717232,-0.04166215180062552,0.03865311601736239,-0.02877152607851398,-0.06892943923501321,-0.006207700584650717,0.002882067195634873,0.05411855224861816,-0.1519927876595584,-0.025028884856530563,0.08988201111450161,-0.02386066255052763,-0.09345171599140688,0.05635908070089759,0.12358837455252551,-0.03410226826534921,-0.022562624667168688,0.03948295963517456,0.07128309821213027
EFEMP1,0.03233803831867774,0.03846437984667762,-0.05839653275462813,-0.009574436890202468,0.09427343790675016,0.025150929368713444,-0.039724301416218355,-0.03409710345738035,0.07681039052152265,0.04424580956753303,-0.0052771743761538155,0.05787608600812648,-0.00452694442849023,-0.025735581435821605,-0.004385808279903889,0.12149627684834215,0.012661561987354703,0.044969781775755065,-0.010158335644312321,0.04351542109443245
C1QTNF1,0.005160780257576065,0.003651883442556434,0.03379756143391897,-0.03789950993987306,0.06574743810444891,0.0791469016007361,0.03125980152191073,-0.008386283251405776,-0.053506202876011016,0.1320420439279323,0.06403707986362071,0.0046750913306122166,0.06451941822966356,0.05218874808831463,-0.06496088574087976,0.02135788559355444,-0.05928572481275046,-0.029163984021265802,0.03201394163083193,0.015483509195901031
ALB,0.021935288503455413,-0.024470813685586176,0.05199757681257831,0.02328512655472422,-0.023360156513468497,0.08836920923471016,-0.0181497153140537,0.06674221814261326,0.04980134069462561,0.11924191435509443,0.014195319592865926,-0.05339021905386073,-0.049205222723209804,0.02571148583203978,0.07449895557244053,0.1107624836873717,0.07397445848942794,0.014466598378829527,0.10300108497481468,-0.005946179814739373
CCL13,,,,,,,,,,0.08542370672336885,,,,,,-0.014687668508586963,,,,
EFNA3,-0.042612982878318155,0.019882999473774695,0.010953842015392642,0.018363104010868245,-0.03065237998553261,-0.049584843076684336,-0.008592152066303947,0.008843014105111728,-0.08140057006044316,-0.029879100655449655,0.0475268357036877,-0.02797820507406175,0.03776824675461639,0.024195778729459966,0.01509941564816553,0.04566365914251512,0.025767027847925335,0.002084710237588876,0.05493432682247227,0.07297963376536602
DRAXIN,-0.01677611493805601,-0.015295315918109995,-0.0055380026766376055,-0.015433535179911308,0.03343439421082185,0.05481587425782521,0.020553914583410316,0.057622662085443574,0.04848376077313531,0.07740179978332373,0.047852964518526095,0.029393361883807475,0.010928853551399617,0.05446791910663904,0.011685308867499076,0.042027483284033884,-0.06475981129332993,-0.008463505787843112,0.01527686903390058,0.008259976721338108
RAET1L,,-0.012330323260020346,,,,,,-0.01884987543438347,,,,,,,,,-0.015399738809587444,,,
NPTX2,0.016937318747788737,-0.02163422995832927,-0.035449485809682206,0.03825758637360557,-0.04122856183755269,-0.07493724762370663,-0.01122296962510544,0.08170279017552978,0.045481715491184724,0.04496503135390902,0.09325074322379236,0.004355085595642459,-0.021601269390317018,,0.0050842618483924506,0.035613814717702204,0.007582948737304686,-0.0014090594614948456,-0.07445913271097776,-0.05584869031532538
FGF11,-0.063519170321815,-0.04684012178343806,0.047579448655210264,-0.030603754854358515,-0.0016275721740169173,0.051311423978113,0.03832529777697181,-0.003466300093124204,-0.027892215201358938,0.08943241566563102,0.06646694560547764,-0.03685554882787503,0.017494490564825473,0.10267012727467127,0.1204091673783363,0.06100560958590865,-0.010824046060296872,-0.051649977050793945,-0.04880674647037466,0.012475725543475688
CD59,0.032151089796392404,0.09151034609998601,-0.03417873890429714,-0.048756815419761804,0.004941041140058144,-0.08134979621086788,-0.0015293328387170466,0.018958487088420895,0.0418633639761713,0.1039766368766729,-0.011281669528437973,0.04530940554831912,-0.031710594362233675,0.06038587364452036,0.07843087939731028,0.0872906112563409,0.02935161015171074,-0.061947891311155356,0.01414211060185403,-0.002424588630606346
COL9A2,0.039519467560066565,-0.010104650936021344,-0.0722652764543593,-0.004939645190665757,0.09319373923972965,-0.007379120694502901,0.011140918469120721,0.035928162978225237,0.14626531761057657,0.018536289527917634,0.07524357727220528,0.047284385234738845,0.013153896169432144,0.09024636025689532,0.050882624585214954,-0.030782147707653983,0.04638093304723108,0.04136247527522723,-0.03901271007448063,0.036514865376957084
DLL3,0.01926965373617704,0.012733556231452713,0.012870465908655874,-0.06593557561969372,0.0730001758229009,-0.013579069053875742,-0.006773901911321724,0.03330062998584543,-0.0328820905390761,0.0671455556141567,-0.003032932431232175,-0.07843510210204657,-0.0038488194528834858,0.1607327351386411,-0.006836860628966283,-0.020530545009116715,0.07181677065963095,0.01853311362716841,-0.024466887779572802,-0.00907293922829138
FGF5,,,,,,-0.021854813880539115,,,-0.02895738143654947,-0.03212595389316549,,,,,,,,,,-0.01834865027287701
LIN7C,-0.012507146518322725,0.012389446510371074,-0.008189282815994877,-0.03719343672763233,-0.012697746256004564,0.018270606403486857,0.018487802450053225,-0.020193803520078026,-0.054222491151647595,-0.017865254472001713,0.11383533343189593,0.04701090937901568,-0.008659924995899654,0.024143069868509007,0.06508517579920006,-0.07908433455646373,-0.03598875329409392,0.009613112718554489,0.034684786187503105,-0.0023943943285209793
GDF7,0.017856004283557696,0.07745385961387992,0.012717774570798505,-0.024304086686018172,0.17237153885203518,-0.018377922699648424,-0.04146512856955941,-0.01725697822171864,-0.05322817111023748,,,,,,0.1264573291037073,,-0.013201406105008312,0.022737489648873628,,0.014819785452534916
PSPN,-0.006992269561315335,-0.0041253686398473,-0.03992237764655835,0.04334356275059616,0.02474397966097109,-0.04811038825436102,-0.038717474771441496,0.0149943576935967,0.06287751641293532,-0.014239151105432033,0.01517551515393563,0.09590239061437464,-0.02716617887802706,0.03748800552003123,-0.008896281514000685,0.05476998485678099,0.04473527905854297,0.06694900526035105,-0.01840590815040355,0.0603310082653733
ANGPT1,0.005625256128681676,-0.019067681539850563,-0.0010853006549631297,-0.04094635247199009,-0.04020911547244482,0.10938573050859278,0.003909705011269322,-0.025743436605323366,0.05351509315183633,0.16632731887757177,0.006850084041898057,0.16050657899145943,0.00900044271678804,-0.07669316751062336,0.09960433298569386,-0.007681120848368882,0.02812650248497783,-0.021014377048991405,0.02153477001310453,0.03429335906588899
PNOC,-0.0327920057533634,0.011334960224851968,-0.04885704037578122,-0.03103091041159437,-0.017432419701867933,-0.1004288691168233,0.03610048984969543,0.001480798477703119,-0.09584911854024517,-0.020120743661202197,-0.028701039969101,,,,,,-0.014038433320995787,,-0.042097752484769345,-0.0018788230988981394
L1CAM,-0.008497033376038554,-0.027559302742249374,0.02260322493954944,0.03356922974851956,-0.06226141034778587,-0.05361520528586463,-0.004381317756332315,0.11342455165044656,-0.016517514756422748,0.046374859615001957,-0.020903147022437122,-0.010535880537020188,-0.037900766355278045,0.05987644403048404,-0.017264681409598734,0.02127661952571021,-0.05191118810969266,-0.034867132122049484,-0.04642381714626605,-0.026170665956300757
APOA1,0.08568350733286842,-0.008124391110005152,-0.01814130098515272,-0.021212671734239054,-0.04707864256340505,-0.010911691996475513,0.08174817711686926,-0.027928762405022758,-0.02225891845883938,0.030956345137405885,0.0017546483289878013,0.03894394975173705,0.03277658363998292,-0.04513093878070576,0.07510877758725064,-0.01469126889655714,-0.0068951634011411266,0.05922548066196117,,-0.016851569331197074
PSEN1,0.026099283073665623,0.0048282857066055,0.014432196547154833,-0.045965650954202394,0.10242932276166382,0.026702908007563426,0.0047961175465591,0.020947473780659406,0.16471848459996402,0.0368028200659748,0.03301746370626935,0.0056976645032261455,-0.01235773243357575,-0.002790324089258044,0.003251248290064299,0.061655886973179606,0.02176168611121869,0.021541760157802247,0.12778966718225018,0.020603756395900067
CALM2,-0.020070904846334132,0.028840457074403983,0.01988738956839433,-0.10225377627968851,-0.0493460049149377,-0.09539590307140514,0.0028544286129066434,0.085265358932889,-0.16466650688431048,0.11308171657395825,0.006766061787708236,0.0510602724961475,0.011836946748561323,0.010433245140562531,-0.059757195965420604,-0.007060762912472248,0.06045068096253481,0.0251574412526854,0.00945502076974488,0.037663666303235026
CLEC2B,0.00875502692027275,-0.013756573919149175,-0.012037613675718687,0.05307282329245588,0.044131998787579625,0.08675195171418418,0.023489642556247994,-0.04914001814349417,-0.025547191981126982,0.025478242214177587,0.031631832173888416,0.05678333435663949,0.0737909113395475,0.08820672507493091,0.02630768779020693,0.039459741591014126,-0.0154090432322143,-0.03219870599356463,0.08754679346258461,0.04613580243260699
NTNG1,0.006352332327281955,-0.05233021816750553,0.008668497654707761,-0.025943744616138457,0.016922353019623,-0.021982793064909287,-0.02690934582984433,0.032439648433912976,0.0319590349741581,0.0634010374446514,0.061188938683683095,0.07412394922896946,0.05395170371684179,-0.002898613945954779,0.051860377877120646,-0.05725206180622816,0.07571870310047468,0.05941601228809156,-0.05748391802640162,0.007359620087079968
LRIG1,0.03035203677897679,0.036530312224985935,-0.024156693485801784,-0.09120470913578801,-0.012181339540801842,0.007948539156033316,-0.01513324390697212,-0.014713077360248517,0.0009863370934785857,-0.09612703864997826,0.004491364093093749,-0.009485757281650952,-0.07940004175041736,-0.02561921565640219,-0.010205166357546728,0.01473538123559786,0.11467925738439431,-0.023839052088705334,0.06374370858069006,0.03893087023264804
CPAMD8,0.050197868215521343,-0.024772894391068872,,0.09178056528941055,0.0016639176940563762,0.11299724440733643,0.05673624615124295,0.03214945399680511,-0.0033286246480213532,,-0.026791009530251604,-0.023922384030755337,,0.12514734385977597,-0.04395536696703341,,-0.014830713606577225,-0.0004515082623332487,0.04729030018823517,-0.021830820342102958
GHRL,0.02652136257480828,0.022710184276087658,0.007317053094184696,-0.013233093760220596,0.05007292649882325,-0.005785244337148833,0.030620998356380033,-0.015738065604904063,-0.03229576010239556,,-0.00024193972162329968,0.05004101490211139,0.03815741696210894,0.020132858047259884,0.05160119150600449,,,0.053624538101473614,,-0.015470333413284784
NPY,0.0018464981052620667,-0.0030625507352921165,-0.04418700135938115,-0.04978892289915232,-0.010244580260176973,-0.04207433588930698,0.026271790656285356,0.01771308472819477,-0.0003079968650404347,,-0.026714717180626887,-0.04926883120475381,-0.048378224789292525,,0.0251086318426224,-0.0047606271410387474,-0.011173735097773451,0.01358717228476546,0.1316371146582552,-0.026309199679972754
MMP2,0.0403612365073331,0.005990808428686112,-0.0002524831266786527,-0.09447444369036895,0.08031402553021025,0.12013683994022549,0.01355809205569597,-0.01963980022837051,0.07068022371593054,-0.17913528112594848,0.007855073880590927,0.04624847289222297,-0.024714655750553725,0.0875351992470339,0.05758252847891385,0.02040113558293974,0.04483318937111928,-0.010235083767429985,0.04456269295151645,0.08012446159787727
LHB,,,,-0.014031791425845703,,,,,,,,,,,,,,,,
PPY,,0.04498432597429234,,-0.024425256455734037,,,-0.013477029169440952,,,-0.018610790655977007,,,,,,0.02572736532469056,-0.009322884701603777,,,0.010225887819661347
ALKAL2,0.0330666929603841,0.08013989229736986,0.03962673561342294,-0.013827931382265648,0.042128488287827545,-0.0224165950951426,0.026240839503258676,0.03504295124583548,0.044597325347275195,-0.047448609995351144,0.11250773226841185,0.027372374624247346,0.11246108997185124,,-0.0399420442979263,-0.008595274912211615,-0.0014287491846584378,0.021487299495271086,,-0.044546713959933794
CSF1,-0.016193794510782768,0.01004588663828719,-0.008640501349409005,0.0493721893477684,0.04000604921499214,0.03346286959028129,-0.05099837750724959,0.023793912898673508,0.0824230903742411,0.10485259520495357,0.04632136691573436,0.07303493075894534,0.025797836294417294,-0.052220866084770126,0.039702069926204654,0.05373105300362015,-0.032948711532567246,0.012543433314154763,0.08710191168627572,0.0641740419413219
SEMA4C,0.03856943468401611,0.046419739168724224,-0.00929434468599537,-0.039967608754531064,0.07975788775561878,0.0464181571807647,-0.03503429002008927,0.019422264515485416,0.020931897003993984,0.00821818399639245,0.03111063449372532,-0.002743294473445084,0.003885352524648699,-0.04100100717397534,0.04142991914739954,0.06936260458180618,0.026435478323065833,-0.02698059871522457,0.01832026774350076,-0.003161230258756951
BMP8A,,,,,,,,,,,,,,,,,,,,-0.018700314005187728
ICAM2,0.014167620560602268,-0.004814445943476851,0.024034407234879856,-0.024236263765587865,0.03234056216605773,0.06216841314454485,0.03164096177287314,-0.0028347950992397668,0.11145426318323758,0.07978736058439946,-0.03957395447892896,-0.01704430984769664,-0.08404581448253637,0.11489507170600792,0.07480922557868343,0.07743417643573955,0.06728983258306614,0.02909902651623888,-0.009105609192852287,-0.03648493244457756
SYTL3,-0.006372216748592388,0.011327913954754132,0.08869106641763001,0.0381385276858468,0.07217056595583306,0.09742734293155109,0.02876719888768385,-0.035455068349517435,0.0476555344700702,0.012307146914196146,-0.0452888566470791,0.04822277830763235,0.00496789594993391,-0.013391944232044125,0.012208995822510468,0.005586856472709936,0.0037908866829464683,0.0036329163679389015,-0.0074739017056512334,0.0324542778057822
IL1A,-0.02374158904201027,0.037353199973147455,0.008194267091223562,-0.045923086124760995,-0.021376832671934867,0.01496475540404867,-0.01611642074506951,0.031071688577797206,-0.0001795007650165814,,0.04646435090382702,0.07313870564492447,0.17313370010415766,-0.0004952831853309816,0.04512541232545065,-0.024853483433640435,-0.010839384939252218,0.031431982075948744,0.005399415057113302,0.06461865842560796
HLA-G,,-0.018973423238264134,,0.06263215098888951,-0.018022762888039192,,,,,,,,-0.039394466229351534,0.028837763707898166,,0.06451086067786213,-0.037338410043831524,,,
PGF,-0.04983591695532077,-0.006936147011693179,1.257613120931462e-05,-0.022392332408108388,0.07482990268964951,0.12334165927589091,0.01520187637878497,-0.02845718684913915,0.0996185119543189,0.08510250571059463,0.003619031419720414,0.004495178230340147,0.005820738262647784,0.015965893001557076,0.07441387404606939,0.03447165487571159,0.05406567672705758,0.05187831061556307,-0.055632326731770605,0.0398096695197444
LGALS8,0.018426224568819954,-0.04191202655644841,0.009649096048687245,-0.036464630320336616,0.0578725313443668,-0.007038181545317257,-0.043756131716865716,0.01380261616675803,-0.028239639855338654,0.0873123958058208,0.016673336378385403,0.010946314144278838,0.004493852673149259,0.04648826020681687,0.07042489243645081,0.030565332590096295,-0.03829507937151505,0.07934321809373132,0.005915177842276789,0.006135319565240802
DKK3,-0.007057061629932783,0.015327748489001373,-0.012790673731685798,-0.009653645252876384,-0.04585976614331491,-0.09093399305787837,0.04507964311409926,0.005268418277478382,-0.16991935827526675,0.1267075516492157,-0.016792856577192507,0.038491921812404184,-0.0008829811942046441,-0.014479878281079536,0.0485512414852885,0.04129155612740424,0.09147930659136363,-0.015017562011751591,0.07815096036888095,0.05561505870394986
COL16A1,-0.07394866175773095,0.02396896905561874,-0.0016564179988853235,-0.05896874078983618,0.01791510367315691,0.03858658171358939,-0.020045742628352813,0.005517035275823813,0.06603759812079102,0.08950783295044999,0.05437988257834055,0.017002989894833037,-0.08251248062394402,0.07900026821523422,-0.0026278835610426005,0.06112016859918508,0.038953990906496753,0.005981487128999866,-0.007014198097480441,-0.013787906005888981
TPH1,-0.0380636403704265,0.01028300955192251,,0.07212295855490049,0.018810752569128914,-0.02350227955266926,0.023113995037419528,,,,0.05793385029183849,,-0.05122863655039986,-0.050616475450840324,,-0.02355598208097637,0.013528992802452422,-0.0014857072737816262,,0.0129124933383542
TNC,0.007610097618397399,0.05357340911250304,-0.030349343530920128,0.06217647745793124,0.06207716506630692,0.06772079258103413,0.010981529492462389,-0.03995048881194375,0.07024112079225558,-0.15655571725075407,0.05364639131470182,0.1081887278907481,0.07729741922676654,-0.09342156410476424,0.05647948786820148,0.014553321246756692,-0.09178570489843582,-0.005338930827828026,0.029324360570576354,-0.01190381401965513
TNFSF9,0.0025122938029850795,-0.024772891819236347,-0.015597183072676775,-0.0007330270221649986,-0.03376456671705411,-0.05305415781168322,-0.01585311547257775,0.06270593309849921,0.04193500448834138,0.00959313795303533,-0.029616954374055312,,,-0.05135782725911727,0.02921343261357244,0.012518159094937673,0.03224012903681013,0.002808284190150891,-0.053821035782393244,-0.029594622781728735
C4A,,,0.09022167125655274,-0.01663550296813348,,,-0.01597634209003083,,-0.003057970034528661,0.13341201558400903,0.028829422802458878,,0.09451567311556104,,,0.009613266989684184,,0.057918577743149464,0.04957376429940047,0.09100322697577115
CNTN2,0.07450855765080885,-0.04667815213212035,0.00029531879761954895,-0.017747148710316123,0.05277826354255826,0.0380013081046547,0.013283738765796818,0.08609542152221299,0.15875747335527707,-0.023368647687715627,0.03603397299010458,-0.014684057944017006,-0.0954463349881713,-0.006394006907824696,-0.010371838471096356,-0.01676547888549376,0.05915761406843752,0.004658503919828979,-0.01820955955188423,0.014767839214001746
F7,,-0.013591044100850241,,,0.027869704546735832,-0.01977060880967839,,,,-0.020120746484644524,,,,,,-0.020602593573720886,,,,
LUM,0.0009311745059104123,0.01922456481401746,-0.030605731968326094,-0.05709801099480604,-0.04951989516343105,0.06460327781811337,0.004629766356680507,-0.01444342364196604,-0.023459150813849795,0.029087892788647055,0.008027283403485883,0.10471090929204428,0.03824496811002149,0.025251582649509993,0.07406078249848838,0.05418719396066966,0.015194003299215386,0.01351502714157804,0.0072423055344117936,0.018648951288051108
IZUMO1,0.07422649674736365,,,,,,,,,,,,,,,,,,,
BTC,,-0.012330318124044422,0.010059645554276029,0.047859678077417284,,,,0.02323843406488208,0.07714790498112528,,,,,0.10081042644637735,,0.18332003650778364,-0.022496517263771804,0.020122303569868435,,0.001253228669426986
APOC1,0.11316236079043501,-0.015579740355399805,0.03791945582937142,0.016889926331436204,0.07064918925611155,0.12998996783716443,0.02485640900456041,-0.02265330881295295,0.19209840498943376,0.11442874941189325,-0.0051292456540516914,0.09560361380353719,0.010586761114622445,0.01937090989606418,0.09868613286990686,-0.05321475322505569,0.03879960620694469,-0.04542660981435982,-0.0027063991852347355,0.12678360992183937
PKM,-0.035668768494891485,-0.043747525663442415,0.0018711106093346483,0.06331008709331638,-0.025120805496099425,0.00705885663596059,0.029299011564697188,0.009561120081619637,-0.19343412825188822,0.10730501463463524,0.030017068127887868,0.04342824634568828,0.08066753991553821,0.029176572575869815,0.00823858882567044,0.057843253509364805,-0.09791836490680947,-0.040573651207518116,-0.031046927561105584,0.008492414102616265
TNF,,-0.031714233753288405,0.03158705176990891,-0.011831821266397707,0.024613482899858583,-0.002193810498790805,-0.006170453865082515,0.08822504062286697,-0.029783344031948867,0.10759997336386334,0.0015927553614812138,0.10367710390533537,-0.004980308389998519,0.032153825255073716,0.06940822440371122,0.014807857488588266,-0.01539974300986967,,,0.07478295488247695
GNAS,-0.025195567887080154,-0.0322483298597326,0.007987614450669579,-0.13136183089093106,-0.07096252352678444,-0.06539823387792189,0.012904206975670962,0.07304434969937346,-0.20331576094171563,-0.13497701108421334,0.07406208526841823,0.0666928604226896,0.007407118624903415,-0.08661561433110417,-0.007898218411033518,-0.04252511209351916,-0.023703081295235188,-0.017205868695847004,-0.0032835561158915732,0.016531055275524432
BMP8B,0.01432220266702788,0.01873600316682868,0.05433485990472311,0.005501974359777774,0.07756300359089122,0.026291418451282324,0.055062571684767865,0.0035935795843843824,0.15917246408725022,0.048899937461869554,-0.02445469170416927,-0.016190494236197405,-0.004369191470051858,-0.038977741841021964,0.14190526659105546,0.029154615858224823,-0.040538293339721455,0.012632154445168365,-0.021904196428875443,0.04546117385108564
LIPH,,0.010784223782211399,,-0.021074999128947253,,,0.09434880370837319,,,,,,-0.03939448895102275,,,-0.014687673910354148,-0.017169388596533157,,,-0.0013615793672419978
CCL28,,-0.01959611743465351,,,-0.025282517704753375,,-0.019835081540734878,-0.01807010742391613,-0.04328676002733495,,-0.013843714056469355,,-0.03582828650986864,,,,,-0.027171225493331588,,-0.01452083426107717
PTPN11,0.019832347499389145,-0.005048504544772991,-0.04711674870210046,0.0055716113924353175,0.023553293179238922,-0.0046318964803340286,0.05258444470605263,0.02434235875559011,0.06887366918596252,0.028546786156385156,-0.0002266437326299256,-0.010105646835297766,-0.044766267323917586,-0.012471905667406014,-0.03499439739174785,-0.051928020516272856,-0.004942896508673758,0.0005415632438539156,0.06416598922107196,-0.02323294094704154
ADAM12,-0.0002553831816710848,0.013056082898209394,0.11860717607860888,-0.0018815018029478487,-0.006727708714399915,0.11021650488355648,-0.014182119982489902,-0.017463635489049896,-0.01395540734911797,-0.14626217189954233,0.062130077505343106,0.007416521390029129,0.010330988956867642,0.047995099155076354,0.10560005446376237,0.017650004138834614,-0.003240640338425466,-0.04486581234787974,0.05437075719522426,-0.054710417651646186
EPO,,0.16310329522665862,,-0.02148559932712289,,,-0.013477029757715937,,,-0.018294559113038584,0.060588201235116844,,,0.10522963511414955,-0.04184719844444648,0.09217250296830376,0.11825129348796369,,,0.011643771799238627
EDN3,-0.02869423957431023,-0.02426767793537874,-0.01765744262505505,-0.026746584752757076,-0.02378971646648757,-0.012858408556855973,-0.020888731439545047,0.021809686623751687,-0.05185940381379462,,-0.017636565576200785,,,,0.04830256283712443,0.05205734268565799,0.001275976315250675,0.10820606338090427,,-0.028057457273005407
CCL22,,,-0.026244129439137592,,,,-0.027136291280439723,,,,,,,,,-0.01805331030977937,0.03274692829964551,-0.038938986779030176,-0.007449360665061667,-0.02386147369093108
CCL2,0.02112774025155,0.08385814639207236,0.011035545248842354,0.018760731339753416,0.04096486498926318,0.006848236317930676,-0.046627829131120235,-0.024838648949738074,0.09303201284205696,0.25229162170910574,0.01404692370972149,0.13721944851883416,0.012066103309959162,-6.739708769975502e-05,0.03705395599506623,0.041604633629373174,-0.02857559234126568,0.008244585771485834,0.04477166105371414,0.04190892349125939
DSCAM,-0.0015191085868435413,-0.003356958671737721,-0.024971771067292294,0.03842747395787441,0.0500703644303732,0.012731930358151287,0.02975125784077617,0.022939301928384365,-0.05673272669921544,0.13058223582790757,-0.015375638972765913,0.000881350218255265,-0.10582550270352609,-0.022466261028148294,0.029320788633129664,-0.00391985726461426,0.05326754507628348,0.028680776794451416,0.03566548914574178,-0.0012474508533195146
GPHA2,,-0.01552715047592236,,,,,,,,,,,,,,,,,,
ANG,-0.03090804611161551,0.030551110506886105,0.026430341906611726,0.05387869657338702,0.02695262322386111,0.09570105040712854,-0.006966979925245052,0.025349031884972346,0.02211139444126372,0.026907381624157182,0.018538678828260297,-0.048461799722041135,0.05021299469887315,-0.08058847133941917,0.01572434419011783,0.05797736404575125,-0.019740794801802672,-0.03564765902888811,0.11651592224762666,0.02768364687119609
FBLN2,-0.026904379819470654,-0.0006960856212157362,0.008602145019013293,0.03911389273681789,0.02426234103728865,0.011577294298567138,-0.022698535755865924,-0.01845802494170584,-0.01409810635856794,-0.038305576870693483,-0.02201476385454597,0.0625030887045528,-0.07093445769939752,,0.004659763789955709,0.06542550753059206,0.04546004064755994,-0.04985097781803019,-0.012657163248432468,0.03259247113076035
VTN,,0.05532953364061621,,-0.0167650351496225,0.0005579336080153923,0.12916411031251177,0.0033373876705873884,-0.0122103820580083,,,-0.014505251549438995,-0.03578151800217027,-0.0010075138557639651,0.03042053871317758,,-0.018233300587202888,-0.012538905284009935,,,-0.025182835934011372
VEGFA,-0.03709073215906616,-0.03436249498995139,0.02027367100475092,0.10083128369183142,0.009235836438563568,0.0170585261322339,-0.006400572982023122,-0.027531923082049974,-0.018535823579132017,-0.046684103470228465,0.035383889562481306,0.04262924375870345,0.07466275571729393,-0.0508637254891137,0.046563776159296105,0.0032770357728490952,-0.08632979005880699,0.012148181658659421,-0.01823807853327684,-0.04073207319154761
F10,,,0.035705053075257696,,-0.01103103655108919,-0.007962613246982993,0.003665152026593932,0.045827217537519394,-0.047554436618449214,0.03410826222125128,,0.07527074190920278,,-0.0475497560067092,,,-0.002423205388709148,-0.043304276252351524,-0.014863202252168426,-0.027262240806874633
