,UKF266,ZH8811Bbulk
BMP1,0.15115435237088387,0.0857283672689298
NDP,0.04501786565393614,0.03588340531757106
TNFSF18,-0.012213191577187728,
RTN4,-0.1253696059822923,-0.08630069432275328
HEBP1,0.038393240158233234,0.077267233492257
WNT7B,0.002821921221792271,-0.03132424989156196
PTMA,0.12861558461944983,-0.006238853159234901
CEACAM1,,-0.015175140732945847
PDAP1,0.0721297896690639,-0.05665756638732729
QDPR,-0.03882636005267694,0.03242613057404899
POMC,-0.03222086266426368,0.08048706985335727
CCL18,,0.01819029759213348
CCL17,,0.09161901498574876
VEGFD,,0.012061473901886229
TNFSF13,-0.011844248014386796,-0.023811364728388806
WNT5A,0.08892129047747666,-0.0065865381440250855
CXCL8,0.11385919040265217,0.08906126214843355
GRN,0.03588721095008397,-0.023963422205931943
MIA,0.1514793510327751,0.03925585624901172
COL4A4,0.020857068586234782,-0.024297773081950975
TAC1,-0.06490612878081709,
RARRES2,-0.009826939965864147,0.05575463366869547
FGF7,0.013193404488061949,0.06533311512276264
EFNA2,,-0.014422955699550578
HBEGF,0.044567661776728135,0.0419212023307978
CSF3,,0.12357976012977956
PI3,,0.05297847889449156
PCSK1N,-0.052032081979845754,-0.0504538643237696
NTS,0.0928357927477035,-0.017571634570447116
SFRP1,0.03885172905854157,-0.0291038209468239
CXCL13,,0.04568414225991863
MICA,0.0743664842351555,0.026381298847985284
TG,-0.01587946864956737,0.10917507692894435
ADA,0.10466332962172897,-0.06346887678962086
LAMC3,0.1466453885940199,-0.07100298466257059
NGF,-0.015153272235507208,-0.014229086909977338
TNFSF15,0.04134337787148296,
HMGB1,0.08779103410843081,-0.011026932469429585
ITGB3BP,0.10166726756011199,-0.016219314264577848
AANAT,,-0.019409391977010703
RELN,0.00044011383895619624,
IL15,-0.01309226308365576,0.018569742033382547
BSG,0.06425509970646918,0.05154948206875344
ADAMTS3,-0.02108784840091049,-0.047994120990106484
CD34,0.08227168232119297,-0.01887842766222536
PLAT,0.09214952500626457,-0.09663318554692757
NTF3,,-0.023973136655375937
CKLF,0.10174340841332348,-0.04104325434564272
CD24,0.0676894950784879,-0.08631081975274928
HSP90AA1,-0.10042699178367226,0.019176401400664223
BMP4,0.1983610688497316,-0.013732756671577074
SCGB3A1,0.049146077482585156,0.015920264833365387
IGFBP4,0.11559690724317263,-0.07691447161358224
LEFTY2,0.1243458998466732,-0.016583807723071827
PF4,,-0.013219637446379008
ANGPTL2,0.14190617934757163,-0.03425342973725378
LRIG2,0.10398239992829146,-0.010176420966098908
ICOSLG,0.052961769353510685,0.03032089869366664
WIF1,-0.10097472940017677,
NPPC,-0.00941990186091638,-0.025012440293117142
LYZ,0.014410945071566683,0.0240373521487736
EREG,,0.17695135796864297
SPTAN1,-0.04113349963260088,-0.03481272703123428
LIPC,-0.020302743011345714,
COL8A1,0.09843289666755319,0.04297824178599616
GSTM2,-0.011071271344643141,0.008406135954755081
SPX,-0.052223071213529586,0.10568319506772492
MFGE8,0.05899360288904961,-0.017739773484072897
TGFA,0.12676226651154304,-0.04559892886991931
SLIT2,-0.014357846251188428,-0.014978390212440445
PLTP,0.048884160692883226,0.03881445962803497
APOD,-0.0012372983698350037,-0.05699433694468677
B2M,0.10126981928578806,0.014758916277939824
OMG,-0.036776812030561434,-0.037093905155520045
CXCL3,,0.07331255782211328
CXCL10,-0.017895640439297592,0.005006085002953008
RSPO3,-0.026728731631519027,0.012464170065531101
CORT,0.03546392959324996,-0.013833678684968632
NCAN,0.03169397627156524,-0.08030054695589961
PRG4,,-0.020412439438437166
TGM2,0.08685369317771718,0.07903045069299078
VEGFC,0.02770237480320167,0.052014050020750636
WNT6,-0.013428627911329233,-0.025710510149356658
NRG4,-0.01643912300061186,
PMCH,,0.001328363026149927
COL9A1,0.14173272138239254,-0.057236652277565615
GDF11,0.10449829897378271,-0.04206200550057196
IL24,,0.04907325960575656
SORBS1,0.0060265618015844236,0.029549887200221947
DLL1,0.10976771540498619,-0.001203587478757237
TLN1,0.11241498859614502,0.02296433544809562
COL2A1,-0.014548247112326093,0.016957592455382083
SHH,0.029932869846181563,0.012841256594158
PON2,0.025703541606806782,-0.010902660829653623
ICAM5,-0.030353766755298304,-0.021441979549469834
HPX,0.09496064574339746,-0.039459072028881936
SFRP2,0.038426034536337715,0.02745756058682139
CFC1,-0.006412356148178658,
CD70,,0.12687130367780855
HP,,-0.046375756274427575
CXCL2,0.05197975186956643,0.044700408180536395
NPPB,,-0.03792416637226017
CCK,-0.12241769433577435,-0.03259607171034688
SEMA6A,0.04796715803778932,-0.08349760395662656
IRAK4,0.08926004431551667,-0.0012604852393129353
GSTP1,0.09024490582381953,0.04417161970615987
VCAM1,0.08198863048557495,0.0555685844166405
NXPH3,0.11701856160920522,-0.0016132872398758272
MTMR4,0.06275560548227359,-0.03739665097177584
LAMC2,0.021819019414277406,-0.01708427951980196
IL10,,0.0012816017684543694
SEMA4D,0.028660691461743933,-0.061392115908416464
TRH,0.0042168685346899775,-0.07182394673626417
SEMA6D,0.10285817081981453,0.0002246779065792384
CEL,,-0.021238684148329738
PDCD1LG2,0.18364120196610773,-0.0006996685441777952
SPINT1,-0.016712510486668223,-0.04912719722759017
CTHRC1,0.13783963065366,-0.013332352309705708
PODXL,0.09740673150584697,-0.04111413628024384
JAM3,0.05867926251574701,-0.027696747582720112
TGFB2,0.018524374858705853,-0.04410690216661674
COL18A1,0.12076360717009953,0.016980863174720768
NODAL,0.210971036094915,-0.01606900285533896
INHBB,-0.041373287088941585,0.03615624372015056
LCN1,,-0.015175140732945847
ARF4,0.06948397978908437,-0.011810066327701029
CXCL14,-0.05390605547119847,0.01775188286245381
LIF,0.028602136154854057,0.055027289525830754
IL17B,,0.01120773403119172
MMP1,,0.024784217555526917
MATN1,-0.015736703220163618,-0.026840614663469733
ADAM28,-0.006943087411795563,0.029541245864645085
TCN2,0.10802433235916424,-0.022460735203521282
THPO,0.04407374345230745,
CUBN,0.1360548945073876,-0.011602646459967033
TIMP3,0.008934901863028082,0.05909822451902369
PIGF,0.05891512583135739,0.02765218784711267
CRH,0.014335953723955304,-0.0425693756975029
BDNF,-0.021515650379689572,-0.018180816235773105
CCL5,-0.01937171493098485,-0.004710046719343697
GAD1,-0.07775701112344885,-0.018908508693707318
COL14A1,0.1262707126003774,0.08722364959163606
HLA-A,0.07984410779295507,0.06312508687098642
FGF18,-0.018399390103514133,0.07894542173694173
ADM,0.042504527318786296,0.12350927735900834
GNAI2,0.0740781013539197,-0.01210733593630833
COL11A1,0.10657296344146044,0.04874376642845746
NUCB2,-0.009078800239513232,-0.0024009643026501326
CXCL1,,0.03701815946926145
VCAN,0.11383977685685315,-0.03593837598698099
MMP7,0.02925452073647085,0.06618618135499726
PTPN6,0.047132646176250244,0.018031725452800115
PTGS2,0.026284026408620723,0.08249701653066151
CD58,0.09625607687676584,0.001970923482992254
TNFSF14,,-0.02582532663368844
CNTN4,-0.011808613900165788,-0.03599752304857653
INSL3,,-0.014990411363244187
MFNG,0.11008043369859653,-0.018255869446565143
ICAM1,0.03498173923182275,0.07196831180220574
PROS1,0.06961373491323389,0.015438447232125563
CLCF1,0.058043392861229066,0.023800067094311747
PSAP,-0.1189874226807528,0.08222617295334177
EFEMP1,0.07904844950950281,-0.011814457513894674
C1QTNF1,0.07799153932553986,0.010744793044108141
ALB,-0.015592738948530818,0.044636383986741836
EFNA3,-0.04008423981505887,0.05433730494028449
DRAXIN,0.10416944268571295,0.016724312840187314
RAET1L,,-0.01517513078779405
NPTX2,-0.09043924958964794,0.025498705139193105
FGF11,0.051059251909973916,-0.005285452275230529
CD59,-0.061577323032059865,0.02508316156140155
COL9A2,0.05715143569993074,-0.07572190857711503
DLL3,0.11717249347500772,-0.06157784293170804
LIN7C,0.028545632154588264,-0.005966825649999803
GDF7,0.14467333520711675,-0.013008861169876613
PSPN,0.011567574948487388,0.0927409177145558
ANGPT1,-0.026839299666150715,-0.034200678464179825
PNOC,-0.046159895076356754,-0.013833680190030716
L1CAM,0.004986709041906125,0.02073802708293928
