,UKF260,UKF269,UKF275,ZH8811Bbulk
HP,0.003832186692343121,0.028101930275965775,-0.014976247508741285,-0.03201148346184467
CXCL2,0.06497304009991893,-0.03153628639894585,0.029779960294674498,-0.09651231233514211
NPPB,,,0.03339714670896009,0.0034335797799482652
CCK,-0.01110974502742852,-0.04873211730478635,-0.035274372183020236,-0.04496325345175635
SEMA6A,0.015802391194487158,0.015170126653255027,-0.053745826112211216,-0.013185281909966049
IRAK4,-0.029451876796099855,0.05058463270271875,-0.0336640540894586,0.03134469131939243
GSTP1,0.04152301981690505,0.07982194197912143,-0.019403825259022994,0.09635034135363107
VCAM1,-0.035449264701870875,0.03735762898025526,0.012221854373709859,-0.020079251640921482
NXPH3,0.00755823058482424,0.0318641147553155,0.000361487748706682,0.029219251506851302
MTMR4,0.03934425206163574,0.062158516184780556,-0.0027713049254727653,0.025153954286688332
LAMC2,,,-0.015142170909140459,-0.0173371448879962
IL10,0.0034429148070382605,0.006396727366105868,-0.001621405144516633,0.012189333992536093
SEMA4D,0.04756925913530616,-0.014546398084141045,0.0025237854146672387,0.06484432509742531
TRH,0.06805765747888727,0.06934940659481979,-0.039902054296381516,-0.038428210891197884
SEMA6D,0.06846203546627778,0.017605562332074234,0.003400688138899537,0.024700845780336888
CEL,-0.011997501864441047,,,-0.0029998651805155183
PDCD1LG2,0.001734933971357204,0.059814346556743024,-0.018387591291716663,0.04047034019974862
SPINT1,-0.030442229665988176,0.0012195055737694851,0.01844419217358222,-0.0176428831760852
CTHRC1,0.010314559290092576,-0.010802676139428993,-0.00039019251809298446,0.0005460119459773759
PODXL,0.06010244449230635,0.08715197257351866,0.022224541147508308,0.047390690573029984
JAM3,0.011917200981893935,0.04053440554708031,-0.014672904375291564,0.024194432266390786
TGFB2,0.041668444517314523,0.08337647695455894,0.007203171678961721,0.02159716792564225
COL18A1,0.06901829315577544,0.052683731730102885,0.004764918444095067,0.014691404431467023
NODAL,-0.04175361219372331,0.04159162652952277,,-0.01630684105734332
INHBB,0.032760049197451103,0.028163831113995504,0.0009762538454757013,0.06241972634956431
LCN1,,-0.01700860480823207,,0.011747679102147501
ARF4,-0.0359008755088393,0.07707504016764281,-0.0014194073702023728,0.06951511409394369
CXCL14,-0.016110609196024188,-0.0246499634557414,-0.00141986309656167,0.005400383479188758
LIF,-0.03783597150304112,-0.028930937764337125,-0.009897108842564882,0.00725410981020028
IL17B,,-0.028089963521733523,,-0.00704863611446758
MMP1,-0.01733597373448978,,,-0.025382649162802695
MATN1,,0.04717422708064571,-0.012179272019504476,-0.027237884088941927
ADAM28,-0.026557681232794936,0.02519988240789638,0.01592829361341185,-0.005596277095928614
TCN2,-0.007440212272634499,0.044245339935846124,0.010078176898583592,0.06661369022001669
THPO,,-0.012296914360780248,-0.025003517354992955,
CUBN,0.02810654130083769,0.008922419325979808,-0.0007467923948904596,0.03358182816232101
TIMP3,-0.012628915455270071,0.021698388920997912,-0.006988309400245649,-0.01609454713448327
PIGF,0.0657311649981936,0.07193417431126421,-0.0479509714408597,0.007141981020131058
CRH,-0.01761650922401071,-0.026154761548273734,-0.01917301712439625,-0.003196613355617335
BDNF,-0.038406775166440435,-0.03101288581714515,0.00015773667930295369,0.0015645860405117012
CCL5,-0.01017253066053485,0.014834612669055535,-0.06280752355709518,-0.03347238880997174
GAD1,-0.01912141267499487,-0.04915035153508371,-0.01359513139351378,0.054256846583072726
COL14A1,0.00891664426851821,-0.01743977359719344,-0.02645601447607862,0.013804632891600502
HLA-A,-0.0077405528624737785,0.07677929784149486,0.02054546341693519,0.025467578004838076
FGF18,-0.0240361441740911,,-0.013050569794720393,0.009555196428038887
ADM,-0.010039848313976599,0.0038087691963658997,0.05964142187866511,-0.0008256198199552506
GNAI2,-0.01939831715846741,0.06924557402459507,0.0004065342070492686,0.029485667788224167
HDC,,0.01591828366305371,,
COL11A1,0.057752922241485434,-0.018539867407329,-0.02492514738857198,0.10390471218428195
NUCB2,0.025526306120685592,-0.028485625927868602,0.013627202529155693,-0.03707378452975487
CXCL1,-0.027804342729517942,0.04951085237625716,0.03335615731758019,-0.03153794736549641
VCAN,-0.011997477982955302,0.03645759220677046,-0.00746898815371426,-0.045791108284473254
MMP7,,-0.01241487882009967,-0.0120282071036812,-0.018297377371647747
PTPN6,0.01946338148371064,-0.012196830173380946,-0.05808409737362647,0.05989487944376468
PTGS2,0.020863257621583347,-0.02749914624796143,0.007304320503935472,-0.04144573058597567
XCL1,-0.01843364905910448,,0.07638291776549135,
CD58,0.07754239500424022,0.06492509439721157,-0.00886361519108264,0.04952929589563952
TNFSF14,0.03575843520169888,-0.02586822452950641,-0.03185725011086632,-0.026207568724752047
CNTN4,0.07249266890187314,-0.005275285484870335,-0.033321231295562324,-0.025281249226790873
INSL3,,,0.025279682632891886,-0.015212285272785201
BTLA,-0.019217692798455623,,,
MFNG,0.0002235769176458626,0.03909841005522806,0.009411086691473626,0.014699599593006709
ICAM1,-0.0272331910246149,0.05094446658439009,-0.01249174739600808,-0.05457923974548337
PROS1,0.023785430220487055,0.07858330328610456,0.0468419675322244,0.07073759017074178
CLCF1,0.0012500332941032268,-0.010140259316902846,0.02373565264816767,0.0120043326327768
PSAP,0.011647951900274272,0.0003989672133689427,-0.08408439922981636,0.0511587795310012
EFEMP1,0.013937819367480555,0.028907819824108866,0.02496964797871622,0.02583818080979542
C1QTNF1,0.019745721850931968,0.01957910044438945,0.040635861144637055,0.013820027673113694
ALB,-0.010673585976320125,-0.0021332157193114454,-0.015142170521540247,-0.011977229454226627
EFNA3,-0.011096266385889106,-0.06452772764617991,-0.009251561674870063,0.04002371471119201
DRAXIN,-0.027165481271003537,-0.0395041283638124,0.008413411763966424,0.03897762707436632
RAET1L,,,,-0.015399738739777255
NPTX2,-0.022000972710672553,-0.01843632684457631,0.020168308806612866,0.06134537820369401
FGF11,-0.024363281511391534,0.03798257282842294,-0.012414836196322351,0.04468789496085843
CD59,0.0144997763275463,0.002156460842725824,-0.007400135442236151,0.06403653943188137
COL9A2,0.06153346385703234,0.04418802615688228,0.03862716428828581,0.030686236919394084
DLL3,0.02285510316870509,0.023189952289202835,-0.006451347834926441,-0.0043697473718656765
FGF5,,-0.016582350291325335,,
LIN7C,0.08504606765793886,0.0014744722530242234,-0.0032981603976115817,-0.049040515710689334
GDF7,,0.022279157804411982,0.005211141012567769,-0.013201406045163618
PSPN,0.05826071548982316,-0.0031958612074005173,0.002715328869008174,-0.02633479890987002
ANGPT1,0.0027849756634777028,-0.02735343933827226,-0.007206907491682929,0.06221342635676277
PNOC,-0.002673180062778006,-0.016124090270627684,-0.011613389926131,-0.014038433257356677
L1CAM,-0.005705416892679198,-0.07099800617355576,-0.01223297138550917,-0.004875342482794914
APOA1,0.00813629010646017,0.043606922325541135,-0.01806087655935927,0.08831438818144889
PSEN1,-0.06038457235663333,0.009731361867870204,0.0004679215315944319,0.06078467755996343
CALM2,0.0049306977927379226,-0.10094209923054112,-0.007046296813775765,0.04029412438647087
CLEC2B,0.001405313639596937,0.06833566816057951,0.008626727566615804,-0.00488294825222064
NTNG1,0.09677648903503117,-0.003008198097284129,-0.042410281318199725,0.035449114867987304
LRIG1,0.027138716875448624,0.05077371220798419,0.022415906051888288,0.03618507234299738
CPAMD8,-0.02340452288913118,-0.015000967434470094,-0.015384797080306446,-0.014830713539346545
GHRL,-0.02049436032889362,0.04364067648080858,0.03577585683784046,
NPY,0.005438569104053663,-0.028158376676451817,0.06171236308087945,-0.012008226010344842
MMP2,-0.007201580876275266,0.026646250101401633,0.004659416401302552,0.05360460141706017
PPY,,,0.012994273678649217,0.05114769297808458
ALKAL2,,-0.017008602051626822,0.024100356566704603,0.00019539621940230174
CSF1,-0.025262941388366836,0.060310871650556354,-0.0278246487961546,-0.04844521332000187
SEMA4C,0.04466533284388448,0.0017508168476178586,0.021264157858544235,0.030085579844692577
ICAM2,0.027675695854006067,0.026471323103478057,0.001709849664457077,0.023491703573832748
SYTL3,-0.0636017721961509,0.07870397913746664,0.022687242108272516,0.006192187109921908
IL1A,-0.02455817096863471,-0.0126554681721524,-0.009280705576426653,0.01086542034234947
HLA-G,,,,-0.013899400499374359
PGF,0.019089491953588267,0.05033791655301569,0.06688326446755634,-0.01734110524434504
LGALS8,-0.015918771756427644,0.027879136407305428,-0.01238410231915283,-0.012847862430416353
DKK3,-0.05282166716258143,-0.017031019328794965,-0.03748321650231948,0.030843734707346568
COL16A1,0.05997448025729682,0.0427724407211946,0.0015889154351174319,0.07951111901568174
TPH1,0.04249799944081355,-0.017832365643436026,-0.01516003274109623,-0.018375021610068275
TNC,-0.008101373203544999,0.06491282512082017,0.018332529027882058,-0.022811414901993995
TNFSF9,-0.01618834310670626,0.0430646522524646,-0.035345240047405704,-0.033164742934584844
C4A,,,-0.013328941641877248,
CNTN2,0.012508582780574443,-0.008310493389163119,-0.03136044007505547,0.003831513874363094
F7,,-0.015000958715406014,,
LUM,-0.06738925010403299,0.05879654502782716,0.06250034437628514,-0.012079292708154226
BTC,0.02636668718064883,,,0.05318135236532352
APOC1,-0.013564739948485064,0.10086565283851548,-0.01944993112690639,0.013270987868853577
PKM,-0.022061538204292616,0.04332086833279068,-0.01884552262146615,0.002067811022868273
TNF,0.021364912728890448,0.02972150415137607,-0.03040902752234403,-0.015399742940059464
GNAS,0.00499331401470945,-0.04941317917521959,-0.0771852609677948,-0.05427308208058161
BMP8B,0.011032426917976566,-0.04770370262679543,0.029442967839577557,0.020647056005543174
LIPH,,,-0.010746770649453048,-0.01716938851870078
CCL28,,,-0.01654825884601609,
PTPN11,-0.02634443043124852,0.0141893259943465,0.02903220363966302,-0.007780525922286966
ADAM12,-0.00846432122615857,0.00811632325320788,0.009862131678071285,0.039513569945333296
EPO,0.035840470622209804,,-0.011243784223832437,-0.01783171886084444
EDN3,-0.010774214710547821,0.03246581273007153,-0.017427311005331958,-0.01648164322688576
CCL22,,,-0.022639603034017502,0.03274692815119694
CCL2,0.010336471006698461,0.05145885564448215,0.015374424734227036,-0.03302709750654479
DSCAM,0.01656959092075524,0.006196307534411906,0.03344252229051113,-0.0019171196035976219
ANG,-0.030197534816491216,0.04547445662111104,0.02690353270933508,0.07678302438493548
FBLN2,-0.0033839588595199876,-0.03208339275754489,-0.010492860899425539,0.10489995452310452
VTN,0.00553502135719315,0.0045292940493792365,0.04031022836850926,-0.012538905227168495
VEGFA,-0.003681298450259868,-0.004336194605507726,0.025759701341582956,-0.022689426758518906
F10,-0.0231904634754986,0.09991189754319002,-0.012328566384354854,-0.021415304660866077
SERPINA1,0.010729627335583643,0.11930397681565297,0.03611024644505859,0.024052781370576027
VWF,0.0037859386279807832,0.08964080787045661,0.022201644743859578,0.04478891084997775
GDNF,,,,0.027205141426573543
VASP,0.0014351385377988565,0.019269652532440486,-0.04502834458914253,-0.029253664207020056
ADAM15,-0.022727896240609644,0.026968651565540926,-0.007968335235976535,-0.001814281754769714
WNT2,0.07502789909579032,0.03659734983031828,,0.025414888678353995
CALCB,0.03468714076802501,-0.016582350111119536,,0.0532857213681659
OLFM2,0.00776808017130398,0.001405459328877321,-0.031012866130147695,-0.019447827736883944
MFAP2,-0.004046277109726811,0.02774633930630607,0.007067417282002629,0.0582201313699543
HLA-C,0.024444753775064585,0.09022460834072635,0.0014281536982334029,0.013719191607365759
THBS1,-0.038844690998888,0.05663083234694162,0.010299027832181102,0.04706422326508683
HSPA4,0.00042505749670163106,0.05368671658428639,0.024860249764858178,-0.0001417964499863854
LMAN1,-0.004226794771974422,0.06991636372641151,-0.005980398782898012,-0.031891911733253134
LYPD3,-0.024855353547425,0.11203503126383292,0.01931303914407936,-0.034123142118250266
APOE,-0.03915517202870938,0.0850894553732404,-0.020267814706402393,-0.04238498623189883
SOSTDC1,0.017222666125947438,0.035494630764669015,-0.027194987206809518,0.05375638865464169
ANXA1,-0.01482213223193023,0.07105470908857943,-0.0013847583502589681,-0.0002891493854076357
WNT2B,0.10604046893016668,0.06636370469095441,0.0071044997178403135,0.05188852359416459
AMH,0.08087884493354955,-0.0340205417038688,0.03450033068220262,0.12038698710093393
GDF10,0.009598278517522584,-0.02671989023752902,-0.015142170098703684,0.0738445199516656
EFNB3,0.010043798826631905,-0.0022358797194156972,-0.0009567145707100273,0.08923421936889678
LTB,-0.035403026645344546,-0.027137095742881714,-0.019563315808732884,-0.046856166608819895
ANGPT2,0.04127805594747703,0.0539905605058375,-0.031211975011710615,0.012468562588185537
ADAM17,-0.015385461187558156,0.06663463398407671,0.04060384590164394,0.00491860882845397
LRPAP1,0.006943402169222613,0.05379468623985655,-0.003945948645210671,0.024357002738123003
NID1,0.015472206284007691,0.03344291041901283,-0.0009294164444628429,-0.004272022429323743
MST1,-0.008311977433989754,0.026892564564269195,-0.035177666341701046,-0.018166785932583057
IL13,,-0.016796755325139884,,
DCN,-0.07690979577846764,0.0459072321926487,0.02230012931365963,0.00894737495671903
IGFL2,,,-0.013328943052241422,-0.017668264536615925
COL7A1,0.029825689465169336,0.036895152501608394,0.012452331760070996,0.05698762813558296
CALR,-0.03653973288821131,0.018138467939966825,-0.005986943611808766,-0.04298708962787656
PIGA,0.004156688991375979,0.031119666894068327,-0.009775685413851997,-0.026950376097767178
CD200,-0.01335161025134443,-0.0414977460436396,0.023823452010575022,0.022384745866138887
GRP,,,-0.020694796944956566,0.03136745289169897
CDH1,,0.04431268011525269,-0.03520508464627138,0.0030914395988454906
LPL,0.021638613611758856,0.056178545674454315,0.0023617087396386465,0.007495158047642426
SEMA5A,0.019846000163935763,0.07621732008191054,0.026425493154354985,-0.006104514632344302
SEMA7A,0.010283532382121085,0.039974972892255135,0.00476372763947282,0.07280548798837624
SEMA4G,0.06465957505229344,0.024856517039537906,0.017750880812072396,0.057046323708510295
SEMA3B,-0.011404263968980212,0.041505208641003016,-0.009652201581997817,-0.005328382011185871
RPH3A,0.003978998693223584,-0.011419591433948209,-0.0005933055474745574,0.0463129202742765
JAG2,-0.008495419202278526,0.01579918681463642,0.01005087318272583,0.04193690543727766
CGN,0.0780467516518017,0.03187719583872175,0.024686062267330427,0.0860815415983245
GDF15,-0.026693381662273245,0.01205767225791912,-0.005939628167068766,0.014504346806980907
SEMA4F,0.00652645607791135,0.0272487223992573,-0.036028742109544584,0.004552500443189615
NXPH1,-0.0105088845881137,0.07607123049994674,0.023859598392930996,0.013190092686993515
ARF1,-0.029405825440965722,-0.03345488675263411,0.00927880856013993,-0.0048003676704631995
EBI3,-0.012330627287255333,0.12265733875080358,-0.015899514940157223,0.0001068996725253612
TIMP1,0.032610332656500665,0.07401520813132816,0.029800841995892998,-0.0034982506302322735
SEMA3C,-0.0008157632206160446,-0.05658752608768344,-0.02459588317352707,0.03334700555218421
GAS6,0.02628337125649675,0.05577067139651626,-0.007950194338267574,-0.029616561072627636
MEPE,0.0016525760388530668,-0.02643862113122594,-0.039679475430280414,-0.02538264789120982
SERPINE1,-0.037465798729506006,-0.061362708042321086,0.05638078062793101,-0.05550463628373734
RSPO2,-0.03199575184479545,-0.035447285486705775,-0.026605129714923095,0.010114474471368895
SHBG,-0.01626482291697961,-0.002155514068375035,0.026805097029837188,-0.02973916061649783
LGALS3BP,0.036024577594314024,0.0320625934224309,-0.006491142577387826,-0.0644034882064471
LAMB1,0.03544209465731795,0.015535190069963838,0.020285991005398858,-0.041155779505285296
SPTBN2,0.013956146940948159,-0.03748545958021818,0.025573665273872635,0.047065145545623265
COL1A2,-0.040123867388014926,0.04560190878057704,-0.0030321326961110923,-0.011206238087947245
DEFB1,0.01675620468327299,,-0.011875303268358848,
SCT,,,-0.010914867117960785,
WNT11,,0.006970266366001097,,0.0630408424969377
LGALS1,-0.03581098407824385,0.043564458354047854,0.0002504011796388805,0.012540660771218905
BCAN,0.01945352113718384,0.03242330549122008,0.026504462453861826,-0.00570362166258055
ANOS1,0.030207712856691986,0.0552693959984368,-0.02528901341681356,-0.02196144626750372
EDA,0.02530035234042181,-0.019567408687801983,-0.000829096357778335,-0.012511404874027167
FGF22,-0.02933438401591786,-0.015000965452863285,,-0.0168292680517163
SHANK1,,-0.014272465880933932,-0.01597634202055994,-0.021415302412327253
NPVF,,,,0.03859737796495762
TGFB1,0.0421810321482848,0.06396180299346849,-0.026004510925207145,-0.004789651023473434
MSTN,0.05486342983072462,0.04927556842603271,-0.0001845135550415976,-0.0045182937588575615
WNT4,-0.009264486824002369,-0.017008606098558393,-0.01677198471308944,0.03135613598865796
TNFSF4,-0.004310451975086595,0.07557328734601647,0.04181134904960531,-0.036801016427427564
NTN1,0.06638210696102403,0.04148261813709521,0.04398330015113792,0.018691344093535733
CXCL12,0.005692989499485561,-0.030277249900180766,-0.021526287202998175,0.033068250807834106
GNRH1,0.05817065001493772,-0.004813803354765301,-0.025314981895591337,0.0027672059795278226
FGF8,,,,-0.02099733965270627
RIMS1,-0.030672045194407735,-0.01703171136170857,-0.0008028025915273456,-0.0047287890543416975
FGF14,0.03436793172320749,0.007335552201100112,0.023377804309824952,0.014098400310133237
IGF1,0.011574162502226794,0.08815999691949572,-0.009254122757625978,0.01576402055954495
TNFSF10,0.0038073616145375107,0.07610556908398808,-0.02458600398133174,-0.025103271695768543
GDF5,-0.02680332263711631,0.048008503856789356,,-0.0071825218072129465
CHAD,-0.028631549105438518,,,-0.03680102032463201
RGMA,0.06412132354086622,0.07761621174282396,-0.03356944211075133,-0.009560581153893393
WNT16,-0.017616501564759923,-0.02477136474171849,0.04206096812755912,
CX3CL1,-0.07650559925516082,-0.006731503101353608,-0.010838110390565552,0.019695853568490265
FGF1,-0.015407785585358004,0.009095983752283572,-0.031139127228414866,0.0037432626456936555
ALOX5AP,0.009453091587940445,0.08787014675672869,-0.01143885437748863,0.033810717655103135
IL1RN,-0.010043627232478508,-0.015236410010549864,-0.019300442233048547,-0.017071877485897117
PCSK9,,,,-0.016129219690962125
NPW,-0.03200988077929933,,0.11083657524990674,-0.010090788470116505
CXCL9,0.02524667152162921,-0.018427560080601216,0.007825544293455682,
ANGPTL4,-0.00292435359126394,0.015794135752931447,0.002027714365933131,-0.0005662792411493073
UCN2,,-0.01614551684018769,-0.0012030586226539882,-0.02801788771351844
COL4A3,0.005158983004935822,,0.03075505585690111,0.018574451457288664
NRG3,0.025193624916915115,0.0017577411860020364,0.03422126614015249,0.0544020362492982
IL23A,0.03665479053435498,-0.019751464410003677,,-0.001142484885029462
COLQ,-0.010637829111808923,-0.049706303440672686,0.021020391389065994,0.013529198237092798
SCGB1A1,,,,0.019787074930185885
TNFSF12,0.013040216601884976,0.05924603576338484,-0.008078659330701456,-0.014357966980077314
DKK2,-0.01947239270850766,0.026474163682476994,0.04519851768869189,
FYN,0.0039662926290388355,-0.0008844295770147894,-0.04630141876831284,0.014689224642667155
ACE,0.023948429521687586,0.006501849897668959,-0.016464613336186415,0.010245126723269863
IL18,-0.004183989240628173,0.07047946754460989,0.011302348814483727,-0.01725722281181093
PPBP,0.12506822498668987,,,-0.01909332754755635
CCL27,-0.026537931537166683,0.0072448185545001265,0.0341530372426817,-0.009166653970293837
SERPING1,-0.01153993372709246,0.09266978876327912,-0.023992971011727246,-0.06131161244902531
AZGP1,0.03825491808878748,-0.009241606066634923,0.03416105993844276,0.06115364213938437
INHA,0.04642102932945949,-0.03871397196058538,-0.031139423228956103,0.12356391554420358
SEMA3G,0.004417488377822647,-0.004521015552382744,0.07780324996600471,
COL6A1,0.015605747447275465,0.055928917697912646,0.009928785298676421,0.008577243324085106
FGF17,0.050569510774580405,-0.023778921792953947,-0.0015939583931278566,-0.03088449489340507
TNFSF8,-0.01843364428099054,-0.01523641014071316,-0.014001911226451782,-0.017668262635702786
FGF20,0.054233432763410555,-0.02454300364338478,-0.022468260044988586,0.04775137987686919
