,UKF251,UKF266,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916bulk
COL4A4,0.055339305664226554,0.06485862185081562,-0.022175571670066712,,,,0.12574306737191557,0.08802163880986218,-0.03517406369909088,-0.017117755333547417,-0.029123239798529127
TAC1,-0.061297425303075956,-0.12635508285688316,-0.005918181975690191,,,,,,,-0.02526926544292302,0.0073302868693626375
RARRES2,-0.023526339288809494,0.08534930486422827,-0.029932379312244576,-0.057981867556244564,0.03667379022230039,-0.03445564950045109,0.4038798447913113,0.2669101988314759,0.12548131495798728,0.01609584554822161,0.06859304930012998
FGF7,-0.01754370335042327,0.0053453655800232425,0.039815640842854993,0.01625795614292554,-0.027237298402878748,-0.056346957439810386,-0.022360737559316,0.17170557819459356,0.014709689705424344,-0.02288539583951285,0.10147262156978626
HBEGF,-0.03122667243041566,0.12223802726349628,0.06811196125962955,0.03915479632092621,0.08999311246343437,-0.004031748835791228,-0.04213882981199137,0.09338726268072246,0.02081784779340376,-0.009557789605749416,0.13631298599885108
CSF3,,,,-0.03643680814833933,,,,,0.09127388749201201,-0.020997659069523392,0.11812538674130112
PI3,,,,,,0.08557774363675291,,,0.09678043848749761,0.01510350137996212,-0.023148768774479987
PCSK1N,-0.02712484504111287,-0.09904836088159438,0.0035187932883895675,0.08311820278096427,0.09793958458299905,-0.056083684346992256,0.03487750958198817,0.09955390978740876,-0.06667634763136365,-0.010993895028104207,-0.0658185388360672
NTS,,0.012525481304293614,0.025745482363875055,,,,,,-0.03105550543745678,-0.014278373531322441,
SFRP1,0.01498561786864399,0.13317033405439452,-0.05284931623922536,-0.005176840812295727,0.09724328441312206,-0.15748051138589755,-0.018551082650842002,-0.02942091049693686,0.06511939488417556,-0.03453376319089211,0.18697852639486093
CXCL13,0.016271140109403094,,,0.035514483834010534,,,,,-0.029901476687650676,0.0003663100481660408,0.056999521586678335
MICA,0.01334452772755296,0.07839895014003145,-0.03408388779548679,0.03794844761985991,0.07707080311687188,0.056745975434561724,-0.13676721566081704,0.18634134392773072,0.061508742460119926,0.004111377808889323,0.05678066592656479
TG,0.01732143644442121,-0.024775071937525567,0.07684443612000902,0.04244889890231832,0.09870850450535139,-0.09867587156578268,-0.02417886865903657,-0.04287524227514266,-0.01768831705571355,0.048532229205119896,0.04397217542983769
ADA,-0.023533699525456083,0.14532934741468678,-0.013036040778453916,0.08134497210597327,0.08142506232564001,-0.1760505043965986,-0.15503925982519526,0.15671939464747198,-0.008014874047018944,-0.047850450318092895,0.06811162080299184
LAMC3,0.026721054572904274,0.0628775201130515,-0.025276501540839484,0.05231436555086223,0.02425152972749037,-0.06605598563577533,-0.24967080255644727,-0.00441129738654034,-0.039245580303149535,0.06785202878369426,-0.0072425553959168
CCL7,,,,,,,,,0.10936176670647231,,0.011321895828649802
NGF,,0.03831051539969933,,0.08307382126389941,,,-0.09227569182297575,0.10892587864356822,0.05020800444279686,0.006925490519198606,0.011098250369388756
TNFSF15,,-0.028706648483409664,,0.019948376684310924,-0.05373047260327656,,-0.08271097688358853,0.03843359437559561,-0.019450585684802037,-0.013039185796846472,0.13458579413634847
HMGB1,0.06734318641415321,0.08344019368884452,0.02679114106842022,0.06294402217767575,-0.03975177184451472,-0.2569822829294299,-0.22680344202975536,-0.1851369490992563,-0.030726819178687862,0.07029869866536358,-0.00618745647017566
ITGB3BP,-0.014345164334904723,0.15347843253703441,0.06325494289940643,0.03364117712675672,0.06570539567577333,-0.02315610957877056,0.02976604240552948,0.14250694014301035,-0.009519813956455654,-0.05065439785598114,0.029076861744953622
AANAT,,,-0.0009455295606988521,,,0.046757434825325656,,0.09876526250305111,0.0067133538915187686,,0.08797296566873945
RELN,-0.01630195281930047,0.0063824921113171595,-0.04223432440458616,,,,-0.033024524833851876,,,-0.015749923355670967,-0.0635469878320156
IL15,0.00960097552725463,-0.02042648698647853,0.02252076509923121,-0.040156990368358646,-0.024460673091135924,-0.018067077190007004,-0.027069642550389864,0.04935429998864058,0.05085272444621377,0.018602156903952973,0.05640601994662667
UTS2,,,,,-0.021399073869198395,0.015362268119775115,,,0.07171335681662722,,
BSG,0.0039024964622052715,0.11907220513507742,0.0038041783266599496,-0.029977056115626868,0.06670791993778369,0.09298773299995831,-0.0035594468216037594,0.323755471650556,0.12805973545615937,0.055522567795733675,0.06463037946878684
ADAMTS3,-0.012698663585183803,-0.021919305104364017,-0.012740376385519234,0.03833076524434988,0.0725839604593573,-0.1798720042921072,,-0.04833108214040988,0.09379235860308313,-0.026100605844834493,0.022606407114880017
CD34,0.014779845652727762,0.06098535684947697,-0.02408292639791416,0.03164717509230179,0.0047881117858105445,-0.12143274199366508,-0.10056904220188216,0.17691500478115232,0.023201314353136604,0.0760971955156343,0.06480742433291717
CCL23,,,,,0.11387268737273541,,,,,,
PLAT,0.02515656415926062,0.17607345970386754,0.014077636904567732,0.0051970486573626505,0.005758346224909203,-0.22251710377333556,-0.09517353831567749,0.05905214191535398,-0.017136815462376682,0.0030540133256710096,0.004967983812685052
NTF3,,,-0.03282784567495183,0.031177025047982174,,,,,-0.005936139561894188,0.04010703704726174,
LTA,-0.03169082286865953,,,,,,,,,,
CKLF,-0.03032291786145726,0.14845749791274374,0.09339010814517042,0.028038836991905455,0.09081787733792915,-0.028509924744549473,-0.23208403537052463,0.1389348788141603,0.032162136145172715,0.0699446039793529,-0.0007109149030764094
APELA,,,,0.0019274557308277993,,,,,,,
CD24,-0.023617258055426218,0.09863165439812822,0.08081151250102905,0.08165345075511132,0.04105118047712801,-0.01724427129682142,0.4713013237374716,0.40386074911679465,-0.01285919081266665,-0.032510446781909876,0.06499525375255549
HSP90AA1,0.03458813047053262,-0.18722797565714897,0.03818431373129291,-0.0482051392747288,-0.06795034092246563,0.03847756872864689,-0.0266280454078146,-0.2508504373897505,-0.009107986579092326,-0.030285213047701764,-0.02320529684782447
BMP4,-0.039615001602330384,0.21384125111481328,0.0715090640901279,0.01998163598772359,0.038246932700078264,-0.12769051066941814,-0.015668098257620205,0.027076319194352275,0.01405725390199716,-0.009788677540053834,0.03569199461394704
SCGB3A1,,0.030425753435955806,0.07254509805449087,-0.009181408355035087,0.07589037026961043,-0.03829294014236476,-0.0522491491078866,,0.10030355391459225,0.032617191116205646,0.018185270102770892
IGFBP4,0.0368372355257393,0.11341766017883924,0.000826597424191941,0.009704569709193023,-0.050353458357795165,-0.14828632840009837,-0.1726561832779285,0.09178400527613943,0.016250998974621705,0.1034936189012751,0.011345829175369197
RSPO4,-0.012689298906924025,,-0.023571993153193974,,,,-0.04556221687591765,,,0.00224545371819136,-0.0028712664621696558
LEFTY2,-0.025944295495599703,0.11796785460356435,-0.020841508523941704,-0.0341174545055352,-0.07270280317942072,-0.08705162604348413,,0.05626896499225633,-0.016936663040759,-0.009228646545902674,0.04925070234166279
PF4,0.0013734365421928165,,,,,,,,,,-0.018476727589436366
ANGPTL2,0.035903161471631986,0.22422852934958631,0.02680436851977075,-0.0012507925328696333,-0.04265020260879366,-0.07661765381200032,-0.15045165805422672,0.21731978006121838,-0.0634531347197898,0.04284662217447619,-0.012237191426393977
LRIG2,0.05401672072777153,0.09971192395752922,0.02289969714203027,0.05754191520354286,-0.04771513511980788,0.02258166899846465,0.06329405122326556,0.23265130608474052,0.011536302584659708,-0.041489392329769566,0.03166755031559201
ICOSLG,-0.017506193151852676,0.10133949897879092,0.0071417603140851525,-0.08570882230119582,0.006886204912444901,0.03710348329096188,-0.1297060852954755,0.04161728274065574,0.02460128197146918,0.029234746353904894,0.07413480118162463
WIF1,,-0.16247377978953362,0.0011376886437219928,,,,,,,-0.016952189227663117,0.14565762083263326
NPPC,,-0.04257803385417387,0.008527728313814667,,0.03585870637742839,0.08886424846465975,0.24713607436565357,0.15450014679679214,0.1735291542136647,-0.05529611400115744,-0.009473875470966035
LYZ,-0.02915505368811052,0.06890131988760595,-0.060855041111453574,0.010631658058230612,0.06154652108480698,0.009768852024874698,-0.03209501577286745,0.05445315396182999,0.025950083512226052,-0.02758903173412404,-0.022385792126331946
EREG,,,,-0.012664839944775809,,,,,0.013953884219223691,-0.022713326995173196,-0.02127218686800518
SPTAN1,-0.051897135657470526,-0.011536104834848855,-0.03341660423541839,0.027252977588177244,0.013320878515102288,-0.22815653737085564,0.01162957008451062,0.16801021444197328,0.01727573252485724,-0.05212634769347498,-0.05477102770884708
PTH2,,,,,,,,,,-0.0013362569846322087,
LIPC,-0.05840254906338677,-0.03167624369149711,,0.011170963391803564,-0.053868249260272144,-0.003945838666132816,-0.05828097763204439,-0.03182372609444988,,,-0.02881335067792374
COL8A1,0.004628073311937342,0.07793598459277777,-0.003915051710944704,-0.0480774690260494,0.017884124995224963,-0.10348493714958018,-0.06587744942041454,0.07023887448422021,-0.011637999904168968,0.04159438512760819,0.1209546690366165
GSTM2,0.023457366723660875,-0.01727334522688026,0.04343239018413141,-0.015794260195193626,0.09134136621554192,-0.05172562047463727,0.167511433062732,0.11934937306779525,-0.0012098319229180885,-0.027926926955348957,0.03656817632969739
IL4,,,,,,0.03961379324973851,,,,,
SPX,0.07911403673764418,-0.04511470564880778,0.02675678382098723,,-0.07263044755519937,,,-0.002262105586292133,-0.020116138784233024,-0.044877964045568375,-0.0450572852262186
MFGE8,0.0429948806953994,0.07728494243555889,0.03707971752522259,-0.014132681481259525,-0.010103825365493375,-0.17696776402542652,-0.09970243014440272,0.14007745859944795,-0.06378026043159815,0.014697167961018887,0.05858976533258864
TGFA,0.0014981289839054181,0.13957231047368326,-0.005677677010723605,0.062031408835614275,0.011485060740551544,0.1718789053930051,-0.0005671434234640821,0.0014255699193901593,0.05759009791295848,0.020094559822479343,0.006629511138949883
SLIT2,-0.03188600990929744,0.03992259016813272,-0.02703904126376025,-0.03759754409769556,0.006758917968598587,0.036151847677932045,-0.15037732531911982,0.030796998410174185,0.06976280814023583,-0.04709099599212616,0.07792203007704794
PLTP,0.03027320275582744,0.0890917935684945,0.06730821057739599,0.007113386589513104,0.06328763278805823,-0.19691323638085426,0.15387149418747154,0.3272196302938263,0.004833848416017832,0.04183450748260296,0.030229396777435212
APOD,-0.024310670080447495,-0.03619077763159439,-0.02931367663653,0.020400382531054393,-0.1358327260550767,-0.06340697897846338,-0.0607380532938394,-0.49482316630152146,-0.006616462661256962,0.04159271450585439,-0.04069988946768208
B2M,-0.04977397840668599,0.1385493201866229,0.017491360584926608,-9.271901126590154e-06,-0.022810146342191025,-0.16974852057161968,-0.32009629049115834,-0.22832495708012426,0.09777127996998909,0.07302445809801952,-0.041493095726986506
OMG,0.05339280504168272,-0.0042928554807076785,-0.02788553200377862,0.040506528074106034,-0.021801491667449886,-0.1155180649090378,-0.023717715670510897,-0.25920126427436513,-0.04595975539604783,-0.02576699714957217,-0.06524566084853653
CXCL3,0.03242783273312527,,0.03571514982108742,0.017096310666730483,-0.03946715749366998,0.04604940454627584,,,0.08533269653081633,0.008046127556456088,0.025714981912132673
CXCL10,-0.032575721981062275,0.06594067262759795,0.05930576298975521,0.003655255659196669,-0.006039869779945854,0.15725299454515226,0.0547442628552103,-0.0001828143376643979,0.021387464637593202,-0.024917905325072234,-0.042796802470239446
RSPO3,,-0.05157748459376464,-0.032353442869615154,,,,,,0.07288176784036318,-0.05019881101485849,-0.01161536594280734
CORT,-0.02834063330393594,0.026391251303014816,0.025500344639641556,,,,,,-0.02275012271665346,-0.030329022626564926,
NCAN,0.024514037321093855,0.08438910883593764,-0.040819716105839315,,-0.058109408490733254,-0.19571796664255892,-0.46157257335647167,-0.1339599361847787,-0.07422538120906809,-0.045491966580084975,-0.08189072557011573
PRG4,,,,,,,,,-0.02185254120797579,0.06767850799407975,0.09427005310877977
ZG16B,-0.048308515295658695,,,-0.023339318106600872,,,,0.025031743040225783,,,-0.0157625436034914
TGM2,-0.029345812308538107,0.017634897831099377,0.03991058819396496,0.029606040675228196,0.05383616508089963,0.19049249146540118,-0.14053793250960808,0.0011977650933545554,0.008768959568358665,0.06339138870916913,0.014373729137496266
VEGFC,-0.04672074148779251,-0.03307577850482972,-0.006281023539214025,0.046453639627702964,-0.07120268001462957,0.06462905830804178,-0.18561064521079168,0.033405986118198366,-0.025676584225330437,-0.005495357328631795,0.09673399216141501
WNT6,0.048231135350447644,0.1225359455398173,,-0.029017482916218383,,0.07478382106693891,,-0.001771168471044692,-0.029784169460186454,-0.024202234976921297,0.043960215617885955
NRG4,,-0.025648242010987324,-0.00802241840520635,,,,-0.01613243468385609,,,-0.00852589813580648,-0.024493806567099905
PMCH,,,,,,,,,-0.020279444762116152,0.17496492119926302,-0.03136784439305057
COL9A1,-0.014593514806919092,0.18548573316832945,-0.04634806975559618,,0.010004731467000807,-0.15101767828845555,-0.03674056608447769,0.03338433567657049,0.007024639687346392,-0.01587608498977026,0.017263882103264624
GDF11,0.060307623164464884,0.17201380861714685,0.002510102048370503,-0.001955256133241524,0.0587682789183128,-0.18914095183926907,-0.015701889265614836,0.1073216390630859,-0.010823297931092596,0.03724653106748648,0.0065026678114664576
IL24,,,,0.003457924906571708,,,,,-0.01511986534226673,,-0.027383260913700656
SORBS1,-0.039270228055123896,-0.036894966755400244,0.04134420488161346,-0.0029411961889883064,-0.04691914867923613,-0.027393228713213067,-0.014530457913757771,0.1486909292472364,0.03680542645746621,-0.022436156002322485,0.02281204084884137
DLL1,0.0955227691222981,0.11310713914674138,-0.03605048522234351,0.045705681350510015,-0.041166028257873834,-0.025879169106048903,-0.03892313374474038,0.1142188099382089,-0.010219680394463734,0.003031287817819878,0.03858189446564974
TLN1,0.010249815429771405,0.1604870625246979,0.013308755579783147,-0.02898950828609522,-0.03184618713255269,-0.03417731632570555,-0.0003200661332867709,0.21825412631211058,0.06636511105123452,0.08329455006635628,0.10124144016813572
COL2A1,,-0.02269810638673967,,,,,,,0.03669501876960606,0.021638382353940274,0.11267748566569508
SHH,,-0.010047359027954946,0.03807782938954354,,-0.011565281816389225,0.11086316949109196,,,0.023249198682471415,-0.032360221547988906,0.07349923446795212
PON2,0.015901494333250044,0.008809797379288097,0.07340300790154722,0.012579447581449637,0.048209715361591444,-0.1589282805199141,-0.19231871260655314,-0.06941179554634862,0.08254963143918892,0.02813212259158001,0.0035984442449550503
ICAM5,0.032000200998138335,-0.05303785475890385,-0.015320396552152912,0.09715109154538784,,,,,-0.022275410797574943,-0.04240154526816036,-0.0691720799715929
HPX,,-0.020951283214199392,-0.030860640997241756,0.06391283026819126,0.007624088587991459,0.053003615167037194,0.004559342705825877,0.021582721817034984,0.024807135037784606,0.01519203217412349,0.06418142928220008
SFRP2,,-0.04218575147563795,-0.01773685375229941,0.025397479682263028,0.0010023328765103594,-0.06159678807185902,,0.01458818422617775,0.047684801708986146,0.12456595866509308,0.04348801675344092
CFC1,,0.02663362423933143,,,,,,,,,-0.021673164894327985
CD70,,,,0.03547909799010086,,,0.0778769574418231,,0.05841985353348563,0.010631733374432708,0.05139752057753272
HP,,,-0.0657585694298605,,0.14280654977614612,-0.10994452821522141,-0.11662493337114367,0.08645078147727507,0.08085348554378281,0.01808421490467646,0.05728183452820989
CXCL2,-0.023275760756167392,0.048951681931522995,-0.01937163724085754,-0.008394129158124175,0.03481753379158713,0.1351874995468221,0.10165361049835063,,0.0947245759127853,-0.005548975600000446,0.043388647720023515
NPPB,,,,,,,,,-0.002960918237727279,-0.020722614707395365,
CCK,-0.07364886100086597,-0.20352020480053323,-0.02256616006476673,,-0.027588679927589985,,,0.06627790126591875,-0.0564246738948476,-0.04517602007699061,-0.11549988073595004
SEMA6A,0.011047352013183609,0.13661431345261849,0.030062259153970983,0.013470396367858338,0.02839000545965316,-0.10998652911580736,-0.19750090030561746,-0.06063586734240138,0.015275113621674311,0.05336899465397648,0.08600293498489242
IRAK4,0.0018486731246829004,0.10322215363433977,0.002787529220425518,0.03441166433551792,0.05068868881839386,-0.03999902362815446,-0.13523861457359876,0.0798335210803614,-0.03004989276475156,0.08434795210257474,0.046135340148793606
GSTP1,0.03052359119741874,0.13876806763227456,-0.007958942293825311,-0.048457150081309026,0.07082950856812968,-0.04065317729430575,-0.20948874073829268,-0.20454459162256222,0.048245404446781395,-0.0013902371707622879,0.05010137675399358
VCAM1,0.03934109487161533,0.15312924125228755,0.017442506602055395,0.02210860755949104,-0.01776887047547362,-0.018194281420737986,-0.21076325153488173,0.054878886642066006,0.07230970966590336,-0.04579271621682347,0.06858679122215154
NXPH3,0.026281021016169432,0.12956619363130978,0.03927872666420383,-0.007575161291535024,0.0507129042604814,-0.10929769049935609,0.04618101025250553,0.18673458929317496,0.050615403043124174,0.010376112040035045,0.06129061037249198
MTMR4,0.030415631700944447,0.07959263078984233,-0.04857665494877025,0.08414400542295936,0.04010597394914318,0.05662532263446538,0.04659489247450775,0.08470079494919217,0.037691516768524294,-0.02305935278513256,0.14763565362789716
LAMC2,,-0.0034736770769582047,,-0.04352912033371113,,,-0.017628275617524777,,-0.01858849516603966,-0.013458105643219954,-0.0025853981630022498
IL10,-0.0007715748344585592,,,-0.04635482404880485,0.0736991694402302,-0.043111693868044254,-0.13902312597878028,0.0021966508450325718,0.09690638464910091,-0.009232075217840465,0.04861912684612514
SEMA4D,0.019596935114819074,0.03495915409425672,0.0035808385121695076,0.030230557468071077,-0.005702529159164197,0.017458175779361464,-0.04036273792444333,-0.09764172103853411,-0.005734255591310653,0.006474733868884325,0.0002412195285127651
TRH,,0.14511498092565087,,,-0.03633496166013308,-0.08215699451701977,,,-0.01569263884218342,0.02070983261333031,0.0755777886675425
SEMA6D,0.015477208297603497,0.16132466684928826,0.02065048003229334,-0.02096719655679654,0.028915274291168386,-0.11818174070626547,-0.018980130831427033,0.040408084506020445,-0.013831857913824283,-0.0361903485290273,0.12351359105350938
CEL,,,,,,0.06156353439646369,-0.04302756805096271,0.11624093619366882,0.05394078099235787,0.014729720112043853,0.015238139134444852
PDCD1LG2,0.07470782090131899,-0.0022101993576146496,0.0055661286297579125,0.06383309513406685,-0.01714632433994445,-0.03528023132049038,-0.019197125618754307,0.10451584919631347,-0.038354627662069485,-0.014825695359469971,0.04400215479457405
SPINT1,0.010260369639317054,0.017619880171354373,0.037575272975727936,0.09779130715880954,0.11827640426308801,-0.022349196292197466,-0.01849004334049236,0.053203324805964104,-0.017481774348169526,0.006190892053233191,0.05349635199555171
CTHRC1,-0.003134458540321805,0.2078797647385559,-0.01032020684791359,0.044608716246315225,-0.030971278126379297,-0.07111108366544129,-0.07455144812460575,0.12733984046049837,0.0004694776209336419,0.049949884546482255,-0.012889975052038847
PODXL,0.027303242933114657,0.14736590070197703,-0.020271078223589534,0.09555439815123723,-0.0036387921592058565,-0.18978270090539942,-0.13215880945982533,0.04567488736269146,0.04690027893634569,0.053174884573450945,0.06641666593481393
JAM3,0.0699742646652328,0.09895205483827847,-0.04171622736266347,0.0703233379943459,-0.043625790468601544,-0.05724471803038627,0.004860645242307858,-0.12932408269944473,0.10412320010646971,0.07538758870218591,0.02237448134601965
TGFB2,0.04214978058511483,0.007827335767208782,0.026867317369293767,0.05282265433152509,7.575687455724467e-05,-0.040073286668115354,0.10371551805335054,0.35136896894550773,-0.020934893205412506,0.024822349299458073,0.12322197892663231
COL18A1,-0.012078751949938715,0.17229486347636816,0.031664274719171444,0.02760600603894629,-0.08308563632464759,-0.18556217001323383,-0.08455876450489883,0.04556730127870413,-0.019992820118874564,0.09201696356622954,-0.0006326814817424176
NODAL,-0.04961177743181206,0.22173924717932375,,,-0.04575362084598349,-0.041938666417772996,-0.16066874973013823,0.1738387376938388,0.10924685361514593,-0.015390353179600537,-0.04913475038225111
INHBB,-0.02961631446687144,0.017606486673909606,-0.008328760642121714,0.053166614591838364,-0.01595282140445967,0.2534937258738089,0.07738490412614235,0.243449817936384,0.06999496354459313,0.06519637310959872,0.1307242332821604
LCN1,,,,,0.0687760425412293,,,,-0.006189847462457099,,-0.016544004856720054
ARF4,0.030425434487360334,0.09888307090812731,-0.055348749713534054,0.07192151850637002,0.00010714884563944428,-0.006582447026150667,0.02961711699169,0.284701676327158,0.05630694463103482,0.009550373669617494,0.032843212047105025
CXCL14,0.006046075578201534,-0.12220319750766503,-0.013485595444729584,-0.03627744601684006,-0.04546847621339453,-0.14945384695615543,0.026847907871084313,0.11663137540093661,-0.00039223278269870306,0.015266136916665245,0.01819102251933884
LIF,-0.01700765477651559,0.10819871175243354,0.01827372295974094,0.03550555022987165,0.1397003898332999,0.08800838952809036,0.005721200021403297,0.22775974597543205,0.09168528479236895,0.01964666429278971,0.08637801472250771
IL17B,,,,0.08733929689890128,-0.006050371800871551,0.032716385567047264,-0.014833454719540668,,0.020425218381850758,-0.01914702945819087,-0.01870527192755451
MMP1,,,,-0.03354605263320026,-0.0676867282488687,-0.03607552063144107,,,0.06079959479546618,-0.013864958218999308,-0.041860964486791406
MATN1,,0.0351295174530029,,0.045762832215914914,,,-0.08051451957298725,,0.028276978880338973,0.05625524539228068,-0.017046302137474188
ADAM28,0.021074572062362913,-0.0038531009650657542,0.0036582764544000963,-0.03351742051848578,0.07299914298189249,-0.017515756839025527,-0.07974183291120099,-0.08209542327914514,0.08673511152902942,-0.00793396379785057,0.03842445528761007
TCN2,-0.005778747257321462,0.08827059669800634,0.002474349022040806,-0.07285425586944619,-0.0281336929066443,-0.07577795304945117,-0.09492670375756275,0.01670529466535096,-0.014300197308283422,0.05586004216131614,0.03432103680954791
THPO,,-0.0025142479216910736,0.09546230529872438,,,0.09972621958570692,-0.07652311636453932,0.059412390413481536,,0.004622013790016105,0.09090793982348865
CUBN,0.009723643930901752,0.11438529947365232,-0.019132751748109852,0.014464506620736846,0.026036603302618106,0.015381014109979123,-0.20473429862463813,0.1611869236984729,0.015582915223731047,0.05222312602158098,-0.004034393281572963
TIMP3,0.06815710077335102,0.03882777709750499,-0.0399122376617814,-0.05611179599002124,0.020197643541099996,-0.10133045016478967,0.06570824055082837,0.19788727472833784,0.0006250534909694215,0.04773859379623597,0.06260162547742668
PIGF,-0.026916727963157642,0.08437315034457249,0.03418494454860645,0.0475861031189668,-0.01388121337142649,-0.03079940685297639,-0.1978433008297665,0.1387763127338527,0.021975563699997844,0.015558940612125769,-0.008145582867752878
CRH,0.008373626058813862,-0.020690452000038672,-0.026817966644073377,,,,,,0.07392938030517801,0.01069431530836137,0.01915235389761843
BDNF,-0.014255684855270725,-0.047366138544678325,0.05629122273833051,0.013742684578147226,-0.000587927823462201,0.03808942504182184,,,0.034134735383072885,0.010196215898921434,0.12434989161110277
CCL5,-0.00886313943607518,-0.004869197927483642,-0.039056522724733464,0.05374778999456636,0.024715108308822925,0.024436492748287932,-0.06257070882037966,-0.07073859703160307,-0.003421280869340541,-0.03488800064482502,0.004200568203401743
GAD1,-0.04787657640156542,-0.11339362764424188,-0.0011467721629049971,-0.05018880252201603,-0.03596933376347713,-0.06881769612221247,0.02017540095061501,-0.01882895196578961,0.08255086133695663,-0.04304808662819751,0.04071136115672246
COL14A1,-0.011658883553305298,0.0400851154517227,0.05741690835156743,-0.04125698183637467,-0.05205963629077222,-0.0022420759134904734,-0.10236124677703869,-0.014841398571125368,0.06321287681680253,0.0014571958351457372,0.07444465288351795
HLA-A,-0.02781865802103315,0.1218950391265536,0.04622097591014015,-0.06720733914330558,0.007482097193470758,-0.11686998968814293,0.13118669624953894,0.1508586552445332,0.11811247815538484,0.05778692718971417,0.046918184869426394
CD5L,-0.02223066895754798,,,,,,,-0.0731721439364004,,,
FGF18,,-0.0032685305147736915,,-0.0577350908287456,,,,,0.1174897720189067,0.008040279588327202,-0.02340149563429539
ADM,-0.04506745063815129,0.0425002120588238,-0.037784131427926644,0.015047758012331394,0.03929623719984223,0.2620355076372043,0.3561669004814023,0.43904010941025395,0.1302485873742692,0.035074623487239186,0.10709446755901618
CCL15,,,0.055379992659053766,,0.0422002379768348,,,,,,
GNAI2,-0.007855710468879546,0.17058121289613037,0.04101452779223795,-0.0010162616647728098,-0.04898841367925882,-0.012072334196148962,-0.23854401348258103,0.1674130933116469,-0.06910652316353118,0.04208207126935365,0.12231784876760175
HDC,,,-0.01544841990868575,,,,0.07400981333110926,,,,0.09989418640355999
