,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH916T1
MST1,0.06801178057279558,0.01729666442737224,-0.0078010389235855125,-0.015054052732357508,0.1228682604976433,0.04190239689948184
CCL14,,0.1451981131235548,,,,
IL13,0.092923165111041,,,-0.04233996728432828,,
DCN,0.06458825881506602,-0.08823063508018963,0.10430750011894675,0.09010022074313738,0.09878125584333666,0.046441146857253306
IGFL2,,,,,,0.02660785425887622
COL7A1,0.021129896588691247,0.05761895839950757,0.03593093136717741,0.07628610890923439,0.06628911383558747,0.11096922027344501
CALR,0.0596153704937097,-0.04420224444761829,0.08673272665073399,0.08272040053777212,0.01897183094032615,0.0565550974828374
PIGA,0.026689190098699023,0.08443082423777153,0.02349898730104239,0.09351437094339131,0.0351229621417852,0.04406041666338939
CD200,-0.04362496635772213,0.06892342522616947,0.0370910114248048,-0.07121867418112669,0.009465001671903303,0.13757644828003082
GRP,,,-0.03354359264533153,,,-0.02299871255217312
CDH1,-0.022362227796485674,,-0.05439231034033601,0.1850226756867259,0.06554821514209196,-0.03899892271751523
LPL,0.06533049143768488,-0.015614959959460436,0.12888711651255905,-0.04914655795381825,0.017170160496166105,-0.02067483990325779
SEMA5A,0.04900206852174331,0.026238339324954,-0.049910915354652204,0.025884602339114025,0.042881841498337646,0.0834999128531358
SEMA7A,-0.0387727849558775,0.10057559109463456,0.03217059286620225,0.04341819563270065,-0.012425109744607714,0.14509892957824405
SEMA4G,0.025737937209136807,-0.04415248638063633,0.02582185467214569,-0.04629009401055304,0.04540788637455305,0.004175154859174019
SEMA3B,0.041460244144777114,-0.0251781508893575,-0.06504184067339988,0.0504990461444538,-0.026483783853525022,-0.08444441448110643
RPH3A,-0.023202222294465797,,-0.03370975608445306,0.011498348595319901,0.007413898137725759,-0.016859164264811294
JAG2,0.008821075570377278,0.07003906458708621,0.03443220294970162,0.006942337012312805,-0.024194313251744544,0.166546900204446
CGN,0.0523220542407113,,0.08401235684652271,-0.05711043682374935,0.1571772550720614,0.0015430679882366004
GDF15,0.09825902325697292,-0.009466393463111225,0.10926291571670253,-0.04384198004521467,0.027009253371924433,0.029104279612397144
SEMA4F,-0.008411068371226904,0.011874961216043851,0.012090753286852662,-0.0517833073810597,0.003920519524631051,0.017554626360990897
NXPH1,0.02166120906877347,,0.08313817693009895,-0.007745014414189695,0.12092442487534823,0.007168129175904047
ARF1,-0.060539785049671974,0.1143589305181392,0.027451947917800895,-0.016815040579477258,0.06397542731740667,0.09608739167312982
DSC3,,0.09008411475790369,,,,0.02243771879860064
EBI3,0.034327061160477845,0.060549409410155686,-0.005069268323159785,-0.016817885958149707,0.03876713033489677,-0.002015518854470699
TIMP1,0.07607396643856175,0.09436252047424173,0.17190919195809581,-0.1451769537105481,0.02148443449033333,0.14999677902401296
SEMA3C,-0.05870274763703802,-0.060918474024878294,0.10079128164207944,-0.01182749264089286,-0.013509191490127474,0.007741109534977247
GNRH2,,,,,,-0.02100370170189352
GAS6,0.04367848823276935,-0.054772710806493076,0.03395399445491108,0.0031742841152429977,-0.03896820659804325,-0.05277666065012787
MEPE,-0.022286125509085476,,0.12746722039997005,,,0.1151694864156374
SERPINE1,-0.05401749274836666,-0.08061476973257267,0.16291777782606057,-0.028148841642001213,0.06646105902579058,0.02427991858945055
RSPO2,-0.026300163085416217,,,,,-0.04261032224591095
SHBG,0.02410197458477184,,0.1620707812408974,-0.013205774006591578,-0.039221504181219724,-0.03040746524179003
LGALS3BP,0.025484081394008613,0.038332165411919264,-0.04712480636206489,0.05556050708478539,0.02332085475790354,-0.012095144083922673
LAMB1,0.07619903941325866,-0.0077347663799038876,0.11935532088346625,0.07277280826781465,0.022102478885691296,0.1360822772315039
SPTBN2,-0.008024330673871998,-0.02183911040856846,-0.00988419151676406,-0.020154552198573487,0.03485407003185913,0.002479134094481176
COL1A2,0.04009398066167825,-0.0494335959151525,0.09550971118982535,0.12414206467458351,0.008304746796972575,0.09682829597055474
DEFB1,,,,,,-0.021410241060720436
CEACAM16,,,,-0.05012641784060312,,
WNT11,0.014345704206821821,-0.024769469991126117,,,,0.0854589620401419
LGALS1,0.028264625439830868,-0.07792268355276923,0.08406610015255724,-0.01129455644365298,0.0384801397917086,0.1288397960734299
BCAN,0.08552635547365822,-0.024990481581709155,-0.1573691174165027,-0.05134355785763956,0.07699820171224385,-0.014139220370397212
ANOS1,0.11975647865256374,0.025256500126635426,-0.07093358013696442,0.06582146792929383,0.06698646330532057,-0.030490209894506137
EDA,-0.016494117591816473,-0.02606982948434771,-0.06643458418270215,-0.056523875077982684,0.05090745244737907,-0.047112567624241514
FGF22,-0.012644887839673222,,,,-0.015062429955718309,-0.013309623696526218
SHANK1,-0.012030807672150517,,,,0.04387307640309211,-0.00913614508717001
RAET1G,,,,,,-0.024168024273206842
TGFB1,0.027921378357375876,0.046939493039203625,0.06678294797853875,0.02145524425539538,0.03376047597939536,0.14457480514610366
MSTN,0.036403284901595556,,-0.02984132712113005,-0.06746658808212697,0.0560804577734034,0.029232164520274176
WNT4,-0.014337204968657627,,0.0020398168857705674,,-0.029518096418465693,-0.013580553114104766
TNFSF4,-0.022758189227031676,0.04874137295913283,0.147439233295056,0.03815328579994423,0.014349648127914203,0.10976455165959326
NTN1,0.05807113144413215,0.0172663678193912,0.07381163813185466,0.016368161972665076,0.0847924750652782,-0.04997673157394463
CXCL12,-0.03921049194996525,0.054759810542276396,0.048906114096256476,-0.023995946498194042,0.0029853899411365035,0.10588148313023504
GNRH1,0.02489629169544926,0.026463039721119033,0.0075491301346208356,0.05845147564156707,0.03704582358305613,0.0955559084129556
RIMS1,-0.013711837312652965,,-0.06483654991408332,,-0.06000423067876261,-0.030845224233662993
FGF14,0.03142329288078114,,0.10279958106132367,0.04496144227292956,0.042532244051688185,0.03209632883574885
IGF1,-0.02368763456966364,0.0058706023763096,-0.038918727331765594,0.14851834738183017,-0.013683564721035671,0.06390383069759344
TNFSF10,-0.009259744428556557,0.08431142951609047,0.0545415982924112,0.00182421932619132,0.011232189159816598,0.13570592173638635
GDF5,-0.022286138978031174,0.051930633116336354,,,-0.02881977875889395,0.029129999087221133
RGMA,0.057725432774384966,0.04730957479688584,-0.00924254873601557,0.011375045762265201,0.041392344079825644,-0.011392116931140998
WNT16,0.08581872992487817,0.03604298110943752,,,,-0.027258845377209726
CX3CL1,-0.009723599615785372,0.06777403777592131,0.09480012474102228,0.1445028596425722,0.09462854273454353,0.10174082927542251
FGF1,-0.0624691101978716,0.04882950159374255,-0.034835733829241405,-0.004495570029926043,-0.030029323016162134,-0.021891890505260893
ALOX5AP,0.06266187759205642,0.03912696544422409,0.06544677007600454,-0.008792566857309647,-0.02137301153534665,-0.13045009647213987
IL1RN,-0.01284335306737895,0.01615366006181527,,0.027244830954602124,0.08552920735161172,-0.05362428576601135
PCSK9,,-0.011846945306824858,,,,
NPW,,-0.025643064253466418,-0.002493361013487941,0.08207046002017868,0.02333591982927495,-0.031655799021158254
CXCL9,-0.015533295580889814,0.013690537941866967,0.003047047451716209,,0.01952780538976909,0.18250650945249733
ANGPTL4,-0.04132275850042634,-0.12552110401864425,0.11017952929802552,-0.005022686033119394,-0.009325365865904996,0.061839858279431933
CCL11,,0.033604326441134126,,,,
UCN2,-0.013609674003932874,0.0757772468642706,,-0.04666816228431429,,
OBP2A,,0.03464086845817506,-0.013992790864942605,0.042564142264646575,,0.20611246285135465
COL4A3,,,,,,-0.010673207438933774
NRG3,-0.0521206356848721,,-0.060684138029968575,,0.0206402913503306,0.05440641257932625
IL23A,-0.01664926520353544,,0.0577529105807441,-0.050683908368324905,,-0.031429243664400475
COLQ,0.029972377575598317,-0.02426094447109556,0.1372984554421447,0.00025825225046193667,-0.008632317639909848,-0.015953592137729556
TNFSF12,0.0012647263349048205,0.09089524700889451,0.031169171182581067,-0.003097284639852221,0.10714488155289154,0.05581551814502906
DKK2,-0.024237991549545878,-0.04103573506480015,,,0.029784559188197664,0.0297719183289599
FYN,0.03262865749790965,-0.025702506535010515,0.029273350544970742,0.10190666348942455,0.03427182090775942,-0.0014707795871234939
ACE,0.05403348682965796,0.09486083391742668,0.08302419385357751,0.09323226866016578,0.04715756853602849,0.1708494426027141
IL18,0.10299454511461309,0.04053967538318809,-0.007019993811179936,0.046090976587290014,0.03605342086203619,0.0034393981033068646
PPBP,,0.12171736238543863,,,,
CCL27,-0.020432754222010473,,0.14513213277953607,0.0768985380826576,0.0544062894676411,-0.03096685756582851
SERPING1,0.09735513534020417,0.012800496022871045,0.08812010361793306,0.030138469979224557,0.010107776614697103,-0.04957309367755941
AZGP1,-0.009263721528301575,,0.10404677531801844,0.14525885799049618,0.01356306837123999,-0.0005303446936627674
INHA,-0.006065907967682254,-0.013671459488140126,,-0.06381492777290403,-0.03671251428473198,-0.04236685962725759
SEMA3G,-0.026170506397659634,0.13545053888240852,0.061937259522355494,0.044279950649199463,0.09809090964664827,0.09487122843123548
COL6A1,0.04954108757142908,-0.04979132462686168,0.11883118160160523,-0.012891936452299016,0.03661634622471482,0.11807352465321021
FGF17,-0.020044163155036918,0.012834464617382921,,,,-0.020741790410453785
TNFSF8,-0.012843353177098574,,-0.025681317645973124,0.05655245575380743,,0.09342481107617755
FGF20,0.01712606454587233,,-0.04421149484597356,,0.23175918243037674,0.05007689850172214
ICAM3,-0.02524433178103124,0.038772147652351735,0.06373348146182324,-0.01597652886217011,0.012362710059824589,0.11778869940232246
LAMA4,0.060546529892965814,0.047850832374043355,0.11804862519239223,0.11840729417562232,0.0948739209724666,0.14704716455308628
INHBE,,-0.025427235710335127,,,,
DLL4,0.05687115828522816,0.07175370720541747,0.12355132944284175,0.21337189046641963,0.027021213455009494,0.1847019294638077
SEMA3A,0.02454543288571607,0.04811929814128419,0.04130964226368892,0.03329016095692879,,-0.06516992408473993
RLN2,0.02970686192820953,,,-0.05652380867973166,,0.04545429681215104
C5,0.0987724577764292,0.02018330214831318,0.030384078947823537,0.07975892447591672,0.020046067168119335,0.048470601144442696
COMP,,0.023875728688007865,,,,-0.029571685174685808
EDN2,-0.017553684951394703,0.05607023762976874,,,,
C1QA,0.10083681351249706,0.11510422649200613,0.047891467425311945,-0.013904874492793018,0.00873635089043047,-0.05549922142115273
UTS2B,,,,,,-0.025506268056224083
COL9A3,0.07446319562215785,-0.022592180948353992,-0.03329191804457705,-0.01608314080215282,0.007622193586649167,0.042649150302655515
DLK1,,0.004431017737340914,0.12640441508558659,-0.0217797433833897,,
HGF,-0.026470685002715294,0.08339447048922656,-0.024606027637154047,0.037034816136783694,0.039794629126738985,-0.05662686363190496
GIP,,0.07611684532912777,,,,
P4HB,0.06340951297625576,-0.03510791267127635,0.05210503831592597,-0.010150829057299252,0.004245434782640154,0.09963278102938587
ADCYAP1,-0.039981687796537574,,0.09360432140551851,,-0.002702424078999072,0.05726365968165165
GREM1,0.004242625464523924,-0.0523480105569187,0.0306741272047887,-0.06701758340174536,-0.0038548460093722177,0.09825051097344219
EGF,0.00511158331252687,-0.026280833952217055,-0.029002455811404874,0.08223749693775671,0.0037652975297791406,-0.010288111515704629
VEGFB,0.04281551941189707,-0.09131417343775923,-0.048794384152057536,-0.018852998125279012,-0.048309014974082395,-0.07584856766658414
FARP2,0.08228888772763544,0.013754825569738442,0.04114924984322096,-0.06461548841967789,0.05087988980115829,0.047920673940124996
LAMA2,0.010532992385295427,-0.037869731928006634,0.06643134090210005,0.057683530395086405,0.1104812195457148,0.09593763292055854
NRG1,0.027368850670305096,0.06770536101441615,0.11056303308671171,-0.039161538802959854,0.08009671062639279,0.020517560972761768
SPINK1,,-0.034257281809859375,,,-0.02662744100730723,-0.033369088822410395
EFEMP2,0.05133902287690525,-0.09001141702840397,0.0707372062019212,-0.09682507581213162,-0.016844993081863085,-0.021268656863265515
SELPLG,0.049475090662162435,-0.013170263442926928,0.006916728607320346,-0.06264112838731621,0.03825806687213955,0.030222564387682282
GDF6,-0.01649411724465091,,,,,
HLA-E,0.06987185612258046,0.009616017623442004,0.018575175486653734,0.017445665831937233,-0.046980424278095206,0.07288759235520087
PTN,0.08656022656431778,0.07036345475350156,0.12281190287267997,-0.04044379615567244,0.12562451565135302,-0.014671993135708803
CD274,0.05926862099014303,0.12225763541603778,0.12500977258919538,0.07593855652019683,-0.047037910571165874,0.005109896316787466
FGF10,,,,0.034386714071095004,,
CD14,0.10403202504554628,0.09652490277589156,0.018540565699278682,-0.03441242724033737,-0.06753170805993743,-0.07087102297902455
SFTPD,,,-0.005073973097199054,-0.008666416431790114,-0.02348578420861244,0.011489851233216181
SLIT1,0.02234656396568384,-0.023866668855416363,-0.03775383468647317,0.014359466122869851,0.04488106709236414,-0.00447421471186987
CNTF,0.049448931291082264,,,,,
BST1,0.05953827353175502,0.07426233567024941,0.0807762747463631,-0.002368408811129636,0.03099437357020958,-0.01921576316000506
AGTRAP,0.028498856614358876,0.03264049815447479,0.05545661161041369,0.0009348157088483489,-0.019797221917121605,0.011870586994678073
LAMC1,0.0823607605389565,0.07357222772315598,0.1878825269539139,0.05293421001131643,0.008753646102592797,0.16696188127593797
COL6A3,-0.04699581124084136,0.017221064700967906,0.20219908717968618,0.1365565969795229,0.05460721955744,0.11086629592889148
FN1,0.07209271331749495,-0.07931151523581016,0.11156669520106881,0.1197729088894997,0.06450450930672649,0.14103692668388135
MIF,0.028429979394220813,-0.1416330249912208,0.012976559525299686,-0.04260501119613828,0.018438691142576603,-0.029081055243294986
JAG1,0.10309856449743836,0.10064042145902646,0.038456716206952825,-0.07595288832374518,0.05175658475278091,0.10455354930939058
NID2,0.02491445395244655,0.13666632104058127,0.08524849915684232,0.14733103933009195,0.06510389304490456,0.15135268976111865
EFNB1,0.07732775332569776,0.16050772779914263,0.11937327662093221,-0.02492324309918191,0.09302934053667769,0.12399895151994808
COL4A2,0.0770342000743488,0.15283665470621988,0.07741215170533663,0.1109486292656709,0.0695181722564373,0.15428086359171245
SPP1,0.09725920346533824,-0.10236583662774548,0.14583601552800393,-0.07889090564389592,-0.15312580623318814,-0.09304681105387455
PODXL2,-0.023106801701912524,0.002617739031088116,-0.006355826571927385,0.04054208106507782,-0.004940805100269534,-0.0008351129396700536
FGF9,-0.040058293918406485,,,,,-0.03388172369077452
ITIH2,0.00575437150433249,,,,-0.012312548280942314,0.010389894908905411
ADAM10,0.008233615108916749,0.037776837030668545,0.017830237253807266,-0.022458143485050826,0.031304300283999685,0.039658315459212126
CFH,0.11672448465939494,-0.010802330105298186,0.045797913088976655,0.11579351333868579,0.033617102052909624,0.09901312541263278
COL4A5,0.035405757382792974,-0.025259272749040784,0.020888541954715026,-0.016512133878313708,0.027092403809158692,0.009952413018014902
LTBP3,0.0010382893594302392,-0.04221345507046495,-0.017228030336507626,-0.013291822836393649,0.049379752874951985,-0.08604822746181293
GNB3,0.05943018860055016,0.03816163065288715,-0.03427548816346164,-0.05132797121500753,-0.028133815588205116,-0.053071337470898046
COL6A2,0.10372203480789625,0.015542765346628785,0.13861884647394815,0.014864136299861871,-0.0008290721516091929,0.15480006104204477
GDF9,0.028308989383281555,-0.0014116956426092808,-0.03500731646934568,0.17941634111694296,-0.01417353174292594,-0.03959314442967289
NCAM1,-0.01881077730658933,0.03276234273604285,-0.04262948033601434,-0.04272718063266729,-0.11337662682350759,-0.09267378021361043
APOC2,0.039643602270330175,0.05811264887876748,0.03003999292056698,-0.028022881171254434,0.06693412868707807,-0.012445589987328507
BST2,0.11892622868964073,0.0280386179093177,0.02911523861762142,-0.072053391666766,0.03633325544051859,-0.05012074082600249
COL5A1,0.00965019292354937,-0.04889744633537217,0.1599571985911238,0.03684081244274904,0.03349669199252416,0.12765195828431353
CALM3,-0.0738803426555523,0.04830991130841484,-0.04734944667989843,-0.025907073069676184,0.015182656382028622,0.04396134083514385
THBS2,0.0586822841593852,-0.09736194764390683,-0.045990690590462235,-0.024108618165928897,-0.006330096784011884,-0.046675125000973545
SERPINE2,0.029818279982499574,0.03313976940779209,0.10889156190473397,0.034002759826706815,-0.0021632396877280997,-0.007210799039717821
EFNB2,0.020265013989168683,0.07357702110501937,0.12091433709107628,0.05792092518249836,0.1054287856491856,0.041246186429652
MMP9,0.05193889988528835,0.14621565294187505,0.1492568774081952,-0.05107338814126379,0.03667223183664469,0.1529162164996394
DMP1,,,-0.05317928637105355,,,
NPPA,0.13691026137005796,,-0.03169425084689924,-0.052987501481872146,0.1121219396134936,-0.025938374252035084
APOB,-0.013231781339424776,,,,0.06914809427209462,0.000825786602591705
C4B,,-0.021202369352190074,-0.002845981329920272,0.06580186618518219,,-0.02177174580073838
NTNG2,0.02692454327353754,0.03217650297499937,-0.06649868982623511,0.05640582970519687,-0.04494470921293168,0.08069724666295218
LAMA1,0.051029805959027355,0.01206839066500837,-0.020155708965820536,,0.1109536327177033,0.10544030580525507
UCN,0.06736805783697286,0.0242649460022444,-0.028772285082771985,0.0861239124092746,0.01595003745026956,-0.009263489621128189
ARTN,-0.020044174107792183,-0.014127309447666334,,,-0.032177302024086085,-0.015322450750532974
PDGFD,-0.028288017769491386,-0.04218284913468736,-0.044841684715439624,-0.025543767253704625,-0.038696489956042135,0.06624640970289965
EDN1,0.021845550346218937,-0.009705756896893196,0.08885797443045976,0.09932318539215472,0.015086566603786216,0.08080410258520045
ARPC5,0.030058461873151344,0.02430142249279061,0.0925492975732767,-0.07238388208631857,0.014557479064806412,0.11475568574746553
GSTO1,-0.08123170387774845,0.019638329373187543,0.1641595907637342,0.01848085457869414,0.04820821236378691,0.08176046094703203
PROK2,,,,,,-0.01792672369681103
SYK,0.015239114187964175,-0.03957421514206008,0.06066990749011561,0.008038181062315826,0.04996207211574605,0.03156384299672035
CD40LG,,,,,,-0.021262594760033015
ST6GAL1,0.09235252736158187,0.10028647634981538,-0.01964463112577313,0.05674346798531135,0.017959646657369523,0.002813772362539888
WNT3,-0.003084026471630317,0.020843846004104497,0.038657867425275015,-0.005119265961398883,0.0035124788566326106,0.05327792127539694
HSP90B1,0.05527592578232489,0.0986747324992876,0.08008246417489927,-0.06836843017923122,0.022955364872305838,0.09026764607719402
ZP3,0.002307504213766221,0.035147017607998335,0.04117018684044893,0.017982518265044233,0.030296523631874465,0.017275317349397575
NRG2,0.05678651181851965,,-0.06899491275259,-0.05825777489523621,-0.006909387976743851,0.02036645887953223
MELTF,0.08491490642944102,-0.03705692812128665,0.08792015210004003,-0.052094399941585774,0.008872699373231372,0.04634591996965679
NLGN1,0.027748066586356295,-0.028312629609932714,0.04813795536725776,0.010214898151844058,-0.01665810899133076,-0.017519307731737953
SLIT3,-0.052120632810350453,-0.008988589826574413,-0.04122151685611388,0.14506884541551576,0.06391285893726777,0.1468004465030353
CCL8,-0.01725703595817916,-0.02432191887634237,0.028131107842916826,-0.05861423440647926,0.0807479553378672,-0.02709449221350652
S100A4,0.0799540862487801,0.09601074632226574,0.05539584373893542,-0.01950299637290679,0.04088485045382264,0.06083540855910315
TNFSF13B,0.07292549716169845,-0.004182639311418434,0.08366620537113964,0.19120588989375828,0.043991526378771975,-0.001543848720538331
HSPG2,0.06591381937826815,-0.019901711196893268,0.12854186010712348,0.14075957424232927,0.07135534977749206,0.17095447389940932
FAM3C,0.09270880928567389,0.008352657163165463,0.04612552000994935,-0.015228327509160764,0.07713257622710501,-0.09210778683308724
FLT3LG,0.058085749913186505,-0.004659431912138853,0.11209850856972188,0.10173655416836432,0.027290122717786535,0.04689590670148913
A2M,0.06786756741392229,0.15136175298440532,0.08777881244499945,0.008476871856754461,0.00019528434449621595,0.15244003921653893
VCL,0.04935034229830633,0.051713357079149314,0.03723321763306448,0.08310120726811224,0.0777286356958485,0.053319788261408756
FGF2,0.02171934047892197,0.017951617112266945,-0.06258620653487097,0.038511730737400426,0.012571069324823568,-0.01586646990032225
AGRP,,-0.019881745211482022,0.07308615223564671,-0.060976097427881716,0.08730359560190744,
CNTN3,-0.04127238359968471,,,,,
RNASE2,0.08857785025781477,0.05226534089937863,0.09164297192037328,0.07926789453046226,0.057159285898555096,-0.009159272392110082
ADM2,,-0.0283126327152375,,,,0.061357896353937916
GAL,-0.020432746923573025,0.00985793525123089,0.08367516099447249,0.003113355767358603,-0.012993667162747387,0.12233152744363467
CXCL6,,,,,,-0.03651363613705189
PDGFC,0.09963907015687486,0.0061730855929646175,0.04785224851041238,-0.0019723472739922748,0.04769218119654819,-0.001844202265308189
COL8A2,0.018667340348565646,-0.06939048120234591,0.06766597119911133,0.024366160950920333,0.03615275826292983,0.0215232701514385
SPON2,-0.010364671551913706,0.09289709987882962,0.17400811043898712,0.12801630468188313,0.05376757156499539,0.1371902803016038
SEMA3D,0.03939116624156141,-0.02454662907333337,-0.04783982682539155,,-0.034052735123370786,
BMP6,-0.01468824323648632,,,,,0.009533882175984824
TIMP2,0.051891513809569766,-0.08044833534482977,0.002824500055315489,-0.012938406500303076,-0.03569253841052507,0.01589133628545992
EFNA1,-0.006871487147581163,0.06775429451920653,0.09898902482778048,0.029772314731449548,-0.0038383425417240825,0.09908083211266557
S100A12,,0.08987393121617096,,,,0.05188459809345283
TFPI,0.035894722988005806,0.05887434592890083,0.043257442434895786,0.021141047747886024,0.07159835099093727,0.13807263698476321
GPC3,-0.019381233161399856,-0.006281036243734857,-0.06097370685877197,,0.17547505777081263,0.1166028061279593
NMU,-0.010707141123250082,-0.004659507963933511,-0.01030471314210799,0.02802237656001227,0.0656142010189151,-0.04074082811102802
SCGB3A2,,,-0.04028685567744666,,,0.24545355418939943
LAMB3,-0.07778408341381902,0.014704322181964479,0.014575909140539054,0.08937943734718785,-0.05100247548444575,0.0695388166813257
LGALS9,0.0644276224577517,0.05638197004953714,0.08769464742285793,-0.05972526447281111,-0.05331306527265852,0.01839261678169085
VIM,0.06177428127817468,-0.08965014327428306,-0.04128452237178676,0.0028110705730651432,0.06893189526267579,0.09950549046298238
PLAU,0.079496402022212,0.09024809758699856,0.06450824384673576,-0.07027529339921869,0.09008550335244067,0.11766624976925491
TGFB3,0.06552159232312668,0.12107297608096727,0.08241543747051895,-0.0905581141274003,0.020482226364434444,0.1397818819430041
APLN,0.05665468518078325,-0.03461157596265628,0.09194370500092484,0.07084358685189394,0.0005943667819866186,0.039821979892875364
SHANK2,-0.00016371965336437616,,,0.13884684221969562,,0.05903283531755311
LTF,0.07427597601517272,,-0.10344054834514842,0.06188360375641081,0.13283918342514725,-0.0878780949158921
PYY,,-0.01904800492680997,,,,0.0044471873575525345
PENK,-0.030287307731936292,,0.009463852638013418,,,-0.02393835587490993
CTF1,0.016244845161644355,0.04449328508480369,-0.010817910152441672,0.13810991421837604,-0.003604794518305195,0.005935640553021025
COL3A1,0.044422457654236046,-0.08459855334374085,0.15093828430992182,0.11699637699993314,0.04102716201787713,0.10360053215581297
S100A10,0.08304758632637617,-0.0430786497958679,-0.07613648079868467,-0.014702627785591185,0.026873953854662153,-0.06600880972780054
FGF13,-0.07209359669774486,-0.023866670636703315,0.015939993713750177,,,0.05794330691351127
SEMA4A,-0.06462716563666755,-0.013980721923648897,-0.03966938624779609,-0.09359591937690945,0.027442888836344326,0.175106767050229
EFNA4,0.04580332653794042,0.019390225211738842,-0.00675989839025858,-0.044403896702190325,0.04291215357285991,0.02704396809227468
HSPA8,-0.03379930574289053,0.11632145551952965,0.06244577893710215,0.01721061977678311,0.06413805092129925,-0.046592652187132
NPB,,,0.04527384544547811,0.03620572023888284,-0.01070580941384003,0.021214699191621722
ULBP1,-0.017405931249476238,0.04623239964898718,,-0.04942413493929357,,0.01733964067308547
SEMA3E,-0.0014870234667377906,0.10971556749220063,0.0006524463689475585,0.069370149702932,0.028515095191747997,-0.05886034280418703
ADAM9,0.04447446064274723,0.034979687553109595,0.06384451198925205,0.030013572907389142,0.028853761980351167,-0.04083715156373214
ASIP,,0.03967122855499526,0.08665493982034982,-0.02714538608251261,0.08275767654083453,-0.007182791169313307
IBSP,-0.033503405915849105,0.008735260994383704,0.08150799511341716,0.07324397729919202,0.13992732793085394,0.13159435437848546
MMP12,,-0.021457295371510258,,,,
FAT4,-0.01249261936300695,0.005448594068307404,0.08714295699642441,0.011183078721080687,0.1377466599439884,0.11742945200608867
MDK,0.09521532607809807,0.0586844388791954,-0.06932121724473422,0.007012842690655063,0.0201351909092552,-0.06026203027431863
BMP5,,,0.07099624986037162,,,0.02533896263054574
CAMP,,,,,,-0.02615202097715345
HSPA1A,0.007560905213540961,-0.10998583226262354,0.035853370430287225,-0.025307866068044752,0.01675967531395012,-0.0495736259674916
SEMA3F,0.031887289117449265,0.09467867603845008,0.1369920012567376,0.17800179677774902,0.032572441364436544,0.1567408581207464
ARF6,0.007492961266018189,-0.013019871317687694,0.04639566164446299,0.05776900377490376,0.02628575840606248,0.05050629992879142
IL6,0.05607979406089522,0.03859702997126402,-0.010288625325064006,-0.005857993405364025,,0.05851874820755247
CALM1,-0.08012093933083084,0.10870487440375806,0.03719636607655167,0.05203864029674871,-0.030711367693356917,0.06755857843143244
VIP,-0.04565490551328045,,0.02942328641100592,,,0.11055288149577744
NMB,0.05034617314906035,-0.09444905476673753,-0.022787645563185195,0.14114131568031613,0.016749590155192926,-0.006246429181354059
CCL26,0.031502776988413604,-0.10212586368097752,0.023078826965758935,-0.01642408390576051,0.07763462936992806,0.16560132800139082
FBLN1,0.02918911051111479,0.01957204171301119,0.14122772375214399,0.12411139663601244,0.049716361378726856,0.024836402173209312
SAA1,-0.01655731921237205,-0.03964665187878546,0.02707197527756638,-0.07803682986097393,0.0367239328984672,0.038758814284515865
MICB,0.017786562701439523,-0.026756971019736082,0.11323679299652538,-0.012032840164438872,0.06202997506897701,0.04676690823616672
MMP13,,0.021907059697692733,0.016369233191273126,,0.027719347402411897,-0.023938345761833475
F13A1,0.12942009510166208,0.10503710153550097,0.03399953277425312,-0.03428219453360989,-0.03894920544127493,-0.0725428391920926
CXCL11,-0.008492726962326192,,,0.12398402829164129,,0.04805777989353448
COL5A2,0.040095184596402086,-0.07381302493091499,0.04705253619447443,-0.0007848693604210825,0.09980642183339883,0.1338293093691749
EFNA5,-0.04164743942312654,-0.06183843532336397,0.011112842806216406,0.014581717388056204,0.02908589000159253,0.0631394452611792
AREG,-0.014101073979586303,0.028155741450204892,,,,0.11707864719243422
EDIL3,-0.09251779793096754,-0.06756425628251932,-0.025865566131213116,-0.005923457217237934,-0.05835113942376203,0.06963003112226844
CD86,0.05931119610208936,0.027797454123398388,0.040643069525037254,0.05368528273933707,0.03436214444855709,-0.0015741441002859867
AHSG,,,0.08409605398458866,-0.04036450087990068,,
HRAS,0.022159357361531518,0.0030304696730117583,-0.05652745381927901,-0.02386098180376536,0.013462625508123143,0.0934714903777576
C1QTNF5,,,,-0.03294635915671845,0.12045929609307005,0.005291609859973403
RLN1,-0.019246211866473018,,,-0.04169045642927277,,-0.018813082387586826
COL4A1,0.06555989532152912,0.16522532733005563,0.13088572726980482,0.13084742512148806,0.07779692910098299,0.16105930899662577
CCL3,0.05038195911996213,0.08060949699923715,0.07635325885701431,-0.08801121196615096,-0.023701723235893552,-0.008411750413423708
BGN,0.014929225866799789,-0.02369495079852698,0.0972302636380946,0.0744724100632553,0.08956565771141177,0.16299271359368697
RETN,,-0.01876228936687012,0.1108390629189097,-0.002803778100226545,,0.019058700389110634
S100A9,0.0815999361676337,0.07667603420238367,0.12979708654892366,0.06539924168216592,-0.0015982317878581978,-0.039898609109218046
HCRT,-0.0146141193933007,,-0.00336658689100338,0.07697482713118958,0.010303174881402963,0.07358848722674484
FADD,0.04114399149640093,0.01777305505139817,-0.025161768032542647,0.12621727072675779,0.0907530870994891,0.07945671158804606
ACTR2,0.0003068285279785383,0.013253404149509786,0.035554155140459454,0.060801712041969595,-0.050474198595540566,0.039048586395237304
