,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CCL17,,,-0.009902921069242236,,,-0.0025254319569379124,,0.029271697556832364,,,-0.017371466177405537,-0.026868214846908184,,0.10381691388471691
VEGFD,0.059123319780450684,0.02215668985206516,-0.008332694702932773,,-0.014039902283585171,-0.018547797358177208,0.07142656733883486,0.07765241938648525,-0.0015549003718583556,,,-0.02637014223399363,,
TNFSF13,-0.02101510456797675,,-0.03100593007647335,-0.012024540567668024,,,,,,,0.10930986934800022,-0.0021696729172425307,-0.014733999640919957,0.2536335664795939
WNT5A,0.027999407837843625,0.009985396873792435,0.04131917247279381,0.0910648739556404,0.11130408503932115,0.02822504018358704,0.11775301439055119,-0.020362907381253362,-0.008212221471536043,0.10590882265786469,-0.008009326769614782,0.031240771038956245,-0.040542474401187016,0.03222903224622476
CXCL8,-0.08108661839135037,-0.025396760794104484,0.0371236161657999,0.0677950584468314,0.014089270524783492,-0.017272515384975567,0.0632387824420131,0.029083782075670767,0.06875405286533436,0.014795137570884017,-0.07904650088792387,-0.10953590255920882,-0.06785998426848751,0.00888002632350703
GRN,-0.025841316334437335,-0.0237629467826052,-0.009542678795918687,0.0007103439525411606,0.14254220863920464,0.01045044507615703,0.011009541711626249,-0.07439285416028307,0.0332543138820506,0.07523823545193596,0.015359302591203416,-0.12028908477553082,-0.037954856240249364,0.1123161221616101
MIA,-0.011074742917339822,-0.024121670995433383,-0.021257530118261713,-0.00500484600362762,0.011463687865865496,0.005669019105954823,-0.02307194842588817,-0.03794627802437408,0.017481117469361016,0.008518798268418256,0.08753076317977214,0.18753831926327152,-0.01890730672620886,0.09941264363827207
COL4A4,-0.033445386393621185,0.011862756655668244,0.044058269648253115,0.02097768706965816,-0.020882222112547612,-0.002947030234155388,,0.039997256330290415,-0.019565356449198452,0.09752837682663454,0.039608657560710255,-0.0025335541356969397,0.03338724216645789,-0.010108074451054928
TAC1,-0.0012155518394898822,-0.056419843970517414,0.0005900483093385675,-0.032834885431212844,-0.08308800292656074,-0.0604892069973438,,-0.02835222363661613,,,,,-0.02263745686453961,-0.01857542573869326
RARRES2,0.022333850574919725,0.009307147545825843,0.03653640297199798,0.0027771541577203207,0.16185690154013657,0.001585039781155349,0.1649950312410511,0.08067550500033908,-0.10000019480414296,0.07720280378482415,-0.028691891244014136,-0.10248520439318244,-0.02867922594542133,-0.004920858578258856
FGF7,,0.07671621881618004,0.015280888538163654,0.056614681913128496,0.06221317195752471,-0.0016162877876908436,0.038696182565088735,0.08588330544274737,-0.028245721014280238,0.07712931461402778,0.09287937472664519,0.040749392698924754,0.0354081812295269,-0.011450879811783169
EFNA2,,,,,,,,,,,,-0.02506305542234704,,
HBEGF,0.02474090354864617,0.07125234189553352,0.012100041241682805,0.028367857817135727,0.0960448947172415,-0.00601538976948481,-0.002160658144620084,-0.02364001458181086,0.08197902596862736,0.022158589522639882,-0.010021485511750264,0.04131830090452938,0.0160169838562381,-0.013125677957437562
CSF3,,,-0.02623682428582072,,0.01203453475665961,,0.033574501923433364,,,,-0.024086737755500007,-0.09360581515977881,-0.018810740760007643,0.20921893795406024
PI3,-0.029297414352111556,,-0.006223706596834399,,-0.024876997279942258,,,,,,-0.062055108029233995,-0.18800415935918774,-0.07101962058333085,-0.032322329802278595
PCSK1N,-0.003514158519054585,-0.025631731101671745,-0.025458741268710814,-0.07390622090467541,-0.0031002821764535993,-0.056363820206761346,0.001029285442546083,-0.026039218614018433,-0.06776709860404134,0.040760022599890255,-0.023563458885404575,0.018668801791517822,0.08116894749697283,0.01557414044142041
NTS,,,,0.1675368151688379,-0.027154941153263553,0.03325553112466114,,,,,-0.040525822288901565,-0.030534576980921338,0.0026528592573530595,0.034139275737376226
SFRP1,0.09264343714425644,0.08855468750885025,0.007730662068680438,0.08358914972202951,-0.03595248717342465,-0.025286287317158603,0.015275499529092717,-0.059540979370491666,0.01250254671326352,0.03803565768920241,0.05816676194110254,0.010541933620226157,0.08129303975077175,-0.02151856939415888
CXCL13,,0.04005930566421199,,,,,0.010702701209560588,,,,-0.02738630338971512,-0.03157833676406581,0.019372092120636307,
MICA,-0.012768334525111894,0.06600612086707569,0.04629916511625672,0.0071457660461917765,0.035167879677064535,-0.017886113765201234,0.07905719424567065,0.027534597111764588,0.032683314651148924,-0.006858063233472877,0.0075724966749757035,0.03893563580368443,-0.057286698149771074,0.05403278171828622
TG,-0.010975115491086394,0.03798941158220314,0.02057096785084933,-0.016121185130352156,-0.012168899319519802,-0.0029520973961008356,-0.038791406081391755,-0.029568284691998056,0.05291024461754177,-0.04505660821161367,0.0524595678594465,0.017589625670469587,-0.015481528702254442,-6.908345495125072e-05
ADA,-0.032280150297988475,0.09338229604305044,0.006243068553068218,0.0751367214865669,0.13571209666338996,-0.029719983301606006,0.018273850595769567,0.0340966006630637,0.05426847271854376,0.06020759498075259,0.04607459097138806,0.04504006632292539,-0.0036339181174467874,-0.010100830843355326
LAMC3,0.010714619379410996,0.023241918888826905,0.024708689424718374,0.11980065754382417,0.13730233839793074,-0.06222442037861298,0.04704127381195823,-0.048234246982389144,0.12721015930782126,0.07270837400016587,0.07370888338707543,0.09601148780958942,-0.0008165224494791975,0.05605884443148625
CCL7,-0.017713767741932254,,0.017714481966086,,,,,,,,-0.02603582366617437,,,-0.01558943744161192
NGF,0.06296490682215394,,-0.022073942698518402,-0.01538393459065096,,,0.013801518174856812,,0.04386543252584768,0.08926133587325845,-0.030069292009152336,-0.024726165791750115,0.06557485572434679,-0.00987179841252041
TNFSF15,,,-0.03407628041476933,0.0007199731194715887,,,0.06405426594762971,,0.1111336439915068,0.05438378648316294,0.04117823175663002,,-0.011681147071392086,0.022037579357409298
HMGB1,0.02538334792579596,-0.030548128677375833,0.048020530449093275,0.08451318979948745,0.14732496808076104,0.05234317848474668,0.09073822035544439,0.018132970119317866,0.009919717998832223,-0.06081734859202033,-0.050685204655365176,-0.1190439610034393,-0.019606883113361624,-0.08036998151670803
ITGB3BP,0.019813645954801666,0.045085270559448894,0.017282513046203322,0.1233998572151063,0.1320049795607315,-0.03446909133419315,0.03549178475735436,0.05586500780890409,0.057848239947671035,0.02463349421068383,0.01186017757969242,-0.05824486872126842,0.019148017445059545,0.007180656695280198
AANAT,0.002054537595026207,,0.06116518506080423,,-0.00025630750364193225,-0.021094214538487987,,0.00407277645901134,,-0.036702953103088236,0.016923042610338782,0.028587751582784798,,-0.01649427492672358
RELN,-0.027484678432624556,0.04392331158688509,0.03224245157337189,0.03708585536661592,-0.05204751712149082,0.006297813427721593,,-0.03839264427161312,0.033251289901651465,,,,-0.014109559749140216,
IL15,-0.006685810732087146,0.12839433212070456,0.027686135994164418,-0.013291552860154422,0.0256761146237748,0.017851566414668955,0.08166763296804327,-0.010808280004173837,0.07330141499531971,-0.01275587928606633,-0.04184521501734801,0.021774673921538167,0.02475758054013038,0.028938341437782494
UTS2,,,,,0.1198492879639989,,,,,,0.025027045684395836,,,
BSG,0.050006421368704944,0.0030325137933788987,-0.01178381244778041,0.06379017034807516,-0.0003813475433366135,0.022975113353482048,0.07608987695206727,0.05569754572623416,0.05181941907350811,0.04772865389245079,0.04131761020351017,-0.04077840774431531,-0.01665269703584965,0.08063795457963574
ADAMTS3,0.031068398122867647,-0.021700747873494488,0.030565722709752052,0.01276181358860848,0.15176023336974576,0.015892385676187292,0.04998431352987677,-0.006445829069061906,,0.02926126220586128,0.05513777741941415,0.061231617845231144,0.003585968029599504,0.0327852337572208
CD34,-0.01333696164761016,-0.027937785465090282,-0.0018924652109194218,0.1023130219511095,0.050587371462826,-0.039466702649446635,0.05411950082373483,-0.011413323609399716,0.04418068619230194,0.06824799969579981,0.09109355796387852,0.05371228575473307,-0.023131459311020026,0.01965979812124482
CCL23,,,,,0.0450465441149884,,,,,,,,,
PLAT,0.12286608460623191,-0.0012455584136393213,0.01300737064279689,0.06965175631197174,0.13796185640439712,0.05340680002938468,0.04486787046527467,0.07708170831087205,0.004140686306243686,0.037320909062139425,0.003527374234234386,0.11741085118230525,-0.009553045883839914,0.024696028963282112
NTF3,,,,,,0.046253641442395146,-0.04964261488177141,,,,0.0625519022525109,0.13574747711663956,0.052349716714170554,
LTA,,-0.018936977257274137,0.0061786158741249314,,,,,-0.03216317196109711,,,,,,0.054571658461707535
CKLF,-0.05480277075147328,0.03953463427419317,0.016488161429411008,0.1134183158813205,0.15454707901955764,0.04267967328664375,0.06995785705251543,0.046359443808977635,0.049753069212885,0.06890245429755425,0.06401098616588444,0.05827166077789004,0.02569176252212338,0.06503135068075
APELA,,,,,,,0.1479288279124302,,,,,,,
CD24,0.039587268163722183,0.1322969119134125,0.001567342466780484,0.10620474695201285,0.10164022556111302,0.031450324323172955,-0.04630114513270501,0.0016679971876068416,-0.20104396608698358,0.06667076080202665,0.05344158092225108,0.04133464462093909,0.06996595787044325,0.0550170563026254
HSP90AA1,-0.02610596971360562,0.009340730829989381,0.02400874028775369,-0.10046836122639981,-0.12279436049992962,-0.01288055513244271,-0.0905483235199728,-0.06414016189960939,-0.09381479146168327,-0.12982860378826794,-0.12324693443717614,-0.1993305818108335,-0.009869160386001255,-0.12605513131666538
BMP4,-0.005701285924058425,-0.02007430597842522,0.07325459600243577,0.07072589823154271,-0.0032170718240797625,-0.01393371882012112,0.004355505817090828,-0.015203818053644636,0.01731781557293191,-0.04801437577828778,0.05873911009897545,0.07620382016538746,0.0010027807189067065,0.03660303251462944
SCGB3A1,0.059175097261923194,,,0.025877360017688707,,-0.017793176279176547,-0.037190613438563946,-0.022443036054293247,0.13595983438785683,,0.003955800669921092,0.13252996897291094,-0.02425805655110603,-0.0064667840385505436
IGFBP4,-0.00045902390208771944,-0.05568571657899883,-0.047531632911652764,0.056781229020491576,0.11222801860086325,0.015232059598026305,-0.04141905926018179,-0.005723974390617267,0.037727548879871335,0.06544057463634102,0.034898000745177946,-0.09635298429053465,-0.010928294406421998,0.04752951590668137
RSPO4,,0.01513505092207468,-0.010733969754741076,,,-0.0020557307577529107,,-0.03675911633083043,0.01222897302189507,,,,-0.016336768721030504,0.029523019056508063
LEFTY2,0.06643808652586396,-0.019169552150099724,-0.027981029201759558,0.08366365722408632,0.20098121741635264,0.038932831227280876,0.0638051544699286,-0.004313692069976435,,0.0013136232748185803,0.017123237708906117,0.03264709446782475,-0.0055864977009572195,-0.01468018747909519
PF4,-0.018375188719115327,-0.017225754619895988,0.0062902010403565285,,,,,,,,,-0.022972025490742898,,-0.022198803167511456
ANGPTL2,0.035549668548532,0.037884895311688226,-0.007587622291745982,0.09288519911516933,0.08867112263584187,0.03217824024090977,-0.14323398693272832,0.09286911948046693,0.04058403559348649,0.008155659601374673,0.028313134729322117,0.13228332868726259,0.03497628875471773,0.08799431297360137
LRIG2,0.06557438321821206,0.023061987686753948,0.021125323409656768,0.11697091415177785,0.007757828599883506,0.031327372026321805,0.013099439832637132,0.042539628123358736,0.04847108810821965,0.11772611820482803,0.013090074630836954,0.05458679494233558,-0.06199103831360858,0.04088171283914697
ICOSLG,0.01957374747499989,0.03492863244936242,-0.031579078908140615,0.07491092153117404,0.06448700388379054,-0.02535826317775625,0.031062464885383254,0.08502899976003385,0.08523205329905684,-0.05913182998312472,0.04987241120732726,0.07441406354047078,0.001410627480054411,0.04836520390613855
WIF1,-0.03306316956232565,,,-0.0577431290361501,-0.08382877396497386,-0.033483068866897045,,-0.02976975427268164,,,,,-0.01518660893675531,
NPPC,0.004682534536965125,,0.0043744382744394395,0.0016810129203366903,0.018056834808470115,0.02343456174138588,,0.04232496320062958,-0.03947044662130302,-0.04394796542057535,-0.014366908126956662,0.09532699724038117,0.012935611250673978,
LYZ,-0.010447211612954034,0.037672866258984194,0.01182174854008174,0.002530428003927083,0.0831723537478577,0.020113740325755455,0.1414889674848181,0.018589641393464862,-0.030306670371534686,0.015026229418471662,0.04748963504831501,-0.014784511612386364,0.016940003398371498,0.0533469218097884
EREG,,,,,,,-0.008344499688374585,,,,-0.028676150135382987,-0.04957178287540655,-0.02034772088111555,0.10281651876319418
SPTAN1,0.06216318792866477,0.06453943835132961,-0.005129172794969953,0.0007440065733999053,-0.007774169656644531,-0.0780866116064912,0.052012629179133754,-0.008875025765821408,-0.03282076745965983,0.058106544672910765,0.0006707908034680768,0.04229202579962897,0.04655734908288462,0.006909254424684655
PTH2,,,,,,,,,,,,,0.003839416026866305,
LIPC,-0.022496060814851223,0.06048175678727487,-0.004268370500837506,-0.02061179035413033,0.031085303082005078,,-0.016238388641532868,-0.009003274443379972,0.0051463621418096255,-0.011041037937752263,,,,0.003142314633189654
COL8A1,-0.030657721527496237,-0.060576527666603756,-0.03576085596168791,0.002903659918470288,0.02461467864423067,-0.005991718685117995,0.01252244736101126,0.044443958853450954,-0.09943370670962742,-0.06319885211145222,0.02563441327558739,0.027593206317258406,0.008448796943033656,0.03659491882590096
GSTM2,0.02640586465800055,-0.029216873381504544,-0.002981865164357037,-0.011239797685561574,0.042098832640803524,-0.017365920380805713,0.051620268396780286,0.03939746978865466,0.03893973520400271,-0.028832034513994728,0.08011894976231838,0.07854162652138798,-0.010842853339250511,0.004130813755522923
SPX,0.03498996653579552,0.034988179642057866,-0.02535320966522139,-0.003219826902888919,-0.030189573511671865,0.011515474682890992,,-0.029793689732061777,,-0.036532421650425126,-0.026250516744945586,0.014609463880192403,-0.04020389819184221,-0.057416660692989646
MFGE8,-0.0594146998498888,-0.01924819128868698,-0.05750463906342854,0.04498392912472527,0.007843115646772468,0.014487490112691513,0.07367901930459521,0.0392192563406282,0.06543827808416723,0.009185370625094507,0.014947172018494551,0.04519270026751169,-0.016364943660994464,0.08935287359349948
TGFA,0.051121809030959864,0.0321223232894194,-0.0013218824649070494,-0.010998429090936792,0.045580472438712105,0.009759988825559084,0.03556158614837469,0.10141773571598352,-0.016578319537339927,-0.010984442704263858,0.02687924852259251,0.04133922597002191,0.033072250692154,0.0188262576106534
SLIT2,-0.058404481405598105,0.00747771791214105,-0.013155941911423674,0.03349616783548498,-0.043540201063678736,-0.0007908407043535138,0.016102591756258472,-0.018791314683323204,-0.020852653043666694,-0.02093194229233268,0.1366124923542249,0.04747009099504667,0.03891018742543493,0.10474686952411057
PLTP,-0.03390692075202165,0.040711134158487254,-0.0282338156634986,0.019636966023287405,0.1226184722323114,0.02298370274009872,0.060882630175181876,0.03605399478909967,0.0030732026836414543,0.09342050712611055,0.010472184878602462,-0.1055527401390256,-0.024190734371022968,0.02722272010985983
APOD,-0.016639615969429245,-0.006489031792147991,0.03059267257446844,-0.08156677184738895,0.05996041757428147,-0.0035849270676134195,0.052901899054537425,-0.04151621958098305,0.11118070736699673,-0.09643061385810235,0.12585158578211092,0.1788152108530151,-0.10795735755482236,0.0070406303041725465
B2M,0.0381138760383539,-0.08703586960535088,0.07604340194949905,0.029990599782252974,0.17842379665575944,0.020545017358191257,0.2194716490491063,0.044796115169737534,0.13725792392937397,0.003554351240089873,0.03815654182055299,0.003085485481706815,-0.04368020422655282,0.07404189271762802
OMG,0.06708559515528502,-0.01797946272124071,0.03455272224853997,-0.028133898046157405,-0.029854177194793555,-0.020882031961599306,-0.024642604999456596,-0.006763791208993919,0.06420548178669486,-0.04806527069387753,0.1042796629195894,0.1725908481379452,0.030311572649026158,0.04445766864675335
CXCL3,-0.03800171006381818,-0.016699348298768582,0.02842763680385132,,0.06153541454813281,0.11640118417160789,0.06760557124364247,-0.008471180265731003,,,-0.07027214643198106,-0.004063834692608213,-0.009269591155365778,0.08649599525032216
CXCL10,-0.04621181083462293,0.01313965709082724,0.03669404075151205,0.10367137427236903,0.18544746523148217,-0.008252400590723798,0.03589596281077715,-0.01684428400601792,0.027598504303693247,0.042881480466839865,-0.026885328008474322,-0.03081214569261048,-0.022322691105727478,0.05799698943268265
RSPO3,0.07990205827911602,,0.017297862680900285,-0.03582015527777417,-0.03272361102396379,-0.002269731286201634,,-0.024205210561243817,,,0.10563946805694054,0.12952049567190987,-0.024284370124876352,0.036886076385691934
CORT,0.0374877280347386,-0.03076410693723872,0.042232151971074945,-0.01877207930665329,-0.056635540409726765,0.034487249957449694,,-0.04814683830656299,,,0.04325723219604523,0.14765786511893453,-0.027170237417597456,
NCAN,0.08030809620756721,0.07837657169529384,-0.010322521042403736,0.04384619664108039,0.08003479420747428,0.015377376159000578,,0.11216984078555509,0.20831087211126947,0.06689350088210119,0.0858310695425723,0.18598128587877935,0.011211202996435115,0.0034365948331382427
PRG4,-0.026639391208017973,,-0.030601516860381355,,-0.028347537722608215,,,0.0705974253036695,,,-0.0285164317592201,0.035426429781355864,-0.03895698340079663,0.12905435699893114
ZG16B,-0.024563647045326507,-0.020728396006754087,0.006190223749937874,,-0.03060572239947789,,0.09644978110257112,,,-0.040801396019835366,,,,-0.019726125033606618
TGM2,-0.038212393087957354,0.03727022182938681,-0.0038194402787199207,0.004070016796329635,0.04852429162978013,0.02823095043436879,0.00372197454765614,-0.02817555992015854,0.044805191099353214,0.04847659419218692,0.0366031786231171,-0.007520068834500171,-0.05392577174009751,0.034054059507973154
VEGFC,-0.03382400684377266,-0.02661605871334958,-0.048835325662954156,0.029189316877026198,0.016795155427081942,0.041267436149916424,-0.021282445739061684,-0.02888116823935433,0.07322512453580539,-0.052886712523125344,-0.033506609364235454,-0.04816550918934298,-0.02788223627825894,0.02013035737519132
WNT6,-0.02858077265340489,0.014817794368941765,-0.02154507311789084,-0.013633037816479508,-0.02787609140074187,,-0.016132985583798193,0.028337615255114672,,0.03202405827113584,0.03088671690348019,0.04814125033223927,0.0657294520070309,-0.02382335015593086
NRG4,0.026090361503000765,,-0.029532533104037004,0.11635054286817588,-0.013014601738059342,-0.012157281184271439,,-0.03369325142771464,0.10859081673365532,,,,-0.003993311655487424,-0.015820232410558986
PMCH,-0.018803917785501095,,0.016048808777357478,,,,,,,,-0.026463622567735535,0.03928343030209547,0.017691264875182064,-0.008182682807394528
COL9A1,-0.041457554738974424,0.08149520956946923,0.025990116793420656,0.1838294901749022,0.09766343492081832,0.03496426683988758,,-0.012067018844599212,-0.0042828642448264715,0.13976007853657707,0.07011476778676927,0.13678047491334386,0.008960493331218544,0.044211795558285444
GDF11,0.02740787455001194,-0.0054713066345170305,-0.001697199794966519,0.052776110252369404,0.07279257505296605,-0.025694752203041484,-0.03213418796969931,0.05190890667020081,-0.002348974290807833,0.11300717410069656,0.007455566396335353,-0.004081233389070934,0.018444756183123363,0.07240060143778643
RAET1E,,,,,,,,,,,,,,-0.01735468254859984
IL24,,,,,,,-0.02768135193909979,,,,-0.019730639294434964,-0.022605748223700192,,
SORBS1,0.039979907887819556,-0.03926104505854936,0.01975087098428241,-0.0335913302426519,-0.05716632192117688,0.013842757967022603,0.05500302934941748,-0.002652921683710308,0.023487129771562594,-0.021011105282823794,0.03202811447405545,-0.0006326626641348348,0.03816646787917732,0.0006063872232692882
DLL1,0.07090740265529177,0.07337231338978695,0.04310477760116928,0.07319256236054059,0.09508173577480489,0.01508093604080781,-0.008213136721000453,0.03576557132573547,0.14289691909177024,0.0034297851581466207,0.0854470602433808,0.13994220141269262,0.08057510180260512,0.03931419516699789
TLN1,0.006313992448794414,-0.01449946870601594,-0.030990552966550542,0.0822085171896603,0.07157361426591122,0.025818224226369167,0.03932011371138398,0.06425523069497625,0.000500124552482626,0.0014634386568958982,-0.056276288506611434,0.0031349127589355946,-0.033029829057816124,0.03287738641798233
COL2A1,0.012305718159615226,,,0.26194702720272395,0.07801623159423393,,,0.0354135944192724,,,-0.03201987764973082,-0.04534478369010449,-0.011606387503367812,-0.004443798946596125
SHH,,,0.015004004212788516,0.07581212464850412,-0.0023389012716875475,0.020641557961382725,,-0.022443034092632177,,,-0.027033916246174943,0.09207161653461422,0.025122631446835166,0.016247288829825568
PON2,0.0831837032662177,0.03420164391473576,0.03734845551608617,-0.0015548331498284884,0.1102817067079608,0.030051168024127873,0.1101126790832593,0.05453141618284228,0.03661480962746419,0.038589364650625346,0.10643721556197118,0.15722494658097524,-0.05801627626205869,0.009043111038570572
ICAM5,-0.015923670518443032,0.04499910477307514,0.00787501035585782,-0.005630021780681671,-0.03559290276811119,-0.025589624890782106,-0.026203800782769897,0.013592661462162214,,,0.005676614076365679,0.03388293374095926,-0.0024385655810030935,0.09417089046219462
HPX,0.06028189849639174,,0.06044732484272654,0.18060661304616202,0.08754444710222839,0.01474270650201316,0.09432372413837807,0.020050420818511345,0.09595771726313919,-0.055140411792011484,-0.04039162077993109,0.051275732624095155,-0.034381660928361604,0.00037692863713288747
SFRP2,-0.023550499064009037,,0.00539525690065779,-0.020834524957471633,-0.020882215963491914,0.0412514595227818,-0.027319049255023,-0.019673198682726784,,0.0770406604995117,0.020573448961792945,-0.0443604913854502,-0.03967297714021909,-0.025981603569483546
CFC1,,,,0.040468700783753205,,,,,,,,,,
CD70,-0.009224941855599694,,0.004717086393021492,,,,0.05079126540711448,,0.09659540984439577,,-0.0412421313637517,-0.04205845835472035,-0.031415924239514156,-0.024136623040738374
HP,0.005035501394939928,,0.02458409422067133,,0.049119075374721585,0.028986669043378446,,0.046708289364111956,0.01972788265573131,0.13856110180196687,0.02707441040776932,-0.07616152516735229,-0.0012879675037858415,-0.02366533735953832
CXCL2,0.023713850954804376,-0.005221140997655821,-0.041098141566667995,0.08460997625416718,-0.029907329625881413,-0.02472815510756524,0.14206645448496832,-0.029500020992555026,0.028039923830586563,,-0.024297358345687855,-0.08279108816746401,-0.02873480521665363,0.024685437825330024
NPPB,-0.022852472522003224,,0.005498996238519964,,,,,-0.005959436345896998,,,0.12100668771173584,-0.021249085581185004,0.021752176386700108,-0.01604786387774156
CCK,0.03085607502324633,-0.019476057059887884,0.038626663212728785,-0.0709907060522785,-0.118323098011492,-0.08283329425361462,,-0.05608687972805553,,-0.019565590499763984,0.06677579059277576,0.0753974679361225,0.014241051835417268,-0.02081841165705825
SEMA6A,0.014906795150249261,0.058553571667524264,0.030909368493602492,0.06932147493673085,0.05800397328677037,-0.007493200188369748,0.0755760271401368,0.05776953142102497,0.04911344997822868,-0.032718487995258866,0.010924927337085397,0.03513981738532689,0.038531454155027206,-0.004194175676857183
IRAK4,-0.010227394155850531,0.025864211977734013,-0.027806682126367416,0.0753315809362584,0.08514420481389516,0.04500765008480639,0.06776838575035964,0.023462225632444215,0.05997809359090158,0.0998469058366275,0.05026327876157674,0.05307262264502046,0.01734975836700048,0.016503543062817826
GSTP1,0.024813378772379047,0.014195990694828776,0.03133389838391325,0.11673735542418279,0.14357005090751015,0.04908777984111148,0.08819069987650281,0.06256910738058799,0.09559349187191586,-0.025141179652996917,0.03487893941471033,0.11493210320019763,-0.0042620657234321265,-0.020819491512389186
VCAM1,0.06859950712211828,-0.011312497732924958,2.9862583919149147e-05,-0.004177173549226837,0.1391869206101652,0.02980747944904086,-0.013086776728490625,0.035735173368903604,-0.07532031396482232,0.04926909309671015,-0.012391268385522956,0.023482927005992072,-0.07190757310679288,0.03580096256340607
NXPH3,-0.05073261846425589,-0.0074883736027791265,0.021301456859980656,0.13468478452644433,0.06315316441956591,-0.006888551876915095,-0.029251252085056398,-0.009667421224079284,0.09710219525726545,0.10206089185398176,0.055556058697200386,-0.016471716766960003,0.030692262460520363,0.011049401068242036
MTMR4,0.035166726078336714,0.054449490559805525,-0.003315131948760522,0.06263345130499032,0.021707956958198313,0.01674421919722446,0.021814974612483908,0.02091889232276692,0.0924024755953421,0.02758971949488791,0.07720870889393677,0.0326575638043772,0.011369167322271508,0.08012068101312708
LAMC2,-0.017936801402930854,,-0.005398340631017231,-0.018679467424185886,,,0.020319053080123384,,-0.013831115760710617,,-0.024257021133793532,0.09856079694181485,-0.012056436174013599,0.023733267906658126
IL10,0.036188774413762885,-0.027456965996473813,-0.01258104090059322,,-0.012262231818282279,,0.018969138995320746,-0.02585275350916973,-0.09568748297936171,-0.06014598064942681,0.023001929339257723,0.07154222037403665,-0.030022992585508283,0.043879430369422705
SEMA4D,-0.015221086759207188,-0.032369945085707605,0.028081169429402395,0.01524416345014265,-0.08867389591460273,0.016202197128608153,0.07782987254771198,-0.0004883602696776498,-0.012557574329268472,0.0018446566375405569,0.07102340513035352,0.15044840539633939,0.019719410617585816,0.023984204425485565
TRH,0.06550116493817625,,-0.0464973920013766,0.0806913611011958,0.03883009519833841,,,-0.0041543765787550955,,,-0.02427657438958072,0.025396223976114175,0.06218091048340957,0.0510840304078621
