,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,-0.0007437898638987812,-0.004508218054695474,0.029417872990713093,0.09980158629463312,0.07432016300938901,-0.03231014592240081,0.05684444437509173,0.013692029597925584,0.12316424240643525,0.01400235189547188,0.10116911107623831,0.11532412513870571,0.02316145610085592,-0.00047813753817539743,0.00033217014983043404,-0.02174147802598799
COL4A4,0.09336119316963788,-0.03006522865817147,0.0040798988553931975,0.06611685017560874,0.027792954433665078,0.004461763044504659,0.004518906655556529,-0.019339824462108992,,-0.022929768828191626,0.020425150291775582,-0.014463993174712435,-0.039190725082216646,-0.00421320056424483,0.05547152450390124,-0.03688268600615597
TAC1,-0.09104590267447163,-0.026285432424456284,-0.02936206064065634,0.14393858982153876,-0.0047395857366828945,-0.06996223574884135,-0.11918864449281678,-0.11509798866036722,,,,,,-0.034856855598052856,-0.03165710469882423,-0.06984603411324056
RARRES2,-0.039476284849773766,0.015105957916816218,-0.02491780039857572,-0.09746928759192267,0.04299269144980913,0.025018701624358573,0.1379765276340734,-0.05196500541879425,0.08439002384243521,0.007728132976914793,-0.0035777504238142612,0.02679503774845141,-0.021741320996493566,0.05762459908065298,0.045897299363868334,0.11100012912164928
FGF7,0.1122652249882301,,0.012909964189865933,0.032221036221164005,-0.019244663917461984,0.022539917591177176,0.08353860663164599,0.024967450855923855,-0.021677629015104533,-0.04635546272943443,-0.005073884270520113,0.06293006648381706,-0.01608045269932508,0.054912899662477734,0.05053250313240033,-0.022052075162568283
EFNA2,,,,,,,,,,,,-0.025835056220161873,,,,
HBEGF,0.11105752049516565,0.07377378315880205,0.06418789192098172,-0.0006170861601876697,0.09872634369680534,0.10523636379578027,0.04240336293641798,0.0915831263164522,-0.03463789704391768,0.07211769163294435,-0.013308499940252074,0.018556116216338427,0.0014532421096044668,0.0473022525313946,0.018618613656772958,-0.019206668591985922
CSF3,0.024482371374079253,,,-0.011089435636882215,0.044687150475352364,,0.056230655888692714,,,,0.02498188298691268,-0.0717199525660256,,-0.028964528934833093,0.1090634537634594,0.01386333296808038
PI3,0.0211303592084576,-0.026336471381219393,,-0.025371602775852452,0.05630492240208705,,0.021240143885059137,,0.12618068726720427,,-0.044418368416185364,-0.08770562914219397,0.0692953339590042,0.010922398059900964,-0.03867712941901352,0.03937201007017181
PCSK1N,-0.033867467060241754,0.030314412537602357,0.009915835229069855,0.08736498942528186,-0.007754753289690871,-0.062071531664240356,-0.021602487864566665,0.02676890042355123,0.10521101455534695,0.055587303105670074,-0.03569676975850484,-0.049975664224923846,0.031268659864674586,-0.04405962367827223,0.05983835860462421,-0.0875945425634756
NTS,,,,,-0.03606954238366641,-0.020754756249673385,0.02335388442512867,0.0011013032449995591,,,-0.04065720219853192,-0.031475113455544115,,-0.008955133391941343,0.03424455942602088,
SFRP1,0.10216885804656729,0.07030527809256501,0.05412912657970891,,-0.022953160260648843,0.012299716728478263,-0.027213797327873344,0.017794337936237855,-0.013009722011582861,0.06514030518600557,0.04704911125437971,-0.039899028303928295,0.033752889876222256,-0.01928570718717451,-0.024956788595174032,-0.0367388233615779
CXCL13,,,0.017318798952495926,-0.0031143797144318063,-0.02274687494354969,,,,,,0.04516428312758341,-0.020611915968344812,,0.048974896264268646,,-0.0004378566505987877
MICA,0.04184021632487335,0.037023863127989665,0.011456613327157915,0.011443520212472115,0.03737788771605852,-0.025015603888637855,0.12348412734090178,-0.03367543905240627,-0.032858072675753615,-0.01746183677620853,0.057507456237688874,0.05501805623640435,0.022140478813573866,0.006222219075200532,0.05409749717038234,-0.020039529266504635
TG,0.004125074252661798,0.0005931089170090934,0.0009719621006310374,,-0.04868277208235987,0.023673430366403694,0.06931356239058424,0.002456081548365104,0.035612224055856206,-0.02952990337672117,-0.012311671992852997,0.13987959776805936,,-0.023838252399142393,0.0036777980095044904,-0.019942559213799706
ADA,-0.04278256060532763,0.06336079129947271,-0.0011258605022011513,0.03177109932430823,0.00023250705622326477,0.10478828448419801,0.1270919619167202,0.02351743902289382,0.01848764436295752,-0.0031504622845506774,-0.01999733277298917,0.05396339304197357,-0.026842555829858734,0.024647927096670207,0.0025831476327756718,0.01564040490088266
LAMC3,0.03637807673226814,0.03633435665899168,-0.005670163073316205,0.07120619136321803,-0.05399819944757416,-0.007538334772905058,0.1043771942513211,0.05845388346420179,-0.0010905924174031993,-0.02218584166199251,0.08190406951254353,0.005339870683236758,-0.01964716051603274,0.030814531268150234,0.0016680216244046172,-0.019835544368513328
CCL7,,-0.015923525932429003,,,0.06682700736118577,,,,,,0.022827233462626967,,,,-0.011315661308298723,-0.01076678245865757
NGF,-0.023152768428498435,0.022864328161104473,,,-0.009383972812042308,0.040448992718140626,,,,0.0824475090008857,0.05756470719747716,0.03864850425399371,,-0.0024270214519045786,0.06768942613519255,-0.031578185254501914
TNFSF15,-0.019431895131350893,,,,-0.022328996722442703,0.027205386568920065,,,,-0.027218709986521598,0.027877977504107934,,,-0.017986475208924175,0.03459377167975262,0.014894590354300487
HMGB1,0.06869318662886673,-0.053659243501333796,0.020120031509616568,0.15022170414917796,-0.022902216824479644,0.07277909128675382,0.07741865460985214,-0.006152890025262981,-0.03410426571899348,-0.009572883281901068,-0.017869008814581717,-0.09554782298831921,-0.02497480906948734,0.06835524558464877,-0.05901479196909469,0.056516716086570856
ITGB3BP,0.05751845349415539,0.053166196671818745,0.054115542181963405,0.03719452356604441,0.057746389461577834,0.0681718419386203,0.08936791554875727,0.0213303020779144,-0.026067266511502533,0.05814957521958084,0.019564965581763648,0.02094092248372528,-0.03363205613437193,0.049090023806136154,0.02749586618408581,-0.04154101656470482
AANAT,0.016882292182051974,-0.023102613532624203,,,-0.02011976144943755,,-0.025193026393328346,-0.0030620072699186597,-0.06126720777639452,-0.018889567484708568,0.034157286062471696,-0.03476698836014974,0.09464138635109567,,0.04910585192121089,-0.02368901312104575
RELN,-0.0595042946232538,-0.029219778697732603,-0.008506990394530484,0.03791064651895591,0.020080922923082705,-0.06688111440987161,-0.0622594313699467,-0.0015172063565868405,,,,,-0.011957315029848021,-0.02172571281619013,,0.049664965868618224
IL15,-0.037942197104556194,0.004912006682797223,0.05983975597715694,,0.024958260535822886,-0.01975155989329959,0.050445126373325,-0.012522314642371597,-0.05283755725853933,-0.03193164282209206,0.020680756031200245,-0.0031131346467651445,-0.03919072011571773,0.05399236768161931,0.011630401069195453,0.040514665873994916
UTS2,,,,,,,0.11990222421461308,,-0.06501331352568215,,-0.023901093245733467,,,,,
BSG,-0.001626870925560717,-0.02648041383423686,0.03428329315322312,0.019187217630321707,0.07699469347220746,0.026847050431643996,0.016244763789426377,0.06971638309342457,0.06808155730373504,0.013564627581794005,0.01732752802083674,-0.03537861172890288,0.05106814911565751,-0.03373233425913194,0.04582446639151545,0.008347942131651827
ADAMTS3,0.15090509297254595,0.05900638934719423,-0.04497137626227519,,0.10676241656013806,-0.031814049110530186,0.11902734042691814,0.032775852712943025,-0.0231855383584839,0.008096360787592755,0.027717375926843778,-0.013283007571234184,0.0747818209572556,9.407427620816611e-05,0.06569316828629704,-0.05187372828471781
CD34,0.06867295322388615,-0.010414573455241428,-0.04323337598174262,0.1459784395983119,-0.03639468511629284,0.006608170683804911,0.05758826823748254,-0.037306348849824776,-0.029393861502085866,0.0004765748601971266,0.05893552169112938,0.09198808565325536,-0.01639905867076053,0.04782351753392242,0.002093003795854911,0.029715416363510043
CCL23,,,,,,,-0.028665664905887015,,,,,,,,,
PLAT,0.16998093561620897,0.014511508696520582,-0.013929458050856528,0.05448501204550141,-0.0005215855676369086,0.06046118134297994,0.11344901623282898,0.08740852403403042,0.06614464212768216,0.0007723694437303123,0.018154819250737947,0.03539787881053224,0.041200739983641155,0.07502901522492851,0.016005847512235986,-0.025546711578560255
NTF3,,,,,,,,,,,0.04418034224611993,0.07713764363486236,,-0.06035791063370237,,
LTA,,,-0.018822269103283943,,,,,-0.012113269867115263,,,,,,,-0.002254987118653822,
CKLF,0.05319549092602058,-0.05519732918545132,-0.02792920778603262,0.06428612973891183,-0.038168559811572474,0.05043246551110309,0.11237556711045185,0.004439825905145143,-0.028608521463066992,-0.05115764221972535,0.055277004289903925,0.035981204579136276,0.0014147357678121445,0.10754485880617103,0.009772616184413895,0.03756281194214766
CD24,-0.10818206917745425,0.058437775669405057,0.009113119090953808,0.07540719282459234,-0.036755062718514905,0.07114390371637079,0.012048444774832514,-0.01166789840282006,-0.08411106663634532,0.11417044418180342,-0.028018227754934556,-0.044753521522407885,0.07634764046033167,0.01957013225762808,0.047861251264530634,0.004830676465193227
HSP90AA1,-0.08293546481930793,0.015756333324166608,-0.01677028602599645,-0.13314138609789708,0.007963789283456861,-0.04371205223930592,-0.13927773025216753,0.033385511755236706,-0.040897666185607674,0.009165642525189468,-0.0958782811156966,-0.1402589941059512,0.016517233274828087,-0.05992772177510659,-0.06968987654731215,-0.07119288831239373
BMP4,-0.037420001312888744,0.02235351840185606,0.013822210505915946,0.0730879879107481,0.019637769855664445,0.05944837937265323,-0.03742854268978665,-0.03383944381803689,-0.046304530561897976,-0.018026870295803337,0.07305254356961473,0.0318656327595879,0.02931306477960719,-0.005585399257911836,-0.0033487210102049335,0.004186322165229377
SCGB3A1,,0.07040373684573766,,-0.029953536401856044,0.05143344526911989,-0.025213215536079324,,,-0.050683742489569715,,0.06479451403864482,0.008597093787138835,,0.0023773309242350175,0.050692371508600086,-0.03622393440875611
IGFBP4,0.010675533021758667,0.0653819427862444,0.0265350649720433,0.06985396743799839,0.044490776495588615,0.10423301525031325,0.08204982343189704,0.04004667308711025,-0.02659369863734874,-0.04456035895765069,0.03665045274683513,-0.0377744747069957,-0.0005236399576268252,-0.003679172246895497,1.436917691411713e-05,-0.047589625924762756
RSPO4,0.06811382092792735,,0.014187658122437797,,-0.013635289003070934,,,0.02244649488101435,,,,,,0.004406841428432838,-0.03270821742236211,-0.029870907202441465
LEFTY2,0.01674690252934492,0.127474828477339,0.048288321425797004,0.07347204063907953,-0.014864863786698438,0.08804913063830043,0.0889666089791115,0.00324475860257672,-0.0788532142367044,-0.024139266357769137,0.00550654470121442,0.02572711171066241,-0.024903553821278176,0.022502063615890563,0.06804327020428684,-0.07364318875295155
PF4,,0.06648385498876933,0.0020985233061378322,,,,,,,,,-0.02367961767004533,,,0.043108102354911845,0.061376662642737737
ANGPTL2,0.0903361297515683,-0.024553335048988306,-0.018851282942567552,0.007453736754214145,-0.01567514805785629,0.10942169278876557,0.13050276747271156,0.053006333171125096,-0.031431045812185004,0.046999614057568063,-0.013783072372942545,0.027724597976744435,0.07727650040197516,0.003711092482081655,-0.015015966781458069,-0.01630646742521437
LRIG2,0.09436319471213506,0.012401566900067275,0.023415773947564177,0.061230320906214344,0.045324549089815175,0.04773650836685982,0.04230571730878418,0.05768227505922234,-0.04436326992408499,0.01357943831204125,-0.004872804611611129,0.07134134996530801,-0.025247972113147586,-0.04892031065495282,0.023228907513993334,0.020534527006657248
ICOSLG,0.07635761682439648,0.029440641239210877,-0.014478581234394309,0.08169198327701731,-0.019964359468417313,-0.033195302218480674,0.07469313234509592,0.025646586234206206,-0.08558778496937762,-0.015377710103581134,0.04118861131036239,0.04291377484040223,-0.03941351997840444,-0.003476357446658627,0.03787977526634123,0.03389305134928251
WIF1,-0.10344192979523899,-0.02972164056818327,,-0.023572540214708414,-0.036047669651121036,-0.06732628282659352,-0.1017371017412218,-0.021562285595818277,,,,,,-0.023384138858892296,,-0.04293771439282094
NPPC,-0.052253994249950655,0.0008235131461743594,,-0.029735622717632904,-0.048240115915586045,-0.031337317493843615,0.002376710411488044,-0.027534885930240494,-0.0633182437315958,0.04049403797760109,0.007242700839131792,-0.008369636783518495,0.052690634316040506,-0.028605269089672168,,-0.038855685619914246
LYZ,-0.05175921604120434,0.07175061996285131,0.026710324510401885,0.010900372359385967,0.007645033347106008,-0.007202714145650859,0.06947680438579111,0.003923806021358986,0.051496770317447205,0.12126285294440682,0.05687476530675506,0.05873035251970999,0.04782516540977876,-0.06223210779173269,-0.003632341043372901,-0.06535415042134579
EREG,,,,0.026204625530573965,-0.029438842337859226,,,,,,-0.0173562277118393,0.048220083036658694,,-0.03133115052395945,-0.03451752734259773,-0.026939838917115756
SPTAN1,-0.007067273290744718,-0.04766662847346197,0.008871773143816741,0.11918751506656264,-0.025588633250519056,-0.07331872658091385,-0.0570316527677624,-0.01625401865185562,0.01678430057891673,0.05521157375210713,-0.005939943381336325,0.007748915890817619,-0.014770210590583198,0.029249178578230457,-0.028110557354474423,0.03733361900976377
PTH2,,,,,,,,,,,,,,0.045176362758152684,,
LIPC,0.13971821744655044,0.11556015758471729,-0.02576864005143549,,-0.02677353682212395,-0.03062960483031251,0.09768664427369891,-0.00565231200443484,0.02853729039651892,0.09973878653176683,,,-0.03664706535773424,,0.07120442667421986,-0.03649023162226597
COL8A1,0.17672411969492996,0.09421562063854301,-0.010225195878894719,-0.02363348912106898,0.050708137935639316,0.06671580528464599,0.0023434775515229814,0.022264568633271285,0.0475136995125715,0.03394927630865982,0.08421188113658104,0.03322619296484717,0.010674291867464134,0.0377712165801044,0.027762477485637115,0.11569366586668113
GSTM2,0.08610703572967225,0.09120530509739654,-0.009120825976369812,-0.05309678731025049,-0.026167164272250548,0.02712159533742206,0.02310129638749435,-0.013310775550537163,-0.09866703998610628,-0.056905300941125406,-0.014925052088331257,0.026128446126965275,0.02333845214101116,-0.016550782228268304,-0.0053632017725962385,0.07727155695437547
IL4,,,,,,,,,-0.043637241557210875,,,,,,,
SPX,0.016798362789060373,-0.0327066933069978,-0.035824946566107185,,0.04435511422049853,0.03400308312362648,-0.03280258569305158,-0.05258294728278922,,-0.05339611796137201,0.07508678841095463,-0.015583693089303687,0.01880390053276166,0.002011047487058126,-0.02798491450998237,0.018643080447813532
MFGE8,0.08136774527463057,0.007848565580467917,0.009236978513000912,0.002943511308990419,0.03417363307084961,0.07324485423817699,0.0671267535484167,0.03641286276495128,-0.006917634889221208,-0.09475716919270427,0.011712323101936976,0.020110086067817633,-0.006579565360509544,0.004762816992859683,0.02192908225088912,-0.032143918528610246
TGFA,0.03317434610147445,0.004864979753730925,0.046817347669182545,0.09361112941001502,0.010882838090102325,0.11864717383498241,0.03652713845662133,0.06066145121967627,-0.11538442660144713,-0.006274099043731926,0.024846889459234772,0.015980941139884373,0.005201340263471208,-0.00916316214267021,0.0597064681901741,0.013249426867504275
SLIT2,-0.10031515052878312,0.007898211273005464,0.06990864395561708,0.03579398266800527,0.07313670744912809,0.0176355215269553,-0.05047372267061981,-0.049773494526286086,0.08103906818323812,-0.025579286350883367,0.05699724628366012,0.015104947756893618,0.07946308593417963,0.010081457713786884,0.03598494411769609,-0.05449075941891711
PLTP,0.03734623011537249,0.0019633655570068793,0.04689517856174978,0.09132113181385607,0.07346707094131481,0.013965634675908882,0.20761852669941222,-0.06346948164011998,0.04066972533041734,0.0500566866619873,0.05092917377587676,-0.08496652003570239,0.02241796332364259,0.007605160948030816,-0.06004855799151342,0.036694761631228694
APOD,-0.03961103612203998,-0.0171690581406957,0.013380350887264757,0.16988182982262146,-0.06678938909523173,-0.03817115890933062,0.03667918198100004,-0.015714119631283094,0.005560790969457793,-0.09098010680614957,0.0849349574963905,0.01667174638748614,0.026951542484636635,0.05891490800185703,-0.049877954018689614,-0.08853502860362411
B2M,0.07745304935920132,0.06544092066092763,0.03712468906962556,0.07472018007562503,0.03899416901129427,0.03884506907927458,0.17834255581833877,-0.00504589856125585,0.1495380046426562,-0.002676637445408619,0.09803251977850133,0.004964593947158795,0.007120549522396019,-0.006872317505785627,-0.0005276796393019605,-0.03651455544765411
OMG,0.07054756051377206,-0.01606880312548249,-0.0049587991211383345,0.05285747785542224,-0.062283857809391274,0.036926792991555275,-0.027845767383845216,-0.08929804429555888,0.046783521752002115,-0.11452267392513836,0.05527101086527574,0.054029728438087975,-0.010837286748308464,0.07032209116120425,0.018109828382730214,-0.05732306940201039
CXCL3,-0.03625415750409003,0.031072231562961787,0.004123741806693998,-0.032552358765761784,0.044451963795818186,,-0.021471784990560433,0.01753679409556478,0.08035616337700024,,-0.0009582324226047042,-0.011061439293793851,0.02217684083216037,0.012390875878936784,0.039304191503337596,0.000609945835623699
CXCL10,0.11529160199739592,0.0012566317676303744,-0.0020353927995232987,,0.03491980628049175,0.12978015652511152,0.13465587470468257,0.0366003594898996,0.03708028256800682,-0.03050935516532657,0.04489668902121158,-0.005191776624803151,0.08866530273814995,-0.03437218346072843,0.029716946999896608,0.0828772923448826
RSPO3,,-0.02163008457215663,,-0.047826718425877476,0.015227029527419802,0.0035194569317254305,-0.04136828518234842,-0.04220237468428207,,,-0.026718868079815872,0.029048090374726658,,-0.01349683196931422,-0.02696157303179822,-0.02750895912337935
CORT,-0.030887460976497017,-0.002474162547882782,0.014149683788701453,0.14438587720563953,-0.03249370930754882,-0.008732882923428692,-0.07159708582925818,0.005528885476361081,,,-0.036480614304964895,-0.024779516348993297,,0.03462000394888495,,
NCAN,0.13396529041354793,-0.017516041816569815,-0.014452372758937893,0.12250253608946565,-0.05119935997271552,0.04251446865596943,-0.010317507748029201,0.04627695121863771,-0.010640623955077016,-0.04938531792313049,0.0767078740507435,0.02920890714381595,0.007230933329518609,0.0005247075023219641,-0.029883646510558002,-0.008186598164731489
PRG4,0.10254105677322876,0.04750738011245241,,0.12412987608149485,-0.019169744423611256,,0.15724683020438027,0.028418448940803965,,,0.014322246805269096,-0.03656369273179604,,-0.025658700326905547,0.03238048085751636,0.09362562645585978
ZG16B,,-0.022081122233265964,0.011819887553058891,,,,-0.02892981808932418,0.05316840663814841,,-0.02099887497941277,,,,,0.014783498985975441,-0.01996223464174056
TGM2,0.048108096809106174,0.05518655415375708,0.031490018054306256,-0.0018547600488175264,0.0954071572118519,-0.0387904815648948,0.07716592221255271,0.012639229488963066,-0.037992717913097704,-0.06662577557888455,0.02701923892563328,-0.004390313218725619,0.03391089164139408,-0.03403417979824032,-0.006266020541194282,0.030741297769256937
VEGFC,-0.04422820138673283,-0.018741620513313653,-0.02645483557197784,-0.015521521018201537,0.08116125097722249,-0.012441334416068067,-0.023038118530099464,-0.0010442810048602444,-0.049465870203740686,0.024740602204325484,0.013248022651748141,-0.049649119662796115,-0.029231382788468808,-0.04293269732186537,-0.005109253865851702,0.03577160116948793
WNT6,0.06075995810899617,0.09421870749300351,0.04873831436246498,-0.002497302327769061,-0.026414062257272483,0.017470508315598418,0.007630183513450525,0.02480608621675782,0.054585861636521855,-0.019969932570766995,0.06968248192309931,0.048969772605839096,,-0.03338497558016489,-0.01938491041248619,-0.02062697748747649
NRG4,-0.0021460673812183874,-0.014666126419516909,,-0.02138945358988541,-0.027304794055322268,-0.024800778938307004,-0.01714883980914349,-0.020480075336446947,,,,,-0.023472378161262075,0.05803716072672619,-0.026961576053547303,0.03464048897896795
PMCH,,-0.016903499969681084,,,,,,-0.008138991287548346,,,0.19276002592622005,0.06596012928407637,,0.019821036237974377,-0.007025746447551549,0.0006962081763587166
COL9A1,0.0015010310923962978,0.002650791861993656,-0.0029015380844998047,0.027296139805178178,-0.02888454682319253,0.1358497076405188,0.01784623469006987,-0.03467076473268957,0.018979204536413902,-0.005840513863057308,0.061672189184424756,0.08325633922921609,0.0263440735027742,0.017341222652801785,0.012470364260635438,0.0029421491749573826
GDF11,0.09047980706349966,0.03444015649736434,0.023479966920834133,0.06482230106626967,-0.041966839947315926,0.012938654137832475,0.03939741304738204,0.011024756767267005,0.027031745276914935,-0.04263662858506986,0.025133279786900383,-0.04600250271197137,-0.0152342260385657,0.013612793849529486,0.0426713005914459,0.032649111083738955
RAET1E,,,,,,,,,,,,,,,0.028740715292224852,
IL24,,,,,,,,,,,-0.0242452307956331,-0.023302058205456735,,,,0.03692790749561903
SORBS1,0.04021283792382389,0.04043106000004927,-0.019687194408208035,0.025960525111229277,0.01206306654500523,-0.02353244079829862,0.0048434328752028685,-0.016293244909512616,0.02611078203027069,-0.06736811401079108,0.005617647435805677,0.08927080383791505,-0.007637548028737205,-0.0028489889467277923,-0.008965426724111934,0.039328020349329425
DLL1,-0.04925493429481152,-0.04932403638160359,0.0030705083132364507,0.07736951359961709,0.014402315246883925,0.04005313869299548,0.04328892386753999,-0.01740642697412599,-0.05176988292774565,-0.055392749022335507,0.09161506835246855,0.05149993530210186,-0.0064681359387093965,0.027774739253955058,0.045630688446394466,-0.060037555072168756
TLN1,0.04581387179476391,0.11381918915391721,0.004236129405594138,0.01690715104739826,0.01599909687327233,0.037668652237534836,0.0942575259209442,0.0723838084400117,0.03319670386764153,0.032987921844941884,0.04490336414517676,0.01272998346433272,0.008324985165539252,0.03857377976253216,-0.012739880592312586,-0.025019416558044853
COL2A1,-0.001120051232415746,-0.039852966917410304,,,0.0717220339579998,-0.021948120989132656,-0.008828990335394561,,,,0.056337744869703686,-0.02177830769639698,,0.09392810880734337,0.04669150785144964,-0.027947184195780933
SHH,,,,,0.030884253342745714,0.08234876241867996,0.09185998288094303,-0.008255137937453343,-0.03409622591113548,,0.0139517900139229,0.08312939785783492,0.03265495019994001,0.020992296221107154,0.01923910489913844,0.029215735100156456
PON2,0.2027595247625606,-0.05335765465017696,-0.02421702145216259,0.09146115444956698,-0.022321188869834047,-0.01658544422281535,0.10177851370491195,0.05009697515683566,0.008011457453198404,-0.05858191998603726,0.07052663851645029,0.058296918427605184,-0.0025932028853031014,-0.015653570766969955,0.023565134574426275,0.062469645631046955
ICAM5,-0.05991487578736049,0.0328822956404283,-0.02452605084522399,-0.02980348336088488,-0.012987954247676728,-0.04520573044443363,-0.04037203455296963,-0.017126229544492815,,,-0.034923694001107335,0.06841393726192332,,-0.01943421610257801,0.05642678682848758,-0.017907410500318622
HPX,0.01997228041071136,0.004686016010860958,,0.04795314163157313,0.0013392087069828377,-0.0202590159296933,0.017086559986675916,-0.015256678628826245,0.010187208634666212,-0.013300455783580287,0.04795065220137189,0.0237314051121335,0.22974070931562626,0.05070621490608903,0.03715226494667565,-0.009609455929308149
SFRP2,0.012100699835810445,0.09447998311037242,,,,0.0023436647291278857,0.00360044962660227,-0.004866248061308352,-0.04363726724140527,-0.006337967166757277,0.08546942509522826,-0.047901549547275345,-0.02881894980257519,-0.0011042600709437738,0.027597153996102942,-0.0160614043405935
CFC1,,,,,,-0.03423277902387863,,-0.024024657347800037,,,,,,,,-0.027447651466218862
