,UKF296,ZH8811Bbulk
BMP1,-0.006305767746989239,0.016306704440204624
NDP,-0.02027827386793244,0.006862765422426376
RTN4,0.016398802886608835,-0.06853723497832205
HEBP1,-0.012549800651804659,0.03742737494885276
WNT7B,-0.012182919158375032,0.02910179150518668
PTMA,-0.011680708386301376,-0.028472816460260307
CEACAM1,,-0.014481552671019235
PDAP1,-0.02469927313848803,-0.04074905448735526
QDPR,0.0069847418522310046,-0.06802301960073223
POMC,-0.032767218598105954,-0.03392510751298084
CCL18,,0.03793379268695001
CCL17,0.06118884645343983,0.056800501142385655
VEGFD,-0.011060657247509278,-0.014481552671019235
TNFSF13,,0.06768722910559011
WNT5A,-0.00772947459766334,-0.02138433985118539
CXCL8,-0.010300164962246524,0.07283465131228947
GRN,0.018092518432257607,0.057724392657015504
MIA,0.00977405757278112,-0.04168096671259098
COL4A4,-0.02113200229934228,0.03050451474705991
TAC1,0.006332229295021609,
RARRES2,0.006245835881315402,0.09220864591484389
FGF7,-0.01421261348616513,0.0278931214376584
EFNA2,,0.04566105429701455
HBEGF,-0.017646369979645044,0.013470403378156741
CSF3,,0.03209093465804526
PI3,,0.06317900510158109
PCSK1N,-0.04114679975700605,-0.07921008400818179
NTS,0.043237166161305476,-0.016768513454071595
SFRP1,-0.01507903885707635,0.015781527070589395
CXCL13,,0.0014005523457180373
MICA,0.008942887937351398,-0.06412652171278635
TG,-0.01091263482841422,0.018971794344100436
ADA,-0.017722996556021706,-0.013284244317156005
LAMC3,0.04142116860509165,0.06868285622656116
NGF,,-0.01357873875264854
HMGB1,0.0053861020488649375,0.047649742652659983
ITGB3BP,-0.02252631688627997,0.0333566039900975
AANAT,-0.012579168966000172,-0.018522275158694684
RELN,-0.005350667566316718,
IL15,-0.027036756548087088,0.019841489730206635
BSG,0.011519139341319037,0.05069148482520065
ADAMTS3,0.036895817772442246,-0.04580052358318891
CD34,-0.010986043031279293,0.0007636919589184811
PLAT,-0.03951263044784067,-0.09625124791505675
NTF3,-0.02030577952877278,-0.029362821166389202
CKLF,0.031857990401348256,-0.031853014850071686
CD24,0.07755848672583446,-0.11036788710062073
HSP90AA1,0.046492254040453776,0.06858773453805204
BMP4,0.003570806363766586,-0.0030582311384272187
SCGB3A1,0.04324926272185056,0.03574819199218792
IGFBP4,-0.04672910393416429,-0.0066923198241982465
RSPO4,-0.010610650503718651,
LEFTY2,-0.01163470804843445,-0.015825835770097652
PF4,,-0.012615426725887946
ANGPTL2,-0.01602253922376192,-0.03834610754079468
LRIG2,0.030343977278205817,0.0011997511657285073
ICOSLG,-0.020137033203001257,-0.016364166225605613
WIF1,-0.01996704736307799,
NPPC,-0.01474620754863668,0.010182745023948033
LYZ,0.004066251793869599,-0.03628729827983479
EREG,,0.10437793993182545
SPTAN1,0.016478241800082803,-0.05842797509754652
COL8A1,0.13710035335489149,-0.02627745481421612
GSTM2,0.07478975442635923,-0.017513528091628743
SPX,-0.028723408732045787,-0.015663664766209534
