,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.050782810586203236,-0.04545601343824187,0.029467334929161374,-0.03170421665005923,0.024336090739829223,0.005432694039115883,-0.013216442212813297,0.04489313786511426,-0.02994574252272593,0.010620593622004546,0.03773878685417817,-0.0044820100121354565,-0.03770693659981911,0.04125288057554897,0.0053620704461133355,-0.009901726382085215,0.026031796318067194,0.015706812359100604,-0.01748640572097362
CCL18,,-0.02743241979644116,,,,,,,0.0851970975271803,,,-0.043489610202685755,,-0.018465649902060573,0.06241072778112602,,-0.013809530808546964,,
CCL17,,,,0.11075059460794272,,,-0.014205963446024617,-0.014891939737001791,,0.015522684798417652,,,,0.11046048858494904,-0.0374690765346015,-0.027832446568437193,,0.027534526133304926,
VEGFD,,0.05031546078361304,-0.02026335820165647,0.016879309813273815,-0.014138103859097145,0.05900221221509483,-0.015135252494819545,0.09355463568727473,-0.021300074266726893,0.09131161989675683,,0.11427309701967524,0.09599833886894676,,0.03684823435934387,-0.02935464066402727,,,
TNFSF13,,0.04627926750408708,,0.0170017977740534,,,,,,,,,,0.030933045920513613,0.012127168252359155,-0.029846699566089954,0.060048124613799006,0.046566952382158744,0.05319353323510241
WNT5A,-0.0618106964023308,0.010124579073512588,-0.0685435555059134,0.029664334426324327,-0.01017498552763312,0.08323127131411878,0.04169559081959935,-0.019281670440529742,-0.0018243678309350052,0.050495129939539696,0.01697349369715514,0.02738095695796432,0.019528931682825185,-0.018460954992106975,0.0032096179303951677,0.034957356953446414,-0.01247081006663519,0.022317383363887125,0.06015649403725243
CXCL8,,-0.0031655569930917303,0.014742798383288251,-0.009616658150872514,-0.014238428201339581,0.03326706694667673,-0.015458886713220127,-0.01017236170670964,0.008669758281871581,-0.02963919146411382,,-0.05060489902952948,-0.05629424187472731,-0.05240892717716127,-0.03649570208090381,-0.03951600708196318,-0.02457355378728321,-0.008822408729997741,0.06600093041505183
GRN,-0.021432771141018072,0.03715517461160187,0.0573538166858262,-0.02307560478165485,-0.012855940786145138,0.0420794433339178,-0.011568644865045266,-0.023329042949896777,0.008272673885793776,-0.07737749442205832,0.0735116136112478,0.004459384805595765,0.027423525127874417,0.017821101064639903,0.010012080177116921,-0.02898688203461272,0.009983082971151632,0.007362344397626988,-0.03924537121122651
MIA,0.04596453278980852,-0.0063753632371692385,-0.01802081371070109,-0.02539298096427445,0.06777457894819028,0.06365294495928599,-0.02792200906834964,0.07821572792259639,,0.0012926494084940132,0.051732141261593215,0.06744977381197621,-0.015631586468846593,-0.04787145987876363,0.043579099653252636,-0.04806624321086176,0.027546154956045392,0.02914325298811054,0.07942669987503757
COL4A4,-0.022607503040932675,-0.01171557847710838,0.07246390507612153,-0.0262196210183962,0.07170356438858173,0.013423981161769242,-0.01483146535128606,-0.006350837511689753,,-0.017095985994530917,,,-0.04717111481027292,0.028451791847211038,0.011101121041886352,0.14287887697441556,0.044107272131282266,0.023386769474917232,0.048919643941957566
TAC1,0.07610548344693888,0.03835400670581804,-0.04229764265296172,0.017482189833698848,-0.04312262577594111,-0.05063804076555113,-0.05462558436086353,-0.020756241524338002,-0.002221731217515929,-0.017849327920821757,,,,,,,-0.02961266372508515,-0.023477645569394034,-0.05291605760640543
RARRES2,-0.02180019615567739,0.018722758632137473,-0.04743746176833731,0.02491188227369115,0.009832547027171313,0.10059376093928428,0.09574800297342985,0.038843827500593876,0.03897672758435636,0.013322720388259608,0.0344409773859351,0.024079108997257948,-0.06590730341321813,-0.06887077196892605,0.008848742578335431,-0.02191047425118857,0.013191464376438757,-0.00226529583113894,0.021309587733689694
FGF7,0.04047796686212218,,0.036915995569801775,2.1709934486415016e-05,0.0022404774844613532,0.01271767511717747,-0.025347962381971,0.032704073552958755,-0.0013737174936481994,-0.0019199890412822263,0.03777579302794655,0.01701834628825306,-0.005230426950643028,0.025383595088381852,0.010692082106833783,0.049394849110823584,0.027663409737652307,0.06139794015281667,0.06278422868558053
EFNA2,,,,,,,,,,,,,,,-0.024669415288058046,,,,
HBEGF,0.012102090519398192,0.040411227222861855,-0.023341288724031947,-0.024073194500637083,-0.029595211157921547,0.03483123584673056,0.037688513459071246,-0.018036511143771163,0.030550019564862467,-0.005645015018197077,0.044424685341117584,-0.07215816181524112,0.050191918117290936,0.012713207857183582,0.0371055098193566,-0.03974834070988386,0.02202139210857245,-0.022838801808247895,0.10291777056690594
CSF3,,,,-0.018942830391902844,-0.013532857327747226,-0.023234674203215365,,,,,,,,-0.03150373747661388,0.030355275840012953,,0.03587467581299466,0.024376936840783403,0.13525378961401194
PI3,,0.02196006104917201,,-0.038230316581012155,-0.043370005844215784,-0.02616254981732644,,,,,,0.14942790298605554,,-0.018681317761353445,-0.023482490221451338,-0.023648202729369454,0.007640148135533823,0.035937798397019036,0.061060213375525176
PCSK1N,-0.05237936732974728,0.002860015498320223,-0.06567162894065054,0.018422733673961588,-0.048111716573948464,-0.022485276260253394,-0.0363807963128495,0.04138948840733324,-0.029823340677422858,-0.0051878656511351335,-0.010652818983835891,0.01021947959254328,0.0683919932956898,0.012024207843310424,-0.00825151444551839,-0.08858853763501347,0.08470500453709996,0.06691866262435119,-0.06698654826048704
NTS,,,,,-0.047360922264232545,-0.0006465710063305362,-0.01694322511644613,-0.010477961128395552,-0.01917690900107784,,,,,0.10267762591095303,0.024523849361352403,,-0.013488679299014424,0.10555395050358371,
SFRP1,0.0039252924239983,0.05924365688593968,-0.00723391787604872,-0.021228451598688292,-0.016129128111250647,0.034643708988219585,0.011848866837433332,-0.014891939886975857,0.028911174054452368,-0.011476306589099271,0.024883104509237728,-0.05789197320283214,0.11178626977352046,0.04263131019961425,-0.06529019917858164,0.03553889210889336,0.009852448906517751,0.048623305076172095,-0.023658114014062516
CXCL13,,,0.0080570809167303,,0.029815373775663036,,,,,,,,,0.016112968674847933,-0.030838210255141305,,-0.040138866639811616,,0.05954046174839898
MICA,0.006649183443325716,0.006898840558070621,-0.04410673414114272,-0.03817383042379712,0.020259548357654717,0.09286253859947938,-0.018538057282310734,-0.003192741208272231,-0.019458421101029123,0.026882826370158958,-0.01587709417251758,-0.011508771352379153,0.040693130385741745,0.008941819564094016,0.04183920746940834,0.10047223202192565,0.01753410557599724,0.03707019080207463,0.06801234163857063
TG,-0.022607497946244823,-0.010966219292274463,-0.01923765727370968,-0.010303555712537866,-0.011989531742959874,-0.0008115829840300003,-0.014311970568586754,-0.01077723211761605,,0.05681206067439797,0.013310106499179096,-0.004790798783082405,-0.03001080385569949,-0.026822999636826526,-0.014906835180872807,,0.05325250570864339,0.056417758693129406,0.1160790187739933
ADA,0.06375328331129354,0.009226418931490515,-0.030443885261440998,0.0010337358007442567,-0.011818209201573972,0.08665313966007794,-0.0060903734329293135,-0.01750309166459223,-0.03699074158447059,-0.04799399343654616,-0.03226959277891664,-0.06440581833664519,0.09064959708623331,0.030163117897400837,0.01531712796739927,0.05968197231388719,-0.025362470542915464,0.019965104612353433,0.1298637036168924
LAMC3,-0.006461809955308895,0.05726043683625207,-0.034209704883747444,-0.005879354043371686,-0.0448251229572413,0.09651747359110674,0.0022381119301230243,-0.029396720757482404,-0.018120789077772776,-0.006061378760008152,0.09572137881991405,-0.004215906174388257,-0.01100654994377061,0.03135943335386924,-0.0003147733626357715,-0.05887017167024993,-0.012423417494868663,-0.008840190129854085,0.082138989301324
CCL7,,-0.01744933642005567,,-0.01656307104943683,-0.02119206087653964,,,,,,,,,0.028729265099618546,,,,-0.019703628440558865,-0.007566406967252391
NGF,,0.04190601921310909,,-0.037950226181229535,-0.02262031928789698,,,,-0.01917692162780005,,,,0.02558763948058183,-0.010016187005352914,-0.02433781684312041,,-0.02420349998074186,-0.05168009521968494,-0.002349238003884203
TNFSF15,,,,-0.01844378970297583,-0.015690529959371858,,,,,,-0.005591386815135637,,-0.014168126333616317,-0.015116729142034034,,,0.009443081290032379,-0.011480413121086112,0.12185289290213473
HMGB1,-0.015857466831610927,-0.018094354151806557,-0.01548825440601354,0.03803389341428557,0.038946987039551254,0.08280580797728765,-0.00019502072626655594,0.016533145383878747,0.006227175873109849,-0.015631866259393775,0.01761624280112058,-0.1692298662190807,0.027706302607516553,0.04007814501100517,-0.04275389528888389,-0.010097722983469785,0.033017367375601375,-0.02565505928595618,-0.04750940913768646
ITGB3BP,-0.006078607215230056,0.05654687610756305,-0.03187059700458437,-0.054286481210119815,-0.0029360737994139074,0.06325109367344618,-0.005067321579581805,-0.021436522986484574,-0.03403366702732777,0.029806495253392472,0.030035375161490057,0.010501253656481847,-0.02827493032236718,-0.033891646988128875,0.02462130015598582,-0.021060366681541938,0.0391097536387145,-0.028263315752901527,0.02321572300999414
AANAT,,-0.025316332414312026,,-0.016781964109617145,0.011953034561472179,-0.0209583049062079,0.008303455657771026,-0.012423088092373786,-0.018029126607057296,0.02512773562616939,,0.0133642956512687,,-0.026542279465412388,0.04019103254595912,0.08493493518417494,,0.018543677832972116,0.010069145225653397
RELN,-0.018742215170866057,-0.04792127674974754,-0.01131791718757016,0.07211211030027061,-0.0130917926451171,0.004635632638362366,0.10486330854291838,0.025574052156435694,-0.007387666540516411,-0.017831367456521696,,,0.002438206027511949,,,-0.043054141119384,-0.018457093067498303,,-0.029838579009466078
IL15,-0.005599011642588984,-0.029858559899836542,0.05784661712692361,0.04236446483683682,-0.04466298005336125,0.10248977965043003,-0.02134810661869066,-0.003168090053454212,0.02634312965279983,-0.014938102803065297,0.07346095378882954,0.042954183241659234,-0.03834628321249342,-0.029903857511997037,-0.007823657000985565,-0.016423090895407853,0.014949304316181444,0.06475678391627736,-0.01857554188659432
UTS2,,,,,,0.03805361958416051,,,,,-0.028133967628608217,0.10715334254011875,,-0.022602693530220725,,,,,
BSG,-0.034019803727583425,0.015369588048942876,-0.06524069910432162,-0.008134264016404826,0.02201640838269302,-0.014499388369091586,-0.05632671840702796,-0.014633360616045237,-0.07656814420775936,-0.016514727691978853,0.03371514146675577,0.04888731677809324,-0.057105847455140496,-0.041217042053883296,0.05092673045685641,-0.034333421582725385,-0.0038920652138863874,-0.008231229389311845,0.035752836705666986
ADAMTS3,-0.027369660476414533,-0.022110250757983917,-0.03380195859094785,0.017946770269496037,0.06624112816402625,0.09305762219888293,-0.014043936602532727,-0.010342289091841865,0.04723531488837804,-0.024822305700401077,0.06729822647431842,0.010704433928307526,,-0.03085738877868753,-0.04974306045532237,0.010629902965487598,0.00524126774558992,0.008354784770593995,-0.01169651182367315
CD34,-0.025770532765150126,0.04758445083493006,0.09468367241511198,0.1166839311342807,-0.004826212191690656,0.06573996547267993,0.01990338434264201,0.015188536514470797,0.028643755033910975,-0.023218401243173814,-0.06279609798321092,0.034312930024693857,-0.036112597659571075,0.0532998435044749,0.061783286051987664,-0.11886620109964036,0.006427816485067398,0.027057812430895282,0.022951656291418873
CCL23,,,,,,0.00856346376757579,,,,,0.21116063818734274,,,,,,,,
PLAT,0.022333281736608826,0.10461382414035082,0.038247839274518566,0.0002765250558433895,0.008865885236533965,0.0974949415723619,0.0007447745399152954,-0.032148667333309525,-0.03270236906708655,-0.005369896340407655,0.040097377518674135,-0.06669723311491768,0.038838277040408486,0.006385784765509073,0.03651227260456272,0.04524124102120628,0.013402738631416415,0.012029801863164389,0.01253669981647201
NTF3,,,,,,,,0.03714115637392271,,,,,,0.12562148098641954,0.06186869614200184,,0.020936523535152882,,
LTA,,,-0.014147433627700432,0.006254773178273681,,,-0.012395959088368467,,,-0.014938104647031677,,,,,,,,-0.013269570085739752,
CKLF,0.054546266108125,0.07315590811722696,0.042819547364218814,0.03188794182383861,0.012835281123712487,0.09264920276264771,0.0556203291131126,0.008453808997833588,0.03132637676932299,0.0033755480900842577,-0.019947141462450975,0.0728021353812289,0.008697226349418113,0.03111516215938677,0.024106685623209632,-2.0634531457052404e-05,0.04687944664988171,-0.01964834933688877,-0.01969805539880707
CD24,0.09296502641057434,0.011408016121123382,-0.00018527099587763802,0.0561158362471038,-0.04505904467507998,-0.036874079636406994,0.07336270090620925,-0.014508188622267923,0.0557455637819457,0.028575834809749356,0.0006602161017304549,0.08860451577097724,-0.012103814487402408,0.0736956221826925,-0.010641001274315613,0.021191972995369658,0.0785402209347619,0.02879525128890767,0.006735663982546344
HSP90AA1,0.05972116447590679,-0.0399298952675865,-0.003964502249917613,0.03285454469779739,-0.015342388478819932,-0.07591710983266227,-0.013939019211221816,-0.027479676648138975,-0.08116054543148772,-0.04620752816642822,-0.016272146791431946,0.017301645213386424,0.16205881873100042,-0.09716227271740825,-0.061704688380877525,0.06721482425728492,-0.052723078273842656,-0.03565744535051531,0.0005025288385233003
BMP4,-0.023266397438908844,0.04554862235415929,-0.014997108968002259,0.0029245424349007535,0.04381860924853475,0.04806697317164404,0.018612371310846705,-0.007747193034880641,-0.028756848150030847,-0.012728808032827074,0.028436781989134925,0.06019411686327611,0.059870162317643826,-0.002554214243651818,-0.002361229588546173,-0.022618668237383895,0.04142803177729812,-0.005568206414301281,-0.0503005182432884
SCGB3A1,,-0.017449334675145343,,,-0.016836738756424167,,,-0.010478996312284128,-0.031736308243436914,-0.010423611874526744,0.09367778871779563,-0.0489958595929195,0.02780313049441441,-0.006082815977061215,0.05350358104150977,,-0.03173261358687567,0.030658594677408647,0.0919317966645046
IGFBP4,-0.014194553237033444,0.033819766253568,-0.08496270061778785,0.0009759220677205767,0.044976230352541946,0.05191412183263194,-0.01962598181531959,-0.012601138835445376,0.052044362216879296,0.028362375828584474,-0.0068387165871067945,-0.036639536223767324,0.005085056557671895,0.017975506828280065,0.0298252661910007,-0.06009280713973811,0.02058741560798324,-0.023302812214831995,0.04285498325458711
RSPO4,,,0.06490353354831598,-0.032493862884937094,-0.019432333423726002,,-0.014417255066553432,-0.010478994779493867,,0.06140726223459557,,,0.010572135320718547,,,,0.013324163230061293,0.16837711841848624,0.06532276290522367
LEFTY2,0.040228678515971804,0.07158795714771198,-0.014321185637591854,0.022592623885852533,-0.0048029446113113695,0.07639211481414132,-0.035504662898923824,0.038384049732138596,0.008518245232969167,-0.01844092336347022,0.1274956327581514,-0.038174538834165606,,0.10683568335260102,0.014619595714657874,0.023539187524958184,-0.029062556243046236,-0.06455991245982813,-0.006037153743867818
PF4,,-0.018100883697534563,-0.01286901372173437,-0.014450953178676718,,,,,,,,,,,-0.02261122705469094,,,-0.013673706768076282,-0.01791631330382805
ANGPTL2,0.001279322036967677,0.06922680189051604,0.01647240563733224,0.038858581658552854,0.10047319050804689,0.10558338577632241,0.0708034532656272,0.05849872168347828,0.026093320882062204,0.03779042816719262,0.06445383869337752,0.13845097144898452,-0.042196872491388836,0.009523583773775827,-0.016114024602145782,0.1270790861627775,0.00647063990978284,-0.004101536753657791,0.07276861825450069
LRIG2,0.011194490035235653,0.04573473928486998,-0.03615075986721003,0.0065465107505640946,-0.045032365994697336,0.05262787404291998,0.01857844069136146,-0.04794947444499197,-0.0385522422969394,-0.042383347277648295,0.07105967633502128,-0.02287105993875233,0.007241037424963626,0.02862328758922499,0.0022493349136812313,0.01486595469949098,-0.019522512814350794,0.020092983593450253,-0.00839962479169375
ICOSLG,0.06255596279215872,-0.005080624839641424,0.01972745899789977,0.008973820038074148,-0.05419406438213367,0.12500681632061836,-0.032022004112807353,0.07979840642367858,-0.004309348918144641,-0.031368695114156714,0.08219883311797346,-0.0777467116250293,0.0361917913318855,-0.018286737599220147,0.037754936827222224,0.005919352472823514,-0.03433128133243437,0.03714418892173132,0.006049915998033198
WIF1,,-0.03256960219934736,,,-0.032235344334986954,-0.036042808998270025,-0.011125454252332205,-0.019719298548780944,-0.04392888811701253,-0.027877552077973343,,,,,,,-0.01986600996125869,,0.012634154031576153
NPPC,0.11589654799152788,0.015081232762905558,,-0.022416992078035904,-0.010901181205208513,-0.04270007024932103,0.004859099803562846,-0.014563238310916117,0.0031254658175979486,0.027614836909471988,-0.024874583927199195,-0.023389639858033266,-0.05406186266630463,0.05453505137613121,-0.04278195744426298,0.031222788022227624,0.06062322348019496,,-0.019384217179423006
LYZ,0.013694002478483033,0.018344988258803017,0.02653086681168102,-0.030721761087192375,-0.01995868863616178,0.10663779214705328,-0.02657234567269272,-0.0069376388060751045,0.04593728134582607,0.08487129935796506,0.039425500714542296,0.05230268146556463,-0.05752906775364813,-0.034064858741308844,0.009642874490764114,-0.03333704289494742,-0.026433891868845934,0.035528241527139084,0.024970275335301228
EREG,,,,,-0.02734590382709342,,,,-0.01972744812282923,,,,,0.010470822681316262,-0.016963584642805587,,-0.026617398748895304,0.04053687653035147,-0.02062698401218263
SPTAN1,-0.032819705820884996,-0.013877188146187398,-0.07082121896479894,0.06384797853611975,-0.04308622460827017,-0.04693025803800274,-0.00456153335834725,0.003883070712597367,-0.07451325636547608,0.00498126929714818,0.07094983561882863,-0.00870999867996781,0.020465995801393192,-0.05002946681612289,-0.02506722945877686,0.007654438168380722,0.0329519948558293,-0.01896064291226734,-0.06396075340697491
PTH2,,,,,,,,,,,,,,,,,-0.03398631743953055,,
LIPC,-0.028944364903606294,-0.02216023936879007,0.032340704466666245,0.018306119924939353,-0.01881369713327295,0.07872474012072224,0.060473591282275314,,-0.03533150003227926,-0.008868115955343819,0.029990286613974917,0.2703197954389071,0.036305479543043875,,,-0.011680885458956427,,0.08382395473064783,0.043152499450425645
COL8A1,0.08346033702327772,0.011664744234348021,0.0640576508438394,-0.009755384607228587,0.03941477932479651,0.00947581526692887,-0.04105285199438376,-0.0073526747072886756,-0.019665867401875037,0.04379420745052706,0.018324763594610473,-0.019725028951990548,0.08704426563396722,-0.010396660311307091,0.05712268274728679,0.043292047387749194,-0.026950720900560984,0.04789028913345009,0.0417699755222521
GSTM2,0.05450537530368856,0.017989468103861195,0.02064098046287712,0.04415947121664868,0.19102847303248108,0.05606029719656673,-0.024784332215693566,0.005393399843017769,-0.012763970276180734,0.00434656622499816,0.019207038996035316,0.05105802903290928,-0.00360358136840119,0.05942045380824611,0.029010326644586255,0.04771912030763795,-0.029428158730677504,0.08747220960774985,0.06055235298369029
IL4,,,,,,,,,,,,-0.042184023028674474,,,,,,,
SPX,-0.04185468664378239,0.005546719429827049,-0.011267294240580157,0.030858847861682748,-0.03773264163346319,-0.04630399368399938,0.02004765992172801,0.006248057854128291,-0.035374331420935545,-0.02999745287518781,-0.03297603262064269,,,-0.0013189121157442575,0.10502505524830127,-0.0026996971034603115,-0.038470694744539166,0.05427484609303794,-0.01549682531134235
MFGE8,0.0004262335433156796,0.03513622041786755,-0.014775400608674322,-0.017195674814655,-0.041564221539154,0.04226535522793513,-0.0035457884467073107,0.0004152401666469372,-0.0408439143836293,-0.00919208798080418,-0.06538522397420725,-0.02411528914578507,0.05537354606344155,-0.003922234999183375,0.00027886936365180675,0.007971318009099707,-0.0426257535287563,-0.051313666258286456,0.0945289362740539
TGFA,0.05578839750030005,0.00979654023902204,-0.038791849903794924,0.03934218874158419,0.031901192791393286,0.04594447544569582,-0.019843872096750863,0.018188440336699876,0.017048190138946262,-0.006835534899096628,-0.007367981995779197,-0.011588124322788983,0.11551855162932581,-0.010316451567325607,-0.020207744860680027,0.04233682587653818,-0.02979233995255459,0.020986528870672976,0.0525287259643001
SLIT2,0.13604263292527666,-0.01567542995650678,-0.03355555245973845,-0.03696330920213516,0.02734865470845686,0.012148373801256815,0.004441420994243775,-0.0049070078335633985,-0.05696332734638893,-0.03360153800902637,0.03067258366421385,-0.036774782609086,-0.012294719004191804,-0.011788844001209864,0.06498134384755483,-0.02502379232207622,0.046183553393488924,0.023346909065138442,0.06845202075344388
PLTP,-0.03544895300275986,-0.03781562780938487,-0.01531463342182659,0.01599769515344771,-0.012414343371734766,0.11652029137334022,0.04455467887402924,0.0350573931888235,0.04798436950032373,-0.0006206632125513804,0.04939601845622421,0.022939879583592126,-0.019367873887556283,0.13240104095627198,-0.001965917556810802,-0.003667512698940746,0.025374457771427366,0.02897914910864918,0.019447300468961478
APOD,0.035835108909707,0.047862077552097704,0.02352105290159071,0.08441194207839445,0.054875097217912484,0.060487204367497265,0.015079034169710471,-0.01665825737941488,0.035703675665203584,-0.04269786754719458,-0.09330172364246435,-0.06970474120861836,0.04030673175052274,0.0004848093147919756,-0.00182558024023079,0.049697062229814466,-0.03546544435714572,-0.025867200874999805,-0.06346008040356191
B2M,0.06484432158782037,0.07321757446027327,0.03908569205969394,0.08278334561170195,-0.016374440389104784,0.13596993168191515,0.09080478266963643,0.0034108493940402627,0.07085838900401749,0.015441232711463174,0.11069168693127544,0.11977405092636159,-0.03317695651445921,0.043651581511896964,0.020036018762308944,0.028581621720029444,0.015087871344588843,-0.03511987487527599,-0.037704075540451555
OMG,0.07640435560795132,0.007427788903932288,0.03394864994301843,0.011965061211086939,0.03093438185443627,0.020707186181635705,0.038647323390360165,-0.023669381108712056,0.0575418214046047,-0.06555112030748503,-0.028405436468227088,0.19549539676321975,0.03365513376330518,0.024093156892001966,0.020778038867518007,0.01659114901442012,-0.012170908201601584,0.014267999952599458,-0.08912327099712904
CXCL3,0.033422409675457634,-0.028824696149735096,-0.0008471593062616724,-0.013951147382164093,-0.026577979555856297,-0.027517252480751993,-0.04173796918348458,-0.011210309398849651,0.05261631114343091,-0.010758140433295565,0.0027891699510829027,-0.08549320337165459,,-0.06543528584374893,0.020747355099193725,-0.024244103959961898,-0.0355164228902614,-0.009555655539355334,0.11646390181693816
CXCL10,-0.06460513125429716,-0.06041818233082139,0.02109593502441909,0.013910888357709256,0.013583662202745641,0.08510430491966144,0.0444485414992029,-0.01702928047846332,-0.043979965421521515,0.12005112075858299,0.01353232778180631,0.05050280299029746,-0.017474710997705267,-0.01662045414754571,0.06621025856716438,0.028091139253242036,0.0521022877467274,0.014190453747081106,-0.04149874038827253
RSPO3,,0.1550261425769937,,0.0178250775243769,-0.018813685533705764,-0.03441464795703239,-0.021775084408529502,-0.02722203455700649,-0.0296625294155818,-0.01124204940994765,,,,0.029340956975490176,0.031592978678977396,,0.01168771427675386,-0.019995330010624788,-0.018818347458346305
CORT,-0.022607502677026284,-0.04494594177523801,-0.02298324358196501,0.04219738187214055,-0.022833247983272582,-0.046271672632815126,-0.03411126626454954,0.03094945153344536,0.10991007816062387,0.04135596258079664,,,,-0.034498846410571535,-0.023661499872157404,,-0.004821447653655941,,
NCAN,0.09848102854499377,0.1047427355793521,-0.008219279550655025,-0.008172820271323596,-0.022863163017701728,-0.0062597446334164975,-0.056141324468638634,-0.0209397400625238,-0.07644218613208686,0.04102443415062572,0.023375844366457912,0.015399501472119076,-0.0322266377449355,0.02214475833214028,0.037195050717339376,0.05584503658596338,0.01619986916314841,-0.002711014241027804,-0.08955480085276919
PRG4,,-0.026241718079762583,,-0.016563073630545586,-0.0134705312975329,0.022125769544159766,-0.018424679631802866,,,-0.013143814139550167,,,,0.006589069418775792,0.0031997695455263727,,0.03965779324287162,0.010289115420929197,0.05818229100058047
ZG16B,,0.06134887090892931,0.026585025373716476,0.011366618634350428,,-0.03218731456859582,-0.00984971478205926,,,,,,,,,,,-0.02493202462820897,-0.015284452741883907
TGM2,0.016112724092799364,0.010136682595060635,0.03848179831072883,-0.014346969108021952,-0.040524129348424004,0.0219262216351697,-4.848429585460298e-05,-0.03321889042508273,-0.09265547131784015,0.019039368872261226,-0.020121162930790665,0.027597660868445527,-0.024237333693622406,-0.022606835187411734,0.014073974272279544,-0.036756018269502054,-0.012636629706334886,-0.06040711336972681,0.040224832199598354
