,ZH916T1,ZH916inf
PSPN,0.015191385298069012,-0.07111955382039095
ANGPT1,0.05695553567007073,0.010567978720319279
PNOC,0.07253598546752288,0.009442488169435393
L1CAM,-0.03870764201524789,-0.0201394041111882
APOA1,0.12773683011064027,-0.03647883477010764
PSEN1,0.003485451835738867,-0.04582637824525686
CALM2,0.08925029077496864,-0.07633807407332437
CLEC2B,0.0017364737561671806,0.044288025205651366
NTNG1,0.10961166879372079,0.049204529818670725
LRIG1,0.09099463611474919,0.06907182828140133
CPAMD8,-0.019136999171187007,0.12422752100682302
GHRL,-0.024368518688857185,
NPY,0.037139753660532404,-0.09840133034710544
MMP2,-0.0380572888121445,-0.05418677322486127
PPY,-0.01792732047963347,
ALKAL2,-0.0404297698481165,-0.0289684581325382
CSF1,0.04937931630475406,0.0006356234971476475
SEMA4C,0.02617073992700375,0.035817079498508445
BMP8A,0.0028254465853903153,
ICAM2,-0.004972669862862808,-0.002737237841853084
SYTL3,0.09232240827360927,
IL1A,0.036900802037312413,0.0413371025445735
PGF,-0.004538789915300972,-0.06298293290283456
LGALS8,0.03911816092996721,0.14747796708943997
DKK3,0.0737357157489776,-0.015093316746293594
COL16A1,0.019875191229374426,-0.006960602798173441
TPH1,0.0006978268185046956,-0.03488577222878097
TNC,7.868181742491163e-05,0.023071000222227522
TNFSF9,0.033731289335002884,0.028462102034191115
C4A,-0.013879097988405876,
CNTN2,0.045535100871000475,0.12546612097234983
LUM,-0.05161979218518818,
BTC,0.037745448058833446,
APOC1,0.059947909650578876,0.028431786579703733
PKM,0.0009327384845708697,-0.0029954383606120376
TNF,0.06715748946307717,0.085323727654962
GNAS,0.05602556800899736,-0.012593229099418849
BMP8B,0.039144608310815586,-0.04922789407953555
LIPH,0.033468501656136844,
CCL28,0.11082159713055671,
PTPN11,0.05288831942350075,-0.006371163702638203
ADAM12,-0.05393133446006636,
EPO,0.04798408109633736,
EDN3,-0.020256075665292177,-0.011617451566337481
CCL22,-0.022545275272492615,
CCL2,0.03825310643464319,0.054828727337809906
DSCAM,0.022497576537989512,0.0852657332844989
ANG,0.07279382861351638,
FBLN2,0.025947829842815403,-0.035690343246201
VTN,0.009551728480692322,
VEGFA,-0.03563943410954746,0.07234663037253822
F10,0.09789201609838068,
SERPINA1,0.026985211209864964,0.05162999568042497
VWF,-0.053360103443262676,0.050678805994556875
GDNF,,0.053135801860945055
VASP,-0.017687756629743305,-0.08234330398243293
ADAM15,0.02077217915011276,-0.0052770525823973
WNT2,0.002094170475383114,
OLFM2,0.11796016918406113,-0.03620004802138055
MFAP2,0.04357772284874126,
HLA-C,0.0017351666002010998,-0.05331905287592584
THBS1,-0.0945347532309613,0.050827443093264
HSPA4,0.023349787671916287,-0.09321110688375293
LMAN1,-0.005780507232453989,-0.0505972287936531
LYPD3,-0.029284699098702443,
APOE,0.01743722771641701,0.025396458057473138
SOSTDC1,0.05394079481391765,-0.005834869491808602
ANXA1,-0.0015999250711204653,0.09856763684487085
WNT2B,0.01938237972526533,-0.06044707258798426
AMH,0.03888743054739896,
GDF10,0.005308466272987548,0.05891909111604764
EFNB3,0.10368267572194866,0.042182276092209814
LTB,-0.0008527765833614871,0.09378835548184357
ANGPT2,-0.03662169593935974,0.07871911840297031
NRTN,,-0.0034728972408061467
ADAM17,0.003527681719867781,0.01219786933779479
LRPAP1,0.06741618185100565,-0.09863248392501464
NID1,-0.08851294047506857,-0.08093749476690852
MST1,0.08376721859225335,0.03407113743169507
DCN,-0.043070619716307955,-0.03851733097401735
IGFL2,-0.0046170243550767995,-0.04299668954983772
COL7A1,0.0025357100345266706,0.04350679288027456
CALR,-0.06872968481094069,0.036590342030620455
PIGA,0.009823938960311118,-0.022855409010893876
CD200,0.031152044884546787,0.06184269194301444
GRP,-0.027099945674707842,
CDH1,0.031019865890598717,0.1117253310492775
LPL,0.051982348490299354,-0.028270168972122752
SEMA5A,0.05335721527192119,-0.06319714216793877
SEMA7A,-0.004123357920490235,0.09611173334061568
SEMA4G,-0.005484377893556984,0.12495677937756917
SEMA3B,0.03977267350393422,0.023653768660015985
RPH3A,-0.0319108179325047,-0.11606364195952269
JAG2,-0.00613331393493719,-0.07622443389535322
CGN,-0.03019395491900173,-0.03949214845619558
GDF15,0.03670354659229654,
SEMA4F,0.07495821134938135,-0.08585271904426174
NXPH1,0.08116599021361551,0.0054641667601241705
ARF1,-0.05498012611315258,-0.0580708442358778
DSC3,-0.022839005899847897,
EBI3,-0.019290259204266386,0.020732928255832526
TIMP1,-0.07181862941311593,0.05434066581393081
SEMA3C,0.020985125530022356,0.14929802846142642
GNRH2,0.11286061444465842,
GAS6,0.04099473763574262,-0.024314182514293122
MEPE,-0.01775731167809771,-0.039491861397509494
SERPINE1,-0.08028215652439954,0.052746353444737853
RSPO2,0.025999902187399296,-0.02810595101447953
SHBG,0.03905973307317331,
LGALS3BP,-0.021060047175941086,-0.017999754285074915
LAMB1,-0.09773404859744828,-0.01656714640438602
SPTBN2,0.023215326195520886,-0.09288732009836763
COL1A2,-0.10264279726538893,-0.017215447262697
DEFB1,-0.005907808410657234,
WNT11,0.024181011410037846,
LGALS1,-0.07681345158006136,-0.020457226388562882
BCAN,0.07005158117208947,-0.01150800314266042
ANOS1,0.08617320667784528,0.09840375422419101
EDA,0.08792746872854962,-0.05172847732245102
FGF22,0.06968805624212193,-0.061977691057877086
SHANK1,0.09405772207868376,
RAET1G,-0.028477774283371365,
TGFB1,-0.03886046735218396,-0.06399455246516135
MSTN,0.027891776962892814,-0.017560873672345233
WNT4,-0.00942568031076503,-0.04021407346687599
TNFSF4,0.01495092243724342,0.10930193788937827
NTN1,0.015553043144097889,-0.019373621942891713
CXCL12,-0.029159834828983135,0.1060212368975072
GNRH1,0.01163864868876622,
RIMS1,-0.023103595130799313,-0.054322230669485695
FGF14,-0.03933984159939945,-0.06269101746690577
IGF1,0.04810227814170439,-0.046230273317148705
TNFSF10,0.058885758282470134,-0.021469089089185826
GDF5,0.0024533573424406143,
CHAD,,0.09102215150900257
RGMA,0.07582949694330768,0.04714518484803966
WNT16,0.07175968561830365,
CX3CL1,0.08318941487333394,-0.02843131628258099
FGF1,0.05418560695722706,-0.016192219856936155
ALOX5AP,-0.034103046681800406,0.02441976678318562
IL1RN,-0.038474156811720596,
FGF23,,-0.046271965377853816
NPW,-0.011629597838310605,-0.03488577432370113
CXCL9,-0.06180511783425404,
ANGPTL4,-0.037874558482562326,0.006999095470077939
OBP2A,0.037267540485756576,
COL4A3,-0.020817347678533896,
NRG3,0.05833782059313864,0.009975120793423907
IL23A,0.020389947686344702,
COLQ,0.10621641140480725,-0.024514274727853273
TNFSF12,0.031182856109362334,0.03446669009180744
DKK2,0.023899644646015607,
FYN,0.12439448066660498,-0.002655865552089533
ACE,-0.02236224350880043,0.17408689497640828
IL18,0.09098013992046514,0.06682163873244681
CCL27,0.06591201692909109,
SERPING1,0.019855492838697638,0.032534183503406276
AZGP1,0.1001236135172208,0.03827519599089905
INHA,0.0019335983469080593,-0.031483206791079875
SEMA3G,0.01378149696369238,
COL6A1,-0.112560212814118,0.09052303627780846
FGF17,-0.02444055909844229,-0.03406420575808362
TNFSF8,-0.011597467474312104,
FGF20,-0.03169313264875751,
ICAM3,0.08132705875844935,-0.0033332159196167153
LAMA4,-0.09151543137794706,-0.06673075447581715
DLL4,0.021584726594312414,-0.049963666991541526
SEMA3A,0.039765336049476414,0.0359333504490796
RLN2,-0.012623781853191825,
C5,0.02282086651344512,-0.04684062163409782
COMP,0.050791719154734315,
C1QA,-0.05507765954850296,0.00845176395982847
UTS2B,-0.002315902141299137,
COL9A3,0.1065328050057211,0.09091521969892571
HGF,0.07876083479219245,-0.009400310833254207
P4HB,-0.11246336636975417,0.029260095217417247
ADCYAP1,-0.012426184736772244,-0.005478245516994913
GREM1,-0.03781355265992644,0.08943130754389708
EGF,0.09826485987767862,0.005235944291723632
VEGFB,0.02031789851302068,-0.015121638967496345
FARP2,0.024809782205366813,0.14623009018268968
LAMA2,-0.02969772503597059,0.05101059944480668
NRG1,0.039626938895993426,
SPINK1,-0.03931961375013473,
EFEMP2,-0.017610964838852095,0.1363052774461909
SELPLG,0.038081490284933066,0.06348226540847222
HLA-E,-0.05753971831139362,0.044804012966486596
PTN,0.09005192165298748,-0.040325459201609695
CD274,0.019816965813241095,
CD14,0.007468582602319748,0.024933329477265575
SFTPD,0.031355692084001116,0.1428859003464325
SLIT1,-0.02486620561079447,-0.11420996576435023
CNTF,,0.012286169725729539
BST1,0.07655321053561437,0.034558121801021614
AGTRAP,0.016573113294109074,0.03426557304406519
LAMC1,-0.08343514749891759,-0.10504165785703835
COL6A3,-0.07297073428196124,0.10333037774254145
FN1,-0.10985874070389053,-0.06443995191880497
MIF,0.06297304266769128,0.04833472160222685
JAG1,-0.08344370502316507,0.011823944858030507
NID2,-0.05626143095282296,0.06385890707106306
EFNB1,0.05762150507852701,-0.01814882975747227
COL4A2,-0.11364990801157726,0.17471071904920996
SPP1,-0.04715613139905137,0.056425453645475986
PODXL2,0.13663866005170505,-0.10436219159021966
FGF9,0.07772862517858846,0.0039003306225733735
ITIH2,0.04877438991368505,
ADAM10,-0.03369517846849489,-0.07015329208532035
CFH,-0.03143946868322106,-0.01761656832427538
COL4A5,0.05161587438592235,0.019522396678957585
LTBP3,0.023333343967783544,0.06132482291680353
GNB3,0.03815315190001016,
COL6A2,-0.11025730179844061,0.05586521522790109
GDF9,0.09317446136675454,-0.046903878885860874
NCAM1,0.06463348158483082,0.03576498258365679
APOC2,0.0514831021266821,0.0029730299552360433
BST2,0.03264815589473679,-0.0870824244856286
COL5A1,-0.08042771011230244,-0.036478669733962556
CALM3,-0.014713975842151743,-0.09912359055098346
THBS2,0.0025454537948685152,0.036534992612212894
SERPINE2,0.09353340159582818,0.10658424237696806
EFNB2,-0.0025610251146592432,0.14672861166456785
MMP9,-0.0653895588583452,
NPPA,0.06767682333954353,
APOB,-0.023167639896056073,
C4B,0.15209250308853403,
NTNG2,0.042046346119477676,-0.028120656635457198
LAMA1,0.05655242115240012,0.22098367502542757
UCN,0.08419533782010315,0.04694376393923527
ARTN,0.14965295302211581,
PDGFD,0.0027793183080361055,-0.04563274655854999
EDN1,0.00949734685835832,-0.07868945776187711
ARPC5,-0.033119954333290354,0.08010233989833522
GSTO1,-0.033915914076004264,-0.010237392780106049
PROK2,0.07900203468591498,
SYK,0.045365436103377677,0.08571262923135348
CD40LG,0.00750567722822895,
ST6GAL1,0.06759192627677577,0.07169561976252756
WNT3,0.01749992337264847,-0.06397694199315622
HSP90B1,-0.11201541024578017,-0.0556972413952478
ZP3,0.11090469111157186,-0.054567858586422005
NRG2,0.10680689695233427,-0.07294445237285241
MELTF,0.0448957715947151,0.008967630430203658
NLGN1,0.07540982087934757,-0.006503108255692236
SLIT3,-0.027832038628346926,-0.06689596302365344
CCL8,0.05117704542984863,0.11464243536947538
S100A4,0.00026176477903462814,0.0018764892228415406
TNFSF13B,0.017230125065369497,-0.08168167998805703
HSPG2,-0.06583674384126385,-0.014273302460278442
FAM3C,0.04786278576056541,-0.04185692054540877
FLT3LG,0.04549122228517901,
A2M,-0.016933551212520312,-0.00011209173864753786
VCL,-0.0611012405572742,-0.007051627007974585
FGF2,0.023717909204393112,0.006647346605113214
CNTN3,,0.0041142159374690426
RNASE2,0.06274545543720045,0.03287100312775386
ADM2,-0.0068782129026920226,
GAL,-0.02349194985778277,
CXCL6,0.01485640570240688,
PDGFC,0.0351263008005556,-0.06041665429075681
COL8A2,0.09637728609299999,-0.0423158301556672
SPON2,-0.04753381924218831,
SEMA3D,,-0.012819070546981714
BMP6,-0.022257733480253297,
TIMP2,-0.02979168627392324,0.04037925563533401
EFNA1,0.007081254925820562,0.1078153374032306
S100A12,-0.02594928867065474,-0.054567907378725584
TFPI,-0.01711458756217778,0.03791022836821173
GPC3,0.00987965506748428,
NMU,0.11207376170934116,
SCGB3A2,-0.037458276311903425,
LAMB3,0.07286995605535695,-0.017027526652106367
LGALS9,0.049684226924213516,-0.007072925952513314
VIM,0.047043758119268635,0.10740340787112608
PLAU,-0.0025783752597608647,-0.0071616601395787915
TGFB3,-0.02475199841774286,-0.04586353413742529
APLN,-0.04107705128324816,-0.0030083318437942007
SHANK2,0.058128083125336676,-0.04343606640238826
LTF,-0.005572335763971007,0.056050686478632684
PYY,0.06187257215055223,
PENK,-0.013172241012376006,-0.03406419719591419
CTF1,0.0880491272995675,0.0081505004488364
COL3A1,-0.10297417751411124,-0.043668272167863974
S100A10,0.045094459554242294,-0.02317696596193962
FGF13,-0.016792507877323157,0.0011324098883724392
SEMA4A,-0.035475657940110567,-0.0680389060648863
EFNA4,0.04825021199946434,-0.05287875732532356
HSPA8,-0.04199794771636212,-0.15013263458558204
NPB,0.01944669493498804,0.1645113653498113
ULBP1,-0.017413760847052057,
SEMA3E,0.040278580855314716,-0.13224066546425173
ADAM9,0.0312649174312715,-0.08423183196044537
ASIP,0.02692118857373052,
IBSP,-0.0787265494402826,
FAT4,-0.04555356543887095,-0.07197605430608263
MDK,-0.018959372735973517,0.10748904008181467
BMP5,0.010385043826066987,
CAMP,0.05110127155318492,
HSPA1A,0.06614950188967274,0.1093877616528332
SEMA3F,-0.02841048268457906,
ARF6,-0.04393943071663657,0.09931021269094424
IL6,0.12315196097817507,
CALM1,0.07531766286995642,-0.07373894639915217
VIP,-0.032528531235952875,0.11047956143320162
NMB,0.03694838963163282,0.04286859304217857
CCL26,-0.018661671870524383,
FBLN1,-0.019435000138582292,0.019426564306136686
SAA1,-0.046997966914037737,
MICB,0.00700506052640458,-0.04299659018829978
MMP13,-0.028207138474225697,
F13A1,-0.01979054678337263,-0.035690119535533436
CXCL11,-0.008697332754648278,
COL5A2,-0.08920564025973761,0.10259958926837481
EFNA5,0.04359839087674137,-0.08083630429879962
AREG,-0.024558179153813375,
EDIL3,0.011901275010665126,0.1263482473721825
CD86,0.018520872897091666,-0.06378275758896843
HRAS,0.05047424630339905,-0.035564339360202576
C1QTNF5,0.00959168787755688,
RLN1,0.13180495294432623,
COL4A1,-0.10031905209852633,0.06682550783577863
CCL3,0.06237710849035523,0.07287286376921714
BGN,-0.0627005852438412,0.0018484925850702388
RETN,-0.027353218088039786,
S100A9,-0.0310714128838338,0.0003373783995733694
HCRT,0.16875269698959286,-0.05512203400626671
FADD,0.015496773888942349,-0.03876144136085416
ACTR2,-0.06934773978494518,0.013802375517809719
BMP2,0.0794799644605841,-0.05867793742454902
PDYN,,-0.05993054709504606
CD55,-0.006972128977103885,-0.011384027228926072
CD6,-0.01047155662048399,
IL16,0.03547856712761465,0.11938079043990532
LAMA5,0.03220951301476648,0.14580245601620823
RGMB,0.05601772927017698,-0.03221139390923259
INSL5,0.04244187104851625,
IL12A,0.005075864187010942,0.04026390964649037
S100A8,0.062393830563667624,-0.10701595132883922
TAC3,0.09072888711914726,0.04249716643687617
MFAP5,0.04236033116974795,
CXCL16,-0.010153144586762699,0.07972688555465653
AGRN,-0.04516118256011071,-0.07391992015184254
COL4A6,0.05601018366881137,
FST,0.05661867975302924,
MEGF10,0.10467787288136865,-0.03730152133658978
C1QB,0.0456697665605006,-0.009794311024084937
HLA-B,-0.06244832715771323,-0.0583392863179299
PDGFA,-0.01767623128309246,0.0457453966195334
LAMA3,0.0925765165211951,
DKK1,-0.037335596808217825,-0.036478794517182785
INHBA,-0.03859209773997101,-0.048856530884135135
LEP,-0.022505826509620633,
IL7,0.04172380474728593,
FABP5,0.08141648504463739,0.05336451846498686
CCL4,0.025991837917563494,-0.01415962447265914
FBN1,-0.027595022073687827,-0.028092846106371173
TCTN1,0.03873707715251407,-0.04403718145358529
BMP7,0.10400826379112345,-0.030832532848877988
NLGN2,0.04042849036612764,0.04109255220447529
CCL25,0.06596389295161602,
NPNT,0.06614666576631109,0.043660002768681525
KITLG,0.027235058885588,0.088137817396834
MADCAM1,0.0002814886053041708,
F12,0.035975045956961355,0.007279567588796636
S100B,0.08581305042636367,0.16464716169672886
IL27,0.002676178358070064,
CD99,0.06810542423899804,0.07181966321524973
PDGFB,-0.019019287792045154,-0.023948937247815202
CLEC2D,-0.0170254768135669,0.1583907426177769
F8,0.04080586470066052,0.03768437386449714
C3,0.009106931252207559,0.009564443183726382
DLK2,-0.025054220352367342,0.007446511685697391
TSLP,0.03530410495513215,-0.0417885980765434
OSM,0.055473516757970714,-0.018918079681449783
PRND,0.042915612408939,
SLPI,0.025073801397888038,
AFDN,0.02266415905622437,0.019376899186220316
ULBP2,0.009258222267029109,
ICAM4,-0.011280325814360937,
ANGPTL1,-0.03972318055944369,-0.02382562209352946
LTBP1,0.06985343373942736,0.0236573977092758
NTN4,0.08718790417415832,-0.00035623900691127575
APP,-0.020539147257033888,-0.008672121684256196
RIMS2,-0.012424121079837374,-0.01732327777155022
WNT7A,0.10035468511254124,-0.04366826528660574
GAST,-0.030815559104576437,
GPI,-0.05539891858352477,-0.10626430401814732
IL1B,0.008288112430583722,0.03584241678246799
HAS2,0.0023439587996881683,
IL11,-0.012542314306793942,
SEMA4B,0.07010939627297119,0.13756905865275262
FGF12,0.0578660159613961,-0.013570007869268829
CP,0.034977340624838815,0.02120023688180674
NLGN3,0.12202299702183185,-0.029243580565171817
GZMB,-0.05421634856716011,
PROC,0.023385394227617266,
TNFSF11,-0.01864808664146242,
AGT,0.051095714681762376,0.04260856527243792
PTHLH,0.06703381856449843,-0.05456779831375713
COL1A1,-0.09615490805547587,-0.04627174581638372
LAMB2,-0.0134684138668823,-0.08334273350038549
DSC2,-0.01318818215426756,-0.01818321246705236
WNT5B,0.0815236615995239,-0.04231574179783333
LEFTY1,0.0017244600769117093,
FGL1,,0.05642408746334039
CXCL5,0.06821291065848879,0.0421446771385398
S100A1,0.09979265251555744,0.03556424285795735
C4BPA,0.01572001764515083,
NPTX1,,-0.07321635184298823
TGS1,0.052741314519842736,-0.01903561946603042
SST,,-0.09196858413519025
IL34,0.003586615963037749,-0.06348118804576429
DHH,-0.020806209273224505,
XCL2,-0.023491944041771188,
TF,-0.006904934752795264,0.08679503712018469
IL33,0.0255101871242763,0.012870749910223042
RBP4,0.13958747233239982,0.0032145278921968347
CCL19,0.027093168833106678,
CCL20,0.021862543678218774,
NAMPT,-0.04726259248549758,0.011368292403553793
