,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.03295156473453775,,0.026235020880663498,0.009332488206959994,-0.002142262124821965,-0.019599429737880217,,-9.810883020315507e-05,-0.02821574829751623,,,,-0.07682658449147145,-0.06271170481345273,0.02626270509767413,-0.011427186113037833,0.008380150572575122,
PDAP1,0.0016625677673222515,-0.059489580480709306,0.00902079018072002,0.009193598577030448,-0.03675848893772864,0.032043036855563936,-0.07390061865368173,-0.09060035748948696,0.011009658967902848,0.019363392591636906,-0.006877603035123077,-0.0343239107110829,-0.006580551859899888,-0.043171648303137425,0.09399547627060675,0.09096514681932631,0.021097394876906705,0.09262735879981154
QDPR,0.16959517645095595,0.10033411622986085,-0.10648503095160627,0.06692953907978676,0.03820162990523552,0.09889772604989368,-0.00739483204327331,0.06714531787393994,-0.061627838106357205,0.01768648163293646,-0.1400237251635517,-0.021023585159059634,0.09165188519981307,0.12518068478141006,-0.12522094550165713,-0.02050567838519756,0.12163236018082293,-0.13832265929658857
POMC,0.052207159233968334,0.0835341327648354,0.029129194468461333,-0.010486168901142559,-0.0002373481057532645,0.04707843140757237,0.05050800787340908,-0.035565948355417286,-0.007876950387944033,-0.05544754002273313,-0.01577670939070404,-0.004630438753013356,0.0863239269317895,0.05222156177185205,0.025688958864321362,-0.0029060966940810777,0.08613738933040364,0.07493199349702001
CCL18,,-0.018522485757864717,-0.051700549574921394,,,,,,,,-0.05648477132172656,,0.08580424713902107,0.09369278844530167,,-0.028829968452782448,,
CCL17,,,,,0.001565712718228514,,,,0.00046892632499170243,-0.025516221329821637,,-0.005144864980428604,0.02219740587674836,0.01519573677655898,0.04862235608928083,,0.06395009363788313,
VEGFD,,0.009194799568501517,0.044652384087956264,0.011832308958989944,-0.014387344412689854,0.11812239934341806,,-0.022495629323982348,0.028179460301593642,-0.01871645692394696,-0.025978645766417813,-0.022525461168495742,,0.06904440114387012,0.026511458009639614,,,
TNFSF13,,,0.051268146232144894,,-0.006623632576634155,,-0.007692093465856872,,,,,,-0.018144200574584626,0.09990888293959499,0.1623402820001156,0.03148698721056579,0.05449719999003441,0.02901184928576119
WNT5A,-0.05401211582090754,0.013819348376592417,0.018234720405897444,0.05201602872286062,-0.01996332152909646,0.0020432231826098433,-0.0229368534742671,-0.0449967930819036,0.040362127094918224,-0.03215492515815128,0.019696247377456014,0.008554291644243196,-0.02364027002375314,0.041492346249269216,0.08016526396984709,0.02642812662520839,0.050222371706585424,0.07198898791542044
CXCL8,,-0.0999465650064717,-0.03421927788117094,0.014198823843963345,0.005131331935839321,-0.05652418802347217,0.026758304189895846,-0.006544379334061426,-0.016330582821792842,-0.017429578506182087,-0.05919664721488701,-0.05619573101303534,-0.15045662740368784,-0.22370954713020275,0.017349618495116577,-0.03236204897387847,-0.05657041081113986,0.07632622181030431
GRN,0.06161332746317503,0.02557531432782684,0.18121371283368848,-0.03283125520688415,-0.05599663393311004,-0.008537652699556954,-0.06320240194021437,-0.09322246548702427,0.014621241398210923,0.043896836245864546,-0.07797897766238678,-0.00831198876812342,0.062048212949457934,-0.11772109074061231,0.16283002978964833,0.0017775669705583149,-0.04285800543654911,0.12921596792612625
MIA,0.05859095700702684,0.048050218798439084,0.01820164800658065,-0.012617560556420254,0.0016597444666163776,-0.02607574505577901,0.013067636203937444,-0.044119440570081894,-0.01605634131327848,0.005542591464175319,,0.050291511769442014,0.32727221314009514,0.5119047656076665,0.05866207087916351,-0.026816205543742255,0.2419509583236146,0.0873322358491758
COL4A4,-0.036480301113999455,0.013182247148360731,0.10141648601607423,-0.022723632708958427,-0.017022872025410123,0.028593566418098494,-0.022209320285820473,-0.020134963131448573,0.07114207675699996,-0.027494631727001,,-0.029925306310719834,0.14743762770490879,0.07328204131896984,-0.01570689534066526,-0.007189212442169072,-0.004775923899671669,0.019923937356877846
TAC1,-0.03149951905925379,0.1233948594562523,0.00734834035221196,-0.020554433036066192,0.027512663491786864,0.00662723100534299,0.06056818873172751,0.12667427156394054,0.012501774814326759,-0.01490397348946396,0.16010691421933843,-0.010220768209897186,,,,-0.03928455033724965,0.08157993293745708,-0.033577647351645805
RARRES2,-0.12971169138287358,0.0353530680936763,-0.0569564282693289,-0.02269700788204924,-0.0218435923039047,-0.095537861906571,0.01831987387302731,-0.08044058380790067,0.04299536586946617,0.05404127757870674,-0.01232482133614012,0.08904403246805204,-0.09053778039556168,-0.017699792360826784,-0.007804799378849888,-0.03787724239979848,-0.060177947980510266,-0.06580379560541148
FGF7,0.012645608340493225,-0.031010666088889315,,-0.008290862790282133,-0.021823400238306895,0.09097881402207546,-0.04036951070446235,-0.02873840623769164,0.04474571945258161,0.03556812875861834,0.09993597415002921,0.027885030819333852,0.03810151768202671,0.1767690668763363,-0.025408853871052458,0.09297685678341294,0.11238284337623362,0.05865181659015112
EFNA2,,,,,,,,,,,,,,-0.012198501993345637,,,,
HBEGF,-0.003922886803667029,-0.034965083912125834,0.19849282683185707,-0.05090866968524411,-0.007100402446395924,-0.03850197213475195,-0.07556602839241362,-0.010212668250213715,-0.060570081462976724,0.0356385695582472,-0.0407855709322317,0.009726873672856615,0.0487409765311887,0.047687293561524347,-0.04013283093274666,-0.03237189074934366,0.016388233293265476,0.025211983723841452
CSF3,,-0.0067983879576864565,,,0.05983352536321962,-0.06247547216883687,,-0.02130240344315717,,,,,-0.06837914253198947,-0.15757015119089302,,0.03369009473270839,0.019455282106635854,-0.00552505000123671
PI3,,-0.06261971109052408,0.006806513548857814,,0.005759384345438668,-0.04519152814318022,,-0.023986787438287364,,,,,-0.19334569614895472,-0.3068330198152047,0.08485392487682365,0.02273405647373249,-0.07781960704698479,0.11628403402528434
PCSK1N,-0.12164939284905983,0.0705083046806021,-0.024591075742870866,0.017533714374952998,0.004872449847977627,0.032912023035359866,-0.04609721465634172,0.05842361279698534,0.03256313385660892,-0.07879300891557187,0.14337886809465364,-0.0046653857190449705,-0.061579211184491785,-0.057182884548009474,0.0758682387320169,0.03012279991916594,0.08132163898719763,0.0006682878381861022
NTS,,,,,,-0.03916564313293667,0.027538329624971745,-0.02618321632682378,-0.02535275581937423,0.012231817539930684,-0.02338912623474085,,-0.08211595891980532,0.015319979478628162,,0.08296630782580304,0.008236928800287492,
SFRP1,0.027220496721787373,0.11453291475390204,0.04455642972201548,-0.019793866614027128,-0.009958883648072864,0.13117965916359023,-0.01951230042756718,-0.05406724599777323,-0.03310266489060276,-0.025516221586790944,-0.04540574753183123,0.05645767405166974,-0.016612269455869393,0.04160151276724125,-0.010864202248666894,0.10300543701349499,-0.01733716161996764,0.034340174022175575
CXCL13,,,,-0.0186800526911488,,0.012461355426470496,,,,,,,0.0010694957814117848,-0.05191431060039012,,-0.02765182797300663,,-0.07141342119202568
MICA,0.1405503652691969,0.11189999018084268,0.13478557456560533,0.023163643126202026,-0.035732447440488216,-0.027612236733700512,0.09870145801081247,-0.005170517181412999,-0.03359688742071077,-0.02118061300998777,-0.07445913150045635,0.017058418750022543,0.09353620506637661,0.19584040719363152,0.12823375826134784,0.07713354812082046,0.1089283893868228,0.016150620461931848
TG,0.042586798528500114,0.03003079463421195,-0.017169370390233737,0.06705362782961134,-0.00026797686191631784,-0.0034990183088775507,0.06540180615268597,-0.02571009507298413,0.01730374568907335,-0.018465978569110048,,-0.009541542856285362,-0.02923825323839758,0.17749749489552544,,-0.0024787184094084936,0.09124316999362049,0.003241251564982179
ADA,0.02630040461422778,-0.015191330414586411,0.14316644598440426,0.04492420840452121,0.03381954025215235,-0.016936577758162003,0.004760792901245461,-0.03721643116735402,0.022072889093542776,-0.029990234231219663,-0.08072257767299804,-0.0102122545817026,0.04518356463718651,0.12042070680096413,0.1687464910067142,0.08725856459571743,0.18746896761875992,0.031712156340223646
LAMC3,0.015673049461662883,0.08588212417856567,0.2636923829699812,0.004431622179246364,0.039810355345270804,0.08790340100628989,0.015440442469133692,-0.05310104426282409,0.0013541901802706108,-0.011627015140499228,-0.04005999806568462,-0.02437793123174866,0.07123253770063538,0.09111855836043108,0.162124838982461,-0.0012253392310577736,0.12189804419084929,0.09191047388850428
CCL7,,,-0.022016423823992014,,-0.028325126627345976,-0.028107416377478517,,,,,,,-0.03880855237223977,,,,-0.055049030293050805,0.08608694267877927
NGF,,0.006750644873877294,0.05595830184703786,,-0.013744678627223622,-0.003847317746271612,-0.0036193010004213046,,,,-0.023389141634928633,,0.0640588702658538,0.13616636280996705,,0.0020852960422286693,-0.06604401301609282,0.040782909260974894
TNFSF15,,-0.005950256547745599,,,-0.0315414138637468,-0.02081063570554343,0.017272289129107835,,,,,,0.004199361102668819,,,0.019363901682174,-0.020849462229135186,-0.008483301191839277
HMGB1,0.004926621445138126,0.07739806951449779,-0.040103588097610644,0.010801523875336578,0.01857398068688961,0.04517583844906421,-0.012123602746534541,-0.052792587610712434,0.06037689946103872,0.014192593819767113,-0.05866049294360408,0.03381895314912449,-0.02891113141885976,-0.16004808348685806,-0.08373470292172147,-0.054287378238779216,-0.004889731867942274,0.11346266066177574
ITGB3BP,0.01537717552886603,-0.028334350575327967,-0.027094982623928735,-0.023409044441113566,-0.01158899122740145,-0.010190358510135113,-0.04531456923717591,-0.07128757055117692,-0.04494377356100684,0.014039394059884707,0.0659168148522705,0.07691496695976961,0.06935907545479822,0.015763350480259935,0.05180376074856719,-0.0182484353692409,0.04511382935766458,0.002765640491915861
AANAT,,0.04178312604673303,0.05294121651904162,,-0.018053229669166795,-0.018751627366483694,,0.0008992786589875359,-0.006460570529261565,-0.021286029285846487,-0.02198923288893363,0.03135395665404933,0.0882013956094835,0.10172023404789957,0.05305943228681454,,-0.006935663944222701,0.04445396968839212
RELN,0.016118719695018616,0.0076670743854343575,0.03121024630853544,0.027631428124688554,-0.011859559888992795,0.03163986944169309,0.005887403421812046,0.08763708331169093,-0.0009321754843155581,0.020538077577400227,-0.013230679047143099,0.011733673750694501,,,-0.08372931579461894,0.058121853379191464,,0.07340041230133859
IL15,-0.05671356524901974,-0.01917935557138073,0.002782816928839262,0.0007160840943799376,-0.0035697486816971867,0.013550913988552793,0.10739483763011361,-0.04200464969409885,-0.030017729998395203,0.0405987776984445,0.006283010681776743,-0.026148085417580336,-0.031083750449315994,0.008409348947425583,-0.005960732116906907,-0.013560259325204637,0.042495837459326835,-0.007069687331618483
UTS2,,,,,,,,-0.029662823299022437,,,,,0.07094566040992166,,,,,
BSG,-0.05534900461631872,-0.03955682668719577,0.06750791008147217,-0.04863379636530808,-0.0647374739701375,0.019871626623621283,-0.07476683870673881,-0.023724728398934407,-0.05238050262718007,0.05062589305731767,0.1590819001408333,0.03348422418883964,0.16371740060001078,0.09421679275918143,0.25710643079614953,0.014699952356929096,0.2604864643824945,0.1766780626793921
ADAMTS3,-0.05972435294576852,-0.06763970579446356,0.06567494679150683,0.055160360673351866,-0.002170320184515273,-0.024850224463901442,-0.04155960569120153,-0.06311769005938149,0.08894121373107844,-0.03961182131439807,-0.018849454280713603,-0.004830255251411565,0.005695056112373419,0.13399154967395938,0.11425472683745484,0.009724936498206866,0.24753676900617028,0.11444444151235188
CD34,-0.03921183948111023,0.09498053247592618,0.16116364376899767,-0.02644453103351781,0.035623781063590175,-0.010478189376997266,0.00645301126808523,-0.05518027680685837,0.0056579479818125245,-0.009278527152334634,0.012744012504334495,-0.01952907769586199,0.09301952195623181,0.13179546936393835,0.11375247838549465,0.022866405767631163,0.0789221821610505,-0.027273278941050645
CCL23,,,,,,,,-0.02186401168029511,,,,,,,,,,
PLAT,0.011066662852769985,0.06579507150662449,0.17938419419660812,-0.02784853829719653,0.01777423221181467,-0.09136613669316623,-0.007531186251218173,-0.03914570196616913,-0.02941092453160317,-0.02698639424525533,-0.02320631327319822,0.01946153407546767,0.13971376770174992,0.18456345290463064,0.16920910560415547,0.09125495318129635,0.1532544134750027,0.17831484053738955
NTF3,,,,,,,,,,0.03498810378861329,,,0.030963863132515968,0.1836273608902934,,0.067843830175898,,
LTA,,,,-0.04592446884597969,0.013992182599582783,,,,-0.011924727523648551,,,0.09326880694240283,,,,,-0.01651955635891165,
CKLF,0.05296536110041268,0.03628301558292491,0.027086088704995636,0.028873744198479608,0.014297728702661532,0.0005022106333785733,-0.03002286482929874,-0.06587368593514689,0.025982756234396793,-0.022355600051447353,-0.00013280684938703552,0.04285657488975004,0.18944933298045352,0.19571400062431477,0.02392722557978604,0.034882673356395194,0.17872386720183486,0.07588806596762891
CD24,0.11003265495704202,-0.036306222580021835,0.03803069850912116,0.003262833767763192,-0.03458828912845167,0.05256949960627503,0.03381778677667844,-0.014350563768104275,0.0025424352975163015,0.06985993525753234,0.001449540564484909,0.014192889101313435,0.048759514261003896,0.06609727139716536,-0.03699823485564534,0.05548465731201173,0.034251837081409796,0.061560258685435534
HSP90AA1,0.017519548416251404,0.002611128766930831,-0.17330990691028278,0.05934941238245355,0.05071321789093493,0.09473221364726804,0.015614330344197718,0.0856080459825958,-0.11561436411799837,0.03486367057392808,0.14015991659981386,-0.013709002395273461,-0.29777217015221197,-0.4226360949093613,0.006243943265567147,-0.08741700013993857,-0.1572165768783198,-0.045478441327813444
BMP4,0.09304401025914255,-0.028587145396106014,0.07422222785492057,0.05569589791601287,-0.0350580035414243,-0.02610224644990862,-0.012968736051500698,-0.04338124878780811,-0.007334713973882418,-0.005003265819332627,0.025133656573651443,-0.02228087221611887,0.10886183230013621,0.11858696836022053,0.12165836460596652,0.06211579319066168,0.0914882792388075,0.01568984531524081
SCGB3A1,,,0.047512321428026354,,,-0.02233087331254008,0.05074240125581157,,,-0.017954973894653923,-0.03870720352736056,0.10854308313796739,0.11349748365907163,0.14631503604327148,,-0.007920006678680267,0.07752053919335875,-0.03810693176015293
IGFBP4,-0.024866714665198436,0.030333842437758784,0.2306722369869774,-0.06287275607743213,0.03844859933514026,-0.03252871944345616,-0.015386524880473743,-0.091745454313376,-0.03168950302027341,0.024126822655892687,0.014036967621896969,0.01643372466427315,-0.02188075938522467,-0.17125180735362514,0.24225719583478625,-0.040180312529713484,0.08489756415372433,0.07655951732462038
RSPO4,,0.1216658338900754,,-0.03972702534018367,-0.024411611661416793,0.018814250972529815,,,0.014428941085504509,0.07734016028968665,,0.0006795661467529135,,,,-0.00888152987672988,0.04561191136712563,0.05074451906671266
LEFTY2,0.04368854879026094,-0.01173510551338128,0.14727004759993442,0.062217880350700784,-0.0016319927472676372,-0.0400043905743146,0.029369603633243938,-0.06263220661158578,0.033209465977480354,0.009392418195398697,-0.023389141634928633,0.011622532507889267,0.062382461713235644,0.049780740782037376,0.24752014270297154,-0.0001184753306415588,0.0262225973011801,0.09791173507797825
PF4,,,-0.04157304496208402,-0.022566982617030343,0.02244906612864601,,,,,,,,,-0.03199935357880822,,,0.0011614754024067602,-0.05205115398904536
ANGPTL2,-0.03252410834063291,0.011675476275943966,0.13138241432936795,0.00751981400835262,-0.005999167718117297,-0.04482817942385196,-0.10278335797371618,-0.10512755402797706,0.09730478704984215,0.0051424709962246155,-0.10525474998555213,0.028624325016445355,0.1971254109674485,0.15009264693675958,0.020337845440197903,0.037442439906976314,0.08401807219994092,0.21430179084515016
LRIG2,-0.03120269322436616,0.0032888744331593697,0.058554782626265144,0.03697170474585041,0.02932251765403337,-0.02510400168298338,0.005551721153274143,-0.05212951369563488,0.021940252426471102,0.05570802581741566,0.03824259158782882,0.07129366611149102,0.05287391331944612,0.13396846424891976,0.05430684410348095,0.00713201207903458,0.1266830417745491,0.12025178266871744
ICOSLG,0.0810649473105558,-0.06290558401203053,0.07303580521915169,0.006115031187156605,0.06018212885625831,-0.007110587595244993,-0.02359105215477848,-0.0071198373427940895,-0.002172326462503489,-0.00039809249594483507,-0.08109054498575981,-0.03216493803883024,0.06656947595204686,0.18648685676454937,0.03702744655269099,0.046243029964352596,0.08560304143980232,0.07342351026839732
WIF1,,0.06976783147423118,-0.053635172875665535,,,0.05109871300266117,0.02991839870188624,0.019606981856389757,0.06653042389720419,-0.0337875384352601,0.06847213828938649,0.03492458390646741,,,,-0.0335326706162975,,-0.015217275595347614
NPPC,-0.07466347015647445,-0.012120544070537502,-0.021795702043434954,,0.03266921287213602,-0.03660898392924888,0.022009591064929997,0.023294654461836043,-0.022225316773072042,0.03317700839118238,0.017309797259345172,0.01133814240744096,-0.0031686656325896167,0.03397627295214154,0.12152063666179472,-0.026221929580657406,,-0.07391886883175258
LYZ,0.06561899275298123,0.05736996474810952,0.09638566179645613,-0.05969032033915736,-0.02027906725147317,-0.03218644939942955,-0.019933233076117135,-0.056113875956148425,0.016591190874192068,0.01945369008442439,-0.10651048181743591,0.001148011420744574,0.0964267787845421,0.12717228704918185,0.07393020236450748,-0.03515496977714917,-0.06186255305991258,0.04490515387897129
EREG,,,,,,-0.03626937038188157,,,,,-0.02406059153788657,,-0.01998917227736293,0.019131544586799734,,-0.0023816017839200163,0.008974815848887058,-0.025164471043603375
SPTAN1,-0.059623263334320435,0.0710579575844024,0.03907601768512426,0.043825157329067055,0.012299318608671065,0.13126211572961413,0.034930023193031234,0.10375350354918131,0.01684305758164994,-0.015632264553422443,0.12622320388354497,0.05037197593419108,0.06632004186988187,0.09480938814875434,0.035849544893546824,0.08735416159539151,0.062014278603228716,-0.027672029859141307
PTH2,,,,,,,,,,,,,,,,-0.010442978391116147,,
LIPC,0.014186452138764936,-0.054600344660210104,-0.03747471513888597,-0.01070615458586909,-0.004667156480844035,0.03359682850828992,0.03263404837095775,0.013982060716509375,0.034579213258090366,,-0.043092080912063756,0.01843834259610306,,,0.07522205672429542,,0.008366006886122417,0.026364534222135694
COL8A1,0.02641352730751613,-0.07218252026862677,0.17714118888161504,-0.023074513774434636,0.013885698172642723,-0.004989741624236601,-0.01486746124020834,-0.04095183101515489,-0.03081620566201082,0.005915955881280738,-0.06824895165524336,0.012657099519887022,0.22322884082857025,0.20804931726888962,0.22253282457187545,0.056745511190342775,0.08011340229343056,0.016306463993365345
GSTM2,-0.022843452294446665,0.09348568270338811,-0.012855957339377534,0.06497162476671173,-0.01619853826512864,0.05095161403837159,-0.021819090446600582,-0.003628394962952603,-0.05558448664334994,-0.03573184090075331,0.01653437084706375,0.02411163528440201,0.026769707516517045,0.08894827678080534,-0.01419724610806258,-0.007126391378985814,0.0246211171841334,-0.040780051794377756
SPX,0.0006159468510863764,0.07781553959032511,0.03639666014107822,-0.0030067905550104526,-0.006129577773389595,0.01089082899306011,0.0002633145263541312,0.029028510540145193,0.09427535223855288,0.03906473341965918,0.08555967777440246,-0.008689916571461285,0.03558229674109353,0.09444708420406071,-0.12898181386433374,-0.0493620088175231,-0.002740414909344124,-0.12434383518675107
MFGE8,0.015987613951622005,-0.07236725230209916,0.24220764073074577,0.03284272190986191,0.015293541605290367,0.03636350924550015,-0.0034862076166426855,-0.050488561617658245,-0.004798578471901772,-0.05145216028007682,0.09420301350167595,-0.03377067279613505,0.07762650424867981,0.07026541382975603,0.20377629855144347,0.07151423196957249,0.15922016576404613,0.11134296915783283
TGFA,0.18508303847124383,-0.11116203839434328,-0.03058756969411114,-0.058208756006687616,-0.042861932905597026,0.02910895073055751,-0.030605189232607428,-0.03620906734263142,-0.044059421007416395,-0.008824272092070233,-0.043163902573290336,0.01313059878970645,0.07679059810106968,0.13559411985517938,-0.05080989676123317,-0.04863100026193784,0.10392554211825167,0.04907801523737639
SLIT2,0.08688596255423515,0.11714842852232926,0.1394828706098432,0.02306858008429119,-0.003974206283094118,0.024135975863912123,-0.06218292788914498,0.038300605252274314,0.07445763431366435,0.031249540815467672,0.11101763211820592,0.07955522813636318,0.10674708017531837,0.18051331711628701,0.0627376911887587,0.03439177882618432,-0.013345669142287414,0.10426575414488878
PLTP,-0.11553863662648585,0.02781030696219216,0.07606737532560741,-0.0023292733281837026,-0.06759809584045733,-0.1295218820275389,-0.04148164488376748,-0.10463414798608187,-0.008154904803216362,-0.006924500174894884,-0.10299771196580479,0.008766577912491198,0.07036090797840576,-0.07765528129893448,0.2699355742912668,-0.08281916015914566,-0.05748424063213594,0.10428369332186424
APOD,0.13796535130591614,0.08888634692456832,-0.004346247447753759,-0.027888096733088435,0.06353961759947017,0.04958629177109208,0.0038664699400003505,-0.0879974760997539,-0.05762381681179636,-0.003307702576174746,-0.11864411111883891,-0.018485284413506057,0.3275697830161323,0.28090904497606173,-0.22810956785004463,-0.0289294295357624,-0.1720804069961458,-0.10578529284771418
B2M,0.07136827501507188,0.1039175324884546,0.16885059289043414,0.05135364838776391,0.049750835206129565,-0.12401540070710537,-0.03762152736562132,-0.11055199705748465,0.004844566005076185,0.027397337590065154,-0.14020410802611838,0.0017247450096350345,0.17786354067483193,0.18465580772360782,0.22480522335491218,-0.050156727094366936,-0.027182700432407406,0.19018952403694026
OMG,0.01999978119459808,0.11270662778697708,-0.0547332779508603,0.03546498014743113,0.01897111709159428,0.0670472622103672,0.02110274336254768,-0.0026411093412019686,0.014703380219173728,-0.0640890644252139,0.006346373681795059,-0.038962748016378786,0.18599355261358405,0.35479052159931024,-0.19676084901762564,0.01169052553183862,0.11263454421814105,-0.046984920290459725
CXCL3,-0.029377695569100623,-0.1022586715189205,-0.03794006272523232,0.0004335588640414329,0.02681765303638906,-0.07454667248353739,,-0.025228828640561553,-0.044327441001562704,0.04271870647152414,-0.0005672607873097789,-0.018831358887583333,-0.03858723295842847,-0.03939892098852284,0.08784914120711716,-0.01300636111864307,-0.0034463406490052857,0.016669341303602203
CXCL10,-0.1418492338852057,0.1133732365106306,-0.01696991798607964,-0.015039866847084565,0.027229586543136876,-0.029696739408107138,0.005728425609551152,-0.05534443548695018,0.026965894965679152,-0.029178394315982088,-0.06721147107237367,-0.029925308201262324,-0.06950064449599061,0.023234751361074023,-0.0176582689512954,0.004056536214765101,0.10057227481137687,-0.039612660413321586
RSPO3,,,0.014656942154517948,,0.013306339364024452,0.018003595203702472,0.0983862039767707,-0.0315526143694959,0.030808968705745683,0.05653320718341872,0.09417011077315934,0.10145012801702744,0.07457931413649928,0.19581012023467542,,-0.04901375862123056,0.06865186327331518,-0.022510101703764163
CORT,-0.010167716208345522,-0.01364637450148822,0.04988268481127886,-0.010786767274746445,0.07914170487193248,-0.030284152733184203,-0.00410207147401994,-0.039724024242377684,-0.02041877331123714,-0.002687078430723532,-0.05887572884203384,-0.004849897312236278,0.07580683627311788,0.06858759301789681,,0.06768132055193853,,
NCAN,0.0697475796385785,0.0996593976654229,0.06139021605110849,0.06153362570156816,0.011469350916094415,0.10847047555768051,-0.10917028840192669,0.0007443818230592508,0.0564878906654727,-0.0003564954578019348,0.048258207023071716,0.009851418966989194,0.21143653626978884,0.26654265839708335,0.17453035716658874,0.04482818549486297,0.2523783403185171,-0.003970614200892378
PRG4,,-0.015612849509424537,0.018114055829063048,,0.025050334740114755,-0.01786621104060535,,0.0018686432581295149,-0.020059292418149462,,,0.0061277610254500525,0.014356420360587476,0.020204826094376696,,-0.013414144641909353,0.04066313875947285,0.07801437869492071
ZG16B,,,0.007332846856784895,0.041062289099671204,-0.024091282929110128,,,-0.01591530347504535,0.06704452979215174,,,,,,,,0.0187158392296083,0.009608332691802009
TGM2,0.07135547772241256,0.07310523599981637,0.10808070402396308,-0.005597290293617364,-0.018053976295570567,-0.017455325351997293,0.04901363223647336,-0.03560791746937082,0.01074993708302701,0.015059165009500823,-0.03413737246900026,-0.05819683117549155,0.041261253374684496,-0.008152342609379172,0.12318106258034131,0.018984113379530397,0.008322167148511663,-0.01837468479189486
VEGFC,0.10434512685161058,-0.04084475988742613,0.02739621329362631,-0.0321743388680777,-0.04389930756255518,-0.02750201908154838,-0.0227589418403438,-0.03603702431043481,0.008870371798212954,0.05495757054251819,-0.027188363674842567,-0.02347987779987147,-0.0029625041005202253,-0.06392459472433586,0.0008445999400861533,0.02529338901755239,0.04343274187514803,0.012514877713885061
WNT6,,-0.05180203693426277,0.020606671583112947,0.01854272546442052,-0.01524401815496233,-0.024617918752576518,-0.026464932332528047,0.00173000360561697,-0.0007264613508021722,,,-0.020492051682066734,0.026624939918698142,0.03957584376360703,,0.036883246664928246,0.02085732837128668,-0.03060568502835232
NRG4,,-0.022700191067050506,0.0306382478500827,,0.02804670209198092,0.0473262619127716,0.10903261971689297,0.14770768208862897,-0.0011637348309088671,0.005137990293423595,0.12950718929474583,-0.014396378638835227,,,0.020294530833474583,0.011674003823547954,0.0037544713830960186,-0.031427639778182526
PMCH,,,0.07677382920287,,-0.047765672595142604,,,,-0.001878171350164681,,,,-0.0025283829323119542,0.08705904582597906,,-0.030721988730402116,0.11171599763575142,-0.029981577574597892
COL9A1,-0.033745877527125,0.10438709107825156,0.0995896643164253,0.051509062059282525,0.014604139525189993,-0.023489743051600814,-0.023705900015074256,-0.012723407148453972,0.020743926779804873,0.017102646392012994,-0.023727045038102714,0.012947870465718977,0.08305305517491798,0.19594631140265492,0.1549818800935527,0.06432432249424325,0.2202031733282728,0.11520402008673764
