,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
BMP1,-0.009799566040277116,0.10238480629962375,0.022389234723902418,0.004650096700981815,0.05431424473845018
NDP,-0.04537451874090307,0.011307391444056202,0.02514087700665478,0.02783984552846977,-0.0661468993709815
TNFSF18,,,,,-0.0031561194229561625
RTN4,0.029263736202459,-0.058383232954508854,-0.03126109036207418,0.01475085024242714,0.017185208559400287
HEBP1,-0.018230802251579182,0.05609185475215578,0.003328899037237527,0.03230760645927668,0.025764884388957115
WNT7B,0.0020488889420837153,0.09616935185567944,0.05538851992159001,0.09525222466781193,0.05251087403038331
PTMA,0.018604230007832803,-0.05250619453468793,-0.0449308033719722,-0.03879990090232546,0.06051920573898137
CEACAM1,-0.026274341079143768,-0.024485761915737113,0.019029940315151202,-0.016688750470680136,
PDAP1,0.02481136970591526,0.03402915608680084,-0.04169458243333085,-0.0015102496868022925,0.013010300507742666
QDPR,-0.024164258133188052,-0.04949786945163856,-0.006710817792144323,0.0161020705560535,-0.02726698202304694
POMC,0.02382465790942639,-0.04367264355409748,0.06579842398473935,-0.027300603441787693,0.07964914232937176
CCL18,,0.03822691956307035,-0.03586853878582439,-0.029311562137698803,
CCL17,-0.015228933061595151,0.23616236443010735,0.06565841850282692,,
VEGFD,-0.01696671315743807,,-0.021112033491543728,,
TNFSF13,-0.01050457719230214,-0.033333228138549886,-0.033126963266555516,-0.018740348256207066,-0.026444435395783682
WNT5A,0.019329731513636202,0.05849112460882487,0.05022962369460407,0.021644557473169037,0.030697204531571893
CXCL8,-0.0008729975747997312,0.08712926084055357,-0.08065661890335175,-0.002014129184498778,0.013729907108347872
GRN,-0.024299695178926592,0.0009255766995395616,-0.05918613903798822,-0.020131693741301613,0.06956398627930493
MIA,0.015199615567709964,0.03538859012226129,0.022188791683617898,0.007021551864651677,-0.0064570162442308164
COL4A4,-0.02053208343118482,-0.035406991457442416,0.02631833394689028,-0.022761331865385686,-0.029555660714268704
TAC1,0.025063047402875592,,,-0.028792848894751928,0.05576231135320194
RARRES2,-0.02299367152423042,0.0671019608154558,-0.059596765646011504,-0.029893425878580036,0.026075201883195506
FGF7,-0.016281888614717462,-0.020644137861681934,-0.01834929420505528,0.0021883768925266677,0.032313180924214084
EFNA2,,,-0.020065574951465586,,
HBEGF,-0.043833697618000815,0.051971191704120435,-0.019824293719385325,-0.012916897340442919,0.057944033270576366
CSF3,0.062065490945047944,0.039984499955856935,-0.021060678598216115,-0.007799237725927049,-0.03108917343431642
PI3,0.026399248367970418,0.017880135814232742,-0.063698982467426,0.058596636146355796,0.04423377460341138
PCSK1N,-0.007205370780899691,0.03258553137346776,0.04589677744279046,0.01302958559278877,0.02401275653384385
NTS,,0.04844115409846584,0.12830905580553142,0.04110673521469868,
SFRP1,0.008223760083941935,0.10251377436309715,-0.0047948049242459495,0.061559275630115345,0.02924919580899195
CXCL13,,0.0886774959078685,-0.034293668798463524,0.02060622564482069,0.01574984383417586
MICA,0.04398260141227904,0.08860259999418248,0.06563194056142242,-0.014885111517403236,-0.0193791905362554
TG,-0.01433967678409954,-0.02308233112600291,0.026483023846475034,-0.01969113930293259,-0.01019471074024235
ADA,-0.044866389230904566,-0.035254729648677624,-0.0036996936103328723,-0.0383665851969165,-0.0544671963559029
LAMC3,-0.050587095202741954,-0.03029320469467546,-0.039689634982532945,-0.02721977955588675,0.010078542281355306
CCL7,-0.01036756340398213,0.07734040605060448,,,-0.04276215562862793
NGF,0.00017597018935261482,-0.014939445580826943,0.0013097910701679824,-0.004031297049976852,0.06794257684485949
TNFSF15,-0.011544788921364697,-0.025381999766126494,,0.08386921020278748,-0.03440781461451594
HMGB1,-0.04311148873364811,-0.03356417838169924,-0.0056140893574098865,0.07264974755723813,0.008792168602833494
ITGB3BP,-0.0015136294356810967,0.028268560616014935,0.029359164270390658,-0.06742423619302744,0.004955590675842379
AANAT,-0.010504578313435669,0.052495715984624824,0.04733004302366822,,-0.018983011008054804
RELN,-0.0182335955038965,,,-0.017946115778793348,0.02849285862158441
IL15,-0.027053903933974326,-0.019295815300457625,0.0021205536732385472,0.005769639727469672,0.06142057823386741
UTS2,,-0.019450578364390732,,,
BSG,-0.004143488194129756,0.09012329214432765,0.01754098773892318,0.06557516464694942,0.038952756927688466
ADAMTS3,0.020628094651591523,-0.06872693481404685,-0.0047059016925626316,-0.012852431710788403,0.04546056508958482
CD34,0.024924009224456586,-0.027912614404884725,0.020293428411918377,0.055027635183789406,-0.04651759624297109
PLAT,0.03021163454767947,-0.02080209035985493,0.05507055274443167,0.02022227004157995,0.022329033524229294
NTF3,,-0.03582236117834789,0.06931121374420342,0.01429990239597522,
LTA,-0.013287832127558213,,,,
CKLF,-0.030428258994005485,-0.10201933604553635,0.04619275594082939,0.016600671335213302,-0.06871285502812825
CD24,0.013163766578685693,-0.11157319203325645,0.08664549769483729,0.031029488168046054,0.06050267839202142
HSP90AA1,-0.006125892559821789,0.047958489587340274,-0.1186154584131443,0.0022574061640970654,0.07603360769398028
BMP4,-0.02191468544531984,0.05394280461947582,-0.017647411559216335,0.10381283344199684,-0.0405487466093193
SCGB3A1,,-0.039627616884873235,0.12799434613397082,0.03345131954541019,-0.010402929949069946
IGFBP4,-0.021807598554158883,0.0319625498992,-0.03418178400108708,0.01610756268691991,0.04162262618091895
RSPO4,-0.020339355104761304,,,0.015620666052225844,0.10200977152644143
LEFTY2,-0.008636470196299638,-0.022101461843146736,-0.023071806069428654,-0.02825797091979956,0.07430145506184882
PF4,-0.009045494816796198,,-0.018391488647488855,,-0.018751069438741823
ANGPTL2,0.005432065886334447,-0.04423600563561025,0.07598622699454739,0.07043565994553441,0.07564644553224598
LRIG2,0.010347986517385093,0.025065812598152045,0.08042983418890783,0.04069890944505583,0.004410886269175177
ICOSLG,0.02507317738573526,0.024189239969008267,0.026123384176106396,0.03213710886955694,0.0066012804595173506
WIF1,,,,-0.019316027368102406,0.041425609101895335
NPPC,0.06680942073078293,0.010981752753332371,-0.02280871996443485,-0.04458093769818226,0.11505110279581825
LYZ,0.0006556875771444098,-0.033823736205206796,-0.025803158099220833,0.06061384931716682,0.03854311752109754
EREG,,0.03859177424556919,-0.051455224238980045,-0.025880506639430926,0.07275749989467503
SPTAN1,0.03702781371016598,-0.01970630294962629,0.002411636483583209,0.059995488554561,-0.01697157775743412
PTH2,,,,-0.0330454197437337,
LIPC,-0.01625542787029061,,,,-0.029241170370096266
COL8A1,0.0016624700643030675,0.053651568150586665,0.03566459540785067,0.09424443122170546,-0.01614530247805598
GSTM2,0.0579855807408384,0.03180600927476734,0.07393115140356507,0.051776229561504766,0.0313542431986501
SPX,-0.026636346035933473,0.039379870887126155,-0.02283538392995083,0.026904990798350282,-0.008785765240403885
MFGE8,0.004520723836550627,0.05895051853885802,0.038675212094632566,0.01756724251896777,-0.00414659941743212
TGFA,-0.04215771540385953,-0.04861713911791859,0.008915668397961145,-0.028202228643210297,0.03307782505281821
SLIT2,-0.030786175097915373,0.045034651554100066,0.022285730338688494,0.0302138117299246,0.08149148690819802
PLTP,0.020557521404962413,-0.05291915360534523,-0.03859994927924434,-0.04235268541095153,0.01832680918293096
APOD,0.014792749298848924,-0.002919059046499239,0.07513960621756531,0.018483458374044102,-0.051918502835402135
B2M,-0.06088601488816545,-0.03838601315947427,0.017232555203362917,-0.016649623615094866,0.0603818956762849
OMG,0.006984793729503947,-0.04640611621800539,0.09268884939327864,0.010061001089699057,-0.017567777881499495
CXCL3,0.02855303898540391,0.08548066600420572,-0.04273741453909361,0.04366136249910396,-0.0069426093163304095
CXCL10,0.0152724468346921,-0.026885322990333763,-0.007489653015935409,0.026173431563205746,-0.01907840197115886
RSPO3,-0.010504577537266264,-0.007644865362542648,0.09011505084469953,0.005011575456103301,-0.03820337474839431
CORT,-0.023557321722760653,-0.015136693781443887,-0.019245758101883337,-0.022522938013921988,
NCAN,-0.007162453628981948,-0.06792315640330789,0.04703628195817868,-0.013155779655445456,-0.006547644190687192
PRG4,-0.010367565019612987,-0.02851642643663439,-0.000321192906273083,0.04621132421389707,0.011995065153357897
ZG16B,-0.012032827155778336,,,,-0.015996585337397357
TGM2,-0.00027088812642961125,0.04995531134220475,-0.06890094796374102,0.009366656701822264,0.012237266658080028
VEGFC,0.012087727722120335,0.02259193273255008,-0.038561484959751986,0.0813314545642722,-0.028724309177237946
