,UKF259,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,-0.0031559104528403824,-0.00028506264176337995,-0.02513970378863401,-0.007224387396503376,-0.045739614676837105,-0.0484392010790638,-0.025118486973498423,0.03729592946164965,0.03357884111277567,-0.020187850636120674
XCL1,-0.010504578465306526,-0.03893716715951996,,,,,,,,0.10613765699177155
CD58,-0.03241106403080313,0.002158311867944602,-0.00859089483070237,0.05736818619331097,0.03478217847238194,-0.009077382793145813,0.07109955998904503,0.04369000002446359,0.05528885739565787,0.09227395511418497
TNFSF14,-0.034907340441696404,,,0.04647683366723739,0.03074934383071725,-0.03267617268492242,-0.04227676457633005,-0.01793514999537161,0.006289155481019375,0.1251992729005638
CNTN4,-0.01887861738285201,,,-0.05913024220559832,0.08534082673392528,0.0026469258329522203,-0.006069570689036807,0.035520169429970855,-0.029216395861418613,0.0026494001229029405
NTF4,0.008309800985161828,,,,,,,,,
INSL3,0.1091766612186671,,,,-0.0046380339289139845,-0.01896701161891294,,-0.017935148262547333,0.12701031293739073,
BTLA,-0.015324822327957567,,,0.02166912974720364,,,,,0.036724123436058846,
MFNG,0.025034876415845137,0.003886112892946595,0.03617665627046151,0.01996581415855006,0.1307226918017106,0.07138495572764703,-0.014383875785753395,0.0993227249361146,0.0014841631983860495,0.07474394002942854
ICAM1,0.03575200016184819,0.018798950032188386,0.018777708236455453,-0.025509516171370886,0.013475727365309836,-0.018643286408084436,-0.013802511546060693,0.021386394508471247,0.0373251243297298,0.030291172634214637
PROS1,0.04682907916287989,-0.005752055895801015,-0.03256893725633476,-0.04070094449753553,0.014281134676927279,0.05455274046244835,0.01266886982041228,0.016453820140033368,0.06506199503481451,-0.04162262404150388
CLCF1,0.01336828402655584,-0.053020354650366024,-0.02777571160379112,-0.03334347780773875,0.030409107460840145,0.019986816685894946,0.03975058385036824,0.002272212011320515,0.05856834986691311,0.0894045118966283
PSAP,-0.005185469066974415,0.08633626873152131,0.004753667385139122,0.012747760147243712,0.038950036840101156,-0.015052038414276712,0.023556399149035092,0.06602808788755475,0.035873034108715424,-0.006181736757456976
EFEMP1,-0.0028924863460021103,0.04170182733415394,0.006344975142090225,0.003427742812896206,0.054196840443602595,0.06713612875555004,-0.0694874349877282,0.05095153604533654,0.01755320388685941,0.05671224856826689
C1QTNF1,-0.023359818023477436,0.03185277896962328,-0.03582315249696474,0.045238942160707965,0.04451854823633393,-0.025990770582959014,-0.004817307479925643,0.03253903080004568,0.055589012702961786,0.008890726426881773
ALB,-0.017140406494491535,-0.003921208931924546,0.14799211405294047,0.0005443600766262039,-0.010924110728730426,-0.04348437660345333,-0.05508672010444726,-0.030022993242294575,0.07203079675298928,-0.01742411187642861
CCL13,,0.05734759297721983,,,-0.021383026451627807,,,-0.0015997265533057516,,
EFNA3,0.020782727420417788,0.04387474194830556,-0.04980352950665896,0.005068905280978552,0.032002039786366426,0.016448788967000003,0.005484634274017114,-0.010113781913264145,0.0028268398121031493,0.050177157388857536
DRAXIN,0.052561409405770025,0.04716823518511886,-0.04357324906664421,-0.058002528800144344,0.02492737702862988,-0.02799971435215522,-0.013037990307854592,-0.03455451439763631,0.06434042737502144,0.02676465390664345
RAET1L,,,,,,-0.01920073272147499,,-0.021789532864467782,,
NPTX2,-0.030215798981126432,-0.05318589656635187,,-0.022045268984255136,0.10702052750034277,0.021299234752200517,-0.06919524260496329,0.03446825163938462,0.07409903814512166,-0.01464675599338321
FGF11,-0.01580564965787657,0.062245543388627186,-0.1288322983101501,0.027798495201147994,-0.05988861215754835,0.005572240899185586,-0.03366514871888077,0.017792359700104246,0.05954769190766874,0.04708117129053025
CD59,0.03726930524255439,-0.09225678506729608,0.08097521758696638,0.046598291499842806,0.10013525243273051,0.037099002317748465,-0.00908933800204361,0.06589046269837802,0.07439447363391538,0.10063548061872511
COL9A2,0.005697419469476284,-0.0476903561876852,0.0305108064715734,0.04146796733947383,0.02385053537407389,0.0473407441217118,0.017268538753483702,0.02365597844311289,0.029358866984638136,0.041195996340439266
DLL3,0.028911172331661943,-0.05076131100749339,0.01920428290708155,0.002429951197773096,-0.005181400098488655,0.04998700844537907,-0.02158110076458641,-0.0528057298774288,0.03820176602819523,-0.009950037085074926
FGF5,,-0.030819301498883157,,,,,,,0.04655346274305752,0.026427054798067746
LIN7C,0.03408879433124513,-0.02426741185576663,0.07570998465847804,-0.005895213141973632,-0.004212639178267798,0.0701170709593555,-0.0009277653259121855,-0.02880191878108622,0.04685642561638398,0.05860932084640332
GDF7,0.13684182911104945,,,-0.034028348974213536,,0.15527275806084972,0.09562018260160693,-0.014580228672134883,0.07400995543292231,-0.005490663169920634
PSPN,-0.02365649772557903,-0.03468129558021527,0.10123655177367048,0.04518013082020034,0.00572150520930139,0.0418776494968718,0.006743603123113142,0.07791422519527935,0.07640817521498204,-0.008305240445181869
ANGPT1,-0.00856734847757198,-0.039257580876679625,-0.054163177085853824,0.018136335520467055,0.012121367673369311,0.03154106713639597,0.044555664670691164,0.05058066487312074,0.05101390790896511,0.02391434152050723
PNOC,-0.03413146681738193,0.03538831366672477,,,,-0.01750342712675591,,0.004652405759910043,-0.0066942565219483595,0.0559834681413663
L1CAM,0.006242245512392542,-0.016506274960615522,-0.07959059687754048,-0.025346083083555584,0.030839155414048535,-0.028912363521542247,0.033290387676950056,0.006020326021438599,-0.02912805744334564,-0.031833108716278515
APOA1,-0.015035481675795206,0.009419413244089726,0.07551772918271075,-0.013841064627984106,0.0019424938317887939,0.09080298595415065,-0.028028214039224546,-0.019199197596699958,0.06469994811252144,0.026845363273400476
PSEN1,-0.00030566884513608626,-0.032278022829231846,0.05947929980161145,0.10684238979082132,0.006041803249988764,0.031427868838162606,-0.0007533534169583866,0.012949345997621268,0.01780273485462126,0.03818942789761121
CALM2,0.02033299823165264,-0.05684644926300149,0.015907729735671946,0.00734594804013469,0.07139834763507612,0.07265049669615045,-0.11027050166073274,-0.03949586103474899,-0.023413949257321907,-0.04267458862681842
CLEC2B,0.05813097367773626,0.014975568236197332,0.017382318038112063,-0.08542069190698366,0.09676382674425067,-0.034220702383662135,0.02984911227816937,0.04008056825922925,0.02959097188776647,-0.028262018109706036
NTNG1,0.06701270025109217,-0.055185524675487055,-0.05096388495831248,-0.0371701748022348,0.09074117965182923,0.03539696533633209,0.004330837475256535,-0.015311471506480281,0.03575250124768848,-0.03469180888111193
LRIG1,0.03764990325706644,0.1203580834436201,0.033297613226122943,0.02865847414721219,0.09229924905563165,0.014652229785572232,-0.010569994285705858,-0.04381101459427904,0.013812982211028465,0.07765717984288839
CPAMD8,-0.011419697427773384,,0.006777929128076617,-0.05677311836184544,,0.025236956097685958,-0.028482365033070826,,0.04198453270520013,-0.024912764595853665
GHRL,-0.03046032343822231,,0.02056075633184224,-0.06482727276279741,,,-0.040866254304419154,-0.01577134807911479,-0.02757667233462247,-0.02196086120965782
NPY,-0.04393346091907217,,,-0.04312592555717074,0.004623359232640336,-0.013191123141296668,0.15068660815751903,-0.034254007439565574,0.013171863269730211,-0.019561766055079574
MMP2,-0.0015000770066649891,0.177744754644055,0.03231353812653347,-0.02323310067802844,0.027030301113216325,0.007112086433599722,0.030695864296352047,0.06255158513064434,0.0905412443665495,0.02828305740731811
LHB,-0.009945694041045864,,,,,,,,,
PPY,0.05104536666184561,-0.012157626120851315,,,0.023958289077251643,0.033304276320566144,,-0.031976647225678084,0.03281477860935111,-0.022598318360968546
ALKAL2,-0.009801198619249121,0.0020170915472267517,,-0.010958577514501066,0.049910384813609064,0.04112763927510913,0.040032546947653624,-0.02425190615246099,-0.016448071532498807,0.012097391070749166
CSF1,0.016836751557072326,-0.02135297733827054,0.0655674832708622,0.032901378148617474,0.005833641510796765,-0.022951193221327465,-0.01800620293180005,0.038665107251113,0.010826333166467148,-8.39876511705932e-05
SEMA4C,0.014538052268596157,-0.0020003506142396202,0.0782587523126704,0.017272873885551654,-0.016543096930842143,0.010271624477099141,-0.02828535645459098,0.02340001867936216,0.12014676799314487,0.04226134932939242
BMP8A,,,,,,,,,0.1448281631031123,
ICAM2,0.036947429494942174,-0.08245457760362532,0.05869225072181937,-0.07103734673847224,0.059899562685436,0.02212307393260266,0.0035018767094616566,0.047585103878508235,0.06132469827481078,0.12457332895783044
SYTL3,0.06031278025244434,-0.045700023138839675,0.0693931566155647,0.059144141499392636,0.0022289111968022295,0.09930424469323645,-0.03927104258655077,0.006480399116623658,0.015230125331504805,0.0614657948773433
IL1A,0.010680841651472116,,0.033183800774737114,0.027862381158317958,-0.02155861936716096,-0.03301412094708893,0.016957379919780444,-0.02325621170884318,0.038419075157881746,-0.039475338131297756
HLA-G,-0.010504577516654864,,-0.023002633198644658,,0.02936428478973503,0.12782225867847838,,0.03445340093749854,,
PGF,0.01477073756715575,-0.07551948886105633,-0.03865235679827446,-0.025741146970511837,0.16443269203718466,0.04030064894140749,0.06287567278312825,0.1309792154562351,0.0634246212035742,0.12178257326455237
LGALS8,0.05829461447114303,0.031146187960407173,-0.06117589403623069,-0.008552943095934056,0.002570507129340566,0.01473197556758986,0.04029530173852067,0.003150136977275841,0.03174831484842487,-0.08090824318452682
DKK3,-0.028873449532839667,-0.04225615750860692,-0.0061546031809412444,0.06151190032088914,0.007170317039879411,0.06116634261710513,-0.017212915741834645,-0.005322657094168001,0.0902654672473496,-0.014727343962560676
COL16A1,0.029320400576633456,-0.05678179052408272,-0.10816580708765329,0.011612942003020802,0.008113848930821092,0.030797288835352418,-0.04352272155895131,0.07049091958623878,0.043901924035699154,0.09581329904703313
TPH1,-0.019115618295089842,,0.011702383965912264,,0.052548901808337725,-0.0007551476902949366,0.03292559595863864,-0.012340475664973653,0.03504339565173652,0.019827509417969603
TNC,-0.011486940546332071,0.18961097538243837,0.02528037105525567,0.0030431418108213633,0.035016272141292354,-0.015661361982338827,0.03716282038066944,0.027178230096369094,0.056851387589263745,0.08611346720177085
TNFSF9,-0.017226669001117283,-0.06070746086113687,-0.02340952719846493,-0.003241063576371927,0.02049993055853516,0.01796491989678063,-0.02333727304988767,0.045774971106129284,-0.005214007555435377,0.010681282014211492
C4A,-0.011791197411558879,-0.018903405164685153,,,0.12458789236703156,,0.1023246825848849,-0.014734001185288087,0.06139508109117578,
CNTN2,-0.01125569208892739,0.008526486453640306,0.01818142963180191,0.005467857010647861,0.030852539872398645,0.03955017664841969,-0.010577534584175043,-0.06945982831221821,0.05055216175032489,0.03329178402631901
F7,,0.009886337240498994,,,-0.015902859170090124,,,-0.014580230082007371,,0.03569415797726407
LUM,-0.00951148358711229,0.052546437263043054,0.028620254984673178,-0.0005117007963010969,0.1366975514160888,0.04073462414659613,-0.02650669954748291,0.06521245028411599,0.02944544176647446,0.07157259833136953
BTC,0.016077259128831206,,-0.04709820692402827,,0.05686128577586709,-0.028049152033462452,-0.023749495819184112,0.0899888549113301,0.07317889283119579,0.1168460602897584
APOC1,0.00610176066612987,-0.17225245151075216,-0.0708153762482736,-0.04800623129102936,0.10527190918714666,0.06236412736614522,-0.04821289828024209,-0.07058709145921742,0.0116423022564558,-0.0935888623405848
PKM,-0.033484923603248375,-0.09919445134078175,-0.100685049164392,0.055584156271945136,-0.020225806386443314,-0.041617364800753676,-0.0010517386624404432,0.001680481473941222,0.04016528908425273,0.008986693539447964
TNF,0.052308354461963795,-0.010693977443399975,0.039963635776310756,-0.02703310200178679,0.08094216439856021,-0.019200737958479163,,,-0.029161602169828323,-0.02396639177078391
GNAS,0.012165658942371734,0.10372145659764971,0.007368824743849744,0.09430922777323374,-0.0748990324021221,-0.052552004154325066,-0.032743708607871694,-0.06051113223718176,-0.02027257831176727,-0.025761208346647663
BMP8B,-0.015228931554593967,-0.08766959959010855,0.06034166861321954,0.02507975624274902,0.026368848007574573,0.02066876960380856,-0.03498975254378071,-0.07668573405175882,0.12095117547820088,0.014528872358370803
LIPH,-0.014937899722891898,,,,-0.00023693184920842928,-0.0021738642327102926,,0.02676374813730817,0.014803183859067882,0.013134651841876012
CCL28,,,,,,,-0.019132683686110485,,-0.022346607154790695,-0.021813592408246003
PTPN11,0.021987565588280824,-0.04180924174175329,0.016009400203127057,0.02932957131945903,-0.034341055253978514,-0.060608502559609645,-0.051231705343256516,-0.005299704032112937,-0.04949995760567545,-0.021047720504190823
ADAM12,0.05100810515306706,0.1047675575951142,-0.026058412224516245,0.074744905209355,0.08720022851715374,0.017994410967799638,0.0026366746624764672,0.0864375162504849,0.05294572513557039,0.07822561528508952
EPO,-0.015228931981020087,-0.007430914150493917,-0.014769147910330458,0.022625752205514073,0.015619918624976133,-0.02223297898731176,,-0.013949373736858964,0.04727691516061435,
EDN3,-0.018957903557762685,,,-0.033352261990021746,0.015571954183570763,0.0287518263940003,0.005232489296056055,-0.024378214436923912,-0.0431785780464976,0.07004330439936338
CCL22,,,,,-0.026282892459600863,-0.020331718862304483,-0.023749496870244816,-0.012239968200369778,-0.03672123578566728,
CCL2,0.013122611376658412,-0.08545384821220035,0.020210470901186623,-0.041412379644825664,0.0540734669458222,0.011700907852996397,0.03453331119703076,0.04312702119699218,0.04146792983346041,0.06538898430268476
DSCAM,-0.023853812391270025,0.03139667488509672,0.049293934725135845,0.036094420024310216,-0.03954779366895776,0.05999873850984248,-0.010999362992983808,-0.023206738282047855,-0.0065690234809451286,0.024738874145449292
ANG,0.026688587891561835,0.003953589223917687,-0.0022830708425408104,0.09294443772895433,0.020921416265036453,-0.025039858085762534,0.032974156612438854,0.018160903007262374,0.11210542930560376,-0.022809171699225996
FBLN2,0.04095288260322937,0.057743193937955115,,0.029122954478955063,0.06651475615494207,0.06317532019880201,0.030490282087885578,0.07839416163246433,0.03259377988112528,0.1171398458292179
VTN,-0.019582183030968803,,0.0552295698851783,,0.07023497751506834,-0.01563378262157779,,-0.01806255624246933,0.014952815943839091,-0.024849239097753644
VEGFA,-0.011940808086680728,0.04766872677076928,-0.07230430791011415,0.038021464246853515,-0.12478693743812072,-0.06535494961482124,-0.060721587992519976,0.020715452457188872,-0.027249878287861934,0.0187812508690606
F10,,0.042582756658463505,0.07582169491030173,,,-0.010590335481081334,-0.020547787414839095,0.0856097847795878,-0.04195479230167449,0.09489158411925154
SERPINA1,-0.022462633747895987,-0.004939269627071701,0.007480051180407774,-0.06500366532045125,0.07897326480143206,-0.03726702775859817,0.01352080420576838,0.0326649644107102,-0.027473215242430304,-0.0781541577705676
VWF,0.04891792598058707,-0.05332684984169157,0.09228353212404042,-0.033299213545958266,0.12064439010323327,0.07161860486524615,0.022745466510262904,0.0998314722324444,0.014858207844730822,0.06173593488277555
GDNF,-0.012386928705064285,0.06876544400480754,0.04294257210785582,-0.037170164423304314,0.031193968889919734,0.06248521387437481,,-0.019533356819418438,,
VASP,-0.022143443784245508,-0.06559609520564895,0.048373151732248265,-0.016548605861412127,0.02590472086737529,-0.008789570766451515,-0.00991305757954704,0.04262899773068499,0.09866801586501518,0.12216090236119555
ADAM15,-0.003921311101291007,0.02392073997866419,-0.00283287546500022,0.018845679518386078,0.0184027461315719,-0.02172097038467693,0.02979881153754252,0.07535269805002356,0.08284463258110607,0.1017027083564179
WNT2,,,,,0.1340945815278749,0.030572504491128107,,0.07186802375000395,0.035887982071730204,-0.0004173128088725339
CALCB,,,,,0.09445296668771423,-0.011198820426786726,,-0.02178952856556465,,-0.03692171413518282
OLFM2,0.035028374429860586,0.04186224126901654,0.01869897017197348,0.038295390099406135,-0.003884219516632694,0.017649328038923082,0.074599138580851,-0.024837913502772938,0.024962764619477894,0.05900308542089444
MFAP2,0.012574021833034594,-0.004228075002261186,-0.026295668566279577,-0.0014621776184164453,0.016178342740762703,0.08297680659361246,-0.02371436825979932,0.06792538631813096,0.07971613711516178,0.133438645922859
HLA-C,0.005971625351707018,-0.19655963730742815,0.034854269024421694,0.0758462950580411,0.06689417721481535,0.0011026058101839024,0.005602593012083616,0.08781056073492954,0.05266584562524607,-0.03702580624374118
THBS1,0.0005739352685168687,0.01650504986763568,-0.028181772805604053,-0.062143315323860776,0.005456939895010881,-0.013731529989508435,0.03582233702878404,0.04878157356756866,0.0010535842700360827,0.07814418355805518
HSPA4,-0.02928944405818821,0.011713038913474378,0.07309068970983196,-0.02595998202481765,-0.035950144447252766,0.011007026470044519,0.043097939766598745,-0.0006466142213895396,0.01733512596525551,0.018484484516443463
LMAN1,-0.02120996312711031,0.03879393310612484,-0.15665655992909183,0.017138207001331868,-0.038490976466952764,-0.07540518213055773,0.03373871992534353,0.023393711950707618,0.05676151434935487,0.02290778157728925
LYPD3,-0.011165528553666657,-0.0684736689809975,-0.013210250452729742,0.06512385017611264,0.05306850930231084,0.03776109972666136,,0.0432495442682828,0.1134206889990262,0.06540927239666351
APOE,0.005998899775584341,-0.11624631278008411,0.0990476201630913,0.14514256058056957,0.017666967300087853,-0.021002601068002048,0.018440068336487692,0.0039062421818235843,0.0019450843977528289,-0.06588240628390357
SOSTDC1,,,,,0.03236156171815294,0.035849908641517575,,-0.017153678493748645,0.05729942363478907,-0.01650246404965114
ANXA1,-0.04002822339837627,0.025051574890732415,-0.053998207426553806,-0.056080599719372994,-0.005069583262439939,0.010024429990543546,0.034707838111412044,0.029756373553977058,-0.03494605702117135,0.023863323066532226
WNT2B,-0.018900786556873717,-0.04242926703725262,0.020727921072536567,-0.04780383677512562,0.06208150842534264,0.06499648784445433,-0.0379374216240703,0.05382435414568689,0.05711853483150116,0.005380362616246821
AMH,-0.015514980424849285,0.04790920938877631,-0.12387539434553628,0.026730872744225365,-0.011615279028059578,0.11720654108937592,-0.019132681246286625,0.08348477138401585,0.007044493826177609,-0.022464570924553288
GDF10,,,0.011297496281373118,,-0.012086337074438272,0.012910610087531336,0.0598409814761302,0.07745464678964492,-0.02905475561965652,0.037885923536106564
EFNB3,-0.008447186003807628,0.061936876553043585,0.05962781459018751,0.014732656336364636,0.06975347745190187,0.017000135818556625,0.014912542515573595,-0.03239566054694705,0.0715297468782854,-0.042137987147580554
LTB,0.008615647167020967,0.011755787960260018,0.006127300910296647,-0.040420668593222436,0.11307353853945108,0.13292705968184249,0.015341287627455366,0.13422576469462644,0.02390888002845926,0.03375411574867868
ANGPT2,0.06784510285363256,-0.01848686103606359,0.060614325925541834,-0.042538424425424756,0.11842654570637035,0.0065792781653410196,0.03769897417870002,0.07123488653006832,0.04690678788055628,0.1670038010083354
NRTN,,,,0.0019533532194211164,,,-0.024147601094990867,-0.012420916398623286,,
ADAM17,-0.004929699373570805,0.05753260087428989,0.0888937412501699,-0.028356759790010268,0.049335134584955455,-0.017449959894880848,-0.024801634458951862,0.008050790501210887,0.0901839345545441,0.03540435600307651
LRPAP1,-0.0076076831032085655,-0.05394638437687496,0.009702995211066026,0.030218427379174392,0.0734517102621742,0.05625843911320228,-0.03308105065115819,-0.0077168963238512436,-0.022117482647213523,0.05301701777757835
NID1,0.02309170806281375,-0.03994226418047202,0.04838157428823316,-0.08377894372849569,0.07973214916071714,0.025728663418426733,-0.011963206296765559,0.06515067863592645,0.0419072219867375,0.13041126544899406
MST1,0.042565890276018176,-0.05063456393956518,-0.012601847638543644,0.04439407015507778,0.011351981209390573,0.04003643462254452,0.046668148111113,0.04255176914874743,0.09337080375908594,0.1480363802987313
CCL14,,0.0015521246792151778,,,,,,,,
DCN,0.06255372596177843,0.03141062742670531,0.09707324211772113,-0.12284203944238212,0.10886068886977146,0.03419625019372531,0.014733302863531783,0.07399248529135738,-0.00797356868677898,0.08129500438671948
IGFL2,,,,,,-0.02202918054340865,,,0.06636790864864672,
COL7A1,-0.028762581317488253,-0.008946643206252401,0.017636027391324638,-0.05362515029750149,0.03492850809113513,0.014172194145614405,-0.03874917905769048,0.07133865276080491,0.0809254915518392,0.04632044693409321
CALR,0.017238166199533347,0.02915611030327312,0.022840001604639153,-0.025178186820664826,0.049461830360307275,-0.09773837612565557,0.002622966217401284,0.07528588041820415,0.05184622595609131,0.05950751583635434
PIGA,-0.031396938826976854,-0.02447212710850901,-0.009808037673615076,-0.0019542670940311205,0.025662679018674167,0.028841035172096383,-0.010902492597527144,0.06980280191720532,0.06724546925075085,0.05772449330442828
CD200,0.041976392921786496,0.009437648316009364,-0.004704411063889321,0.050836734515301026,0.07891067788469273,0.0527749211372951,-0.01877506209642766,0.05911339009520224,0.05613869860846716,-0.005728716157828595
GRP,,,,,,-0.020768080958829677,-0.02642532376466157,-0.01362371508597125,0.031076207122592913,0.10200974442823918
CDH1,0.013088718636245777,,0.003917398180062133,0.03260656167485083,0.004508631433077642,-0.02786092408615194,-0.036831241735109835,-0.029144107631201184,0.01666262457235414,-0.000957866068095954
LPL,0.0398105610219999,-0.08731231620962106,0.12584353314717805,0.022712352142539617,0.015921124223917282,0.08844142096441723,-0.02193975236420679,-0.021719060109306364,0.0028917222873128846,0.023077752974024552
SEMA5A,0.003063734714397363,-0.018661166334886386,0.03983209842297854,-0.07113401145932371,0.017304935389782117,0.0437705495457059,-0.03345865204468888,-0.05986319151896126,0.01635548228674467,0.027811466405632628
SEMA7A,0.036103926257604925,0.038581119396282386,0.09811032626301418,-0.008071534504843126,0.07545597849875442,0.0583029759955691,-0.040839718705147514,0.02041993319614049,0.07745816424928774,0.07593322721846127
SEMA4G,-0.0337244651595642,-0.034989532498125746,-0.023448913013365377,-0.026167971234199873,0.05677849704247383,0.08747676806811674,0.036143471164334744,-0.011436120906751019,0.00037092083897111107,0.05954716350767475
SEMA3B,0.016855965557162674,0.024399072991048713,0.0063274345126494705,0.062424893509513406,0.004403657788529329,0.022534037970065684,-0.01912955238242071,-0.044462993342032534,0.04775525946367195,0.08950122657330226
RPH3A,0.1316490413638738,,,-0.030373384180807553,0.010911725264493079,0.0387330724583731,-0.004157884130379575,0.01776619669449979,0.06273437128812541,-0.021698634510704275
JAG2,0.002875267416083563,0.030663051424452244,0.14484502576731723,0.009569073721080295,0.09230071985215793,0.03709865502720263,0.013131669394641382,0.02428241520254452,0.023993577929704694,0.08399553368705362
CGN,0.0014766482947982725,,0.023262613652481542,-0.020737519917652398,-0.03944722341072915,-0.018995998245321787,0.020165882604836805,-0.030897489317879407,0.07628853668218362,0.011139935870312529
GDF15,-0.03224304721601293,2.0625778042935136e-05,0.018001443969359786,-0.03346659130882094,-0.04300102099519519,0.006761693307797063,-0.04134019603113838,0.0932043764618361,0.07885382227039135,-0.006108973424478943
SEMA4F,0.0524000951143566,-0.007734879391936537,0.033020000805395563,0.014755354574143913,0.019583952279312894,0.06700885056271891,-0.0609664980625975,-0.043107223261667986,0.07963238951958528,0.009886720764955208
NXPH1,-0.019964004072029896,,0.09901514939500873,-0.06243241391522222,0.007804678468494382,0.046288063011805346,-0.059241239913335894,0.03488405451957583,-0.043342007912703345,0.05434728181493904
ARF1,0.015641219389180692,-0.07802242870866535,-0.014591863027540976,-0.06929766889537547,0.06090105767913328,0.02289171772482249,-0.0059572783919492,0.01184951678773949,0.012933352485734616,0.05636738300169378
DSC3,,0.07849448356670001,,,,,,,0.2598304604163305,
EBI3,0.046902838797271924,0.0516612253602965,0.038494086212118396,0.022239025796706155,0.09428094832031546,0.013696048815592771,-0.017559185922235092,0.042775283862775,-0.014390875763411923,0.03484415770184932
TIMP1,0.023450625584248118,-0.028506441921925512,0.04327725403277246,-0.09483070567917352,-0.033963989300043615,-0.04962697693710123,0.009616916216268504,0.0646008769666875,0.0550140642423853,0.09107240537304456
SEMA3C,0.0026407292795668762,0.014523195938029356,0.09797891907665296,0.02398251263339875,0.012819024712261973,-0.04899867259521271,0.0633283674524359,0.011938618717348026,0.048310554099718815,0.02114355827301717
GNRH2,,,,,,,,,-0.025751279987755737,
GAS6,0.051120559160675316,0.02217933444939553,-0.09536599467990395,0.031876688019620895,0.03226714529053557,0.015310780964090857,-0.02580458365133651,0.03451902346141443,0.0013411175422783426,0.05264457090920262
MEPE,-0.012519984947403749,,,,0.02744817979119494,0.007586207779522833,,-0.02102377551803801,0.0334884144681057,0.08559303397714416
SERPINE1,-0.007217478702179163,0.05993196255877971,-0.04441846527756895,-0.039341482521230355,-0.031641774410282826,-0.07292978666270612,0.09451600863058976,0.07410225306316905,0.022123588395686046,0.07088439379819643
RSPO2,-0.012617797754841975,,,,0.12307144196838378,-0.002570497353262822,0.0730133429525342,-0.028320178181312928,-0.026647640622869888,-0.01004243139009253
SHBG,0.04045823014701214,,-0.001934513405311161,0.08401431989730958,0.019957529291253762,-0.002710030610413895,-0.03197060143172505,-0.019769037210790978,-0.03328246864860421,0.07295831046004186
LGALS3BP,0.00749830939678561,0.03351475028797769,0.15188872004447582,0.0532252358375389,0.0317505138590319,-0.0204436060876302,0.012459431299319307,0.04571403483347856,0.05811634361697751,0.13459928107339253
LAMB1,-0.02929449492632834,-0.04285483138915404,0.03583359492157865,-0.033778102257508,0.014132583128209694,0.029647328214434176,-0.03002838061457091,0.049352571078071006,0.0520370256110805,0.07768175629351075
SPTBN2,0.06073376497296999,-0.023636516344174036,-0.03379895946200554,-0.026350776197343075,-0.011648991282032166,0.07911132016471856,-0.03814160038079884,-0.0170676686591862,0.13158361064958612,0.04052501651769168
COL1A2,0.03352368822817014,0.17068782740902877,0.07399270846310023,-0.1452013918465767,0.10566097858633336,-0.0026634092019715864,0.04735550951449835,0.0649725865646793,0.019791006186526204,0.11910918042031794
DEFB1,,,,,,,,,0.027652399028917134,-0.029754408181066595
WNT11,-0.01705375473640228,0.061905145137422166,,,0.0287669076474107,0.07402043055212999,,0.15865612134682813,0.04839951848609103,0.011812742150369216
LGALS1,-0.0380293491119883,0.1438486643790276,0.04589115164248251,-0.027674089209105104,-0.04102582581309256,-0.036375981425624385,0.03710058548513975,0.08641197573412611,0.03133298386459219,0.04381180348249387
BCAN,-0.00043348925722484793,-0.02798898154786419,0.09481955812535015,0.08889718256183896,0.003919865334520041,0.07414516022058919,0.04228302187820053,-0.050539329308415114,-0.026048697949677457,-0.03081278474740656
ANOS1,0.04611157248796596,-0.010867129351336078,0.10003394001279885,-0.05057273176918448,0.06477333001570085,0.07002706624518208,0.04520479645103337,-0.009020240011496665,-0.007720355721476774,0.009242335251522165
EDA,-0.023424974385755276,0.02910001842826317,0.02382369979369684,-0.03794256177172558,0.01811920963814643,0.07191856030076171,0.0228560964950767,-0.014686613471674317,-0.03244464199357364,0.08749867860032348
FGF22,,,,-0.0152715846153654,0.04811658360606913,0.018808594611054597,-0.02587224542743201,-0.020912423953957433,-0.006282141412801535,-0.023261766463716797
SHANK1,-0.020561875114384568,,,-0.0020419422893342433,-0.021157023632604403,0.03349542518906497,,-0.021951046990334164,-0.04236600470978239,0.03333439964985613
NPVF,,,,,-0.02628289422132123,-0.01896700499725535,,,,
RAET1G,,,,,,,,,0.011593749374252971,-0.02460103679112478
TGFB1,-0.02627433788207371,0.05663534883765929,-0.0015721308638397553,-0.024168926885214142,0.04242871253503651,0.028650270671868008,-0.0839532879638789,0.06558326519752562,0.08058639824209707,0.03532343060043897
MSTN,-0.05522669948214644,,-0.031691763273406545,0.0892288230358679,0.07031943535092955,0.044149741141899845,-0.04560349633549728,0.0313188620860662,0.07310702046810387,-0.033265698734738156
WNT4,,,,-0.03807079484491007,0.009198399880514917,0.0683949486144814,-0.018639072027558552,0.08221085335030646,-0.0014506548236319745,0.030339112838195334
TNFSF4,0.002367829245323805,0.03275011180024787,0.02442745440151023,-0.023463332285682273,0.003866407100051617,0.0014030432960550334,-0.028716195510772285,0.004363218552777388,0.1396683024542474,0.04419908352155746
NTN1,0.03671078858837453,0.08882058417891593,-0.025983221729598632,0.0284200812274723,0.07527233030851231,-0.00013552617646263779,-0.026598561150577214,-0.0012576070448707748,0.058366204003404136,0.110080178829821
