,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.015367756585035957,,,,,,,,,,,-0.01205267374953555,,0.03369987345594647,
BMP1,-0.017122815790152842,0.057260110701234185,0.0018363644919993916,0.01766490524856774,0.0869023802914039,0.09212500092553325,-0.016659917072817967,0.08411075001669002,0.029439397013826234,0.0630098714800679,0.044059143338195036,-0.020462073055646388,0.04652621629932757,0.09697817967859443,0.086839755985841,0.010479748892607882,0.0516705688845976,0.04953737306174931,0.2013518640929779,0.07518293393688058
NDP,-0.02486529035169313,-0.04324436078689409,-0.024943004081335155,-0.05882904753570658,0.046995438680689554,0.06020899314799101,-0.01023485954231872,0.00031804480338415,0.06509555629895662,0.05068737947321405,0.07605024160614417,0.009150531079663222,-0.006047820153808359,0.0032866757004619703,-0.010872859997121676,0.04085142410591461,0.009612980358540996,-0.03028775322843799,0.04680297976142143,0.032170764949009736
TNFSF18,-0.03307641340242388,-0.029685475485816036,0.0015053332701253053,,-0.012941576924784174,-0.022820657176083253,-0.012358479138511052,,,,-0.010011912307679198,,-0.0637139806148993,,,,0.004377953651656705,,0.05128349061860863,0.04600052618512417
RTN4,-0.03520140816105155,-0.03360201313325463,-0.015768422134117662,-0.004700698060073851,-0.09157057735774966,-0.08203187905749633,-0.011999905780581674,0.012498082308177902,0.000815494537915379,-0.0246833640619303,-0.025848727504095892,0.04269235783423442,0.048344236577501795,-0.053982000977224186,-0.052792428701004014,-0.009281981108885857,-0.010761031269810808,-0.0027511467812783258,-0.017975308195288153,-0.0733933743122117
HEBP1,0.017272978524648753,0.039564475973460154,-0.03078458550228868,-0.015340122607922998,-0.009652780200674425,0.04774418029185218,0.012514716430967996,-0.00185520981406147,-0.06490557042322406,0.016707191153272145,0.04691590147838882,-0.07981557054408785,0.019725011290595826,-0.006555051290454385,0.027748931195966307,0.04418932349020356,-0.06666665933892116,-0.045798630561200315,0.06757007833283864,0.056705386091004215
WNT7B,-0.012978533429145924,0.01517822282060246,-0.030114335147815634,0.060922605606606964,0.031215367590026775,-0.03367812120153744,0.1022330608128286,-0.015511128857526263,,-0.02399839352430114,0.09231325533982218,0.0007091119159582426,,-0.016695984571288517,0.0338028920771831,-0.048360215210155225,-0.0019461825135802739,0.0030464800098591715,0.10484048305556537,0.025531784191472597
PTMA,0.00340255051055603,-0.01758075858549252,0.05628222980468598,0.04562960177002168,0.0704057456698151,-0.06419817684836877,-0.022560083507834176,0.02907995642435181,0.011231399053430227,0.07595785384531303,0.04884604784882656,-0.05212794146407455,-0.013633984840375965,-0.03342647347395659,0.0008949327206401299,-0.05565355855391809,-0.0040110149999717,-0.0067999679459386005,0.08974523934027752,0.024768222581778798
FASLG,-0.029139292463060157,,,,,,,,,,,,,,,,,,0.02662250682640389,
CEACAM1,-0.028409617500777033,-0.011504050324670239,-0.023110940970653356,0.0628111795808267,,0.03658706048153238,-0.004955640977075792,,,,,-0.0610671207998134,0.07591713456127945,-0.04970129841395585,0.019631211550870498,0.0019350586533295575,0.002082879493622774,-0.025086916317894472,-0.01233295216316838,
