,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
C5,-0.01823081483063905,0.011036274622133432,0.008312151600583179,-0.011362598349088383,-0.07801361295107725,-0.021688389937262933,0.06103724993883144,0.015118529284897132
DLK1,0.053323055198064406,,,,,,,0.013428953461160844
CXCL5,0.05116058036059907,-0.028755471532482077,0.005231517428883795,0.05132306447431035,0.05127709726711615,,0.05352369400726987,0.00032472488432985476
BCAN,0.030572432105052567,0.06794342866359128,-0.002407808362326866,-0.04519047799840688,-0.11912186059607742,0.08096623901513988,-0.012738681990060716,0.10576505974377869
RELN,,,,-0.002948168551443752,0.07485715056940173,-0.05711465271142801,,0.028627318171227392
COL4A3,,,0.07480294299932481,-0.03168107151657906,0.018822183113192777,,-0.001084767431546951,0.032512430331617645
GNB3,0.005685763642688995,-0.03648028690850436,-0.032524566753632946,-0.029689791864272046,0.004689362436947983,,-0.029242645873134094,0.040446931530718815
PYY,,-0.0042285387866394615,-0.026573543839194285,,,,-0.028497737409198386,0.0396707537446679
MSTN,0.13328818486062757,0.02205473996479367,0.11893985408641722,-0.006578855924515533,0.016852257121858262,,-0.039917653986201104,-0.03068815818626897
COL18A1,0.027638178431035585,-0.02448317503615885,-0.05615641075649637,-0.042048180231397315,0.0435086819765803,0.07507138216777483,-0.03642073900923754,-0.0188336670328541
FABP5,0.031947936618327365,0.07205603958189657,0.026579371096678524,-0.04447387306074456,-0.056961546846139945,-0.007034724408926776,-0.03325870898210918,0.10565999806940801
TGFB3,-0.04381299029843668,0.024033619636517248,0.048495081311987355,0.0389896816398793,0.027235271982610356,0.10699443581189917,-0.0009219362196759295,0.02544291110654661
BSG,-0.01361695551352547,-0.05683309267014248,-0.03029330689792461,-0.06753220518148438,-0.015152480365280689,0.02071742853652018,-0.022046177365980465,0.037782123571517175
BMP8A,,,,,,,-0.020046187140372766,
S100A10,-0.006454620097815697,-0.0419351451489162,-0.013338536730359094,0.05143924414052967,0.009799569640303502,-0.033015196902888566,0.012664695333017133,0.03212619181221454
PLAT,0.012145133018122681,0.010005196642244498,-0.0307827776919712,-0.05446918083371813,0.0023887283082803887,-0.012318841199130315,0.0023964771456846936,0.0763962898296829
SFTPD,-0.03932045620925833,-0.013717337047092866,0.004639590073428558,0.047397399079417174,-0.05114753716296055,0.018422279483639427,0.009896959489572806,0.01458577475908094
EPO,,-0.02481465374915313,-0.025018848139560203,,0.04024465756447255,,-0.016553049146977642,
FGF7,0.09108684649773295,-0.009405939063431212,-0.0009473813437013124,-0.02610250655383621,0.0218225050152553,0.021364977330833018,-0.025311668385927598,0.0740204839373272
CGN,-0.05119484517773657,0.0027213669584942933,-0.03958285478857383,-0.00457219288316693,-0.02741675667858037,-0.0015377778261449566,0.00901053053256986,0.06524774212038924
FGF13,0.10726872488648462,-0.03622872039675076,-0.0038271784153368956,-0.016864635835436046,0.024636132981391716,-0.10761596514656431,-0.02820269264268522,0.004468456245957331
CXCL13,,-0.046516569225583906,-0.05276203962427266,,0.025932095293140087,,,-0.042854909787719
ACTR2,0.02403048423803217,0.06940030708883228,-0.022572185291933316,0.030928223805188,0.0013847110987911082,0.05388197708022011,-0.015261314724578253,-0.08239480574040851
SLIT2,0.08172363475941298,0.024351489201269512,0.05577411527463186,0.0153925451291975,0.04954328320121611,0.05630466457196114,0.02087543467612569,0.05014231318436357
LAMA5,-0.03428993997251584,-0.007939657337536044,-0.06818131200979005,-0.041653295274677975,0.0312554186921472,0.016765324039325576,0.06372339641367285,0.028508635043429213
TIMP1,-0.012025466018702864,-0.08967791570023764,-0.0029113023761909475,-0.029527661859565655,0.04516979037113185,0.05803485656039626,-0.009457565314152379,0.00076965018862205
PLTP,-0.06040336415749226,0.11491596794268176,-0.01874941139818958,-0.09015423873550855,0.0449460021460483,-0.016492053698979686,-0.019776201643860517,-0.011483718954951188
TNFSF15,0.18163954249356706,0.09962846653300222,,,0.009175593434385426,,-0.043097987686753464,-0.04045239746127357
PRND,,,,,,,0.037926056082586965,
NPW,-0.03971106874759553,-0.04085607067060282,-0.05850738683003086,-0.01883495749349522,0.03547516991464957,,-0.03015715996047109,-0.03533250590081197
SHANK1,,0.07299614490746525,0.023163590821781724,,0.0586481892666902,,0.027589871378939822,0.050557689377013215
PTHLH,-0.04239852470334293,0.03245822091460183,0.037310180484990886,-0.040851154085214766,0.033227501766518994,0.007518745878992374,-0.029378473096203044,0.05736610572291733
SYK,0.0005456983016417844,0.042231078259599084,-0.01797363384497126,0.0028368624051569574,0.049940924169711964,0.0025825327784256237,-0.004568062174176139,-0.017971453555028175
FARP2,-0.00484833755537004,-0.040593283070260215,0.039180316899227116,0.03729410783896444,0.01147413012284246,0.0030301568474784537,0.03301054740096776,-0.021074833401849968
P4HB,0.07887576754719598,-0.04460900628564838,-0.002182871526709158,-0.03919556883104669,0.04956653944685149,-0.023460751214086886,-0.05952468795319931,0.05758178145127767
TAC3,,0.006782068656057355,0.043860426845269175,,-0.015254300466925254,-0.05076369636364844,0.007845718454423087,0.09635970072628376
C1QA,-0.044518158938425596,0.13432047081142912,0.009524748290776059,0.00019686524099702112,0.04736500168390684,-0.05115982141095436,-0.043579037014358356,-0.057705125260196576
EDN3,,0.05112146583414763,0.0206647057278751,0.027894156923297487,0.005743551867157082,,-0.01649123109303018,0.055834457145008586
AANAT,,-0.027229046141638975,-0.027635475640206648,-0.027077464766228663,,,0.031093845058516756,0.12363791610943202
GDF15,-0.0007205257652484872,-0.03454114803385584,-0.06121806054965181,-0.03841740998891619,0.10301525069307244,-0.05152450137420804,0.032899655443727124,0.08811277642784984
LRPAP1,-0.001091554065982187,0.09197604133867943,-0.04343596976519025,-0.03599419564717702,-0.027623098034190323,-0.014377501362348125,0.0755983556395021,0.011895778469233296
LAMA3,,,0.0014239277020451813,-0.019067951254892343,-0.029375263200566656,,-0.03077213388117241,-0.04666356293881222
VCL,0.051169007456892325,0.005062693798373696,-0.0133433537296247,-0.013663760665599779,0.029914254424073517,-0.04312755094146522,0.029410205575033262,-0.023287618398358557
COL5A2,-0.01474114615376362,0.002158992357466266,-0.04015690273785139,-0.07718951076374489,0.07468705912867801,0.011100542028859618,0.021946524202408033,0.007285753846303821
DKK1,0.06867175736118415,-0.042989847617626455,0.044240881908564275,-0.01712245579669177,0.040875783052159456,,-0.016060488708309704,0.08434062432746596
COMP,,,,-0.020195853037963455,,,-0.008764770059791569,
POMC,0.0151830801912767,0.08256398436053204,-0.05061670201062084,-0.04164586542050712,-0.008412692635150288,,-0.021603709789654413,0.07189691383649052
CCL13,,-0.022849043358574746,,,0.02785583258615209,,,
CD34,0.017111927492258802,0.026530270281787557,0.02405037551016823,-0.08019111586281812,0.004464732126560538,-0.07316458929481658,-0.029186549606390434,-0.022774660319298944
SPON2,0.014286526227087712,0.01032258722974334,0.0058464715878341,-0.03442910304239623,0.03503962017673913,-0.04035077781745399,0.02548079092246865,0.0196825077657218
THPO,,,,,-0.007393684405626199,,0.009188003219505601,0.0379513625012069
SFRP1,0.06121184587767015,0.055496810615156045,0.03160182573128594,-0.031716170249985694,-0.05891831522415888,0.010111059058328797,-0.022515348424121305,-0.04070328661101579
ARPC5,0.05985618080970124,0.03254670133867289,-0.03509705246870459,0.02925669371853958,-0.02107664521276932,0.07427999618605512,-0.02524263196848994,-0.04403060004359588
VEGFB,0.01376529393709183,-0.04176935671515612,-0.06185768321257195,0.020724073263935976,0.0846507119687956,-0.022777938374540604,-0.0229503842717586,0.0412972486948833
GDF6,,-0.04358458133084171,0.036327990676990905,,0.07484479929684527,,,
LAMA4,0.015853765031418512,-0.06301022250586602,-0.033114478352289374,-0.04358029434476646,0.012522464149350893,-0.04154277586155965,0.019801220863173506,0.03541474162552538
NPPC,-0.031109776946739005,0.0038816585353988312,-0.03561320649514856,-0.025688617229723355,-0.0484475746467378,-0.021652933651845847,,-0.0765807078482782
HAS2,-0.021832969009020414,0.02609339914381314,-0.04166298721493555,-0.0033104520850526075,0.011449359687964903,-0.036588716412212445,-0.03556607120437707,0.02543125567792832
JAM3,0.03789885908368447,0.09027058224173928,0.004157237027769351,0.055832302286111093,-0.014745381358242958,0.0004619549453638757,-0.05590917911802678,0.01391482091149127
MEPE,-0.03433723096092334,-0.01148004196659571,-0.03561320240218464,,0.028985646864230424,,0.05018186493930673,-0.006869737869018305
ALB,-0.007867980439357256,0.056256631822670815,-0.0026046199203027874,-0.04639136324818349,0.02587846901849127,-0.019562093474300362,-0.025254682929517613,0.04399193004863735
SAA1,0.061757430901827885,0.11029662743973737,-0.009811325605503745,-0.04855918433625329,0.03960533415908788,,0.005949809015813112,-0.056977503179827985
SFRP2,0.008967363554698245,0.05912648678944362,0.015741867378457345,0.011785039721752025,0.019566976191549453,-0.057494394191109494,-0.016550907900998564,0.02277355224407453
CHAD,,0.005327448031995808,-0.015882404796857694,-0.020414594242039123,0.021467977647987416,0.14649650319561375,,
CXCL8,,-0.10957497338455675,-0.035325718621738264,-0.03107930039271371,-0.0067097001063363216,0.0037457953679311744,0.04664039250744274,-0.033799800490676254
VASP,-0.019593023235064948,0.05633887190162682,0.00302761625917447,-0.009009181194590064,-0.03238594847375899,-0.08492953087857855,0.00618110487405009,-0.0030528485873238215
PDAP1,0.015378554140446275,0.04918416773165586,-0.00694612848736859,0.024516062947846064,0.006300466038160197,0.0443503007703284,0.02122103572416531,0.04835720607634191
VCAM1,0.03395996316031337,0.025701677242248474,0.04100055937021638,0.013942441482652156,0.04102609615061695,-0.044335631613222314,0.0415890906204008,-0.03927846275863499
CALM3,-0.01168536755293227,0.023005857903395648,-0.026495161309044387,0.0010098336659364626,-0.0127120394076326,-0.026948062849756167,-0.05097823539694835,-0.0407919550040204
JAG1,0.05463431392877768,0.06583904960037387,-0.0011603786436260965,0.01989334418883808,0.04591073583122781,-0.03264049516212285,0.008742544003884098,-0.007925089710714405
CFH,-0.027421897543118384,0.06384518199097777,-0.048758256519454625,-0.0009120429644886881,0.006036186134058702,0.01006340495707707,-0.008629194948802281,0.05534689352496926
VIP,-0.03206174491535347,,,,,-0.03390459098657991,-0.02357574327134206,-0.028250978740640455
IL7,-0.03389308800159458,-0.00881024465766133,-0.037579308812091206,-0.017875026799240867,0.014070242474721164,,-0.020592935117500762,0.02935991546427115
FGF8,,0.021113166077943946,0.0259768987206881,,0.12772141261868053,,,
IL27,-0.03206172814133759,,0.07844681644560923,,0.033243858313063535,,0.014484738890077582,0.03636152410038023
PROS1,-0.01428885673439177,-0.02318411432405246,0.029250638598195253,-0.029782783141290937,0.00898602010579295,-0.002976812576038418,-0.03125407870990437,0.042459079847110774
TGM2,-0.08099753587751726,-0.047828860916899724,0.028149813771378394,0.014615841707582027,-0.028382860216611128,-0.02104645787321708,-0.0070032824790934286,-0.009526380919008199
C4A,,-0.025438201941610155,,0.010525525369246868,0.01884282865777335,-0.05158921077153138,-0.026995254566946025,
GPI,0.020661343858817946,-0.10222229709569627,0.023161883917483313,-0.018751533576364037,0.011484247653232702,-0.0563101543975125,-0.01629611543186254,0.02843822974933114
DLL1,0.013786175644507057,0.02308592267652133,-0.04618607680782554,0.06417323381404043,-0.003201117284664582,0.07659973873714751,0.014236303405979443,0.1047798724003825
ANGPT4,,,,-0.024044585003682832,,,,
DMP1,-0.03564010993944986,,,,,,,0.0285066638205436
DRAXIN,-0.002697573992577498,0.002582376732533543,0.002878603824435208,0.017934069941927967,0.02690939004342857,-0.05062873901318193,-0.015839798780453863,0.03116075507397059
PCSK9,,-0.024497343716481455,-0.004695184971518932,,-0.008854730168074426,,,
NPTX2,-0.003683374682305028,0.0269602845906242,-0.027647543753444276,0.024675093612494144,0.017539833283599215,-0.06247991715285474,-0.01871646567211129,-0.05221282359643392
PDYN,,-0.038096936034287134,0.035887716652045265,,-0.003357985282612738,-0.046021436026592616,,0.006611380172442703
RIMS1,0.09836197199563876,0.020309603177607553,0.023113440678068378,0.0519179601172552,0.008573026948688974,0.06483377394200643,-0.03569467159478368,0.00406452335170536
FGF9,,0.0603529125370664,0.017200558223954627,,0.00818510549722184,,-0.02893552263651933,0.059816874975262974
COL4A4,,0.013398894928310588,0.011776242517459744,-0.018471257283514498,-0.039389113254111895,,-0.03328432616389423,-0.05022714484613638
WNT5A,-0.04925467368368597,-0.06548306735633032,0.010440560801044342,-0.04137473290248937,0.0011187684456424112,-0.018547936062523102,-0.07815644837073298,-0.002803811660303693
F12,0.025709393271673636,0.07847218343477094,0.05474821407472589,-0.03621043938934245,0.06277482208797774,-0.04415423187734707,-0.03455935018734637,0.026469089328771955
BMP1,-0.0117920872212926,-0.04977534012008044,-0.014198411357229233,-0.02291499976386526,0.009624743510592617,0.05092862998336429,0.012371490787072942,0.0411682996541291
CORT,,0.06783366432403497,0.0011224955393737944,,-0.027603059858413756,-0.010975469451800248,,
FAM3C,-0.10398656699570148,0.0710874518639767,-0.07593865241116722,-0.01123839134495661,0.013647766981587676,-0.07681047219578092,-0.030980173068834726,0.09145640179365679
DSC2,0.04881663213406755,0.08192400839137261,-0.01714703191389981,0.06286266421741177,-0.010102181198207537,-0.048166551365234435,0.012033010822879253,-0.004942392477947252
IL36B,,,,,,,,0.018782708580324884
BDNF,-0.038926428785183285,0.04860935623386558,0.02020104751337091,-0.04231833222243629,0.018926779576090073,-0.037780875002343305,0.014341269252332261,0.11043262538868938
NXPH1,0.021228175249838332,0.08235801801525794,-0.028201360301743045,-0.03512318588992019,-6.12075689706737e-05,0.011422170503265624,0.0009210395052985696,0.12192664931700327
RAET1L,,,-0.0030452584702865,,0.052750953477257244,,,
HSPA8,0.02835066196195153,0.018894172444811723,-0.021430168173671757,0.10651683116035025,0.022518249770600084,-0.07009369078744673,-0.010421288277078755,-0.03210356182333381
LAMB3,-0.006486538398870518,0.00046766534869248225,-0.03399197620453887,-0.010294266807789524,0.005041749034933558,-0.021946489543452758,-0.02995453570864229,0.04871163335986123
PON2,-0.04672742574898914,0.03870359579227628,0.016050787497068342,-0.09423030369773623,-0.04497710848708023,0.038846953644434835,0.036569256925413414,0.07652958842027915
CFC1,,,,,,,,-0.023196601263938983
TF,0.019053246752233237,0.0159867539760078,0.022541275044360775,0.10324802635879785,-0.016510825643717603,0.14025829699970857,-0.024113000901336484,-0.12473679198288946
HLA-E,0.04596879558786754,0.03235320241964141,0.045373470802051376,-0.04974962475359575,-0.02819759315125817,0.012457402405697458,-0.0033841640857880623,-0.09377986135048821
OSM,-0.01211232057145634,-0.012859614250416752,-0.07832876426735358,-0.013531914392874397,0.08910785208242769,0.15837914898687752,0.050766976985357655,0.058379047453143956
ULBP2,-0.002096488658449159,0.020148889924163468,-0.03985057663748872,-0.026735999907354657,0.0829851115592217,,0.010813418118931379,0.03119270300225548
VEGFA,0.018404212804593093,-0.12593694220003526,-0.06590518929974054,0.05950984592473235,0.050436991778458916,-0.01205525957713542,-0.02228467987755958,0.040600704300824964
TGFA,0.009983076817880195,0.01342465119589053,-0.05114616431112094,0.023267608618738174,-0.023279612105673524,0.08167052158653836,0.017332753413082467,0.012173251654791942
HLA-C,-0.030483162962547522,0.03373514514736665,-0.00013733067243729046,0.02076755637234692,-0.025263973493276463,-0.02194304839594679,0.012866526052805626,-0.02047201889038668
CD200,-0.008798304757011767,0.07648160070997971,0.0007498867664345564,-0.024498301809729405,0.0014158175773896914,0.001144526367782467,0.008616065949060829,0.002633724358007973
BMP2,0.03428370414451862,-0.05538015030799909,0.08267962046218746,0.03553438772312963,0.04812734382101876,-0.005590879368653633,0.06175623947706183,-0.03373864115415584
TNFSF13,,0.1321426851602265,-0.0089628346951502,-0.02347439961789538,-0.030004657409963366,,-0.02409028775964951,-0.04493990169392792
CSF3,,-0.04571135733987592,-0.05194916988288114,,0.04018886052358905,0.0008076366348352263,0.010589340876141252,-0.022120123534138097
APOA1,0.07140596812758225,0.046448267744979,0.04214816034174682,-0.027246821910954996,-0.0145035744725738,,0.0046513765863529614,0.06790611775043626
IL15,0.11019239721861294,0.03400535917010717,-0.005700424373269782,-0.004216600812448526,-0.0022964512723967277,-0.0333186553136223,-0.003708897256130967,0.012574736598244056
FGF16,,,,,,,,-0.028968641329728092
IL12A,0.10570191148625853,0.07843407646273538,-0.02399111834813559,0.023372428209641187,-0.02905580774021589,-0.028323695652032868,-0.0347239462364388,0.07283338522141776
ANGPTL1,-0.033443646780385514,0.034595800465170315,-0.026789122193005332,0.11254882932269797,0.044842840245622594,,-0.014641918688526939,-0.005426415937899055
PTH2,,,,,-0.023895818198612095,,,
FBN1,0.06128657415536407,0.03216664800389871,-0.014307426417598709,-0.007396313107975279,0.03461820839685453,-0.0447002963405649,0.02879582246536579,0.00646319395883916
CD274,-0.027238204570396184,-0.03641052651490013,-0.026943694645706055,-0.010045218077301053,-0.003050757873420436,0.02825034184803208,0.016240076437583767,0.05475436743178505
NPPB,,0.06498869750546513,0.01425609227628001,,0.02267513624186531,,0.0585953677172643,
PMCH,,0.02633442296408089,-0.02763547466019699,,-0.02529424002080921,,-0.010466527226513951,0.030063401499066382
MFAP5,-0.032988773633143786,0.03089771949338409,0.03653523937658895,-0.02328159500517084,0.007565479099722691,0.03386124347416948,-0.009909976975393137,-0.043797501621009496
GDF10,0.0880131221413064,0.05198188173494747,0.07164638544491843,-0.023474387260511927,0.010716935760235968,0.032645025655680705,-0.005851547875620476,0.0013581209552310642
COL4A6,0.06104515672341414,0.04520621070292483,0.018117842533095167,-0.02711015915104545,-0.006552649363428429,0.004728291983973119,-0.030437837943064504,0.014114515271847667
TFPI,0.003559353673637768,-0.06695860733901367,-0.005224108329989275,-0.011973320966464088,0.03652233510384119,0.11014606386880116,0.04242364169181318,0.0017800602393789392
CNTF,,,,-0.017376700900734125,-0.027743646950064912,,,
FGF11,-0.0009182015523804697,-0.011450662721050421,0.016315929835873728,-0.015735921148582268,0.01986334994876597,0.11441480787835577,0.019887173243457946,0.08581691152201665
