,UKF266,UKF296,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
ADA,0.03134216912399965,-0.02112939064457424,0.02616813538473156,0.027049119986925014,0.054131637496057844,0.011295077987570954,0.0033368765208646265
LAMC3,0.010467351340207723,0.001602116492596098,0.02363199119110068,-0.019986042832317853,0.014929548706214513,-0.015354417467015729,0.05735919071146561
CCL7,,,,-0.025116507447568492,,,-0.010420446932543327
NGF,-0.019087323373381034,,,0.09320057018087427,-0.016219118433055884,-0.010862663469327273,-0.03722883976531964
TNFSF15,0.010373110204156601,,-0.008334544723561646,-0.02448577442083935,,-0.012034280134144542,0.04620355817813202
HMGB1,0.05213685750381165,0.016544921863921334,-0.011654123830682936,-0.04240359621885248,-0.01103747960742026,-0.036549205341721916,-0.05573515111501392
ITGB3BP,0.001634196154909248,-0.03583228039761291,0.04879468176295427,0.018174590380796257,-0.010504926872422967,0.05747524718853918,0.01433545639943093
AANAT,,-0.014996909480096677,,-0.02203426402901387,-0.02212392328336989,,-0.020058011845240316
RELN,-0.002521660689161419,-0.027930704153085524,,,,0.08965102653596836,-0.004970785382971162
IL15,0.005460639553489587,-0.02228436012071641,-0.028334322056101348,0.0363121491944035,0.07042249621158007,0.025484849735526106,0.007663851931939999
UTS2,,,0.014942311055207174,-0.01876378845534957,,,
BSG,-0.00155365935986724,0.00040324694946875124,0.11280232616440715,0.008974667840923786,0.042224081728028454,-0.0254522835376495,0.002494055076203717
ADAMTS3,0.028990784192924838,-0.02193781894235783,0.08496463027646305,0.057006160071440486,0.11541948101898693,0.03194328777600445,-0.006283609500676264
CD34,0.07225362312779318,-0.017144843116536912,0.025618601954084406,-0.024774831985448477,-0.017048476258565617,-0.023279313413912678,0.037692997011868914
CCL23,,,-0.006873850578868531,,,,
PLAT,0.07533067307341784,0.03040584966137909,-0.030183524623007697,0.03683073318565407,-0.011034458296181347,-0.0750855260709705,-0.017894563203732557
NTF3,,-0.02420858948145886,,0.0687354542049845,0.07615767405274868,-0.018915697054335056,
CKLF,-0.01155455650246179,0.054279994785572494,0.03916698070589797,0.05601265364116276,0.0777473431324774,0.03490996197842523,0.0056147484149605565
CD24,0.0021765321873366238,0.008005770348263911,0.13694751666580374,0.011515832898111181,0.004176658335570661,0.029563494122547423,0.026666631538540278
HSP90AA1,-0.037969283635996255,0.037386751284480275,-0.087105085299505,-0.10625706226347816,-0.02919727054882484,-0.0033342703233479386,-0.004973664387050989
BMP4,0.010387511792967923,0.05720803324976365,0.005194130273386305,0.11497458711352891,0.0019082574763372429,-0.032716394753938574,-0.05562533470137249
SCGB3A1,-0.02105136036709988,-0.012650039826576124,0.11615153674810438,-0.025726235934063528,-0.004795889323911366,-0.02499140249341454,0.0016663194978510675
IGFBP4,0.029848410159617193,0.03066988572859981,-0.03152722409195638,-0.043459247687986834,-0.053287200328438894,-0.06767603354548879,0.026147934960436135
RSPO4,,0.009490827332631884,,,,-0.016830646003687517,-0.0047114244605919505
LEFTY2,0.021514864237096726,-0.013870921354290784,0.012114810906228304,0.019838207074490646,-0.018903162461037862,-0.022888566634103626,0.0026114091316405083
PF4,,,,,-0.015068490813316925,,-0.019812935511316822
ANGPTL2,0.05263942336535045,0.028668002880990345,0.04931292485268147,0.06354841208458667,-0.012502861679738702,-0.06263583867021463,-0.03657842837829064
LRIG2,0.0566150932397141,0.04577293125020263,0.09196689471505984,0.0011310709759185917,0.0032295224427958034,-0.05510337279570438,-0.046662572595757554
ICOSLG,-0.031151356567891447,-0.024007409786716352,-0.008075700399219865,0.01226348533238507,0.0056761566277987,0.04857853444444182,0.004798165493337861
WIF1,-0.04319347164344915,-0.023804752340813702,,,,-0.015645715708879966,-0.006898410347517598
NPPC,-0.004436720038170685,-0.01758045705398784,-0.027317577705394894,0.023449761903738143,0.02739992700618275,0.07094056902471474,-0.02305581730924535
LYZ,0.047986318630786354,0.03762904815574571,0.033890485591576196,-0.0033751601458504783,0.05032506990478594,0.006110848767180504,-0.027046618659930143
EREG,,,,-0.05098200646159688,-0.022660371177382788,-0.02096285336347065,-0.022810558014690306
SPTAN1,0.007450781649377025,0.03619397692282855,0.05976606073103342,0.04991665939926325,0.0022747250169727084,0.04760438641341963,0.02115276897521191
PTH2,,,,,,-0.026766334139950953,
LIPC,0.04862501424136268,,0.021852377203133877,,,,-0.030897086948072198
COL8A1,0.0031117668944511006,-0.0339895913201743,-0.010743379876721996,0.02764383628773712,0.0026784586886052183,0.005331340268214064,0.053638388558299874
GSTM2,-0.013945564563572127,0.029395821371153142,0.08722361804680502,-0.024391803127933116,-0.016809560237319318,0.012526103868172154,-0.00644407207396084
SPX,-0.04125849440566745,0.05053115207515119,-0.03621468950662661,-0.025323619785593134,-0.01870945737793831,0.08201854292887233,0.027257120307015797
MFGE8,0.022193404869000087,0.03150237874102213,0.005233429454427337,-0.03227159561195964,0.008464537375263622,-0.057046408948426046,0.019572393282468008
TGFA,-0.026951505645044203,0.0011806669418518234,0.1277923185019718,0.021307297910337822,0.05832304481240979,0.0012162824926616308,-0.002347228211636268
SLIT2,-0.015547494244575952,0.0005463030345845012,0.05199726985355475,-0.007981122046466135,0.01332409246267227,0.0018788094141224526,-0.01581179231478264
PLTP,-0.009730016736300574,-0.009546775907747801,0.056461657993373146,-0.01648964209864727,-0.09328555693329212,-0.04235869225450657,-0.001827592931464543
APOD,0.008192733429822246,0.057290977385045766,-0.13993029409721766,0.12470013905628656,0.06106887964855275,-0.019246733079093522,0.07569274239034485
B2M,0.05008414115752091,0.03613787911128727,0.10426155706155917,-0.0009035778907484671,-0.04836566791774516,-0.02387481391088963,0.032651181053050087
OMG,0.01850019029310766,-0.018722013768266484,-0.0076977802799273985,0.11994878947069279,0.060657965651969604,0.047039674426394965,0.041665747400492
CXCL3,,-0.013532866711428199,0.07432524872586944,-0.09272525182083416,-0.019122503369958244,-0.008740889884897969,0.05080745839665746
CXCL10,-0.022541657717878024,-0.0205574150281899,-0.00470264638295313,-0.025936016075898887,-0.020211214483232265,0.01149901031833521,-0.03311805498612778
RSPO3,-0.010874730130141232,0.09584621144798026,,-0.004696407253095707,-0.00030745873675351376,-0.022333833821710152,0.07946755014101294
CORT,-0.015707264978069773,0.02990401644443463,,-0.028639465253822723,0.010723986477721102,0.05176522770557362,
NCAN,0.028047266847630294,9.11606021103302e-05,-0.10528560717511891,0.07298752803136181,0.028547218155586803,0.06465613717887683,0.02848001475077546
PRG4,,,,0.1476729681760461,-0.0048390331601015895,-0.021894808822209413,-0.009487090381506785
ZG16B,,,,,,,-0.016902466002088272
TGM2,0.013846031230890165,0.04860418416791623,0.06064821564049718,-0.0641423984945654,-0.05076157979893598,0.0326256372739432,0.05296608063311027
VEGFC,0.0006898428917319841,0.06343328617511741,0.08296313264810222,-0.0323235022033488,-0.03159414623803273,0.06283281010204443,-0.0023273682441738277
WNT6,-0.016914931601621292,,,0.010325817747886237,0.19615851303477375,0.010938109739622675,0.012039095016574507
NRG4,-0.020707003201078687,-0.009864221568505232,,,,0.0434897968412499,-0.006839659910842094
PMCH,,,,-0.025529200913113902,0.1270137958669015,-0.012796412833528368,-0.0336363176368879
COL9A1,0.05206214240689838,-0.015978454029416216,0.014992695279883077,0.05685680699061396,0.04178197295767778,-0.029768341274747333,0.01738930372908375
GDF11,0.010815889420156627,-0.031649059786626764,0.010267775492228157,-0.02686441724044947,0.020854905941585424,0.0010894583183204743,0.04756706760524249
IL24,,,,-0.01903395702544256,-0.014828231388401,,0.004997621774229829
SORBS1,0.005380481270158338,-0.004432340847793429,-0.0042504644164463555,0.03524427202801117,0.0002754692953529056,-0.014488437106637348,-0.05615683731628352
DLL1,0.004914950706967361,0.0130095374730688,0.015051427595377502,0.19983127619282295,0.04092914573093164,-0.038897597993738646,0.0048454277512512975
TLN1,-0.008421722910345915,-0.007817514644332377,0.013641057921438306,-0.025322707321302665,-0.040759308074682914,0.012188159700546741,0.028638607629101583
COL2A1,-0.018325223280694945,,,-0.04161072526551661,-0.016628366342024293,-0.02695770517852749,-0.0022320018369066876
SHH,0.07497490314561586,0.025568984353295084,0.08015965981364974,-0.03774828789229702,0.05054554442984027,-0.037340681583593986,-0.04785803334890995
PON2,-0.027012057483654168,-0.047506507654508125,0.08581126325752725,0.0675188725849326,0.021611688737528452,0.04228200514575579,-0.003502500264638011
ICAM5,0.009593427683777645,0.006026940220884867,,0.06474934771290469,0.015450897769635919,0.046465857479449195,-0.06492479613343674
HPX,-0.01691493274265281,0.05425920815779138,-0.028153488575945716,0.019123080422669095,0.008380810537406877,-0.035421053819483024,0.005204489386315571
SFRP2,-0.0399868486548075,-0.0033684221472450758,-0.0016625480662365675,-0.014931475302901235,0.006585049423008972,-0.04094641141096307,-0.002178993132958782
CFC1,0.036578037740425104,,,,,,0.062115483081722545
CD70,,,,-0.03401499192558934,0.027544801673621874,0.0027734904074237523,0.12411217791318219
HP,,0.05339557899036068,0.08049756733217855,-0.06807511544205647,-0.036198813763073254,0.004296847886170044,0.01045933910342254
CXCL2,-0.026142760811307876,-0.017580455678086988,0.024909285804328385,-0.06248090514220011,-0.037917902968565016,-0.02676601052248852,0.019964739060676442
NPPB,,,,0.03872116310235921,0.03096446352489271,0.0007451517486453234,
CCK,-0.0264766462451833,-0.037397767622833006,-0.028967518197478774,0.07559571049810351,0.054765651478323275,0.028141806198987093,0.04947723223567319
SEMA6A,0.038420553841962794,0.041514605147646134,0.029895393025073984,0.04105021007769869,-0.03519339023844299,-0.028924114136427207,-0.03609937264131869
IRAK4,-0.0592487699737617,-0.034443601664835594,0.02465649686175974,0.004461541115640551,0.027048873547180254,-0.023508052110655913,0.02892946870985096
GSTP1,0.015918489011511477,-0.016475895517534818,0.05209314534241652,0.0766584085463321,0.05840667090476859,-0.022219293091452007,-0.10797539364628703
VCAM1,-0.02476173985214313,0.02979653968563451,-0.014336630878300276,-0.06126859414934766,-0.04192407153678262,-0.009577117547856959,0.04443374050140615
NXPH3,-0.018009385250307097,0.005194276145061242,0.048729823796340256,0.06649465975178537,0.04170322594244672,-0.0745029871566336,0.046915108768550505
MTMR4,0.021432671445502687,-0.0032239742658353725,0.07920288661600461,0.006522321538017375,0.0692311384741455,-0.018875020390013514,0.07321619658565541
LAMC2,0.008520771729428509,,,-0.023400513837182297,-0.019473628534857294,-0.012420914611446841,0.05367357668522156
IL10,,,0.06228973633693472,-0.022615685836374716,-0.014553292486801192,0.023757831289072634,0.006974945937173922
SEMA4D,-0.00950061025667108,0.015944527230550263,0.03216516215421741,0.10833443351140301,0.03615216621100742,0.05200432712713954,0.0061765997091494645
TRH,0.017900491823706767,,0.01870082900072353,0.038275218904867646,0.0005257754420784446,0.04096790641561536,0.013374445910610332
SEMA6D,0.02873627204077671,-0.006917901912502447,0.09983025521900755,-0.0018830518080064488,0.05333949076489806,0.0730391375908532,-0.012773863717100034
CEL,,,,0.03184220560951598,-0.0242090540133313,0.014874302359723014,-0.027021449225498206
PDCD1LG2,-0.016275496916719857,0.019719216211284574,0.02908313671944345,0.08122217604447209,0.04255317892173957,0.07646164950212402,-0.0835180037736592
SPINT1,-0.021051366799349307,-0.020672946044136477,0.11889846029336261,0.02547226998070637,0.03849974918198956,0.055247281946047486,0.04778950714100312
CTHRC1,0.08497545532966637,0.048466410575839544,0.05720733258178294,0.0586597464147207,0.005823713307681807,0.0003391649370202661,0.1051714613542492
PODXL,-0.013526121778985456,-0.030240148860703277,0.06111870209184038,0.006608855083927953,-0.037386180555072805,-0.020366284058233604,-0.01543197930610868
JAM3,-0.001131295373946301,0.014498244842694921,-0.04428064533234239,-0.0759078481823485,-0.07684953896371446,-0.03565406133680209,0.03299256577019656
TGFB2,-0.02451013808877333,-0.06461323935849034,0.07813424907052857,0.01737853424468875,-0.00031275454122478726,0.026906258335630883,0.00023325490449322653
COL18A1,0.03211351026781136,-0.02644300247360372,-0.022692647078311593,-0.000962255220925876,-0.053783725400985506,-0.0494084891818225,0.029539888835904426
NODAL,0.0882154046181669,,0.03526948555355001,-0.012506330952723209,-0.018316358741832357,0.09180837659014233,-0.014208233049306766
INHBB,0.044633070062698864,-0.014951421429528886,0.02275674745980541,-0.007255587001950845,0.024186246729679933,0.029916904279974794,0.030437427347203765
LCN1,,,0.18379083795375392,-0.0011615831303059634,-0.01729748411427274,,-0.01774044130587877
ARF4,0.02638141213467698,0.0315777442492415,0.008942623110819786,0.11408784159610337,0.017402920001188194,0.0036160044544446615,-0.03446877954364605
CXCL14,0.008033643004987934,0.0017152325724139863,0.07844348915522525,-0.07945665954328132,-0.04510227490347328,-0.029147185903021025,-0.08856489852947895
LIF,-0.020532849074146167,-0.014996909480096677,0.06603638350450668,-0.08516042559814409,-0.05672933194641428,-0.09861196338687032,-0.04880077730249167
IL17B,,,-0.025925478062233755,-0.008973698024496147,-0.013229588019813348,0.06516992308123415,-0.020058007817042662
MMP1,,,0.054311948644542356,0.04337759431776533,-0.028510592962123864,-0.012796411820130773,-0.007382527151304695
MATN1,-0.01982222311629549,,,0.0576619052885585,-0.030594451407671207,-0.01821227863533342,-0.018279063937127672
ADAM28,-0.003628199270032742,0.016617115720546895,0.0701818558211547,0.04121817760883187,0.025851515175973325,0.014369220825773946,0.013741150939804176
TCN2,0.0632021268465231,0.040590737908685885,-0.018874108435597843,0.017155832589290477,0.03884208014906685,-0.06744058044966483,0.024749703587375275
THPO,0.025750003252044813,-0.015605708460822673,,,,-0.015798308163063705,0.010162501557900617
CUBN,0.008482564435752194,-0.019285498994885582,0.02846598655781695,0.039531499940388556,-0.04172881003566567,0.01545588032510781,-0.04867227686008734
TIMP3,0.011483403186297788,0.024296119624148176,-0.05502327810489497,0.03736792130041627,0.04020963456071231,-0.0037530120011801137,-0.006314595179268938
PIGF,-0.006928559177395594,0.005166848984743252,0.05236275419785441,0.06639046371629555,0.0316297446248096,-0.029892831832700466,0.006489997873707552
CRH,-0.016704351729566084,-0.028235279029679303,,0.0088831504748103,-0.048522983268513196,-0.033923431786936964,-0.02571052502440157
BDNF,0.012849464402871618,-0.025386670276195948,0.05354839862944236,-0.0033913854838171337,0.004500748950792721,0.04358724822192817,0.020848904947043067
CCL5,-0.024400946636347755,-0.01563813701191318,0.08803105875727922,-0.04014815630053106,-0.005700047568103489,0.005948794084297752,0.09882514615898089
GAD1,0.01492384612920659,-0.028357730359177505,0.0236668063270022,0.060083106921077205,0.008193697820304957,0.00024020854654802816,0.004565146481036163
COL14A1,0.06224113398665377,-0.006102183934629882,-0.014281905063115174,-0.07422411700556993,-0.04928263380214133,-0.016991421124516556,0.006510615005963614
HLA-A,0.023973133091002984,-0.006926899721600878,-0.06454876165559902,-0.1361361499739372,-0.03431859537731546,-0.030977794540172406,0.02790266681471914
FGF18,0.02477096116524768,,,-0.03113688172284149,-0.027001435541032726,0.044524425025252966,-0.02509385504691529
ADM,0.07148254724740159,0.004242720691846223,0.1088221139886018,-0.0959122605379459,0.02141254417514729,-0.034443693691987264,0.010706457456501494
CCL15,,-0.04452559859043202,-0.0012485216873942045,,,,
GNAI2,0.03549168270199575,0.005370379053185724,-0.015339154946060607,0.01506619908985632,-0.03629843024434506,-0.07705451400954606,-0.02530589454176848
HDC,,-0.018997942809689257,,,,,-0.018279055658712615
COL11A1,0.018957977604609388,0.017245498917393975,0.04349031198949056,0.043226005878198914,0.006740709597439762,-0.0651098708527243,-0.00785824926094788
NUCB2,0.009521920142271843,-0.025505040700748015,-0.005296456918098737,-0.06613477445917872,0.017471451237006146,-0.02063758880599641,0.04357483451984557
FGF16,,,,,,,0.09505401771582114
CXCL1,,-0.014201287866431,-0.030151606517014404,-0.05177535282799746,-0.01584853400866788,-0.036502048393139946,0.07622995747523392
VCAN,0.04409024341880524,0.007116797330998656,-0.08206678867338368,0.09598767978209138,0.004347764514830014,-0.051246706566312986,-0.03074262849298861
MMP7,0.052884588775959064,-0.016638199499908028,0.0026566624542625184,0.005741452208897681,-0.06231091212733986,0.007496982676170926,0.004992127476486695
PTPN6,-0.019816663041403997,0.026419255870094454,0.06531316152965189,0.03225019115298063,0.036274649243735003,-0.025446275749534293,0.004653654974941091
PTGS2,-0.026405459258544237,-0.030287016848990427,0.037694945256228934,-0.06711595094142421,-0.020725330762939285,0.008470947763214106,0.00878211634710663
XCL1,,,,,,,0.027574624638165682
CD58,0.02391693081423774,0.007860913972675838,0.1217741025295087,0.047087847027374535,0.05624501268002651,-0.02455377872301929,-0.0399766940544458
TNFSF14,,-0.013870921354290784,0.004309118250818168,-0.024907867667137085,-0.029437168659813353,0.1018725042477457,-0.007049528349485623
CNTN4,-0.0512724362299167,-0.0005433648160935488,-0.033480312063529236,0.021907809731585594,-0.041032013741664014,0.05764840017061739,0.06839721853451457
INSL3,,,,0.03472856156415859,-0.017086919125513404,0.0013583617600809808,
BTLA,,-0.017713640990177294,,,,,
MFNG,0.04465036730176645,-0.048767746776660216,0.0019899313424653503,0.02773737657957678,0.02621837620242196,-0.009900004155570793,-0.05209824969779877
ICAM1,-0.05879087191941556,0.06685390704737385,0.105854490472725,-0.025930340430079978,-0.027380675904642784,-0.02669643374217239,-0.08225966085388974
PROS1,0.030241603525027017,0.012185168704373053,0.08773449966188704,-0.033501256551732694,-0.00544015572591917,-0.019338164119978317,-0.034805177255812614
CLCF1,-0.019087328275515562,0.002299503903488367,0.1232755645664611,-0.03805136421738407,0.05473332847388277,-0.03347848398749187,-0.018899308328705056
PSAP,-0.01546302375461192,-0.001406789868208592,0.022131267105531788,-0.08267400524065269,-0.01820005065971246,-0.0031926282680975106,0.021891691254996768
EFEMP1,-0.025762499300908546,0.03805197254233358,-0.011164121320609472,0.0026394122841934837,-0.0005907713556836262,-0.05719662974313741,-0.04427152641510167
C1QTNF1,-0.015541397301033412,-0.02155757237394481,0.04168623439961475,-0.05949669550119394,-0.02780118295346532,-0.07380620397018585,-0.06814500084565253
ALB,0.13416613823705564,-0.015754437018357523,-0.019065857060052628,0.10621033167696227,-0.016429290382700114,-0.03093061765307561,-0.025879861261742545
CCL13,,,,-0.018489882148435673,,-0.020726182288467714,
EFNA3,-0.017244739072742012,0.00017961198865178233,0.0722518459993654,0.0032673949794983035,0.0800670284486238,-0.04509146288150226,0.012073557401298651
DRAXIN,-0.018977859210182368,0.009827149165768743,0.09376374806224651,-0.07433843423167384,-0.010385513884762053,-0.01573111628107155,-0.0026100474550096527
RAET1L,,-0.015151269600543981,,,0.02868894929180538,0.08046357104192844,
NPTX2,-0.042827206291241794,-0.029801018095693844,0.01655463191095668,-0.013561904905176283,0.007522545778431375,0.0030115951245399805,0.0297081197221005
FGF11,-0.04008224128099492,-0.02867253956103936,-0.00026201895367862504,-0.04267859932684947,0.044924530876795626,-0.02678931300914172,-0.07001254014228891
CD59,0.04182962688456293,-0.015096032994427758,0.043727531142005144,-0.037519473285283614,-0.03746375709164085,-0.0224871682863122,0.024781798727893035
COL9A2,0.024416956513958567,0.008726875332527827,-0.003843919878216232,0.052348998218087105,0.02657167624131645,0.014671754677946066,-0.010068860072649016
DLL3,0.003502478591686032,-0.0064040998770830615,-0.018806333086611046,0.11919040399569626,0.06299874341408727,0.025046074276230415,-0.0600159684547028
FGF5,,,,,,,0.001232174224829664
LIN7C,-0.016654568445862522,0.04456392743480175,-0.011584657945709719,0.006403414927993845,0.013082743583513412,-0.013247132044678313,0.014306634944519246
GDF7,0.025119460066602997,-0.013870920815266755,,,-0.014828236086284946,0.08638414465451531,0.04965896187528307
PSPN,0.0471183520108248,-0.023574224893959224,0.048015583175585325,0.056469361694411926,-0.004396885006401511,-0.0343048257941927,-0.01715544820464565
ANGPT1,0.03174448886573654,-0.05316658281259598,0.02641567563842034,-0.007981752484024057,0.0012407011363540616,0.04077013788803043,-0.05033418400043119
PNOC,0.05007672632421359,0.0008668450482757871,,,-0.015768411479010678,0.06828902542714231,0.04578477657239481
L1CAM,-0.015659300739362024,0.0015444064162865542,-0.04383251202459383,-0.04632586375496283,0.003137865500031569,-0.02735215696575553,0.016865757242340743
APOA1,-0.009507484953073238,-0.022448753588905468,0.06720332387969376,-0.028771456039028396,0.005275986517129004,-0.03298163526008825,-0.060818639871081784
PSEN1,0.0015558837593306351,-0.011290027949233788,0.05551556421494479,0.018396894349080664,0.03774013063165966,-0.012573601038358374,0.017306420021551
CALM2,-0.05776318232668808,-0.03966660627364211,0.013694374214062036,0.08279506319124263,0.03991022831404015,0.0347802774366993,-0.004433312776214484
CLEC2B,0.05231175304479908,-0.013384016070031916,0.07186182480811398,-0.0415937689668922,0.017973707342903832,-0.018614493046429634,-0.05658310677586622
NTNG1,-0.04165480323787305,0.018659917175867697,0.1313078181292429,-0.01656451871578848,0.011904689982962253,0.00611055510798896,-0.0488008368578264
LRIG1,-0.012147733636390727,-0.01087913854505282,-0.07491093356198136,0.10728583784571574,0.01760699758943116,0.0656792069227277,-0.02654368769604807
CPAMD8,-0.008413807380693682,-0.025673927489900442,-0.030151602559115524,,0.03141907483528041,,0.08109978245283897
GHRL,-0.0023928235604957484,-0.012650039826576124,-0.04062384933711803,,,0.030017671468448935,-0.017465324506837812
NPY,-0.017026035633442762,-0.015941603168907567,-0.03521054242220728,-0.08697848114146012,-0.006135287822343929,0.047429763177711116,0.043199505821934145
MMP2,0.06463600346845465,0.03410626481693076,0.10041025844466148,0.03498684401807317,0.033566866657918255,-0.03692791815960847,0.0056759856533524465
PPY,,,,-0.0612846636247945,0.01706361891494592,-0.009483838331198705,-0.021462795021946098
ALKAL2,0.006706297620356906,-0.02469836738432045,0.0001374182592767171,0.000921083126939109,0.027161468953448932,-0.03711941877361636,-0.019695883833108652
CSF1,0.021287318032947977,-0.01346675594440204,0.02082194376630575,-0.039398768113266806,-0.027040241243457806,-0.0651657218659924,-0.003569252722684576
SEMA4C,-0.014035890952866377,-0.035118791528058635,0.0017786270684376686,0.08923884877277281,-0.02426751914804136,0.053831058830191174,-0.03329034693405794
ICAM2,0.028515531150842675,-0.038249867027991664,0.008167897195036938,0.05772094457900583,0.012814241695612374,0.029660850828712282,0.075457291274693
SYTL3,-0.026976824595330268,-0.028498294386040464,0.16613931069825547,0.012103562072634967,0.0390106046004684,0.034477280907915055,-0.00443679866694329
IL1A,-0.014440061134085868,-0.019941346305469763,0.03544174602238413,0.07844388191026962,0.05012270112019387,-0.023959269704389816,0.08777708618792333
HLA-G,-0.015153279526617953,,,-0.04078518240002875,0.027893458831232367,0.028615129636680076,
PGF,0.0676453867831292,-0.022873493860754747,-0.002251889759791069,-0.03197990200532542,-0.010522234191037379,-0.001814187954493662,0.0035394885155493683
LGALS8,0.006573463130124825,-0.013422360625177722,-0.0009906563645473454,-0.00387853651819511,-0.009064600580030509,-0.005312983684464693,-0.016895869350408224
DKK3,-0.04013877711522592,-0.03232027312697138,-0.01620612239710955,0.032236608652613616,-0.0029092159172294956,0.0545449461300802,0.026242590607223438
COL16A1,0.018888099153453016,0.007951291696992444,0.038887726425147255,-0.002887441429514294,-0.03584189366719637,0.031802684716757755,-0.049186169369009346
TPH1,-0.016057012792146608,,,0.04473894546239666,-0.0003419052148056994,-0.042542144299813844,-0.041250892716551
TNC,0.03803098391134922,0.04785453662554113,0.06182312679137254,-0.09727260316706886,-0.04576351146197279,-0.08175702247554814,-0.0209783327615844
TNFSF9,0.011945449340295365,0.007260707723596848,,-0.04544335010667409,-0.026206364792508412,0.08951498277715816,0.1249093043813408
C4A,,,,-0.020585078709300424,,0.033982029582896624,
CNTN2,0.08509186155400494,0.0021096383462572313,-0.030856276223770202,0.1228946716228764,0.0039330165037587276,0.037824916003244814,0.05700558146983813
F7,-0.013945561429791387,,,-0.008151345908106318,,-0.015021004678678548,0.05835677932841365
