,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,-0.02341291152497263,-0.02697157077453299,0.05346402066772513,-0.030364669336944736,,,,,0.15531885169565296,-0.027902369875317346,-0.028340321462225194
RARRES2,-0.06349497051943284,0.09748903544296768,0.047617496419146456,0.04344832401588795,-0.1633262620140499,0.06988285096140076,-0.015323256887780086,-0.056562177893826546,-0.004297436311758779,0.030562529395296478,-0.018007996616864575
FGF7,-0.0004387565841233979,0.00022970861300533125,-0.007766854427872391,0.04301825963765256,-0.06846409149212895,0.08345629625392506,0.0016943034924790457,-0.06510077507787337,0.002757904307239504,0.020399709870340885,0.005210337323300767
EFNA2,,,,,,,-0.01824902441175749,,,,
HBEGF,-0.0012709716228348975,0.05785593813050995,-0.06488028782053602,0.031136860805561207,0.07740954177596417,0.0003105318262936632,-0.000952976522237039,-0.010257072666212943,-0.055425029433099855,0.005084134662876259,0.04598332345103371
CSF3,0.016425619805862487,0.011865290108540032,,,,,-0.04852463453690177,,0.023201301954819502,-0.0032166224491917274,0.007136521372079395
PI3,-0.03260339063537083,-0.015843919405783974,,,,,-0.034407876096013285,0.07764864943335291,-0.05207572070122393,-0.03147563448767076,-0.07687767795604453
PCSK1N,-0.007814522971320981,-0.0017628945490452217,0.013159604133245522,-0.03503311692210592,0.03585247223400281,0.042468410915602384,-0.0014304517214481542,-0.0007106159127362268,0.06487121666481675,0.009574671292638545,-0.019632222239581457
NTS,,-0.047360922264232545,0.011255704725487006,0.026861897590520937,,,-0.022232973248372607,,0.07063776695273472,0.1376601273531633,
SFRP1,-0.019428131052914698,-0.016129128111250647,0.006285549778842507,-0.06493778259024686,0.049999609386587464,-0.0860644895862397,0.09443473269455505,-0.05946529301592162,-0.026421463944141382,-0.019829975513926772,-0.051531527018831534
CXCL13,,-0.015984171936624603,,,,,-0.038383971189379536,,-0.039203307035664034,,-0.017869518374587733
MICA,0.07740710598221726,0.02048172689673507,0.004063373079469605,0.058594066746587604,-0.09118145549678676,-0.01639150338299113,0.05093872635041814,-0.010751777869283954,-0.00943784165700397,0.057991165742743746,0.03189174383568288
TG,-0.020966031487342007,0.01447851233018548,0.0015800670135870194,0.036139655825027824,-0.030954122891725187,-0.03985363605820992,-0.027382336984547683,,-0.023838251403359767,0.025994252614758486,0.02127741129619523
ADA,-0.03198706372471471,0.007735236937754466,-0.012061314837460273,-0.03239255132626077,-0.00043379954695235863,-0.01589221552362538,-0.010931692589780651,0.04785461895807053,-0.05132097160242012,0.01631340003570725,-0.04325519225227321
LAMC3,0.05267023055081697,-0.04939235146157293,-0.018156689612458532,-0.0024397161779483355,0.0831351448160285,-0.03467485218629309,0.01864316205424633,0.020060205729561194,-0.04736503376647214,-0.030019291195749392,0.045329390402785635
CCL7,-0.015158407267305333,0.11876301289625368,,,,,,,,0.030596312373817113,-0.054699229919404666
NGF,-0.02612862944117382,0.009675479319471525,,,-0.10697912121920938,0.003255472933253001,-0.018003726821769733,,-0.04972576451823989,-0.025394866808004648,0.029500376746841146
TNFSF15,0.06748613098390348,-0.015690529959371858,,,-0.03246556063419915,0.002450681274733619,,,-0.017986474457584722,0.056717234840701305,-0.04571432825898221
HMGB1,0.018445558852279654,0.03598075467869028,-0.012933248868187131,0.05110682610865039,0.007363280494227728,-0.11720221932760419,0.034927807165088566,0.008992691981375442,-0.02255955573884055,-0.04042807307515539,-0.05743673574101617
ITGB3BP,-0.02028369525072618,0.05762144633734706,-0.037573478290931106,0.00877389782739669,0.014192228938660125,0.022126462605667214,0.017610079550949512,0.07208920214801777,-0.016908596344460486,0.005127116263885261,0.06228534596110707
AANAT,-0.015358736671453656,-0.014138105877391146,-0.014262697303464704,-0.013268896186176025,,0.0012365305829219668,0.042963498470670755,-0.0073962109707386035,,0.009282272987248536,-0.025220886774947493
RELN,0.006061939322166358,-0.0031773485342458906,0.023260093541194363,-0.022095656646417283,-0.03219035547208546,,,-0.021892541336240575,-0.021725711908653494,,-0.031075470619900854
IL15,0.008851162655636907,0.030197924050063978,-0.0003643268800228496,0.04232729834440754,-0.01431941922420474,0.02390039813420004,0.11084042085477763,0.005298782591407676,0.030533629659098453,0.0571051908494008,0.11222644733974833
BSG,0.004806358276150177,0.0809076575637856,-0.038760833494311364,0.046227019977301664,-0.005789275826295745,0.026153202761418474,0.00185662883004548,0.11178098812641442,-0.016468695845224368,-0.0278527131724287,0.08450485445124269
ADAMTS3,-0.014025404301243,0.049462733134427186,-0.023169633981340566,-0.011039304949004448,,-0.030525763697423595,-0.01966703720610238,0.10088061960344913,0.03163416292585051,0.029011630798976562,0.047691740585414054
CD34,0.014038243679689252,-0.05142809529459138,-0.029781159085073425,-0.033233185249214515,0.015800897137865276,-0.07910314352094458,0.08880122359018458,0.07468185186586296,-0.007159808622112263,0.008472173346842637,0.05268343371218756
PLAT,0.037814766542151115,0.01597459019704752,-0.025589631524722763,0.02911866224101187,-0.05788434276969438,0.08126691938014484,0.015750042816566712,0.024873928106611244,-0.11359297259984397,0.04070320859833099,0.011868037498472327
NTF3,,,,-0.011071906776871508,,,0.0710651397160472,,0.10138366876132571,,
LTA,-0.019428130144036194,,-0.013736463908757535,,,,,,,0.030506285360361162,
CKLF,0.023270763223934406,0.005709287583288679,0.03018312921844138,0.0058510255456476175,-0.08238959708928639,0.08450402181004901,0.061402122352586075,0.005048507857946673,-0.09537931786581773,0.03682112275656178,0.09804755088615638
CD24,-0.02518759678268634,-0.04518845625998888,0.09715488525092053,0.07144195302454875,-0.007010906697949764,0.03415266373640761,0.04633533357914347,-0.002756464633357964,0.07909716453418476,-0.007984770330981626,-0.05081245208655273
HSP90AA1,-0.019328249822735954,0.01997743887450671,0.0451767612945008,0.033658987257156645,0.07392558136857975,-0.061500041051533345,-0.0572007732326443,-0.09132605903943855,0.005158534756634732,-0.11143966669612604,-0.06751651173388475
BMP4,0.010639898157710383,0.0013107545508836494,-0.03098820083423033,0.026014117055433737,0.06173091677799501,-0.03478939358077829,-0.023565863656597158,0.07376141115659136,-0.04960430980157877,0.007985180495068883,0.019733044980427
SCGB3A1,,0.0681534856788676,,-0.01725232346008733,0.07514608262709141,,0.19183763849073582,,-0.01725123656722788,-0.022731237355387325,-0.0399221618762026
IGFBP4,0.04087978288683727,0.05929995078231511,-0.0207969654570166,-0.011783853987481397,0.09816611588613387,-0.10168476151490832,-0.00469319362184022,0.07452336918332284,-0.08489477997298886,0.0031485053894183446,0.031105223760124538
RSPO4,-0.009881714805567989,-0.019432333423726002,0.05460246958536055,-0.004984783659915842,-0.049635366253704724,,,,-0.025155138577094043,0.07873793678963784,0.09850924020023345
LEFTY2,0.017759772252705246,-0.017732219855259176,-0.01005459487883304,-0.01879082265983766,,-0.010963578441225965,0.05716474296023579,0.13080760762455546,-0.012476568023713355,0.0830459134905929,-0.07551196048919274
PF4,-0.013225411702293606,,,,,,-0.016726494312193668,,,-0.03334508858545518,-0.0048885995851236826
ANGPTL2,-0.006233791640650137,0.030252703714995326,-0.026073084058375644,-0.001365788743151824,0.01679438059248625,-0.00541741662171045,0.0399291709133051,0.06723847672789002,-0.03659166397117563,0.013570476163338115,0.01622208065983149
LRIG2,-0.026500107212580875,0.0011031207275777814,-0.05048418658987017,-0.008990879225353651,-0.06867416851403454,0.02093023242763049,0.016938285324573955,0.004116606596370801,0.04366821725465001,0.10709239916107796,-0.04779651934550682
ICOSLG,0.01268923331184825,-0.01265358981680189,-0.026265243013937227,0.0178951143866073,-0.059830644344996686,0.01031494965918089,0.02224657018823663,0.09523949272923471,0.011173686112626997,0.03365198503067513,-0.009518303052195483
WIF1,,-0.02926025948454561,0.07675921352693776,-0.008411756740269656,,,,,-0.007377814118882596,,-0.04571432450743497
NPPC,-0.020515875021762917,-0.03389820838910807,-0.02404911519291441,0.011095068446388514,0.009262983551221075,-0.007597520054241538,0.03379759056603152,-0.033550220662288105,-0.01613665463617248,,-0.015491034577998627
LYZ,0.0099747003840141,0.03249553045028487,0.02025063822950421,-0.007230140613790833,0.08364461139235721,-0.028017005431120928,0.0831702619365974,0.005054679075445881,0.013556441515069196,0.030774203446034567,-0.009822420404034995
EREG,,-0.02734590382709342,,,,,-0.020659927634820295,,-0.031331149215179974,-0.007767881998484071,0.023298924705340528
SPTAN1,-0.023352367867191953,0.0006847758274180399,0.05264142879577163,0.017325184550523898,-0.0513803789711634,0.07694350124063715,0.029530585328839606,-0.0035900500657750126,0.06800831083028352,-0.009304846718990819,0.03840805653019525
PTH2,,,,,,,,,-0.00996693309617031,,
LIPC,-0.0237670498226736,-0.01881369713327295,-0.029869401691816518,,0.025660773360290632,-0.06272038926006218,,-0.04118120346247047,,0.04093525296815269,0.0008755117711298535
COL8A1,0.03938676707122663,0.039415690088896616,0.0004629668207053387,0.007685475914091388,-0.03273545976745522,-0.061468291813891025,0.01903961638639419,0.03263883667815591,0.019092472977889022,0.05891641496486458,-0.007231208298165989
GSTM2,-0.004667181087780025,-0.02704037750379286,-0.03798444311016047,0.05481263168904723,0.015357158755294488,0.1982821642331151,0.05788898127617506,-0.025375999859625256,0.04294049076434264,0.07237634592263809,0.017824959756340564
SPX,-0.00840772309944109,0.006465553181306819,0.056852971701331904,0.04043248869056296,,0.02425827636983248,-0.001402076935229626,-0.051345265965265466,0.05869662095286661,0.09382449075500279,0.04557940539120392
MFGE8,-0.04521100445515085,0.02317756353497053,-0.08119297943998297,0.04932107450097424,0.050721412248815455,-0.07476229886447669,0.03639684970347844,0.01632267100664956,-0.06026239517501592,0.06913158696687638,-0.029086697388945107
TGFA,0.009941619404790264,0.031328586195021824,-0.056317183522850395,0.025931863926040986,0.01716301625940404,-0.016024860177487974,0.06344560977106115,-0.003407917640321492,-0.02892582254951479,0.06739504637381738,0.0662080077683092
SLIT2,0.031543467260129646,0.05801933326359712,0.043573271544747105,-0.004910789329492341,0.0018975203123182632,-0.03452187282334526,0.000888734122396421,0.05026106840181731,-0.03740327112093924,0.03924518711221461,0.00603524731321867
PLTP,0.012056698133833725,0.06686323151610347,0.04564484060270041,0.11208134148750543,0.04525469467785056,-0.027559668413516494,0.042716593721081,0.08404302611388936,-0.03284511849621783,-0.034441034573883846,0.007761789709967454
APOD,0.0474893620917457,-0.008308157596857796,0.060075758494887214,0.04264834859134021,0.13906736115279916,-0.06812767558571968,0.05808457707273633,-0.010389806953752195,-0.08945180507232496,-0.10641233890865053,0.10716422246575441
B2M,0.009000151364102784,0.02171315632029427,0.04089439073403623,0.1186861784123787,-0.06039285781548325,-0.1482322622439728,0.09906600092881182,0.08615795991928807,-0.1149539887024578,-0.05461897349203451,0.03175963565063436
OMG,-0.017118207384314695,-0.04794213544768688,0.03768633720691831,-0.014757810943334008,0.061171009140627355,0.005815456117773546,0.06337568101207999,-0.09489377753200583,0.02036692215425932,0.06009090549660881,-0.008931581543952426
CXCL3,0.018174017996351204,0.013782797923909414,-0.05261252153431952,0.09444124263672758,,,0.000475556302546782,-0.024903418698723038,-0.05829745549211695,0.006211832948059646,0.04789966946997892
CXCL10,0.014866371065645355,0.08981369510134184,-0.0037377541686769698,0.024077455930790165,-0.03798882523283118,-0.041175506794516294,-0.022435077824618278,-0.002525758077269433,0.010737802918216157,0.028367455801885745,-0.005296380349022703
RSPO3,0.05968689619641425,0.0009066914683425063,-0.01243965961409461,-0.03969265929729215,,,0.05359833300011369,,-0.0004493893988424248,0.04825161239920644,-0.006245830904159603
CORT,-0.03444314376349873,-0.022833247983272582,0.016388174419077136,-0.022128352261376508,,,0.005218804591147413,,0.05122860365731543,,
NCAN,0.03020160836477078,-0.04651331454796709,-0.03224066335344956,0.019371784679219926,-0.1011811353327259,0.04755933111720441,0.013864471304023284,-0.0618830546428404,0.04979215514294842,-0.014666203600505665,-0.014156260833475516
PRG4,-0.01515840962951809,-0.0134705312975329,-0.0204171331147876,,,,-0.025827376397416838,,0.008567732164293271,-0.02099569418656494,-0.005153956290422557
ZG16B,0.11603603306781486,,-0.01091486755085125,,,-0.028340137466250297,,,,0.026027795180888366,0.0026590345980780023
TGM2,-0.053353761542168504,0.08764715481928513,0.01746587417677126,0.014191181843627016,0.07353792994105127,-0.026601345884884976,0.024038931099348147,0.03594569972362042,-0.09822237946993938,-0.01254592815877842,0.010914425691901061
VEGFC,-0.027016344771559283,0.05253195572799815,-0.02939104542696541,0.008174852297368213,0.07690646379373825,0.044944031597781216,0.013319649500807945,0.12740879733890464,0.011747885340632284,-0.052371615314909435,-0.027329288355511974
WNT6,-0.020966032357862756,-0.01856109525869947,-0.02429064842695862,,,-0.02695147405764081,0.055615141915560475,,0.021490319673461756,0.05732710939925273,-0.02196084155396297
NRG4,0.012646030234036347,-0.019187010257783067,-0.007429348870538789,0.02381382882135207,0.006344915716775931,,,0.05149532537438496,0.0599497191434089,0.01215759066914647,-0.017835406516290172
PMCH,-0.025562163520741848,,0.0018001265631138925,,,,-0.024558243318749295,,-0.019125560483334088,0.03290663691435278,0.006207641737014507
COL9A1,0.011535264241558024,-0.03833761554579946,0.030284690984015105,0.016808329281694918,-0.03110125150757162,0.027063737630742005,0.0334723867422526,0.006715418483589317,-0.030603492200715964,0.028500960679146724,0.10420701527776216
GDF11,0.0011749853791359118,-0.013805175748060717,0.010555417915746932,0.04390069275206659,-0.015747400527830104,-0.02517020809788956,-0.01832274861469264,0.04008003486944152,0.05732649522328922,0.015407336128970939,-0.019909783546164274
RAET1E,,,,,,,,,,0.05406481845199844,
IL24,,,,,,,-0.01645979886444813,,,,0.017062192614775987
SORBS1,-0.02717146120958289,0.03919529966677785,0.06808141947494449,-0.02237054979041707,0.08632673116598699,0.04245711548204496,0.00127999677717215,0.029633318050919344,-0.055194550992079,-0.02635554385640648,-0.014901057090511467
DLL1,-0.0017406016423055421,0.0012021843485437412,0.04572313623083016,0.0020629186759152113,0.0032386331217536,0.042917361754959235,0.10866087848058041,-0.01856047299568726,0.06236709550939178,0.0174105761072282,0.05581736592873701
TLN1,0.011623683862915115,0.03343578291203947,-0.024987776172250505,0.02549195168097962,0.1454964112456335,-0.07177353521599267,0.006105856858852979,0.0908698535409593,-0.04229920383965799,0.018915658330895955,-0.04073684098275026
COL2A1,,0.04894131656377627,,,,,-0.023548665197645913,,-0.021263609635479852,0.025755715530275076,0.004978545567437992
SHH,-0.01575207640471234,-0.03049997686947626,0.012516890836231845,0.06990100408466228,,,0.03521797225607455,0.03773030068640636,-0.037700312157970456,-0.014183229283636248,-0.00975314541787197
PON2,0.0063447397557835055,-0.02547699261279143,-0.027834774048851346,0.003058897923035263,0.05970048366986354,0.15862846959899776,0.06129619192304979,0.043364817300812236,-0.03521180102871926,0.05853675148570728,0.10885635082426388
ICAM5,-0.024550729098952093,0.013999444835595174,0.00022197647659707523,-0.041166959482232666,,,0.03459049446579193,,0.0016351691326181776,-0.026395323451600197,0.03421593813216291
HPX,-0.004606691313796981,0.0014621263276239655,-0.021419751088300885,0.029002693261313436,-0.027299589199426648,0.17850403188413094,-0.012304168506907824,0.06352605051442138,-0.038529286588715274,0.03207053888459199,0.04667840845618569
SFRP2,-0.0017883859549743114,,0.04599292021681195,-0.00024151913416219572,,0.057828908829526626,0.044292310952286536,0.05403882141019874,-0.09748616467827098,0.03673864260922557,0.04565626841381318
CFC1,,,0.026545664197196582,,,,,,,,-0.029222581216467668
CD70,-0.011161046079427962,,0.030906351098476673,,0.05857689686928419,,0.04221653077165187,,-0.03180114692935641,-0.011763886037872592,-0.04026383600389593
HP,-0.026515969119995094,0.06120958060194828,-0.0046607178056315215,-0.05220905488528307,-0.09226419141191612,-0.030611527868029183,0.07732909482290765,-0.03378148640515755,-0.051837763542113724,0.06063921353973136,-0.0608250442883384
CXCL2,-0.0002120335390053435,-0.004374201310801377,-0.02538388178522517,-0.009603666434210466,0.022268532845716994,,0.035718531976652756,0.021051835788901723,-0.054642319601750367,-0.054018693666632964,-0.07361285573537298
NPPB,0.007534766245016036,,-0.012028207169398841,,,,0.0635243558527598,,0.02368028360276104,-0.02410568887757775,
CCK,-0.030495678721915002,-0.09198347725921888,0.07964189516834619,-0.0822689542557654,,0.006018016009749881,0.047221836917045346,0.12222365026443503,0.14579049433065502,0.06574069797452703,-0.05330187910266148
SEMA6A,0.0065228312307061284,-0.006495500860638452,0.028000308506103046,-0.012796560733124641,-0.045875751120987227,0.03955877528969745,-0.01488467350871346,-0.009584071821893018,-0.016625866299037305,-0.010819648902442684,0.08155501189847773
IRAK4,0.013477111689545922,-0.0058422373983068425,0.04206649071192708,-0.003951194724829988,0.01436340637874003,0.012449981303798215,0.0012160387031357404,0.04070911030019624,-0.0446099697255438,0.08058940252870685,0.035920767438594306
GSTP1,0.009046534240722189,0.019358846174429543,0.002758629919530194,0.022414358640170686,-0.04970437559208111,-0.03223948841826643,0.06340331305370482,-0.011232040874817727,-0.001184662654508871,0.06449193375762023,0.13758552036099508
VCAM1,0.04145984661268675,0.07424423070680537,0.039614381237994385,0.06289257622122774,-0.06576915446602308,0.11222844064728844,0.01908688033758741,-0.07754825033052569,-0.013773311836314523,0.11675948235454611,-0.07358267321827154
NXPH3,-0.026722135532730458,0.003935853420221278,0.01995948504881798,0.01815805468097006,0.028680881324644237,0.07363248167140315,-0.02056058760337427,0.10085040042037503,0.0016229640020345801,0.06595321415630935,0.14405907059891598
MTMR4,0.008234805332540701,0.05769928328698565,0.03528142248980746,-0.017834226338280593,-0.014208322014374697,0.019751067417737255,0.0796485654871105,0.06566650199793549,0.02222481015499936,0.08210297520038437,-0.05912788968364318
LAMC2,0.11292696719858912,,0.0029913618488269563,,0.08602865054508188,,-0.002425065131634029,0.013525879326724773,0.0017722365442106882,-0.028142585403321114,-0.03180255670832535
IL10,0.02336496182512688,-0.004456467405582253,-0.028470946294090978,,-0.06469491952214906,0.013932817057951446,-0.0037343927441187996,0.07580474013160768,-0.04622900353699129,0.05249661342927843,0.01903030094199544
SEMA4D,-0.04240339696064653,0.007450569860847172,0.032802147852694245,-0.00974484840598382,-0.0742207240206796,-0.05298845375388788,0.0527901949829923,0.030569018386604405,0.047542306988354564,0.017557639621843424,0.005694832952632087
TRH,-0.03734015357465413,-0.011839640469903039,0.036136853465417326,,,,0.06398984410036554,0.11063899527455874,-0.027558534701652402,-0.011880955699223213,-0.10071210111864107
SEMA6D,-0.049290083263225336,0.0035230554911433935,-0.0022686566793493393,-0.0035609804311241442,0.022137546174338853,0.025397100250914392,-0.0031950858725181184,0.06366503333509457,0.07518835807625142,0.05567003403159007,0.06779171790426805
CEL,,0.040550599411814145,,,-0.012404574546790368,0.10332900848608609,0.04886857652640313,0.001174577706753723,0.08152749154359656,-0.005564396635268585,0.07219103699012415
PDCD1LG2,0.006540366110830171,0.003618053736066407,-0.013743203346249584,0.012065981923244557,0.03815324894301826,0.027162445896659643,0.002462591091193671,-0.004451007721035592,0.015967410036822755,0.06783361654405834,0.015659696778386772
SPINT1,-0.03001745049599052,0.019941743091287555,0.060326585238610626,-0.014819255352300022,-0.050876514986964556,0.032566971080775595,0.13030259184111836,-0.040496451895146245,0.0340230311954232,0.0661509268480905,0.056936023985600964
CTHRC1,-0.050243693820611786,-0.026129745719688048,-0.06312142968587987,0.031905266992765004,0.021415682953395465,0.06199046220186473,0.08386566694065076,0.06797197646596333,-0.015182095506089727,0.0023382951842498513,0.03276947824980379
PODXL,0.032861153042990025,0.07278549443762983,-0.017275266682749275,0.025949363997596234,-0.003288014653977755,-0.008619328335963884,0.08623901551526499,0.12097983630550956,0.028051280131994122,-0.0003058897891687452,0.0832765421356598
JAM3,0.02650521275220885,0.04222449156810537,-0.04881935451462464,0.05149797806489233,0.035081707445042486,-0.0498995767864844,0.010436698247583372,-0.07298460295711622,-0.04314152936088221,0.004537698254399043,0.005859671874538148
TGFB2,-0.0660704112253424,0.019168334614715538,-0.04834916948609825,0.0171409772012798,0.13157580967175111,0.05256751467657203,0.013631890503689922,0.051916207176394995,0.06567836455262203,0.059276572621565535,-0.045154117770799335
COL18A1,0.05742380836462652,-0.005544725195300216,-0.035271643105555056,0.03009198715252984,0.05517989897606354,-0.08063872520772125,0.01220927406335687,0.08503167287734929,-0.08119476828029243,0.017118597389987836,0.028951153541321793
NODAL,0.036543584258105166,-0.028515712842215823,,,-0.016236196037764012,-0.045037613846143576,-0.02033172891107327,0.068246428895313,-0.021229714697756773,-0.03695193908802548,-0.051044640491774235
INHBB,0.030594842780054504,-0.013853773647223172,-0.04574567544019924,0.06990419998604526,-0.061935785455284866,-0.03309588323853521,-0.039425159179493234,0.05554656288587449,-0.07812963925345878,0.061811923166312205,0.00041703804591851845
LCN1,,,,,,,0.023636475638719838,,,0.12278208388635496,0.09432552158248605
ARF4,-0.0004629031624139954,-0.032162934174808505,0.021972494371346234,-0.020557797905559443,-0.24132196339316744,0.00046748987869036046,0.047215619194869496,0.07038015809508111,0.033801371644548425,0.024824375243583306,-0.04341422325581686
CXCL14,-0.03282446477533445,-0.012311406485374021,-0.02792471015544727,0.03668423537456018,-0.08138421891556365,-0.02410606494305994,-0.02741977980637284,0.08588098331657602,0.002629460208130662,-0.06734186514565736,-0.02181886969688485
LIF,0.027369964354391155,0.07852261352246617,-0.03179378231238339,-0.051855171496370416,-0.044561943041654624,-0.04042505585316502,-0.06685877445021321,0.0696896718798592,-0.10148084699996435,0.047686004750751985,0.06067292438158164
IL17B,,,,,0.12418077135356954,,0.03555915607109287,,0.003503178134332416,-0.026934761771431566,-0.004912330813374555
MMP1,,-0.01183963788711962,,,,,-0.031647646531183085,,-0.019125558968706723,0.029706582426806967,-0.019975900989246072
MATN1,,,-0.012179272019504476,,0.005779265761079928,,0.05415139005639773,-0.025796489273223665,-0.027220131228242028,0.05744460822794487,0.06629308445412217
ADAM28,-0.01637350900739656,0.01896989089689068,-0.025075929830661935,0.055396217114761816,0.07835860388130196,0.03891725487851161,0.03949585502227277,-0.007761303428509981,-0.041285608400418415,0.017788160283767698,0.03592886589442082
TCN2,0.022381473848090434,-0.017523936161228194,-0.03720973125599717,0.05995627640184784,-0.012248019773492873,-0.020044935003585833,0.08726185064084853,0.06887160010202165,0.0026296584312602363,0.024181515556390733,-0.03822809429772047
THPO,-0.03195692940329516,,0.03351276963860593,0.04819614749381998,0.04977567128843225,-0.029232238712632728,,,0.07496358181436878,-0.011007282359736824,0.05677084889746154
CUBN,0.008931183282851649,0.0655528360828978,0.0018901761517615872,-0.018812047408513076,-0.023747535864309655,-0.031596560223330884,0.06387795817559383,-0.011028616711233735,0.009022988137352465,0.1113617319346192,0.014196943287550211
TIMP3,-0.0005802733496458474,-0.03774096816643851,-0.013174030515679705,0.040603854742970256,-0.08692375856524671,0.10311782025401886,-0.0017593694524169544,-0.00023879784830871072,-0.04643256350594141,-0.012831141145312855,0.033952047726237854
PIGF,0.02446056170193652,0.009490822167844927,-0.018383996630350608,0.0419208535819445,-0.09672405851120353,0.05541980152048617,0.04814440628993183,0.07280873299676735,0.02358847646157128,0.07206497213044921,0.009340045024145309
CRH,-0.017767345229326253,-0.012031230160001629,-0.01917301712439625,0.04895227820847472,,,0.059417240386361175,-0.017346078097341892,0.00017582966748065887,0.02367554376435766,-0.028642807989143083
BDNF,-0.015654765985519216,0.0037002044155868366,-0.03537060821705957,0.03609704095402993,,,-0.03331703730111328,0.022388912710256014,-0.003247555339756936,-0.01668693467182451,0.05889306102737891
CCL5,0.04690337196305218,0.01776313812080398,-0.003458489894415844,0.0039034306517240634,-0.0022555204384677595,-0.0811965475900112,0.04876931663859153,-0.02702585975517018,-0.014881661312158208,0.01882548065407437,0.03588744185335037
