,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A4,0.17874817110557775,0.033557038280885826,0.00410503886738189,0.05538121956520439,-0.06966889514873123,-0.01727205147887795,-0.02172553602314171,-0.02267321438737717,0.0028422933429301045,,-0.02244948933935589,,,-0.02210993908164843,0.0300508100993411,0.07061659203703721,0.034349688765525875,0.027910211681689542,,0.011204602536538199,-0.06010893232237821,
TAC1,-0.023353988008922896,0.03555300244491634,-0.010387353462194904,0.10486775309313608,0.17496824042343556,0.21756987012411674,0.14374315815593514,0.13833217320241953,0.12189590601856927,0.18558940673820498,0.15030094953616574,,,,,,,-0.029428002018957747,-0.04166847454902946,-0.0005768251888092628,0.09833223250992455,0.0538263733261301
RARRES2,-0.06663380857687613,0.008880852336092123,0.03352207630389196,0.03457964382027497,-0.13500096546266036,-0.13228107300891417,-0.16071935584194502,0.0936224612472642,0.019574977803388925,-0.02998053845727059,-0.06583235171300579,0.025207226890589768,0.1885250170397328,-0.07716474487729102,-0.03839046502120194,0.011854352020973425,-0.0377700651227655,-0.09610138549737089,-0.005013052610204309,0.05927667593354079,-0.03758042903069565,-0.016537803941546633
FGF7,-0.010831961101263651,,-0.018029760144659665,-0.015409681492749691,0.15969293561837308,-0.04061933571705146,-0.061914469772519354,-0.009205205570948442,0.013624576510430707,-0.038212856843953466,0.054472547692637714,0.04996659324258891,-0.030463492048242176,-0.06438612084308548,0.14199222563728378,0.09209542974926624,-0.027555059439622866,0.10207046922160933,0.007632631901367783,0.046091269440163354,0.04926726455850538,-0.020613191167865048
EFNA2,,,,,,,,,,,,,,,,-0.010260899109897508,,,,,,
HBEGF,0.08705342411813195,0.019762241985443917,0.0356083988627207,0.026601674557999853,-0.04026650439832128,-0.09797032890108982,-0.06555024281762056,-0.06503273304889369,0.012714767728611824,-0.039244180094490225,-0.02260709510441354,0.08395339032732067,-0.14700770091872042,-0.03261539319536746,0.049325242723270026,0.025375872951684985,0.0168985673182646,-0.0505910511608059,0.002825016356241492,-0.07146812978955887,0.014705640515382864,0.02377847957947845
CSF3,-0.0498015087021925,,,-0.025797520868936826,-0.0012662872619682197,,-0.022985198947841998,,,,,,,,-0.05557763202729232,-0.09415726355443889,,-0.14600390007011113,0.004770745981980881,0.05583163600887043,-0.004081544278796975,
PI3,0.016381257729331675,-0.009751748827330101,,-0.018241945672423057,0.012144945690777356,,-0.02588163738705906,,,,,,0.002201502211131447,,-0.08227443807545116,-0.20723236628308211,-0.032446513960586794,-0.17413121176338764,,-0.04905082635652834,-0.0016875441304038993,
PCSK1N,0.03787218435893062,0.0013799522081544401,-0.015269111805000646,0.0005688784433141408,0.02991017177143584,0.10342341415342145,0.08713766765610939,-0.03415758214046505,0.09944701986512221,0.22797414745330283,0.1568989074669268,0.08390879069249775,0.17624244637072817,-0.013914706686059342,0.18002115208330874,0.02015888999154684,-0.011218527153311652,0.2918293720521078,0.11071788598340368,0.15969124242119995,0.11306967265937162,0.11423468165172532
NTS,,,,,-0.0493962301416666,0.02492369475354897,-0.028251574427849358,0.006790248199363995,-0.06101704012586863,-0.044370964821232074,,,,,0.08754339610681554,0.017166474146783926,,0.1759578113941456,,-0.040762741533718665,,
SFRP1,0.0645604891507352,0.06235183258366283,-0.025766595260556444,-0.018885050981468397,0.10817368131993163,-0.07470691252080315,-0.005316257192941525,0.027841705573741257,0.005262076070905067,-0.09377805115965172,0.03687327088446975,0.035027244887396794,0.13134992620761946,0.08914636244361168,0.12129111291734238,0.07430530181598925,0.011978392738509593,0.18943147560212117,0.05154028231162522,-0.049075715059467846,-0.017244955903698057,0.05200051240774582
CXCL13,,,0.024392642815882506,,-0.024672522203380887,,,,,,,,,,-0.019713548646620747,-0.0312939109408502,,-0.055434455669808196,,,0.021228661726376923,
MICA,-0.04158641934293577,0.04295858009217082,0.0004423003128360295,0.0018177135119234768,-0.008976189325463095,-0.0014441464478896272,-0.04150764508803764,-0.06328935088160144,-0.01922294559217987,-0.06197240561813166,-0.05321187175097781,0.035426063892504855,-0.059999209199525595,-0.0181235263849952,0.010327126969488298,0.04545286646668918,0.0158175654977207,0.07757457261698067,-0.01329998757898875,0.08964990876100466,-0.019589391916214696,-0.046049500119832845
TG,-0.02526373509724268,0.05055859440797902,0.006207762670442693,0.05042575724802622,-0.02275063236721673,-0.000534865866790653,-0.02774107869083195,0.02393223840456896,-0.02579562275936225,,-0.025646016788461866,0.08673086899010891,0.06810786050411134,-0.02847409276728243,0.0230636918805591,0.06528200197385306,,0.030556536720912117,,0.060690958602850655,0.06116564426191738,
ADA,-0.019108083401839226,0.015080266524275845,-0.03132999468786622,-0.01726115380162418,0.032071975470436415,-0.060757896631118115,-0.1209401238528826,-0.042363662222665514,-0.012068176001842639,-0.1005625853719884,0.0026297676680267852,0.11233640316350857,0.24619799745009932,-0.026749807410453852,-0.03391351051875267,0.10903249721960048,0.04345304013204918,-0.004730920742764757,-0.04305314932543353,0.03252781943201438,0.01797779716155554,-0.06228501603288078
LAMC3,0.05019749028167794,0.018309488034781402,-0.026968397278530096,-0.007602574200731156,0.021769222382967583,-0.11416158765417261,-0.08643593184260356,-0.047539405167010676,-0.021966880965436603,-0.09857230526917611,-0.006955517983225012,-0.030472769548225916,0.08172723218536304,-0.0033330604466160632,-0.045556461583066074,0.051769696231491795,0.029514612301245385,0.012173599820521692,-0.03596891509867109,-0.03945096186055995,0.05211484873787539,-0.01796670548458648
CCL7,,-0.019312672377167293,,-0.014734679998875911,-0.03271120922528297,,,,,,,,,,-0.04171002457822274,,,,,-0.03555360841179428,0.04865430065750984,
NGF,0.0792693101128494,0.014248882549779816,,-0.03376091529139417,0.01834576689292148,0.004737362747469556,,,,0.11851468554143212,,,,0.028125698194854526,0.006457052030416958,0.011165815265043212,,-0.061088385603193913,,-0.027134114014665655,0.08246450824458566,
TNFSF15,0.032767536337983426,,,-0.016407786842715485,0.11501865717717659,0.011750998731206474,,,,,,-0.0715765704279544,,0.029065096537519333,-0.07235990378508211,,,0.005052426015273329,,-0.01871563148508831,-0.008284988273382273,
HMGB1,0.11592559781263902,0.028457300170285423,-0.05084091266073082,0.05099610150158884,0.005142116446266667,-0.03777230953663198,-0.1042065212439357,0.0736220850574516,-0.007342941794658624,-0.08084665323871042,0.026939867813681243,-0.01351230965194379,0.1918336855729655,0.03194234439500928,-0.033807877879257243,-0.006076438232141784,-0.01378688794672333,0.07180259169582424,0.055914298238936844,-0.02445824667939666,0.030260248364754206,-0.11843963386625024
ITGB3BP,-0.044223915283298325,0.03749198745137843,-0.028683886853102376,-0.04399401965318135,0.014126143274079834,-0.07783730220286574,-0.15145208313355502,-0.03750382266401429,-0.011814582711364905,-0.007670175278782215,-0.026641314277867385,0.06262525540138923,0.013306175750686869,0.047802487116356235,0.03977047031727421,0.062015930628324493,0.02937690473229684,-0.019804481883100782,-0.018965266620931658,0.07974621933776005,0.012949218298478444,0.04250715024779507
AANAT,-0.039904101325610224,0.058182821103237546,,-0.014929409538229141,-0.021823009196643078,,-0.02073327147458158,0.015060679113078873,-0.0199708294746398,0.028397240198742863,-0.03714826090954618,,0.06129406751117647,-0.01821419088412726,0.03538116449628528,0.030762854999210283,0.0946064035111326,,,0.006044471862019292,0.1037000210434641,
RELN,-0.02509437293920392,-0.013885463078684511,0.05680204738860767,0.020081826458083107,0.11488657122068453,0.045907579089887324,0.05733742452150948,0.14646682406149394,-0.010257496936265448,0.022316384872149174,0.010522920741441105,,,,,,-0.010826344942113247,-0.012106255545178137,-0.020981161681863765,,0.024790013468361842,0.013399015690916212
IL15,-0.000597253500980933,0.007852128519585553,-0.019320671015256134,0.029206802882822812,-0.02554394914733784,0.029007244199198114,-0.023921589639436334,-0.03247261510817557,0.016840358021772334,0.01075399778459329,-0.0344532950289149,-0.006506492738480043,-0.04680507769226,-0.03078996054706809,-0.047028845010888755,0.07560473228957319,0.014266067542572109,0.03436788280587921,-0.022251772896296755,0.015272178922150298,-0.046998804817943995,
UTS2,,,,,,,-0.0683916874580463,,,,,0.03880022863606823,0.06864816449013096,,-0.011034921788767721,,,,,,,
BSG,-0.06616453125139576,0.0576573115684247,0.015413218179438795,-0.017164645995976353,-0.004898637488256677,-0.07694671528904108,-0.026873614113159028,-0.08440956620127968,0.045288238354349926,0.16540137351577472,-0.08020495598032552,0.11712393673282542,-0.11431781801254218,0.017676315825861974,-0.0019622395269564188,-0.004496642637458232,0.07688341778973391,-0.16760263691171004,0.04564177245997629,-0.012213964590230712,0.054568180913509394,0.03415704698540296
ADAMTS3,0.06227561308648247,-0.030220980565421916,-0.026646960304711274,0.01729685166654533,-0.027711215806645262,0.04907259538536015,-0.1444685777639828,-0.009486758213399773,0.0037283758470890737,0.03743374532607678,0.015707675791335453,0.12878678927736048,0.027673986838454796,0.10786575924142586,0.09960494806038547,0.05692937029863619,-0.009854237687904803,0.15798309730701587,-0.033495710240079184,0.03881783174636173,0.011154686249207083,
CD34,0.06734504018561714,0.04058017525936008,-0.03799332092433848,0.008321486277109677,0.048752517785113046,-0.0647921817372422,-0.04759802353829877,0.014265856401872475,-0.038706432122687144,0.04761192815624046,0.03929693027932635,0.05174283847803873,0.09002342696324556,0.03857439230722583,0.08086287734037872,0.10285880017601465,-0.02171250857658182,-0.058981186806111516,0.08920015347532725,0.0014247224907133742,0.051199888638794,-0.012045780282327627
CCL23,,,,,,,-0.023591171747850578,,,,,0.07537916939894378,,,,,,,,,,
PLAT,0.07385358690596498,0.0833395383691818,-0.01964133568298484,0.09627402603047973,0.009671554192472709,-0.1858883677775972,-0.13260053489147688,-0.12204175592510608,0.009980957780408726,-0.051697677288534846,-0.011263977739787042,0.06040180373672645,0.11734698481369694,0.027462526811284953,0.1839798316835487,0.11880319957189132,0.02062958070681976,0.19076393200644068,-0.054691639480042534,0.03284173806508147,0.054370597690415405,0.0212846659800852
NTF3,,,,,,,,,0.02935565686184254,,,,,,0.11505903244266596,0.12867862293018412,,0.19480223995205975,,,,
LTA,,,0.04624357822468293,-0.018885050097996025,,,,0.027372740433575904,,,-0.03445329928184572,,,,,,,,,0.054243753501360514,,
CKLF,0.010711984510947962,-0.025585143555609702,0.04577049723322232,0.007991960125724295,-0.050016751374402944,-0.13509934984135724,-0.1729664121296056,-0.018804709815848544,0.0005806992967123207,-0.12146176284350635,-0.07041218911373037,0.06922537847100318,0.08164456318407426,-0.012868280756951268,0.1201392586418797,0.07363892496587847,-0.029839274279859856,0.07044479199484477,0.05422445688658066,0.07920996455096754,-0.0028445619923840875,0.05119350064449591
CD24,-0.0902254006814191,0.05202038513599913,0.05372436541479443,0.004358764622394547,-0.01995358705129891,-0.13186814892317864,-0.003933651312390978,0.07872063613430126,-0.12110347023964746,0.02369400461409847,-0.0036123924884237323,0.04896125503279991,0.1339363543627798,-0.031144289866356683,0.12831788667103547,0.12496124662038857,-0.05112220567685532,0.38835118224103743,0.15916700224097577,0.08588706675007304,0.05385364889408565,0.03840769117216616
HSP90AA1,-0.10169972392690033,-0.04854916691863509,0.010190340758797796,0.03993800270108281,0.11012372795843443,0.17480393919625292,0.17613515329841986,0.013798786986070477,0.047585987864634444,0.23958711139836608,0.1622493409641142,-0.04060027420479678,-0.2259708868330759,0.04614844799744389,-0.13847576684097385,-0.2011208593323416,0.04025588953230141,-0.07298501339883061,-0.01107204714740457,-0.15124721105655564,0.08420538289072432,0.14484235431670253
BMP4,-0.0011970675269551388,0.03678555801867844,-0.01182260981358653,-0.0017148048287024971,-0.0423510746010204,-0.13585710828872868,0.0473264516639598,0.034802061089023,-0.06633100534726268,-0.007180307884942001,0.05498089122611139,0.0045367990477467555,0.07961487813696068,0.03028060855724537,0.05069922977596417,0.04014252495590643,0.0045185607781514665,0.033539659605562065,,0.06451289328070661,-0.021274385484345067,
SCGB3A1,,-0.006366247046017599,,,-0.02598850991139428,-0.013140962140298225,,,-0.025081786568054668,0.04096186757402936,-0.024041056613044443,0.10086220650684813,0.06783080628653443,,-0.04087811354819017,0.005052877286346056,,0.06862136041631042,,-0.0027312606903113316,-0.021765760819819544,
IGFBP4,-0.0051079964775088025,0.011897051039115288,-0.021219619927844074,0.015099714069259126,-0.0010917566719771043,-0.121793708139014,-0.14006997777566774,-0.048877166280210264,-0.04344067303180407,-0.02940869490418045,-0.05153082241976053,-0.053776961012455805,0.10738999449281093,-0.016709833007046915,-0.033284853089486414,-0.10556401227623476,0.021191378148676242,-0.14305134059414978,-0.024943973006708323,-0.046984462330324585,0.01624063844105759,0.001215455032684241
RSPO4,0.013875188522576751,,-0.01802975672171085,-0.02890687784335614,-0.029994965004213114,,,0.00925905424413161,-0.02508178289927599,,0.019919228039447828,,,,,,,0.006316842934053607,,0.07813369220681338,0.02166668209280003,
LEFTY2,0.013328437358989075,0.06293587943088763,-0.011289761928277962,0.03331599301764883,-0.04655682231451451,-0.06119449441490368,-0.10570840669810308,-0.025581641396848945,0.016982390631825585,0.0063371128540249755,0.06737189053958376,0.011059208507400355,0.25578850989748136,-0.023276192300280288,-0.0037725048035830186,-0.0194372182262854,0.11772166222732305,-0.059571647227537015,0.0663191362099186,-0.01994158313953935,0.03923411105723199,
PF4,,-0.010212902147745855,0.11776423100051338,0.07694352378029216,,,,,,,,,,,,-0.053435045302433856,,,,-0.05062707092441393,0.02996823313327897,
ANGPTL2,0.08331682223325924,0.032993493498745426,0.014928046952126569,0.012538861030312166,-0.03759618775545283,-0.24434433525599109,-0.08164179997449907,0.06556420418575579,-0.02279044551200258,-0.11736022784642995,-0.11281613045417185,0.048895260316592824,0.2793596734744874,-2.0923013547441556e-05,0.07850330408046277,0.07505952004679804,-0.009591636267582764,0.07594953426381308,0.05055925287087711,-0.01977231717250491,0.10248754866452661,0.03327831161864256
LRIG2,0.08313998905021971,0.04647008509640279,0.06429263895678317,0.057788695393048456,-0.0567377096657469,-0.08989280654854112,-0.01090109791930697,-0.02840375872035467,-0.060743018826925003,0.04163155873366444,-0.03708970289613313,-0.07297886700026907,-0.04963606433559538,0.036655809915538344,0.05044974033248416,0.08323539660133246,0.03141058697868765,0.04987579887545961,0.12473305531127363,0.07793907271239768,0.04930167414180703,0.06028739613483038
ICOSLG,-0.059264241027587684,0.0333365168144258,0.01654129872598537,0.009943608208741904,0.035106628887888756,-0.10928869763237276,-0.06718315562266575,-0.01342815924847395,-0.023816935800925487,-0.009821881547468537,-0.04940044756648272,-0.0643379539188937,-0.12079356936233007,0.0035973149663589134,0.12080750244385564,0.06968863439807199,-0.06937658186986596,0.05448398175095317,0.03617003167837347,0.05227310286341201,0.03299926128331909,0.05305401619281436
WIF1,-0.01628643275996332,0.024084066244971572,,,0.0716473602342979,0.2392577598050834,0.1464951459258664,-0.018067005907514394,0.053449460096587485,0.0265976013537921,0.09742618569958685,,,,,,,-0.06069448268536809,-0.046814966706158485,,-0.006799844703638541,0.06859057488621909
NPPC,-0.003914738605591831,0.06319934185880113,,0.038538119256258996,0.08644447253272092,0.037434238290847126,0.06511587162525379,0.0032054743060161276,-0.03485754018501947,0.029054493837179743,-0.09312448475772957,-0.05967420206870032,-0.19207165937307702,-0.021809597415528684,0.09900944098447506,0.04858370093559814,-0.02263010941522547,-0.042681982260036874,-0.003389462601242763,,0.058298879630208154,-0.03488605056361458
LYZ,-0.05702143526970022,-0.005293436394665729,0.022854563202707286,-0.03604238290175962,-0.0515050166980021,-0.06591250843340311,-0.12732744679195301,-0.02191237695573979,-0.05525513848629825,-0.1472293993727338,-0.052579266310704365,0.057287055024662595,-0.046603957938307815,-0.002991170375394029,-0.03522878754932373,0.06375121562092567,0.022848125854490066,-0.0888943340302493,0.01771970313236246,0.04141525887207761,-0.006164876671745852,0.0460724698539105
EREG,,,,,0.014718103088212527,,,,,-0.04564478595698288,,,,,0.016589739819151128,-0.014381173187986401,,-0.0985557815020061,,0.008688995186697177,-0.013096150386225863,
SPTAN1,0.06983348763490536,0.05323521778164057,0.04674497006002797,0.015326228082563146,0.11507568345329364,0.10471176203092118,0.08629754229687837,0.12408712263280995,-0.006297046637700519,0.20195120721490964,0.09365273476799611,-0.02723235082477155,0.17209665776051358,-0.011994851641509955,0.16208173347096966,0.0906413852203521,-0.010920663597240437,0.176464269809729,0.04768622676901856,0.005464039895281987,0.11713168979622665,0.060102719974626184
PTH2,,,,,,,,,,,,,,,,,,0.042906047586047234,,,,
LIPC,0.09973577422534925,-0.007992569837778421,-0.01526873281690079,-0.02310268272114383,0.021227177962898844,0.03370044199071636,-0.039016205925369224,0.057598466765064624,,-0.04788807103400477,-0.04706791978266148,-0.06327838279662269,0.03705685101453955,0.024837057550133084,,,0.012365958507583924,,,0.06969862921964938,-0.04617705595824309,
COL8A1,0.0849822625477879,0.022256185657269893,-0.015180548784073863,0.05673057062125852,-0.06304564648283215,-0.12421124059119838,-0.04666176845971443,-0.018352308347905508,-0.05557640454688709,-0.09664036989717498,-0.07224531452233254,0.06569011086214076,0.0656144164042937,0.06289856606231774,0.08156264181306891,0.09649733058958646,0.09720338507958484,-0.07653358272955708,0.19369945921219797,0.11498413872718083,-0.09484821342596668,
GSTM2,0.018109575207514154,0.01769754577967562,-0.022230265202264458,-0.001595109165903969,0.018134843717043016,0.011712231895982745,-0.07595191640193011,-0.07175965482746458,0.04304256736252011,-0.02896121111544846,-0.0016873683865222153,0.02501975255529684,0.08042147604886918,-0.05487071180954336,-0.0323398996301118,0.05791036319849256,-0.013639923446397704,0.05164990463470455,-0.004377047169757408,0.06269930855416005,0.07585831608087537,
IL4,,,,,,,,,,,,,-0.021808028578318435,,,,,,,,,
SPX,0.06444341726872647,0.004378574091230933,-0.05040970232656828,-0.013860006595035822,0.11804620944429685,0.07035477095649083,0.1166262365147103,0.017125825955028963,0.003142820341935045,0.06779787958940241,0.11278625105688532,-0.035022427328802105,,0.008885238783983052,0.03454665664522813,0.031843845337700766,-0.016693815353862346,-0.0676921335450694,0.06098929386430546,0.08533058670967117,0.04449512756727852,-0.007238406359887069
MFGE8,0.04176083734276063,-0.024725739698096036,-0.03589381162264811,0.0016901926105961054,0.02562900803007093,-0.09214988187507568,-0.04695707843224504,0.009143324188313115,0.005025463320141826,0.030880894050756075,-0.07807680221229713,0.11169284129069577,0.06506330715673538,-0.04346563631442183,-0.12497138214488486,0.028261406288074106,0.09491590017447345,-0.09731306918166802,0.016556561141848496,-0.004236885488586877,-0.04349328968618134,0.08273188436238604
TGFA,-0.044500775930781715,0.059024752850870284,0.0030008396101676438,-0.004593540574431266,-0.06467907683168259,-0.03736893958821052,-0.06160160684820421,-0.07799569413883896,-0.011780035487813126,0.009793699298391625,-0.06153116573186342,0.057963073139720836,-0.1212927584862154,0.02164502878374182,0.07549182996331566,0.1342023549191503,-0.004549468457228663,0.13321473189893748,-0.02238974632865436,0.12311062061375051,0.06766254267710904,-0.027350339833165937
SLIT2,0.025628619894605895,0.00413183575081655,0.0003301005195388504,0.0694112846568224,0.08925441249736647,0.006290272112187583,0.0654434305379525,0.0975177099456017,0.006223221137834425,0.04937105867359757,0.1317033680708992,-0.010549530487422165,0.01860282659972334,-0.02466472589443351,0.08343921024094762,0.0627703662670963,-0.01742938239793477,0.11130587483429365,0.13142085867532752,0.004262263996306047,0.08261672840213853,0.14622574089757037
PLTP,0.06503106809123142,0.02349217697541106,0.029306144296314535,-0.03975973301763382,-0.14323959375548312,-0.09213256160049277,-0.14774848063212564,0.025210186889687847,-0.07050819173519364,-0.20214655137934082,-0.016238582939398904,0.0024860867631943248,0.10419039930637815,-0.046156087961950594,-0.0436540089224944,-0.11043753237400122,0.07770072057737502,-0.23942046166994102,-0.03923497088079144,-0.01969644415358215,0.019867057385101663,0.030694459207144528
APOD,0.09294200868953388,-0.007647612828814396,-0.0019038927195416844,0.01995745999161007,-0.060861543683125054,-0.057215020729218906,-0.11175859624499548,0.05235219361534623,-0.06381718019246121,-0.13850281849306825,0.1340962338436581,-0.13211177576550256,-0.04626013402453847,0.050200930884256804,0.05344448701850211,0.1879515905910453,-0.03539693789327821,-0.039864822240805564,-0.05656560720371998,-0.07378836427563092,-0.021084247110575962,-0.06281587168182723
