,UKF313,ZH916T1
IGFL3,,0.00980681319595477
BMP1,-0.006723074649471734,0.07436716686244504
NDP,-0.011190763837728795,0.02779352533562387
TNFSF18,,-0.02731046794420367
RTN4,0.01670323582962049,0.008655660522413023
HEBP1,0.023814283727363748,0.01678702970517625
WNT7B,0.007632163447691757,-0.03455724357705174
PTMA,0.00043428136947037553,-0.004513052354065236
FASLG,,-0.014042009475109042
CEACAM1,,0.0020168658780544036
PDAP1,0.08949912389256093,0.0054912791565296225
QDPR,0.0007187827615877346,-0.004752162858817119
POMC,0.009934725782637602,0.019770801037244462
CCL18,-0.024741185070455737,
CCL17,,-0.012727504396033207
VEGFD,-0.01549219767834971,
TNFSF13,,-0.020738406091708458
WNT5A,0.005967971433309292,0.03608609078182599
CXCL8,-0.012907251310791703,-0.02520277483235654
GRN,-0.00818752180288185,0.002581873013297706
MIA,0.05053963430605197,0.06694383381250703
COL4A4,,-0.03737667935143627
TAC1,,-0.016731598715705082
RARRES2,0.09268872721618845,-0.038212075318389424
FGF7,-0.009765434315302295,0.05912142609018084
HBEGF,0.04762345368486656,-0.014722485570260058
CSF3,0.009564331106112687,-0.013400098679726328
PI3,,-0.02911396268468219
PCSK1N,-0.009217937176632626,0.03302466634538051
NTS,,-0.019843718890904295
SFRP1,0.012674402435443804,-0.01938260113678813
CXCL13,-0.0078987706312704,
MICA,0.08221570572800693,0.048419474665547975
TG,0.06756001793496703,0.006588858366548131
ADA,0.01867228028464351,0.06130986673211273
LAMC3,0.00011598751917638842,0.09239860561650838
CCL7,,-0.01404200448193808
NGF,-0.03243653068384606,-0.0420413381996247
TNFSF15,-0.014821554048332984,0.03324528008622973
HMGB1,0.07659179956958889,-0.016379829522275936
ITGB3BP,0.015896949798597033,0.004084539790454574
AANAT,,-0.014857026324063627
IL15,-0.011049731850296538,-0.025122081408894104
BSG,0.06822896597592916,0.03433893348137496
ADAMTS3,0.06734890124126151,0.07716502603803237
CD34,-0.00718304101074723,0.03271682714416047
PLAT,0.05753364610799748,0.054975671578863516
NTF3,-0.004729649066662603,
LTA,,-0.019995318424586243
CKLF,0.04216315078031942,0.09337325313552075
APELA,0.027685174678659687,
CD24,-0.0036309894483541366,-0.024693042543154794
HSP90AA1,-0.10320549313011902,-0.07372616961943952
BMP4,0.02317342516869949,0.006914715808887628
SCGB3A1,0.05658409582115381,0.07365388604424902
IGFBP4,0.07507891987194323,0.06954956449994397
RSPO4,,0.005352292396430743
LEFTY2,0.029309792253732172,0.03795298573049736
PF4,,0.06412537924282609
ANGPTL2,-0.03820512843581842,0.025876059142774785
LRIG2,0.04122337343021455,-0.0348687723290797
ICOSLG,-0.04354445807283636,0.08477129769151753
LYZ,0.03925005019701427,0.03086944864705105
EREG,-0.019596544663907117,-0.0021939897090350892
SPTAN1,0.05958290854019471,0.028990449040425626
LIPC,-0.024502961742172993,-0.02528164482081247
COL8A1,0.014502063824883563,-0.056735932402065606
GSTM2,0.01837185989378816,0.06905657400210757
SPX,,0.03682789160820247
MFGE8,0.018948261365766488,0.06561729016705203
TGFA,0.019286830700191254,0.023945312919655907
SLIT2,0.006268502415344931,-0.009470437817801705
PLTP,0.02721373543618635,0.07165879382479182
APOD,0.10826523178892926,-0.041005125624513986
B2M,0.05952626079892583,0.03402335087371471
OMG,-0.012410599406723804,0.028392435944046907
CXCL3,0.0139987384638311,0.014619587110939036
CXCL10,-0.016910713050449538,-0.013092087857469388
RSPO3,,-0.014249888769170306
NCAN,,0.09467407052412301
PRG4,,-0.03227983845776624
ZG16B,0.04588563592402364,0.1908290921049811
TGM2,-0.04744097391751778,-0.004525416569439296
VEGFC,0.07618261930135027,-0.01947233933972148
WNT6,-0.024720829013410883,0.01819723632518593
NRG4,,-0.014249890366242858
PMCH,,-0.004073968924343938
COL9A1,,0.03672033767701266
GDF11,0.021855467201562707,0.005768374189114618
RAET1E,,0.167197410701714
IL24,-0.013940984322082843,
SORBS1,-0.03356154573485456,-0.02215647540467372
DLL1,0.06171752781671603,0.0652502967316804
TLN1,0.014773025118184898,0.02589406249822946
COL2A1,,-0.020738404488558064
SHH,,0.04645135522884416
PON2,0.09226883690474409,0.014337285345417944
ICAM5,-0.013196854571816739,-0.030728175729901212
HPX,0.0365052117539355,0.05918900405191571
SFRP2,0.15175955946219424,-0.01636829064551758
CD70,0.08245814245356722,0.03512530942863488
HP,,-0.021316277416284606
CXCL2,0.05217384782678391,0.022196833312812293
NPPB,,-0.014454926763122442
CCK,,0.024828258298550964
SEMA6A,0.024114025754082592,-0.033420041259326266
IRAK4,0.06244153019030308,-0.024453143635324488
GSTP1,0.061265297822801684,0.034129421113364276
VCAM1,0.03576788845640687,0.04949304732326935
NXPH3,0.03088773687438658,0.08097936416712524
MTMR4,0.028870727873171107,-0.037024332032913554
LAMC2,-0.020249914410013354,0.033711266778878354
IL10,0.019639897283155978,-0.014783279374490157
SEMA4D,0.04489760161402808,-0.037641456481826104
TRH,,-0.01619048734339347
SEMA6D,0.021458198033346254,-0.01689235186597538
CEL,,-0.007845643271709389
PDCD1LG2,0.054371551574413736,0.05200763976589406
SPINT1,0.01239062128179547,0.039931462215462836
CTHRC1,-0.07604544034811075,0.017464609182401232
PODXL,-0.010021341692250428,0.09707707698314187
JAM3,-0.01427166846048212,0.02493515846028636
TGFB2,0.013639825628935169,-0.05356974762383887
COL18A1,0.03620939046423758,0.05643126406329895
NODAL,,0.015779062357381923
INHBB,0.0019829436886478584,0.04074224782730774
LCN1,,0.08438434068819063
ARF4,0.03067746981428103,-0.0056794486779255865
CXCL14,-0.023838935273046372,-0.008853737758936909
LIF,0.05688082593335911,-0.060514544315313036
IL17B,-0.03349791244597153,0.03682667925152392
MMP1,-0.07500406904566966,0.029453417383041428
MATN1,-0.013940986331512866,0.04535647464366711
ADAM28,0.011151392164338176,-0.04223911850251705
TCN2,0.03011012759171324,-0.013095191018379847
THPO,,-0.021316283905421687
CUBN,-0.0018095546267970699,0.022356662744662414
TIMP3,-0.04193252389011729,0.03496451734680897
PIGF,-0.013396514707807903,0.03037900076634859
CRH,,-0.02427862161444318
BDNF,-0.021503944991507457,-0.01330910157923803
CCL5,0.006113630162348871,0.01867221183225992
GAD1,0.10943684256295921,0.03633637887552509
COL14A1,0.058683248226431124,-0.004430253619673725
HLA-A,-0.06641398037011886,0.030322125646464287
FGF18,-0.014475359614157655,-0.016190488642343567
ADM,-0.08861963482521269,-0.04334334761162205
CCL15,,-0.01404200954258436
GNAI2,0.03819243718318804,0.05107302896202074
HDC,,-0.018382547113444166
COL11A1,-0.018084269038137712,-0.0021393442385677966
NUCB2,0.009905459531150056,0.006734375379163546
CXCL1,-1.76133796167462e-05,0.0013366167898786808
VCAN,-0.021424199452587736,-0.030445178317674133
MMP7,0.013046522635723626,0.0007183374891702485
PTPN6,-0.03245350062943442,0.01178983849406928
PTGS2,0.017150994641265276,-0.009623078288058952
XCL1,0.06281388953727741,
CD58,0.06615612863256738,0.02027506756660045
TNFSF14,,0.0022967328492883386
CNTN4,,0.06632894917182224
INSL3,,-0.019226696152545044
BTLA,,0.06906890701659911
MFNG,0.02555874936824329,0.05078849746883304
ICAM1,0.05422305600592613,-0.04111139147101478
