,UKF313,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LUM,-0.02827862533934916,-0.06390990605430479,0.04808512413316972,-0.010905030878769525,0.002280169543953926,0.01830717859400243,0.1152337744952065
BTC,,,-0.00718206709306354,-0.02881147433976522,-0.01453611614658756,0.022836809512537807,0.07734222718978641
APOC1,0.14244979776796782,-0.0037928822310267364,-0.012517765339890572,-0.010517821794312111,-0.02481863999311117,-0.04862217358025674,0.005221900209945249
PKM,-0.05240403146520305,0.08692819349854347,0.052903994481149054,0.022721707139467376,0.08421573901000527,0.09839992444757667,0.07822845605064654
TNF,0.09768845769431683,0.01190916061114444,0.03189810220545211,,,0.019682587293054,-0.02703274761280241
GNAS,-0.11737148675490125,-0.14252885837798676,-0.015364793857917048,-0.013730659980268666,0.03658915168871873,-0.06255962172772896,-0.0944968151557335
BMP8B,0.012633238281752009,0.021546812903528778,-0.024540687617280958,-0.03987920829992091,-0.02515965854481492,0.03331570123793068,-0.049452922527552366
LIPH,,,0.17935834217015162,,-0.023854019808652465,-0.010569152415785505,0.014879326371211846
CCL28,,,,0.06348310274658987,,-0.02479905939260136,-0.013888262176813567
PTPN11,-0.006770715512703535,-0.03598191386765629,-0.011939070714288303,-0.06606659135050867,-0.004770986035797534,-0.04104575347335612,-0.013626589161210222
ADAM12,0.10034146532122096,-0.0619466388211063,0.027025091062912125,0.02617014643308648,0.026181397383944163,0.025142150723420957,0.052725795236083894
EPO,-0.019663054587195753,,0.06681626277421823,,-0.014371076930025106,-0.026371738665743688,
EDN3,,,0.02163373033356434,-0.03050487628205032,-0.044672338471133576,-0.04791725714986718,0.003652238355433328
CCL22,,,-0.01767036358150471,-0.028811475614849487,-0.012609994394499852,-0.008879001859941926,
CCL2,0.030116280517739236,-0.006955426838678965,0.05116456314836198,-0.016951967761161837,0.051030031845985854,0.0691971798465415,0.10861003511576982
DSCAM,-0.02892877236278156,0.046023129232884624,-0.010072053678405284,0.012416198630301974,0.009057283916270668,0.009260311985446657,0.06863532891881513
ANG,0.0013194217428812802,-0.06248219703485197,0.039049195299593824,0.017633030806659174,0.0353375141800318,-0.018531751280786844,0.12311880001468763
FBLN2,0.15853858243215063,-0.04666555552160211,-0.0034708685179182996,0.005080881688336747,0.024476342706336574,-0.013058438607582172,0.00781141982019078
VTN,,-0.02395807535966131,0.04575761912094012,,-0.01860860496034586,0.04755597363045092,-0.03166407594956356
VEGFA,-0.12908786894857913,-0.09047822361053,0.034682315822966034,0.03764418980772329,0.07484302234577889,-0.00336299951333956,0.10041721703165675
F10,0.012810533384788768,-0.025988049331357385,-0.023205989749882288,-0.024927352325659825,-0.009782644156474453,-0.03655520365145923,0.050895415198342966
SERPINA1,0.017284877816276075,-0.025081049339494045,0.027881084580703163,-0.019840259107298308,0.03597236988778839,0.023681403068125273,0.08134376188425896
VWF,0.05871513526561532,-0.11016477212377074,0.02923683662855679,-0.005465161477956724,-0.05670759867774958,0.002106440670346163,-0.06915266020201588
GDNF,-0.05936583842879961,,-0.04236288291975663,,-0.020123869275345877,,
VASP,-0.011603687431420363,-0.04582664161532289,0.0027678378839952533,0.009004843018135178,-0.033941902418832395,0.059106974053200236,0.03100043207091108
ADAM15,0.03496841371333912,0.012039606379626863,-0.005184380376562959,0.04756894047358006,-0.043969274329545074,0.0002734270928131503,0.09730643390343054
WNT2,,,-0.01984543728034003,,-0.017255690671473416,0.031896644909599176,-0.043151206315598226
CALCB,,,0.12191623033052729,,0.04309712856389703,,0.12401393632466207
OLFM2,0.1320167113820874,0.02011053747479186,-0.09001896714619076,0.004267727601443559,-0.029842679031196712,0.022360586711604607,-0.025260755380854864
MFAP2,0.06603993085413565,0.039573923154928456,-0.008025253450499295,0.012050416953513115,0.021599929256990676,0.04441487662820385,0.07929542320543705
HLA-C,0.1111101282528805,0.09250804964552735,0.06678266212305795,-0.030841707370324104,0.014741914244756965,-0.04055975059678214,0.0076217720922665735
THBS1,0.010536225082343297,0.008772762849220548,-0.027680380423601894,0.023133022592022524,0.057633849053878104,0.03557459121915537,0.10819862114249891
HSPA4,0.10752804515126232,-0.04901477408850928,0.021267067530089508,-0.0298521955921671,0.03972108745856939,0.032059366473649105,-0.02049327783014138
LMAN1,-0.021355102210416543,-0.06020881945692361,0.06505550104570533,-0.03194519258700239,0.09871808500004588,0.07058269803955455,0.06833541385603886
LYPD3,0.05126630122862225,0.0026107998849719018,0.046402341652330654,,-0.022888570136295954,0.04199676651513459,-0.0393712373143222
APOE,0.08386041932822756,-0.02170670533834406,-0.08563474346082293,0.01168111982849805,-0.02918883509983587,-0.03464464558762841,-0.03670108990232709
SOSTDC1,,,-0.014072564663490121,,-0.03882500468572084,-0.0439786854653255,-0.043705357513556066
ANXA1,-0.041605738712307445,-0.045043434694818765,0.06249950511142714,0.01076313269457056,0.042810938482773286,0.003963010980432492,0.06447897029834482
WNT2B,-0.02260888596635143,0.11933846624757674,-0.014786061616052568,0.037667839537297264,0.009605225570391583,0.032588501346433686,-0.046930193082079366
AMH,-0.00791566176010418,,-0.0215951927396362,-0.02321062977400215,0.0014874871530642893,-0.016526178153780314,0.018772710886045093
GDF10,,0.029359379366186374,-0.029758892424898025,-0.02929442144890414,-0.031101954467114085,0.06680218854603508,-0.02115457521549858
EFNB3,0.006448779311538236,-0.013206205158676716,-0.02085391155000394,-0.04048369046740907,0.013652277962281934,0.020777115748241603,-0.04957235141536702
LTB,-0.018870626440114908,0.030797563895034515,-0.03444524023265066,0.0005352846300048329,0.06275068231322897,0.0076877117675206875,-0.005869983141102504
ANGPT2,0.06790081261894446,-0.07044331710653406,0.07552088371647141,-0.022927212383882848,-0.023455981381591808,0.04313364351331027,-0.011115773205477193
NRTN,,,,-0.01239183362408414,-0.012796412833528368,,
ADAM17,0.0002542689915991678,0.0086576418332192,0.03124058360667178,-0.025205940604372572,0.02619042583270786,0.051156853258503845,0.08088160989519107
LRPAP1,0.04731773027245937,0.01747173013525435,0.005198195400852786,-0.029084814996064013,-0.0551264290019574,0.016215997850335305,-0.0424848865104647
NID1,0.02828924455981077,-0.044934398244659626,0.010449051994392446,-0.0034816706913894974,0.007503143814782142,0.033978708984861286,0.04512614870397868
MST1,-0.007885022353600507,-0.01713434052178063,0.037075622923406194,0.022972447503709876,0.05036599254999561,0.017030477089883648,0.06177186808411993
CCL14,-0.03033035050684235,,,,,,
DCN,-0.03536827921379328,-0.0368055769954423,-0.003059785662294483,-0.021811049766422876,0.004932625977411374,-0.04050551833428179,0.011058959148691832
IGFL2,,,-0.01914563309875118,,,0.022533461479976508,
COL7A1,0.04129356066988269,0.05376095089190341,0.004832539926565844,0.027466974025400454,0.03802937650504557,0.01754248707892395,0.06833838352286173
CALR,-0.012611085290584136,0.014389299093954505,0.04107529442701923,0.02205487271538622,0.07639409461169525,0.043635008221965324,0.10841164895417306
PIGA,0.030263001371303735,-0.03769188254180643,0.012824276837633184,-0.03584772692430332,-0.04295301637814202,0.03988854726872752,0.1321385764714751
CD200,0.05786669385083027,0.022154369472493284,-0.02855833983355487,0.028706956076450806,-0.023356495668253253,0.031167325152621377,-0.03729944297263579
GRP,,0.056609681300295776,0.07380941848038486,-0.01642723416320474,-0.0140355733000328,0.022747640828503782,0.08437226749050117
CDH1,,0.09019772419882344,-0.0329302159358965,0.01441662110013189,-0.020981818853393144,-0.028579929877871522,0.006913577884759499
LPL,0.07550322309436575,-0.09117254552517762,0.0029771613429492296,0.02990599311998913,0.0160405366301128,-0.005770133989303192,0.07109567191535443
SEMA5A,0.054090593796250926,-0.007595441471719838,0.006941356487588045,-0.0018376451762975171,0.013965010982570655,-0.051147983743251406,-0.03195768159939171
SEMA7A,0.0486424392377309,-0.020986062507290387,0.06187189317126095,0.0001069633510642427,0.0727158744486943,0.07204117448560868,-0.038411144137443703
SEMA4G,0.04127160698081891,0.005349306563654568,-0.008420618873452525,-0.03042211902309705,-0.0713149610470911,0.08494967487930542,0.004335832795329571
SEMA3B,0.01921422551349108,0.006796890951781292,-0.021048007423433705,-0.05019526208475086,-0.02274914125057365,0.025619775055700705,-0.027522324904316234
RPH3A,,-0.008033513608269672,-0.006209992543161514,-0.04931454645386229,-0.005151837057068951,-0.03562259419332753,-0.04341634484952446
JAG2,0.045523348986870424,-0.01960300092071973,-0.01294022675982734,0.020881013539398034,-0.0026401908703619034,0.09811601242447451,0.06610780120551586
CGN,,-0.006343402893660488,0.010787351891203074,-0.02339892599627017,0.027739420277241987,0.03664679233080451,0.027715983530778008
GDF15,-0.028217433062444335,-0.018763761017248894,0.07247275196776773,0.026889627357165644,0.05344437708369488,0.04036684268604769,0.0330181773509998
SEMA4F,0.02176847945183757,-0.01297988699264876,-0.03064690650979274,-0.004251216782678055,-0.008289755630746805,0.010064908229498919,0.015860865292264197
NXPH1,,-0.03548056523272247,0.007500977384460426,-0.06504500202634951,0.025402134321894376,-0.020574091335797497,0.04475484608606137
ARF1,0.08810320162514199,0.08566936049420443,-0.009858693551915251,-0.01188441286034976,0.07846248019499731,0.07012682047007524,0.011896060209067805
DSC3,0.04754264271997081,,,,,0.08421344149633994,
EBI3,-0.0028238966554382746,0.1106781333253309,0.05433282663245127,-0.01753976088205033,0.02095554254130188,0.02774338483926436,-0.019811462097962928
TIMP1,0.03963499629731953,-0.03868334454630659,0.02757978971857408,0.05027626185101602,0.07367542540424306,0.04591347114412789,0.10938650461779355
SEMA3C,-0.028010242119919915,0.018359762408996845,0.03173243806086908,0.06786948989357296,-0.0007004612668728682,0.03822036658698323,0.06464453137841873
GNRH2,,,,,,-0.028577381677153433,
GAS6,0.0025357227627226483,0.04894919637143073,-0.036732113033407746,0.013642337290914516,-0.049515398247208,-0.018123813158984963,-0.07151316975331132
MEPE,,-0.028249012392627074,-0.027505070607968876,,-0.02165934478699654,-0.036441583505397314,0.0015114098110561047
SERPINE1,-0.11001799827256818,-0.05558854524317769,0.03158994256594703,0.0184281469188483,0.06611182085195591,0.03127979344235399,0.1255030288660138
RSPO2,,,0.06838072966656653,-0.014319244494800881,-0.002654826637248002,-0.05644727572655642,0.04282704199894951
SHBG,,0.09164973721789461,0.017070520409757133,0.011977793013502967,0.016197734209317957,-0.02474798481018752,-0.017389940858663196
LGALS3BP,0.020426397711666003,0.06523341473301171,0.020254640619738053,0.006829446227617146,0.04332867182298971,0.09852693285486147,0.07793737626794114
LAMB1,-0.03746672264451857,-0.0707196743333656,0.03804179891874483,-0.00224658400388875,0.016591043331318146,0.05014726191906218,0.01652662127269731
SPTBN2,0.08704489978375883,-0.025414232791793768,-0.005598007021771435,0.010013481352422974,-0.01809147322964841,-0.00944713981962526,0.016375264752570336
COL1A2,-0.0606853134604071,-0.05250107400020479,0.02994348598323954,-0.01930168789503131,0.011457747659949427,-0.0005129298012542474,0.0755050263357855
DEFB1,,,,,,0.01428366151609894,-0.03356130594959257
WNT11,0.02730289868526963,,0.002895601639048422,,0.019132241111275438,-0.02319802882824359,0.003605466070301981
LGALS1,-0.07963311712140425,0.007181842248469735,0.05159358908706398,-0.04339021664281548,0.056291113782325694,0.048300109251580244,0.08590707208179407
BCAN,0.028317037016891512,0.09210333086694197,-0.026949855701578943,0.018763943426068373,-0.07699028403988199,-0.0650637409195735,-0.07293791263206761
ANOS1,-0.016251330529996517,-0.011657558893374371,0.0069112486800099815,-0.029324575868023468,-0.023072904657260113,0.031167950848587648,-0.01748322021368369
EDA,-0.029166605944404775,0.049740553762369466,0.02592413887999661,0.04409775490051259,0.03719427351709753,0.11507184389767412,0.03738676173181283
FGF22,,,-0.01823648218368871,0.031895693246328564,-0.021544626956370768,0.07810009749740045,0.02405999444837254
SHANK1,,,-0.02320598731332723,,-0.024001335424464136,0.1327448180776353,0.009708094708958297
NPVF,,,-0.01648428628309938,,,,
RAET1G,,,,,,-0.0328827205718636,0.009332233842016138
TGFB1,-0.030102806765473108,0.007749352662965994,0.00025913925368757277,0.11116555501816976,0.08427552757163476,0.000814906791324362,0.09725157108629935
MSTN,,-0.025593821541515276,-0.021825189787371756,0.007435528054265025,-0.02177354983113556,0.08861856168362682,-0.009491801264395198
WNT4,,-0.03136767088010827,0.015637433704896345,0.023720690180737913,0.048476621044240845,0.025983101084084834,-0.05320561679988818
TNFSF4,0.04781070564504734,-0.036337574454308866,0.002202882722966882,0.02314116286970017,0.04775946255364834,0.03059775554727398,0.010227627511452467
NTN1,0.01662978861291444,0.006977432235515251,-0.014073826404608435,0.049359021671511516,0.06054341108202985,0.00425013236623966,0.05175208079946656
CXCL12,0.08622356867932608,-0.08115531529987606,0.038137222439054375,0.012637082496556703,0.05935914854301408,0.051241692050885794,-0.004091947493554276
GNRH1,0.04607227527275556,-0.0021982971259106123,0.04322456264344168,0.08983152749191972,-0.020245593015279964,0.043183358128269816,0.06103522270024116
FGF8,,,-0.02275307573120432,,0.030792214169835647,,
RIMS1,,-0.03574822037294947,-0.0041765885359941754,0.04126469809763077,0.022634565372907017,-0.0009535743274620935,-0.007861035769979641
FGF14,,-0.04155504094635543,0.02710314385011745,-0.03039152801837058,-0.07426499581691441,0.042232576411295575,0.052464564699226716
IGF1,-0.011693774848916046,-0.04950434543482757,-0.052166668652149965,0.022994681059380746,0.00597195766542048,0.0302049200805446,0.06587558105315583
TNFSF10,0.07604852709272472,-0.09187336102182267,0.009694921420741714,-0.018161210717321002,0.023800897235766113,0.08669227150245881,0.0614069702396997
GDF5,-0.015601671501500278,,-0.035197730996925955,0.0064567551482919835,-0.0020122123697736702,-0.03144444830839814,-0.02882928813173379
CHAD,,,0.03696606875283114,0.01421443140129324,-0.02000149394153583,,
RGMA,-0.04564572032167691,0.0315267760963562,0.05027745206100708,0.01688715819448167,-0.0012492737033117359,0.040636118262523564,0.017267152981680578
WNT16,0.06704611137012237,,,0.12101960127464838,0.01584739686227449,-0.04014102891656311,-0.029401100394715367
CX3CL1,0.10806520971855821,0.01480824940717987,0.004750205377574611,-0.05843532108213062,-0.007870358103863575,0.041676622486017265,-0.0477817096602223
FGF1,0.04687728981082228,-0.05129498158315848,0.011391479571655089,0.04213098654828611,-0.05807076631774422,-0.030009681201772873,-0.08329143853272364
ALOX5AP,0.025062178063302406,-0.04851181212911323,0.06625967298701751,0.019035722218798266,-0.004579845692103835,-0.003665992552456727,0.11792769823457493
IL1RN,-0.0040391883177659516,,0.022964524546118928,,-0.00048702822926411363,0.03681503922149574,0.06344002241147523
PCSK9,-0.03832663786741628,,-0.01747789782818478,,-0.012420916001472897,,
NPW,0.03823067097956347,-0.03267003313260546,-0.007295897946653282,0.06108382919609063,0.06442160251348247,0.07095537527187322,0.027907970148089902
CXCL9,0.036724680153319166,0.09977076579641553,,0.04840997438520904,,0.01920417894960556,-0.02157597255829959
ANGPTL4,-0.08988397214370128,0.015320813833176624,0.07839723862814994,-0.007074615403607944,0.08494211063487406,0.10968429328376099,0.13867974069976866
CCL11,-0.015374844572340843,,,,,,
UCN2,0.04849824034857634,,0.03631168541558164,,0.0387260490980372,,
OBP2A,-0.023140616996599438,-0.030698646643046754,,,,0.012855892528172527,
COL4A3,,,-0.013830617162176378,0.09351407309911511,-0.019630341286187066,0.01501087488846191,-0.018042843930346667
NRG3,,-0.005347031528156209,-0.022616626968295396,-0.012421955204473097,-0.010388929940744347,-0.01678516699299716,0.024002330502658528
IL23A,,-0.028249006459582063,-0.02244665305389132,,,-0.032543312781584864,-0.03725120152434499
COLQ,0.0075560505576670175,-0.03515075669245472,0.1064897597407192,0.12046053473663436,-0.03213748519847153,0.09246363161770016,-0.041535249560051064
SCGB1A1,,,0.01461464985176426,,-0.014371076843523421,,
TNFSF12,0.10162805671853206,0.015642769969096373,0.017696109494378713,-0.0480670800819372,-0.021520975918842437,-0.015221393625048226,0.027098667224722116
DKK2,-0.04591027781722241,,,,0.0057943014341950315,-0.0033858432269841515,0.009022723211742505
FYN,0.05043698891946803,0.06400090516712463,-0.02473177322583696,0.03540437629993039,0.007431363474285155,0.050377601379737555,0.007044558071953681
ACE,0.0722183543489712,-0.017504308855108407,0.03138204548507993,0.03927383568198328,-0.012677217805471474,0.03648354566831782,-0.002403449110032224
IL18,0.06926774139233653,-0.02247221255800003,0.008971742931129794,0.10582267006032907,-0.038014807123692575,0.009856389393194349,0.010653701370184301
PPBP,-0.021625839465030924,,-0.020689855707232273,-0.027061288268514953,,,-0.03109986896950503
CCL27,,-0.0282490057179517,0.007816965905820183,0.006282105574525813,-0.03383689040655763,0.01961148113392878,0.014655811352979792
SERPING1,0.03653793261198638,0.04275609427813036,0.02573135739590118,-0.008265617264017578,0.0018862300878372089,0.13691902098418762,0.06961371704051503
AZGP1,,-0.007826145137815738,0.001280343867692604,0.062128741785184134,0.02697366967352071,0.10790233912209561,0.10223941143778344
INHA,-0.0009230205587926197,,-0.02355288461208958,-0.023504731918791905,0.07155445106723193,-0.004107731402720485,0.12894703924697623
SEMA3G,0.06939635078511906,-0.019414946388857032,,0.06921093263402703,-0.020606954162711074,0.022165597740294023,0.01849257127234888
OXT,,,,,-0.012034280082980017,,
COL6A1,-0.06968564375386783,-0.07184174988861936,0.026875226862809198,-0.00022189575074645402,0.026631422107713028,0.04186968867615768,0.05918482353050247
FGF17,-0.024567299958565405,,0.04757434888879989,,-0.033188708016482875,-0.012887578693838605,0.009524314166500836
TNFSF8,,0.00760651912630894,-0.019145631038889246,-0.02104590546995601,-0.012796412833528368,-0.009252464142748556,0.17586966836474363
FGF20,,-0.024376409029563152,-0.015669012447654247,0.10146029474841088,-0.025891199148098898,0.013187161286866108,-0.025924733439227732
ICAM3,0.0679954776919851,0.022072482079800358,0.019779881249633844,-0.0063114129529968175,-0.05829203710666678,0.07502445045133677,0.016087748264555484
LAMA4,0.08622553172617049,-0.0746143403291556,0.01637834019537668,-0.024204655713547005,0.021280539821759106,0.030482276394452626,0.01802755703498347
INHBE,0.03944379612641894,,,,,,
DLL4,0.027815503756060515,-0.03526617074925843,0.03723402319986443,0.06264213207156591,-0.05892898390047747,0.08943201891115721,0.04482832862330455
SEMA3A,0.007546190272379746,-0.05216394462757416,0.037969068129383436,0.11503866244994065,0.002748568537620784,0.05385905143934641,-0.025539181348376915
RLN2,,,,-0.0350428410108953,-0.01403557175231474,0.06979761027732831,-0.03045660404532331
C5,0.06013680573278543,0.010560782030567916,0.014532580488943039,-0.0054418034456898195,0.059838578538584264,0.016973736026412497,0.05147480443789152
COMP,-0.03360357280367523,,,-0.025203036136728127,,0.0033720289342811572,
EDN2,-0.022546246955520176,,,,,,
C1QA,0.1369634795020721,0.02241564222194616,-0.030440697277949434,0.043608040438929005,-0.01260418909171382,-0.018369943738367856,-0.04521481885073766
UTS2B,,,,,,0.09164102859731783,
COL9A3,0.011458437136786436,0.07532581253939023,0.02789254105285648,-0.025391825455997368,0.02646263835522521,-0.02265938715586704,0.04753263253765218
DLK1,0.03000341360857268,-0.08361230538854018,,,,,-0.00891247536907401
HGF,0.012079701829397601,-0.022888432023792715,0.045295885699589776,0.04154149649576979,-0.04720148869986003,-0.013815875356007179,-0.01206653941019005
GIP,0.022237843269209887,,,,,,
P4HB,-0.0337259403651827,-0.11138738410755222,0.03238815311374857,0.004734862595558797,0.07181354796359099,0.019756275944483447,0.14190190141373943
ADCYAP1,,-0.05350648836857915,0.010899120356016572,0.028643912076024368,-0.045505694363905114,-0.023610053979928457,-0.04302360003441932
GREM1,0.003425679768502193,-0.02892700739916135,0.00667039025242357,0.007778051040480769,-0.0040230894430036985,0.10395418260884566,0.053403627016459856
EGF,-0.0017506934963826585,-0.02559380614477763,0.03332151887285184,0.021728435044705067,-0.017671403457580163,0.0060270620749927365,0.027712030072857278
VEGFB,-0.07549935055093428,-0.016679467308004972,0.005991353403290745,-0.02171876252256262,0.023073295213682756,-0.004540698639929947,0.06051410080872486
FARP2,0.02408293001946093,0.012241313875865602,-0.007737333706332667,0.09950789633973288,-0.023209967110043254,0.08185609119722737,0.13769082258901733
IHH,,,-0.0006456563818942964,,-0.013864957751393178,,
LAMA2,-0.00697626383444315,0.05219215419780775,0.0015747001136836418,-0.03138723960971852,0.009179013890262785,-0.010280620765468547,-0.01339239077603897
SERPINC1,,,-0.01668742942391455,,-0.013692343643888123,,
NRG1,-0.014684729044959467,0.034937527478570596,-0.012927727971839583,,0.00478801860686384,0.06651936998414264,0.029344462664392952
SPINK1,0.0009876629319716893,,0.028833669257808968,,-0.016830645704790335,-0.027420608405230733,0.07217890249947494
EFEMP2,-0.03715233427022361,-0.07548645432077287,0.001987551157065156,-0.02075731448504808,0.07539149985954635,0.07443849333477218,0.031882382043788446
SELPLG,0.06260522957332693,-0.008601314304166007,0.0423700201794648,0.048420802516847744,-0.01584604343876349,-0.019859231368376886,0.024277851886856407
GDF6,,,0.08937796177616752,,-0.03335158354330225,,
HLA-E,0.07461527781079312,-0.07428846637169406,-0.012647398090630091,0.040395886244991526,-0.012557367134907807,-0.02706255708247025,-0.023950572972159388
PTN,0.05096955332649026,-0.02581378424188783,0.07161039412478153,-0.0072407674661101595,0.04909077978320511,0.0038869405685866302,0.03491718199158672
CD274,0.0075688303062962725,-0.048959321735219614,-0.0041035636048082635,0.09876117084159161,-0.03502960833183082,0.11835592658731817,0.08997847681419904
CD14,0.0785785065449169,0.04718924870943222,0.019298588509506043,0.012098960980436975,0.06261409616510802,-0.05070603253013369,0.03698660844429987
SFTPD,,0.015504259617916629,0.09675976193820505,0.014920661974445507,-0.037034721432299286,0.007389890476878836,0.08487645520916699
SLIT1,0.003599277430651245,0.03741275661791402,0.03415814388474433,0.03658736388693707,-0.03199939564842167,0.045576406629667214,-0.07719624142214421
CNTF,,,,-0.0216849280847451,-0.0140355733000328,,
BST1,0.06672316135820315,0.04901040424477949,0.01195236895076943,-0.028331418383139937,0.04561385796140565,0.05165017091925888,0.0429237521153276
AGTRAP,-0.020431851863435144,-0.037931996982231625,0.06462972445488566,-0.017878159069688353,0.03449769821735788,0.016650012512503386,0.046903526785694226
LAMC1,-0.008493525770983744,-0.0590832115646595,0.07406835367119409,0.015672702434699034,0.02786207158243211,0.024012439032244422,0.007703126419175319
COL6A3,-0.05461143182572538,-0.0890664930257118,-0.00510366980443618,0.004693077372450532,0.028469388449449573,0.04387670351998151,0.08090488259502467
FN1,-0.12154927679336688,-0.09429917491102062,0.055903620944699715,-0.06428788618620203,0.0385405530281334,0.019141831518570063,0.0970501798373785
MIF,-0.08606981699550803,0.12069022620946555,0.06131132995194696,0.04840614914592942,0.043705736595603464,0.04521038872200359,0.03060602937731825
JAG1,0.07779912661263082,-0.06664224778914773,0.003965082274587975,-0.0058685515020227095,-0.030029885922725107,0.05675464964389839,0.16398283911121883
NID2,0.11214523631434947,0.02054941956476129,0.034794998709599,0.007343836805294999,0.010397114209168893,0.03617535064330315,0.0637251364442067
EFNB1,0.061124005557304385,-0.033514023938526136,0.021106574332502737,-0.026501142115087934,-0.05508032526628327,0.03467269706151924,0.002958016399007712
COL4A2,0.10226544077783974,-0.06076394149932974,0.045527478458781474,0.006833621261776803,0.006899772645871025,0.013192762467315997,0.0039619864878407485
SPP1,-0.06509299573100363,-0.010730029253963413,0.05407586540364093,-0.06843989709458113,0.04600834398534915,0.06974654179751755,0.09055478953290547
PODXL2,0.05649754423252897,0.013315201108816878,-0.04949918832491571,0.0019847326469511076,-0.06704963715158054,0.040771519622846274,-0.019427372306484714
FGF9,,,-0.01215961707688904,,0.017338016030753935,0.03954057938583284,-0.04676643773200535
ITIH2,,,-0.026915834440130414,-0.013286041647434816,0.026119444038657083,0.021172730641329785,0.026395587098311274
ADAM10,-0.027158821818562356,-0.04142623787257192,0.05551381010367648,-0.02502483300132319,0.005597563277251923,0.013903884060891056,0.044244921752773114
CFH,0.01645733069913724,-0.05260854063560835,0.03901341117208754,-0.027730843433234988,-0.027728333430997006,0.028237649152760558,-0.005449973835457067
COL4A5,-0.021672921367192483,-0.01458661487676974,0.014632149748400176,-0.011931363998356757,0.010948039654604353,0.0598694812431861,0.004229825037323534
LTBP3,-0.014022541530214329,-0.022663666305839138,-0.016199403481582244,-0.056784595173861536,0.03954635113703794,0.055028127616961194,0.11316621652293259
GNB3,0.051543246536609036,-0.01022534999044648,-0.0075581048955477865,-0.03705081908848356,-0.027724148921573682,-0.058431895287782115,-0.025496371765223416
COL6A2,-0.01800569407007837,-0.05136680644027673,0.024276972394875463,0.0152352926604245,0.025546372590775662,0.03895267717946985,0.0486093777404374
GDF9,-0.031455162560296394,-0.01069210948732153,-0.018283933566532334,-0.03183532182171131,-0.03127259660183141,0.004638848425161223,0.25307449596113685
NCAM1,0.020122129910545957,-0.010839353932948395,-0.02795609584133178,0.006062488725056994,0.000999690569422581,-0.012833523963950344,-0.0497420855460775
APOC2,0.0414053108303973,-0.0359934645847287,0.07435858268798735,0.015090266955799556,0.049253302769344164,0.07785290621933588,-0.03209066445111023
BST2,0.08272878516897529,-0.044838560383183776,0.020592459108795876,0.018905120067482656,-0.03945361005130028,0.03282950216242693,0.06221252692768438
COL5A1,-0.08198715262122895,-0.033485684738045925,0.01881936512847315,-0.03790828061210191,0.046738461098017055,0.040884591869367874,0.14622242292868803
CALM3,0.04477659518980936,0.051978013351454216,-0.05477404741425889,0.005021175888823297,-0.0527562111870222,0.003960526211473689,-0.11377765406962483
THBS2,-0.07418459699343889,0.037208776099922396,-0.0025723370683897653,-0.008409314187941821,-0.0024294313262262558,0.04735107436494664,0.02689211135197899
SERPINE2,-0.06728772439078559,-0.0026502812335828783,0.02128188787517657,-0.006387145878394306,0.006209628852648768,-0.05049512826670908,0.07159505452373069
EFNB2,0.025445284856368922,0.007099721785592586,-0.008796157917129193,0.05523407599100572,-0.001753734902732452,0.09006144704523557,0.10783157072130595
PROK1,,,-0.01842160840751952,-0.021684906917431614,-0.013161711695526039,,-0.0347333942086248
MMP9,0.15269526268400402,-0.0825563111992897,0.0005003297515953105,-0.06376834481622765,-0.0020458807273564497,0.021014281608141703,0.044341985219186156
DMP1,,-0.029320882295368327,,,,,-0.011846798030261993
NPPA,,0.07997884803321137,0.03030616354011608,0.01624209511808151,-0.018867932475754384,-0.03529143727167058,0.03905864658941755
APOB,,,,-0.023795511539300145,,0.08243557577453829,0.026452437361988497
C4B,-0.007482387758486152,-6.295590265130607e-05,,-0.024083018636060105,-0.016248134037514596,0.027259007092800526,
NTNG2,0.0022234387811118565,0.025577140133509972,0.03513027998915086,0.025662096789463355,-0.04563307131153586,0.03374089005834756,0.0011520722829391078
LAMA1,-0.038406548493463,-0.04289284332669033,0.020434333370014438,0.11196840230649352,0.08809583210456895,0.03321592657520288,0.00040369054354848
UCN,0.024279679643656404,0.03677987869360898,0.019242096998321717,0.002738827319322186,-0.007952242219487368,0.07401236298338427,0.11343909492348042
ARTN,0.04413810047700441,,0.04276886603053634,-0.030005990373804935,0.1138947270953369,0.054706763011609476,0.022189219758871417
PDGFD,-0.03689284430853669,-0.016347556384055276,0.003396281023676681,0.0745770233411604,0.03743982165765145,0.0424499716096426,0.04356490234906063
EDN1,0.026949732831597985,-0.024055553826730358,-0.03045583513582794,-0.06122372065018713,-0.04548249893391355,0.004161232102402705,0.020426393517287752
ARPC5,0.09327137223312064,-0.06073808659351986,-0.010104144227988209,0.023368893691483136,0.007829030613874879,0.037479750467287784,0.03701207171506839
GSTO1,0.0023665629055655683,-0.013518787797735878,0.022722386250599177,0.016004596131253865,0.09422577011903166,0.011614318488464693,0.01832665680864809
PROK2,,,-0.018786822172575168,,,0.01216146056861407,
SYK,-0.013905618369347374,-0.0267077807249935,0.030695298674257562,-0.002120610521607487,0.05722111393625799,0.022991529233202048,0.015101830109625146
CD40LG,,,,,,0.002068375780953143,
ST6GAL1,0.04602949841537962,-0.056160860849909615,0.0035436427082900985,-0.05375150869968249,-0.05620829994328695,0.0011971938120814158,-0.04037957434037386
