,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
POMC,0.12155631224489909,-0.06983768558284353,0.020142443945446575,-0.03282589535948897,,0.019405622553315207,0.04991312476773998,0.026393549370331098,0.0698469612731211,-0.0012693084515804185,0.03135466995978198,-0.051377115179095455,0.012965030198541255,-0.038577333779542915,0.03578685194588942,-0.0259374353040823,0.03711031773585483,-0.006667674376299148,0.10451715803673718,0.021819953535064624,-0.06465090260314685,-0.005843710747993604,0.11395646667131096,0.00936253128328551
CCL18,,-0.03764787859019225,-0.03671742804597217,,,,,,,,,0.05356078029860157,0.04710172816965404,,-0.0566431221385565,,-0.027926447102898298,0.06652143125314604,0.048995631078153926,,0.018979622424161548,,,
CCL17,,,,,,-0.027933080045140186,,,,0.029765244042523502,-0.021447182271422047,,,-0.041581810868001105,,,,-0.033760422080831555,-0.04841826681060057,0.05909378552371655,,-0.027820022396367036,,
VEGFD,,0.016770907127127352,0.0006976658975782339,0.023131877642513742,,0.02723629706016437,0.036167497774381864,,0.0433799842952427,0.014701167013141107,-0.015731767565989978,-0.03455912174220798,0.05581065307221098,-0.006230964150828115,0.06122313091839928,0.12391418295675205,,,-0.04297973609299619,0.07392929365270803,,,,
TNFSF13,,,-0.027708158257480384,,,-0.024455926224804407,,-0.020433947227856634,,,,,,,,,,0.04232599203768519,0.06867640721376433,-0.02544437628831121,-0.044379254562798016,-0.009402545163448474,0.08410443299045563,
WNT5A,0.05118875371386837,0.05790315874344303,-0.04442959507768245,0.02408835163540471,-0.04678387697013298,-0.040555073509168184,-0.01724947688300317,0.060895958017680794,0.12948938057893455,0.04938916161090558,0.025042149286205864,-0.016864112180555245,-0.027695722545906475,0.03495661085627049,0.0820135140543984,-0.027012983830789546,0.05594236677633765,0.02536489799160577,0.009606777174668008,0.04653721865740213,0.013258453438976666,0.06452543213246036,0.008291440605412632,0.14925360342250618
CXCL8,,-0.058465120478444814,-0.016509767690303944,-0.024776266396863658,-0.008948722633869262,0.04864521922137831,0.0034825147599985133,-0.016434837674424826,0.08561085783219963,0.05176710542829358,-0.014650105997444736,-0.06405987675046948,0.005670606654435289,0.014910580813827541,-0.0992252744849783,0.0006795144711373061,-0.007291100492189904,0.023895296252873725,-0.13761494212313713,0.05743016431677822,-0.013020979704076542,0.02506300590375941,0.05741669158971651,-0.07156225461247126
GRN,-0.04614749473461125,0.045115259212926244,-0.028934756250656248,-0.03217983936245833,-0.03254189263971256,-0.047255947919198384,0.020907726427300093,-0.052313575607617915,0.12263098447785412,0.010807474046594464,-0.028073302125219475,-0.08149434969665605,0.013134930811816955,-0.05311834443085126,0.052249433197346845,-0.11507152580505851,-0.021364805611931763,0.03671852394560929,0.05510019624510111,0.0906751643075184,-0.07254998690767683,-0.011168581340364366,-0.03959775005211765,-0.005822940359667918
MIA,0.24511364892595705,0.08142093284306613,0.017415427164323045,-0.023532329629182166,0.04989399123707549,0.060354892002504774,0.011975442209270479,0.034463148357645655,0.03998133887631917,0.0757628684456038,-0.017891572526913188,,0.07296336969289181,-0.036328912190763826,-0.016767516494123953,-0.058926237208277464,0.053628192864792895,0.1063270934302408,0.13519509289824572,-0.012061597739825191,0.030042588584704558,0.0721280853731764,0.03391100658878084,
COL4A4,0.018478489464018276,0.146851479548191,0.05243839690217763,0.0658000600106575,0.10292557690848393,-0.00038600592205848504,0.08270927776169316,0.1360508147823103,-0.03215788339104607,-0.022754511827413865,-0.030056418975651807,,,0.008544622001954846,,-0.042957545241277234,0.00577821759966771,0.040413134160730876,0.012557763569785699,-0.03654986631022959,0.07729621367880349,-0.00019057109716616775,0.04058185218639459,
TAC1,0.09240730397519532,-0.0712065208153938,0.07678094324561058,0.022295610967643365,-0.03813886965757935,-0.005088132255314818,-0.04773393684727695,-0.06824899215608728,-0.08835522750732905,-0.046176913937744875,0.0573992988266542,0.09495352618380751,,-0.06485659689047144,,,,,,,-0.0343365539405846,0.04482476736936467,-0.0012664268331701054,-0.04710983110906443
RARRES2,0.04073055986760624,-0.011221679383236661,-0.02106180115945306,-0.0711972828965924,0.12540257276143385,0.03364556939031366,0.1809391802814122,0.004281127066530506,0.1638863966180301,-0.07821360776338475,0.01569734596423732,0.021155280311139883,0.04554915725789253,0.1752245046805321,0.06555761766175204,0.03612198004994621,-0.027046754900496708,0.10277937152875057,-0.023400889766034234,-0.0027179674686536896,-0.04522987826284702,0.07429544122627209,0.05928199313668833,-0.023195175865455338
FGF7,0.06654046214358579,-0.05656149889413815,,-0.01882858937448039,-0.041971340846591286,-0.004674345908408893,-0.02288899616595173,0.04743357865061462,0.05149583908923007,0.005896161680756409,-0.00578051399120742,0.01889624084947932,0.0026313842305256724,0.01919181221237254,0.03764918748530717,0.12593137780220556,-0.01346716741668958,-0.011415128036686662,0.03458311245757775,0.0026417984079678456,0.008583938730480056,0.0749365317729153,0.03279579494902514,0.01317195304619327
EFNA2,,,,,,,,,,,,,,,,,,,-0.04084936282019726,,,,,
HBEGF,0.029401178118443668,0.00649590788868868,-0.0541922577162014,0.05181323625041735,0.025284819018120862,0.03444212346666885,0.024402547133127638,0.007882686313761753,0.06784362607014678,0.011981416047034696,0.04185735857232018,-0.010984006486125462,-0.006624473674283043,0.009063942145976264,0.026259698652526288,-0.028168373632981566,0.09204772707861945,0.051929926371079134,0.07053059656747253,-0.024958958513639665,-0.05845218151655156,0.006210909628958572,0.05884877442103199,-0.042781687127948845
CSF3,,-0.055136835073017886,,,0.14439374684117,0.00873068062491628,-0.03625430211340296,,0.03418946193383969,,,,0.021174464708163407,,,,,0.06257987689073224,-0.0615407040906163,,-0.04988968196235222,-0.01438724471709978,0.070282482954077,
PI3,,0.06054262006346458,0.007799437210471755,,-0.01140528929188101,0.06484771798537013,-0.07064320671808003,,0.016613529398044703,,,,,,0.05184379207372991,,,0.02879649106712588,-0.11895456579599842,0.05365916280086416,-0.010123889543697855,-0.06363785615248273,0.02746947749380934,
PCSK1N,0.02997627938951226,-0.012122945277674562,0.04646667539170413,0.05560545516913604,-0.013050645667715997,-0.07411736836751959,0.007444465198746861,-0.006110946551921054,-0.06417890545996041,0.04152077665935262,-0.002453647703201322,0.12216538135825332,0.013259391683202872,-0.03743593824270517,-0.04334229120904811,0.005382036298301173,-0.020882792951612508,-0.05621157581568507,0.03501506007052468,0.053520070592857315,0.10056015732516142,0.08850957748521639,-0.06379389399607673,0.06831437205738844
NTS,,,,,,,-0.01858024217490321,-0.02373426218563162,0.1032590259789019,-0.015418561973504429,-0.01572118830206251,-0.013737953469990329,,,,,,-0.00374840232574727,-0.04976719688146041,,-0.004027682371671427,0.0772636337681108,,
SFRP1,0.03969147789920264,-0.016528525940671487,-0.013412300506361219,0.026178969263915698,,0.004105862851365015,-0.00395329560211321,0.00662668442523852,-0.026089309042139908,-0.009853039007121181,-0.02144718248741279,0.03821118703865714,0.044001735553921714,0.002209219455047902,-0.08472632469199322,0.06228763991129917,0.04590322050269331,0.03875629073325354,0.016812444059579584,-0.0269967769077876,-0.040944214894163784,0.001242569795287152,-0.0013986172354001096,-0.0008438570503487877
CXCL13,,,,0.00039270546172027803,-0.03459648100099996,,-0.006213496661750208,,,,,,-0.00040113499549329813,,,,,0.051312948800045624,-0.01995746017707892,,0.018005554458982897,,0.026203959667161405,
MICA,0.05774906482956504,0.02161151283205118,-0.003064278628717988,0.06612947315443306,-0.06804573925724192,0.016935259271958658,0.016569600820129447,0.09619097620972754,0.06094847450063595,-0.016176850451332898,-0.05358355647533617,-0.06823406933452654,-0.020881679775195314,0.1270577442078353,-0.02747501132617072,-0.0010831886823681068,-0.035086396571102296,0.03282909701288596,0.13485951827561826,0.09937759600013871,-0.0015505240172791926,0.07266426121331598,0.022701235637701187,-0.013824507520346613
TG,0.13097575496123054,0.006760155095052489,-0.004977013865534782,0.029520468728718986,,-0.0071111714543985035,-0.0220735056186814,-0.027395595228800397,0.05862415264333902,0.012551397544121162,-0.015521232672841256,,-0.028569460288705432,-0.0032397602575152656,0.06766508745473802,-0.04524934815067005,-0.029425408243164225,-0.04485916035615937,0.13652906193395864,,0.016682023993895373,0.05446439174842233,0.056061975382802845,
ADA,0.06491223000636118,-0.02348994458487623,-0.012653173535851991,-0.037928237166573654,0.042992956031822814,0.009050021149109523,0.059103084600290734,-0.010844752483110155,0.07286066166753699,0.07933034793071385,0.020903396166844727,-0.0418452994472374,0.06351716644023342,0.04750617243391263,0.12948780612301963,-0.019840623189572353,0.0019397454771270847,-0.03257306237186236,0.06328567818761277,-0.017826064484404294,-0.018681502814937835,0.04292670455033603,0.024534793779883043,0.06584943824483315
LAMC3,0.07043281462787344,0.014905170863638583,-0.042286045921538465,-0.028503208635225433,-0.037219040160713944,-0.0763298163666054,-0.09143978675421852,-0.03594549298865252,0.15684889289465045,0.03563871557987585,-0.018552361075948272,0.0016683785490617927,0.04493089566944496,-0.019262003285004214,-0.06071995329321509,0.0006476559435730883,0.012070436353602543,-0.0009165161270375997,0.10578708666909996,0.032605189024438,-0.015852197313884778,-0.013679201859159058,0.040189262796966406,-0.04138813450225838
CCL7,,,0.0064320671557393785,,,0.029888180903687476,0.010816693568844623,,,,,,,,,,,-0.007133424939417276,,,,-0.015922543396646185,0.009376952800424724,
NGF,,-0.027538714366133154,0.02814072082703378,,,0.003869283273433558,-0.06715666390363803,-0.026142745813291745,,,,0.07709276421771888,-0.001663014878812477,,,-0.028129542206321242,-0.041500463535586105,0.04615377103966747,0.0032900393332306968,,-0.019319189885435146,-0.01635573757140842,0.05474869514428602,
TNFSF15,,-0.002088043735797673,,,,0.016978602685222142,0.01377507850220293,-0.03174302477143459,,,,,0.03193688554428687,,,-0.04596907026005623,-0.0234873984944287,-0.005698173714923304,,,0.021576899951869045,-0.007406738419245796,-0.019414610361752436,
HMGB1,0.0230519030684194,-0.047532414089790635,-0.023007797569656794,-0.04273722905826921,-0.05979178537441589,-0.05000630916097605,0.015931999664573347,-0.023647240996102475,0.14729328205133826,-0.027003687042430474,-0.02663407029340904,0.01735196085008258,0.023602966094170796,-0.0306510379113327,-0.07220965469367055,-0.005973282278393961,-0.03578376615754886,-0.05065144822264175,-0.0397143106084495,-0.030193884620645116,0.07678203435509846,-0.03301191648160827,-0.06874176540695717,0.04114537306818934
ITGB3BP,0.04753302109898366,0.060583805021249756,0.009594597897327091,0.006839149813169134,0.03482380407945804,0.07391493907112542,0.016159234117632298,0.061816763220405094,0.12113822818076327,-0.013946242132602253,-0.030916377192182657,0.022001978801236367,0.04969997154836255,0.11372556498966727,0.10938887474162073,0.012905321181458729,0.10191973405895394,0.03233416998143219,-0.008396769885778666,-0.001228662517500108,0.060201656206104986,0.0075307316854441855,-0.01724718614683298,0.09445983570508032
AANAT,,-0.0014441730042590753,0.047798634922760805,,,0.05234798925408174,-0.026370773977920925,,-0.0025275362663736796,0.011906299873321135,-0.017891573522088134,-0.029252047364561575,,0.0802149003513672,0.10287501205352916,,0.021268656388709714,0.06863085380685938,0.08203193018795475,0.07153003037681104,,0.059267503146734554,-0.03667794202040564,
RELN,0.0914199710452771,0.04073925179586026,0.012459029268091195,0.04057780631718789,0.007057786053248349,-0.03988599536405075,0.010216169211328601,-0.00031253963592705984,-0.03783907781967577,-0.05110558716347719,0.019893810315123238,-9.58136006452141e-05,,-0.04298437838007063,,0.038967548285905776,,,,0.03132179373130962,0.02407639212867671,,0.03618088883762216,0.09940997128743223
IL15,0.041997803852465015,-0.014584670087287185,0.04808198199527781,0.0298266648968334,,-0.013382010839840554,0.006671300458577783,-0.02258704922589278,0.03592689574710142,0.003927151114142258,0.005981334613148881,0.007602942279306053,0.017674615582480895,-0.03436456819668524,0.07006981165093566,0.018165580847463746,-0.018962917637536304,0.019210553499168975,0.12009893898485631,0.025163147626495366,-0.007200790690602748,0.06765611226868518,0.05571337515041365,
UTS2,,,,,,,,,0.11118459582248919,,,,,,0.00031700941610018375,,,0.07274449760192286,,,,,,
BSG,0.08378005073888771,0.06589923345429619,-0.01361061283753007,-0.0034950327929434925,0.012419448802740698,0.055465082569470386,0.08328800728121202,0.020819055890183125,0.0454097682977086,0.07396394283524436,0.01843807484255107,0.1380906408641459,0.017425376203818708,0.08816645310682915,0.048823331467209276,-0.011034860521186029,0.03842472311528674,0.13973821425957553,0.045526461766481854,0.07704750907513722,0.0810305253716551,0.06614284141153146,0.06093188167234945,-0.010057175464053637
ADAMTS3,0.023786083202178804,0.08661289921636744,0.06287822983085657,0.024474836167083593,,0.048096374010375,-0.009822420368395895,0.17332902620966303,0.15421565345842395,-0.029709376767541807,-0.02695224679443089,0.02202911084428913,0.00844855345869826,-0.028246221492987004,-0.09189783752559229,,0.008368057609751147,-0.018813220790024947,0.03651476337147714,0.09100442073066814,0.015485315468449732,0.044395101795926054,0.08109520648070424,
CD34,0.08042675096160949,-0.02616874653029419,-0.018887538104642946,-0.030992383949109394,-2.926219405252206e-05,-0.0449225536468459,0.023418987110123784,-0.04594005604191191,0.11955819405270876,0.0022564165159201736,0.002314378347430551,0.02905474537231489,-0.02562781354405964,-0.02793357395425082,-0.0004368396524797902,-0.08325478981620363,0.059660292562175386,0.029480261416464967,0.11207574653485698,0.008493844047894385,-0.05612380194746937,-0.016324107466443073,0.013129502238480844,0.03626716891834388
CCL23,,,,,,,,,-0.0005752103899893863,,,,,,,,,,,,,,,
PLAT,0.11756343079912336,0.002203986242293193,-0.033435392242368904,-0.033477927893767814,-0.1110380816977043,-0.09930435163958795,-0.019899856300956024,0.018889040427466284,0.1721756891755056,0.057209987055198946,-0.01839331424464943,0.11539398070472812,0.032815160469040004,0.05771184872300683,0.01940283369443256,-0.030574997296302284,-0.036040383118890906,0.020602805224056487,0.05636703776502761,0.030861146339846452,0.06519633965665089,-0.004970006842232226,0.019261073914603,-0.030939950073510122
NTF3,,,,,,,,,,,-0.02888126778043195,,0.02659052549505644,,,,,-0.039063407698967816,0.06478545839736723,,0.007412973922498126,,,
LTA,,,,0.05415559576131843,,-0.01017537188608381,,,,0.005530874722734874,,,,-0.0032542237903393227,,,,,,,,0.046093155739390004,,
CKLF,0.07906858401798576,0.02032395996941849,0.01935706441283115,0.02663147550346839,-0.04654014578812236,-0.008190489009028848,0.03240883664863168,0.00936827915626834,0.18063081406258408,-0.02475099881702635,0.0044912451750338065,-0.005931995111281379,0.05684761183543822,0.00735075666093335,0.09892717270634871,0.028904766664642777,-0.056410433057325175,0.03176251464664574,0.1443426725382724,0.0062677770161073156,0.004486479693960363,0.06912798772878187,0.06076221553665578,0.01840496286329076
APELA,,,,,,,,,,,,,0.015938609359138614,,,,,,,,,,,
CD24,0.038669308314740365,0.03037316362396958,0.011122461643891806,-0.03149426859758644,0.11428345704678218,0.03381469584966341,-0.045717522686122565,0.08714645604612227,0.04571925983386497,-0.08022984686658341,-0.044029493324437244,-0.03315015445469172,0.035627088515815204,0.09189345201953099,0.0015284192969182383,0.04512101644480513,0.1502040263497565,-0.051176627593132115,0.01739547860842601,0.027593663728623676,0.06745686057529915,0.037191373672843066,0.050387524071982555,-0.04302973767086691
HSP90AA1,-0.03410586004394826,0.06441400725254849,0.013910742285024136,0.02497482975002606,0.03574766674216612,-0.038038076559394174,-0.12154831005289927,0.00925300562155062,-0.14977681933065665,-0.10795769921639961,0.0634106082623229,0.07749232245099667,-0.04872001049141841,-0.1442826256061878,-0.07416785936203453,-0.13223141725613285,-0.035915699760599065,-0.07987008388466244,-0.19336720386698455,-0.0605550042450926,-0.024975761838620398,-0.0911465549787116,-0.10428483822874332,-0.11716633724471143
BMP4,-0.029698847900376097,0.0433112982812643,-0.015608652263156093,-0.0195838499518046,-0.06386415933483638,0.022079348362870458,0.0016517538948146958,-0.02806655586780064,-0.016712223620268647,-0.00675298227631044,-0.032628033566709874,0.0015167218681467727,0.041193672800991725,-0.052317860174097744,-0.05830098062548827,-0.021938166449003062,0.014772335163240143,0.0012168918939963358,0.007320455709500377,0.07401561082469471,0.04136416302418402,-0.004603280954857378,0.08758083925321385,
SCGB3A1,,,-0.023355383707997,,0.004941330113701903,,0.04310683301954486,-0.028832767818488078,,,-0.01509171725780602,-0.009002798207053884,0.09350302885739087,-0.04284305860801286,-0.04375922283969377,-0.013883395188978317,,-0.02197915175874951,0.17388588442027206,,0.025595325799169216,0.08457111630420916,-0.01750035085937127,
IGFBP4,0.050841426097894764,0.041865564388748555,-0.01900360143619414,-0.01088615879020352,0.005105539900709703,-0.041850235925103646,0.0132205872252041,0.006539131377098746,0.17215808439679514,0.003139174632299084,0.0076479258679242575,-0.0033556525348621244,-0.0022294867154049524,0.019995084251277575,-0.05720028897021374,-0.020548507103305167,-0.018694123678946083,-0.01507865153064075,-0.03514161478533039,0.10886126732832276,-0.03526383987683025,-0.006009512455690806,0.01907464226803048,0.056927871567960336
RSPO4,,0.06505614510510728,,-0.029865829615704033,,0.017378782872504574,0.06324203148493043,,,-0.014615901815152607,-0.015091715050300972,,,0.0516797999404554,,0.01704504392173864,,,,,0.014358150886501476,0.1120403757034974,0.17037206884473202,
LEFTY2,-0.028572457829636425,0.026204772289615992,0.01713221539165074,0.01628238546794784,-0.12552943561975716,-0.005418335052866088,0.08443342062376055,-0.03374080327349289,0.13990001420667014,-0.0009668891369144416,-0.016548250128385518,0.0736318362599819,-0.030837363818702602,0.010383716478542684,0.053755975466124664,,-0.03717016534935548,-0.0027816535197540244,0.06068157721888642,0.08918052101797756,-0.03284817330701018,-0.011987414628332164,-0.021131245068660102,
PF4,,,-0.024227461509573344,0.02301976497057802,,0.030019130917544937,,,,,,,,,,,,,-0.015337683355386574,,,0.018540446137073355,-0.0362297971277027,
ANGPTL2,0.008870710953602375,-0.02453580659029037,-0.020702609458563247,-0.029077264858387696,-0.018455465960306772,-0.007086759090981675,0.02403384109880571,0.05580276976225998,0.08733993067913143,-0.02644762990978321,0.0018186654323270963,-0.003203866504840827,-0.011200496742423455,0.08933638024522209,0.12499742843160744,-0.02564439150492031,0.039948544888332445,0.0235621424223933,0.09231396758674089,0.049460198633365225,0.021914467817627792,0.04111877732446741,0.011353684396820251,0.011820896315301822
LRIG2,0.04672830934875735,-0.009476143999133607,-0.0010912453994665052,-0.01633451516870627,0.03442679222787196,-0.011693715970391613,0.020140272461730908,0.054184699939584455,0.05261562370679543,-0.007986657013775935,0.035466299378931296,0.02587279780474694,-0.02395396852718122,0.10299488733185162,-0.007984769106373473,0.056410476286510136,-0.005837952289516029,0.07090248773233852,0.04346655101147337,0.05052884947126206,-0.017216996168869524,0.08400094043649386,-0.005382792849829862,0.03328740296021749
ICOSLG,-0.003746598012983825,-0.017667953943880228,0.013977314663539372,0.05277347866837054,-0.03888394639144718,0.06048268660850448,-0.011317356784143154,0.0344783876030901,0.12129486250517027,-0.06253531354795529,0.013403008097151604,-0.10712436579515287,-0.02552424128403095,0.04557755439181364,-0.13155452097486312,0.013202275730936835,0.0332075111271342,0.05270571770553821,0.11041322454013892,0.02547436471703469,-0.021106646974694377,0.10823588014651615,-0.046038000060544926,0.03889872901697458
WIF1,,-0.029082708185941664,-0.018720224577980272,,-0.047432438997288294,,-0.042708593225520085,-0.06300046153053909,-0.1105873370730807,0.052048698891481705,-0.007328375113046066,0.023521737222087197,,-0.022949206144349234,,,,,,,-0.02903132938184213,,0.06214122988160703,-0.05410610949754801
NPPC,0.0818435942635543,0.0868396888262023,0.02760803846811954,,0.1409057700993542,0.01443474307735434,0.012979636793888406,0.07592470159474303,-0.039348520166126805,-0.024124855696615207,0.04698226823638485,0.013874406279012935,,0.17346038883574097,0.09022532947765197,-0.005809160941191759,-0.03482813390093512,0.03196508346520503,-0.0026265966627638275,0.20429689349291547,0.046753345058102205,,0.0033115668285198744,-0.06452684053898247
LYZ,-0.024787556968247738,0.01443642542065632,-0.039749712743118504,-0.040394397606041944,0.011395340346540108,-0.0383213696882755,-0.04898966732335758,0.08386595576527388,0.06094938504129935,0.038583525269971726,-0.047890650426518785,-0.08778458607794144,-0.014757250183426553,-0.009777784188589211,0.03959306256843977,0.03726374834934994,-0.06665710042156427,0.06538136975477982,0.07701952429315508,0.007214529879828775,-0.0038366873496468966,0.0394195643810606,0.024134429896860526,-0.058761636526322616
EREG,,,,,-0.009732786588751095,,-0.04727899670243955,,,,,-0.03200755418984328,-0.03605948390062846,,,,,0.02495683777500379,0.057491489616800215,,-0.04849140114018564,0.021764745249482107,0.006945475859619004,
SPTAN1,0.0046208493682699,0.07245349721379488,0.016905449925976295,0.03677658980002303,-0.030369613128316236,-0.07142226175270819,0.04826199783053206,0.0003973822052906418,-0.038197914329453006,-0.07956510018393212,0.014743947123530707,0.12293442545484158,0.02228462249390062,-0.020467578588291614,0.027573358251837054,-0.1151865890967004,0.008541078597490573,-0.009023580106054254,0.0410790761685712,0.001137793465274143,0.028640890100436103,-0.015743563743909884,-0.009288662694421815,-0.049956981647889705
PTH2,,,,,,,,,,,,,,,,,,,,,-0.0061002355878067745,,,
LIPC,-0.010770357608292749,-0.011927129549240276,-0.02966078094979529,0.05424670849662338,,0.029780231740268302,0.04266402692449379,-0.012369229985594912,0.057600810200369244,0.05800476776527751,,-0.057324946179072384,-0.045087752438670935,-0.003642190423780443,0.1677210854503492,-0.05327528376920512,-0.06093376077522645,,,0.009525669433553041,,0.02369424809324775,-0.036069680736060865,
COL8A1,0.05754246380400284,-0.060120163175890924,-0.002113304565530356,0.024703631794847296,-0.04946035140792436,-0.006559466478725813,-0.028339894878987932,0.0063802067183261835,0.06189881342371694,0.0676325257268781,0.037713868631619143,-0.03536458415336117,-0.002425980254946107,0.00033259244788268487,0.01178756270757889,-0.1106973773030452,-0.0369335628694744,0.07620675817973908,0.13444578006600372,0.08037662408293755,-0.028120225954712426,0.07078776687152129,0.0438957805706263,
GSTM2,0.013354048083358886,0.05595247604670972,0.020691116703943233,0.008874811275728667,0.03156213966945155,0.03244697951798959,0.03423610456013715,0.0008819460435467501,0.09813516700037066,0.022029951599750935,0.019684247959044075,-0.05090840927480876,0.026427917786831942,0.07071371771573334,0.07722377562999966,0.05230684797412964,0.013035768870446173,0.0118064439756927,0.029490451100259035,0.04679998468277772,0.023777017723907674,0.027765869428637412,-0.002605467072292555,
IL4,,,,,,,,,,,,,,,-0.05494265774222381,,,,,,,,,
SPX,-0.0300400392769974,-0.02812970230800258,0.012029644382332533,-0.03755579310817828,,-0.01907576699977184,-0.06784879313122805,-0.05171199391698775,0.004787277620607801,-0.014053653426915029,-0.011372209816691762,0.08545317982368418,,-0.07041993506231217,,,-0.0038697786857849977,0.00982261171743906,0.05735471971505899,-0.06218721880294214,-0.046659705221216964,-0.006026320718252327,0.04879119027752881,0.0632492308655022
