,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH916T1
CCL7,-0.01823214323957288,-0.011368327169634374,0.04083981160536836,,,,,-0.022105389988475218
NGF,-0.019668767960440984,-0.026047741152720034,0.05316208985797682,,,,0.082406028339805,0.012421814846285253
TNFSF15,,-0.012659188321147246,0.14067925506317952,,,,0.032955290985601925,0.16340407217361483
HMGB1,0.01801206169304237,0.02971144294667397,-0.03744334697945512,0.05339744820848104,-0.0517342768150909,-0.01793697159145314,-0.14604753047251628,-0.06548089267295744
ITGB3BP,0.02956135979842049,0.0077079423831181975,0.04547669618566579,0.039692565083746835,-0.005757733719512514,-0.03365891221574003,0.038845583197477065,0.03327889850690872
AANAT,0.02431370538634911,-0.011518567901915534,-0.028049022551520204,-0.013315040917026101,-0.012541560960600133,-0.01825840108517747,,-0.023388424450719175
RELN,-0.022750498129479182,-0.01999365435155693,-0.012408355778166841,-0.028415279885061165,-0.02761246880593791,0.013932565323304709,0.018957612193596422,
IL15,-0.051650582026558575,0.0602583774244968,-0.03088904177315349,0.012781093111371012,0.005216465542917086,0.0644405737786264,-0.04752408988170701,0.06089226403313469
UTS2,,,,-0.04392158362488836,,,,
BSG,0.05573340783000415,-0.03459970469407734,0.004906791662361465,0.04440282419975803,0.040364261879862535,0.039686811208723215,0.031061094333466495,0.06984300847804042
ADAMTS3,-0.0171702468671675,-0.035849482020726436,0.011592894380597607,0.06510474271210574,-0.011984267959649086,0.00876138798638038,,0.01676665671140049
CD34,0.05885026497260866,0.00026580266481947913,-0.06779936980285378,0.011181680903910586,0.001536931352723672,-0.030538598748367105,-0.05906956420371344,0.08714338767348563
CCL23,,,,-0.015150402939947027,,,,
PLAT,0.08591831449281065,0.020263754020930023,-0.009327763101367773,0.05628525225349296,-0.021337457041974588,-0.02041167605567817,0.03434118030079301,0.04981735014326112
LTA,,-0.014570484608103673,,,-0.01207883024011991,0.0036354828720227515,,-0.03147729459050971
CKLF,0.06918440367872467,0.0367261838318594,0.004291174167794957,0.043362659903953146,0.015930303062627844,-0.022073623322520046,-0.05917047874255774,-0.01058368103131667
CD24,0.04661488013968726,-0.029764658344113643,-0.002438933172450971,0.10742400220770329,-0.00037191658144738505,0.005285527533627623,0.098047098522274,-0.030530417270427622
HSP90AA1,-0.09601452173431951,0.058591403866996385,-0.009897689162979475,-0.0362000305421207,-0.0058028759819302965,-0.031277446624733266,-0.01697328495799034,-0.07814002264054445
BMP4,-0.02616220367380702,0.02363984796374954,0.02748879536022087,0.0008339530338147999,-0.03464559279310703,-0.01442936807698508,-0.025690954617376315,0.008695335125024609
SCGB3A1,0.038730287593856765,,0.00021831454907580023,,,0.017052313945142724,-0.0009182545563420777,-0.00024120640627085468
IGFBP4,0.020578852335411995,0.0004291748970609573,0.026555064746314958,0.056134728805803835,0.014658417765437129,-0.03774467821957592,-0.020906619177441486,0.10107486485938955
RSPO4,,0.018549110323353404,-0.028372219181440447,,0.02467589865303336,0.005196118149923842,-0.04081812315242913,0.011148066255704176
LEFTY2,0.036210504427693434,-0.032556480667898,-0.05983928922267111,0.0420167821192961,-0.01738885816506454,-0.02090461810758306,,0.04977579086191877
PF4,-0.0010410567152514573,-0.009918641486105962,,,,,,0.06219585900006726
ANGPTL2,-0.0069980083108200485,0.05902035824673249,-0.005514034036269121,0.03149536415590509,-0.022585429188327257,0.02614870669790308,-0.03557428469496988,0.03115112849499464
LRIG2,0.023176721451097664,-0.014305239348607474,1.9609869813585163e-05,0.01666409025715538,0.0043021488349642084,-0.027457495849506,0.010911139692681256,0.06353450047270294
ICOSLG,-0.032911547535585756,0.014432706448007471,0.003494897099106908,0.05837945582228383,-0.030411077016310465,0.07308760676863452,-0.006670924583461365,0.13991738653464955
WIF1,0.0624109595506853,,-0.05967535274121226,-0.07009740184777333,0.08936610458448943,0.04835101206346168,,
NPPC,0.012955140126445663,-0.01538625894567295,-0.05519355104568492,0.05098056502715217,0.047565186472374024,0.04029626865867971,0.09446576166612194,
LYZ,0.006144116939322399,0.0027903016983780774,0.028010913258248487,0.006518782376713565,-0.01130930876309751,0.0021322827170171975,0.029994715236132716,0.0005624842205534921
EREG,,,0.01976689516389472,,,,,-0.003074238187781333
SPTAN1,0.044380054973909934,0.035079676927679555,0.02347404352363236,-0.02958211997467663,-0.01570677182435515,0.04295921881164377,0.06711345979371296,0.02334586064415342
LIPC,-0.023154385282561578,-0.017824537464692706,-0.015863684520127368,-0.010853718501875788,-0.0031005425551931458,-0.02660145584021696,0.022046694499354185,0.0331802790275777
COL8A1,0.008127710486699493,0.010897441418031123,0.03134308909192607,0.0289411292658233,0.010430314093010535,0.01684255270508955,-0.03627366089242889,0.007666708662527713
GSTM2,-0.012834324181409921,0.05159800079363839,0.01289303637382104,0.018671491732869756,0.021860515208852224,-0.01776433541615494,0.052987663892474994,0.026922486035160394
SPX,-0.02817191065301898,-0.029207508509065616,0.0098013207690691,-0.003240260525499345,0.05101263353262572,0.0022449223097214723,,0.08213553341549512
MFGE8,0.07296121429199877,-0.008820872242980017,0.028689480516548575,0.048194460310735224,-0.0033161476541674452,-0.037905828762248496,0.039917698930636784,0.09392767934742412
TGFA,0.03246990801856775,-0.01708734388495562,0.06285957914721252,0.0016810808163838517,0.007860855742401642,-0.04089640742098802,0.043403878716443495,-0.019202657034570546
SLIT2,-0.0066400063595320425,-0.033757913713874564,0.06682042711368191,-0.0042892121828728095,-0.02020522812175268,0.02357888769194672,-0.03399154733037962,-0.00410464759787227
PLTP,-0.0010424116993965982,0.005693775989188506,-0.018581162575031552,0.039490985909252214,0.01864315695461254,0.013179781882092907,0.018139246796883408,-0.028641137690899307
APOD,0.005784606344369256,0.021272629907011953,0.06642829934496668,0.04282658303230803,-0.038596214092446464,-0.05531390633361473,-0.03446422688355389,-0.12346235344267746
B2M,0.013455632123606892,-0.006893219959259094,-0.07339627469772675,0.0647552535232116,0.019318949037955085,0.004849062258920038,-0.0008339604567240103,0.02285396075710034
OMG,0.044791004209858716,-0.0036879708699587084,0.01971411139102651,0.047272000155219936,-0.006675738910494182,-0.018612495421855724,-0.021387503402077648,0.004189917253328513
CXCL3,-0.04670488661442553,-0.015716549404942663,0.04729116789802934,-0.017482012230713568,-0.01943797430057128,-0.01219542063448341,,-0.030189478773210664
CXCL10,-0.042551149713465394,0.00903294756250687,-0.004179107695534505,0.040341680148924905,-0.029244848970890563,0.050089959305266434,-0.027574140688937494,-0.016359126774825348
RSPO3,0.0029331435302390923,-0.011518567050823778,-0.01783543125816826,-0.02186400320749248,-0.021218007106985997,-0.012743979519326553,,-0.02243264834020523
CORT,0.010242595888889955,-0.014191567064166091,0.049081243696847715,-0.03784055605200578,0.03797892769256766,-0.03380938191281779,,
NCAN,0.1341303152200706,0.015135542580275082,-0.011757304559398562,0.03940919992663404,-0.010322825405972564,-0.02277560264178002,-0.09018497837410658,-0.05103199649850376
PRG4,-0.0014064836482524797,-0.011368328941219408,-0.026724600835651657,-0.018940166940553782,-0.0179533165537765,-0.014899818715619942,,-0.026173222502554723
ZG16B,-0.025282477332959092,0.008556185162735935,,-0.0016185708373352731,-0.0095977271236503,,,-0.02797109828128673
TGM2,0.007159037297426503,-0.023050943102970567,0.04163754805211237,0.024466114699800808,-0.0013719672509567846,-0.042672474645398216,-0.013837577852709233,0.04072717796828757
VEGFC,-0.034813832195176315,0.00892838484939999,0.03205162166393266,0.006313946605508997,0.042797160624348685,-0.015205858904027765,-0.052603450629128,0.06482514320416724
WNT6,-0.029417160059122704,-0.01572386274430105,-0.02679841738941796,0.021631159029999254,-0.021359399385500747,-0.013270905802297546,,-0.009774225595973955
NRG4,-0.01679244400926018,-0.013835776375597221,-0.017014687284357462,-0.0235911794557243,-0.018438787814920983,-0.017739408010844875,-0.032577696556338895,-0.022432650854369907
PMCH,-0.019354195421612257,-0.019170816098487448,,,-0.01404841423173974,,,0.0715045340303796
COL9A1,-0.014530735513057723,-0.014450458610120117,0.061176523401832855,0.05676214479140037,-0.025723162215405958,-0.02021363370173381,-0.06978110212814906,0.02183542197518261
GDF11,0.010264474777201653,0.004240703763628576,0.036764502967406555,0.06836750196244613,0.04692038263058499,0.04154679090936287,-0.041437477695775646,0.08530195973650097
RAET1E,,,,,,,,-0.02460845859896004
SORBS1,0.010751340841836574,0.06794271691789185,-0.034490031557172174,-0.0038269004439682465,-0.009888854826364812,0.039388890943922006,0.0851203268318682,-0.0245666351385155
DLL1,0.044694431693667325,0.06836059668644169,-0.039564732565828695,0.04139584335263362,-0.010832914598649091,0.05540824085061942,-0.06018214593546167,0.07516278938488158
TLN1,0.01958179844769106,-0.0001696526795417126,0.06826858493405936,0.026339935611929217,-0.010907041407458193,0.00350223946028118,-0.027770281026740975,0.04361845372415406
COL2A1,0.014808870711446124,,0.006595805979685189,-0.017482018180036082,,-0.012380855700642646,,0.10759995039643755
SHH,,-0.011813560291132183,0.03830629102242935,-0.013742990465801165,-0.005419518383896097,-0.011816198256337538,,0.039391542062936706
PON2,0.06515702132587849,0.07550867864422046,-0.06490274204866911,0.03487159844651226,-0.06446286725007498,0.028021649481308218,0.035988876108050336,0.008027941128703276
ICAM5,-0.020734654216274694,-0.018412272195109405,-0.016505214071732253,-0.034161571916817395,-0.013591013491287248,-0.023076396919360923,,-0.014487302268787512
HPX,0.04382675733047578,-0.02874399933473318,0.062303165117109476,0.0058083467608641215,-0.0188349446334775,0.003905493298415164,-0.042380526518550496,0.006020071630043927
SFRP2,0.03119967100485818,-0.01345436493772104,,0.012879112478254717,-0.015697694683700577,-0.008693123202859292,,0.09294763754629805
CFC1,,,,,-0.012078830970106017,,,
CD70,0.06950421884906122,0.0034342908793372814,,,-0.022531248947393223,,0.07551702755787122,0.05202043360625088
HP,0.010607704154337542,0.024814118988408535,0.014814512142267896,-0.04539821269467385,0.00030693891039647347,0.07242858543997156,0.026989025094286807,0.1446102383207242
CXCL2,0.033291622052972175,0.0185035590992805,0.045057124751277,-0.0055018925641557815,-0.046992520083816526,-0.02338709630745014,0.02479520239906551,0.02476224005149688
NPPB,-0.023521227017856184,-0.04208265794016826,,,-0.010576715627632223,-0.015205860009993492,,0.052793414567503236
CCK,-0.030129556510181912,-0.028322024265270567,-0.10272923666248242,-0.028379676865310927,0.002930379636614948,-0.047291054252597275,,-0.029519930423628386
SEMA6A,0.03869812478785082,0.04288656399191481,0.016722006244631077,0.06703830037225264,-0.044910640862574826,0.03340660655984715,-0.07792897068738414,-0.041448204979154385
IRAK4,-0.02673613596685424,0.007254658459439467,0.0009757321242043021,0.0853888164606057,0.002464470034103484,-0.008336875174668305,0.07196985297056967,0.029736095424788472
GSTP1,0.024838048786142954,-0.007253640136096442,0.046853638469119455,0.02944107770716478,-0.05558677986083552,-0.0009047356004641699,-0.06876987680257636,0.010000987890009241
VCAM1,-0.020292167059255496,0.07707398295617213,0.017945820441407554,0.025075935843242744,-0.017428267890356994,0.016442894275116183,0.002707583966535738,0.06691703074232674
NXPH3,-0.01164347314662297,0.01596614319584843,-0.03655054540466214,0.0725085533277255,-0.01973898977896025,0.013398697741092824,0.05474026054215663,0.07428921167767645
MTMR4,0.02531548596839251,-0.030960463751356655,0.09778152691731733,0.0039365705594715,-0.007351665563850073,0.0047353144276214695,-0.04808550150207838,0.006483438212348924
LAMC2,0.055254392453345756,-0.026405381311952657,,,0.1308804612010063,,-0.032577716086824096,0.01725126613825959
IL10,-0.03900755077476376,0.03366792984941262,-0.019015532873871636,-0.02294031116403936,-0.027684035519367472,-0.013611406536020096,-0.056737599788229405,0.041270801071908295
SEMA4D,0.08473228035891657,0.016614267554128835,-0.020504148828226213,-0.042297600541598285,-0.025080757724616196,-0.0020617946186617542,0.0904800685555741,0.0037140154602388585
TRH,-0.03391426313700608,-0.028003937017620575,-0.02348902642420167,0.016223433734276312,0.0023488886498134473,0.0674680263763,,-0.025487603090394943
SEMA6D,0.0642267718216023,0.031188982310982955,-0.011920160966871469,-0.011173662051805266,-0.012864208014931542,0.04006047937539659,-0.012011545581769036,-0.04000333947229737
CEL,,,0.021095472085747496,,,,0.04374900541835003,-0.029679243227549192
PDCD1LG2,0.008960846497860341,-0.02079028523787434,0.019443060507806198,0.010391737502979363,-0.007350387742218343,0.13982269426758678,-0.005178326946263753,0.03719471996394947
SPINT1,-0.0230933829798202,0.005012333688036445,-0.01633164635171798,0.10206594680645448,-0.010973157424184777,0.014575475805867776,0.19882453725057475,-0.005189715558458943
CTHRC1,0.034417974824203994,0.07358614530380891,-0.002758607678461947,0.04525704072437378,0.000946489799486911,0.049660478761717405,0.09297774419348911,0.08543731643695929
PODXL,0.05812135441594844,-0.004374510468774468,0.016538487510002028,0.038989305738168216,-0.02066871822126285,0.007437290475477259,0.04346866223263653,0.08894985544507468
JAM3,0.04191304028145577,0.05128709375158017,0.052881076090350566,0.0006224178347018841,0.017541405386792577,0.03561716847192581,0.09041904405584746,0.03483963498112455
TGFB2,0.0008934574537910923,0.014639558135450367,-0.050658090351651426,0.060387808411150004,0.006595041455063243,0.05204568392880786,0.10687971577926308,-0.034643801916308864
COL18A1,0.08482187636731671,-0.042573373396872866,0.016705845886761696,0.03628895732294899,-0.025731711817009038,0.008314930299756803,0.040604243115120425,0.11249131389430883
NODAL,0.05022427846467568,-0.023265722703228322,0.00038890617045184687,0.06307925334779374,,0.012834895989615793,0.02620075043475582,0.0025595643621576063
INHBB,0.031826910993462215,-0.02843280165572954,-0.07523024042439076,-0.0031644048569472224,0.009203390034606063,0.058263470091627224,0.004882319239638945,-0.02245474629206452
LCN1,-0.018461707909047633,,,0.00955125420409003,,,,0.19938190232196326
ARF4,-0.0036933670635373055,-0.011825362740579435,-0.04933952344354446,-0.03331433872833292,-0.019146094167329285,0.03584214511154869,0.0950610775468564,0.03944545149684441
CXCL14,-0.07756431858172562,-0.05054428776010827,-0.047893191482713225,-0.07635560724736748,0.03556922721181955,-0.016901831200865303,0.007624360795047194,-0.015311502336954406
LIF,-0.08022602075680518,-0.019164038633827617,0.05384897105180742,0.04717776175566061,-0.005356670347198228,0.027480052751237806,0.03843872933389051,0.0801231735513964
IL17B,,,,-0.0253366903904311,,,-0.03110767830428763,0.02524194700556941
MMP1,-0.011614143380185234,,-0.023489021300138302,,,,,0.04433247332938078
MATN1,0.0036852575244597837,,,-0.016084504031201464,-0.010709550882163181,0.014796607308421646,-0.033991614331876016,-0.01800783730074264
ADAM28,0.04425610299988283,0.019619191703260874,-0.012843865916583064,0.03151005693156413,0.051496308974779546,0.010336304153819522,0.0860440380198535,0.011769196015699276
TCN2,0.058186799118689514,0.025570012282737163,0.04581002397605269,0.056124713485690175,0.01732453542554117,0.017563899955538677,0.001178146078399335,0.010700509581690682
THPO,0.011869474170092322,0.0012129108569879777,,-0.03130255147073493,-0.021986243588082852,-0.0123808555821243,0.20937830552386835,-0.009309463280185023
CUBN,0.016842849178924885,0.010817929777946341,0.016984746844679145,-0.02908565021955344,-0.03942530132950946,0.0007363844713363844,-0.017025864111639578,0.06769204429774427
TIMP3,-0.02450949870523291,-0.020672142109284544,-0.06723967715314086,0.003072325456810972,-0.005166281603507768,0.0176917153178108,0.04637260648675955,0.03971034202043937
PIGF,0.004569384176147016,0.051990067118339554,0.014653519009267339,0.05346506842709766,0.006457296378839647,-0.013501524470011442,-0.023316097940809154,0.006020352920605634
CRH,-0.021630088838838477,0.008467398099889311,-0.023869127095735593,-0.023591169674230607,-0.01685933298225667,-0.01693382155655311,,0.08652202133163993
BDNF,-0.03570464858812572,-0.03573673417305141,-0.020259135319983416,-0.04343841705272374,-0.04515074764107438,-0.013944023247401183,,-0.0028805213881847504
CCL5,-0.0042338620388250245,0.022208527573585855,0.0017535684381478713,0.043780451736638866,-0.016082498934437237,-0.016796119464229438,-0.029928454655993288,0.03684281813770918
GAD1,0.05435266516910056,-0.025725490308754737,-0.05315928000790952,-0.010701438223297239,-0.020770695670645625,0.0029820308831532776,0.09462817011299524,-0.03762463314092658
COL14A1,0.07102871992085429,-0.005271657133228825,-0.046006095363529176,0.04471571768280636,0.05414578029800969,-0.014926961586842298,-0.04189468346863307,0.05012804027963206
HLA-A,-0.01284920052598806,-0.04491551492847785,0.04398593693325506,0.06241609598775719,0.014458278163493116,0.04695556925870625,0.08247801375136422,0.041378696939044064
CD5L,-0.005284879799103199,,,,,,,
FGF18,-0.019571318625608947,-0.01058657179596161,0.0855567626275295,,0.036200332115976036,,,-0.025487605135245343
ADM,-0.0759326336197476,-0.012667053004132362,0.03264639254262303,-0.009572741379842929,-0.005130504718993144,0.048241399503076696,0.06812261503967741,0.060813970854489724
CCL15,0.02478360883663182,,,,,,,0.0738695626464898
GNAI2,0.0842589561504584,0.0012820713229192695,-0.0124055293098221,0.023225511181673562,-0.01760359690292293,0.022980365439671847,-0.07107380967315362,0.06708712245380084
HDC,,,,0.040905787740658166,,,0.011377965727776674,0.01172598294647441
COL11A1,-0.053500498180657954,0.04269075207754622,0.060217457627223026,-0.00014132755048233377,-0.021917330836838386,0.04738644561107876,,0.023572243347179687
NUCB2,-0.04272644782476884,-0.018283845805321636,0.006603351405282038,0.048190996588363615,-0.006632901963608065,0.02954485047573641,0.02608599996906171,0.01096765691190666
CXCL1,-0.04316068700935241,-0.03504679377085885,0.017681349789386777,0.015241881695720811,-0.024232900051850356,-0.01679612231186899,0.011981798612878914,-0.010973785649924166
VCAN,-0.02077339368308425,0.07982600370446377,0.05074189132307613,0.048400444466033976,-0.045491419683307624,0.019617976851837745,-0.06370850752864478,0.04580472870768606
MMP7,-0.028672199459266825,-0.02104682485911809,,-0.011198018845991505,-0.010576715569844991,-0.0191358736434566,,0.09693548161571772
PTPN6,-0.015134035175716048,0.009552120775180516,0.0037709243901419835,0.05251674908269781,-0.002379026240368107,0.03869619311856871,0.009327685160922186,0.05665914185440781
PTGS2,-0.028044548904064864,0.0034560151641101285,0.047354855331332754,-0.0637389264568994,0.03407019568591418,-0.01701993526336286,0.17171471418090242,0.017734666940629393
XCL1,0.03472221863743408,-0.011518568989421937,0.07995571013319076,,-0.0173718595800792,,,
CD58,0.044047937535987035,-0.006946659596450369,0.06124437680370706,0.047650799754513196,-0.018123048692784482,0.026863188340600638,0.06637652447322544,0.08738184260633844
TNFSF14,-0.02388291968335257,0.029927176536276277,-0.03555524774892011,-0.00729372112798807,-0.007679368603228421,,,-0.001479801292478561
CNTN4,0.006491613822004514,-0.006239623056908082,-0.012958418392468439,-0.0397618521019629,0.042014900568167195,-0.030344042566236584,,0.056728647021083906
NTF4,,-0.014570485346536398,,,,,,
INSL3,-0.00526208204947493,-0.010586569719467342,,,0.010215167837013477,,,0.077114568754266
BTLA,,-0.01680410345052928,0.0031734989340752666,,,,,-0.015370906705378771
MFNG,0.015819294677971732,-0.018651526907511387,0.01358451149270522,-0.043480220242691124,-0.04739567711396482,0.0067885144026410184,0.05008099373080946,-0.038114385264275616
ICAM1,-0.004607886740241589,-0.002432093073098336,0.02407672826000783,0.07661477863828088,-0.00037099710931967015,0.042549652083553054,0.09091703009980076,0.028903217183022953
PROS1,-0.009308598727580296,-0.020669861961165877,0.04520236552598737,0.05625452949120989,-0.013430421424434114,-0.013879147783572441,-0.015106817044618553,0.03012331803991208
CLCF1,-0.05071793525375269,0.016717095993138958,0.012868519318541964,0.041117710971891146,0.03518108510195641,0.03254043859795619,-0.0576625963825248,0.05722258731852093
PSAP,-0.017781807043574287,-0.051137539904946454,-0.01705685003564479,-0.0050474066008661216,0.02116484876224545,-0.0020288829176623247,0.012200689694242334,0.0052716165554668355
EFEMP1,-0.005679273384384433,0.01251519040865876,-0.016457368694758872,0.05343632287372052,-0.04367074035377851,0.01691703589154714,0.029066053240747822,0.04582060748996226
C1QTNF1,-0.03763287246474835,-0.0198686366035188,0.022310579646337245,0.021645421029278678,0.023449223434884404,-0.0041221974941047295,0.011463503111922027,-0.00833505215836021
ALB,-0.032827158435099486,-0.018794943116051583,-0.054743090700576126,-0.01878326773191797,0.06982128966705393,-0.0017700860387964438,0.045100388664647134,-0.03422507283107344
EFNA3,-0.024925167560485705,-0.024008175860426043,0.06830973307944067,-0.041724298131528004,0.05334260133854495,0.004652398999421109,0.025912869899061004,0.014692014183895975
DRAXIN,-0.024645249017433927,0.01711105249486567,0.001014788028603485,-0.002729422375531072,-0.016053825333400922,-0.00790650354085015,0.03139848263103723,0.054061932849536296
RAET1L,0.06591023340193301,,,,,,,
NPTX2,0.052743453227970374,-0.04527056775008874,-0.004213855437452697,-0.03739809560625236,0.010458869793805546,-0.001990550768369315,,0.1165930419338716
FGF11,-0.04205510707989929,-0.04656956126254946,-0.02388919746178027,0.05291475498917454,0.01399272564863288,0.05016898490918325,0.015362242234206033,0.08029640079250806
CD59,0.12287943272457795,-0.012033390503528937,0.011563975276237221,-0.018841537246268726,-0.006159262084459389,-0.019308341136385708,-0.027511825480812553,0.09143893508342872
COL9A2,0.012444200544743362,0.031091438226445625,-0.044627022601573176,-0.018017762816654667,0.05006779369284257,0.030988775668654635,0.05595323628418138,0.012744894490569128
DLL3,0.07482022952870178,0.05472088231315276,0.01639008141138897,0.08595967675832374,-0.01232025370404181,-0.05664591613729205,0.02299557676769028,0.008365645337121771
FGF5,,,,-0.014957010355386055,,,,0.11460863543035292
LIN7C,0.02653162310378908,-0.02751132120321494,0.055248948054607325,0.006352417574035183,0.010334927167483602,0.03634792682765203,-0.06095009685443245,-0.012205840917410471
GDF7,-0.03900755862619814,0.012875676853200313,,0.12299711247046727,0.0013941064243452245,,,0.10358446064269108
PSPN,-0.04257743533857647,-0.04438143443708752,-0.008459452429336304,0.06075015694674284,0.005046516489548122,-0.014945561730135072,0.06614423938838,0.03432616567466376
ANGPT1,-0.012784269112988245,0.03132698279713838,-0.04547096432668738,0.1215621406065421,-0.0628573929053766,0.10050260127410363,-0.056427045863920326,0.021082699759843514
PNOC,0.024765745043305046,-0.007665918152748359,0.017818072774531114,-0.04958873151079464,0.00797701263235951,-0.02449756647135499,,0.06326061781379591
L1CAM,0.03378025581445224,0.04275608982875731,0.043862091949236334,-0.0008370591136820078,0.02819837737836672,-0.015923703660922352,-0.09443082318828183,-0.038018949797187875
APOA1,-0.0005892578350226214,0.05404589750784994,-0.06745664748750893,0.0532365949291746,-0.015881398837234936,-0.03830330338336552,0.12373839105317895,0.004957502960430986
PSEN1,0.06190681825568573,0.09014601210166062,0.03058504294557547,0.039871442983349804,-0.022851106031302217,0.002415704592716422,-0.005218828325192911,0.05297850247088207
CALM2,-0.01858830382753775,-0.036736355506831735,-0.04762401436251126,-0.04728035035566339,-0.008333822243607113,-0.0359980451324274,-0.06918695144429671,-0.0904942807795016
