,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.025751401056771706,,,,,,,,,,,-0.016054853002918732,,0.05457242242275434,
BMP1,0.027694875166847766,0.05722533905975624,0.0247236980893835,0.007033118165478547,0.07026834291787526,0.001544976973250882,-0.029464280789293546,0.1423723675626475,0.18796421936288454,0.11210767147676881,0.0348648529431593,-0.0016640975746542574,0.021476040375025596,0.07266673598557623,0.053911335198380816,0.016250882224317646,0.11827178049678892,0.013723696313137647,-0.000796126664959507,0.06853003090504704,0.009764667538567346,0.11063583001662136,0.040890245467867806
NDP,0.045977766641437406,0.08283863684222907,0.03637110652575437,0.06889595980221513,0.06218771377207254,-0.0012257502528338754,0.015246409826688912,0.0009886889987811586,0.07165120609225416,-0.0020750559937217933,-0.03879539826593424,0.029542371415040233,0.07880149961233515,0.1368814363608021,-0.04220459560065089,-0.05896051412279804,0.05848368312027712,0.06595963059842191,0.09093752863805062,0.07567046070139855,-0.052377794565098425,0.0507851354930836,-0.06252656884037008
TNFSF18,-0.02687048673927423,-0.03492905339902906,0.0019229706779650918,-0.03570016577706232,,,,-0.017907435210677825,0.08770395726260369,-0.0036280353007567957,,,,,,-0.07178900598315752,,,,-0.0023569575238781915,,0.08716054777075968,-0.00606593317982078
IL36G,,,,,,,,,,,,,,0.047521301008266736,,,,,,,,,
RTN4,-0.013692786165302435,-0.059473355469347275,-0.01284987850292628,0.012106508102654413,0.007991403577842397,-0.04380346915432311,0.026401069031120297,-0.11411909959085789,-0.17581432505059527,0.0018807335602806672,0.021051131751917893,0.03216376169567483,0.02788214318397785,-0.07463047589558224,-0.018490436313048933,-0.061559501842857314,0.006822819693406206,-0.031096772831156715,-0.09874006388819818,-0.08098480712051022,0.06223676991654307,0.016004390892259017,-0.09822260738568044
HEBP1,0.010695470696070944,0.03995661927949164,0.04101854385465417,0.002512054655609124,0.011856232091348165,0.03193107409524181,-0.002810819165897912,0.005551482489440647,0.09364090340941639,0.0023945585022767456,-0.002554434469355161,0.016475640317387328,-0.012253757184508452,-0.010878046412994507,0.010985397876750291,-0.07047755137684279,0.06601121969009367,0.06586253617410365,0.05010706203954619,0.0016779860651280599,0.025833562151978486,0.06425497634663571,-0.020427110742103516
WNT7B,-0.023672057210252576,-0.03282479060895813,0.018408785530228452,0.006891491519500112,-0.03191644141582849,0.033501326156876794,0.01874374662231755,-0.006951740244364563,-0.02777073562039051,0.026270500626036315,-0.011878753920079461,,-0.011248843478869626,0.0029093719304785727,0.02948702216872552,,0.05472374075346357,0.049250951091627915,0.03601973375110184,0.056403923548427194,-0.030202893571593586,-0.01669217779625285,0.0653792003558768
PTMA,-0.07307623600338112,-0.04979954705317622,0.09027436226417752,0.052417484094799065,0.011287686071994046,0.02050119692178003,-0.06534431672316518,0.1604736537111534,-0.10174034040927028,-0.07956419048529377,0.038741323605254015,-0.023100600670545562,0.04509078881810958,0.07572359666139285,-0.1521426488484096,0.07138533636949809,-0.13523112379129762,0.020117378084283197,-0.04429853060625372,-0.01359997306762814,0.04594945879778151,-0.04131524411792199,-0.0019229776954189255
FASLG,0.1330316392105324,,,,,,,,,,,,,,,,,,,,,-0.03619637082199919,
