,ZH1007nec
BMP1,-0.08828271822829108
NDP,-0.050574568547075094
RTN4,0.04619881930559835
HEBP1,-0.0004757019205244951
WNT7B,0.04821831913457269
PTMA,0.00823524407091965
CEACAM1,0.007059402397560202
PDAP1,-0.09656362747295581
QDPR,0.030099481440376122
POMC,-0.02437942847148232
CCL18,-0.03815056577824226
VEGFD,-0.04298087687154845
WNT5A,-0.12787051034831623
CXCL8,0.12289147138388078
GRN,-0.21131934613844264
MIA,0.059786183136729634
RARRES2,0.09426011099347796
FGF7,-0.09370829615428827
HBEGF,0.025033052161136705
PI3,-0.06106908235916109
PCSK1N,-0.05530063570823121
SFRP1,0.046764455679326085
MICA,0.12059320474325355
TG,-0.04052635462677191
ADA,0.010035074277293233
LAMC3,-0.10716638715752456
HMGB1,-0.0050487714298839996
ITGB3BP,-0.030094097473706796
AANAT,-0.051955826948249566
IL15,-0.059884490430632854
UTS2,0.001272282400571616
BSG,-0.04349738007722861
ADAMTS3,-0.013981776918904856
CD34,-0.06037817648583703
PLAT,-0.0323098452065219
CKLF,-0.05764274103020088
CD24,0.02194909115041461
HSP90AA1,0.011878231294737121
BMP4,0.07736962321721531
SCGB3A1,0.08656501078004313
IGFBP4,-0.11247600687982444
LEFTY2,0.04628744490750291
ANGPTL2,-0.004551261705760556
LRIG2,0.0343102929612556
ICOSLG,0.03634606788304523
NPPC,0.012234115593832346
LYZ,-0.06392219942364613
SPTAN1,-0.053727278650683205
LIPC,-0.0387122959366845
COL8A1,0.012197691748972382
GSTM2,-0.037170849333065976
IL4,-0.03700526028736272
MFGE8,-0.02054715762710302
TGFA,0.04696319481006214
SLIT2,-0.036108573336274874
PLTP,-0.03075161749586783
APOD,0.006805405070591521
B2M,-0.12419235843989307
OMG,0.08729699860066675
CXCL3,0.030164006171172004
CXCL10,-0.05031793177719424
NCAN,0.028279708982666442
TGM2,0.034005409080820934
VEGFC,-0.04194805484738166
WNT6,0.09543267279339263
COL9A1,-0.10957008462887216
GDF11,-0.15182718295195413
SORBS1,-0.0028535837740684164
DLL1,0.011495237684301109
TLN1,-0.026909596932201685
SHH,0.03488297435028167
PON2,0.01784274160354799
HPX,0.02474479185698679
SFRP2,0.02386920791404114
HP,0.04571448928357211
CXCL2,-0.052394673152560065
SEMA6A,-0.003526394970879072
IRAK4,-0.012541048721387687
GSTP1,0.0018954676598055373
VCAM1,-0.011088268247921085
NXPH3,-0.025352628623405354
MTMR4,0.009247282250602914
IL10,-0.04052716984853086
SEMA4D,-0.049157778684549
TRH,-0.04001382840112103
SEMA6D,-0.0782194533383606
CEL,0.07187884365930135
PDCD1LG2,0.12921801030684757
SPINT1,0.05951430588365671
CTHRC1,-0.04396705340118957
PODXL,-0.08498885157452092
JAM3,-0.06666219067032891
TGFB2,-0.014143987720680871
COL18A1,-0.1312972788153613
NODAL,-0.12232293201543455
INHBB,0.0033106445251553747
ARF4,-0.001456657371973049
CXCL14,0.0064765262837281805
LIF,-0.05060401863115706
IL17B,0.04392095428523039
MMP1,-0.01640810683116223
ADAM28,0.07988657104464063
TCN2,0.040541507095120145
THPO,-0.046925280857015195
CUBN,0.10743614119637172
TIMP3,-0.036887822554599596
PIGF,-0.08583081144758957
BDNF,-0.014761708529282984
CCL5,-0.014935224303274751
GAD1,0.08271349375511544
COL14A1,-0.07946273772302519
HLA-A,-0.13088255170765328
ADM,0.03189291547527166
GNAI2,0.05943471328043452
COL11A1,0.0527863392521767
NUCB2,-0.011693262665006464
CXCL1,-0.035226842613442284
VCAN,0.03487392787353247
MMP7,-0.06714918075155711
PTPN6,-0.021325552959117405
PTGS2,-0.05581262492266028
CD58,-0.06886314942858263
TNFSF14,0.1881644513222101
MFNG,-0.06638286170246165
ICAM1,0.039224063905492774
PROS1,0.08335669562058871
CLCF1,0.004441064652289584
PSAP,-0.14863773101348582
EFEMP1,-0.039169237167086306
C1QTNF1,-0.08079426735652677
ALB,-0.05239475436864707
EFNA3,-0.03503742208066387
DRAXIN,-0.020864120332171332
NPTX2,-0.004003306057900421
FGF11,0.09445558287886614
CD59,-0.03596998744213807
COL9A2,-0.04075715580782414
DLL3,0.05860477930235904
LIN7C,0.07345705477780166
PSPN,-0.025524025992867974
ANGPT1,-0.07006244783096746
L1CAM,0.10286145652968554
APOA1,-0.011115789595304924
PSEN1,-0.10704474880003509
CALM2,-0.08371358025486857
CLEC2B,0.12908031892183208
NTNG1,0.015965775892648065
LRIG1,-0.0716606622784389
GHRL,-0.011145199469680058
NPY,-0.05151414960328065
MMP2,-0.16249173612174767
ALKAL2,0.04486528265538061
CSF1,-0.018471327608748315
SEMA4C,-0.050275119282972194
ICAM2,-0.14012984991747998
SYTL3,0.09335497588459206
IL1A,0.13383876279156315
HLA-G,-0.04194805484738166
PGF,-0.08746768886416596
LGALS8,0.048779796984907225
DKK3,-0.04395183169457888
COL16A1,-0.0457202069134893
TPH1,0.057612667898644235
TNC,-0.019782255926284933
C4A,0.08516960881943003
CNTN2,0.02290174700589969
LUM,-0.026309882952336314
APOC1,-0.16053567165662452
PKM,0.021900861566208244
TNF,0.012857913921757246
GNAS,0.08309913491931052
BMP8B,-0.029317793498049763
LIPH,0.17222212731569875
CCL28,0.08067511384448062
PTPN11,0.07071680151507255
ADAM12,-0.13874959703428075
CCL2,-0.04010998688105732
DSCAM,0.1062114570780582
ANG,0.00047695765616261146
FBLN2,0.052320669563430205
VTN,-0.03642087303593316
VEGFA,0.042164186810882874
SERPINA1,-0.02102801966079059
VWF,-0.03445434680371786
VASP,0.023942073339088384
ADAM15,0.007007750853793606
WNT2,-0.046447010537661086
OLFM2,-0.03134779009300609
MFAP2,-0.09196587388097822
HLA-C,-0.06614636499461463
THBS1,-0.02470585474108039
HSPA4,0.05551024317592548
LMAN1,-0.08178623461245052
LYPD3,0.05201550586092368
APOE,-0.1522257922934353
ANXA1,-0.09294397478621728
WNT2B,0.031992361383405554
GDF10,0.044504428346328714
EFNB3,-0.09451618230848002
LTB,-0.04634590711189989
ANGPT2,-0.10499968929623577
ADAM17,-0.06927946891371935
LRPAP1,-0.12387557250494453
NID1,-0.08157646019211848
MST1,0.009093519001689872
IL13,0.08381681201255925
DCN,-0.0435315448079261
COL7A1,0.05156458237750399
CALR,-0.07850478768677183
PIGA,-0.06256815197588335
CD200,-0.0780121732570402
CDH1,0.03385144878030699
LPL,0.012854867992263493
SEMA5A,-0.0669811140165231
SEMA7A,-0.009300871588110117
SEMA4G,-0.08268784976690954
SEMA3B,0.0004651954355456309
RPH3A,-0.1018981012586366
JAG2,-0.11675390939966648
CGN,-0.04100383008145495
GDF15,-0.03842548536246943
SEMA4F,0.03665864808150086
NXPH1,-0.050934833277046905
ARF1,-0.06756857365768246
EBI3,-0.10698211003867734
TIMP1,-0.06144574939223108
SEMA3C,-0.10375351054534959
GAS6,-0.0215019076925297
SERPINE1,0.006086050588462356
SHBG,-0.03582816953390483
LGALS3BP,-0.038980334444914236
LAMB1,-0.12908663905143455
SPTBN2,-0.08947999285971064
COL1A2,-0.09978626174577072
CEACAM16,0.05698912203700899
LGALS1,0.06266211908119163
BCAN,-0.0145199027659387
ANOS1,0.014426873967167282
EDA,-0.0501716739193369
TGFB1,-0.09128923352873156
MSTN,-0.059884635528557266
TNFSF4,0.027442407357888502
NTN1,-0.007433394232611787
CXCL12,-0.050954219868356534
GNRH1,-0.030046611838250227
FGF14,-0.04162461168359611
IGF1,0.011961445408764197
TNFSF10,-0.06163466782466906
RGMA,-0.09298295946956105
CX3CL1,-0.164268142282968
FGF1,-0.07143414817020857
ALOX5AP,-0.05967536419368175
IL1RN,-0.06714906715807493
NPW,-0.033996332041938845
ANGPTL4,0.05432634998159026
UCN2,0.06503642391384933
OBP2A,-0.022693562778066858
IL23A,0.00465947221942188
COLQ,-0.026625008804238154
TNFSF12,0.06676766294274651
FYN,0.018913509329339603
ACE,-0.06811654581069375
IL18,-0.04238946437534981
CCL27,-0.03322082802105636
