,UKF259,UKF269,UKF296,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
COL16A1,0.046375680036116085,0.01581861503453353,0.017693978224189284,-0.01132541630782794,0.034643514245315574,0.018897299967976233,0.040699481049422455
TPH1,0.04678010279228702,0.05411481184794808,,-0.015082912583705458,-0.03454072776799775,-0.041293790634684704,0.01932207184189824
TNC,0.04088244735742664,0.10936682267141033,0.005624669256007899,0.04190516096841087,-0.050130811281654426,-0.01784855553275036,-0.05141998261108592
TNFSF9,-0.016464872233052836,-0.04576494980503965,0.10640742076038248,0.09301742743427271,-0.03503716862647077,0.010671417831552968,0.007826293444435885
C4A,-0.011269767756228946,,,-0.013258453129380109,-0.015871252278581594,-0.014734000478623544,0.03824243421442766
CNTN2,0.016299770287305993,-0.06387671875821833,0.04601875108098813,0.04089444447233264,0.01097778176693652,-0.023472977071497526,0.00834275307504417
F7,,-0.017054288619595372,,,-0.01999686152424422,-0.014580229382717916,
LUM,-0.03649760550349842,0.17810761341688208,-0.013884135058453016,0.08325583022594052,0.0002830411177461774,-0.016885649713883025,-0.023815490638928648
BTC,-0.025800936378770872,,-0.03610808718995757,,-0.01446702629722508,-0.014109569385322995,-0.033597248096233996
APOC1,0.010377584766636227,0.2106328549184909,-0.009529193697043805,0.007251292529970368,-0.007814457606525979,-0.0168296677725502,0.05791401572669015
PKM,0.04870298641960658,0.01425068508760261,0.03268577319958129,0.006105003043859102,0.0009329251569217735,0.03774290729404954,-0.04984663852248811
TNF,-0.02487975659834818,0.0506795446943379,-0.01411261700654018,0.02441410488257988,-0.014041676886220888,,0.12728334180953604
GNAS,-0.06811463021847558,-0.06734277610956477,0.02324096979167086,0.03377520860813534,0.0007242430596315451,0.015039405875809219,0.011267525984083199
BMP8B,-0.014555478617255242,-0.009357885291323876,-0.009370632632888077,-0.009315890316847443,0.039056064703391166,0.019286730174985587,-0.04267574597702446
LIPH,-0.014277316778514675,,,,-0.014255845034638621,-0.02315404914317934,0.04979444246841179
CCL28,,,-0.011083479725360904,-0.011961404882821245,,,0.09253109527649894
PTPN11,-0.02582654205306425,-0.013060999916786284,-0.0012903476184942225,0.016575817107809032,-0.014700299016999782,-0.024120030906766465,0.07542917859895862
ADAM12,0.0406467724848251,0.11900453571017279,-0.010711494145175929,0.022510134935532815,-0.07400157603436595,-0.012805545725543049,-0.0544473750488817
EPO,-0.01455547902482397,,,-0.015082914798682253,-0.0154822117837756,-0.013949373067826315,0.08424950465392833
EDN3,0.10858518577478088,-0.030217792907121472,0.01381693087443661,-0.015238548032620017,0.02130993600381331,-0.025394542503284025,0.059487879428127166
CCL22,,,,,0.006873170396239863,-0.012239967613322755,0.023651244736648293
CCL2,-0.005999691318809534,0.03242867594965323,-0.02860075920753341,0.032768567650572934,-0.06012454189182588,0.008881731782078208,-0.030269418553189643
DSCAM,0.04811563480761087,0.023487639105133733,0.05224869041543989,0.016343484675205435,0.024432302938836796,0.01945340657702189,0.0544506651275252
ANG,0.06577144978163574,0.07278179327862273,0.0011679902742292,0.06328193354211366,0.04852473524711035,-0.019303606677553778,-0.020257729967329996
FBLN2,-0.022070298181004307,0.030245198206799516,-0.007261920416697061,0.04410358667012158,0.048547757642116864,-0.029230132878423586,0.00626981860717138
VTN,-0.018716220856640674,-0.0026639327829051295,0.08373047617772628,-0.012532994108537632,-0.01769722756834287,0.003354895676860223,0.020656173197560475
VEGFA,0.05379732835591803,0.030144483725670298,0.013344143324212776,0.015016332934890825,-0.017989740784346914,0.005147923726210844,-0.002462350585348657
F10,,0.05792756508494189,-0.008682941433853121,,,-0.02415941480391651,-0.028905930105594814
SERPINA1,-0.009764584191645217,0.15602278601444086,-0.02176787740360465,0.08840350025024797,-0.07917413301375335,0.0061619798088908585,-0.040714577873155966
VWF,-0.000205603208394977,0.13799436092587855,0.007202607622362811,0.05015786189997359,0.04495872425847852,0.0033602445660274346,-0.0313879166485833
GDNF,-0.011839154654657288,,,-0.015082913624073224,-0.01647568931034649,-0.01953335588256968,
VASP,0.0039668670052012515,0.12788579472104153,-0.03401017682582635,0.045625716790358706,-0.0198158255504459,-0.014042580580966737,-0.05487230194665561
ADAM15,0.011727070651055736,0.05227799325744838,0.055637248248295565,0.03783872075811033,-0.026692505339569923,0.05805933269914172,-0.026233090436671394
WNT2,,-0.008836567847469128,-0.012575038988505892,-0.014115370924358392,-0.01920414674606142,0.02916375229882659,0.01642024133966615
CALCB,,-0.018852140729897188,,,0.08770078371947429,-0.02178952752050655,
OLFM2,0.04164821133912321,-0.06643287410686566,0.0067235037642147865,-0.017419330978533338,-0.013024944896489499,-0.03017297627652049,0.07823801138722708
MFAP2,0.02531502158806395,0.12061250136195435,0.060306831755533793,0.06245243722776468,0.023099496638591392,-0.01823703252847192,0.01670032027069872
HLA-C,-0.008062363390105909,0.16200418898060306,-0.009092112898055022,0.0421165564040503,-0.025333080721653262,0.03951760776406879,0.015047626820923452
THBS1,-0.006595044582285867,0.01608272610360697,0.07819598733679899,-0.03383347565951084,-0.030464969150188197,0.020579624532319655,-0.09380676018246839
HSPA4,-0.0015583161203721117,0.03313146917041552,-0.014135604146650993,0.02482950275121534,-0.003964334728972126,-0.027419011790786863,-0.024528826599034614
LMAN1,0.04791625785795527,0.07064553889053284,0.01943474811172333,0.0613849081432253,-0.06810315253928405,-0.030569740150521704,-0.03742205101291226
LYPD3,0.01602982164576386,-0.003239878121472083,0.06388925568138412,,-0.017327298107188725,-0.02221692955753614,-0.03395339445788162
APOE,-0.009001218791350785,0.08408801322697541,-0.0041599721039089765,-0.019442889158026895,-0.08596423162897444,0.007237893928177699,0.022975811493714877
SOSTDC1,,0.044761228500485785,0.13083460105123026,-0.022934895361180548,0.02281701377974074,-0.027867561065545544,-0.027303857106948402
ANXA1,0.03278996086815846,0.08899598370208031,-0.05209611454837313,0.0482237097732071,-0.018937717312259166,0.0269082319411027,-0.017615706837871024
WNT2B,0.001890391467871559,0.03870919798388469,0.15452940093897255,-0.024698200234745303,-0.030631433552443306,-0.04006649095834351,0.08863899124670742
AMH,-0.014828877850784225,0.12414509861090836,0.033810511716188645,0.059025520556514804,-0.046654876293394903,0.004702740844082094,-0.04162161388357108
GDF10,,-0.004904215160656686,0.08562523315068891,-0.0053873595875510326,-0.023873661700141234,-0.030189300921066302,0.09416785615980655
EFNB3,0.01073271841273235,-0.037209040345186,0.02700924054076822,-0.0029474429929061243,0.005958678722933094,-0.06349509551080769,0.07648795166488001
LTB,0.04819099179512975,0.006822379565426843,-0.025016963640697193,-0.015347431153469654,0.02120543878946514,-0.029772240145368986,0.02701015532294699
ANGPT2,-0.012035873910790659,0.14400046283981172,-0.025031910271388284,0.03392627494212642,0.06403346714567652,0.04283255867898042,-0.0660268768274271
NRTN,,,,,,-0.012420915802897718,
ADAM17,-0.02688874536546291,0.016899603993611588,-0.03086562725824246,-0.015504734396216307,-0.024344824857179422,0.019389275959413976,-0.03711714711805945
LRPAP1,-0.0322581479961838,0.014250506625055904,-0.02042369024091895,0.02295272981561183,-0.036644944449222956,-0.005149804673665938,0.06749003235061349
NID1,0.01875510809114531,0.1355604907774004,0.02210176607767089,0.02361575446619576,-0.036661735773218906,-0.007774345126776962,-0.05159590786299787
MST1,0.07781488862436435,0.10058522676922363,-0.025195368719017383,0.02539120737699939,0.004451097689177836,-0.005022939886596406,0.06107448505338251
IL13,,0.06240199667859794,,-0.017689394277986978,,,
DCN,0.023134093822020654,0.1449370529659592,0.02744845371816285,0.04200779262904579,-0.031800296415534356,-0.03470489720136647,-0.027139693923711412
IGFL2,,,,,,,-0.0037206830281342816
COL7A1,-0.0020203215873885526,0.06873544165202218,-0.02259955216512209,0.043050418645129394,-0.0460310206054501,-0.02607900070689876,0.0194491054280786
CALR,0.035972733800431714,0.09953116917106995,-0.08260632358945844,0.06900153112705572,-0.007378914679780079,0.035793595881626984,-0.08707893694979263
PIGA,-0.032826300226551634,0.03127828452374518,0.021318888058502596,-0.0023052882050403505,-0.03678453713434316,-0.014801956735870286,0.014863026562787708
CD200,0.001368199292588883,-0.05270605183572444,-0.027514095785121095,-0.01673685082742813,-0.00819485681420769,-0.01098796400609871,0.03756569020553058
GRP,,,0.05923270866811837,0.028346199274860033,,-0.013623714432557674,-0.019427274524266718
CDH1,-0.017258626303482735,0.06931206935181738,,-0.024798609214710964,0.010178236854186137,0.022805258337691866,0.018891739589361634
LPL,-0.012139928872426663,0.1383886627002499,-0.02444298729023601,-0.02544736305273425,0.059390925673153044,0.03380404354009686,0.06578382700563366
SEMA5A,-0.030277614423845287,0.0880070100231255,-0.03652926069747316,0.058390254538795185,0.03192744729623989,0.03724953227620687,0.06197779620574678
SEMA7A,-0.013641206944594761,0.013573368440033333,0.037769177454492986,0.00467732377761598,-0.0008348903877715337,0.005304038902306877,-0.056458574008232676
SEMA4G,-0.005184555000583364,-0.03177271092726743,0.01387366402932947,-0.010979300499536385,0.03886529352896152,-0.038960171026960665,-0.009020510921338586
SEMA3B,0.021095551696133447,-0.015872339827931375,-0.03358927079345964,0.030343840184523366,0.04220801821417721,0.02335258027252,0.05055695533893381
RPH3A,0.017698994786169545,-0.011501934201467385,0.021380837114764017,0.029907995916122504,0.03438813415585179,0.009012997373801361,-0.01734821589634764
JAG2,-0.006843784243027024,0.08764105173324843,0.0012467733423009379,-0.046355007782526936,0.0019957690318648355,-0.00044326199434252983,0.0017579501370557
CGN,0.004884502695680505,0.04481995763936131,-0.011678431344072664,0.047870550878177404,0.031809049115628985,0.01864153759793211,-0.005504214147249161
GDF15,-0.029212375352351886,0.0881083660122676,,0.0473047626256029,-0.05150668657165081,0.07444174763755328,-0.01293028939326615
SEMA4F,-0.032910813684352856,-0.03681393124060607,0.03981616529070604,-0.0063717718395715755,0.033019056606221675,-0.02589146452044865,0.09421556341876726
NXPH1,0.052774446721989256,0.037018258309599525,0.03136257787868343,-0.026150779432314274,0.001607894268264555,0.022102030697464727,0.06768684693886735
ARF1,-0.01950703080650871,-0.027748227972428003,0.06709648832530112,0.052104973903546736,0.019150054084330487,0.02737418708524472,-0.0009934523030675259
DSC3,,,,,,,-0.016372713170853093
EBI3,-0.016203290722526947,0.07831763193520164,0.013878464351554922,0.11474497799514749,0.008665206960885298,-0.0015398269937545893,0.0703499509525194
TIMP1,-0.0007374098711590198,0.13752685946260734,-0.029225980260712117,0.089358426592094,-0.04550851457845652,-0.0044649072905800806,-0.044480354510903194
SEMA3C,-0.022262004738939748,-0.00462013071663949,0.0024979534043818516,-0.052124573743548,-0.03957498552475663,-0.019021208145470345,0.05751554407417417
GNRH2,,,,,,,0.005493831717649914
GAS6,-0.01115525944121021,0.06380738907498361,-0.02132554616564137,0.02008769271375798,-0.04870533301628644,0.023077195647071717,0.004683043521830944
MEPE,-0.024586167497764145,0.02010053802806924,-0.012628372836762403,-0.0030643016224365417,-0.026793721751877365,-0.021023774509706564,-0.022624500442760834
SERPINE1,0.006881511333936826,-0.054840429193187386,-0.024731896205505113,0.05669145103624621,-0.03639548522116126,-0.03454790979771157,-0.07942904061683381
RSPO2,-0.012059814226563464,-0.0471707966220605,0.06906569143454491,0.03881114878835626,-0.02164949448081947,-0.02832017682303519,0.029191542824750647
SHBG,0.011733972893511075,0.08453383201578586,-0.018927373451534023,-0.012154794596065553,-0.023198363805330996,-0.0008744923738610615,0.05422642255108784
LGALS3BP,0.02893253183050651,0.10655036474212129,-0.032041336750093,0.02307299409703629,-0.0415212675278084,0.008049422366691468,-0.008960652660812276
LAMB1,0.008712590659145874,0.1392373087471852,-0.04275820884207087,0.05680832430709528,-0.014616703858772518,-0.012869444826389324,-0.029355927669306055
SPTBN2,-0.015758137834439717,-0.05102245569427832,0.030807727097063975,0.01307601875359078,-0.02368759697574568,0.010390839731345629,0.036130557029962644
COL1A2,-0.042961408632236776,0.1926298526012512,-0.055894767562522894,0.04293335006001855,-0.02870477880518166,0.0032729461138639258,-0.08776772170242751
DEFB1,,,,,,,0.03969037550885085
CEACAM16,,,,0.008091110139496482,,,
WNT11,-0.01629960457302987,-0.018605398995153073,-0.022792678422847153,,0.0461819857111335,-0.029265955449404656,0.05418995831866037
LGALS1,-0.006199161928664803,0.11761227465521223,-0.07747882077124654,0.0850455433424792,-0.028410067176856832,-0.023316040032761873,-0.07260206307417713
BCAN,-0.021997562850311316,0.12744970421848842,0.06586827519665182,-0.0055031064541075075,0.039695572144977244,-0.023121954704301676,0.08387061622202753
ANOS1,0.05193123269574778,0.09736645421788688,0.02501677138470209,0.008509712916422425,-0.004493581356852238,0.0279328042153604,0.09912513523256794
EDA,-0.022389076512643328,-0.022245793860937293,-0.025783220519144966,-0.0014338991597006236,-0.016955910885232277,0.03035531253012972,-0.006364019086906535
FGF22,,-0.017054296279275197,0.15060374251167333,-0.02757756783038046,-0.005077979162264265,-0.00312833150936769,-0.0026701410633667906
SHANK1,-0.019652589052960443,-0.016226079750275933,-0.01704850394141822,0.04141043982404078,0.11605245340210948,-0.04081900186478154,0.1158613884525454
NPVF,,,,,-0.017522530317615644,,
RAET1G,,,,,,,0.10205428117495188
TGFB1,-0.02511243561993012,0.048452731730461954,-0.004653580846272504,0.060699406672088535,-0.059422735881659694,-0.061488392171304446,-0.056067637927613906
MSTN,-0.01647024476624758,0.09253963545882984,0.0018563345938465707,-0.011240990638221917,0.18216166861515415,-0.021134628329130097,0.006520116902536172
WNT4,,-0.019336742599252856,0.0030683729066998595,-0.01686206367044573,0.008666265152790842,-0.051909585445896696,0.027890415732661787
TNFSF4,0.029047131192389438,0.01957553652043232,-0.012682926642654486,-0.025196888001552648,-0.016559556106780195,0.005519090631886599,0.006563445314494346
NTN1,-0.023175133758838486,0.10747393859810098,-0.02414104606169936,-0.006775395444144731,0.0340194361061155,0.046961648590163545,-0.0332765348980816
CXCL12,-0.03394546344483553,0.07575660474540705,-0.020844166267684316,-0.015245556582332186,-0.005297801105388523,0.003135986204398409,0.0007946104775123186
GNRH1,-0.026753596703704172,0.07660439612940927,-0.01885235026196594,0.05862032877032538,0.024457242884917286,-0.019651507769712112,-0.0503280203295395
FGF8,,,,,0.005839523824276483,-0.025131446442051637,
RIMS1,0.05266190892984943,-0.007548346350002106,0.025267921050489927,-0.029364613822822926,0.03291065950688111,-0.0037493608991011895,0.025014623728224508
FGF14,-0.0027353998043165174,0.039869955119205165,0.07025828368191638,-0.023800949557059407,0.054798695956519365,-0.05057510843306249,0.009952102415316395
IGF1,0.040769909124666236,-0.00446300725829805,0.003883918789266804,0.03690381343975297,0.03899770835708753,0.08652819992064395,0.05520866581137183
TNFSF10,-0.01685807238093103,0.11877988741082188,-0.03610720021538041,-0.033280021980939295,-0.05836397538754454,-0.014591182114528716,0.009342613000088054
GDF5,,-0.00352049788687591,-0.013618000081736257,-0.012345281036674888,-0.021537091397216317,-0.03316608176695359,0.041093919754028846
CHAD,,,0.013250455955649956,,-0.008168354750709851,-0.01941457152187576,
RGMA,-0.057665569235341003,0.09756903334475558,-0.017466300933315235,0.02257796621148709,-0.013733505930522518,-0.03702562228780704,0.05942808942829438
CLEC3A,,,-0.005543507828984709,,,,
WNT16,0.04247108167263292,0.047876679922248144,-0.04246860601437896,,,0.1091333000169446,0.031577815124452784
CX3CL1,-0.007447135640329912,-0.018617515938132028,0.04388029504843944,0.014669457004164152,-0.012466103749243552,0.005606496830997091,0.007045090144610259
FGF1,0.031600534167643836,-0.027420109351452514,-0.017830905813156668,-0.0008964249668464801,0.017389725272126417,0.0033165407818796775,0.014851696397508742
ALOX5AP,-0.05059737961773372,0.124713137683422,0.038330302897332746,0.027616669724669286,-0.006904025853177259,-0.01472259646208736,0.010857540606803471
IL1RN,0.0009797947590559405,0.004675226560650693,,-0.013258450210853688,-0.0399443663437999,-0.03460828109927257,-0.0005327840181318149
PCSK9,,,,,-0.01528423758769771,-0.012056437523250828,
NPW,0.0707401775628984,,,-0.014767026853027502,0.01795158625974885,0.029803778813567456,-0.0312882475740614
CXCL9,-0.03315076021506338,0.052818770850836264,-0.013617997856244457,,,,0.01286838672177421
ANGPTL4,0.021785058627394632,0.00897212199696275,-0.029916151705431472,0.044925513527592165,-0.03562335315540414,0.011446122109538373,-0.025276684297055478
UCN2,0.05238486969814901,-0.018355513759418126,,,-0.026428070756162228,-0.013623714432557674,
OBP2A,,,,,,,-0.018390836587819554
COL4A3,0.019708243216348825,,-0.019591475775414965,-0.01672052109003365,,-0.019054309943722397,0.02810783473634479
NRG3,-0.02396348477811958,-0.07029566212877877,0.04724342374240742,-0.010768419444357961,0.01135708474951189,-0.014542369202207469,0.045060444544490943
IL23A,-0.014738259337007573,0.09670414167314355,,-0.02034338085244828,-0.015284232255915109,,0.05174089722098192
COLQ,-0.016258689437663707,0.114054348571106,0.004153072711867476,-0.0072371265054516935,0.12459155073530662,0.026702055898905185,0.09319497298994533
SCGB1A1,,,,,,-0.01394937298386293,
TNFSF12,-0.015552119331911593,0.045224995773021484,-0.03503269975116906,0.05618241384438075,0.02115059549566054,-0.01242563801683477,-0.0011460574604754074
DKK2,-0.009505876911632955,0.015115948837990181,0.05090884460381587,,-0.01804197502226093,-0.01605634131628379,0.033328765520689356
FYN,0.025640232043241618,0.0718760438699918,0.01971435450608625,0.0011176521158551952,0.056990496581993455,-0.047804616398533555,0.03256040368950637
ACE,-0.019192106442247118,0.17865929644739573,-0.014209633085007906,0.018712019784996998,0.04104199750118627,0.013946443105586006,-0.031211279180964797
IL18,-0.06795370332686027,0.09470279888197744,-0.046344754332858375,0.007550311869359057,0.005181531330762505,0.010020093336958835,0.10497963406452204
PPBP,,,,,0.07311186359175158,,
CCL27,-0.022070301463494528,0.0005250870752658442,-0.00965309873130523,0.0014520314579497713,-0.03473990395861538,0.03969943815642371,-0.017951356734148993
SERPING1,-0.024259896025113876,0.12354487942918208,-0.01736246420114037,0.06574023711276514,-0.017466275952086812,-0.0057850467553663635,-0.010432640640188043
AZGP1,-0.013418278910071685,0.045536016177055105,-0.01862571616457196,0.025805407954448016,0.025105510955997376,0.01448514936219862,0.045818219618198625
INHA,-0.001484217772345635,0.020167028449227718,-0.014872486586890115,-0.011969784909058086,-0.03668967099626517,0.010279516997774421,-0.013063791839232024
SEMA3G,-0.017660652990982132,-0.012690760729625264,0.04510225346928902,0.016328186771630417,,-0.020002265161261724,0.06769748511571688
OXT,,,,,,-0.01168114702172893,
COL6A1,0.06121576854601503,0.0729403767749108,-0.06139183701002342,0.04706476421295519,-0.02269958437462575,0.003096901135513868,-0.09041924487945378
FGF17,-0.01758316021890463,0.0290381398427297,-0.0039144554905895385,-0.017553985908482388,0.023904697290029708,-0.008698075337082648,-0.017520826677344323
TNFSF8,-0.011949964027278397,-0.017321968615205206,,,0.06656261782970209,-0.012420915802897718,-0.019423257024945073
FGF20,-0.019772674928202474,0.05637612758794233,-0.01937227346972811,-0.016142915994493152,-0.02208125105522872,-0.025131449636571355,-0.030163321237633628
ICAM3,-0.04243617164243117,0.041709860320234465,-0.027154718019142814,0.05379107359118873,0.038227329579537776,-0.021179256736017858,0.04656640500522619
LAMA4,-0.02504522699157703,0.1306340978056872,-0.0014438662958427106,0.09153323632716182,0.022270816627149647,0.002801795197139509,-0.06681866914592201
DLL4,-0.014145742940914339,0.1252845634297946,-0.013517072984234916,0.006335373107105309,0.037022508869644165,-0.03540123593935824,-0.04619326255688799
SEMA3A,0.010516802250831476,0.0371041847936089,-0.043755653372394204,-0.026266150861094063,0.019990552796116765,0.01855810360563531,0.01261116882119989
RLN2,-0.012059816946000246,0.01254852185412933,0.0053364010732653636,-0.01271806177841816,-0.014041672327562722,-0.013623712930255744,-3.900321556136786e-05
C5,-0.014845688223607724,0.0790919051871011,-0.015151031439476468,-0.014179274393955343,0.026114223597792287,0.018363769897798553,0.05042743731568936
COMP,,,,,,,-0.02497953938641343
EDN2,,0.00834289500379216,,0.04281457767003302,,,
C1QA,-0.04453256208222754,0.13748439752679498,-0.0016379601852793987,0.018796056886079875,-0.07449164276497144,0.03474161537698199,-0.06197152728449458
UTS2B,-0.01205981687671521,,0.06836034095712569,,,,-0.02154543522789406
COL9A3,0.014990537698523557,0.06309505991578579,-0.030123942438332038,-0.017428328507314503,0.031558945316120995,0.058485569956274186,0.09590680366501506
DLK1,0.038427726638895064,,,,,,
HGF,0.01844504944989948,0.015492060449900145,0.032628671960432655,-0.019371021548953964,-0.020595508911486232,-0.02225244920929098,-0.02267006849154331
P4HB,-0.021859070185463778,0.09409178192595131,0.014135163141155024,0.09530892810225322,-0.043505192313340955,0.02675316865950769,-0.09908777519593709
ADCYAP1,-0.011313077208995966,0.018851302354002807,-0.018473293661326762,0.017502579498939446,0.04931778100611252,-0.012665953104009094,0.025103898478210283
GREM1,-0.010423462609181939,-0.045773447495890976,-0.0109608181046942,-0.001603374943922598,-0.03484429927055477,0.015480055620863648,-0.04407006900124787
EGF,-0.011951586930355562,0.11093621992697343,-0.01680075339995617,-0.023148279988149785,-0.017168260284332958,-0.017152855047824937,0.10342024933355229
VEGFB,0.01774202990658845,0.04999529810467351,-0.007852467399802797,0.023089368659665755,0.002489080082312649,-0.0813317039691262,0.0630209653368257
FARP2,-0.02584649635851093,0.06576445765755,0.06975441097439097,0.03182429845245753,0.07517948473822808,-0.016428945520515097,0.06234071287023319
BMP3,,,-0.026703370574979363,,,,
IHH,,,-0.010874103670991302,,-0.018380824542228655,-0.013458105414476814,
LAMA2,-0.03587601959817788,0.06482575735341413,0.021421324425691533,0.054018691121196234,0.003176584928226219,-0.05344964106069194,-0.041738496931672954
SERPINC1,,,,,,-0.013290556483100128,
NRG1,-0.02109072850345718,0.031350578976241876,-0.028801092623560523,0.0810215762701231,-0.014197466093039195,-0.030476087170263372,0.09091983126654286
SPINK1,-0.023871669665371263,,,0.013633480201756068,0.00831192920588198,-0.016336768430904144,-0.02818724951264076
EFEMP2,0.019278302810907325,0.056317701011808545,-0.015681528305016287,-0.00016405590913915762,0.0003422662101818996,-0.02417005462731869,-0.05418956557696231
SELPLG,-0.007671840035561328,0.007986004633794598,0.0023927342069191416,0.014277029157155677,0.06669032142677173,-0.034318743174622766,0.06654840023113158
GDF6,-0.01351002631416903,-0.022245793392711363,,,0.029636501112967235,-0.03237291704119261,
HLA-E,-0.04375702889767091,0.15283339314236297,-0.0679873427235147,0.02622946441514675,-0.0911336678766764,0.012009734480201376,-0.08393077892192774
PTN,0.02995382767331854,0.15425408456964088,-0.031998073184630986,0.03504839898288924,0.05047817484821079,-0.007351659755817909,0.10179422550261014
CD274,-0.011864454268836795,0.13914176546376536,-0.013001569190909725,-0.020930638573382433,-0.036825547805595195,0.012130410649545145,-0.023893029954551996
FGF10,,,-0.01224604743350798,,,,
CD14,-0.027834708332554362,0.1287667174295124,-0.030275644332155693,0.020883696451036163,-0.07402765730990417,0.015304915346313385,0.017531962678965844
SFTPD,,,-0.02965241800588418,-0.021503702590989552,0.0037080868703259742,-0.013932572242230587,-0.028554349774010532
SLIT1,0.020851770196746222,0.0394433934684322,0.03156792612115956,0.0629090710562648,0.03392031975104801,0.057256898224216486,-0.0016387289384999393
CNTF,-0.009505875934426592,0.044639642371083074,-0.010960817157376547,0.030626039472029548,,0.04018436858915945,
BST1,-0.03685142072005507,0.1213532852778537,0.007209313375278837,-0.03074241411137956,0.0172289057274087,0.061264628118691274,-0.01403577769532368
AGTRAP,-0.03884214550129586,0.11085816114265004,-0.012481815840890798,-0.0011575294599946175,0.016020567587203934,-0.03900391906291637,0.06575863006814159
LAMC1,-0.04727197517975366,0.13026187703585423,0.024048441861501086,0.03137541252111233,-0.007314393554385759,0.004032124454472861,-0.07707856851267277
COL6A3,-0.018701518736765392,-0.007876094202289336,-0.02054408036036538,0.015723089561393955,-0.0004201135189589239,-0.010395048816202483,-0.049406169315384316
FN1,0.0008924085077279919,0.17323434633553259,-0.015283345568926339,0.08406987037703155,-0.07845934081195953,-0.027484929500246703,-0.10552891116041954
MIF,-0.00020562107470513963,-0.01208020208182656,0.009012501041651624,0.00556898430241847,0.0672462193778562,-0.042181515149512364,0.07786192031800741
JAG1,0.0004159655347722508,0.08132927556522272,-0.023319653320470462,0.07979620030263831,-0.03751772667905309,0.017549903994340376,-0.09274849655432217
NID2,-0.033508145766269246,0.07080167656160695,-0.04103438710103042,0.10562936913711497,-0.030792121830631538,-0.01563724508018808,-0.05278298675360472
EFNB1,-0.00223099292108305,0.02391600197523017,0.05724701499821205,0.026913458322702824,0.0597757489856515,-0.004998404480189104,0.03480930188199145
COL4A2,-0.004437398424655464,0.16168015474839337,-0.006805217404690659,0.055462277479553124,-0.008060986777624303,-0.008763569779470086,-0.0966831283073919
SPP1,0.045737898927960645,0.18448377056264198,-0.035394662728500684,0.0488475592268047,-0.030367494645604006,0.017584631039748364,-0.06086738249656256
PODXL2,-0.02805810592914685,-0.031164392067953718,0.014858630786626376,-0.03599900351970074,0.011333347050173435,0.01100768383076352,0.1124143392343692
IFNE,,,-0.012246046478028134,,,,
FGF9,-0.026027400817899077,-0.054027052006215874,0.04142442802065861,-0.027577557038367707,0.04469850873691031,-0.058082631549351504,0.031192601545493713
ITIH2,-0.012700217213708063,0.06158141924358839,0.02322532639743403,0.011347212186790223,0.05636089247736508,-0.015363501230113048,0.06858819218110183
ADAM10,0.03521738278310911,0.06695985437266899,-0.01928473368594818,-0.024706613056138797,0.011615807031440007,-0.0690681098620824,-0.05775438688116426
CFH,0.0012551643215246784,0.10045312210669935,0.06105676876245263,-0.004682875368715344,-0.01728493637229197,-0.03237245002725083,-0.0037924540243932736
COL4A5,-0.025535384646409653,0.02173353619424148,-0.031760715738440165,-0.010845221425770513,0.0007439593539391501,-0.07432931952163696,0.0489596247083196
LTBP3,0.0393994825332032,0.04061591190130885,0.004648633832860215,0.019710128045169972,-0.043775125222267,-0.030898316039585615,-0.02234224379885985
GNB3,0.0036135741300771206,0.11194893706942882,-0.01620961507152609,0.006551455789517684,0.02825148821249086,-0.05319209370364525,0.03589997109377066
COL6A2,0.07465122582371843,0.07417100464446065,0.0121418229984112,-0.010990186420651839,-0.004162744023845828,0.005549997699825547,-0.08193741633760902
PLG,,,,0.025769385123232975,,,
GDF9,-0.040365991727805466,0.08151050234501993,-0.016800753310535193,-0.02974251734706329,-0.028794256243300898,-0.030354935745084896,0.0247601813038399
NCAM1,-0.007079492531133434,-0.052631699695200256,0.061902494555222246,-0.03258453266173094,0.012213429638339693,-0.003401807503338474,0.02991860865198276
APOC2,0.052921684198836666,0.042482238083900156,-0.026432577852845918,0.038282716415474746,0.024041088208403883,0.010785665991944098,0.06503127614886929
BST2,0.020620651110092043,0.17872556868242861,0.009491531814247913,0.017638485530093617,-0.05912428994936728,-0.0533140222474424,0.03285619233077704
COL5A1,9.567218787166036e-05,0.0722579899713793,-0.02023695652848837,0.06304767567722672,-0.04265927404927893,-0.018397602733861228,-0.08034978824789549
CALM3,0.04942941352712009,-0.08972768053472577,0.04974927949147292,-0.001093765633929657,0.09492522956002071,0.022165177379030326,-0.02150195822751251
THBS2,0.02104967117737414,0.03201631288298331,-0.012555864580632696,0.035471649100360166,0.016984864251090685,0.003791249303677381,0.0448863421229328
SERPINE2,-0.05921328423722626,0.004581224773753562,0.0127919126594355,-0.010977390555197634,-0.025468153961574706,0.035968477055983016,0.024794448287777642
EFNB2,0.04661310121212861,0.04581306126837068,0.055900892875342494,0.025125756241825385,-0.03022866639016396,0.05350690143036436,0.05843741860368393
PROK1,0.002352686245853784,,,,0.017073006505239054,-0.01277549536099692,
LACRT,,,-0.015509445101232477,,,,
MMP9,0.008007441312490569,0.12864448803244022,,0.03371621019867639,-0.06901650543213264,-0.040203904591607366,-0.10371132216138129
NPPA,0.0673127676495786,0.2478087825309233,-0.028259946862450685,-0.011831882322782317,-0.004648331512525959,-0.01134877557841468,-0.02191044025461517
