,UKF255,UKF313,ZH8812bulk,ZH916T1
IL10,0.054163381105027525,-0.02265072821651367,0.03652678821662574,0.08251516898464833
SEMA4D,0.09281867856492106,-0.025923114693370084,-0.04656705887840587,0.04766796969067524
TRH,-0.019344677110492037,,0.05778989745961958,-0.019802420304259525
SEMA6D,0.009076285218311532,-0.022360890812333827,0.014802952972353843,-0.07701748132849282
CEL,-0.021228458187399935,,-0.022377308011365945,0.06453294300984193
PDCD1LG2,-0.026137766591051548,0.017036960759856334,0.039343146550618116,0.06321833850697016
SPINT1,-0.02548849647023176,0.043184658053980834,0.03898841608497884,-0.009001585259793707
CTHRC1,-0.022728563583149897,-0.09720106100153056,0.08497783500265584,0.11848728352959383
PODXL,0.01010464434197227,0.0994543646959294,0.04639754852100793,0.09523099224289529
JAM3,-0.04298510405823249,0.09603483264704427,-0.039020064768032874,0.04028857864185852
TGFB2,0.033877473288331565,0.04743640139094498,0.05113147921391503,-0.08239166200048814
COL18A1,-0.0006214121187698828,0.19452241681317398,-0.04147747252761476,0.16002532654377352
NODAL,,,-0.02806601436119338,0.03507582820540473
INHBB,0.06730165734087792,0.1037200174034518,-0.010471488400548738,-0.09265018300183143
LCN1,,,,-0.020025285235014394
ARF4,-0.07200761479946882,0.07102549772913035,0.0035428163270498267,0.04264319092504007
CXCL14,-0.04743034219551769,-0.06407506371475945,0.014767997431202282,-0.10100227093367264
LIF,-0.05255865519727098,0.13856121164387442,0.02491143146341112,-0.02847049922690282
IL17B,-0.019344677110492037,0.03629127747009462,,0.07765864512596664
MMP1,-0.05637753206888674,-0.06635130688287579,,0.12511974337765092
MATN1,0.004958375608585306,-0.01676117502350775,-0.01887238813652531,0.00984510911099021
ADAM28,-0.009737534905043553,0.033207966265451014,0.011285675502817435,0.015926675000387223
TCN2,0.07199456824162194,0.020985251620707576,0.012394781943425448,0.0004773380851591935
THPO,,,,-0.026071729915673393
CUBN,0.004077900942594353,0.09555276576008824,0.030178651571589055,0.07444434694874899
TIMP3,0.05614839233189911,-0.0024323359903894917,-0.05775706539301247,0.10867174021375994
PIGF,0.054587009278778895,0.0653281525286196,0.09822334143076343,-0.024849048981761192
CRH,,,0.03181516871910192,-0.0021144063592023602
BDNF,0.004875589239905534,0.009007895062899014,-0.0033248861085986695,-0.02353527742661614
CCL5,,0.045751726753662306,-0.0517471064306295,0.16309680942926483
GAD1,-0.02217500738147136,-0.029286798143499035,-0.00811121764408745,0.00798271461436955
COL14A1,-0.0166838123722926,-0.07615162346410063,-0.03759551000696841,0.12990931504245506
HLA-A,-0.056314370356156086,0.03117023210146533,-0.010690953197767136,0.096040995904073
FGF18,-0.019344655508066272,-0.03168684993761044,,0.021798298270591755
ADM,-0.09191620301030722,-0.043382427069132784,0.017937155193925008,-0.02770887424327733
CCL15,,,,0.07822222546135407
GNAI2,0.019168322286136755,0.08963856147232065,0.022851535553365315,0.06057500212039595
HDC,,,,-0.03585161626581918
COL11A1,0.03251001851638154,-0.0488553593422001,-0.0018142168153032485,0.035493784195163386
NUCB2,-0.0015611459491073803,0.09558473947288956,-0.026399793917953676,0.06729659710474499
CXCL1,-0.019061509553436853,0.05944725187663691,0.010235702321461105,0.1243031848608228
VCAN,0.016079918282095415,0.1598474812760194,-0.12134547617750854,0.055724243279789316
MMP7,,0.048030576421613576,,0.10058880101088397
PTPN6,0.06797508834723752,0.06896246843785653,-0.026615942907312926,0.06225866842788006
PTGS2,-0.08598665690591234,0.007384687685922059,-0.023331078306422354,-0.028017990343259882
XCL1,,-0.022905197275928005,,
CD58,0.028637317064731427,0.1262336751002144,0.0217999804806537,0.015761184007891598
TNFSF14,-0.030970088282544155,,-0.039268388494626015,0.0033515918243187323
CNTN4,-0.022238777920193405,,-0.023683387326944923,0.013355454766331373
INSL3,,,,0.047621693890578944
BTLA,,,,-0.022738773364674194
MFNG,0.035349145421798504,0.03320696169763565,-0.004248611216163732,0.04068653152590904
ICAM1,-0.018241248757303964,-0.030441296184991168,0.024140255664590334,0.015708091978623863
PROS1,0.015202686655720958,0.08645545533447102,-1.567912977739078e-06,-0.009662498282082255
CLCF1,-0.042399290447350156,0.06475837174155065,0.07756399330404606,-0.045786950487051975
PSAP,0.009230609219489443,-0.023403981277477042,0.030911105247578268,0.03205713184958318
EFEMP1,0.015396001947943617,0.054971561260688175,-0.031468112284280404,-0.005232740679502439
C1QTNF1,-0.03471117803351139,0.005480216406923932,-0.01407349794705953,-0.08212228571486198
ALB,,-0.014172320973014463,-0.006114494778130249,0.03458616146663061
CCL13,,0.018096463648502304,,
EFNA3,0.052226853038778276,-0.025445962413651046,0.033375223712619057,-0.0067685936468446966
DRAXIN,-0.025505737494961146,0.054251903683808576,0.007687646023395544,0.05987458068595081
NPTX2,-0.01157548475907111,0.16163979307034568,0.05371958812115397,0.037049472098385536
FGF11,0.08217068767124422,0.012079584258198588,-0.010605080929466756,-0.039969077753309455
CD59,-0.07961808218926299,0.053396739832420624,-0.010051820821151925,0.12205756172439418
COL9A2,0.04664834124701032,0.0005430882179077899,-0.07773789101897087,0.03133727667464111
DLL3,0.05051900744122559,0.07828178214150318,0.04256327136376321,-0.0699089163297167
FGF5,,0.051482134846937276,,0.01574109234386685
LIN7C,0.0040948171508576065,0.046435006475083765,-0.022070642589542642,-0.037489092559720286
GDF7,,,-0.014063901474911896,-0.0335444155054157
PSPN,-0.0076869372251514795,0.029894808189123313,-0.032914902449393595,-0.0019130769833382863
ANGPT1,0.02193056574512077,0.05634117439208795,0.013838950290153067,0.022371858031372538
PNOC,0.012273318271816333,-0.015248029247289822,,0.07697589917035653
L1CAM,-0.008015880964958835,0.04233529322969709,-0.030127655570169946,-0.029538565111058887
APOA1,-0.023229021603576292,0.022057812126700976,0.09005451105045868,0.0793797888688127
PSEN1,0.027819430346064804,-0.02140878248416274,-0.02274956526302167,0.04270916994867436
CALM2,0.03138752538277096,0.05825541796177706,-0.013155920334386348,-0.1497511915868825
CLEC2B,-0.07234621840039909,0.009603043552078803,0.012008544678793684,0.05805939094738002
NTNG1,,-0.012688241945195638,0.08605297040630375,0.024563672090701205
LRIG1,0.09459897312319226,-0.09044541009274752,0.028262735876470563,-0.0567253438569948
CPAMD8,,,-0.02237548635770731,0.04206130708799378
GHRL,,,-0.037958248849643154,0.029728362640665376
NPY,-0.01788713578016379,,0.030494057208857332,0.0867088512721465
MMP2,0.04048761735890057,-0.1129230050827259,0.0108268894658198,0.0985774444714209
PPY,,0.004524432608683028,,0.007763357383303563
ALKAL2,,-0.005548115128158957,-0.03329218265580999,-0.0011372272498400813
CSF1,-0.028620395056791596,0.15661807783424234,0.01039097628173905,-0.03292117129073982
SEMA4C,0.00043634764926431274,0.12324938579749746,0.034590430223142954,0.11745645556951502
BMP8A,,,,0.11449690312398286
ICAM2,-0.0386601871990862,0.136216972940854,0.03508387550789915,0.11343388261045453
SYTL3,0.09753262100240565,-0.05300561487479168,-0.011908223246945304,0.09391306864481286
IL1A,-0.051874161079930495,,-0.036492252611166294,0.0076388103029579905
PGF,0.0010469774930832443,0.2182540779890718,-0.012384618995931719,0.09800704450739828
LGALS8,0.04125995357472153,0.046387425993805735,-0.052859832744951755,0.029906342003124524
DKK3,0.07434982729618954,0.006725656478367265,-0.04687843575338492,0.08803032379709484
COL16A1,0.030275043597787765,0.10998554689609549,0.04112955544140316,0.0679164887438224
TPH1,-0.007459139485929765,,0.04699416181690619,0.06652225358872622
TNC,-0.09939687977496346,-0.08956305036420044,0.029201747720580477,-0.009412988062308779
TNFSF9,0.0234361769532719,0.03016575197916716,-0.009097948698189121,0.018879393426269715
C4A,,0.10070572485055024,-0.025709245985822762,-0.028423605487333616
CNTN2,-0.0238579206614433,-0.033551337049263094,-0.02328665339606709,-0.03204998338649748
F7,,-0.028888190536757393,,
LUM,0.023995276395355186,-0.13791017477545542,0.0296504948511982,0.09996332848185821
BTC,,,0.0235987523762312,-0.012347947449151797
APOC1,0.01970189950122446,0.04267791651500887,0.011118683667783149,-0.0529674684405648
PKM,-0.03678168588049752,0.024266473863502266,-0.039956377595597864,-0.08831327723235279
TNF,,0.07661647209132627,,0.056031517603536404
GNAS,0.040004612208044986,-0.09588062742106539,-0.04869895443263818,-0.0769490231422535
BMP8B,0.048014131167517356,0.022115442362685693,0.0885201171222955,0.09786056177580142
LIPH,-0.019061507549401138,,,0.0018935093681785133
CCL28,,,-0.017771219331945375,0.03346620589563124
PTPN11,0.05344525017706387,0.04751404375403871,-0.003934129106620079,0.04689319782652651
ADAM12,-0.04405469359019892,0.01627259074433037,-0.032142437019751474,0.08149395004356913
EPO,,-0.02626625755892113,,-0.017428890599988298
EDN3,-0.02248487931874065,,-0.007552782938658303,-0.0050011032007005
CCL22,,,-0.022059504292691913,0.09728665923799305
CCL2,0.01515708905861168,0.001321383604412554,-0.02820521784602279,-0.0042893685731035
DSCAM,0.083241989411705,0.07843610433690842,-0.006430094930519041,-0.036113198675846156
ANG,-0.06530106899251703,-0.04389449321704445,0.021961489094007153,-0.016215410925226617
FBLN2,0.013447494651500217,0.04194220293154452,0.03266631225662083,0.06881935851195906
VTN,0.0005828525223145328,,,-0.028423611388414743
VEGFA,-0.06063619297147903,-0.09408562789793011,-0.006060341416605222,-0.09900535002700384
F10,,0.07328393884530192,0.14281831307056073,-0.01731547736494087
SERPINA1,0.007689731870401525,0.0800085515100536,0.059828417781984534,0.012017808349825274
VWF,0.056455168033188195,0.16494604726870246,0.017238649314048792,0.09027582323281773
GDNF,-0.03393418683220501,-0.02431113803877546,,
VASP,-0.037105895319103736,0.07171786894533819,0.0006821354612939094,0.10299663743512592
ADAM15,-0.012634912579671226,0.10498242851381456,-0.039077784472757,0.0405201222246335
WNT2,-0.04138387677117694,,,0.03042061667004268
CALCB,-0.03393420297397033,,,
OLFM2,0.029805679640762195,0.08313873611159879,-0.020003687575731077,-0.04471231632374532
MFAP2,,0.12615398337852524,0.027063251032597064,0.12205246732428622
HLA-C,-0.035905302165783255,0.12732058371772423,0.021539276778656018,0.051221572919420255
THBS1,-0.04842706112632863,0.00657779680679887,0.03706274152955175,0.048401157175966845
HSPA4,0.011991223513559265,0.041342069882239804,0.007609600950906444,-0.011277288031701575
LMAN1,-0.0066652088710621085,-0.04830040465418791,0.07706260872214374,0.032767619330685796
LYPD3,-0.00672299300692319,0.03757915216426533,,-0.0361436843701462
APOE,0.0009428944344783205,0.08160746149312718,-0.049654736748417624,-0.007656321133864675
SOSTDC1,,,,-0.029065193896454004
ANXA1,-0.04549121674899543,-0.1135593938448091,-0.041992072901634224,-0.06683089863265682
WNT2B,0.052081806164554344,0.014899915694709914,0.02042968280338238,0.050713854362895563
AMH,0.04589210087616005,0.08675454646439211,-0.01777121706573716,0.012463903042018295
GDF10,,,-2.1436793794335072e-05,0.03223016069522759
EFNB3,0.0377561537793758,0.09009023662587948,0.001548388493206132,-0.018773428133680846
LTB,,0.033202805049233286,-0.042814156957046,0.12962759417451358
ANGPT2,0.061469525574283465,0.12228565430805796,0.0018444345029613245,0.10880101491987204
NRTN,,,-0.022429279783208817,
ADAM17,-0.03773500006831416,0.0390574063451281,-0.010105008782272858,-0.006569715572722851
LRPAP1,0.009044910519838434,0.041558724141895896,0.01588876707649003,0.032693262432359455
NID1,0.03972031741705253,0.007119188918823613,-0.008760878931653669,0.1272805709844786
MST1,0.04158239929052767,0.028163926407912616,-0.04112600672746798,-0.02490367454728707
CCL14,,0.1708675463151343,,
DCN,0.1366721552680869,-0.12077146757200738,0.006743969861921547,0.1226307335203827
IGFL2,,,,0.13137390681051211
COL7A1,0.03146464937289237,0.08115636336247462,-0.026169280627412493,0.08054501715970845
CALR,-0.020953472126376847,0.030035909487927424,0.01079021588565674,0.061979549651922934
PIGA,-0.025032201159101722,0.05023899619870539,-0.03544865739917005,0.03507399590969704
CD200,0.07224005511921981,0.08415779619574448,0.028016459519441598,0.07122361742245824
GRP,,,0.015420945059571669,-0.02068050307748486
CDH1,,,0.014384061195434436,-0.035067934322348025
LPL,-0.032554132052256955,-0.014758482424377108,-0.020077069910372787,-0.061650956847618
SEMA5A,0.036707703328281695,0.032085762738328874,0.020698535099027485,0.012836604277900955
SEMA7A,0.016578050540468077,0.06508926056573401,0.04668349908373721,0.07579509728456574
SEMA4G,-0.010819127463646105,-0.009860093932975942,0.07612477972762645,0.03166609532262449
SEMA3B,0.01798695529718362,-0.044616429197554194,-0.006332342838848559,-0.02726896312428676
RPH3A,-0.008049770895768197,,0.008648546515511259,-0.022273568084035626
JAG2,0.023994368490900333,0.05176996589035856,0.03558683879074192,0.11694292209561902
CGN,0.09313039138904976,,0.026737440572531655,0.02083233188809197
GDF15,-0.025290583277212314,0.009457134150061816,-0.048077371886892185,0.009193500459638876
SEMA4F,0.05989083583770887,0.027964142152335652,-0.02647327975568319,-0.04154047458166142
NXPH1,-0.02181325895691909,,-0.002712134798150774,-0.028678076820832805
ARF1,-0.055614822034048224,0.04755093334911246,0.028313092340442946,0.04502864147209787
DSC3,,-0.017894937335199812,,-0.017428895890345412
EBI3,0.0828292104002387,0.07835373772919163,-0.03845766814248007,-0.02438421512762874
TIMP1,-0.09119004922287677,0.1106137204364239,-0.011079618911498548,0.15169154589954045
SEMA3C,-0.024088836083396355,-0.04757699821402028,-0.016007038226858904,0.07659300449596372
GNRH2,,,,-0.018886584051138123
GAS6,0.029485080028727004,0.000523775422206039,0.03383592777326403,0.05181828110610215
MEPE,-0.0199631338087378,,,0.07874965466208275
SERPINE1,-0.10357752007260156,-0.04084244076910365,0.04504320541965146,0.04905891363631042
RSPO2,-0.019344674145448923,,0.04367905937222438,0.018852557020437925
SHBG,,,-0.01316267341580999,-0.013668571297963292
LGALS3BP,0.03962853314863603,0.04218186662845534,0.007443025270885404,-0.02345669948685073
LAMB1,-0.025505221127122883,0.08500084937581787,-0.013023067094118731,0.1474632957471653
SPTBN2,0.07781791944372865,-0.009387365222383051,-0.0006573649545301855,-0.043197478882443574
COL1A2,0.030441757969736194,-0.053425606787869666,0.02567442812794627,0.13423997200846136
DEFB1,,,,0.03142984303675169
WNT11,,-0.015219578667388711,,0.05090461547545065
LGALS1,-0.10128672384737604,-0.11603900153615743,-0.010133559372958286,0.03536119467422804
BCAN,0.11196185889576336,0.0038965573165305177,-0.06154261238199259,-0.05715845532275881
ANOS1,0.05145824078789952,0.0831704998466327,-0.06841801160088161,-0.017502904658233114
EDA,0.0034639242322174082,0.012687336000142312,-0.03262446591839364,0.05392324490193437
FGF22,,,-0.024031199994938336,0.07808919278808803
SHANK1,,,,-0.03107220725504422
RAET1G,,,,0.016177850101624123
TGFB1,0.00505393170373844,0.02469490922115686,0.04490180310303065,0.10037109585511547
MSTN,,,-0.06455660757151614,-0.0031202422953831494
WNT4,0.026027379686968465,,-0.017312732629669522,0.0532541214954324
TNFSF4,-0.033934190198667544,0.10533783824986892,0.04793398418530943,0.04145820672698147
NTN1,0.05654245001698005,0.056964966161703295,-0.03336050042985616,0.0585006352907177
CXCL12,-0.03182537632314231,0.04059685878795344,0.020421425724471958,0.10874078928662752
GNRH1,-0.005676139815064907,0.02780316635028495,0.09444499932005762,0.002197256733095993
RIMS1,-0.005864079903389222,,-0.04004038238221204,0.00998438822061212
FGF14,-0.031144805219225462,,0.01601391821124899,-0.034046569098195194
IGF1,-0.03235841584057556,0.03482559767243848,0.07663391940612316,0.028516020918026786
TNFSF10,-0.015327745739561312,0.09040240363136064,0.08647798144756944,0.08608128290538161
GDF5,,-0.003310102399871443,-0.042240225708289836,-0.033846439309649035
CHAD,0.01187576594817571,,-0.01950570537028333,
RGMA,0.047310419359826335,-0.01935109273522227,-0.033976660947764054,-0.09180191395805821
WNT16,-0.019344677110492037,0.053870736615202745,-0.016113789788945357,0.011264788131496398
CX3CL1,0.07119606450092059,0.07037248174305973,-0.014634096687874952,0.05837290371981028
FGF1,0.018800348589230527,0.04185127709146727,-0.03861374851883025,-0.009445336573506234
ALOX5AP,0.06640227177411262,0.06408914916531422,-0.017405383186265586,-0.05172688218154772
IL1RN,-0.060334537601124706,0.05629998951089409,,0.005184073072647345
PCSK9,,0.0025032209130083864,,
NPW,0.038398398628443936,-0.01786105238722518,-0.017996396459028084,0.015536529750936081
CXCL9,,0.10761524539519843,0.07210877206201437,0.1613715285488964
ANGPTL4,-0.1092087101415593,-0.09648917273717537,0.07490428545185072,0.06533212773215755
CCL11,,0.0540564638995134,,
UCN2,-0.03235841270118045,0.009267335417536538,,
OBP2A,,-0.030911647191420057,,0.043950741418273015
COL4A3,0.10812727718028142,,-0.03027058189306147,0.024926069812078823
NRG3,-0.02044077413905126,,0.03289113748573138,-0.005882695906694724
IL23A,-0.02296989692294016,,,-0.028261258922653933
COLQ,0.08604190736267987,-0.002901665396339329,-0.04066479046244123,-0.04142250435433824
TNFSF12,0.005015918095692443,0.044371404680611806,0.0494746159604287,0.023216494516557884
DKK2,,-0.0411496827001723,,-0.023319936942421862
FYN,0.036253947885209116,0.036880640444894607,-0.029404921869380148,-0.031513074818343846
ACE,0.07778778793893483,0.11788426588825049,0.06835008323804764,0.11484945206334275
IL18,0.025123150218495715,0.06472670222788633,0.03833347807604823,0.06128831878030883
PPBP,,-0.028888180460337774,0.003454661726018782,
CCL27,0.004308892722004185,,-0.022245075749054995,0.01786130295800209
SERPING1,0.0007271146011543725,0.06779329374752423,-0.031871328370566845,0.03173155631146663
AZGP1,0.04868865869915862,,0.021505379772543746,-0.01873064143613678
INHA,0.014107521882782548,-0.007142718882743441,0.06648368967738826,0.04016393034239511
SEMA3G,,-0.0052090309788465515,-0.016603057122221147,0.11684599809510612
COL6A1,-0.11288659055653952,-0.021760093099799368,-0.026426351520703786,0.13111788418452078
FGF17,-0.027395729818123188,0.10022559919411006,,0.07062209710078282
TNFSF8,,,-0.016113796053500336,0.054826903986249474
FGF20,,,-0.03009841368866986,0.021876624725227462
ICAM3,-0.04829493118827056,0.0817000253551516,-0.015515986978609068,0.095104200656914
LAMA4,-0.04153122131751438,0.11388502267365097,0.04553329733677009,0.10258208677042158
INHBE,,0.002194728506306099,,
DLL4,-0.022977029076327433,0.2102784098326289,0.05070934267712921,0.10026866611308
SEMA3A,-0.043353162696258385,0.06965068955516338,0.028219657691817997,-0.07190499392124663
RLN2,0.1570054987428221,,-0.02683054877305712,0.03742482582292823
C5,-0.04929024360842988,-0.03226353340930235,0.006874542685656826,-0.00700473548366786
COMP,,-0.044888249394173546,0.034182728630570404,0.004677919909601416
EDN2,,0.08632692394283197,,
C1QA,0.027443359790064546,0.10054419427353795,0.04602836127645679,0.08935937258118656
UTS2B,,,,-0.02293530361037774
COL9A3,0.023553913902162875,-0.008673044388187584,-0.031004044634865884,0.012940026156456261
DLK1,,0.008578649639832079,,
HGF,-0.01194976952887914,0.11859298627346607,0.010975631860879721,-0.003900084410955495
GIP,,-0.00023412130115693145,,
P4HB,-0.04890922397406654,-0.010124547915709168,-0.06845056362871321,0.07980835341945773
ADCYAP1,0.006416742056915502,,0.03140953619256818,-0.03297641774602172
GREM1,,-0.07605687986484289,0.08612675031014431,0.13322249859114588
EGF,,0.020605388996739717,-0.019167153618544472,0.024681303999341934
VEGFB,0.0022626271565498904,-0.09364669086565712,0.06236005158433577,-0.05261082949522826
FARP2,-0.010816676261534203,0.06366623978502173,0.02477786309500414,-0.0034806773185607656
LAMA2,-0.04370501001394377,-0.05078773805385999,-0.004017442853458617,0.09478881151353465
NRG1,-0.018774364477951437,-0.009121861217149356,,-0.04574052962486213
SPINK1,-0.05827178594083102,-0.042827441521922416,,-0.03000557281279287
