,MGH258,UKF248,UKF260,UKF275,UKF304,ZH916T1,ZH916bulk
SPTAN1,-0.029458384978122747,0.01599722546128336,0.06036405753341702,-0.05662522581921835,-0.0265344323399853,-0.013006449604362676,0.06170267714662133
LIPC,-0.029263949919550575,-0.00718969205935985,0.10881541776190637,-0.029869400089286163,-0.020140419914443163,0.054363978032617055,-0.006850049349003274
COL8A1,-0.015104918188459054,0.02611295165023745,0.004158294188647622,-0.05395968451115592,0.0864286119367841,0.0319677212241531,0.011527597086015112
GSTM2,-0.01244383124305186,0.08026950368658768,-0.021333627522924545,0.06785648032466915,0.0012988761436992732,-0.023210193357085965,0.03367090724938329
SPX,-0.03148630952726334,0.017207736994482463,-0.040882733833670644,-0.011938734628008514,-0.04529093757742151,-0.003247428629372461,0.06050339143166071
MFGE8,0.013948054010800492,0.11663763163858983,0.04264949435256939,0.00470641149442596,-0.09290618692563007,0.12238476815449006,-0.03959948456005551
TGFA,0.0012532826847114723,0.017707236816803647,0.027667132971110665,0.03833769210089533,0.0022160966441002144,0.06177577995709653,0.03444005602234641
SLIT2,-0.02352328623478885,0.02283998927549088,-0.03023826425803766,-0.04111299968701739,-0.0620651733149109,0.03381600331603192,-0.07014514352758955
PLTP,-0.08193445444510422,0.052249914597597105,0.04645885953264855,-0.054993913385274214,0.051962612165354055,0.027568063332005382,0.03538988898456283
APOD,0.058160985648708,0.0599219885479051,-0.03536631737619869,0.027284769053119946,-0.01600314862200969,0.04307331243425551,0.06265535125433457
B2M,0.04793689186035919,0.12062010458917746,0.006500634417759598,0.06852245105656861,0.07848253321428107,0.15310650909851442,0.1051648932313479
OMG,-0.013425987343236334,0.0003718395690648329,-0.010400055923298068,-0.0037980551900306694,0.01639818503444232,0.06081345304920676,0.07110581058100544
CXCL3,0.03179334218952492,-0.02096934823692576,-0.008375877986688424,-0.0035329247167132307,-0.028141566682505,0.06294711376623485,-5.551498487032397e-06
CXCL10,-0.04026419100260623,0.062217516328956196,-0.041743129007799605,0.10796432622407996,-0.018573416549069178,0.1636122164689915,-0.013375204516043118
RSPO3,,0.0719448348460386,-0.02038433740145952,-0.024129850938344685,-0.042933691778224085,0.032400943116490444,-0.012622615225778963
CORT,-0.022857120145834443,0.033585449753719396,-0.024739471169982125,0.022792151215243615,-0.036086977698240805,,
NCAN,0.02913350748744435,0.0894266733626613,-0.04497483217022257,-0.02983560493046921,-0.019783114034610583,-0.06284484343749851,0.06646239094285317
PRG4,,0.06181095134413439,-0.014595112395914748,0.006584004076373684,,0.03754265687552692,0.07868446286945684
ZG16B,,0.030526778264733923,,-0.010914866965255102,,0.04415674860805235,-0.01996222729347422
TGM2,0.007969581634509287,0.057813573496947865,0.017585492005016953,-0.022442565168168074,0.03440224759282752,0.09918125986030892,0.07511657235945836
VEGFC,0.06006580806584977,0.07804682688811633,0.00928129043578153,-0.029391043850099458,0.025054015804971626,0.11359609981976954,0.04411089355355739
WNT6,,0.15107374097550053,0.0541333156704799,0.021793184567484532,,0.04585536174851725,0.029476397641777285
NRG4,,-0.022165998089440666,-0.020788828968104706,-0.02096922671457296,-0.025165720525279316,-0.03828466025371674,0.05323837888602271
PMCH,,-0.025547505681814044,,0.0010536314340035707,,0.11597508794368226,-0.026321248044886548
COL9A1,-0.056716244690742594,0.009645496559362353,-0.05089773398316521,0.04148208195010722,0.09155789452935557,0.026894123853303482,0.02701687937501964
GDF11,-0.045781372242066166,0.011066759494461608,0.0007681034436180886,-0.008761874508012546,0.0016053270928834146,0.0860799804117833,-0.030192859846590606
RAET1E,,,,,,0.018365083343752444,
IL24,,,,,,,-0.0346791033316934
SORBS1,-0.06000765391284158,-0.00029352836102916786,-0.026302571857575032,0.02164196006838822,0.019444333038340915,-0.02974358714578604,0.02228492777334052
DLL1,0.01734311556944034,0.040284884231802494,0.047225411758106225,-0.029668805124261812,0.034074305647317366,0.0494437988178301,0.06707281687357707
TLN1,0.007450308961512258,0.08538945394338318,0.009164438129293047,0.013377701440961943,0.03502861916570735,0.09824353933037341,-0.05069666782910964
COL2A1,-0.02146868131825765,0.026561676934801447,0.041657351246304083,,,-0.02375999301385774,-0.027947173908187555
SHH,,,0.038623569379695605,0.011621302554716297,,-0.04844328772347218,-0.01843073667238599
PON2,-0.015779398737641434,0.056827506565273175,0.05272509405399279,-0.022136488855051917,0.026554320472784367,-0.012964261645283796,0.07288346922381028
ICAM5,,-0.059018207224947036,-0.03457046828760872,-0.03546531105101984,0.0003581130820005403,-0.009504718188794706,-0.046299725533474334
HPX,-0.005759933500691527,-0.016836212592938674,-0.025672401752230456,-0.02141974993910474,,0.02689670696407795,0.0418874180725282
SFRP2,,-0.03199633797118805,,0.013190506021989843,0.090661290561696,0.1448352893448294,0.0672534353128185
CFC1,,,,-0.013736464001944679,-0.02053435990016893,,0.00950826436367095
CD70,,0.013060330649868598,,0.03156374061085015,,-0.0020288005860538577,0.021026578222987206
HP,0.0018271330780808167,0.07359363244041131,0.031417429600015714,0.13309010719707487,-0.03479697404899618,-0.022483342662422735,0.04413790702735437
CXCL2,0.012255905391433746,-0.004004316060647043,0.011126206849102645,0.051135357653563154,0.046431027051144234,0.019342958716007046,-0.023412040808409536
NPPB,,0.09348413447156821,,-0.012028206524070644,,-0.038835524056344765,
CCK,-0.03817927309819563,0.0008229189186705064,-0.035358330164332354,-0.048087286337076804,-0.10173043086863248,0.05708440303564451,0.06041778219693601
SEMA6A,0.007884317082556378,0.010304690469765577,0.0063339495177862845,-0.004035896405460702,0.03134689859483132,-0.03614795131866242,0.0305200922239788
IRAK4,-0.02708440376696874,0.07012814492752933,0.030427861110428958,0.029172084130684322,-0.0004195585756685411,0.060484074484555894,0.056299052130438364
GSTP1,-0.028803822725311724,0.005748450684481003,-0.03290110563083038,0.041023196382383297,0.09056181357247078,0.05363324264747541,-0.02148801404502853
VCAM1,-0.044163285289867286,0.07545331635769513,0.1006710280714049,0.002937308159302095,0.08436390836127111,0.12440676014312876,-0.01988906815197712
NXPH3,0.0426535834890168,0.04523450519973561,-0.02863556190029806,0.05567254081068573,0.005946852752363488,-0.020844453808172726,-0.015518007100111891
MTMR4,0.0003624727067638866,-0.0013119471804244414,-0.022225544656311977,0.027202760931000373,-0.01908103437112887,0.07389358306389662,0.05538899813280014
LAMC2,,0.07488742121237459,,-0.015142170096744257,,-0.049028261734128144,0.0356153615345513
IL10,0.016533375218285566,0.030355445468088924,-0.022742769380846073,0.046039145235750485,0.110936155935489,0.15053965808862718,0.019774345722513915
SEMA4D,-0.011080132111728074,0.07419373525646143,-0.006485862516113417,0.05235281037572986,-0.013542429133960336,0.1046382667857262,0.06477908309370371
TRH,-0.020987223801916376,0.07544643958185024,-0.012828067399027079,-0.005002964875916377,-0.031977779988954534,-0.012188798131867238,0.0035004075246061425
SEMA6D,-0.0561437752195033,-0.03582575760095394,-0.04151520858050238,-0.020633920678404024,-0.05675244168814282,-0.04170566061494993,-0.036887483594845075
CEL,,,-0.02530844072147905,,,0.05313463221171383,0.1825945714867419
PDCD1LG2,0.001391591619761464,0.06410730230666581,0.05958371014517137,0.09202611960366987,0.10772198395291359,0.14350058045446534,-0.0919614195946563
SPINT1,-0.0014587282687880546,-0.031386829995770596,-0.03421630644822138,0.11460702144806807,-0.03105597098089552,0.10775855442527542,-0.06015900159147341
CTHRC1,-0.05186679286885779,0.10139723151053022,-0.006826951666296001,-0.006271910056117496,0.029260669334170458,0.1648849804184427,0.0016930008740137564
PODXL,-0.07500674262874625,0.11836145088216939,0.07391006448370555,-0.016669959730265825,-0.054386378335509473,0.057796586885186456,-0.007061216555652955
JAM3,-0.009395081114121245,0.06725123406269329,-0.03658817647492647,-0.02993883166919895,0.05148965580898929,-0.0012171405466891133,0.04012802177531517
TGFB2,0.014723950786120764,0.027554504547023677,-0.06512322713733101,0.0166486940296715,0.04532026371972939,-0.07426645349956823,-0.0004990115376277666
COL18A1,-0.01804567093615301,0.14448766425114337,0.034816277416295595,0.014514209669755584,0.06719974811726445,0.14389467409945345,0.015059583322003113
NODAL,-0.033202866247928564,0.027387372727674043,0.05572597042616766,,,0.07886921859726549,-0.016431400172554733
INHBB,0.03985143932483609,0.027379030356375015,0.08813721479347963,0.0070937494170877635,-0.04750250701245338,-0.024693923570464925,0.10727037650473056
LCN1,,0.04709742432796451,,,,0.05626538877104541,-0.02095189669902234
ARF4,0.001024350731398869,0.08661129912085719,-0.02836263362023135,0.013541177843231417,0.038696348532450166,0.04500423845321689,-0.07842093624178297
CXCL14,0.01633961797342621,0.024167662272063867,0.011018787410988055,0.011419827022298507,0.001224321243026431,-0.07288420126308778,-0.0005162258200784317
LIF,-0.02834718935119024,0.017601919423581157,0.01898411472421893,-0.007669787675380471,0.08819565726260062,-0.05672436920534282,-0.00768828069588069
IL17B,,,,,,0.03816719129813873,-0.023688999643520614
MMP1,,0.006905895969641592,-0.012828064600621178,,,0.10610102350574535,-0.0426351948519761
MATN1,,-0.03199634233145714,,-0.012179271366071463,,0.03584913121088298,0.02404263813779042
ADAM28,0.05075812932525888,0.06958965543979771,0.050636133281491615,-0.009866010773740335,0.013984102361182988,0.12472662303411022,0.09908920677354972
TCN2,-0.01918644298929942,0.049543454646634774,-0.00010071019113209401,-0.0031351459378979535,0.03528292534682758,0.09034023794958053,0.07672469790643505
THPO,,-0.006378327635899693,,0.021187222847457724,0.012045160502342342,0.0708569341962224,0.03168333336059969
CUBN,-0.02313145696825813,-0.010366150848459458,0.015879685494778927,-0.012648944627315199,-0.021326137542265273,0.09718367724245622,0.1442742141171681
TIMP3,0.016803429095478,0.037498798690949166,-0.009731142694848075,-0.023674557295376177,0.0337114599181687,0.15969667490274084,0.05513175103931727
PIGF,0.07066399101020089,0.01606809321332542,0.01586212691172028,0.01036110025609878,0.0072848959635211435,0.022950491213944733,-0.014076573127546847
CRH,,0.020701551771096564,-0.013035651866122266,-0.01917301609574016,-0.02379133462660447,0.0001476634360358194,-0.005382101137966904
BDNF,,0.002272912372537494,0.023062133927106907,-0.012259783914669989,-0.027527439913540196,0.10623816924741245,-0.007606746458751701
CCL5,-0.009707509532242822,0.18803324055121345,0.03510868030660953,0.11128826986957292,-0.058166819616685704,0.22873950000837873,0.06345901872484896
GAD1,0.032082286932305304,0.033327200083618065,-0.050533277282409354,-0.022522527835102054,-0.07472708068547154,0.022818565001798883,-0.05426972588186805
COL14A1,0.023423035353402274,-0.010324459925845098,0.09031043195382986,-0.006101555138724006,7.332125507606709e-05,0.1568171537930414,0.010116149296408946
HLA-A,-0.018761282383855375,0.050683442524804445,-0.02031229278034242,0.09802818732398061,0.04427130729786671,0.12515188268804076,-0.021250711184913312
CD5L,0.1971163829138595,-0.02855167789410099,,,0.009393218602500489,,
FGF18,,-0.02583410794901886,-0.017785975852146727,-0.013050569094541178,,-0.043498394800437504,-0.029636458848911695
ADM,0.0069613696182933915,-0.06819916586323202,0.010365064336529225,0.001463655055391902,0.002601869319082421,0.0013856337856300673,-0.05338531689756639
CCL15,,0.01516693071529712,,,,-0.037726154433497805,
GNAI2,0.04496788512723446,0.13216710837994533,0.014086730656359483,0.020197360844594888,0.07267799944465203,0.09683490694261968,-0.04334487500275904
HDC,,,,,,0.023327824047944548,-0.02158801347236585
COL11A1,0.0462038049648464,0.0032955463677429436,-0.038661007161109866,-0.024925146051306985,-0.03513196589899192,0.012890018117830998,-0.04572175865132139
NUCB2,0.059430768634558824,-0.016642622966655047,-0.0029677709940129633,0.019554805630195123,0.03336619795440005,0.10676126826138972,-0.031407509200150126
FGF16,,,,,,,0.12019720559065737
CXCL1,,-0.044771044696234386,-0.002984525354749597,0.04413786756340731,-0.03948716497116409,0.06063609074041879,-0.015742572427604462
VCAN,-0.04658888872089089,0.03246600470325806,0.02153513243619852,-0.011620530907592417,0.04818389320111984,0.018586492774230225,0.009444608158331416
MMP7,,0.0688098332925017,,0.010629445159604714,-0.017032508054226177,0.08264334539662266,-0.010762729277518599
PTPN6,0.04295525084926273,0.04452644666891115,0.036959586516858586,0.00464609388958006,0.0021093961511006406,0.13446243937880825,0.05183152649226998
PTGS2,0.0006596570076216054,-0.03388286082016922,0.01866296415700665,-0.05353036007479711,-0.04675826233076307,-0.0018689418680231408,-0.035516020215201394
XCL1,-0.0204953802614208,0.09732912037786998,-0.013640309138500877,0.07873711818333974,-0.022341804282257353,,0.04146658624491558
CD58,0.016471833727301155,0.04291599486627143,0.048150770060996426,0.024976486600266315,0.004216146114985211,0.06002428566799235,-0.04578881198299667
TNFSF14,-0.0053140636567721175,0.012753202864557538,-0.03839291541881187,0.013239200761663314,0.0023426638954907814,0.03908753625581766,-0.01312989213511317
CNTN4,,0.03664329040993427,-0.03212487737299339,-0.03332122950783704,-0.01556935764377206,0.06133216785613602,0.11889931725673049
INSL3,,0.04376422225837863,,-0.01386978712127088,,0.05688494294960214,
BTLA,,,-0.014220476361418342,,,0.010747249682603785,
MFNG,-0.01956729154431907,0.04058219229150309,0.009942767509191094,0.02850657077319833,0.0006707826953507885,0.0477808684239884,-0.01708828307900195
ICAM1,0.05615296839537198,0.01780863545235636,-0.024774436903275857,0.027694286633158257,0.13410518371605393,0.06189984772090604,-0.05722256916362452
PROS1,0.031099458574805634,0.05672295145780909,-0.024792186994122185,0.0031963251992767807,-0.04616528629058963,0.0012053392602332472,-0.028515030709069102
CLCF1,-0.04599958053590873,0.04926512005812748,0.015385274979422615,0.05758278756264747,0.12900765404124898,-0.06450164867587345,-0.01681617739182545
PSAP,-0.03166220091398457,0.09227375381710003,0.01830174897879041,-0.025634510588666223,0.0004694547457078455,0.13319489153706465,-0.061820128001071104
EFEMP1,0.04276928292699336,0.10450028687566576,0.07940512113664991,0.08041113691278173,0.05982521521212086,-0.05621222146466661,-0.015640919642421206
C1QTNF1,-0.008250540916209656,0.07860981326101149,0.015506517512403882,0.017208305826930524,-0.05391528843778985,-0.1073964880454685,-0.05811091272697587
ALB,-0.000259693094174361,0.037934475725396335,0.13544334697157948,-0.015142169709144063,0.0011823253936050708,0.09227995923066222,-0.030564751484585487
EFNA3,-0.03373665149907589,0.03122582486788394,0.0035075844200770476,-0.05686578307085546,-0.06814693669403851,-0.026491791713248985,0.07901058766130917
DRAXIN,-0.028164058290085208,-0.009624019904738828,-0.03419072157276108,0.03425974519399788,-0.023317178134951832,0.06086151001152451,0.027116919854031887
RAET1L,,0.06056034551587493,,,,,
NPTX2,0.025005271103301262,-0.02107544677106959,-0.024622586325051946,-0.03745449314363466,0.016395571879321225,0.134123981181203,0.08531061275537796
FGF11,0.007566089869333359,-0.06527837312145955,-0.04576511505968856,-0.0435202635974075,-0.004472735241827843,-0.025822557318704566,-0.04367350176528621
CD59,0.03445111002381978,0.1145835125973793,-0.00823573058628846,0.012370649515411164,-0.02528703644399597,0.10058184422660371,0.07560393997493084
COL9A2,-0.02556650001912122,0.049526545106277804,0.0538075526681583,-4.2934842415572195e-05,0.06586474629324703,0.12029387664821739,0.07197394069338237
DLL3,0.09243452647869162,0.028019493103666873,0.010197088750069706,-0.044315235002624735,0.04097372269753994,0.003927363331998476,-0.04962360662919903
FGF5,,,,,-0.01638105616347266,0.0566561712609014,-0.03649020719914662
LIN7C,0.01315846044711561,-0.0060152315137704596,-0.040907599573929324,0.013200522765670748,-0.027073788249972034,0.07581839561223218,0.013491294180336632
GDF7,-0.02122920953197661,-0.0382171102689139,,-0.011075710134012672,-0.03011092913723181,0.0870686190173779,0.033095824885277916
PSPN,-0.0009579490646874788,-0.03303299350338573,-0.008771283506053915,0.010477625601109816,-0.04605867145927037,0.02811346722544394,-0.02298306595664462
ANGPT1,-0.00024279433266938475,0.013523589298809952,0.05560701701119508,-0.04859063496615586,0.008303681769185967,0.054100184946840275,-0.046886570282819645
PNOC,0.00274319448957439,0.06374423730302618,-0.053066737848006876,-0.06038301044646649,-0.007955001122013621,0.1018261712234631,-0.035791628827015046
L1CAM,-0.031878930555090126,-0.005244647026976064,-0.02695422484448921,0.003082522253891422,-0.1053143816865962,-0.02620313848886861,0.04303550370416476
APOA1,0.10530661543499789,-0.00959780838353484,-0.039770836797419246,-0.0180608755903709,-0.030619522163577873,0.06754551938939886,-0.07228773688686022
PSEN1,0.0572475359887268,0.1022560829336695,-0.023184498948019192,0.007310070421611979,0.09396159153617731,0.05367612922335625,0.10748191753257966
CALM2,0.02921098242468404,0.04239856888317947,0.004479977630782939,-0.035332051340218995,-0.07837519996660554,-0.07547387755029665,0.026326840426240644
CLEC2B,-0.075874036703598,0.034669790232099575,-0.009656010460681949,-0.003275735447583122,-0.003467152905859956,0.11317252911745378,-0.03595803731818786
NTNG1,-0.009733082880988309,0.04451751996011487,0.02993047643385117,0.015189785880085757,0.0645737155920709,0.04935319091456572,-0.07154321752968572
LRIG1,-0.008366909778114023,0.053020696431176226,0.04983770072356057,-0.004382545800460569,0.027699458156677896,-0.09357489060926232,-0.01072797646361454
CPAMD8,-0.018679882485255525,-0.04386670504909658,-0.01731859635730627,-0.015384796254893047,0.07131004300746088,-0.03715835105980134,-0.001553897981231346
GHRL,0.037395218844238284,0.03043627422240892,-0.029330317136754942,0.03604879103198038,-0.018269561467033704,0.034017417564145405,-0.020626977005408987
NPY,-0.027404116647193617,0.03936361094517522,-0.06644484818324892,-0.003019891679325026,-0.06123424248456544,-0.030805914595278643,-0.004809264546399164
MMP2,-0.02069007339151681,0.11063982060161252,-0.016000335133441526,0.026218029246468995,0.05772562742914587,0.10224061186224476,0.013302937200214804
PPY,,0.0476185112106737,,-0.011243783129796146,,-0.0018545137439599094,-0.04188812387471025
ALKAL2,0.10577726778934657,-0.01578223442167131,,0.01372126465887533,0.05531906007359652,-0.022204043555312455,-0.012387126190188376
CSF1,-0.04466976967168056,0.10150101929940177,0.044586625321518324,0.03110291271329822,0.03725541309387745,0.026705068777591837,-0.02800407577413701
SEMA4C,0.04856008101164964,0.0449614993064636,0.04701906489230405,0.011804164512790061,-0.03790138348182243,0.13610224760727316,-0.019495791736747363
BMP8A,,,,,,0.005087708038193539,
ICAM2,-0.021935994883988605,0.03813125994146452,0.012779601308443134,0.04122950939471778,-0.04269120318624974,0.19347766225908883,0.0891940685527942
SYTL3,0.026426465328988225,-0.017013290924156765,-0.0205333393393068,-0.021668665401499556,0.005400609947488801,0.12703843626484432,-0.038214399090711886
IL1A,0.04355329770244871,-0.023157169136314687,-1.2676839451438319e-05,0.08829567223679863,-0.012526806692458517,0.03140644769888827,-0.0370776393576466
HLA-G,,-0.02311158202290441,,,,,
PGF,0.014744455810437027,0.09594776435991595,-0.01288478053654352,-0.009546440472789098,0.014546533041198803,0.15720632166317236,0.03510262435509501
LGALS8,0.040755858174505055,0.04067007451018931,0.04500184709203219,0.032523827357714565,-0.05461038055831772,0.055978820382901216,0.02624059493393679
DKK3,-0.02896317167261875,0.04580965004593394,-0.035565035931454186,-0.0697841066511101,-0.08192423086430092,0.11620918650110303,0.07495882651377167
COL16A1,-0.024153130998121167,0.0690953128747437,0.043869444324887395,-0.04150131156010785,-0.02202532010209716,0.13441991839210704,0.06794118704367702
TPH1,0.021662944142025284,-0.024668926966922793,0.06826700856282095,0.09238713474077226,,0.04237724990196775,-0.04871831698195839
TNC,0.003896326888025241,0.04509858559624998,0.037819468348157144,0.059473369464983016,0.07439155976178936,-0.07470554878203918,-0.024556516111427715
TNFSF9,-0.018679873619479374,0.022994209614808372,-0.03231073821013969,0.07798419021888602,-0.05446459790760366,0.03523168461136267,-0.04869890639146104
C4A,,,,0.13293821425802604,-0.01971341249060962,0.034188147741670796,
CNTN2,0.054474025077937645,-0.007438813722925703,-0.011228310336267536,0.0698765527260561,0.02947657392596474,-0.002076440091791221,0.08948267839789704
F7,,-0.02406639746933251,,,,,0.006946262438781651
