,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
LAMC3,0.0067295876390520695,0.052989626969539246,0.0027864222297409205,0.1680014163172628,0.017459087810851225,-0.029957189017450783,-0.0011279780066948536,0.03462684457741783,0.021178182917487083,-0.15644071097298048,-0.013217280642631472,0.008479853530299512,0.059766316497281306,0.0477227051638103,-0.06192279807481656,-0.00022249298786278026,0.07052421470283059
CCL7,,,0.050022436807674826,,,,,,,,0.07126056183555884,,,,,0.014053461237671547,
NGF,,,-0.018123280556938185,,,,0.004448312096250156,,,,0.011709302176790346,-0.018003722131391297,,0.025952506483538248,,0.06880925300297447,
TNFSF15,,,-0.021327679540920786,,,,,,-0.019208850962924802,,-0.025819540816924776,,,0.14340312706319394,,0.09581500167608255,
HMGB1,0.055141958334398465,-0.09515676729072055,-0.03787743968577104,0.16168651545120866,-0.020556644222715022,0.025876067425311577,-0.01843879933141967,-0.005868927004778329,-0.029430017183433813,-0.03703848139893059,0.0013872598433740193,0.007372957641111684,-0.012075745921105826,-0.008183509169759235,0.04766304419930379,-0.06796674849370779,-0.02657623244470449
ITGB3BP,0.0060177868415582335,0.03167860911641965,-0.023268887730163133,0.12834158819074856,-0.00404749976637929,0.04442449161101079,0.04036345272170563,0.004650592189574312,0.06750717323609955,0.06870841413850688,-0.0009228894999393782,0.043914001102636366,-0.05490328584404327,-0.013880175780474112,-0.0326437166915699,-0.02425414492159698,-0.015086028481686022
AANAT,,,0.038833778260749435,-0.012653501222609782,-0.006033188966593143,-0.01127285258823166,-0.028612539890017566,0.028091477707969225,,-0.06455145481607516,0.03460223431800755,0.009009522743088224,-0.050061552954271955,,,-0.005991657896313701,
RELN,-0.027657518688895478,0.0033386555356254657,0.010775544559282191,-0.04240511452232178,0.050608993809231076,0.00036414125280152164,0.09705285604445532,0.22930922466738435,,,,,-0.025322804033088852,-0.005867046589326795,-0.03819173184053308,,0.033091008189227916
IL15,0.05088153690994356,,0.025566354966868564,0.04479071620929175,-0.035199183230388696,0.022776439395827235,0.010268982924038049,-0.02380675889961396,-0.016319320943990002,0.07521247969605294,0.07047567931360703,0.004096140801470799,0.027956797295563534,0.014816576555149692,0.08805875121322711,0.04456161537665553,
UTS2,,,,0.07419898947659945,,,,,-0.07221514613262835,0.08224714082429165,0.1120935931299997,,,,,,
BSG,-0.020783067862866222,-0.05323494099717358,-0.04143328877375022,-0.0040637065225982835,-0.03669173234300252,0.0011418849885017268,0.04099833110035701,-0.006623044553866868,-0.006959779554048084,-0.029489086072861364,0.04427507312032833,0.007318439504031691,0.056224737123733215,-0.02585541470516171,-0.02885786763667443,-0.07030366329885138,-0.06017649185928256
ADAMTS3,-0.03560139093752043,,-0.003800426926602353,0.16970610246550535,0.006412739624742849,-0.049975924671636994,-0.020655721865481428,0.02262582738454383,-0.0417279119543968,-0.15081850873417307,0.07309512304278094,-0.012987348704265367,0.019830350858479406,-0.018411366955518246,-0.0383066595753298,0.008329048362365438,
CD34,0.03982584319420095,-0.02143033023483071,0.018354372056847493,0.13571908517780087,0.0119634716679389,0.005717434518439849,-0.041399697344324304,-0.004094039754577821,0.09503109793543414,-0.09345752806131001,0.017354381042899936,0.03785963317619517,0.015877876693716278,-0.0037009620517601633,-0.02036811030383274,-0.011139953097774128,0.009309130887859935
CCL23,,,,0.09418287263446681,,,,,0.003052366512038479,,,,,,,,
PLAT,0.0002664714113142644,0.01720292798249329,0.0285937104331236,0.16956189675350203,-0.03415630592118528,0.023133373065633768,0.036737186159225874,0.027462401480717824,0.005778202501788071,-0.11146874889922978,-0.014635840185989134,-0.012585395222795873,0.041354465962329306,-0.03828886655571983,0.0064429621909159384,-0.0205175109041516,0.04344246753148912
NTF3,,,,,,0.04429198689226055,,,,,0.03580516769547133,0.07001130812442452,,0.045469705608478954,,,
LTA,0.023723089656576497,,,,-0.019245868844905683,,,-0.02380676183833139,,,,,,,,-0.003618401052776086,
CKLF,0.007969770755113884,-0.0060549422931950375,0.038383876719459246,0.19944237048146532,0.0501645564061178,-0.007337113887719894,0.034946012664899107,0.02322717070613705,0.01819698067540971,0.00011190174912113701,0.032925764920546344,0.06678841593019216,-0.006686078299395296,-0.026430710957423862,0.09697893499018859,0.007526363125870471,-0.02408012703750151
CD24,-0.017403811940848474,0.03863463234697647,-0.0009527878138706491,-0.008090693419255114,-0.025106806059486498,-0.0071654354239838935,0.002035011552722895,0.03764416951155545,-0.007579777765047602,-0.04247845414780109,0.004320239584355596,0.020425840917209965,-0.05886485090560393,0.016731779056357973,-0.04276247870225121,0.036038120016974894,-0.060138705243437535
HSP90AA1,0.012910822560645924,-0.06355831597467236,-0.01799830549011865,-0.16544811534921958,-0.008326215838597979,-0.02955402202842638,0.03238351466019846,0.03361752807712569,0.002587504207718527,0.08831342394038971,-0.023497525959628424,-0.046556146150696705,0.1070572148171128,-0.04831403359252889,-0.011251195289282109,-0.01685059852476779,0.07178881229187424
BMP4,0.00416294742676203,-0.011759301187383987,-0.03729469180646556,-0.021326914654560488,-0.02930904758142584,-0.005763275822277961,-0.009604602338758051,-0.0028615055887315556,0.03236385349863584,-0.04878669880394911,0.1215424558648226,-0.03158357301820714,0.023730550963891914,0.06602658853437068,,0.13352514844052418,
SCGB3A1,,0.008774953625631288,-0.006546681230419653,,,-0.00950876141444397,0.12424707061377138,-0.016612043579529424,-0.028180061397403963,-0.05340065969981411,0.0034658780451911155,0.011514540247581527,,0.028527215581195833,,-0.009288416857510737,
IGFBP4,0.02131183373197499,0.06339417864213745,-0.0310849239092877,0.14947997635299784,0.02541932846277274,-0.022133661153259005,-0.020550038183529237,0.00043796427471527196,0.029113998692881598,-0.04465260498401808,-0.062238647228827576,-0.03546659361601989,0.006807233549796163,0.056964393181523354,-0.02461872431029509,0.06189550721160004,-0.08469843678971108
RSPO4,-0.05046469927639961,,0.00185815210940519,,-0.022384117125297788,-0.009508760023572508,,0.020043611461975475,,,,,,0.17285529385932372,,-0.0006344666284523829,
LEFTY2,0.050135520389032545,0.07564166939380743,-0.022280722676975267,0.21128590038103764,0.016420775355298654,0.09661127147338112,0.04345390198901834,-0.029389181624209147,0.09813606475935745,-0.11921645774465975,-0.02248245218780563,0.11394280168272246,0.03899800827594577,-0.014503055257586231,0.04805986727525965,0.0216092543795427,
PF4,-0.034347676607958885,,,,,,,,,,,-0.016726489954563214,,,,0.021589861575739073,
ANGPTL2,0.04032586643180145,0.02222207119868256,-0.0007034138840975432,0.12565545231281533,-0.003961031168724084,-0.0033627612911418564,0.00956518378540356,-0.030610623837178233,-0.029866114379315203,-0.17987942848074895,0.009360108609082662,0.004240111736128972,-0.018251898580754357,-0.055694784028837485,-0.08165466232592038,-0.0465367962227,0.0938112724593089
LRIG2,-0.01354118021471219,0.0492471916902431,0.004979439224284683,0.024405460798961914,0.026170596036880902,0.008299223808561141,0.01952738026856007,-0.030428629774635233,-0.028514128012539015,-0.009952553722446328,-0.007564535001947724,0.03787124175449013,0.060138325581046,0.022676822817676204,0.10310265050331728,-0.023906090026461223,0.02604898378929696
ICOSLG,0.013000284798828941,-0.04144124546542666,-0.027903989359835204,0.03495350209477111,-0.018363731471115908,-0.018045850840807964,-0.05296500303171787,0.04812682086099887,-0.009357011841487082,0.028817804816830953,0.008569239060903596,0.012900748617498932,-0.048901658889513165,-0.026115673434284694,0.017677040162350537,-0.002650124084834146,0.008005352116476856
WIF1,,0.01307052903501037,0.03331420293020062,-0.09513388759411244,-0.0172732930024994,-0.01789351762064683,0.07690307097236157,-0.008825383377523728,,,,,,0.08327704408503514,-0.03390457647032317,,-0.006229455463568084
NPPC,,-0.004397497631044003,0.07806429230085303,-0.02087017205169362,0.027086534630344175,0.13733098004040342,-0.032216438093659344,-0.03074794072329907,-0.03257699755245757,0.010333292669341805,-0.0149396048435589,-0.01804044522318658,0.03272268246997782,-0.0032387340119947885,-0.038289446243887526,,-0.04406559849702477
LYZ,-0.056794423349209686,0.09781038588093849,-0.0021496007828463535,0.10831279943320539,0.00519917555597961,-0.020989654149633215,-0.05344434001471244,0.01560463212414182,0.0370316710594064,0.1266100098663888,0.07659444339716104,-0.001814286174520306,0.06226370340723789,-0.03266017334399644,-0.0020363610374450375,0.07982999160657615,-0.02008620645936221
EREG,,-0.036202918459612446,0.04998331604626949,,,,0.03791666915554641,,,,0.02306299913352476,0.006619538341923824,,-0.009557494370007425,,0.02079565743407542,
SPTAN1,-0.016588303383505094,0.022539697036543915,0.005184910300946289,-0.030554914832327012,0.0430927285265356,-0.015907546142743725,0.04192941066497567,0.04218766973015248,-0.04714433778917914,-0.07035387599223719,0.0010494970097175433,0.026369688676562423,0.04341596943805859,-0.03565938267474411,0.033548434742177315,0.041023903057056534,0.007747980239992621
PTH2,,,,,,,,,,,,,,0.03995394776083427,,,
LIPC,-0.009995949829788025,,0.031106308244933663,0.028297039159018402,0.013854559522976763,,-0.03371792684613515,-0.018377431268322607,0.034311354076783235,0.024655686646626918,,,0.07698608321475156,,,0.08800925651499217,
COL8A1,-0.04150993709540792,0.027484893478448857,0.009671573326618041,0.08467492054851739,0.019285222418792342,0.013187651987160605,-0.02714556369876171,-0.04116797318890177,0.015707161114495074,-0.01934875496608162,0.0012871719316497495,0.0357450767030344,0.0445208847432366,-0.037121137529400064,0.059693708433430734,-0.006782336285001994,
GSTM2,0.02759047211742658,0.05084748065018553,-0.051781271964697326,0.08841806404182526,-0.04236108771451604,-0.007891946891780476,0.07377311720937742,0.09420029778240283,-0.011075564447318584,-0.016738512628002068,-0.04951547216780358,0.06167588655961072,-0.02710125003412375,0.03291533241350662,0.016245745626424606,0.025006242287591466,
IL4,,,,,,,,,,-0.045976428972559616,,,,,,,
SPX,-0.02176682889881268,,0.00881043738351606,-0.021323431512643386,-0.014305220592017089,0.025202493496748187,0.006021840300921538,0.06666661774297039,-0.025515386547390308,,-0.02670302451736761,-0.001626303010611339,0.004715496069509947,-0.03807870125745424,0.029239377779549422,0.00010652552195957897,0.04778059295868061
MFGE8,0.05011967087018955,0.03802421888177174,0.0003482277809394674,0.0715566428686793,-0.023023717070915783,0.04143731870275157,0.007766734667603041,0.020497711311834834,-0.029898502118033292,-0.17250447913989203,0.01077490627295392,-0.019298491683400726,0.028181655458614167,-0.0035436275903359166,-0.04806311533416364,-0.03863027250132929,0.04915215601017654
TGFA,-0.007635288155633729,-0.0053981668548285025,-0.03394603519000836,0.06013588118089329,0.019588051663862502,-0.005539481632640672,-0.03502702146420454,-0.01947334617718287,-0.061447106602917405,-0.07422594759461343,-0.032056067532328265,0.02523230123892986,0.07495778660167794,-0.028974662038661815,0.005875533562601396,0.05519692378145218,-0.04975251022578212
SLIT2,0.01901052069722834,-0.021338390347346782,0.011222143844579995,0.0010572955888873358,0.019107168224974255,0.05909460227309757,0.04420308656115137,-0.0012976987774918622,0.034052788547585575,-0.009051458962947845,-0.034301481099001135,0.010447621952636455,-0.02479621437866434,0.034191953089569696,-0.05570849253901069,0.03617744836354756,0.023004700618550405
PLTP,0.02975994778519388,0.04370444748073161,0.01386063257827359,0.12454419626483924,0.01925824714477858,-0.02505854723006937,-0.025954432583824048,0.005179340869901129,-0.036729655432200116,0.0330346949188807,0.01199587823467146,0.034953420298180056,0.04978576029487169,-0.017450709582784264,0.1587799164724441,0.038856073037276596,0.06352262593669974
APOD,-0.012573411344125119,-0.007780404082337458,-0.0049409614806840045,0.04062717969796447,0.017084640898305956,0.0014735184378379545,-0.017101223126560133,0.026640160462451424,-0.0008474298130245336,-0.08927192277306124,0.022575492914071245,0.04209065953754133,0.10002727043188275,0.06355429093319451,-0.06469895869843177,0.05852407118480259,-0.03391497691284434
B2M,-0.06754175208142504,0.09447953740236792,0.05820790129917522,0.21021455065111025,0.05022763834650724,0.05355724688132675,-0.03229735048100231,0.0032159886427500103,0.1424670354072671,-0.10191067653038455,0.045070379853686046,0.06235849122845984,0.0718305558209378,0.024106015134349613,0.09555817591034824,0.07023891889581847,0.026953635636082267
OMG,0.04276155621764446,-0.003565921439224553,0.029218455929935407,-0.03933195271827809,0.021962084834661756,-0.003257175634115649,-0.02403707250737427,0.015738355613063523,0.08877441012978461,-0.09658421166741664,0.01349732538287736,0.059727719325055405,0.027404139795740447,-0.062125909992916506,-0.004542828973609441,0.0655331517733992,0.037512704389939665
CXCL3,-0.004643835629389123,0.06890563399663593,0.028388977029303868,0.07246305216456173,0.02471194373962442,-0.010172363295022968,-0.04407340087233197,-0.017145179604139624,-0.010633565880660808,0.03976234761823945,0.029727720043727455,-0.0005290442342342664,0.08554187498963978,-0.0031832051774409436,-0.046468160924978595,0.08212714059754468,
CXCL10,-0.07482770710423735,,-0.007822861188986277,0.18766866250111383,0.0429100785252224,-0.015452564377709976,0.014444490075282455,0.0611082325189465,0.19078349702415415,0.056611190081752555,0.036817592179379265,-0.003936254331980481,-0.0038404099534393604,-0.014550027268368602,,0.09330195863853093,
RSPO3,,0.08805353445715486,0.018658041055439455,-0.045026306337745355,-0.02529823680270254,-0.02470158630697161,0.024666025015110726,-0.01791638224535796,,,-0.018634577846865587,-0.03906655062984713,,-0.001219826725794173,-0.023776693070024658,0.10602887683468261,0.053524646952614566
CORT,-0.038119384267587805,-0.03564453378837438,0.030285676084247582,-0.024674145106753108,-0.014919386390917415,-0.033421411290784665,0.00012225273742592723,0.030252958761756536,,,-0.030199487644819476,-0.017503421595133295,,0.018081987381377763,-0.012643114477787279,,-0.05091460939875384
NCAN,-0.0014815638564908288,0.011611229259421828,0.04037477916848409,0.0323626364810782,0.012013033974805236,-6.910331191858915e-05,0.006431266269901172,0.024287154692500663,-0.07774257314374815,-0.014296649118704709,0.03433508790558024,0.003958206262805852,0.09215711968116881,-0.05275241371491353,0.0619011978517207,-0.05418277740711971,0.0005695431495498677
PRG4,,0.03748909863704208,0.06204729486211947,-0.018731200211110403,0.01023047809425353,,,-0.02094721253206253,,,-0.014424751906008152,0.03682203835535092,,0.06756279794291153,,0.07493562156468768,
ZG16B,0.021621453492808702,,,-0.00490998927798301,0.058557769859731906,,,,,,,,,,,-0.02814087481374486,
TGM2,0.04262033759741536,0.017405710064602696,0.04098614059281785,0.09986149121071279,0.037272070628511275,0.04181435280027994,0.017950482624936353,-0.04585499566292221,0.0019107810703085806,0.052689736130751376,-0.010153616746700157,0.044071184774472465,-0.029566490505476013,0.06521187679489064,-0.0048689756877655175,0.06765345137804356,0.01898452013119674
VEGFC,-0.03945903260503687,0.02481848204331401,-0.028185311491628735,0.011505782623125934,-0.01496726547490418,0.055489857391729236,0.06880688515843421,-0.02137746534199844,0.003035516610213943,0.029743531604511615,-0.034084198038475344,-0.012051316736515457,0.02264703067915727,0.05339751765801012,,0.07533284670039721,
WNT6,-0.0016819413124981625,0.0009674105757771908,-0.025229555192276903,0.0007113330025720756,-0.009947751417218613,,,-0.018657172254202298,,0.08337627762362262,-0.003325701483701691,-0.005739142009155194,,-0.035127594863694274,,-0.033985889942394085,
NRG4,,-0.020131689061679614,0.07089914369632581,0.0023477437051345595,0.040400267716216694,0.026674614157143263,-0.012636360821755073,-0.024939306772007213,,,,,-0.0373386481186742,0.009343950993835223,,-0.022568810601749107,
PMCH,,,,,0.05316288759229792,,,,,,-0.011157189045242495,0.07558041798520525,,-0.02012387178929088,,-0.0014925557005973085,
COL9A1,0.009948999939381094,0.07111891821371234,0.0007781378803852677,0.054990589977563085,0.0018357723339512645,-0.02014253432718159,0.0214562312601969,-0.003388489284444258,0.013854531061723666,-0.09519729627405736,0.042293837191472686,0.0069617823355398595,0.022611117700534922,-0.011477367002794493,,0.03687212192403114,-0.005798625909773144
GDF11,0.03227810762294575,0.0609693566525669,0.017808282373470152,0.13024560026206022,0.014924526168461315,0.053282189076527584,0.0012014858704241338,-0.0280595637619607,-0.05101070817262932,0.014802783980665252,-0.0034358740897392696,-0.0008870284017673249,0.04314437528995335,0.004562264011776308,0.05921490634889993,0.06091950573808274,-0.0027247518134124724
RAET1E,,,,,,,,,,,,,,,,0.010996636237098404,
IL24,,,,,,,,,,,-0.020070757080394595,-0.016459794576297877,,,,,
SORBS1,-0.0011386102470305136,0.024937157889492145,-0.05414142200491538,-0.04406814864871053,-0.007468005580120977,0.02335783534407062,-0.002519325832541584,0.06276818680508951,0.05506194201449479,-0.13377345063465587,-0.02497823140304347,0.018703522774393494,-0.03659333272627374,-0.04268299316740635,0.04527538715453485,-0.03680482451913544,-0.04633721211920501
DLL1,-0.01305909833956821,0.04201190241916722,-0.01966595159325268,0.06916257687249285,0.028136708833951286,-0.0298783656403547,0.005204167961718561,0.04387101862056268,-0.008455317643453105,0.03971644392931498,0.019142837894710787,0.03366399295729165,0.05870514052485606,0.027649226288253424,-0.058309674629882575,0.06598839076980341,-0.02964382658611377
TLN1,0.0523987079947345,0.06992217852779242,-0.02672402634138287,0.13005469834392389,0.04172383971870007,0.004860334888127886,-0.04798943954183274,-0.03904377937729235,0.02688198616582765,0.04903846736959888,-0.01225263013676813,0.038447516143336365,0.03767489710039498,-0.05436859336989255,0.1178843264591994,0.07193851147393406,0.03371820689466568
COL2A1,,,-0.016353697097443942,-0.024902891413384257,,,,-0.017405877255290407,,,0.01951439362532694,0.000920801784189727,,-0.013374048643029606,,0.08695580561835214,
SHH,,,0.04274782863046001,-0.0011972874221186816,0.06509506043789984,0.09240548503136409,,-0.0166120421275334,0.017334795889389014,0.00511066344616619,0.06697198534735876,0.008905978482167893,-0.021522593082669322,0.009987027249116303,,0.01671860844894111,
PON2,0.0010491208297491528,0.05255420876450165,0.0034829598740190445,0.10069342668243521,-0.04226383961869621,-0.03934759518369369,-0.06702888497318231,0.03274832671693227,0.0752823894498599,-0.157568423735669,0.03545170389366418,-0.012043150334989575,-0.00444975820428246,-0.0915478473142627,0.02774339237771436,0.04711193493878882,-0.03357833069086824
ICAM5,-0.022687126327114098,-0.028708795695934125,0.02033068890092436,-0.021264134229078097,0.03524951476170771,0.021594301618052463,-0.007335443247458661,-0.032442420942835865,,,0.08065092625692663,0.057072351879461615,,0.0846532646125001,0.06944668459728634,-0.0392891640255251,-0.03922248589679197
