,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
SFRP1,0.03245283141841075,0.03588045628758264,-0.02230975814889866,-0.03413402443944522,0.028966934371624092,-0.017982934626957985,-0.017902156168854405,-0.08879336340218134,-0.03878624143653818
CXCL13,,,,,,,,,0.11668848299933064
MICA,-0.005690046311603495,0.07647040679375033,-0.07140381829465983,0.0730996033707311,-0.04185078515114609,0.027122861848991413,-0.057998653044409994,-0.0433507476838766,0.06959819791709367
TG,0.0635646094519934,-0.03155792084611865,-0.014872033034483131,0.020634436888812283,-0.015998607753503907,,-0.026048469931850296,,-0.02778985863279328
ADA,0.06401171632923752,0.03732951176432891,-0.07643868163001344,-0.02423475814270367,-0.02598302560058223,-0.020330716024689326,-0.031304953451783565,-0.06024732517590239,0.03242538988935721
LAMC3,0.03238923364798633,-0.025350239198939317,-0.079420791257205,-0.03195700593894821,-0.01636444391626745,-0.05131530540218352,0.05715315132256265,-0.007873896720290935,0.02473846399321979
CCL7,-0.014722695665497974,,,,,,,,0.03863944088270601
NGF,-0.02527813734204637,-0.03011472085880232,,,,-0.017003786226391822,,,0.038206050925697524
TNFSF15,,-0.036565873264918315,,,,,,,0.14349871403806605
HMGB1,0.08139924425201701,-0.01985443624309607,-0.0919089293301272,0.019639415379084316,-0.03940639990979344,-0.10656599136915626,-0.027653823300558558,-0.02666584087266965,0.005222917637313832
ITGB3BP,-0.03189430419775349,-0.040790004031101626,-0.049111764961537845,0.014283979127327,-0.047557922122102275,0.02057507705164817,-0.11399702540530011,0.07848953094409304,-0.07194934475563339
AANAT,0.044145789109179656,,-0.011115137292220299,-0.013964822730455361,-0.018441851424192742,-0.015986059734975504,0.007158063022975721,,-0.018983008272571215
RELN,0.04102722838457959,-0.007910255600919862,-0.01933849648753936,0.07366973425630335,0.0585274791406698,0.011701658719857497,0.04018578868533524,-0.04724678284201145,-0.00925141092104384
IL15,-0.04655275041559693,0.050458944050561484,-0.028992807429955057,-0.006189355775890718,-0.018520370617783822,-0.032759007134867686,-0.021573642335708926,-0.027562091292827984,0.06924297176928644
UTS2,,,-0.03666488410547121,,,,,,
BSG,0.0511647826047269,0.0057646219993120655,-0.007120725572836236,-0.014003393629023845,-0.015168763660075768,0.046544799544365016,-0.1176073913896409,0.005113071359065954,0.012491082873830672
ADAMTS3,-0.017846391770925424,-0.02424639383180124,-0.09747788882305675,0.0037494143668091247,-0.020562454730794693,0.06108969629418624,0.07456498486946923,-0.0316883426494869,0.018749585599745655
CD34,0.006423211052540301,0.027149010851737775,-0.03429041766349398,0.04456143296870962,0.00913710987963094,0.0038247291177060517,0.053075318597410395,-0.021784598872601414,0.056756109988431454
CCL23,,,-0.012647261826633642,,,,,,
PLAT,-0.01089857317302516,0.011955000650865202,-0.07738814187482645,-0.08905747353343442,-0.009147929829023238,0.08165238959442077,-0.045724933724273956,0.06272017517462225,0.015272542147437349
NTF3,,,,,-0.029769547585711077,,,,
LTA,,,,-0.01344957965156409,,,-0.021573644998769403,,
CKLF,-0.011434219651764659,-0.061287306521837004,-0.0894798526315905,-0.04385108580542207,-0.04513269045233094,-0.008461810615955214,-0.072985528449764,0.0027397817143790903,0.049672796728822556
CD24,0.04082032058538237,0.08097294864176127,-0.03543927390619733,0.014518631128438271,-0.05754802090420893,-0.05242104437603475,-0.03301290819150131,0.07238443519382394,0.018015965309798564
HSP90AA1,-0.025311104854627235,0.13476123208018417,0.13786717191448755,0.015561473771604429,0.07765958489519899,0.11836879383784077,0.150611299204322,-0.00943142685283092,-0.0041292720497679205
BMP4,0.04776991864890973,-0.027789423697746438,-0.034046044686407734,-0.006736055920343995,-0.052665605740419036,-0.025498112156806592,0.03814004531201867,,-0.05264411034093921
SCGB3A1,-0.014722694193248079,-0.03321344898663868,,,-0.015555882050328538,-0.02813993880039569,-0.015053804180618175,,0.044919177298560826
IGFBP4,0.011804036457131751,-0.07518447576546061,-0.09412575273180786,-0.08812417502148077,-0.03793508846982748,-0.04957285797322426,-0.020556573715570788,-0.08326721453996377,-0.0002184642690478047
RSPO4,,,,-0.015642679924337172,0.05596336619629838,,-0.029926041991683767,,-0.02393682149761592
LEFTY2,0.014043813973315927,0.005449047264985387,-0.061416925939630815,-0.03852245625020524,0.01686136987418167,-0.017003786226391822,-0.013707896425826267,-0.042675916228292414,0.04149686142988289
PF4,0.006610076149893627,,,,,,,,-0.0187510667366814
ANGPTL2,0.04334221824144161,-0.1131423905320109,-0.03933306821228738,-0.027690693111147135,-0.013678268856806227,-0.06670473641707966,-0.12146381514784821,0.10444938560645253,-0.03779434357074337
LRIG2,-0.022245134887011547,-0.0006430243822309771,-0.04413476214991746,-0.02946937862213577,1.1585625909452194e-06,0.05560626690975653,0.006586787973848522,-0.011118400079353304,0.015711821366833557
ICOSLG,-0.033001789404417434,0.0067330604306133105,-0.07021227132627385,0.010937895406109755,-0.00034595995676340067,-0.04834984407814865,-0.06476733685638973,-0.06511365937690662,0.08233104745928561
WIF1,-0.0020538159585432956,0.02721079715724873,0.0999522712979396,-0.012071085590059719,-0.009819808235870356,0.09787358025619224,0.1174162995098423,-0.028046816101638172,-0.034407806832614816
NPPC,-0.003964837359235334,0.03914952197690088,-0.029927067316083914,-0.023546852558650855,0.032113618640764584,0.010480026582661776,-0.12220808843134408,0.0397097988725556,0.08290295763856771
LYZ,-0.03474541448447559,-0.04018946309240291,-0.059522402828504614,0.014961249853226612,-0.06447716072788424,-0.1019181402592755,0.0006374823133667237,-0.056134343406828005,-0.02632184455354877
EREG,,,,,,-0.01749192686831167,,,-0.02158803249473521
SPTAN1,0.1044157901889082,0.047858100485228636,0.1514060487023678,0.06570903381297591,-0.005542590095066894,0.12088550433266972,0.0415088216711531,0.020722961885773744,-0.038133329844873845
LIPC,-0.018697470909340298,0.008474311758121094,0.0006116066745552961,-0.019284707083972886,,-0.03132772221041567,-0.03389017884166873,,0.006814698237721566
COL8A1,-0.03866108249504666,-0.026378648538520913,-0.038981818984375395,-0.016834060515309814,-0.01809371810169513,-0.019832836379331212,-0.09868847602024988,-0.03958129061006215,0.08317962163781686
GSTM2,-0.02496149124297643,0.02849755851950542,-0.040717933947359806,0.014527519456466633,0.03803541689807899,0.010856156689326995,-0.026435971561982855,0.06185994973108394,0.05056253298278349
SPX,0.0060562708613778795,0.001477039623993917,0.1480950673775711,0.0034881230619372918,-0.05518477427844686,-0.010036828494573484,0.10487701082042145,0.054816931369355816,-0.03666290855812222
MFGE8,-0.004753745441855094,-0.024126026145206626,-0.0653132888213838,0.027258435864072537,0.0034798249111520382,-0.013144390099052886,-0.0638599788491269,0.03930393103638768,-0.003893246023184332
TGFA,0.03743389815149472,-0.05247384261132695,-0.08820244753222224,-0.06318762592461455,-0.021180088568611796,-0.06698671422067205,-0.030983895406099752,0.04657344851963063,-0.025140278625236177
SLIT2,-0.056628897959856386,0.037506582608764244,0.00919540026276161,0.07251768253822494,0.0037941018177820246,0.0808576150580311,0.16580922641068732,0.10356791113795251,0.10637595954748721
PLTP,-0.027208049234237874,-0.06006969855106466,-0.12479949339328383,0.002043687620659155,-0.08020118758473765,-0.1125539651808274,-0.04170298983427211,-0.02804451243940595,-0.05863975729032425
APOD,0.08078705447072344,0.08984059021285881,-0.04742536896721771,0.07474863527079428,-0.010636812136058485,-0.13838995636290014,0.06797966487975335,-0.01418243586365511,-0.05082711806375478
B2M,-0.04587007279614149,-0.08664036108440741,-0.11139427930161774,-0.001866385449012888,-0.08906445278481263,-0.10075509987059655,-0.14343438642037903,-0.10251137301327491,-0.06271216817075959
OMG,0.09001543944124996,-0.021770357173145318,0.05785452384691178,0.0904918970795059,-0.01724175587274882,0.1126150234235166,0.11244115275949924,0.04960610273287604,-0.04375922045049893
CXCL3,-0.037714810742781636,,-0.01459364393241803,-0.051513715883920334,-0.01664150320883005,0.018244325247611246,-0.015536931092589744,0.06728003162466718,0.07120137481312236
CXCL10,-0.0016935397824138947,-0.014887703437804784,-0.028073529896413395,0.0009852686322930457,-0.02527966139413554,0.16193062668048877,-0.02469006375074141,,-0.03118637348417353
RSPO3,0.10197847217094991,0.1144101689509789,-0.01825164480704446,0.12930023023433843,0.01182849167086304,-0.03756743524678024,0.10835169787038536,-0.024923229419592793,0.05042256942664545
CORT,-0.03495806796470982,0.04486809579946947,0.043376195065734154,0.0818206928936331,0.0487597746600484,0.044536472499361636,-0.03404210457549398,-0.053281370567159474,
NCAN,0.05360740115950412,-0.044493319203029125,-0.08191480727348704,-0.025202171698802317,-0.015072885304872996,0.05508904025107198,-0.1389672053287941,0.02663955260493263,-0.03298389760880499
PRG4,0.024054559049383747,,-0.015810883135374345,-0.01999072395253434,,,-0.00079729831136746,,0.09036313196993123
ZG16B,-0.00389309373779902,,0.07498637805498394,-0.010686911965593647,,,,,-0.015996583032262694
TGM2,-0.04277480102662499,-0.05314151861530888,-0.01888078172444657,-0.00042765117448799293,-0.009956201989321168,-0.038803351371950276,0.1541483231979127,-0.047195089912516794,-0.017686234185942524
VEGFC,-0.028112627770869987,-0.030462919509386434,-0.020845656715304087,0.033611942419287485,0.07958087039390857,-0.019765801199049884,0.05061982051566099,,0.03971424993786892
WNT6,-0.023754743981698332,-0.026687264293900243,-0.015547933218080966,-0.023783341402603367,,,-0.016907096127831134,,-0.016529269593549917
NRG4,-0.01356011958548237,0.002789094672078778,-0.019693457960048757,0.04709268506873501,-0.03643192937622709,-0.022020272124642002,0.006947243328284907,,0.12370020860835551
PMCH,-0.015628767572673303,,,0.02021491740371378,,,,,0.03235245220408969
COL9A1,0.03012280646483814,-0.07802926392460988,-0.04052699816619858,0.00960892457131104,-0.024152589976263673,0.10881113958026249,0.08527299443403225,,0.020658213178715957
GDF11,0.019716069213719375,-0.07908624330853789,-0.05562858484376798,-0.040162819011593014,-0.045783185822674245,-0.04850282337921955,-0.08253110430735294,-0.024647826845192643,0.011494564936291272
IL24,,,,,,,,,0.06429522228030274
SORBS1,0.0011261847025059125,-0.08314073666333362,0.02188786134701033,0.015682643333006174,-0.05307258344367393,0.05442216768917318,-0.00929686498954726,0.003600843215478039,0.021796910978934936
DLL1,0.05208982899846815,-0.05701850474159128,-0.04836519550225991,0.03612179293087845,0.03525859815946024,0.0037452549481951096,-0.06719853099611625,-0.03581319806439514,-0.048110632501925765
TLN1,-0.0704254647899343,-0.09012199222822743,-0.09331229612523739,0.0020087119017644785,0.012188544997876022,-0.12017991715569754,-0.11034760463884616,-0.04578196908360682,0.011641898091352252
COL2A1,0.031995220388239244,0.022848574204693013,-0.0145936488987968,,,,-0.01577317483779681,,-0.022395260877805665
SHH,,-0.03155792421977618,-0.011472381255526196,-0.043040766159818875,-0.01786092686736462,,-0.015053802864821976,,0.009449904655026814
PON2,0.0595511183323916,-0.043339224613809464,-0.12897742333335582,-0.05630805000580839,-0.01986565980426421,0.032896271484093735,-0.04478580744642638,-0.09227605101240624,-0.009115198438255413
ICAM5,0.055177430004592506,0.024097018068346347,0.01606076651579696,-0.009448769772327328,0.03084876677391266,0.08630505957411086,0.1446030208916184,-0.05835338813724708,-0.018526163502400286
HPX,0.0033295918230420067,0.0023359743186530703,-0.021251393217069675,-0.02097240238043452,-0.015555880464443828,,-0.0008192134466768282,,-0.03966966780199299
SFRP2,0.05106669376509893,-0.017200557312986187,0.021533596321657494,0.03077671567923725,0.001951455415752057,-0.03812982504503782,0.028770240724326962,-0.04756091524718014,0.008762151189131682
CFC1,,0.03900561586508315,,0.02768861151720345,,-0.0179677825021081,,,-0.021994964171090085
CD70,-0.035760959838010725,,,-0.02508817669782703,,,,,0.08055438701623108
HP,0.06315315098933544,,-0.023866471204045663,-0.051984032161524335,0.023222009560070454,-0.040544212713812366,-0.0025419830074675676,,0.03115267748451407
CXCL2,0.014819835498485787,-0.022725251944304928,0.013737816110632696,-0.04184714009424171,0.03358060870188072,-0.03521938007590935,-0.02979509396807327,0.03334699884736869,0.039475345562690396
NPPB,-0.0005199793902519372,,,-0.011776999631412164,,,-0.019372222267661235,,
CCK,0.08643594972777217,0.008804372138443416,0.1360907984657629,0.12206306233835847,0.024619283181221367,0.13496731880878995,0.20092362708121522,0.054179166889333163,-0.015305395140400236
SEMA6A,0.048438366639940264,-0.061927764507361024,-0.09265608777311907,-0.03563245255415295,-0.028755582574775652,-0.07303710936867064,-0.08790074457346804,-0.03480653090106236,-0.03097819159026777
IRAK4,0.012919607875720534,-0.07371234496118816,-0.03899418413306394,-0.03166882079529741,-0.011069796250750394,-0.013912793071983898,-0.03583819737474466,0.01755767598958032,0.01108661660476797
GSTP1,0.043089273859859646,-0.10902813327596193,-0.1135468653353161,-0.00018539640829994637,0.01598220437745465,-0.09808791816262698,-0.14010776791410207,0.004623791933347833,-0.0230061822661357
VCAM1,-0.028358529746164835,-0.029137337156989913,-0.10828719405048572,0.05419703811361523,-0.010998040887970828,0.016664440443784456,-0.022607162407465024,-0.03485120286685393,0.0654647128790158
NXPH3,-0.012401147145610823,0.005465093590394342,-0.016034563100316472,0.000253836586979208,0.04921805430617438,0.04273108049604702,-0.005004913259884376,0.09916336260409037,0.03693675620864838
MTMR4,0.06647294095401389,-0.020552285427147213,0.08736550699592549,-0.006972218172009591,0.010718077585636972,-0.017086023700454932,-0.01777494799096343,0.07876584235511654,0.039403902471791055
LAMC2,-0.01490806880360631,0.08047637566135889,,-0.01482592864457953,,,,,0.05893253349374805
IL10,-0.007866722859749117,,-0.01915012576405226,-0.04635559449742861,,-0.013231307432614156,-0.01734089309108345,,-0.028040538232031877
SEMA4D,0.04503534222097524,0.06909575417115826,0.01494315258305641,0.0202249960897956,0.03713604840963635,-0.014692895588276723,-0.03829555634918781,0.15773516578798602,0.04073469967821466
TRH,-0.05630818016023703,-0.04279480659741403,-0.03023389317233545,-0.03129219445948014,,0.1711040850552877,-0.05309355086215567,-0.028994792589141328,0.015222285248237748
SEMA6D,-0.03615202177008402,-0.06441316813973308,-0.05606992577118271,-0.05199749677033705,-0.015295488101621207,-0.013291115354742441,-0.042150041732312946,-0.04248465798919762,-0.031474429734372936
CEL,,,,,,,,,-0.025573242160898214
PDCD1LG2,0.03300470338559534,0.035470741189857456,-0.03495561450121969,0.022465369417353106,0.041875094003026546,-0.04005846414490953,-0.029663657377694445,,0.023641035073847003
SPINT1,0.018781645567763443,-0.03321345913501791,-0.03639469182047849,-0.025756811212899706,-0.025421731054141184,-0.02717430368851775,-0.025452697884030675,,0.04772820527179063
CTHRC1,0.023803854379041596,-0.05277131886310502,-0.06608710786220862,0.033893709507196154,0.0025015009071013383,-0.05382242373759815,-0.034840526928704936,,-0.0036401507891775345
PODXL,0.017129235583729318,-0.05492584218512504,-0.1173673526056735,-0.09440632363343512,-0.00985393079052124,0.07266234758873621,-0.009385234016867076,-0.02169075374238084,-0.009419051313125225
JAM3,-0.03532767514111016,-0.06276650750098008,-0.10817433326513574,0.0363049042465847,-0.013150488204410438,-0.09841262583418414,-0.08226711029471687,0.07562895380408487,-0.032834754787757645
TGFB2,-0.039807149223194865,-0.006365290755317601,-0.09720446065436489,0.029886076113579994,-0.013167776190089603,0.05620974051742279,-0.06463227078174555,-0.12439961859025932,0.021314002930851474
COL18A1,0.03986667323723844,-0.08167113512402782,-0.08254475529511238,-0.02661907244575325,-0.03801205467562109,-0.05495270226748428,0.02469192472682437,0.018079147810550384,-0.03515342912822235
NODAL,-0.030631906586254767,-0.017038897233808446,-0.03845927179568477,,,,-0.01371407498322003,,0.0011574241909083573
INHBB,-0.03243598005371904,-0.0465303092817655,-0.04648878153755123,0.025570114286453872,-0.03720943187777446,0.012646660225662866,-0.0703607203951179,-0.0748190465082532,-0.049447175967884345
LCN1,-0.014908072157982491,,-0.012806773414840577,,,,,,0.10124666088500865
ARF4,-0.05084450486368259,-0.03228402532816571,-0.07008906561228906,0.014841195336322516,-0.05382997209686066,-0.04466304435412012,-0.12208465989913427,-0.011905387243982407,0.0022588331361043236
CXCL14,-0.00979787613788704,0.02185847861646502,0.06343556776965609,-0.061077431070738916,-0.020132588136594402,-0.040381925620474164,0.08462744414990829,0.02626606529292501,-0.003478477715718015
LIF,0.0036216211718111293,-0.032395376041365796,-0.004441479911785698,-0.04861397220201252,-0.00300615205213753,-0.024446177805144884,0.010963736819348022,-0.04408201050078883,0.059559687290622505
IL17B,,,-0.021150576552867256,,,,,,0.007320786138627772
MMP1,-0.020553239265663596,,,,,,,,-0.017295888875002906
MATN1,0.015938821857668498,0.06568117637213718,0.10180209845901952,-0.011924909511825562,,,-0.015773172874900675,,-0.017299402583396743
ADAM28,-0.042178942408731254,-0.016590274810003247,-0.06831470492343955,0.05701159674133782,-0.05782558154228983,-0.0482405112862176,0.0644641626807012,0.010436490153306463,-0.06326485292677465
TCN2,0.00132563606714687,-0.03966475107288919,-0.08722065113789466,0.05195532295936301,-0.01799578007122695,-0.040295122006799744,0.03443785920566856,0.052961634623663385,0.0058295026523002775
THPO,-0.025505555035881915,0.09059232902919288,-0.026130761396993243,0.08063286132263014,-0.019190497694589276,-0.02426706460051475,-0.015773174686804774,,0.012219792298220303
CUBN,-0.006913816469655494,-0.05563589333811219,-0.0326878197357307,0.004386435093388919,0.030446006451099947,-0.018660596328902965,0.011079388917185249,-0.03617666864025994,-0.005969843189270577
TIMP3,-0.024828001599228253,0.027268001807621664,-0.08911091927822164,0.04334954142362978,-0.008818678529802792,-0.05677403076306414,0.04396220101872574,0.008839855630923188,-0.06493088883925072
PIGF,0.006793397098137105,0.03178799894913055,-0.03150239616722325,-0.007983807849853579,0.006806645096904507,-0.0231580528039083,-0.017180711874478234,-0.031884807457110274,0.03187722055703807
CRH,-0.017466581465897017,0.07416049511036567,0.13904471992634873,0.0413285915293799,-0.02580381373181269,0.004405714085029683,0.04137804958333149,0.025992106360056857,-0.03788842215743044
BDNF,0.024599461493302298,0.01781138954038789,0.022225830427493348,-0.07623049232702066,0.01692662536980533,-0.024086801614998023,0.0772862252900919,-0.0312533599011052,0.025565604683363708
CCL5,0.06972446631781944,0.03924970913839032,-0.029071484288215453,0.011768180879111939,-0.03438088535073822,0.002455356132195305,0.05901685447474052,-0.04164842687180593,0.01881401723467991
GAD1,0.02698202245216781,0.08425023285387302,0.11209837641917435,0.10535436397924682,-0.00395762896581636,0.039519471869774454,0.20161587731747774,0.008850732633327066,-0.04199885832809694
COL14A1,0.01724454659714583,-0.04079955128166727,-0.02271847562440934,-0.025903484064199477,-0.025136866383836193,-0.042802343769998336,-0.05283987596860751,,0.01774128114502922
HLA-A,-0.032571698407639044,-0.06696204172060373,-0.11901950756751492,-0.05441849926991081,-0.02793123980711432,-0.1337388938595028,-0.14351058770431296,-0.05906681288354891,-0.032942902736904596
CD5L,-0.017466579445146582,,,,,-0.003338035966059141,,,
FGF18,-0.015804097418010567,0.005975888001475259,,0.07276052779574047,,,,,-0.023748956856824936
ADM,-0.050636780241316674,-0.06546931382988563,-0.04336051517801213,-0.04700486628921725,0.0643078869878941,-0.04103303217490896,-0.1507420488998365,0.05224057647111073,0.05043311819930613
CCL15,0.020501184067965875,,,,-0.013072473306339616,,,,
GNAI2,-0.07225458845902658,-0.06779090457039383,-0.09597217925781745,-0.06383776130196908,-0.02496070708412807,-0.08868815079152269,-0.0553300870147916,0.0355541919338787,-0.051903734564536425
HDC,,,-0.04191662863865163,,-0.02336196261813681,,,,-0.017299394748661042
COL11A1,-0.018002617356962,-0.0839104243696267,-0.02328379207397882,-0.024404588936156234,-0.007868603021984237,-0.030740842432559697,0.008038116762267587,,0.004651333673942026
NUCB2,0.007733110156874764,0.010368365872354747,-0.018879764962716972,-0.02262113959570744,-0.008087478845098365,-0.00023982806647239525,0.062048707706125854,0.030165341100827168,-0.0410175646709696
FGF16,,,,,,,,,0.10160837070690909
CXCL1,0.046952393685592085,,0.06033921609782476,-0.02698293733388188,-0.0174634674705807,-0.03455168776996556,-0.021398211902944476,-0.0518174466596357,0.026491788307030147
VCAN,0.005780090359229622,-0.053102801037470795,-0.11036438692552493,0.0009391459073717647,-0.08060292187044481,0.018435164281391445,-0.1830803822311119,-0.049226249960111934,-0.003704864186352525
MMP7,-0.05124714205900543,0.015426445481872978,0.07211041355889089,0.03515595982886942,0.0024081135413917625,-0.014903625030026998,-0.010386418584921458,,0.033255644482614984
PTPN6,-0.029117079448795758,-0.04235495780837915,-0.08650782239264083,-0.0032588003590245654,-0.005380668630332945,0.025995470385830183,0.024260719181121736,0.09191950342987691,-0.05018749104692156
PTGS2,-0.028364577797439422,-0.006870608786150695,0.04033141933442501,0.0023669326423945074,0.13744233900142908,0.057926438378657,0.052354898415540065,-0.030758981935822632,0.04195477929057158
XCL1,0.03507839991464004,,,-0.01934328113512277,,-0.019549315488765977,,,0.019387596965467012
CD58,-0.020131664303439035,0.022795789427940392,-0.07404977554659439,-0.03189749201977811,-0.008306816498800848,0.03412722466779797,-0.04498897609602466,0.04989279886102435,0.05651203022797868
TNFSF14,-0.019285772028070594,,-0.019477699313306864,0.007570255334608426,-0.017057212425799342,-0.04245089869685218,,-0.035000521607794474,0.07147563821435131
CNTN4,-0.022971468807532452,0.0638967956986645,0.11687931364749612,0.05048442622460624,-0.020550978029326965,0.09326539207201619,0.10159363454883945,-0.04911016805042588,-0.04797620073693404
INSL3,-0.017146128804016017,,,-0.013580119154762607,,,,,
BTLA,,,,,0.033332559754891355,,,,
MFNG,-0.08099869786816596,0.013537159846258823,-0.06488340094237555,0.021001952189274104,0.008435353393250867,-0.041308090157777956,0.05118943790201639,0.04899624517800618,-0.059897748113644005
ICAM1,0.003872635453521823,0.013530222339020874,-0.07838987474132306,-0.02722036680046342,0.005070541598871167,-0.023785758729323186,0.02452847580244677,-0.03574597133630957,0.06402713087010158
PROS1,-0.051277496231024275,-0.10037354542125043,-0.08666180527319281,-0.022245505756136704,-0.0184538680049152,-0.039694811652295395,-0.041949246056803564,0.05214397174248989,0.009482647215562176
CLCF1,0.0019436960147847144,0.017933172498609307,-0.04762610155000102,-0.03217908845020973,0.015919747179102623,-0.0342804525710091,-0.038591481672857045,-0.015800776420156447,0.02488401001564076
PSAP,-0.0757574851330736,0.06916694863225091,0.006362120264113201,0.03248813354555179,0.027420797533318695,-0.06628542935031972,0.17936242454613022,-0.006238705382753475,-0.014667794789671689
EFEMP1,-0.07756670927532128,0.038225769321948155,-0.07764479854920435,0.06676581448600657,0.021964296470316755,-0.06327325073780958,-0.09790335813893161,-0.0776243074380186,0.044116429229327514
C1QTNF1,-0.02836421091925648,-0.04898371970504577,-0.043526391523812165,0.03469954340703574,-0.006751226297541312,-0.011055221142133278,-0.08101906281665125,-0.010421049431043982,0.02324688152962612
ALB,-0.026508362557948865,-0.030988091123901263,-0.015679906726372272,-0.014825928265074298,-0.019373390707595216,-0.05330565090068579,-0.034125236039510086,0.021523282713923383,-0.024492837286923443
EFNA3,-0.006872941318875502,0.029326087168257867,0.12908204209370433,0.01428587947318416,0.011075347064171044,0.016503603382775213,-0.00014370444585045975,-0.015369214098408775,0.041088834270650146
DRAXIN,-0.024705306443375392,-0.07136383371962718,-0.0735150267947983,-0.0674194775187938,-0.015555882050328538,-0.02040277794528567,-0.05410662064124657,-0.017093319028857083,-0.048676872676324034
RAET1L,0.012015956499007746,,,,0.012704883142839988,,,,
NPTX2,-0.046414691943933294,0.04451898124167841,0.10361791396726847,0.03598987378267478,-0.05979615986370736,-0.02886661767170902,-0.053991959315051415,0.044769746611094056,-0.014167460543494121
