,UKF243,UKF251,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
CUBN,-0.06428231898727012,-0.03251507848512952,0.022376383993285016,0.01905747321871129,0.06513082289858828,0.04037880161200287,0.04331986741415465,-0.04030623338050079,-0.05130241288608834,0.059576746221517395,-0.01676539871735223,0.03977960327388169
TIMP3,-0.030804505350945737,-0.033410378756226586,0.015200210765881877,-0.030672829339600315,0.04108681111644482,0.0035556614698220774,-0.0036413566946226585,-0.04082290114670813,0.028702425015737332,0.03909228962760641,0.01146593951570472,-0.029391554299296924
PIGF,-0.000619012104309343,0.01258690553182355,-0.004324857714278811,0.011820911431115189,0.025288865715468418,0.04664204657393472,-0.02733897960063791,0.05644187593982495,-0.0024433885532606668,-0.02685916261714651,0.08000258965921914,0.025607589853306443
CRH,,-0.01694122355821298,-0.020730424848173234,-0.021247720115902344,,-0.027116031914266276,,,-0.03697297643655069,0.005332565702653636,0.025277584139346033,0.0769061468490436
BDNF,0.024092483665054763,-0.015154921953611086,-5.398903347925202e-06,-0.04763365298527309,-0.023587239321745956,0.07022262956016,0.08401695890328567,-0.007056022097887858,0.10680067087228705,-0.04564606402040024,-0.0485834425274214,0.03540854878915251
CCL5,0.05883504049485984,0.09754907075467151,-0.023664991624361104,-0.013997068617368068,0.10492620393451321,-0.02689553033890481,0.09961155484114187,0.0516631787889359,0.07070002507185512,0.023914992818333265,-0.04673582516252175,0.023357097810154184
GAD1,0.04304340042393762,-0.01806240380447373,0.02533306341566833,0.030719460635977552,0.010901210882751948,-0.06864147961656927,-0.040320585961182355,-0.07304916915253866,0.0031955563821652903,0.00809895765800532,0.040673982762621595,-0.01582441907520759
COL14A1,0.013165985751918036,-0.0211405091502437,0.013555377158084908,-0.00999131853858009,0.024822384906568205,-0.011400299716142861,0.048816519468027855,0.0036547049619304597,-0.04369864881612686,0.0017197419816741626,,0.08294182249347795
HLA-A,0.039618288921430746,0.02219295695775389,0.06456182948321253,0.04650636616253818,0.022847329782658056,0.020705089894144598,0.017945568646481985,0.09744016191176244,-0.03180361549987782,0.0214308500747151,0.03164563982155352,0.0066653465773124174
CD5L,,0.07698811487520307,,,,,,,,,,
FGF18,,,0.05482087154426857,0.061181512312339405,-0.015877727162263256,,,,,-0.028077929574693093,,-0.018186166256348817
ADM,-0.11663258433348055,0.0593267797465785,0.02276508975944289,-0.05983167545452877,-0.015449790439979239,0.013634998468893314,-0.01120332083212878,-0.08923336859670569,-0.04961301009695188,0.033728176270856516,0.04662488471446855,0.027838628484156292
CCL15,,,,,,,-0.026740688915261986,,,,,-0.015772860582280182
GNAI2,0.04039868474437617,0.02874402669192264,-0.028070418780002097,0.030043620994779842,0.008695284510267619,0.05909007781486631,0.03946323193187847,-0.017278806235048568,0.03581706466261949,0.03250120466634289,-0.01358406215882475,0.012430828555734469
HDC,,,,,,,,,,,,0.020426019471071068
COL11A1,,-0.0035301298524782736,0.03505600605373519,-0.027622285638399153,-0.02432192921430935,0.047558524566015205,0.05099039002137758,0.10826522568521871,0.041639661238468496,0.03663180867599827,,-0.015245924738873897
NUCB2,0.028098541994059888,0.026706216819824716,-0.007883862173820717,-0.0004910152519874555,0.03364474115960845,-0.02074298371749547,0.00828859234893959,0.03925094297828996,-0.06079785298751626,0.05295427891715288,0.12368657198527389,-0.007898635206732032
CXCL1,-0.0021548988742436216,0.01704698220406642,0.057263333331224874,0.007548403806934327,-0.023987544725587878,0.06398601763270592,-0.028638522226696148,0.08506149475743062,-0.0329731213689097,0.022141382334828555,-0.06805600176651093,-0.016550879186929063
VCAN,0.11056582133766893,0.015633127340464584,0.03058952654120301,0.043505092565989834,0.0219363051944494,0.053865011891998944,-0.00707636272946816,-0.02050446740242657,0.04741877384288673,-0.0390863341954505,-0.08597815591755388,-0.05313081792619045
MMP7,0.029573270698855146,,0.04102865584336042,-0.013329773628060341,-0.03147625113111257,-0.0306421653665374,0.05444777861717795,0.045753113767837014,,-0.04395866642787271,,0.018731420990315342
PTPN6,-0.03770351323208909,0.01751707641525952,-0.03443390194159466,0.045556707595287356,-0.0005626765533481486,0.027139480697659278,0.016747631391219854,0.11510459826236279,0.05377331064361599,0.10338283588792016,-0.03683298681651345,0.017719628566119493
PTGS2,-0.03240505702602422,-0.016219235828260414,0.02733341411070311,-0.02163330415381639,-0.029293436860599018,0.026065698277105937,0.0641431043404156,0.007280065518992086,-0.027118573394134912,0.06386284789702966,-0.10103860711549116,0.06515113356588254
XCL1,,,-0.0179201316956165,0.06701378421138668,-0.028514720585192485,,,,,,,
CD58,0.006566262315282757,0.022898098512372025,-0.02994228844591315,0.06306832774034941,-0.014596419669440657,0.08601608619506851,0.10296982967856881,-0.004390436125463201,-0.017286099743352882,0.019227581471882305,0.027265420636407533,0.05209932575895252
TNFSF14,0.030478548437438375,-0.01895475915972889,-0.016065702098084392,0.01391402028827837,,,0.010619020272903932,-0.02321674716894781,-0.011832982534602443,-0.0234614509715263,0.07939786755376183,0.020257022130049294
CNTN4,0.007484043158491733,-0.014837725004167917,-0.032205700671301615,0.023091344135156858,,-0.02203318394040565,-0.03180018486401526,,-0.02752807517133425,-0.01382216772096393,0.09169459638982595,0.0053518331909282214
NTF4,,,-0.022668181830465928,,,,,,,,,
INSL3,,,0.0018342939449147422,-0.01537063096115519,,,,,,-0.023461448704772365,,0.01714017764079366
BTLA,,,-0.02614315607579312,,,,,,,,,-0.020882855395669784
MFNG,0.038059676132386686,0.017775524604374978,0.007043132466936748,0.05603330685590577,0.0009811297789579338,0.06322259438725988,-0.08453737922633728,0.03914571975250151,0.020591065559674486,0.06284567372780542,0.06981043819811107,0.013505144578127563
ICAM1,0.013826041838479209,0.0009535025412064522,0.006675902596242237,0.04881412639467143,-0.038508725276726274,0.023163447514338062,0.0814764529992315,0.10722481827065614,-0.016422656091892723,0.024908191691845626,-0.03575494987799605,0.05392437089785193
PROS1,-0.009684870795122381,0.08878752377982724,0.026724539698587957,-0.024402827330675645,-0.015988852434541942,0.06715881921768592,0.11612233189740946,-0.006384386162033442,0.003354970485728493,0.04082023606548407,0.055698331876234915,0.07745156430244854
CLCF1,-0.037538722791597756,0.027101561373068028,0.056239791633308556,0.01966198275189325,0.07119383080097343,-0.023668796964071724,0.0411940907617279,-0.03554651175043328,0.06868464242413734,-0.0011007233673584326,0.054747313994618,0.03619067233089644
PSAP,0.048728428776306384,0.008231202416786028,0.05030043011216686,0.08249808978578702,0.02951283520734038,-0.013010165980882735,0.10515775626400535,0.049207526919363115,0.009014047676587195,0.025005442792382624,0.012609145255561865,0.09174215144116549
EFEMP1,0.02232940943505908,-0.0011042890641797542,0.05398929148087535,0.07051106127099709,-0.015167457405056145,0.08353157631694963,0.0841453515732425,0.14208145024926355,0.029098253547548796,0.003367970807043488,-0.004631785248932923,0.09294962400771992
C1QTNF1,-0.046816897012512834,0.07422957977699779,0.0771149198057098,-0.005767086132307545,0.0004107691544192661,-1.3068061956648368e-05,-0.008526111272087637,0.0951060948304457,0.027609569213789806,0.03025477741813374,0.06841575593805048,-0.033830001561509684
ALB,-0.03355720315823699,-0.011193603406551364,-0.01876346365175824,-0.016780697534535035,0.09353949416245858,0.09468888254570818,-0.03624117800866557,-0.05316611077861631,-0.042416235869218485,-0.039273883081788245,0.05859658087035588,-0.007634771596955812
CCL13,,,,,-0.02758857723559064,,,,,-0.026316889919854897,,
EFNA3,0.013976885904271699,-0.05905330659159678,0.11293193214093131,-0.011213348638282376,-0.03006576946400208,0.014670883761293168,-0.04348428434707065,0.03144326050445402,-0.03687871209940069,0.04156128096144764,0.03345451157512958,-0.0070117852684298005
DRAXIN,-0.010796044173295875,-0.0020796318295677138,-0.039727270210516974,0.0023384168800086556,0.06244284593595815,0.06358974734391147,0.06560598994146563,-0.025728962532778107,0.006862836181303034,-0.06439214051462241,-0.052391100237711374,-0.0023585513367183142
RAET1L,,,,,,,,,,-0.01466071379149922,,
NPTX2,0.01887866151199357,-0.03994708490937685,0.02077166943445547,-0.08144212969642922,-0.03333462749344101,0.035410012710067454,0.01310343752823184,0.09284250241352712,0.025970036830414128,0.03497872318760845,-0.0656135669460718,-0.010155303964344815
FGF11,-0.02725384310317665,-0.011717628955495265,-0.05222325070838034,0.016961069744270578,-0.013082670444066679,-0.0021820786357992185,0.04401680854829722,0.0024990404998565387,0.00041693098262901844,-0.011124188303866784,0.0278977534585435,-0.0016489845617454414
CD59,0.050942217625033995,0.02331541418718331,-0.024186609971498484,0.049400938639278955,0.05058770883979138,-0.015623913366742417,0.03674993681240593,0.10258220757972068,0.03347961628121754,0.018117044564855727,0.005239458430537391,-0.04264495631985624
COL9A2,0.09565153539082996,0.048982861012095286,0.0032939737409967947,0.10174307234918659,-0.003950454519717032,0.03415691761698577,0.0145526085174106,0.021605124173992796,0.010458960930748117,0.009731912373159943,-0.03725316100900964,0.021810783963156683
DLL3,0.13367327200482168,0.038460211264540904,-0.003538288722874992,0.04066543945811801,0.024259506358825875,-0.000504583688155871,-0.01808691551694349,-0.0843916463636455,-0.027349875577837277,0.021004019023248936,0.07778891327943821,-0.030640723832302996
FGF5,,,,,-0.022748041418605376,,,,,,,0.09944591069431957
LIN7C,-0.046913083734162905,-0.01963520683634331,-0.002989825253629677,-0.008227900386553924,0.01432342801501947,-0.016019869141439776,0.04430447283035226,-0.01607945403628321,0.057511603692053256,0.016394982283189277,-0.020175361804585033,0.040939216171462484
GDF7,-0.023708790768302245,0.024587701612328042,-0.029387581560852673,-0.01613802307539528,,,,,0.025052189548008346,-0.0190727883643689,,-0.017105587804012883
PSPN,-0.03806349603579887,0.06300915135831195,0.016714399172121485,0.037607657273810484,0.014759698728291172,-0.004754596702737522,0.058960956926534976,-0.04232350969784204,0.023911388925593673,0.018003233560248064,0.008542806026631359,-0.015059462812905834
ANGPT1,0.00397756426278134,0.025889601395586413,0.02589131752361485,-0.011383969006047224,-0.0050012898688358695,0.05854027758498014,0.06920694261679657,-0.022016162217185446,0.020575756132362875,0.05843082074404533,0.05706435212599149,0.05879566729783385
PNOC,0.15810446930025518,-0.011814816529334124,0.02281792357913608,0.0011578675132104333,-0.014475365777701149,-0.03922781352340737,,,,0.04355786540528514,-0.04858346879607764,0.21749503650365662
L1CAM,0.022237707011578577,-5.698167196719238e-05,0.0007506607856072084,-0.005607522440618686,-0.04685354568777732,-0.05509251187432924,-0.04163288510547185,-0.04095167608475607,-0.03501848598862103,-0.025827156514978026,0.0009201735368037041,-0.0271276543337261
APOA1,0.0070630376268984735,-0.02204974217104191,-0.02564955963032225,0.007008837039768748,-0.0486138569626486,0.006597046392014342,0.08427251308289609,-0.024969712161120965,-0.03025999059303098,0.017504922516893548,,0.019699629335490628
PSEN1,0.06879911865559925,-0.04474124879168142,0.007771420465285251,-0.008149253315132584,0.0112903375498847,0.042576226617874226,-0.015673175122177665,0.06510789904405277,0.0010132381568325967,-0.026488658692353877,0.05583803888507038,0.01056508969390918
CALM2,0.0562059435088719,0.043890119374396415,-0.04390091953104292,-0.03914418210308612,0.056579532473191585,-0.06753363700211638,-0.008050088869014751,0.10490289984982565,0.0800952913222015,-0.011389977773400213,-0.0013253229561012779,0.052200517001341984
CLEC2B,-0.06217947860856836,0.03099128889762582,0.01014108156703094,0.012446250869530719,-0.008984908432849294,-0.018589800505533927,0.02013896174800882,0.05153940692154774,-0.07204940038300738,0.044717068176567516,0.008271735076004804,0.053857023813000775
NTNG1,0.12175122215142499,-0.04169153771751553,-0.00011053915453170592,0.009767878625556031,0.04016127887385189,-0.059965518311192546,0.03574991349370237,-0.06036192353158521,0.0013332065240487816,0.030617860014003292,0.12202721804091188,0.06443406882718468
LRIG1,0.02731907832860128,-0.03150967120271723,-0.025807130991235282,-0.041917725144795935,-0.018583054141647327,0.08336088493542715,-0.006086478777394549,0.046578213469570806,0.0306338064325461,-0.03161870710892518,0.04376724785921897,0.00043281750067582225
CPAMD8,,,0.07099561377507874,-0.0170495785969104,,-0.007356649956691891,-0.028638518467414702,,0.07080002992191921,,-0.016164313337856683,0.05256059343868554
GHRL,,0.15377141149304396,-0.012892714639614717,-0.010704312780376347,,0.08314937452313415,-0.038585241271257155,0.07264660316053159,-0.03159580385792003,-0.020630923622524205,,0.10764500602694073
NPY,0.10830459137211981,-0.0035913876953173763,0.047585339929445185,-0.052456011524917155,,0.0037171286844565883,-0.03344358786333287,-0.030181981744593554,-0.03277875145767831,-0.009226043154674353,-0.013667779399907811,-0.027271253849902453
MMP2,0.059869197860349777,0.007669302483699868,-0.020865524698609902,-0.047870170549652556,-0.04972717096020846,0.05939878255502449,0.07229535866416316,0.07921832670957223,-0.044640405547598086,0.06669748177946735,0.05228756122500081,-0.02252211560771691
LHB,,,-0.01696671100211058,,,,,,,,,
PPY,,,-0.029534095459368477,-0.012460468180532775,0.015355227565963669,,,,,0.020121957562874528,,0.01808967921273013
ALKAL2,0.08230518787166413,-0.012779961302362473,-0.016720211154776083,0.007194152555335885,-0.022922795872964433,-0.02256111176532494,0.0021376755874793147,-0.0016036440525677021,-0.03869673261325451,0.06377690798218368,,0.02293279486999032
CSF1,0.048338105732832044,0.031800052415014005,0.004591882997660531,0.01771966242000583,0.04069172883798825,0.08729840166157972,0.11697522063921441,0.022020621975287986,0.039191083740717524,-0.003686147145525709,0.052997569309457995,0.07827870104792115
SEMA4C,0.05481730019782836,0.008791720893875928,-0.0075456895719191565,-0.03455213012035746,0.0012968497038395811,0.03090977642418504,0.03857402698870218,-0.004706340051154236,-0.008896222475370608,0.007550691506158748,0.017184555704586293,0.04330740037300243
BMP8A,,,,,,,,,,,,-0.01938413241420534
ICAM2,-0.040689084546301074,0.0005842846165113264,-0.06510605592804605,0.019139787580102315,0.09199362225500611,-0.05925614067110869,-0.04935443909272687,0.05540303324681895,-0.05637325430506886,0.03158975342266725,0.07215059281578382,0.05612798335751332
SYTL3,-0.012137156113543565,0.014761762110879031,0.01727838806726515,0.009973326773099723,-0.04498049340381121,0.03297739208699683,0.04528059783169492,-0.0191570435187551,-0.01120343683480592,0.07597103209244145,0.011429457028561673,0.06447445320806786
IL1A,0.04019001690784375,-0.025500678572128035,-0.04490433995541881,0.041583049074168245,,0.047412100613021445,0.026896315905483737,0.05545188070033409,0.1067612749867392,-0.030422074581548823,-0.04713389986532525,0.11672607466029067
HLA-G,-0.03749729078520303,,0.014582987772414856,,,,,0.007356891696340091,,-0.024058503500374823,,
PGF,-0.08358155177305103,-0.0325029364032902,0.03416910290134492,0.03830966751328883,0.049868316929407845,0.05396935215186395,-0.005732781348672835,0.06836759915172341,-0.05208614265261117,0.028041352401619427,0.040606795943420954,0.006021920395379689
LGALS8,0.03281173262597885,0.04851083204686643,0.014134086001134027,-0.022306120269547192,0.0359109948214688,-0.023376660474938818,0.045218113724310324,0.03286328696231818,-0.05691739229324313,0.11489098587219641,-0.012537840944311407,0.040135176622816675
DKK3,0.1130639984722543,0.0017919716079345064,0.04407273229801012,-0.019134221133904807,0.03427941480012784,-0.025850185045701853,-0.056177276868387714,0.061818208074561516,0.02734006268261129,0.03135626457405334,0.06425491725280773,0.052782129336846596
COL16A1,0.027008669607354263,0.05068668620803598,0.028060275179878816,0.011299203637748013,0.0042430446249701005,0.06908774624331188,0.02691360125124383,0.07630062842931841,-0.008096627108628332,0.028366079407435164,0.019853300024389297,0.005630634630750815
TPH1,-0.03157577075505184,,-0.03261000890445063,0.0115547578839977,,0.032528973970588085,,-0.05535240397542827,-0.002837852648970291,-0.05401751817630827,,0.07276499822480191
TNC,-0.017457045418099757,0.03698956328556664,0.013766068746321442,-0.01818150178175225,-0.09398029007620415,0.056162767093209214,0.0733723917783166,-0.056301060944920295,0.01853757003493414,0.011841004588477217,-0.004821230616463678,0.05514682821703452
TNFSF9,0.08509388471103625,-0.0213710088086103,0.05456497036809371,-0.03192202203719735,-0.031686866448813175,0.011950483195260696,,,0.007905167040409087,-0.003044517497764284,-0.05075266172734871,0.07816967051675455
C4A,,-0.012594079021154414,-0.020115020432472132,-0.014771260027063776,-0.01587773577865716,-0.02097296130200194,,0.036334443566656244,0.003272507384308515,-0.01927394231507705,-0.01992364099199953,-0.026103696698859244
CNTN2,0.05511233167231833,0.026188574636198943,0.06365803930551021,0.06058317837583978,-0.01681198909472626,-0.011724881635414639,-0.028530358982413302,0.04462663831844347,0.005393900417325608,0.024330304183522552,-0.02091842958613957,0.03520352662856929
F7,,,,,-0.014475367808956115,,,,,0.019164714491666027,,
LUM,-0.05645945005497636,-0.018568055654184387,0.003799073454337047,-0.02940152449938082,-0.060855152589514676,0.008417114223151268,0.009190465130784406,0.030398889195914477,-0.05778304877786343,0.014396179043218377,-0.004625608130913448,0.011904385171568464
BTC,,-0.019707496842090565,-0.03255671630248638,,,,,,-0.025640574853324577,-0.018457107207091525,,0.05636384826707796
APOC1,-0.02554171339768636,-0.00428350673615783,0.0026421999197768597,0.0335281274997793,0.03628852109510135,0.03719309514837423,0.12569974225090266,0.03486595928856115,-0.06528543946053221,0.028767040622829854,0.08837869242110527,0.08626434767470341
PKM,-0.038930978861915336,-0.03220113606968154,0.04059075400491468,-0.04477377838359608,0.04184081463471117,0.03582668589877042,0.02349449696540686,0.01469048584529401,-0.007998096226389943,-0.006990655146566076,-0.08474587736073075,0.015141557461330113
TNF,0.024459335689593645,0.030468907583283106,-0.0034968474452064828,-0.03369957381248015,0.054472588178468326,0.062202884298613634,-0.003629481237017369,0.09536893230937303,,,,0.09322678079648863
GNAS,0.0385764900205728,0.0007620123768616381,-0.017776082968373214,-0.07054268295731804,-0.05349615847534217,-0.03969378119782521,0.027698492968486404,-0.17290112776068203,0.03648740082099586,-0.06525511377885311,0.0044297351744146726,-0.07335399415106825
BMP8B,-0.039244825290054186,-0.02438239325327478,-0.002275747172154196,-0.031316637658135235,0.03789304073777998,0.05158733275217566,0.03160022640680505,0.06434107777349649,-0.022112481455450896,-0.017278819289296726,0.10054671720499424,0.019515994072025516
LIPH,0.058068853793715174,,0.044431863279965476,-0.011909673549439488,,,,-0.015319382537583554,,0.006871133732916702,,0.09168224949894617
CCL28,0.07573680683745443,,,0.011155877122964964,,0.016395613040174516,,-0.03871236718725743,-0.020656144110749,,,-0.015051820734313052
PTPN11,0.06003489095640029,0.025887917342635933,-0.0017097871055133254,0.004943477442124373,0.06581556767236944,-3.0249495225284223e-05,0.004786645536151143,-0.04786141142664345,-0.016290022750894664,0.02201250971649189,0.006324270317216737,-0.03669577923309824
ADAM12,0.014609707829700152,-0.014997114136811877,0.026287900675446518,-0.03442178192849429,0.012906725668412328,0.0835840848691412,0.028514230225436255,0.08133479524138361,-0.020216179984699864,0.022363133497650768,0.08195606516794207,-0.01801972700744384
EPO,-0.038198773903839654,,-0.0035621672231284235,-0.01246046872443467,-0.01316156298008255,-0.009371582745798851,,,,-0.018247550095497948,,-0.016006360425401912
EDN3,-0.03272082507733821,0.010877935935856672,0.05842956714463671,0.008984846358848811,,-0.02410518595707251,,,-0.04035518879544168,0.02859719024903276,,0.0006490465230085816
CCL22,,-0.015921934379018784,,-0.025089423624925965,,,,,-0.005981688045682682,-0.016011430843908398,-0.02379570396303354,-0.02473402133754394
CCL2,0.06860474103435492,-0.032417039300686304,0.008826753731998805,0.03615091507586953,0.022087344540024194,0.05827066590048369,0.09184443030572445,0.10588110729030004,0.05449085683275393,0.004949737677828188,-0.006936305981446516,0.0393542339928615
DSCAM,-0.03054349626290234,-0.02669975509527523,-0.017623642559213476,0.05719236666619394,-0.019363617066758154,0.02422823544021429,-0.0021564909143484945,-0.08217661701051208,-0.07969747576411172,-0.024552432410675958,0.01956812757994117,0.01985761802886346
ANG,-0.04648602392359706,0.036613006994207095,-0.000363407172344107,0.011932557405576116,-0.025646014093479306,0.04318696272516604,-0.050801327564227096,-0.07752935118669614,-0.07575911055327171,0.029212832966369565,0.018144541940302055,0.004465154538075584
FBLN2,-0.01854943352082281,-0.02895450813101587,0.01657850890563873,-0.01705622347850895,0.028267243666606108,0.00476874961054486,0.20152624293950622,-0.033207588333244116,-0.050665084019685835,0.03299455933618897,-0.040577437984101364,0.04128368311442376
VTN,-0.030692427581383745,,-0.03340593817844245,-0.020471150777690073,,-0.01982538972469616,-0.02428842560148952,0.1385717952788895,,-0.023628114502108465,,0.006020633605834854
VEGFA,-0.08977376512313592,0.0009498078481829409,0.054752843351707235,-0.03599082465110508,-0.03463305689529954,0.027408199676515754,0.050966213870852886,-0.04985991390451675,-0.04386148676914747,0.04734343352370281,0.03154457970509264,-0.08282637030698693
F10,,-0.018173881044981396,,-0.01366263464250376,-0.024676852317801024,,-0.0263463902353063,,-0.02218392698908596,0.0189510127171676,-0.045793422720699674,0.01868017571228163
SERPINA1,-0.007048129747538067,-0.032240328114232275,0.026652271837838134,0.041460607519376254,-0.011510072207803718,0.02099708090109241,0.08585319491284585,0.05713610164578497,-0.030102631872461646,0.05975006392598686,-0.03009032065592368,0.0393597712131408
VWF,-0.012895406362100825,-0.0030045576434735493,-0.00963274476609874,0.060103793086979405,0.05791798164084432,-0.03829056851425309,-0.055070445212328484,-0.03177569396900523,-0.06857086747792727,0.07720485016216626,-0.1049342876181506,-0.052939549705824054
GDNF,,,0.006507573924740989,,0.026380554313144768,0.0617365247848786,,,,-0.025552108203521,,
VASP,-0.033315837526924984,-0.02012463013697457,0.009879518808525332,-0.010048388187002712,0.041474325881626785,0.003511954455930197,0.021585883857660974,0.04615537227172297,0.006122201810551689,-0.012316353995315613,0.10157591711823191,0.015882562013126746
ADAM15,0.03498347180304056,0.04595703534357569,0.016653970398654586,-0.020011809638250496,0.049160564866990164,0.035645183348247574,-0.011919799027879686,0.01291960917774255,0.06349695462940486,0.08621336477565472,0.01932967689249641,0.02439680889249725
WNT2,0.03532624688177688,,,,,-0.02232848170681078,,0.10257562723969633,,0.07958542595371529,,-0.038925293173838416
CALCB,-0.028854262327737846,0.03406092744692361,,,,,,,,-0.028503467005605857,,
OLFM2,0.07535846533463775,0.04341814563612469,-0.0469762610823696,-0.062389816540779304,0.008310110229971614,0.013310483238739101,0.13409860341694252,0.020099496819485956,-0.014881937747384916,0.007173165349835214,0.0223431050668548,-0.009837527256871873
MFAP2,-0.03699256018835389,0.01707010748228469,0.008723022961404408,-0.032723574213977015,0.08859447823370802,-0.01327094125021668,0.04484444272848729,0.010856231509538924,-0.018339806002288284,-0.01554230223400186,,-0.0177165056874403
HLA-C,0.04525296202632227,0.00761573150775015,0.0559544769727067,0.08200435864852372,0.048669498599986816,0.04865996821795723,0.04597878696238116,0.12297857207283541,-0.08607802117051493,0.06760703540531024,-0.01941730414410908,0.09528231335148091
THBS1,0.022164202247300015,0.012543662353448965,0.04791480037226873,-0.007373735677575357,-0.014790028708935336,-0.047271877331539695,-0.028915745571164313,0.018425731759928374,-0.013583083453579146,0.015232802310848002,-0.08967140422540408,-0.018697420665451683
HSPA4,-0.09214468137282264,0.04098127174019361,-0.04707117521119126,0.0048536376386404435,0.03658850873854459,-0.0073824720842563685,0.045053373067216254,0.018652451928406307,-0.046293209822913246,0.005114520999932291,0.020754705229915016,0.01598484662197395
LMAN1,-0.025125926057162882,-0.004324933397263365,0.03471007305018904,0.007932006537984461,-0.06631788961424821,0.005998273866964265,0.02649706407250067,0.0012775405275370717,0.06148142871007454,0.04288245772535342,0.012838398854210741,-0.00908270091460841
LYPD3,,-0.01467670999038702,-0.019047669813091764,0.04680102649883048,0.1017755918284722,,0.1326669075187709,0.06887020841728755,,0.050046679451690994,,-0.03319366977556874
APOE,0.07846517057736119,0.06384580019496787,0.02497166369610663,-0.006001514076868683,0.0199581467988038,-0.011073500080398832,0.04186218571071313,0.05266630156051765,-0.005728362116363469,-0.001493004636410569,0.11793047172843474,0.09159434713893727
SOSTDC1,-0.0171659097424673,,,-0.01123970111288091,,0.02302033391839383,,,,-0.008093968215897326,,-0.026692919246457773
ANXA1,-0.07941507124647004,-0.018662640357616465,-0.014022559649749725,0.06589591855210408,-0.043889413442386685,0.0685169425176425,0.0877428542366126,0.09141307688838303,-0.005437130146780634,0.013027901231836277,0.08320207136066769,0.1207339070199302
WNT2B,0.04612953575946064,0.010488720921997081,-0.0022989275621523777,0.010260485760594688,-0.022632070657097023,-0.021416574763583267,-0.0356260364232111,0.08932769985205515,0.04959193909568498,0.010519883618385295,0.002414597614358787,-0.006708836563193686
AMH,-0.03753282945494825,-0.003611570999235746,-0.02646755349455122,0.08956132167634347,0.018114885883242008,0.06928449261315593,,,0.14838004338480754,-0.006974853134470878,,0.01795289484055648
GDF10,0.19007726687380477,0.002694628703669009,,-0.01678069706594353,,0.02222141353771752,0.16786256274575095,-0.037877930969126096,-0.02607037033536217,0.04166161944377185,-0.012768646261317395,0.00792806145587489
EFNB3,0.02268085204215011,-0.046973816163135014,-0.008802880714095589,0.01309493546125429,-0.03567444090468519,0.016805511769256525,0.041549264056957365,0.031143441209646815,-0.04028118318006772,-0.027758253704773247,-0.01882824915404947,-0.014207857306146173
LTB,0.04128557229364224,-0.009877184169219289,0.043332066966590886,-0.021680252833762254,-0.026026002565061667,-0.044345545359533965,0.005523512305456367,0.0949467955781097,0.024547805094099047,0.06776121327451663,,0.04076584572460534
ANGPT2,0.07271062211286332,0.0057857650421372815,0.0047635725051472155,0.00830801799982156,0.04799197700105979,-0.02661857190726993,0.022660323801097837,-0.013238242991108507,-0.0666124400383968,0.023383294075876325,-0.004762498522841804,-0.020735653643747933
NRTN,,,,,,,,,-0.026070379687984736,-0.0162481340375146,,
ADAM17,0.08128174621404366,-0.014215221889643538,-0.01202317111751875,0.021505881288329982,-0.0008767006506295874,0.06686508732853731,0.0859039868855197,-0.05918867704393766,0.007193145309588667,0.06481152598829745,0.0051048635082383475,-0.039218504204931094
LRPAP1,0.021967136000460585,0.00624093758208563,0.027603622337154757,0.05681312130210383,0.028208503265116945,0.006977489663290413,-0.03419421410952886,0.022280136275229137,0.0011644226914567291,0.028102672812588388,0.03541843284275249,0.0019803514206237736
NID1,0.009952032186191435,-0.010006663911477712,0.006711275857994777,-0.02813306772131522,-0.0031499639150652957,0.04002531632648968,0.023743780658772234,0.04016990145005101,-0.010636358745528781,0.01611720096772222,-0.08445954450447667,-0.030742258399353378
MST1,0.10067073980602842,0.0431498710925794,0.0098524011054735,-0.01575440916948769,-0.016159591427659395,0.05155353603723768,-0.011424755398801851,0.014883303861182738,0.0875907155457584,0.006383954410903674,-0.028512906350540896,0.028914900960275616
CCL14,,,,,-0.020301770339575476,,,,,,,
IL13,,,,,,-0.015587948278213202,,0.01859370137094596,,,,
DCN,0.040046438193854686,0.017407762797684224,0.0042817429815623234,0.0460274714763007,-0.09604838164019947,-0.060731912134364734,0.00028376906532952213,-0.02572137456979456,-0.029710057399581265,0.05812493307441898,-0.06929923344702445,0.029993620558643522
IGFL2,,,,-0.014771261590042781,,,,,,,,-0.0031748322552432877
COL7A1,-0.04136780436410253,-0.0231427352167467,0.040805277887609036,-0.028691532270033532,0.02467386771016651,-0.004711662584290255,-0.05499137857190813,0.10690383487719042,-0.002284957260898201,0.13039244949624992,0.13824187642231434,0.009982607764239409
CALR,-0.04963970751345655,0.02202048903843547,-0.003104907507532591,-0.014525160130916301,-0.022295769613630178,-0.004684085477424928,-0.0019040694886766853,0.02297306900599819,0.021174042727534245,0.0262162271188772,0.07712706034576831,-0.02106338631586795
PIGA,-0.05430672470203846,-0.056249250647781954,-0.02033997710034569,-0.00805536794869255,0.03405301200710066,0.02174800486911443,0.09738538120637633,0.061053417722086306,0.10560003396450904,0.045432801033596405,-0.02370933332215343,0.045903387056300496
