,UKF243,UKF251,UKF266,ZH1007nec,ZH916T1,ZH916bulk
WNT2B,0.01986208928202795,0.10479535358337691,0.013457530185516934,0.040726973799223146,0.05694859557569195,0.0653783736237433
AMH,-0.03188872041191416,-0.01716059409487007,-0.022482256431203794,,0.01886467247768369,0.02056767406319286
GDF10,-0.020908465153601685,-0.014377664896764245,-0.011816316801345497,-0.02691002774688625,-0.03540532360932924,0.018887922498104625
EFNB3,0.06650304381089972,0.048176665910791124,0.009309859023935649,0.006443100021199113,0.054823993924487474,-0.0031346084039155925
LTB,-0.025428730809096165,-0.020975361649247144,0.10431191743789435,-0.013991875907891898,0.046186811592339304,-0.048018790979451886
ANGPT2,0.04064774180758176,-0.03273263802622221,0.0874221393582191,-0.04194367713517336,0.006578394750143428,0.03729973988315589
ADAM17,-0.01253025637121232,0.0433012687624617,-0.010606979195940685,0.018848220368580783,0.06916113354505354,-0.06443309274301363
LRPAP1,0.021111215866462394,-0.01066830548587606,-0.04713594250173881,0.08422160998095256,0.005014080979138099,0.03206530141483858
NID1,-0.03277719175907506,-0.02059018207747975,0.04460544185052088,0.0016266453219275522,0.0046509180253427864,0.016977229196573827
MST1,0.05731248503115521,-0.025011908618189787,-0.012864190031893192,0.0663840663836229,0.03962931405863317,0.03676972066579897
IL13,,,,0.06380488281455621,,
DCN,-0.048550297331922516,0.058955132284992946,-0.019352504853946163,0.004956317111549962,0.05600712888881327,-0.02421606258809992
IGFL2,,,,,-0.03540531306217892,
COL7A1,-0.05356950563237341,0.06401709514197851,0.005576222123054377,-0.024340886380128417,0.04655500581519956,0.01656344791852331
CALR,-0.07986799622996381,-0.04967391495897305,0.031299049641447405,0.07931872174708651,-0.011296527333438031,-0.00476843456217702
PIGA,-0.0536202220311007,-0.04897986104979192,0.04753495193295698,0.0018838090956759814,0.011395550790006792,0.041281764128185044
CD200,-9.527255911934715e-05,-0.0005614649201235363,-0.007194562812741815,0.07527704470945201,0.0023452208533830637,-0.014005911176491782
GRP,,-0.012203964122937332,-0.016710550497698862,,-0.01590008629129137,-0.029578946095648664
CDH1,,-0.029221320505046274,0.0005189171621050334,-0.03799154259857222,-0.02696178036354058,0.019611143321481603
LPL,-0.06334678161258442,-0.010487438392008329,0.04588219560666958,-0.06707306277790011,0.038017963450723904,0.01579738765606003
SEMA5A,-0.011549096317876479,0.020668225513047027,0.07124007194407868,-0.0046076129471922895,0.062331784395420954,0.03519028883259995
SEMA7A,0.08978344288119271,0.030499032777963276,0.04892659969407344,-0.02878291851691403,0.0031893992512176056,-0.02557893946844354
SEMA4G,-0.05032625250900021,-0.019870133461412948,0.030767015733607222,0.04561214822032481,0.028090663242995154,-0.04270038475098193
SEMA3B,-0.009486380819668275,-0.01663890095453069,0.04018141515043449,-0.04216013909067049,0.027262998407651624,-0.0010227068033615023
RPH3A,0.06277955482935817,-0.027980822401361214,-0.005356606391385413,0.007730547373684248,-0.032222980872755554,0.08975015394077829
JAG2,-0.03336856827243838,-0.038355127374270444,0.0036190567607590008,-0.020684045387003892,0.02686218522642038,0.043424700675819175
CGN,-0.04198846268458639,-0.016615998748336934,-0.02032429227350543,0.07522044934788538,0.006245359695716167,0.0013591972581357178
GDF15,-0.02803523921920966,-0.002230379193542289,-0.028291249776906648,-0.06847138371375555,0.0035329253526680112,0.02052156258326049
SEMA4F,0.008359537478223733,-0.03150562869799194,-0.026705296725435267,0.00614593290561982,0.021444911867364008,-0.015335708664531295
NXPH1,-0.0033980038992887673,0.010015002277941743,-0.005299573744921283,0.06395769556734057,0.06390520075670653,0.027336820354045038
ARF1,0.09136573107890503,-0.033000509738746325,-0.000985155197645309,0.055513874227676334,-0.04771275172503431,0.042319634981707946
DSC3,,,,,-0.013400106737254898,
EBI3,-0.030034233145770865,0.005320074046936841,0.016021569864608,0.048948306520827725,-0.01783378870747341,0.002502155980891495
TIMP1,-0.0816896106838084,-0.02748205880778885,0.0750751065002369,0.02536770551633484,-0.023437957600286358,-0.0375029552562354
SEMA3C,0.07225087508146184,0.04842964815430028,0.03006873363811797,0.049908735020311776,-0.018185416024320437,0.04955973873161081
GNRH2,,,,,0.04326871142470894,
GAS6,-0.0385680930526301,-0.024556975743027964,0.017878689980084427,0.07121698740133896,0.04635387893857492,-0.02549334400757855
MEPE,0.004509787714360224,,-0.018530142671253424,,-0.018516828435605544,-0.04732754177310075
SERPINE1,-0.09197626050012525,0.048132751731014466,0.000471341235338052,-0.06255768575390866,-0.037182481242664496,0.02281542462886959
RSPO2,0.06589583596091791,-0.01910274928376188,-0.04613549091391149,,0.07632748956261506,0.09903457898005968
SHBG,-0.02991238884301233,-0.018408410257796767,0.013670948487311894,-0.04084214248286781,-0.028094086553609097,-0.03573369230876069
LGALS3BP,-0.05004519979428401,0.016047623800547813,0.028952679730586715,0.004432125934936448,0.023020674265055073,-0.02095411399733322
LAMB1,-0.06456507597887014,0.033942344795654875,0.022942264870689937,0.01466552514905343,0.04450171226238936,-0.005633159481899209
SPTBN2,0.09115897384011014,0.002479201219277133,-0.003339744014382257,-0.017776845930301557,0.017292696312129617,0.019883217516687344
COL1A2,-0.03317030783835802,-0.010350172715415567,0.04686140874960233,-0.03275885867748351,-0.024465210771683267,-0.0016560604335092652
DEFB1,,-0.010802296650251104,,,0.08474046932667074,-0.02457477073898098
CEACAM16,,,,0.058876621499901895,,
WNT11,,,,,-0.01778361917379785,0.02280696958085969
LGALS1,-0.023827976465265688,-0.004044694069382393,0.029804337594162813,-0.005919694867680486,-0.06419497274421934,-0.012030241396134343
BCAN,0.07084624570204391,-0.044056003701512234,0.0010705832357048768,0.05569911900728643,0.075907006213373,0.055345433946968746
ANOS1,0.0008693849958242911,-0.02458482826673098,0.05538324461823495,0.009123457756640804,0.06576649384549954,0.025926558299925954
EDA,0.07730186558609721,-0.02229073323964049,-0.02364040024224287,0.01829628570956678,0.019799573794912508,-0.039109660401250614
FGF22,-0.032849134647502845,-0.014874595120777243,-0.020216641442499253,,0.041364976824381,0.0020718348449443747
SHANK1,,-0.012055898491443588,-0.010918498086385882,,0.06532810330047022,-0.0332820290272279
RAET1G,,,,,-0.016708486206011723,0.02876401513987638
TGFB1,-0.048686961769127284,-0.02246120011142968,,0.016499655905721264,0.004822124712245796,0.03693255413237178
MSTN,0.08318939773850378,-0.004173408905018012,-0.027878552432335703,0.09138986631221385,0.11453290111159488,-0.009389433877452726
WNT4,-0.02385237992109605,0.07572352513583927,-0.006009477841774651,,0.10628773902891955,-0.043391291638306316
TNFSF4,0.016039043743631964,-0.01769006464794317,0.01386181840398288,0.17632400507323814,0.05921930571727318,-0.05775786207988194
NTN1,-0.0535898847706933,-0.007939732971575924,0.06687094208370628,0.03948455059524249,0.04978166631388517,0.07628969177913272
CXCL12,0.0243970025182493,0.006273056413507996,0.023340462177536995,0.037131405771973505,0.015482948125715405,0.027150127880568208
GNRH1,-0.0277475379701077,0.013203910483331251,-0.011107157163848825,0.10743934276988515,0.05036627234900729,0.17408144822670732
FGF8,,,0.0819340001213721,,,
RIMS1,0.1182025103126812,-0.02908294427045049,-0.011508085806993631,,-0.02889571944646943,0.006970025577395699
FGF14,0.05708826908539922,-8.522643336421267e-05,0.018677417817913853,-0.0035294847276434267,-0.023331530741182698,0.03748194955376471
IGF1,0.006122667232559625,-0.03330303017673584,-0.01801805355520866,0.10740217231571843,0.024742015104179726,0.035652562371409256
TNFSF10,0.04556751243132654,0.055663956076235116,0.046511921795410756,0.028603134144679465,0.040912385428227206,-0.00890626010439954
GDF5,0.05509807806514355,,-0.012848659713111521,,0.02354925995871171,0.014082798315809527
CHAD,,,-0.005388978254870641,,,
RGMA,0.02074692441711696,0.00950956217878655,-0.020475818172124256,-0.04503875797470132,0.07430867330172086,0.022447617414022243
WNT16,0.03360212127327689,-0.01096647658212209,0.03337419244589276,,0.04771944334441023,-0.03085417612026574
CX3CL1,-0.0406891970465645,0.04294247465526618,0.03942752090880836,0.06883277145786139,0.013510486016271916,0.009447250102648796
FGF1,-0.01073509136500185,-0.0026625946973214206,-0.0136480765368697,-0.009089120793382704,0.061649821831902665,0.007734884846005672
ALOX5AP,0.005326469148017692,0.0019635873649794557,0.05181006368330574,-0.005802893807794499,-0.020666675257676834,-0.04936008143857271
IL1RN,0.019310495753773024,0.04416865637782734,-0.015246862718648559,0.04335193223145861,-0.02164547259579219,0.0816622475798759
NPW,0.01586907449690121,,0.07872747766337633,-0.03875394850517844,-0.021652388347016875,0.0056494835113363685
CXCL9,-0.031408559348327314,-0.017374117873173653,,,0.019923489010036044,0.017945972198750104
ANGPTL4,-0.09322868561137,-0.02655921940282969,0.0027784810795338823,0.08546105240237495,-0.03082559593700521,-0.06266227332073242
UCN2,,,,0.07568868318717632,,
OBP2A,,,,0.07099467056313409,-0.015051822547218917,
COL4A3,-0.03302565677259872,0.02068730874916038,,,0.060966906628415175,-0.024356028449939622
NRG3,0.09468950922220118,0.05438732897178743,-0.046880210336675464,,0.0824982968612616,0.03871633149985133
IL23A,0.045841800710593836,-0.014628087617166191,,-0.051283854067476556,-0.021728506984916924,-0.027276642291193982
COLQ,-0.029335229849439894,-0.014610517535859378,0.025698975630049952,-0.015093143538501556,0.010103653512590152,-0.017042396596052337
SCGB1A1,,-0.011128338539056174,,,,
TNFSF12,-0.007865688130667207,0.037462805601189246,-0.0006454124638708262,-0.0363899391090025,0.046323324020563765,0.07236524812034105
DKK2,-0.03320144975256438,-0.013058953796578197,0.013149369252869709,,0.043626379580692716,-0.0051734029852475525
FYN,-0.04152655615098958,-0.012696844816589,0.04417892824940652,0.04052170641266173,0.028669722769100573,0.11696189780995471
ACE,-0.016133314607306576,0.0256081127063652,0.003953882931095458,0.0067482758764950785,0.04189467590814622,-0.028396930354940994
IL18,-0.014406077243730303,-0.0029259359164311004,0.005361234262519545,0.026721148717408716,0.06906272883204247,0.014075799227104285
PPBP,,,,,,-0.022772419854156865
CCL27,-0.04750423739418108,,,0.020301025544790047,0.07981876133669479,-0.028783348431942662
SERPING1,-0.05008240319860694,0.05480498641097835,0.00085335851774904,0.02566199921632162,-0.02661475327723723,0.07005960315521424
AZGP1,0.06421861790148277,0.045830853586681194,-0.04539757271042877,-0.0009587114716389133,0.05982205106638577,-0.02577028400282975
INHA,-0.04750422892046611,0.060811527955474676,-0.02010849682917885,-0.06457030542019995,-0.029290192763454202,-0.036677927078086134
SEMA3G,-0.010460792895274329,0.023128012763702577,-0.012958916675192117,0.05787397576799589,0.006870426298361027,0.032121602576749106
COL6A1,-0.08845128263466524,-0.01098241959431868,0.04359841968938221,-0.0201577818460298,-0.03719467029108613,0.00866440532715677
FGF17,0.13584671852968822,-0.012203964122937332,0.06509100965997015,,-0.014339770394275093,-0.0346067484406254
TNFSF8,-0.0165802649044357,-0.01080229776234616,,-0.00964727732438491,-0.03339642678489993,-0.02564359700786062
FGF20,,-0.012099987537790223,0.0430498407726307,,0.04608818512201949,0.007656978719114885
ICAM3,-0.0021181863298964767,-0.014823671497954355,-0.01583866824723091,-0.03595708482354434,0.025518067623152688,0.04901517962037986
LAMA4,0.031112509990006386,-0.0008298306464530599,0.024922745345403747,-0.05742532829179894,0.015851429866832592,0.008070129957511569
INHBE,-0.026078718085502064,,,,,
DLL4,-0.036414511439708176,-0.026501259892055526,0.04492828120205546,-0.030964508672207812,0.028017499590814877,0.01914723539990601
SEMA3A,0.07295192812643624,-0.020336926471450915,0.026195737408604525,0.009617151456800314,0.007965777320236365,0.00441151411954732
RLN2,,-0.011600951258197906,0.007647383080531284,0.07739693256698284,-0.016549703843415368,-0.02230139861142165
C5,0.14285749392967093,0.01967130837974452,-0.02932637133132465,-0.0002000426215570617,0.06786401831532456,0.026399000294018538
COMP,,,,,0.02047461702730954,
EDN2,0.00316678708954941,,,,,
C1QA,0.04270061542210333,0.023356044461827475,-0.006392134313880498,0.014637321237781402,0.00756594071457899,-0.021062810275636792
UTS2B,-0.017830031163560044,-0.013196372796037973,0.05046716028918105,,-0.01763367676093901,
COL9A3,0.0046206364669790015,-0.023460477129289413,-0.0103048284382318,0.049833777082607195,0.0760191678418864,-0.027067559176733473
DLK1,,,0.005596014608879144,-0.03778539532596194,,0.0704542767433298
HGF,0.005023717539824806,-0.005848421721652069,-0.03580501832458441,-0.06806556638304567,0.001252029544786628,0.07980364299932571
P4HB,-0.0842786196765148,0.028256896142538467,0.027661270987956583,0.05076133951973113,-0.005460697282915274,-0.031108100116886125
ADCYAP1,,-0.01639358995114923,0.00033907658096722615,,0.04297311766583282,-0.04595784738258675
GREM1,0.04617891374898384,0.08723676646952054,-0.020427262256400167,0.05015877124980726,0.022120407080818142,-0.02136375532987606
EGF,-0.062350522157830386,0.12903199799710469,-0.018653284348841954,-0.07226487833953885,0.05882030483073243,0.020978698024931224
VEGFB,-0.01714536556990396,0.008512531579062066,-0.02732694914048689,0.027306801085920186,-0.010891329858861992,0.017784136075583858
FARP2,-0.02820155104167663,0.014110241316145768,0.03940203936520198,0.03615423713502856,0.07021523808859596,-0.007218537999645082
BMP3,,,-0.01818502153431491,,,
LAMA2,-0.018908173114155387,-0.01915892191770068,0.058827147449640585,0.01728510597749358,0.05739567856625943,0.054022402793841004
NRG1,-0.011020966851137952,0.00023167369044277826,0.034378052367719715,0.006756613250881544,0.033020721436692636,0.06548504005039006
SPINK1,-0.04184077382818225,,,,0.012562222625245608,-0.03073340092953135
EFEMP2,-0.011852587222269497,0.0006969757695297645,-0.023429027950875928,0.020518284983824246,0.055448827486466956,0.04922133219972136
SELPLG,0.008896671723517524,0.03393870904395389,-0.03275886679445471,0.09179226747625166,0.06575305225922479,0.008521891106771077
GDF6,-0.020908463535972133,,0.008004405667117919,,,
HLA-E,-0.03646522935621769,0.04662501470245524,0.01829212263488115,0.060762038512626675,0.01252255651622779,-0.03658724629061546
PTN,-0.03815691088676813,-0.041849679648108574,-0.0032534935186245926,0.030051664955071576,0.0330895172409027,0.09672110585466925
CD274,0.02112546823260061,0.12671139584486704,0.03647840937884486,0.019230694893831685,-0.012646266017607957,-0.029123534479964016
FGF10,,,,0.13189885417841207,,
CD14,-0.05125324683286376,0.040260300938236925,-0.016078484888106693,0.05817614924746237,0.04684751738791531,-0.07329598244498979
SFTPD,-0.022667537379040092,-0.0009444907598444722,0.0812989973792488,-0.029570701278368004,0.06410095022740749,0.03768938418976801
SLIT1,0.012309244319589449,0.010879553343777541,-0.011004186514323727,0.0931759210544937,0.028942575871834728,0.019910714705997087
LPA,,,-0.011655605765411064,,,
BST1,-0.018220762283607785,2.3427093519742695e-05,-0.018768734423305695,0.14847596209947628,0.034377896707095366,0.06937152330690512
AGTRAP,-0.003113370224872632,0.01252026496914761,0.07694370741069027,0.06593837494619624,0.013182240237303296,0.03522583216482557
LAMC1,-0.00614515792038686,-0.008729417679695916,0.020149175893288542,-0.0011902896934650603,0.00942269977782246,0.034455112408778056
COL6A3,-0.04717821295444772,-0.016944648706972425,-0.037792565575285625,0.011712988620089688,0.008847781078454993,-0.049437576091367084
FN1,-0.06031432028350382,-0.016925326898290897,0.0485878410368874,0.010599644941532453,-0.03606185052578468,-0.0160321730006578
MIF,-0.03036102696534182,0.021012664473591555,-0.0051771352597911715,-0.029245158513980903,0.016009411731889106,-0.010340162234395791
JAG1,-0.06778272603583464,0.06946509075905244,0.057604407937978504,-0.00347367970646977,-0.050889670387818366,0.006526928334483057
NID2,0.04677532570353397,-0.02024431258713821,0.06659662438657651,0.021836338950324462,-0.0032083319170205906,-0.021505903974968012
EFNB1,-0.057318522516296336,-0.036996150762738135,0.018612625020409675,0.038566486784336156,0.014810667762765253,0.05009366636616098
COL4A2,-0.021851688786377055,-0.028817175585303303,0.02525323647703351,0.04311398662868293,0.001123893355695155,-0.000641389991566859
SPP1,-0.08348218365486751,0.03703248342818154,0.03930803178216756,-0.019576159028179045,-0.08661948611172116,-0.018539795425233707
PODXL2,-0.0004712642051158938,0.005527924821173086,0.031314693157496166,-0.006474781248463652,0.047404172748096156,-0.014169876598034774
FGF9,0.07245315414803401,-0.043260297263494195,0.03889907620407105,,0.013856513034123432,-0.011989546898471638
ITIH2,-0.016580282556334973,,-0.01853719879582147,,0.0934558982845503,-0.05600719831478913
ADAM10,-0.04656257614483311,-0.005583387339751416,-0.023077211187403333,0.10801688185627938,-0.03596817706335334,0.020908923605454623
CFH,0.032212165346914796,-0.001018704767528536,0.04002142117489405,0.039052130182834946,0.008703728168360203,0.02339154378480915
COL4A5,0.0073066832952796805,0.02089662726982518,-0.005775048760265881,0.07808169649475619,0.05459441473586576,0.05482163718790054
LTBP3,-0.016839401392624475,-0.03620624941255111,0.03894099595914956,-0.043489063793053596,-0.029119199761922586,0.031822006275068634
GNB3,0.04299786119512187,0.022870014676154543,-0.026661840382545713,-0.03468561548425494,0.01006091497140165,0.08475724672856355
COL6A2,-0.09745438600248656,0.04780770963699462,-0.00710354085852307,-0.034262785059851315,-0.01757540031510627,0.03455527480330742
GDF9,-0.041097102493983524,-0.029013574327014215,0.009871003449506144,-0.04218393052321944,0.020051583727939113,-0.01995478775622159
NCAM1,0.0507864789874945,0.030609785333019397,0.019250304902241916,0.05697129905821884,0.033339957746821934,-0.0038690879455402973
APOC2,0.05083140819379347,-0.03856320317083191,-0.025396982680722963,-0.000981062384045542,0.07214307814893038,0.004771139615765434
BST2,-0.052221663988983126,0.059400665435203025,-0.004590401188042915,-0.02274399226541698,0.03546030911311304,0.01674932270968781
COL5A1,-0.07545081270018038,0.11090186732535283,-0.01092318151569158,0.08470877938043045,-0.010372695412787515,0.050157762331049856
CALM3,0.06598949776574968,-0.005313066590816361,-0.06872177877229892,0.06166702003940238,-0.018861530240771533,0.020475994909957364
THBS2,0.01632046930082882,-0.02282331332189265,0.023574571386367472,0.034354348955146385,0.0219794715393101,0.049559444290654245
SERPINE2,0.012926114261359251,-0.045493327559351496,-0.018996796810669295,-0.0014302946400639978,0.10499128634110307,-0.0028094961070116863
EFNB2,-0.02350887860174416,-0.02003116664160491,-0.030473036007518686,0.01057072988661406,-0.000598789581201895,0.02344934400337376
PROK1,,-0.0141231377850067,0.07048781275505478,,,0.05526273100648557
MMP9,0.08603031951262727,-0.0109664786776792,0.05597359631713788,0.057507635106758714,-0.0016711671795350436,0.023827556174832256
DMP1,,,,,,0.001373138316423196
NPPA,-0.027338493573256926,0.003791679479270638,-0.03650730664329721,-0.020574889478522755,0.14459922487939872,-0.02239808348610225
APOB,,0.10595535717499521,,,-0.013592922950271837,0.014066646374493877
C4B,-0.024083120497701185,0.08917634772333452,,-0.019963533433502923,-0.015051826755889055,
NTNG2,0.03351401006317351,-0.03719109336429771,-0.03243970533902205,0.014700817307703378,0.04733462722014604,-0.04438404049983772
LAMA1,0.0023355904070611663,0.013231543307555108,0.018163613109294156,,0.06807120817949809,0.08600850347782144
UCN,0.010190731363966246,0.08589412183967994,-0.021374999520334653,0.021359558232644946,-0.004043357540912756,0.0594394909199815
ARTN,-0.027543675628371497,,-0.019111368787336772,,0.01914210733910136,0.016899366527515558
PDGFD,0.00464749658507153,-0.02271489832305482,-0.018156285027210808,0.1106543275155713,0.006429352293217574,0.014191537510842839
EDN1,0.06414399405159774,0.00903363642860924,0.05952472068174525,0.010188433585354664,0.03029111831598977,0.04608140381899387
ARPC5,-0.0371731114630901,0.05454071808172368,-0.016843977204551136,-0.015913963535808963,0.003756228916485605,0.009051793911333518
GSTO1,0.057487050286668805,-0.015118716153517635,-0.06274443447096797,0.09044847312443469,0.010984502416232372,-0.04484958284176549
PROK2,,,,,-0.012393583034390351,
SYK,0.004346911245001126,-0.032765223275258534,-0.015409629281365847,-0.07162916568511772,-0.009165388153241501,0.0013845989993391537
CD40LG,,,,,0.04145281707158565,
ST6GAL1,0.023945553092958788,0.032406385650931305,0.011452988123301634,-0.09102651635196422,0.06383440274300498,0.04046484487740879
WNT3,0.029720590799903454,-0.011812046043180065,-0.044427120937031,0.09096988036325765,0.029841976198295397,0.052589609920635445
HSP90B1,-0.03408079713546068,-0.009225712890205243,-0.008906648780241423,0.030409141441165986,-0.056411666844931284,-0.0478815390896414
ZP3,0.04374361091366615,0.0851708443848446,-0.008963033931689453,-0.04219613714564261,-0.038752037292740016,0.1316633452255231
ANGPT4,,-0.015592521137293074,,,,
NRG2,-0.0702095224706067,0.07709462079929753,-0.015177571722349986,0.088660869849381,0.07894168759319112,0.07821416842303902
MELTF,-0.01741252723814902,0.1585470854255483,-0.03031250564589012,0.005970037158946702,0.06774830799059849,0.07324200523681126
NLGN1,0.029414516654318913,-0.0354385461762102,0.007626585252999251,0.0076206159045458625,0.03210950686147267,0.0013384127679705602
SLIT3,0.08288837477754302,-0.0225460292365333,0.07322716188377071,0.024393864366854156,0.025912305677722392,-0.07203615248804335
CCL8,-0.012627423916008611,0.1169010810257352,0.015996258887868854,-0.0562444447158976,-0.009125971306808901,0.060843823711430614
S100A4,-0.019420879950912996,0.020029649581273415,-0.05168129038625099,-0.01772116157424492,-0.04705035503875562,-0.0539894372011217
TNFSF13B,-0.05930506968868411,-0.001650027404892196,0.024273085565057216,-0.07077345130981356,0.048001774466833895,0.06660564189355796
HSPG2,-0.024736864807445965,-0.00799546975560423,0.07667741450995948,0.011152455129107676,0.02146718237745138,-0.011176006974576333
FAM3C,-0.06629665521294684,-0.06531405955250234,-0.06713269330827294,0.03196256296774511,0.028838706594905936,0.10301953875196791
FLT3LG,-0.039199493404486835,-0.005264776453835658,0.1705370258109202,-0.0601619769903727,0.00894008569234904,0.01224650644405253
A2M,-0.1076307176242651,0.031248328690314887,0.04059321762035234,0.0027247984174703166,0.0474774829857936,0.09851128451359896
VCL,-0.035682543285208694,-0.017236631491004427,0.03412861388299904,0.020317991292022133,-0.00845715353669411,0.009047277335861113
FGF2,-0.05898999018507107,0.04413424501139318,0.024599986778390013,-0.08939577666932749,-0.005713034326747142,0.024124520152479307
AGRP,,,-0.012180487506272914,-0.04448773387594385,,-0.018982998585120165
CNTN3,0.08522744150762984,-0.011445484702031782,-0.028578555975966775,,,0.027628650773814135
RNASE2,-0.01704840978829619,0.016659404955986997,0.037411300653325257,-0.0647508450289243,0.005273026356562365,-0.013719385066842124
ADM2,-0.040495364017122906,-0.019004929195011865,,,-0.013971037771375932,-0.020318486369523298
GAL,0.11413833096609084,0.044907019933682436,-0.01357195757863498,0.0024107265054837354,-0.013783202164794119,-0.039113474360411474
IL36B,,,,,,-0.027276616465966165
CXCL6,-0.021678140427067068,,,,0.007586249724034503,-0.0525494445297391
PDGFC,0.061521905268512686,0.008509293017628554,-0.03305747107970736,0.09817087514378822,-0.005314923477677694,0.0597121334374893
COL8A2,0.03230049990375578,0.05660811185138733,0.07810017777465653,0.012320429456668967,0.08634262074875655,0.01572505087300813
SPON2,-0.02714718269749889,0.015160862938467842,0.011516160571698037,0.02692673939601058,0.01779804585375393,0.005518108062341302
LCN2,-0.018716004739814964,,,,,
SEMA3D,,0.04185677343472822,0.019856540116350872,,,-0.024174820348179808
BMP6,,-0.0109664793547056,-0.01592741774796469,,0.0006792936120918223,-0.020830436042882705
TIMP2,-0.011653635864245802,-0.006333357423783762,0.04130857571890015,0.008951493380313775,0.03210290111533276,0.023123466567022015
EFNA1,-0.025205672502433142,-0.048978694942661445,0.05633721946063096,0.044252762546152166,-0.024242622477782888,0.04954527827770916
S100A12,,,,,-0.01522497255210782,0.010089794415626565
TFPI,-0.04163286706218339,0.059087273851916054,0.049022650958455434,0.008248304686322861,0.0158971461627403,0.031616902479183806
GPC3,-0.02671499851636186,-0.017267645434233227,0.04724772094760562,,0.01262660108669983,0.02224758869928314
NMU,-0.004339796225010138,,0.014027612356029206,0.05623445895356902,0.03808505089086321,-0.043667613555384864
SCGB3A2,,,,,-0.021977528399186392,-0.020830454688541843
LAMB3,-0.035223739782023554,-0.024587752015234183,-0.05498853488617024,-0.051151701688317314,0.016127792258288715,0.09459565550218411
LGALS9,-0.006508628337482132,0.03983836128245366,-0.01942393918224817,0.014450407444500785,0.03243120500898114,-0.012493175201733736
VIM,-0.09048264379402204,-0.015756469460161394,0.04758990277906582,-0.021369252912402038,0.02467761269829442,-0.01405164591234563
PLAU,-0.02752835149612686,0.020837540843834507,-0.04841758058901039,0.04214525279271152,-0.0038459732885420487,0.04215272239234732
TGFB3,-0.02814600407183201,-0.048826403380645936,-0.023374282948502956,0.06951269713293103,-0.005865788493831965,0.05154219497881152
APLN,-0.03382629876821827,0.09497740009036092,0.0034409204956798887,-0.029414138565139792,0.006198513031780692,-0.041054033492739325
SHANK2,0.06271453311404346,-0.02152349186678783,-0.02814260545931377,0.023561116625705168,-0.021728508114671818,-0.019668741592332412
LTF,0.05249979162321213,,0.11517039542180031,-0.08261779166057799,-0.06087780670841374,0.05687304586002049
PYY,,,,,0.10037533415383883,0.007630448722405622
PENK,0.126776012836751,-0.020521077108298157,-0.020309122889702366,,-0.016549705694145263,0.0307797906003379
CTF1,0.044152430195524194,0.07732751848165745,0.03025554706858972,0.01693700221094856,0.044108627756508666,0.03065763470723075
COL3A1,0.01228881754678443,0.023183087785124065,0.02846511691893564,0.0007749710734795221,-0.007261636041139884,-0.012337074748914989
S100A10,-0.09761700789680165,0.0862872024767392,0.04436650061865933,-0.021984576949623896,-0.017828922583674273,0.001249584073572
FGF13,0.10618650944431707,0.009505590503724431,-0.014713992009767966,,-0.004272242084362122,0.035919832635008656
SEMA4A,0.10587961899278348,0.015564347140558543,-0.03373522597457301,0.012055085750916133,-0.012553918990698812,0.018043578075776112
EFNA4,-0.0025693777279264776,0.05605775401117749,0.010167150723003242,-0.002675985271682166,0.0367964960500904,-0.05984091245442138
HSPA8,0.03868548901761065,-0.011738797823351244,-0.030778004102497994,0.007625244647886387,0.042820316054512746,-0.019237449611356962
NPB,-0.025428718444127977,-0.012920167608913494,0.06002422167462985,0.001851460773094067,-0.019982893194909254,0.04801937889338832
ULBP1,-0.057904791034002735,-0.022032965952632225,-0.017214641215783553,-0.049527476372661736,-0.029485920032876253,-0.02582257379939921
SEMA3E,0.007322640959657556,7.310569902522212e-05,0.023752279485116705,0.00457056143261498,0.02504111691716364,0.005638725222288963
ADAM9,-0.08967152316436544,-0.019243568125429784,-0.036810575993460534,0.06653705584676205,0.003988674539434698,0.06040769045229889
ASIP,-0.0276852401956804,,,0.04269736193158371,0.029311579993714174,-0.008927370305040419
IBSP,-0.04094724461177643,,-0.0031766919442923567,0.027257637610322332,-0.05340644998065181,-0.006146158861862308
FAT4,0.009484622994858133,0.01722660156471752,0.028229530932481837,0.041831993860573964,-0.0011876875549175767,0.039185361773275675
MDK,-0.007346503775043134,0.02900625739868809,0.047107088430909834,0.045284452526636106,0.02504423688264101,0.06872002104699824
BMP5,,,,,0.021286280059660528,0.04304780353528501
CAMP,,-0.0109664793547056,,,0.00510098873556613,0.053166242602256455
HSPA1A,-0.07481393967545269,0.026566503814512747,0.04928686106508678,-0.04610982271827096,-0.021259786751908438,-0.034701696596413464
SOST,-0.023619655914602748,,,,,
SEMA3F,0.0010849234182479727,-0.021772643691068162,0.005556850762080103,0.04741527149827636,-0.003119172347099158,0.03807665673735106
ARF6,-0.023324035111032874,-0.025083303451259847,0.0010438548392695576,0.014328302170769113,0.012458646479909127,-0.03497109509343928
IL6,-0.041922150022150814,0.2312166031017835,-0.018303080618730788,0.11617282408376066,-0.004921395153684259,0.0027101448846385094
CALM1,0.02768564421078772,0.05001942474890483,0.03640097243052551,-0.03792293709251474,0.033726284202622143,0.03839151427711932
VIP,0.03549817849423004,0.0029391928838505645,-0.014178237587718856,,0.19829394091607808,0.03768859192628522
NMB,-0.06325628266172666,0.020816920181458486,-0.0030271885934498484,0.020119238849080907,2.9569189937227937e-05,0.06732044534553562
CCL26,-0.02894515279022252,-0.011445485444799312,0.22648941623047847,-0.04935943562520109,-0.013682414473989025,0.013715879763872205
