,UKF243,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,0.06095891916737078,,,,,,-0.00465303436586406,
BMP1,0.01684726223579415,0.07027780222731285,0.11885490637903272,0.08192233256489291,0.008906818505419717,-0.09492534237701024,-0.03869617338324647,-0.038170257635182295,-0.061386479408339426,-0.027408044134322122
NDP,0.03301193824180333,0.04476151548581456,0.013173512931673237,0.028857889640982553,0.013694497903917881,0.005560198594609955,0.011271204034672267,0.009305312832502466,0.017468324224928722,-0.02795314525935176
TNFSF18,0.0389653991497244,-0.011443479384376787,0.06360594714916341,-0.013506325325882383,,,,,-0.0042453611478999115,0.20951502595688845
IL36G,,,,,-0.01792678135139781,,,,,
RTN4,-0.01658649330881469,0.005653079737110354,-0.09841161788127521,-0.027309073691279627,-0.05563261503261537,0.013371850841316701,-0.049798744281310224,0.033572734860325956,0.044715745154306236,-0.06666944758640368
HEBP1,0.006653076087949447,-0.013750511200574082,0.04671245943575081,0.034501066928686326,-0.002652686461091515,-0.04782768523709737,0.026995117664515525,0.03019563930752068,-0.0352768896654952,0.03543569943447025
WNT7B,0.10650472253123706,0.032671945354487864,-0.0773603082763695,-0.016500532448694,-0.019703598612557396,-0.012355614247773953,0.02601403230524529,-0.02609240234690936,-0.031405648933884804,-0.03537739723310843
PTMA,-0.0788238120827196,0.015678129193229345,-0.057915354068318,0.011095296236429292,0.01813519972642516,-0.013133687490787528,-0.015685677795547047,0.0503080209531567,0.012097446226091355,0.012728712205024566
FASLG,,,,,,,,,0.06586137336215907,
CEACAM1,,0.005639283595651345,0.04518523558664974,0.1091313091622117,,0.004036441495848358,0.019545408557224486,0.15128254582442419,-0.02741470570523304,
PDAP1,-0.009187522271978384,0.051630188212330126,0.06774856973889884,0.018699689171956232,0.05286682213489437,-0.02178586742260756,-0.033770809923491095,0.038111940638378285,0.04653712635136006,0.011477071198173839
QDPR,0.023650673620757033,-0.033999019909958565,-0.07208655997392598,0.007811929842866296,-0.017470693976284844,0.0005183166840348353,0.002146340415212641,-0.023982540051979157,0.12367260026016348,-0.008608460731618061
POMC,-0.021336881740494612,-0.0006040725677297524,-0.015323629576056756,0.07307574242961061,0.00679020415319123,0.034539943623468725,-0.006358634605243098,-0.04011570579646324,-0.045579440806051044,-0.00760943993642858
CCL18,-0.0036135462387076153,-0.019721818518551773,,,,-0.015542873717987769,0.1549650389766637,-0.029650392490038535,,
CCL17,,,,0.08267904234528933,-0.016376623705651905,0.0029111143072570347,0.006203092162823047,,-0.017859126511485114,
VEGFD,0.10983458386963812,-0.019721824781152864,-0.03313910285635983,-0.002238548554753416,0.05933821425729889,,0.0037548328066902043,,,
TNFSF13,,-0.01488272184950288,,,,0.03816990074226048,0.008624718491504431,0.1375774908690554,-0.0012502227867290743,-0.028304849573504754
WNT5A,0.12313967056893894,0.0822267814857469,0.1092302705197109,0.03894216375463509,0.04292466168915843,-0.04351947614567494,-0.02941918121821619,0.025409846730458676,0.023768449443436125,-0.01714787474169124
CXCL8,0.005377516508371358,-0.029634547871212336,0.010287719857279914,0.0014528125023766936,-0.046430831310976195,0.0053474707525856405,0.011758541602142805,0.012888558104924164,-0.015430971626279249,0.03150238881230704
GRN,0.045201425202953276,0.01894272395587714,0.11125772079965388,-0.06285895904877106,0.0016635812385170498,0.009020520669505682,-0.051240828279067445,-0.06920910651287311,-0.05940991802403065,-0.0012411986315863926
MIA,-0.014455633033969446,-0.039292679281232826,0.1335407398737965,-0.03310910429240833,0.0736830178247454,-0.04126654942241566,0.09196088049742403,-0.05498932496955392,0.05007502428141688,-0.022890870696666933
COL4A4,-0.029784753948507332,0.03651811491141895,-0.019493072963712235,-0.017586719205015824,0.09600481035811555,-0.03350824506224459,-0.004939084815574393,-0.016414904501062234,-0.05244664031108556,-0.03163495525778186
TAC1,-0.037303082272340714,0.01564437780382162,-0.059404079282666965,-0.06779248081983621,-0.041322831514480476,,,-0.00785596535423679,-0.023477637791766145,-0.019159547784114588
RARRES2,0.08148927943643913,-0.002386551979720462,0.10877316282692864,0.024481511574968987,0.030171504528818525,0.054915202107313967,0.04617039962265836,0.06381218967434289,0.05245734027012173,0.005210132983103208
