,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL18,,-0.041423350388183997,,-0.0017807104656057942,0.039587654860602055,0.018609643114817057,,-0.06692795128260758,,,,
CCL17,,,,,-0.037991764148096886,0.06285730780350979,0.0742057160004866,,,-0.04280361959090249,,
VEGFD,,0.25782786945000513,0.021139936317747778,,,0.04478062640105996,0.047530121292868446,,,,,
TNFSF13,,,,,0.048860038567295754,0.0066403120376474336,0.01868829579886661,-0.024567505526316327,,0.010126273177538019,-0.038554591769890414,
WNT5A,0.0026114433104849656,-0.12284277859958309,0.02200618230351905,0.019193134414098433,-0.05282244336342344,0.04695865768758722,-0.03762374912231137,-0.024627805886636024,0.006791616171519133,0.018134299500877048,-0.10085232075400953,-0.044300893522935744
CXCL8,,-0.0805395293300241,-0.005189870520152455,0.12404149827816764,-0.0928780601177557,0.058089612658583985,0.023886649521089477,-0.03016825494877278,-0.009248710599665073,0.11468214893032067,-0.09155061598630865,0.04050427900002753
GRN,0.074217109309929,-0.02084670471148563,-0.006963932473489347,-0.032919410722512144,-0.06933738282748728,0.02893998965640721,0.0041068004561711285,0.026333582950747145,0.07097165767142125,-0.042771859294499455,-0.039883739271417626,-0.0045215607752813565
MIA,-0.03774015831018695,-0.053579967755167955,-0.026329503555859734,0.024342845667086603,-0.0018551003152078775,-0.08945567911044383,0.012623452294334318,0.059220344819771224,,0.01847057376545582,-0.02803390676711657,
COL4A4,-0.0031316789413335195,,-0.026871811432362596,0.08976539126944111,-0.037861430140036414,0.04569161213245174,-0.04088146081073585,0.02971387546706855,,0.03217893513500266,-0.08510608988644988,
TAC1,-0.028833173950085153,,,,,,,-0.028385186357290777,-0.0037393281304088782,0.007551043656005489,0.20353578976665512,-0.05049037921017069
RARRES2,-0.10421982936715646,-0.057525378726896434,0.07278623548284406,0.0896271371249675,-0.017205852924757924,0.050365063175327233,-0.017942861202407703,0.01592329691688894,0.020001566504739946,0.07818766996007306,0.01696178677906718,0.11909638832446089
FGF7,0.02058024079249998,0.006804259019135315,0.03839852507512149,0.1062138260433413,0.01100633661443555,0.04011710791191044,-0.0067732363741340165,-0.017836718230494056,-0.11711303515008528,0.05169818268109206,-0.004530058298216472,-0.03581923460837509
EFNA2,,,,,,0.01190771126443558,,,,,,
HBEGF,-0.01790444436948186,-0.0718190338546984,-0.07044566405194001,-0.045888460850572015,0.0019805989088013862,0.02047827974340706,-0.055686420750977066,0.027637916918965336,-0.0184866366493556,0.06162872035657648,-0.10549607818401453,-0.0042608934285883904
CSF3,,,,,-0.036490364617063856,-0.011617097648126937,,0.03728626642743909,0.0722440523228441,-0.03492504189614769,-0.059601266874841775,
PI3,,0.03993498774509244,,,-0.02714035873715648,0.016323861761144,-0.04803809097652798,0.04093603989906748,,0.08276117457197919,0.0038123361743390275,
PCSK1N,-0.07658607323148513,-0.016112756662371008,-0.125329970147792,0.005142660764387417,0.01582043026589737,-0.02351034306428264,0.007792406524483738,0.050552702529327476,-0.024701181203936586,0.006518825703664227,0.10271086742454097,-0.03370877900547105
NTS,,,,,0.0054700227045169445,0.042428550892362214,,-0.07704683061072076,,0.060696203982076376,,
SFRP1,-0.04195299641720483,0.017936068767560247,-0.06582745059106153,0.11652807707643204,0.032349209328830765,0.028001982935610775,0.03367908381045927,0.011722502404037658,0.11988181840985142,0.010552684521261152,0.00785590681272525,0.03926245064245384
CXCL13,,,,,-0.028999091689316542,-0.006498812622333684,,0.02735893711387261,,,0.02109460333107598,
MICA,0.04708628314013954,-0.09151938526837483,0.026578586615673208,-0.008320951945654846,0.029239743524403727,-0.01616352707267508,-0.07157414935350752,0.003731826573548816,0.13012303031556466,-0.08302034653373781,-0.07227861784378153,-0.05174245163634157
TG,0.054689955349872074,-0.048628388193062186,0.017361480154917,0.016184411260149474,0.03179639065912445,-0.03356967276904811,,0.003208789068067663,,-0.06251094764877578,0.026590683350326102,
ADA,-0.06540297845694894,0.06935444988290848,-0.04546862885449395,-0.02770501344121431,0.0017250604897071779,-0.012611526409593399,0.030924336004967006,0.014272117301630253,-0.011208881903415636,-0.03215094301831828,-0.001996678404452059,-0.008506997166952452
LAMC3,-0.05475803142799597,0.05128454835690588,-0.07933437799416954,0.001818181097586839,-0.02986026353090476,0.004073020319955131,-0.06344130925934004,0.04097340435100856,0.11459662681407577,-0.13566863097458498,-0.04301650556794178,0.02099426404124203
CCL7,,,,,-0.01590446822042977,,,,,0.06433099490443597,0.01315366040489779,
NGF,,,0.0510939662750511,0.03146264367105638,0.07176650511155967,0.007975955990959517,,-0.013517804625163424,,-0.04480517082244798,0.01518154407116411,
TNFSF15,,,-0.04937880437491864,0.09412073580267,-0.03662619822112432,,,-0.01597052197495316,,0.008205422818985866,-0.0010821982959580922,
HMGB1,0.02846102702469551,0.17891684990846674,0.15965950367042728,-0.0793660758463018,0.05953735479202371,0.10580645036588342,-0.020086689895776347,0.12818153336308102,0.02563171480943839,0.04941676456178188,0.05890652595566387,-0.028792319718712878
ITGB3BP,-0.04431524603637447,-0.03299946155406681,-0.022040894970531882,0.10813921623496334,-0.017589112817870345,0.026908565530846685,0.004376929625503897,-0.00956305945346138,-0.012190324431893718,0.0455413208054647,0.0025589292159611393,0.023125279012779432
AANAT,,0.023978748892532473,,-0.029312865049044866,0.037255534648249565,-0.013339163071768306,-0.007407752230606141,,,0.002280227726534426,-0.011695776178148893,
RELN,-0.027683134648839782,,0.006772647189205224,,,,-0.029236391817250566,-0.04369259882671747,-0.0357475607730172,,0.08047623486820232,0.07773486477972935
IL15,-0.02627495138443967,-0.02954166302510459,-0.07103238338299264,-0.020275308519398384,0.009369675346121315,-0.07113192308641526,-0.040207737696911904,0.027001075325770053,-0.045384803118400194,0.004363836138263233,-0.10228712226131421,
UTS2,,-0.008682500459221785,,,-0.022790562094251163,,,,,,,
BSG,-0.0096192308165747,-0.16140509836883557,-0.052900644641539436,0.02073651525015989,-0.04381010822630569,-0.0964012953227382,0.024847751457316155,-0.06548495346852039,0.10565832233505795,-0.04358112207144965,-0.09550516751381075,-0.03341301855511881
ADAMTS3,-0.05737842132537674,0.07723874999342792,,-0.03509917172286968,-0.001120585559295649,0.0196956093583252,-0.0005665555413327624,-0.010432062149516638,0.1427662286339242,-0.02115624852225244,-0.0403280217117125,
CD34,-0.030123664312948946,0.057194461503128395,-0.09543220018194702,-0.04109148853643284,0.03603684908239267,-0.031143717616984073,5.9137026425277175e-05,0.016484973085072144,0.16245755100969206,-0.0967007489368644,0.044362985968348846,-0.0034818590821299087
PLAT,-0.049400985869446266,-0.05158203233276037,-0.04070801130069887,0.025282885713280374,-0.03597449296487681,-0.09264783912177503,0.006704650654679059,0.07585436036370181,-0.013409674776420412,-0.054052341935756136,0.013597439769564679,0.007150352096975957
NTF3,,,,,0.05231945613904184,-0.10106185753833119,,-0.05666437277424398,,,,
LTA,,,,,,,,,,0.014935326436118782,,
CKLF,-0.06868637169543318,0.041707941110859584,-0.03820981740984201,0.03197155930886355,-0.002826457522827076,-0.043393609812613074,0.012714341001293279,0.022814843384367463,0.18820891451111502,-0.07873871493610354,-0.05620721122552029,-0.04876460286739801
CD24,-0.008195365272728754,0.03738533042478292,0.06100318605854917,0.06567668406762628,-0.0515989959881966,-0.045187363727696814,0.014584017487170652,0.01470081086564826,-0.003317792904871613,0.05870013220085967,0.07999668909251147,-0.07318983940245982
HSP90AA1,0.02858408742978842,0.09629758097708226,0.09613574939212532,-0.05188469575937196,-0.017910943324842367,0.061745484687024295,-0.01661268039037333,0.11606928418639408,-0.02852421452379843,0.13329972109639077,0.15689204260100753,0.0690734517269653
BMP4,0.020576080384534356,-0.0426357491826963,-0.012673645587485197,0.10487044115998513,-0.004051166982392064,-0.0006667561120934891,0.02331363066019227,0.03432808454248309,,-0.05008326295871676,-0.004032238785338933,
SCGB3A1,,-0.046667989205440887,-0.021508052404914327,,-0.023486596825261993,-0.046934993588229744,,0.04494468569734026,,-0.04326972199011162,0.031663067892676,
IGFBP4,0.0014399110525738718,0.09692023712293048,-0.13969067935366827,-0.05492290450675361,-0.00938056186080283,0.00188464855074455,0.06939343866294424,0.09739462262575849,0.03143502234364798,-0.15215098556008472,-0.03434226238978879,0.007037101532852779
RSPO4,,,-0.035321442305642416,,,,,-0.060350561419456036,,-0.04053236420199356,-0.023649731208686117,
LEFTY2,-0.033062180025556935,0.04344607838757699,,-0.03745935727226379,0.008127509945694543,0.026982240923480248,-0.014774130005127622,-0.0472690084459375,0.06123846091489791,-0.017772358433187353,0.03292029547025281,
PF4,,,,,,-0.03412481589591788,,,,0.05385098391631833,-0.0654385510866088,
ANGPTL2,-0.04887579198982229,-0.01598168060279016,-0.009114559690890079,-0.020502470364444702,-0.04450659479666912,-0.012200058736261524,0.06342478407122039,0.02025653860167959,0.1274797532180474,-0.00456180030396276,-0.00031072353615867556,0.005995382066242932
LRIG2,-0.016160101281527568,-0.06955195111240066,-0.06886256741852138,0.07498406779270333,0.06539076838914616,0.0058156897677060235,0.07774188830107277,0.025921198439955627,0.15854187293423022,-0.03731609834442507,0.0063727628260511595,0.01811634960231045
ICOSLG,0.0807546762147796,-0.0019473587029363016,-0.0590491414414729,0.03423088581584279,-0.004092708014825939,-0.01895179083631438,0.04363156788495146,-0.007520885194498982,0.0036018602993495887,-0.04809416873353805,-0.08922414392133357,0.08339148452154227
WIF1,,,,,,,,-0.04787313631017583,-0.03580920061105442,,0.04592252023160945,-0.08372335083657181
NPPC,-0.0955559447097468,-0.05830143888016336,-0.03200528880379681,0.1753114069622082,0.01893555098278441,-0.03785789089305014,-0.05054101626080641,0.07102511594490213,-0.04633195810222496,,0.0513989297446184,-0.054067946797142684
LYZ,0.0664609168065431,-0.05985241714986597,-0.0306874127471989,0.04346375767685417,-0.08552141487469155,-0.007596538132273871,-0.0008765137235541343,-0.016074611812894067,0.13352774281954555,0.06339683548925172,0.041990758416159304,-0.03491407782073306
EREG,,,,,-0.019393262314378178,0.03410940138158259,,0.04022132599422247,,0.01860075270315706,-0.06004464813131375,
SPTAN1,-0.020245100747282387,0.06742212882723492,0.007656978979436239,0.004991160846326804,0.023742231861928257,-0.03340447548326125,-0.003324805992600711,-0.0303636571097157,-0.08456932859943327,-0.016067702134934546,0.13143665624189166,-0.05477315737283523
PTH2,,,,,,,,0.04058203253706883,,,,
LIPC,0.03822836688861635,-0.042033269132561654,0.017622207178638372,-0.052188952160146844,,,-0.003808934576166094,,,0.025573573491231065,0.032007309221471145,
COL8A1,-0.01962883645774744,0.023369412480329376,0.061119016226340014,-0.013979282733065585,-0.02348624589034968,-0.0297301338687732,-0.04750072354002436,-0.01520421270979351,0.05283437011789047,-0.04390481675967461,0.017040270269256277,
GSTM2,0.03064282652190836,0.05098239815757747,0.03313630078931031,-0.05246351824211992,-0.05906946235933914,0.03473401831176152,0.007978099345800491,-0.0332240146329651,0.011086332906659318,0.026410846791614977,0.006607379212140273,
IL4,,-0.04017979371523758,,,,,,,,,,
SPX,0.05553499936042966,,,0.027505211655451667,0.026879475856713426,-0.04237032072053459,0.04667921462118836,-0.07068044157147631,-0.022251683456568916,0.008565271306485536,0.09482913033905734,0.05008306024743859
MFGE8,-0.08577610054743401,-0.02932580520427812,0.03692412196075707,-0.009018943345199837,-0.09008373602183165,-0.014782975315859516,-0.0034633480231857556,-0.007411236714178974,-0.017363836883750945,-0.12566277239484464,-0.05523985861110747,-0.010674887110113595
TGFA,0.04777344463516186,-0.15468416889659453,-0.031639135205908976,-0.024355985116465948,0.028334615097852137,-0.022647369305714368,-0.062328573668318565,0.0067560814478851575,0.005998817017806627,0.02279240148983379,0.05175249213954318,0.11928631783799064
SLIT2,-0.034365559468786264,-0.04699373723229558,-0.019734007656819028,0.03135412017298459,-0.03392206661273682,-0.03732408713394838,-0.0346123112701528,0.020679872906452144,0.11906301991700531,0.0874097766133367,-0.030193061087055547,0.035736855755934126
PLTP,0.004862980487900979,0.028083149172799457,0.0029915388999653464,0.05487816491503846,-0.04459559542397399,0.018833767528862254,0.046273089132222854,0.02810938064137506,0.14136342827517037,-0.05069436766871025,-0.09210524878112462,0.053568223092291416
APOD,0.1316178943205298,0.023470785912131354,0.039098004800976575,-0.08710106676372945,0.03371743333564528,-0.05675885410097466,0.04130869272274404,0.012606452107712319,0.040424867540892355,0.005681746425526928,-0.004524037500959733,0.001743397276216729
B2M,-0.019892238018030913,-0.028402174092208767,-0.15089961202153596,-0.0789834295204845,-0.04273509426294447,0.004172718193784105,-0.01812891618391688,0.05300953207381934,0.18645205146194166,-0.08968760041562815,-0.07867508979711968,0.0009427705902318186
OMG,0.13487925293655353,-0.04026333099291902,-0.06040125301294661,-0.010223658859943209,0.001999895774268559,-0.06464815495371844,0.01298795279043028,-0.06047509878276062,0.016123738971902973,0.003542607242597853,0.16201904784209228,-0.004632408586847754
CXCL3,0.06530617522538294,-0.08143128675026885,,,-0.016752810197931466,-0.04759280795034143,-0.04059252960075571,0.044687747948073876,-0.0580587491363037,0.04634945711812221,-0.048684276694824634,
CXCL10,-0.00457672997792829,-0.035830999895443014,0.15644137932241203,0.06272927081727926,-0.04356088626173954,-0.04577127078072594,0.061718135236635795,-0.032419505862591846,,-0.03399084563366808,0.06163072632179091,
RSPO3,,,,,-0.046346232677661886,-0.059669613492406064,,-0.01755521374352338,0.01909555759787353,0.015975975802199664,0.04675530717527488,-0.04151815804870728
CORT,-0.03339234636762549,,,,0.026267609188265446,-0.035709885403638134,,-0.05766225088070233,-0.031052098385537897,,,-0.006464512958471128
NCAN,0.013348582433375158,0.04143967018675292,-0.010000983388735772,0.011755238836086744,-0.03302128631065123,-0.07827776888662072,0.03392809390226945,-0.11353106653891858,-0.036184016606590784,-0.028737087448570772,0.09127920679192955,0.07812987356608957
PRG4,,,,,0.03449285698803877,-0.016037868680506818,,0.02017789070514214,,0.00722907236435536,-0.07675140951029807,
ZG16B,,,,-0.03258609224121088,,,,,,-0.059755472564517534,-0.06246643929527682,
TGM2,0.006760054714629995,-0.07458038416152825,-0.03439804471752584,-0.015280625435723076,-0.02308218191582562,-0.02028487192623474,0.06228259938501316,0.0478321680605551,0.15420722048611746,-0.017052274800398105,-0.0113512078120902,0.016215177631125757
VEGFC,-0.0033590018412266633,0.11440252524793737,-0.03694881128156279,0.026973067987414317,-0.03060874406494809,-0.03436926761198143,0.020394044746500743,-0.04046898802649122,,0.016268264935289694,-0.01823521241834442,
WNT6,,-0.050950710398984134,,-0.03098937754711909,-0.01265451815255177,0.024824418001973183,,-0.00619165169118216,,-0.060376164383483234,-0.011344060865551136,
NRG4,,,0.01831671897077713,,,,0.025667709500720132,-0.009598467140146002,,0.020854613561425196,0.0980214401265915,
PMCH,,,,,-0.003826764752273252,-0.007754638424037252,,-0.010486580759595797,,-0.0394502201731588,-0.013118380947438724,
COL9A1,-0.07967117970849785,0.07367345612292515,-0.034151506652287694,0.032494688733262084,0.0511518614701767,-0.048068805326538865,0.024934038823308184,0.0024572075230823403,,0.029822755505638232,-0.026444581806479083,-0.013135042089237856
GDF11,-0.07292341226434414,0.02750498523298598,-0.010962398296576175,0.007980169736292222,-0.03624025676876914,0.0023747451944475854,-0.013399704367000028,0.05127697383899944,0.09267857530539743,-0.028883599381187314,-0.005776584347407665,-0.028668653391412915
RAET1E,,,,,,,,,,0.007773430029473995,,
IL24,,,,,-0.009101609898183996,-0.03358071305615178,,,,,0.02128116883174207,
SORBS1,-0.09959787958014106,0.03587042429122862,-0.04114850572842823,0.002605529333704006,-0.07055637571376275,0.010583867378442191,0.030324392746539586,0.054106240314936015,0.07604888414038619,0.010988702178708674,0.03978611203843728,0.05965122363788875
DLL1,-0.014568685959668315,-0.0308859787494213,-0.004608964576421282,0.02223950180539161,-0.007720040779443994,-0.05746448981657027,-0.10728926764876494,-0.009630471403622555,-0.034694029005625154,-0.002508469608246183,-0.08261531411088353,-0.04596989736154836
TLN1,0.05216414726938988,-0.06800484246555512,-0.08307408613128908,0.04040637434077314,-0.03569782887097834,0.047145031334200435,-0.015928789997972106,-0.00530763578684224,0.0771209038284297,-0.05310752969087928,-0.1066357822181914,0.008436594054656427
COL2A1,-0.031363953029143014,,,,0.02054152029167802,0.01017641288803384,,0.07355316547113243,,-0.03109510676208117,-0.0165201296340575,
SHH,,-0.06836008954529636,,,-0.02936681708851289,-0.019595081088840675,0.0002470191516271585,0.016605396054298165,,0.021316240674809948,-0.06786371252464957,
PON2,-0.03644105360156313,0.0392971060733382,-0.0986135254144779,0.03670076152452543,-0.11464338310747538,-0.06251922217466767,0.07927010720076223,-0.1099254955713711,0.04337839202410612,0.020036143473622488,0.0052068736446682536,-0.00017875556773874792
ICAM5,,,,,0.024430287727387454,0.023396642858165225,,0.03867149438168928,-0.027254697802865886,-0.004026047602068257,0.04038077240303062,-0.10129269415924395
HPX,0.04413959399520776,0.011625661303143532,0.008986082493389724,0.0317869589038338,-0.0387344999348781,-0.03814178280235564,-0.0026016899096721084,-0.013161155297575089,,-0.017906536726098893,-0.005100430188176182,
SFRP2,,0.014182235000524096,,-0.023040692371099358,-0.048220908508559715,0.014761468429711079,0.036656944622570804,-0.0017905595680506984,0.16094340913204905,-0.07436314670587449,-0.013702588465893537,0.02078495643360296
CFC1,,,,,,,,,,,0.006537061551789797,
CD70,,,-0.07778656231814761,,-0.09448401426837508,0.024988240748795788,,-0.007927163491036173,,0.06327578080393424,-0.07104978560133335,
HP,0.0410840118626221,0.05385767864437399,-0.04759672792129657,-0.03629138426940544,0.014858774969990978,0.011615895533843566,0.0631985835936096,0.03312782967267728,,-0.018391685793237165,0.049154725677178865,
CXCL2,-0.028423245639094336,-0.05688940282271403,-0.055520050225888816,,-0.07150252572908868,0.005099953235059155,0.015977388918937536,0.06905199979187213,0.015179953295227748,0.050700973822075425,-0.04990720513027588,0.10140581807314729
NPPB,,,,,0.009015278072318752,0.026761428744332738,,-0.01719406354569464,,0.09472743561578188,,
CCK,-0.07175529607902618,,,0.10411276666557451,-0.043012671856837215,-0.09205198261992649,0.051162695293343496,-0.035224011187586494,-0.016899534294474425,0.01711085774469433,0.17531975281379356,-0.010640937248001386
SEMA6A,-0.017540373163263717,-0.01822192631757801,0.08998716294597309,0.01031355619826603,-0.0007675828398966759,-0.009484488014736262,-0.006025560776254472,-0.04006877780477549,0.030911398667868708,-0.0019976971541806176,-0.05438487391139663,0.046556898617434804
IRAK4,0.044039979417279836,-0.0011047565410127037,0.08861522141623793,-0.043901307001086166,-0.0312961940488271,0.012774780300145313,-0.040071495754385296,0.04325810091058962,0.013012504163931262,-0.05533449790619004,-0.038193442060435824,0.038894760679433066
GSTP1,-0.08129044709479484,-0.027664320225553124,-0.034306316322124386,-0.04454308067247442,0.04147069202759485,0.008404434862666933,-0.05034256243217273,-0.06239433232391003,0.08362130460267461,-0.003447475141563548,-0.0686872745679455,-0.2137847592405373
VCAM1,-0.0020981100025100822,-0.023298036261071346,-0.04145391151322098,0.06488619340036461,-0.07157038384109217,-0.0047392632730329735,-0.03546924098115931,-0.06079326415202138,-0.011271992903758231,0.011023561507240794,-0.03396122691368447,-0.05609763444260086
NXPH3,-0.06981154181893946,-0.013323978785019057,-0.033015640735422604,0.0793866889668925,0.03642853323254064,0.01564938521970415,-0.006251574509550726,-0.0738990090353638,0.06928313542207513,0.01576423669541969,0.038346960178832636,-0.0020121508108615596
MTMR4,0.047292512378488076,-0.0635497968352957,-0.010781729761282435,0.058472937807030174,0.031792693585792106,0.0058012372771136965,0.032543388785770844,-0.02220829768808613,0.01958957313907821,-0.0545833686977624,0.009542724292057941,0.03838685354624294
LAMC2,,,0.04005408273865571,,0.11731072263843567,-0.04410089880999959,0.01718636133121016,-0.04453834808121481,,-0.034825263411797314,0.01813749039524709,
IL10,-0.020643811895662317,-0.031225161791848137,0.036424782521514924,0.04915645606016736,0.007967525567003668,-0.05913894038427157,0.006043768002182038,0.015822417402916022,,-0.026092352233234774,-0.10803788507161488,
SEMA4D,0.1354249240566424,-0.12586191941316174,-0.06212183601218013,0.0005300114925512805,0.01440707160652825,-0.05343158311270357,0.02143771264189129,0.005857687640846581,0.10975208278741153,0.026414870260990476,0.05069517862881556,0.05906331452643026
TRH,-0.015276445398793694,0.04051827465287704,,,0.03334326422558461,-0.0022515376452403022,-0.013133583403141308,0.09962758047280303,0.05161881941620944,-0.054449909398886324,-0.03938856003235269,
SEMA6D,-0.07762899987543642,0.06752990315288349,0.07003212858948497,0.011146754703028946,0.013702751821621183,0.03879066191256575,0.03902273051022705,-0.046935625541140884,0.08819522226767657,-0.04174753679334463,-0.034091484356856175,0.0300253490690946
CEL,,-0.05146589185241489,0.008727499463090227,-0.0450485807942337,0.018489413620256363,0.007209915462764001,-0.034421988711817245,-0.023459862387207528,,-0.06800419570266254,-0.03640739311663468,
PDCD1LG2,0.011675858997093995,-0.03136158944264495,-0.03089502072238757,-0.022528053451031416,-0.03419016136368045,-0.023876973756889255,0.039414644645309437,-0.002444801403862336,,-0.025305736455880797,-0.034139940818156335,
SPINT1,2.116094984122447e-05,-0.016747498915594197,-0.04076758613630933,0.004895706841412201,0.039267435173458244,-0.029742080092390658,-0.01568453985718679,-0.004001061008586253,,-0.07601868282794519,-0.06358793671958879,
CTHRC1,-0.031233210855310355,-0.002708233048820337,-0.03486199948724987,-0.011497207391544237,-0.015929389454084904,0.011005463088755277,0.060869064821626774,0.03931852812740615,,-0.0681170415318086,-0.06729196520646044,-0.08959342037022168
PODXL,0.004564369949953632,-0.020161705748660427,-0.029393248732752644,0.018587691852800927,-0.07805799500028994,0.006931398792787695,0.03372450228938163,-0.0016578653481572202,0.10571098650543954,-0.16279541002898765,-0.06718425235212752,0.015723074816866318
JAM3,-0.06997807223126029,-0.034755902828808576,-0.028035114025657566,-0.01767378240181833,-0.04023594492464599,0.014731494213517979,-0.03639380173860183,0.04145038823761417,-0.05535057422346962,0.0022603915088557657,-0.12710737340221698,-0.12934454460382458
TGFB2,0.1658753236895015,-0.03865410008842095,-0.010218121348697871,0.1004900491302227,0.004617420897033473,-0.03353962998206033,0.052865272771944666,-0.05403917954918232,0.060895548983550846,0.02721797506281212,-0.029380520851596984,-0.04273200493939577
COL18A1,-0.025567218989116552,0.030582980160537017,-0.08778306572806505,-0.02544595807303643,0.0035898460859148163,-0.04033379583814458,0.008731904910270774,0.06350726055747757,0.011070209874156462,-0.13940883957905506,-0.09950769250884531,-0.023846087941648164
NODAL,0.021412542306245192,-0.05628524057151674,-0.035262211416547874,0.0588068246891323,0.04059565948516439,-0.022238732002657472,0.13090195606949034,0.009161354431648836,,-0.01490946352204656,-0.011663830688555263,
INHBB,-0.05899701528566154,-0.08179507697157182,-0.072954150424998,-0.03945878562636085,-0.0046635180948488356,0.08617006972864948,0.05922170477459084,0.02892585847572295,0.2058417447864645,-0.020669057426513916,-0.01760674950330986,-0.019701403161837005
LCN1,,,,,-0.028748554685101804,-0.028804941482665644,,,,-0.055062712031157555,-0.0036634738466433986,
ARF4,-0.013216036463398802,0.05195649838217074,0.023752839483197126,0.09176539213830222,-0.017479148930187947,-0.041441269290395974,0.0222930802146435,-0.009559618374234217,0.045050054600713284,0.029556109466925235,-0.017468600675118365,-0.029982830478575515
CXCL14,0.04531812395589064,-0.006989129264776065,-0.022372212655057896,-0.07410888849875051,-0.07571515246667383,0.08235459113924033,0.04527788997941751,0.038012539486242204,-0.008156806180169217,-0.03777742256055322,0.09336375772287495,-0.02339112137191015
LIF,-0.041412879633312735,-0.03139862655872928,0.012682496992174906,0.046089604347201836,-0.07522659893208038,-0.035596509124219446,-0.02058595220266417,-0.06749111321282307,-0.03221759785797697,0.0792790532303718,-0.10022567776049772,
IL17B,,-0.029740650875139697,-0.0684393487762201,,0.010561837313592823,-0.029220806197713813,,0.020013616555089087,,-0.03954519103762975,0.09223492623648483,
MMP1,,0.059041497526201824,,,-0.01705080211533672,0.03267724455459196,,0.06643450932213557,,-0.08601782567384607,-0.06131717061129861,
MATN1,,,0.03532174659350441,,0.022147670483037257,-0.033868526085811326,-0.027857651738845565,-0.022585158452374576,,-0.027904187297798658,0.08524241233134557,
ADAM28,0.029067633497369825,0.030426913737375716,-0.07796297960602153,0.007900972778596294,-0.06671991685754343,0.08537529980128594,-0.01237169485323121,-0.03633727677122539,-0.03929798479171684,0.04302494249086855,-0.025345909691298907,0.028055890971772527
TCN2,0.0019129665522134918,-0.03628130080421455,-0.04290988900469971,0.012886098384700954,0.007900901270834504,-0.049007157131472516,0.02966836268558478,0.05603215886448049,0.07332343078008431,-0.05303384043751783,-0.05308469788321864,-0.10917520859785694
THPO,,-0.050950813214745504,-0.018969249319687975,-0.033611849210023616,,,,0.020887711860622056,,0.024213396952486674,0.008126023768931833,
CUBN,0.04448880180096706,-0.002664515573941021,0.09210697012510372,0.05098367292138325,0.010872484082418851,-0.00983486582571559,-0.023130216330872238,0.013182383005992096,0.06659627900078693,-0.06481842758544769,0.00967889075581763,
