,UKF248,UKF251,UKF259,UKF260,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.03818708189263139,-0.020700956013011945,0.04974157187931786,0.050739012400755824,-0.02234643459340256,-0.032765371353549594,0.0043930952647497235,-0.058419318737010034,0.02590440733697214,0.015510091891693587,-0.00800124585258703,0.01878648967715247,0.05639450830891775
CXCL8,-0.021112811478369093,0.029001193041344915,-0.059004911795743555,0.03716422920345275,0.024471231129582875,-0.03719130266810173,0.02292421921571241,0.015446674057132554,-0.010511206852719505,0.010707557979796624,-0.02906990442010207,-0.05883618629479396,0.056058944694661834
GRN,0.0054388653382086375,0.04023660376109011,-0.03290186552471909,0.02533918075789749,-0.0018050980380515651,0.048015791903650046,-0.0049425395392424494,-6.436012231000345e-05,-0.03187568536612725,0.06276322554773342,0.0723316183225212,-0.031405477234748715,-0.04538477435353834
MIA,0.0038208058654619213,0.0596289266028312,-0.029791655921368048,0.09326037259448411,0.01141978177751086,,-0.04185103705653008,0.01654603866339926,0.04799420501638867,-0.02912594430788682,0.029277184947331527,0.1378262302683496,0.06962031200765197
COL4A4,0.02367699602707289,-0.030625391064840222,-0.042005433293885314,-0.018142584141306962,0.0027393902625947463,,-0.035755718487273665,-0.03517407016462492,-0.03951336873423735,-0.03228705625955759,0.018407750130450075,-0.04238823934634696,-0.007244539640787408
TAC1,-0.05675849926942745,0.034489794337329224,0.018269600554223164,-0.05253391525153765,-0.03541252221879213,0.007308351473993775,,,,,-0.026492467018377652,-0.04444130876908606,0.006963145325899902
RARRES2,-0.02171369532642126,-0.03794232165458897,0.07089232159972313,0.019923413088449155,0.0051370789524146886,-0.04594849311554262,-0.06910155657275109,0.014430006547071026,-0.0027229743504011534,0.0599498728684375,-0.02712986770548838,-0.02172078156090041,0.07877226080350849
FGF7,,-0.03005439087399063,-0.035349484307658705,0.007569927691804409,0.08517780043425993,-0.0013389792610711475,0.03827836451474088,0.006297663935045363,0.019764517635420278,-0.06595226257380037,-0.017139333787940057,0.05327863383432729,0.07251364215777313
EFNA2,,,,,,,,,-0.023454806531930637,,,,
HBEGF,0.024026385315656932,0.009554390292674948,-0.05531858749795783,0.028025965517037878,-0.017970879563218602,-0.027112206925593817,-0.013468246618468706,-0.06801114943492541,0.0002797511115379164,0.031873707171060466,0.03957566196067545,0.00784337177772839,0.12369721942425145
CSF3,,,-0.030745231127936975,0.03913813132130028,,,,0.06049778480765081,-0.027858705694395955,,-0.022014086306504806,0.060698287311268334,0.022740336640342217
PI3,-0.02013995393377947,,-0.04208495372607196,0.05521912706461245,,,,0.020274089279438523,-0.03228648659468636,0.05951018544277973,0.003117661909586679,-0.09062713630868696,0.016273916236197544
PCSK1N,-0.04353291503165598,0.007528737671199003,0.01226120166863679,0.011399281201599002,-0.03370694686385618,-0.021964877996879375,0.030868086454803188,0.0354555653864517,0.050572539924612074,-0.004442427218978103,0.032349010250519956,0.09278928240976472,-0.11746054495227241
NTS,,,,0.045295438147152554,0.04144195025460555,0.0005515528934096885,,-0.031055511145936448,0.0006089963415199858,,0.043107469001781994,0.03400894224568702,
SFRP1,-0.022181328456715742,-0.020854506198382562,0.004822493561972679,-0.03589738002285902,-0.027263155522751364,0.06713456029078856,0.11735655096245785,0.03616355756318668,-0.048500415359684294,0.027292544295762177,0.011921687464713412,-0.0036388241534536666,-0.0462498740779238
CXCL13,,-0.04495449431951183,,-0.023215697749334418,,,,0.0889658958027859,0.01524037360387463,,0.07367681749794636,,0.08329092864868268
MICA,0.0031494738607970485,0.01481290343114333,-0.04850649753507898,0.07308251635010836,0.03982602145491096,-0.018431893615753207,0.07971625571093018,-0.011112394973788468,0.003951164803523341,0.017458882871290635,-0.01733052786527559,0.11908476425705693,0.08331850730897923
TG,0.030235654711218137,0.013532866785700835,-0.023906259709172727,0.008198731169681716,0.025185679879157305,,-0.0036980837025668654,0.1569661001739553,0.16536009422441733,,-0.01811793131148984,0.04382373533306719,0.03492642994700977
ADA,-0.022201403606400685,-0.05222498241098789,-0.05576810137805744,0.0017233296428527114,-0.01460713367705045,0.028677961324175858,0.021365570493527282,-0.04871743327151848,0.0995124661240146,-0.03174126456721416,-0.020211445164490055,0.1028442219943844,0.0975381072091404
LAMC3,0.005012823968013029,0.011073931689463816,0.003590958123977224,0.021331649739983676,0.03649419112163422,0.040956534332964804,0.0028944620703720107,0.0143862417726166,-0.019614466732442968,-0.0012363379540485022,0.04301966310738263,-0.0017726241867907148,0.03375285383774432
CCL7,-0.012176994939844305,,-0.028139733585406296,0.1007533830796714,,,,-0.019951620137266056,,,,-0.04705306227981042,-0.04237672083901614
NGF,0.12968579170188366,,-0.017645341595902395,0.035839960212838765,,-0.022736250909746666,-0.0483957474674356,0.0157524153689075,-0.023139534472115492,,0.10898317597824847,0.019651875318922866,0.08275165949165915
TNFSF15,,,-0.031334969644089446,-0.006786791272558133,,,0.07593784131523246,-0.01945058926011892,,,-0.013670369661109337,-0.017556529968392274,0.10359723237405943
HMGB1,0.013041209842027009,-0.026759730936149095,0.011815256193366912,0.04460551488286355,0.020544210377563286,-0.012134348394520806,-0.0342038830158118,-0.03550080945509796,-0.025606008552471655,0.03720233387075956,-0.03547633139211168,0.007115692546816951,-0.06507276713231283
ITGB3BP,0.03068102127640145,-0.017158736307649164,0.06322608938061906,-0.006297928483879969,0.0312923064842242,0.019932925559491145,-0.016688142257115783,0.0276185354332087,-0.0037253704557739047,-0.0038869622620836047,0.06066575004046384,0.06608442369128226,0.06418845249223754
AANAT,-0.01766696705727852,,-0.028511620681632804,0.009135457477256321,-0.043559299573108806,-0.02137541958910687,,-0.01750320050782655,0.07116496531447503,-0.03597621713336037,,0.032108832937214525,0.05922331524432744
RELN,-0.027787215761679286,0.001744928354813494,0.036771443130871995,-0.0216993251232623,0.0012671015025847217,0.03667282826197654,-0.08493079800794194,,,-0.044990477843655695,-0.016512325060835765,,-0.004105611061218616
IL15,-0.018084703679130787,0.011219503302180765,-0.016476979277793166,0.04781322129844024,0.0806610672877012,-0.019097927374349462,-0.029716817257934267,-0.03206658046593782,0.028044038369213226,0.0012578677874856292,-0.01018444698479487,0.019068791145447052,0.07032859780244717
UTS2,,,,,,,,-0.014905256249447019,,,,,
BSG,-0.042778105110284896,-0.02699747058173428,-0.08024166172976603,0.04036071101855717,0.041215571716534005,0.042544897990919435,-0.03193295518286974,0.006606202886151602,0.07417918233871261,-0.0037416903792414895,-0.03601538260579754,0.055614268957278085,0.13787516915557846
ADAMTS3,-0.04752027132670809,-0.028502895594553525,0.011210454118115559,-0.03053128549357377,0.017492219292863057,-0.03432390118815557,,-0.0526664326094191,0.007495836521556892,0.040592048557094716,0.02063798069758054,0.1474373625430616,0.08815247431935491
CD34,-0.006536068891728148,-0.03358419225136535,-0.03580275088205401,0.03663482337656643,0.03149022677108159,-0.02118600944621035,0.07022954381359943,0.0024329574386418662,-0.004731005078334319,0.07682949030352199,-0.006455828401679224,0.01474887761136726,0.057909827130683086
PLAT,-0.015443098948484951,-0.002367870000579171,0.019381504936228023,0.12709387193235278,0.07592767593209254,0.01660714919310122,0.05769386976465815,0.05447362374017822,0.004908423273341015,0.025897245830425273,-0.0256177150887187,0.08413644222509171,0.06465183387982291
NTF3,,,,,0.02723258748838422,,,0.025266081539170926,-0.042792884280536,,-0.0024453192423718653,,
LTA,,-0.018590944563995425,-0.027666818376184864,,,,,,,,,0.002491814253790093,
CKLF,0.0059548735448033034,0.022876010172947974,0.025952434832938714,0.013748346132955717,-0.043131852907773466,-0.005067127957245819,0.03640261038502937,0.026797365401649006,0.008990141306698566,-0.05839407054317697,-0.0661100132616407,0.08172955295429178,0.034234830193467465
CD24,-0.05196785919672532,0.02281699432403817,0.022684544147876847,0.008718335153268,0.08969392601674665,0.0749739054317265,-0.06539383016013733,-0.019949653963117972,-0.01617741689843136,-0.041524077938402355,-0.010079071966443552,-0.009711982427042676,-0.007223415500617799
HSP90AA1,-0.04615248131704675,0.06283967129231816,0.03185535705792621,0.05485349187118356,-0.017170593939199275,-0.010673314042301457,0.026461316225480116,-0.05905911510484092,-0.020431498558470276,-0.02656960722907684,0.015622037748803672,-0.14854490419117572,-0.14213298262724833
BMP4,-0.024005981160459253,-0.002941494553292598,-0.020308968469214064,-0.02398405393539578,0.03351820449699345,-0.0017663797547629245,0.02892733432072301,0.043579014865005976,0.021771316476582293,0.04337958925348392,-0.001769119342157545,0.03947600629472862,0.09515805035900946
SCGB3A1,-0.012176993722161081,,,-0.021481618549357175,0.013047727091076537,-0.03762672034524135,0.04363795142768446,-0.030367209301359544,-0.00883139324812206,,0.02323551596952847,0.0051988510741463574,0.056498534705253387
IGFBP4,0.005309981821298435,-0.019261918474256783,-0.04127490110437956,0.011246054354009893,0.001976510275486209,-0.030454162819731328,0.0597031245585423,0.026563319864033163,-0.050839927849073534,-0.00026204765875475344,0.007414434995725122,-0.019396144031586827,0.047363116881165915
RSPO4,,-0.008350683991839735,-0.03770074084448755,0.05139021750584065,0.04156836663432844,,-0.08500574072076177,,,,-0.019118813085701555,0.08910850162481915,0.024024191235801254
LEFTY2,-0.048681860573421894,0.016306641665951395,-0.0019540911400236873,0.032169951203138876,-0.018000629677706482,-0.022736250909746666,,-0.01693666615397823,-0.02696881345336915,0.05513408620618161,-0.02600032269594262,0.1705699227667134,0.05783817128849364
PF4,-0.012631676293331815,0.002311006999857051,0.015060994953785413,,,,,,-0.021497954038418553,,,0.01698627945893352,0.016639377760774662
ANGPTL2,0.02766532238403317,-0.004204141546730761,0.049407873830151085,0.07074489450835275,-0.007260662086983644,-0.008644187758224885,0.06973479314592469,-0.003745488944571586,-0.016910377702576928,0.0009767459499120151,-0.05085642611021953,0.04470610078209257,0.04944416468126975
LRIG2,0.004828681206239198,-0.00019455626276898867,-0.019055472222476468,0.009164986356156875,-0.01319759956836261,0.014173671838810084,0.0274978906431688,0.029851425714949212,0.05366714392511164,0.0191595245319095,0.023965825112269586,0.11739963140162461,0.028495727784811683
ICOSLG,-0.050629888361384906,0.005413850607091807,0.003639083758261212,-0.06162084565490912,0.02684813027890275,0.010416891127741102,-0.08479776627479683,0.07577030139671231,-0.036914394292597665,0.0035087480397440365,0.025673672777571828,0.08148915284882005,0.031929835718941584
WIF1,0.04047909073538231,,,0.02658767754130633,0.011031993097230014,0.07905853338189266,,,,,-0.017772788647837,,0.04032261489416095
NPPC,0.03732697237526598,,0.03416755650684696,-0.036181312098068935,-0.0028517852446514978,-0.05644766252104277,-0.06724793655914525,-0.01506164806216182,0.07512573591182671,-0.01875655550359902,0.026235817061147443,,-0.04329121563979681
LYZ,-0.021122906084055943,0.00263101978771426,-0.06459785279598652,0.014584814369607409,-0.005213137476071121,0.02151677259708575,-0.007504986788494531,-0.02139588890849552,-0.002020212823604623,-0.03563505877303069,0.02979694381873514,0.016822935654651896,-0.0018298330196821221
EREG,,,,0.03095173502227352,,0.024307673464141005,,0.005262384640280945,0.05318250176904091,,-0.023812804042777407,-0.019162414637056317,-0.013584396299619321
SPTAN1,-0.0628695927171353,-0.001379332355175066,0.052001447947761015,-0.0026936954005763562,0.040189515850204104,-0.013514857069563584,-0.040432142351410745,0.0031515928208640078,-0.0008320458328652822,0.0578135470495785,-0.033137088956926346,0.06912548935748708,-0.08044728704309746
PTH2,,,,,,,,,,,-0.03040528208477765,,
LIPC,-0.015464491953364167,-0.025451945036860973,-0.01736711146935484,0.013396363079906456,,-0.041889197095486996,0.1187012620598532,,,0.0056914941685084425,,0.014398682649068406,-0.017774418805728616
COL8A1,0.0274192508055537,-0.049120466285813166,0.00753761607494284,0.09893777167285508,-0.015276700748512043,0.08016728175074948,0.03820126139275139,-0.0348881970813617,-0.012270774684649363,0.02731354634815518,0.02937759676894522,0.05929979427888742,0.132376084651304
GSTM2,-0.021326103674444256,-0.037056348740125734,-0.010100684014264285,0.012698959367180698,0.011440678606860986,0.055651617245146334,0.0034955935570588634,0.10241537291584706,-0.02715642302838837,-0.001084041989995679,-0.019541498033943946,0.0895557779459278,0.02725820923234927
SPX,0.016240155970209426,0.0076278550522275515,0.04093892924181949,-0.0024727221148682465,-0.004157688998227214,0.026995065008323972,,0.06838264136296074,0.0034349649344915384,-0.0018405209180135924,-0.021113820346253215,0.08209249624610854,0.001920974046195443
MFGE8,0.07727778680384022,-0.03546562084381079,0.003536338428050795,0.0568460457825467,0.009018835823753192,-0.07097118092882948,0.05474367698589234,0.003115420371411398,0.027447914684169055,0.05372338969758909,-0.05504926563934716,-0.009070900539978454,0.05966424254569914
TGFA,-0.004303149872219031,-0.023422041868286128,-0.04230979893613758,0.030168492264816587,-0.02408073508598152,-0.011698228717218238,-0.057074529128968265,0.07969646729920711,0.024826749736204374,-0.014662107611583396,-0.013322486151628786,0.08350334945133547,0.039815459242267315
SLIT2,0.021113695236609407,0.007618084155689966,0.05274616028339284,0.01645403133884882,0.0018858112923320685,0.018728649252878128,-0.05771603361214781,0.005521551084323579,0.016678750765005888,-0.05074432370857917,0.01797906575810532,0.06642571182948231,0.06591726884946465
PLTP,0.009591440336369559,-0.020002856427569406,-0.014457707702133867,0.11929162214232239,0.11581979619211785,0.0015109610216647875,-0.06844426287791183,-0.008242574137831058,-0.05783810272541684,0.042940068676742486,0.05431521823056644,0.014634519020444287,-0.046046773718639716
APOD,0.015935008711982925,0.012062105855532294,0.04685479869136575,0.014446745942699835,0.03534800686260987,-0.011073080250472014,0.05081748392590218,0.01719728299180572,0.007858524807957758,-0.07788569304345573,-0.0241250749089751,-0.13494192387395482,-0.0962951544234955
B2M,0.012267112577793216,0.028327904820537056,0.02421823185219297,0.08518229040665314,0.08056946257495672,-0.005681943007776447,0.044124409042693456,0.051703294784823065,0.04397560243196553,-0.01771669213290855,0.03412406604304934,-0.025385659238573402,-0.050409495343888056
OMG,0.0043991186085973,0.01668884990418391,-0.011065903172048443,-0.01443663559534336,0.04986887338435126,-0.08174429028770995,0.06898493003187302,0.007102104192324054,-0.00033303811217109627,-0.014924495707754023,-0.05615049383484732,0.13488738124187274,-0.1107454411555584
CXCL3,-0.0071826876753215705,-0.015870546447245976,-0.08990943237075712,0.062177698335556995,0.020371398825223597,-0.03292568363333878,,0.05747989060344687,0.010216753353702713,-0.02533446943060415,0.009740588241159524,0.04104775213608727,0.043369031867758714
CXCL10,-0.07438414854033998,0.045357731211941525,0.005528421622702955,0.040677814416326195,0.005361380534739027,0.025685131711547005,-0.04362994887668019,0.21558377169810938,0.0736328652722323,0.11932474717061928,0.07667343238556648,0.08147015185033993,-0.012099315647669091
RSPO3,0.023920498977212473,,0.03366073630595832,-0.019593173834690076,-0.011512154361514718,-0.0007103481639472669,,-0.0048545854244837336,0.0691298733337596,,0.053338997077089584,0.02457169532364685,-0.06601036461725997
CORT,-0.015952501706946832,-0.008483553970884041,0.014263103418045068,-0.05347426751333311,0.0559158070491315,-0.05723225607594103,,-0.02275012689847601,-0.022496516243958396,,-0.019445287081745023,,
NCAN,-0.02375751894977545,0.0736369991338174,0.04312167573156041,0.00064019935244075,0.025264692977105405,0.02683651399915226,0.03822315095806058,0.03703527565474589,0.053321003969520754,-0.0005772321881001974,-0.0348671022057915,0.010809699884348455,-0.044174255454209735
PRG4,-0.01831274614562508,,-0.02813973797056606,0.04747976070500426,,,,-0.02185254522480905,-0.009095674559514525,,0.04485452705064917,0.06372275625627609,0.025391119767474768
ZG16B,-0.016885815041314003,0.09241329224351134,-0.013720336873586484,,,,,,,,,0.07442623812525918,0.016889672165041874
TGM2,0.04184067793186042,-0.02682186985811287,-0.034322351030798844,0.05049594310700443,0.03279593871904924,0.008225195681916847,0.10417310484128582,0.008846449577508518,-0.01619076177637013,0.006525894586148633,0.009444113849897287,-0.03352651406027371,-0.02631459628157914
VEGFC,0.03520831541420565,-0.026129707256307675,0.0066740253295536475,-0.0015691531697568826,0.0009129757682973797,-0.0264294204543838,0.010279262478228704,-0.025676588945081635,-0.009351685079719351,0.09130024459895629,0.09257557330845358,0.005676871924615549,0.08508889082987944
WNT6,-0.019647312138653356,-0.018819270142770413,-0.02297854206191951,0.012386406946695084,,,,0.03261263315692968,0.03236294052203142,,-0.025373785136151756,-0.014461411437972024,-0.0330964319952828
NRG4,-0.011215439843877089,,0.026749535198215445,0.024245273520158275,0.006729951243525674,-0.029443938277092758,0.10884561673469227,,,-0.0268330331943674,-0.025246888730441876,0.07832052434642638,-0.06785027356617905
PMCH,-0.012926397989359548,,0.02239197892202471,,,,,-0.020279448489790085,-0.03156381584071046,,-0.01453611614658756,0.016095852872777178,0.001123335447309317
COL9A1,0.04451422830184905,-0.0013453731668716753,-0.011717101375269422,-0.015380433675613151,0.01759078358212503,-0.023064721987383397,-0.0034658318329304095,0.001131449648376809,-0.0477576166992101,-0.006767155907652111,-0.024445614318977647,0.09493037595434008,0.011279857498398748
GDF11,0.07509533294168162,-0.030022497722329743,-7.492331886107519e-05,-0.053092258042296316,0.029476941513533365,0.09781194767549391,-0.01900358590383604,-0.011651465440805281,-0.010503571794778635,0.08697276248342042,-0.03075927843389511,0.02790908627845216,-0.0445087259811555
RAET1E,,,,,,,,,,,,0.005744895425872283,
IL24,,,,,,,,-0.01511986812153059,-0.021155180091237676,,,,-0.07585434869173265
SORBS1,0.0031498732881945525,-0.022069002992567692,0.039143036654659805,0.0224229535054819,-0.03863358013213673,-0.046062671966859724,0.03227915482454668,0.007903164893763658,0.06656383400326706,0.047994164170677665,0.018228056586763533,0.03950577908558612,0.016796346064752474
DLL1,0.01959301160547708,-0.02842816752234787,0.005400726630332269,0.02895212063885767,0.07833830463873698,0.0021680555873065965,0.019543985219596095,0.002209028613210019,0.002122652738550923,-0.01681768705292882,-0.06732219616157821,0.07730018906070928,0.06807146452526064
TLN1,0.06695203074909409,0.0455344648414973,0.03161625440171029,0.027878188166292475,0.04833894116412228,-0.016390184966700992,0.0198225402884784,0.008767836343771738,-0.04018893373734718,0.015389575578546973,0.009862936118789259,-0.014820660219045509,0.09809019587624697
COL2A1,-0.020593300557732973,,,0.04965311515777895,,,,-0.0032870581867001426,0.022224849882972852,,0.02069087325034007,0.01597071405650076,-0.03290502124724266
SHH,,,0.010184880197341017,-0.004021726444477631,-0.008194604629559324,,,0.0274434605873348,0.013641319050883855,-0.004912942946966672,0.023394983560553737,0.07165166946879926,0.05807629136426028
PON2,-0.034220847972274065,-0.05044985261130384,0.07173261125301969,0.004651865627868774,0.0962738709721506,0.032525625095984674,-0.07202707257860506,0.012289104673038887,0.04793014771656706,0.05508419964956791,-0.006609860492883406,0.14592209171237985,0.08938726983905686
ICAM5,-0.011341466568185219,0.06784186247384316,-0.03186995006299217,-0.029797308073573753,-0.024630096606675443,-0.027788128049623287,,0.0014150956602060844,-0.03656686526555253,,0.017688093948891377,0.09778173781244992,-0.028030792669458262
HPX,0.019010057491403835,,0.04264048031722365,-0.01969675247896644,0.04212121239698484,,0.0972153854017198,0.053483740172043166,0.110394289192493,0.048336015427160366,-0.04023663186338171,0.05084380194715274,0.04204988499872216
SFRP2,0.13457940163821477,,-0.03330325027235103,,0.0038864606630254375,-0.019929606834806993,,-0.019006800807383234,-0.022018068759489796,-0.04670827969235825,-0.0076365790960750855,-0.016791033496619024,0.10038734478395414
CFC1,,,,,,-0.024025238015849416,,,,,,,-0.018312793920170736
CD70,-0.029577533685758165,,-0.02881166019045506,,,,-0.044761573718667104,0.11165047145542815,-0.08110805724773011,,0.0263307783563128,-0.015786060594218394,-0.005477826561118356
HP,-0.014041229046488525,,0.025880661534213867,0.0686574483816818,-0.026308128103793287,0.02349125846728784,0.04812579786443098,-0.005136137691572377,-0.043653503911079576,-0.03436620670461274,0.04871828100226467,0.02351640142242026,0.03110000581080834
CXCL2,0.05814270228965459,0.008657566703855764,-0.04189954718972617,0.04791053349519188,0.07878002767368415,-0.06225657567834582,0.03634278689368933,0.0551215670796072,0.051295848199788746,-0.009821060610075635,-0.014967264204011363,0.06368548606033116,0.0466681288914374
NPPB,0.0707578774780739,,-0.07922736585657307,,,,,-0.0278810638909126,0.03113431899991176,,-0.02172572795636891,-0.04651070319962735,
CCK,-0.042833079628678265,-0.0114775439534134,-0.002191601422657529,-0.010715594422715212,-0.07715311457227471,-0.005948443737284119,,0.007832568597984691,0.02143306055179678,-0.03236436143268731,0.012473839905568527,-0.007087478810503345,-0.20595414722956232
SEMA6A,0.013230674475148575,-0.04511043569673521,0.003571873688750976,0.033463984726206264,0.04890403269096804,0.05675396710231048,-0.025236491921234522,0.002504256767135494,0.009475559046670839,0.03607836878629837,0.0029699728063203256,0.06173429670059238,0.1430903995165838
IRAK4,-0.01566330618696233,-0.045988121318729834,-0.027006658833369165,-0.027045518572436596,0.027414542312724402,-0.06296179522533814,0.03800298168905115,0.0022749730921552505,0.01799927715368048,0.045181987234228976,-0.00017723819841576358,0.08056591041611755,0.0223531153760234
GSTP1,-0.04587621199953959,0.02969728444725857,-0.007208630201313432,0.025578288553236152,0.049596107480607346,0.03416717171093243,-0.0061090837489729335,0.017389083827585285,0.022215767877872657,0.012139442194651691,-0.08551658353105031,0.0364776446536742,0.1366384023122597
VCAM1,-0.03747924833610728,0.01517977987658508,0.07571976505096709,0.08636520501008518,0.04109302633399955,-0.014163675502167922,0.11916249484786856,0.006613757572651786,0.043508139333282354,0.023914660431384616,0.011684594596775648,0.16170838178901065,0.10892146448122896
NXPH3,0.005396774040860102,0.032473974100328644,-0.05269602216509124,0.00023066403527797298,0.01080888793197334,0.05683271129306514,-0.03603143186311003,-0.003050353200666929,-0.03515666508262976,0.02109071287940706,0.003664055632820342,0.0737873979176158,0.09333706308496122
MTMR4,-0.01971665386375388,-0.0074244713165865514,0.0013097752909627467,-0.04991906366374942,-0.005699037619088031,0.03366263002242069,0.07244387924297296,-0.022727773351643523,0.04200334887192707,0.05547019188027179,0.0012131165136615486,0.05653992479876219,0.0925397912696112
LAMC2,-0.012330315215968612,,-0.007129988264667109,,,,-0.038552946421854146,-0.018588498582891043,-0.02778268748942118,-0.025943395274310638,0.09010170615921005,0.07600357680541045,-0.011308459863273534
IL10,0.028067442747497937,0.021451714604034004,0.027186767445047312,0.013644936520285127,,-0.016116066990776754,0.015534841952499209,-0.01120794868041767,-0.02539050275373054,-0.025024896209813876,0.03227150521880228,0.03228201111368723,0.0977178497756061
SEMA4D,-0.048655578511868254,-0.01533195171774302,0.02119666676508691,0.01067916639423161,0.022300595754936068,0.023511240867411545,-0.04287929892068548,-0.02141230101534358,-0.018424896661733525,-0.09778820075352315,-0.008795027453460958,0.09707792455844602,-0.022630203321660727
TRH,0.00313578595059654,,-0.0007149374982395649,-0.0189132515731831,,-0.03741406010161431,,0.036360847514993515,0.019813329642113697,0.0370466681601343,0.02773010829935721,0.08171751260302852,0.07602399809912905
SEMA6D,0.0377313248146052,-0.03707734953152571,-0.004309374814619854,0.03181269771096714,-0.018739345381291118,-0.011070632374921263,0.06543515457366686,0.020103168262720066,0.02669885954929317,-0.0008201536856843014,0.004365640073086173,0.10750544883252032,0.0415786075317705
CEL,,,,0.07026006184883715,,,0.014240243299638671,0.015334327194535374,-0.009722967620516193,-0.02996786702432179,-0.03571725351846878,0.04599972030377661,-0.002358123039415713
PDCD1LG2,0.048075316476124286,-0.034119447819423374,0.01479253352689035,-0.00766293888038555,0.01883884928082321,-0.021904870806507097,-0.054314530581538074,0.02113698588904533,-0.020278996342897523,0.0159047722932927,0.004655749325527402,0.08507363981805362,0.1072759049982193
SPINT1,0.03946441569164783,0.0031312164210962,-0.010777822990251677,0.06657189013494208,-0.057722878399524336,-0.03633554190423969,-0.09186834641056889,0.023166709681880903,-0.035187190634975114,-0.0185476758861054,-0.03565640764016163,0.08565969621460974,0.12771002872743248
CTHRC1,0.0501942581424245,-0.016381619054077142,-0.008093920819453787,0.07100103827764918,0.009488533174677558,-0.024226176709320528,-0.00895168871026574,0.0690904403000513,-0.03429888241954894,-0.02366402840136416,0.1148718858353925,0.028168268353463418,0.049708545397874636
