,UKF248,UKF260,UKF275,UKF304,UKF334
BMP1,-0.0009473486527741892,-0.015214767786013944,-0.03519339320126651,-0.01048813985818316,-0.0981204431834503
NDP,0.008397632732733593,-0.012417640620089055,0.013084864215542462,-0.009982123723234575,0.004986434226058286
TNFSF18,0.022271869255164594,,-0.016401179073316004,,
IL36G,,,,,-0.01375290516802092
RTN4,-0.045869820841626587,0.007474712610031764,-0.008826150263099299,-0.021757701557844775,0.12510460693272699
HEBP1,0.010159209851433237,0.001108234485159017,0.07350959068031677,0.016855089283040504,-0.0050665019450881815
WNT7B,-0.010448665544455463,0.026554396648477196,-0.03515866791809378,,0.0964302149076597
PTMA,0.017394892801654464,0.03275727022963663,0.06281348956242347,0.014785677688818116,-0.1304332251303154
CEACAM1,-0.01733250514458667,-0.01581171499148391,-0.025795147363217,,
PDAP1,0.037183797996004755,-0.05316691662594577,0.015228643385389115,-8.181793964463877e-05,-0.018717535169484222
QDPR,-0.05491885468846743,0.06118834979741426,0.015547584623735212,0.0015841583911326994,0.0870769997474152
POMC,0.015627607256186192,-0.006470903553045193,-0.004503698345306611,0.039795237807261866,-0.0043296860813028205
CCL18,-0.021629328775557188,,,-0.009453305075721397,
CCL17,,,0.00742669251555182,,-0.012563669315832448
VEGFD,-0.021629335643882128,-0.015127753673665627,-0.021793566229291683,-0.027377729156310964,0.08518836870603307
TNFSF13,-0.01632219075818291,,,,
WNT5A,-0.017227376560639596,0.010533602508531201,-0.024075424574355256,-0.0408551521949991,-0.07277256824628021
CXCL8,-0.03553095639947651,-0.0061203661053993805,-0.010308992237891881,0.03584205230151659,-0.04048372260258965
GRN,-0.015836005357512728,0.003611397093859092,0.04060306822000451,0.028350676971121626,0.023565732730415324
MIA,0.002251904438911811,0.04609966172176044,-0.04020548412352179,,-0.01844076138154884
COL4A4,-0.025976648126209024,-0.016529325686103744,-0.02135613677547382,,-0.01788822267572358
TAC1,0.03965845749482336,0.036291043224389835,-0.03465715769470332,0.015415527742287766,0.1287517841842987
RARRES2,0.0014159397282852437,-0.015322031481676377,0.05281805444853548,0.013186209695116238,-0.04795895659892931
FGF7,,-0.0038577469309026935,-0.042653672833059916,-0.0104496785167666,-0.010270105458920932
HBEGF,-0.018954988148686406,-0.038239476282485564,-0.026107807436081758,0.04856001805448293,-0.023095988140759822
CSF3,,0.001542067344582485,,,
PI3,-0.022754965802329552,-0.046405852706660825,,,
