,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.02944356172784343,,,,,,,,,-0.034210384602251516,,0.03274545636832227,
BMP1,0.046174569897859175,0.003955110594146591,0.21878627629101355,0.01731909013100548,0.05383778598867415,-0.01120703838156681,0.0825597001311837,0.1561848092055207,-0.0044898019554248025,0.07126448746266602,0.19079233938253842,0.1469674301415617,0.009069467732439657,0.10010495649554697,0.0484076417283901,0.034729092304494336,0.15112635483151676,0.12101120261459393,0.25838545956678244,0.1890402505609051
NDP,-0.046288485182398836,0.02208337517269279,-0.010821685416571256,-0.050388074489738095,0.02336147145345008,-0.00956912840226455,-0.033138930705685854,0.0028364329148135945,0.002465184930979619,0.062469052689256795,0.08837267358120007,0.17170952003480017,0.13672050010570344,0.02577708563676636,0.09499097955202199,-0.018807233878191616,0.11612177621650481,-0.05109185824922014,-0.025428992582008408,0.0819938468034343
TNFSF18,-0.025387498496623286,-0.01741524075948302,0.07431160088264334,-0.02492196018198826,,,-0.014453487945549875,0.2094132803270903,-0.015563756366835543,,0.05059162918496816,,0.08138178031742331,,,,0.02577458376656065,,0.07136920547805611,0.008925571008667128
IL36G,,,,,,,,,,0.012964286156855818,,,,,,,,,,
RTN4,-0.06482496927529702,0.05022383060367571,-0.04712446083282124,-0.07059951938530028,0.0033711826997482085,-0.055124753837705265,-0.0818638688991866,-0.09944348375721462,-0.026855485117511235,-0.07785076000997784,-0.027759074645589934,-0.11817951025648689,0.08184172734096129,-0.03626502900686026,-0.12437776431364779,-0.01572527856013363,-0.1353060061355179,-0.08800495672295158,-0.030556594394030502,-0.01965625613977158
HEBP1,-0.024885459944294874,0.0460122959580248,0.02827454532438314,0.03844690935103203,0.020181039441265678,-0.002672444298329606,-0.0272862227469686,0.05595429330958609,0.017681649278025523,-0.029646885311026237,0.17705349499514894,0.08907109111086103,-0.03746754203339297,-0.014842959810150182,0.024095209330175744,-0.030985582922927697,0.014481332934517607,0.05505582571234377,0.06224869321739942,0.0370638230859149
WNT7B,-0.022365591016960486,0.019482406383618398,0.006824519227605219,0.005180145663758086,-0.038616782199695436,0.03173529533993519,0.01757769102453967,-0.006007481059099193,-0.024484028010028188,-0.022273914746949112,0.04106219093558931,-0.019722061971571486,,-0.04391937811599559,0.011435714610051623,-0.03358188476352176,-0.039727074030030576,-0.008696298188764096,0.029662125413198823,0.055496855359619804
PTMA,-0.00280104967928889,0.07243397533990349,0.14892562085799144,0.051746558245992696,0.05459629506358267,-0.009880614942236573,0.06965685710431845,-0.09735371640713199,-0.017586275627415986,-0.0168748774603615,0.16470151960327134,-0.06257894397531483,-0.10336992722090767,-0.14623303034030877,-0.04401908747873252,-0.05230731261463934,-0.12308156101701272,-0.0025492314736507574,0.1912871184991448,0.14056898251905744
FASLG,-0.022365597339655773,,,,,,,,,,,,,,,,,,0.011015787267507064,
