,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
OMG,-0.001681071179652404,0.05512910188749125,-0.07818348286972181,-0.00818455494136478,-0.12934668015778927,0.11553047140948197,0.15019995303198974,-0.014190443118692416,0.03847078874782672,-0.0015965574188421205,0.03485824194390481,-0.032937223503489606
CXCL3,-0.05755139670428343,-0.021709034979650575,0.08352607597706685,-0.01938174229688917,0.1155008022600187,-0.00227105026176988,0.0537696871738382,,0.022139765092349335,-0.05600557721899859,-0.02247155520835509,0.0018004508116669547
CXCL10,0.07498862645649707,0.019355253871904055,0.028944075800788394,0.06364754019820255,-0.10327020938776955,-0.0029390178886023834,-0.09541870432755697,-0.07767763326801816,-0.019687397558812696,-0.02728024052656968,0.029522996969945394,-0.021390136776330698
RSPO3,,0.03971545462502291,-0.020384337656117576,-0.02423991415596217,-0.03781071267078695,,,,0.006037334219943317,-0.057829594540239344,-0.030197574434466214,-0.035671815201555546
CORT,0.1393898831036276,-0.01008885856583487,-0.009911382721932474,-0.041952602257219106,-0.022424882592477404,,,,0.01910646540004486,-0.021221744354556742,,
NCAN,0.05336908114077103,-0.02184113099999968,-0.013251116515080765,0.05800585161968533,0.12003778057018402,-0.04790311404729574,0.03936061200555134,-0.023604584706378037,0.00410178869839004,0.0649062859513223,0.05956239722973848,0.014132570710090261
PRG4,-0.04255102035282599,0.10044463218134907,0.1341504401340005,0.052514592024980815,-0.02180377650756739,,,,-0.020881810659909354,-0.04760877048066291,-0.025223695768983388,-0.03438129023415767
ZG16B,,0.05256921391967383,,-0.0226710946753788,-0.020087396265720148,,,,,,0.057967372095793605,0.09938535641848868
TGM2,0.04012245105680951,0.029554674236657485,0.08300475099163289,0.06265980511513862,0.013687447303974426,0.10547303827041052,-0.027569890986463782,-0.02646455988270614,0.015165230260059616,-0.03406146246862618,0.062113356369544306,-0.00231535463755
VEGFC,0.007775713206407829,0.054114853360459944,0.0887312732441869,0.029645960927916284,-0.043010981503059084,0.08467616108463771,0.10282779242082868,0.13149645757127185,-0.02453598256988399,0.010685595972155596,0.04430589870160689,-0.0060818521274203455
WNT6,0.0693940769911329,0.07527781910125482,-0.0021818682286910956,0.055798604906011726,0.07113135634468565,,-0.015267021738641246,,-0.02846110122438613,0.07555497664007207,-0.027045509880260624,0.14541259493618447
NRG4,0.05331209709355136,-0.019946092427565724,-0.020788829227816007,0.002823627589846841,0.021704881496907538,,,-0.03445167171907343,,-0.026364208944322585,-0.0010471333812927359,-0.0327458803302264
PMCH,,-0.022988944940222262,,,-0.000420897630629178,,,,0.1387107825839113,-0.015179422994227627,0.05002413416553923,0.005625701194069409
COL9A1,0.11813707242258031,0.08270854734177796,0.056513161025678806,0.03514063823714777,-0.002544269558546611,0.027799442125610332,-0.031570011847002186,-0.02910109224252099,0.03675834150181501,-0.022265767728423678,0.06357675198530148,0.040180729843377755
GDF11,0.03702064003045044,-0.013107628349335342,-0.00972188903334946,0.07479323794393576,0.009382764152472873,0.018323606274496907,-0.09476095762585113,0.02024428252198648,0.06650125635771352,-0.02308282118104628,0.0716056658555286,0.009573519134710511
RAET1E,,,,,,,,,,,0.08417739757881645,
IL24,,,,,,,,,-0.014448212785673802,,,-0.036608804861545725
SORBS1,0.10032048826314376,0.022992855633030693,-0.03490007964047843,0.024507062102662902,-0.0445220468713668,-0.07202160788465287,0.07152144562113134,0.012808499154003956,0.018472439077494823,-0.005309307450172515,-0.02955283367232576,0.01217053065666199
DLL1,-0.024564374826433935,-0.03606243052000669,-1.978522454557069e-05,0.06359682455111752,-0.025663600875540676,0.06873466463288974,0.15907967109451498,-0.02639993191848549,-0.0040368831040741605,0.023024330790610652,0.050772535724943245,0.005904751166121955
TLN1,0.040209083662195576,-0.014524450000404315,-0.05038086821889709,0.07231133932225446,-0.0010871407658013278,-0.0066532530885957,-0.01408696918071413,0.050493055041902025,-0.032649721338439484,-0.004619863958723431,0.026071363649583658,-0.01638935522066588
COL2A1,-0.029536822062649584,-0.011143211586158882,0.17941103434331548,-0.01938174889271088,,,,,0.08647756284833402,-0.03197789999290915,-0.003975128794326798,0.04185125046298994
SHH,,,0.0459428192260905,-0.015236409635316386,0.03467091638377433,0.22199212276514874,-0.1578458155973003,,-0.018377418169959008,-0.01331152623310981,0.05450411163467288,-0.03056644338053103
PON2,0.06924789577495093,0.030686421959553293,-0.06395875494330537,0.11013147810189094,0.08752949394092081,0.09543862875341219,0.1306020865156004,0.06028934950168753,0.05156679294176512,-0.021617705241953916,-0.015174079530200021,0.08687541231272464
ICAM5,0.02971952794604244,0.04498432990888602,0.07289587299667347,-0.03787383137652544,0.0027292834568282535,,,,0.0021338569175864356,-0.027364245695061462,-0.011143139073867195,-0.021994464981049035
HPX,-0.03496292962530972,0.026858665334625508,-0.02553394890291301,0.056357882518911266,0.08277308948950443,-0.002533815082121495,0.12208633566638265,0.017962174595003867,0.015439065913938005,-0.042017334531319755,-0.025429883319117483,0.06906858432619715
SFRP2,0.024025397256020136,0.045582053215444465,,-0.015468437207942134,-0.032854217410783634,0.09441779617160248,-0.032839330642553455,,0.0671604781495521,-0.022083844569830337,0.004070091568994873,0.0036461072921590157
CFC1,,,,,-0.025280179463040644,,,,,,,-0.028974951772510804
CD70,,-0.003710060547915953,,,0.02233859647274748,,,0.03692779603570599,0.02388558722580005,0.005019953038646785,-0.017077389548101566,-0.013727616454727826
HP,0.06400577009328577,-0.030240029306131018,0.07761541786828884,-0.013998835504121555,-0.005342715500174786,0.0891183082014218,-0.028792099746677353,-0.06814764797931147,0.08135435287920831,-0.03409596336010214,-0.03474236527198217,-0.039246710262227945
CXCL2,0.06379975416122824,0.025190031252943938,0.060364453828169004,0.014700916866312955,0.05174983736364383,0.03847258407380992,0.03605281634794826,-0.03394042996176515,0.04786500951218245,0.0014148987204975452,0.06483627358224846,-0.005767195914234023
NPPB,,0.0844600319317313,,,-0.022136353249568017,,,,-0.025080899422210683,-0.02268721652892536,-0.030632079586370205,
CCK,-0.017643420565522816,0.019808872411033348,0.008076870622656303,-0.10750350100730308,-0.10421191542125537,-0.02896753089069197,,,-0.032374996306747165,0.0038261297049552987,0.036001382118043566,-0.12940546336616973
SEMA6A,0.053713572001078534,0.0022386678842809507,-0.08230879424000398,0.0707430652961184,0.024784259807080555,-0.0029043225153486067,0.041995710555872805,-0.10465691354974879,0.02637246119761989,0.019196790865814054,-0.014424515955942319,0.029743770434791938
IRAK4,0.06953540252427654,0.023220282179182056,0.03098688605888899,0.06630218142637628,0.0162320402605542,0.009356916588089707,-0.06776466569299167,0.004059584564627984,0.06624008018555434,-0.018023861026317457,0.12454915534725085,-0.026418164426982024
GSTP1,0.10344669529098229,0.009976256254854978,-0.048580444706255645,0.09766791121853168,-0.03929287746814398,0.0264471453759145,0.14161683463200508,0.01058627093612499,-0.013843914923669366,0.018628117028984727,0.03012925157120904,0.12183940026719757
VCAM1,0.07047756572591285,0.012446571498360329,0.10174305774827198,0.06197981484101912,-0.08734907380190167,0.06998325335191057,-0.05577229817932243,-0.05142602246175724,0.005610087429481946,0.04505618553745119,0.1054028865287972,0.0006511256623679347
NXPH3,0.03822379591024678,-0.039356533972683974,-0.04735276509884332,0.0651503365924503,-0.03698882668295268,0.004208176599302016,-0.0270517499710714,0.03539762512886806,0.012037244591425458,0.0589795687694442,0.071144723168244,0.0431011400300925
MTMR4,-0.03972138738054129,-0.030187972638676563,-0.015143771831820826,-0.012280534667014674,-0.012049586318975592,-0.010126773372859114,0.08864372465733383,0.014272056079003025,0.0030850094078320248,0.07829552561357013,0.04887843951709679,-0.010391368706771683
LAMC2,-0.026351923738352736,0.08640231855137329,,,-0.027867199116991793,,,0.16183461648042258,0.07744128103508774,-0.014733997669122333,0.10117605632119399,-0.03153306479124408
IL10,0.01893886238713838,0.025698704606205987,0.07052883754280562,0.0379395686070994,-0.059690755147028755,0.1316568246811723,-0.06915029001361399,0.008978821670914327,0.021120603192264064,0.017243384017477013,0.009786676414217252,-0.0024686666937689047
SEMA4D,0.02246496991973227,-0.008238184019640759,-0.02609196861128897,-0.05625418445083049,-0.035082076728173574,0.03521279470191295,0.11188730314183074,-0.012798646628057866,0.019484972785136633,0.06425408073518545,0.0862325996016971,0.013261155913373372
TRH,-0.04016440451191378,0.0309700697527621,0.09960963365427333,-0.019881446262463017,0.06322220042634909,0.11218273306242132,0.001734717257763126,,-0.019892263427008297,-0.02764634733332145,0.005457891582244534,-0.05951183509812943
SEMA6D,0.021601724241110308,-0.011785865160422362,0.08033852786716775,0.08694161918331947,0.0998227556060992,0.008760713469795754,-0.01638404882665846,0.06196611113497193,-0.018825927963306614,0.06513000121943284,0.011286093466038299,0.001230834634520193
CEL,,,-0.02530844103765309,,,,-0.06777369683074516,0.024997319812188102,-0.0025842244846927486,0.07101576451273146,0.09290128949382322,-0.004761885627185104
PDCD1LG2,0.02007955553212753,0.02160373528915808,0.09378087056500023,0.025224496653299604,-0.009594861408378603,0.028731373586428494,0.010421197723349708,-0.006597730492755387,-0.0034344097910872385,-0.02709373911540615,0.08383529640148818,0.00044107280437724497
SPINT1,-0.04080081526566143,-0.008199791481507965,0.16135246671344192,-0.031149224551312374,-0.024206277311983476,-0.00842098725010263,0.04535145902231234,0.09358000603604835,-0.02341404019731586,0.011691029939624637,-0.0031575944504586353,0.0811285051054793
CTHRC1,-0.044747038247800845,-0.006978589669703782,0.026847939750837234,0.052543289216052246,0.03616661090671123,0.12878546010604722,0.1437820061353047,-0.03091257854531023,0.008386183883234314,0.008690073033398395,0.09097417836117541,0.00675292602375914
PODXL,-0.002249630936443393,0.02814160603189344,0.0030429869518440672,0.07146735234604551,0.07276512378548818,0.14714093668205588,0.07051087394518715,0.021487167966402414,0.10870858068275861,0.03977947568194584,0.08430795472345483,0.0017024262421411734
JAM3,0.03552703288597733,-0.011022276406328227,0.025036978387591582,0.05377189209984694,0.07395300117810057,-0.011287112322531106,0.018859404519413113,0.0733604668443322,0.06839413623332058,-0.013006836523872103,0.04421925969406825,0.015300249042991574
TGFB2,0.07434600671912055,-0.038190041110616794,0.027226679544173505,0.07726260225651116,0.007072916175086635,0.056518905671412274,0.06697329509399595,-0.0017790116635654758,0.04770573093475267,0.061661025679347704,-0.015756893874278078,0.03250481666392447
COL18A1,0.02506943799865198,0.007490902425789552,0.027563126680545984,0.10624605167797653,0.08715388887189411,0.07313987862833093,0.01785134159575475,-0.012114451753592926,0.044792954260809086,-0.06293331884901461,0.07140469508801611,-0.022496267227505678
NODAL,,0.07346645335587379,-0.030896334375273313,0.09351107627987913,,0.051354140305791454,0.01462455855982163,0.028889887684476746,-0.021598636684011886,-0.016849431404890456,0.11177674288979772,-0.050526199249404685
INHBB,0.05181953017449939,0.05687683115389458,0.0279346782401915,0.11134749467811457,0.017387329604428868,0.02712653977748944,-0.06804261604972053,-0.03934699387850516,-0.002084421517779071,-0.03413506950727507,-0.0019601327727485295,0.05418942836993163
LCN1,,-0.021928846814765035,,-0.01700860889374626,,0.1250925178799607,,,-0.022973641262157382,,-0.02307897443486445,-0.022117754614283416
ARF4,0.0828486643390231,0.059049965553145886,0.03698166842437378,0.07960501805668649,-0.02419038271159348,0.039858548429009245,0.016491398257642773,-0.06263611644253743,0.0727119939194323,-0.0013668502792580565,0.04446972616524267,0.006364111439305476
CXCL14,-0.0031400309498975936,-0.006276216148487088,0.05344582105749135,-0.06116612150104978,0.13287055451987367,0.13225087030646074,0.027877801387230984,0.017087157192792298,-0.009739401575357496,-0.0030225999883983007,-0.0014650028356351878,0.05581562507670298
LIF,0.0422989301715497,0.0613305969290026,0.12736947029960105,0.10471633626646501,0.13574675700938765,0.08658518514458724,0.01808285565220392,-0.016606253407948055,-0.011383480122324137,0.005266553814075911,0.011647723491888804,-0.020138598086081556
