,MGH258,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
TIMP3,0.050289742518190995,-0.04483836366289379,0.00482472316827151,0.07259470147968779,-0.03217722604350525,0.06989947587950072,-0.017290793396433368,0.09445790100131365,0.002547004821450344,0.006978176428006795,0.014894484130309218,0.06307244271161992
PIGF,0.05975123522506869,0.042913424638636434,0.05662914112906294,0.0020422254140291503,-0.0395436767493592,-0.050587573517638144,-0.017137251578414375,0.032024739577490385,0.053514667055718626,0.0018142605840875173,0.007014166585436466,-0.05910726674404095
CRH,,0.05507067053159441,,0.008499130307499866,0.0013788222717099137,-0.02106896956654228,0.042662252520215625,,-0.017752318398989914,,,-0.03329133706959369
BDNF,,0.01857574471234689,-0.051616731867003864,-0.02643199547381136,0.09938618410539836,-0.00679640879767036,-0.028936892827228656,-0.020550174351100823,-0.014618008086602859,,,0.07255910597216703
CCL5,-0.0769360208303104,0.004315087389247637,,-0.03970662828114695,-0.027129386899668144,-0.005293193222833948,-0.0444497963016063,-0.025920158206231964,-0.01760796047133767,0.07796163631659028,0.025464021566489685,0.01839200898407532
GAD1,0.050637135379133336,0.05197673944556444,0.08451266142459272,-0.007905807221859842,0.06894140575047598,0.033346115141118855,-0.02889077132391728,-0.019958849227840504,0.10575496778215049,-0.05562496739742723,0.12429709235314643,0.07881195713198591
COL14A1,-0.001993542685775425,0.01600161966641409,0.13551897168389726,0.07176400724401548,0.11550861476143855,0.007887744535528143,0.025705690693822707,-0.004889413133103704,-0.03504786387539639,0.08594833252433283,0.06560284612633499,-0.026704924322551154
HLA-A,0.028662859857375073,-0.07582781078856181,0.1307429875156587,0.01818824779242782,-0.07498349985129876,0.018464009108431455,0.009919746347163987,0.024636117478890624,-0.04744832524712787,0.011045006158375803,0.12632472590587893,0.08082639743771541
CD5L,0.03545726536962314,-0.022229629414591463,,,,,,,,,-0.0333677971790566,
FGF18,,-0.02011379674754219,-0.04263007818177207,-0.01058657046318277,0.0453636001672204,,,-0.013833329837074245,,,,
ADM,0.011671974340399554,-0.06224018386776054,-0.014605980333103096,0.0011950805492419152,0.05669900235796864,0.006435531126847238,0.02079234515050587,-0.04320898825168935,-0.0959549561522972,-0.06443803249543992,0.026959563187433557,-0.0761066732234541
CCL15,,0.01117070021103522,,,,,0.00540575160084215,,,,,
GNAI2,-0.011658992725481558,-0.06358557103234891,0.0017160663157087452,-0.039090615914653806,-0.06765914650556282,-0.03843787258863373,-0.007443709522248069,0.029331331110315956,0.000578719965545281,0.06945575305070123,0.027153058525021916,-0.03457361235650783
HDC,,,,,,0.08580533649021124,0.030833456441570203,,,0.026615586863093846,,
COL11A1,0.02288527526114034,-0.05728416536810521,0.07301624554975908,0.009321362101201958,-0.0474201722202945,-0.024910084912277645,-0.028873684717027347,-0.03014078288948115,-0.030182658535167814,,0.1079453231625655,0.08616771041199729
NUCB2,-0.01682722439991302,-0.010325813666998035,0.052947328705133224,-0.016975285734572042,0.024042434158170783,0.05367415393190528,-0.02423493409039062,-0.013840900256639723,0.02752160013666222,0.041405733075063685,-0.019652044057309883,0.012515152186000501
CXCL1,,0.041695167468377946,0.009168696340062725,-0.008949743748803564,,0.11138971668508081,-0.01618728019581439,-0.06442099630345215,-0.017607963456617973,-0.010145700311805651,,-0.029689773546167995
VCAN,0.028935785325221754,-0.03905113878431439,0.03838502361668603,-0.018524359550917607,-0.04819496200159523,-0.008986938260888498,-0.004244852631265436,0.006113369651767593,-0.042482078009577776,0.12765289175091948,-0.008275057575226303,0.007777064567724518
MMP7,,-0.07151838738445704,,-0.0210468222094631,-0.022828763925734345,-0.01000080629870068,-0.012951665433187548,0.0031148516048825903,-0.02006080674861134,,,
PTPN6,0.007691214898988431,-0.034422208254809246,0.04422240217160104,-0.04303490543682455,-0.020128639483118743,0.022690078227275163,0.08426447572980256,0.00039751433497017894,0.016885280032297053,0.06119844908759487,0.08907859799690299,0.019585420479244116
PTGS2,0.0430761141691767,-0.0018789194403425185,-0.04285772467543766,0.025865245920774372,0.021926089835040675,0.026572900749645228,0.018330686097702203,-0.035106332584656175,-0.029959355470641026,0.01683991131842919,-0.051553219571076885,0.017975499610594893
XCL1,0.03256308476028878,-0.010253625723787768,,-0.011518567539310862,,,,-0.02484319896896073,,,,
CD58,0.028136294881171586,0.007726345588661896,0.0509055504510344,-0.038864481999134975,-0.03181456718009651,-0.007092934459614731,-0.0358003626113385,-0.009454773882536007,0.03563897647641553,-0.06447931541003954,0.029642438567941253,-0.012863949594727104
TNFSF14,0.016421263725050973,-0.024544906832197764,0.060375942416768164,-0.04202559588914159,,-0.020838149655722067,-0.015810713271066066,,,,0.04946814524823384,0.02135753940403912
CNTN4,,-0.006750885188094246,0.007610263649670102,-0.02070093817580367,0.06834708177824393,-0.03551079761681775,-0.01570807680887478,,0.0766789460249207,,0.10708342105361895,-0.02478692595871244
NTF4,,,,-0.014570483512209392,,,,,,,,
INSL3,,-0.021821793465923216,,0.016811715020997094,,,,,,,,
BTLA,,,,-0.016804101335004637,,,-0.005568573034824812,,,,0.00026893794428033255,
MFNG,-0.04778979648773551,0.014106108751011493,0.07108875627342295,-0.02188906679487191,-0.043383451493692514,0.03766975216734565,0.060723589812239846,-0.041170553124481556,0.012721809444954046,0.0955988579280958,0.015529375316346569,-0.024525160573610375
ICAM1,-0.016361127391252474,-0.0479185244946419,-0.013079658113933525,-0.01720051510468677,0.0399323462952644,0.005052180678691384,0.02528955775757968,-0.06719314641439525,-0.023448389833891078,-0.07687883302941055,0.009593197359599242,0.049568661099555024
PROS1,-0.009345390648741025,-0.05366874252808505,0.07178438681573855,-0.03104282686820165,-0.03064744962575857,-0.004401687808339573,-0.028195078874604824,-0.032865459768821964,0.0023590368793818574,-0.03675550756332867,0.05884948738131181,0.036950275238177545
CLCF1,-0.02608939074147785,-0.037449687204174374,0.0802215855226626,0.0005119238669942888,-0.021221615758795158,-0.05095262102847633,-0.04318135623953564,-0.057822216535304845,-0.020356763127841737,-0.006386625125385616,0.01693002882380388,0.04806881685816765
PSAP,-0.05217375669490166,-0.04863747606025231,0.09268658733334617,0.030623103889869552,0.03426340490579838,0.028166769932638756,0.0051565058453681934,0.00035164326469644196,0.06627409919800553,0.07371409476057991,0.002377308208178811,0.020546188532546087
EFEMP1,-0.0018296916908505337,-0.09040654355742048,0.06244223324031118,-0.010909717342775432,-0.057498405298376756,-0.01579958725458357,0.04819322612025171,-0.010922923029794859,-0.02341191038038795,-0.0008893933340983751,0.07118899293549986,0.05525940780997843
C1QTNF1,0.022833357262799243,-0.07238192412862957,0.053270106859978295,0.04252417377651066,0.011092549686731203,0.02216115622673016,-0.03508748470478315,-0.06258290230990311,-0.018357077597044746,0.005378444279429347,0.06529822390802882,0.09593829634442323
ALB,-0.028475607243096425,0.0497086146074387,,-0.018794940749893494,-0.021837067563058088,-0.016775094311507553,-0.017957630937563314,-0.012611534841784853,0.022070352159088147,-0.011321362615536786,-0.012889935340263831,0.0014969954585404232
CCL13,,,,,,,,-0.024036304739041947,,,,
EFNA3,0.027429567818986502,-0.011510981208553196,-0.02883780109748617,0.06678563669897568,0.030588728432757856,-0.030891319788909806,0.02189690637255623,-0.0026494437081283975,-0.004178484564463858,-0.016197181123673035,-0.011991695699785825,-0.008678775220122259
DRAXIN,-0.04879015977419913,0.06657612440847659,-0.01945633056896802,0.007377590944357103,0.024197201239421824,-0.01980696491681373,0.06397224035149042,0.07862969058554048,0.0058596229072624476,0.05828952826539166,-0.006403121296310744,0.014892089303939853
RAET1L,,-0.016999389040746063,,,,,-0.017270113010389047,,,,,
NPTX2,-0.0018258407472895185,0.06083024218930552,0.06032215664273909,-0.012440683528125268,0.09659825388309445,0.014375043166472623,0.009808233773556201,-0.029042500378060557,-0.026415166155225153,,0.031444723370997116,0.02896464248004666
FGF11,-0.045403494332597404,-0.04807125504639379,-0.0015887157303794872,0.005380373412482933,-0.026368039564614778,-0.0011944592546177632,0.011308504509737933,0.023582335681865192,-0.05534915983851774,0.019887044346056905,0.05719038424392686,0.026328323478733786
CD59,-0.0341513013815357,0.019451226518757164,0.06400215541453005,0.0693137299874013,0.048649293108903216,0.06581699258854178,0.015114868058660863,0.009288677161148699,0.059107386207593204,0.008599305370551348,0.012216742244561896,0.07699415047936813
COL9A2,-0.019636055133324896,0.04407224455996088,0.03391497336841181,-0.00908907463998887,-0.01811688299716304,0.0063502072859801355,0.01626426466277428,-0.007304462804496092,-0.049514664792322874,0.07852365672438291,-0.007259743967659168,0.013350271529433216
DLL3,-0.03773111196325289,0.06180369033181288,-0.016716578755108194,0.016255617768979578,-0.03313660587140448,0.004316599193000612,0.008183736162271167,-0.01616066838681079,0.020328891021640445,-0.06005958077186435,-0.01851181867560477,0.04699874775497281
FGF5,,,,,,-0.01335791316563298,,0.009283883224836104,,,,
LIN7C,-0.025941728219393133,-0.013529184689240725,0.07010789666179806,0.040783835303899105,0.03568732857006118,0.003428224831080372,-9.561826260810081e-05,-0.05868967662381819,-0.005705946974153942,0.0474238755540566,0.03464651557059892,0.007108980129412936
GDF7,0.013180608198629984,0.04217055167646388,,-0.018889528758792008,-0.007637288508198029,0.10935027145614679,-0.015810712656661723,,,,-0.008978087488883933,-0.03227389086945126
PSPN,0.028755309069955416,0.02284353273671505,-0.011143248892478688,0.00477391114355906,0.07914096356266741,-0.040652853204321215,0.012805841804897342,-0.014869810476814899,-0.008522164700240155,-0.1028283485978246,-0.0023334875978142564,0.006844788901288117
ANGPT1,-0.031151657849712584,0.0014286678660875973,0.03722256256503723,-0.01752699994682238,0.0680662028632915,-0.018750138336416172,-0.009020081588460165,-0.005282255181612561,-0.020569801942007936,0.09176813086153109,-0.04464280559574798,0.037010648683976105
PNOC,0.007764305968534863,0.021244460775726066,-0.016029482179701363,-6.701623328635121e-05,0.08355326092585752,0.015746473485026474,0.08249856028114226,-0.012611534841784853,0.19039574318778127,,,
L1CAM,-0.021204323234892155,0.11962671269097104,0.13409945832502101,0.0030802285733413353,-0.011375155970317,0.010611431532638499,0.07502097190637433,-0.021524985198821175,0.1160725903115824,0.04528295142429548,0.07854451717378948,-0.03153146792806027
APOA1,0.08629519641022493,0.14081188290965715,0.07842667296585928,-0.016486831122324744,-0.025676119952628376,-0.028587954528588456,-0.025588120444299582,-0.003437070778593537,0.023310381229936544,-0.04068459645448676,-0.054494892040772076,0.04712472842796377
PSEN1,0.0051088846987404285,0.013612037061263538,0.07092875730888638,-0.044723903319985506,0.008219263893117211,0.05990300276113149,0.03165093903912938,-0.022411749665791493,-0.028259908838388657,0.031345903599303324,-0.018610327245305897,-0.03467432055703999
CALM2,0.018417913684007574,0.07723084033596968,0.10781708410477081,0.0368724186079898,0.030427392888051873,0.02625459684595338,0.04183230202662977,-0.017311807855160493,0.07095302207426296,0.07267622380065004,-0.029605158301069464,-0.017883521874499354
CLEC2B,-0.03839391412018901,-0.01967513969005875,-0.02092543256534462,0.0065025027440046715,-0.009152473615908362,0.0016081128204917486,-0.032557256726401834,-0.023825978445625166,0.03508653471200866,-0.00467912007853002,0.04379412931660684,0.04868909928743585
NTNG1,0.04705102913995896,0.03177319165635851,,-0.0018457864395926256,-0.036083004633506534,-0.00817445738751959,0.01349528204486278,-0.0013684232889484514,0.025378384775034752,-0.046755201794693606,0.058433934973886846,0.049241947816237155
LRIG1,0.056270760507461826,0.038486479543082354,0.10151219844638423,0.00553776959926079,0.03496407766362511,-0.02224731783890296,0.0023262249507349283,0.05651828637848306,-0.06719585357019747,-0.042250966243450386,0.1061781377540763,0.02609777740617048
CPAMD8,-0.023803663030409507,0.026437791721270656,,-0.012522021377129476,0.018365971256270965,-0.012084030120565276,0.012002246653919522,,-0.023972564167070352,0.020672974647729103,-0.02239569570299473,-0.03960065807899418
GHRL,-0.040159463805742604,-0.021334874630137387,,-0.006388797482783654,0.009701132613949668,-0.009704261989333813,0.08495750494266903,,0.10929635704045594,0.06018670179256453,-0.030599016466798894,-0.039726931404277945
NPY,-0.017607539692278507,0.07196570473376847,-0.025405434931697748,-0.030469255255570607,0.02213932331296769,0.02197180368262446,0.01322609465392551,,0.031690489146137646,,0.036508056357160076,0.06936617524545821
MMP2,-0.0025099073754042264,0.006547623319935806,0.06681530459368935,-0.022725869864150258,-0.021531274609255545,-0.013380915931099746,0.03327077398320204,-0.03490294169453273,-0.04732556965564097,-0.09916614416491738,0.0011196611885665392,0.12408920549971239
LHB,,,,-0.010905734953141259,,,,,,,,
PPY,,-0.028664329279866556,,-0.018983703861082963,,,,-0.011665107351056737,,,,
ALKAL2,0.029049181863695275,-0.031879683868559626,,-0.010747291634298533,0.098451506243883,-0.013701280293981736,-0.03061560639863592,0.024298582117262324,-0.02451711601426276,,0.0015652354888917245,0.03771509761347152
CSF1,0.072326608866262,-0.09740202071621352,0.12469647384163898,-0.04461569775610808,-0.013077884918272746,-0.010772054495186393,0.03003338974771537,0.010810522849459372,-0.03436399560865529,-0.07209824984429229,0.0457938407924044,0.0344931060679179
SEMA4C,0.026789915562287464,0.055285920055618734,0.07346033649009981,-0.046038563536179675,-0.006743141434797679,-0.007686342151410123,-0.029727577868589934,0.02566712492011677,-0.005259890657940046,-0.025239284913025347,0.059453772994461335,0.01405258950797005
ICAM2,-0.011999134908217617,0.044555639356545586,0.06855862348887082,-0.022977291239995003,0.015845315174250193,0.054265887060999454,0.034044405880375425,-0.01472493647919749,0.031084624849410172,-0.0463754000682749,0.0033572243940360492,0.0023263962101258
SYTL3,0.13470024532338395,-0.007127932210141233,-0.006268062016684194,0.08921161268389667,-0.029993291763566646,0.0036576966774516345,0.012957832114832974,-0.028545471680491163,-0.04052441625237847,0.006814654049786248,-0.0036188828385490296,-0.01783649128286708
IL1A,0.0404043786362749,-0.035162040831503705,-0.04679059145592884,-0.013937003807632424,-0.03119278336843775,0.020297205058231297,0.02047255859590143,,-0.024946153968764772,0.00826736066464822,0.12017196216621635,-0.009875865113694088
HLA-G,,-0.013263068932967298,,-0.011518566499087468,0.07237093605050034,,,,,-0.05281332829579165,,
PGF,0.032519886677188616,0.007255210903309679,-0.03258765894461056,0.04950029723128383,0.04608088859269585,-0.025971314733120393,-0.026072258915087337,0.04530531672158069,-0.02948367659662485,0.023360249965198147,0.08955947011018892,0.024883490932254716
LGALS8,0.05787924847376917,0.04258885132677559,0.06373121929592444,0.04012354054389726,0.007601330789097689,0.020765313255772095,-0.01887397308086272,-0.006470248370463889,0.05100646033339807,0.06353864769893172,0.13480329368173657,0.05935148285755754
DKK3,0.01922685551570638,0.09405099323365852,0.0488435507014124,-0.03181149320469045,0.07837644343811424,-0.024826158236644084,0.040321379285395365,0.03127743598215822,0.09317680215948039,0.08455532230432936,0.03872508743122055,0.10033490625934907
COL16A1,0.08373858130507096,0.0318747457639914,0.12039927646948238,0.04500072073801051,-0.00910022050404751,-0.030246926511563108,-0.013081901251557764,0.02687501692833049,-0.08573406969820674,0.0372966437998554,-0.0034147074036590215,0.08199563828072925
TPH1,0.0412121492959236,0.017081236784136464,-0.02164390894279425,0.007995869956459564,0.02344182524580166,-0.01436486309949958,,,-0.015620000883959557,0.022328676641541943,,-0.03832214723427127
TNC,0.026489868831911064,-0.03762211226666563,0.09680822543854459,0.02238708726943924,-0.036270382001717526,-0.019470482365579404,0.014287005813401,-0.010840263451071598,-0.06419523461998872,0.03597973139419069,0.00961223723653141,0.029897499719424514
TNFSF9,-0.0367758379051989,0.09009605288082988,-0.029435524366622622,0.07327154719378612,0.010278524703460757,0.006818978821610438,-0.02408424558560739,-0.02760690309199599,0.0932596562086574,0.002194582103971589,-0.02982573722973359,-0.012504629722395369
C4A,,,,-0.012929381621828382,,,,-0.013833337344031487,-0.013730574148164665,,,0.04673026712039931
CNTN2,-0.01108299268368258,0.00261997695362287,0.03249719908255613,-0.07353933735867677,-0.0979831801352644,0.037494046345290945,-0.02686558147944785,-0.014647297310750177,-0.021149127731346758,0.04897229591270896,-0.014496397756480142,-0.06920557676076171
F7,,-0.01873750113992622,,,-0.01550491205117145,-0.01208402309692274,,-0.012611536611497836,,,,
LUM,0.05868920553375247,0.02488613267159148,0.06174910598358401,-0.03471622630421251,0.008049590051837942,0.0034251714201299125,-0.003896505337077865,-0.07009086335049493,-0.04411292524448379,0.08579399534701711,0.05250583982335683,0.02070912959984175
IZUMO1,-0.03514047812921418,,,,,,,,,,,
BTC,,-0.016999381959954183,,0.0005209552977038006,,,-0.016573655830307142,,,-0.03130521030493923,,-0.02308737630482778
APOC1,-0.06798739761776897,-0.04014803706550043,-0.011291439326883035,0.019106191344482448,-0.05462577499038885,-0.025428495218224823,-0.03814980040034428,0.010000505846403994,0.0004857713204235359,-0.18972569014311996,0.026843750128523344,-0.012664470857545566
PKM,0.06497663832739495,-0.0382127174996341,0.040795126839266005,0.01863989530754081,0.024826142625408974,0.0002337699214434559,0.001722508183686159,0.04399904639792022,-0.05071311316992174,-0.0738916613747183,0.0972315651362649,0.056399564299128034
TNF,,0.005022545310719805,,-0.01854459520755946,-0.03809122248101318,-0.017734803326381977,-0.021080400309371205,-0.017952700337825048,-0.03261631723992965,-0.0935104120147408,0.015285512751260388,
GNAS,0.03217971217164581,0.03636745561819091,-0.0891897554480525,-0.06184746259978915,0.0934295110986221,-0.00239773255098845,0.090832797670626,-0.03926079742319015,-0.09645351677480764,0.06194060618457577,-0.0357056103886206,0.08222285615263258
BMP8B,-0.009351119619090353,-0.005037861045404139,0.03607732113573896,0.08880471881507866,-0.02924945114884453,-0.016158017618601715,-0.01399716912616517,-0.029393026451911906,0.024993945437176736,-0.012577422667251257,-0.0015903292682588166,-0.017839582157447346
LIPH,,-0.019206610958457018,0.027249803822837988,0.019741609664140368,,,,,,,,
CCL28,,-0.02701648747846957,,,-0.021528382848620322,,0.05160180288715639,,-0.012387339236117569,,,-0.018599277700272764
PTPN11,-0.021304887121673926,-0.02112170414487655,-0.033943106742373615,-0.04438539297407147,0.025301684772609436,0.003890904756646847,0.035482791371501565,0.030990108741996255,-0.029662830274033346,0.1517249313355792,-0.055633107235945944,-0.06942123204516831
ADAM12,0.0811919565897482,-0.04511662660356596,0.18140001042632495,0.0028454274643893492,-0.02259391995604316,-0.009241562993940564,-0.016000050478741912,0.0032668105659904687,-0.00620292872343301,0.07092748820100232,-0.0038272198086713514,0.0008638327617140984
EPO,,-0.025807440369797843,,-0.016698954856141614,,,,-0.011466895734776893,-0.015620003177809587,0.003596181267897029,0.13630783106412475,
EDN3,0.027606748303532075,-0.022574936919802106,0.026801005158304133,-0.02078787771018465,-0.022238620083095927,-0.02141118375398689,-0.03606288587117082,,0.11230878067161262,,-0.0292321745321712,0.06546652307977173
CCL22,,,,,,,,,,,,-0.023087377326585633
CCL2,0.038776799257620155,-0.03921264951287851,0.1262331474542827,0.03651346154471349,-0.0011794683935920493,-0.010632233149877747,-0.02731903525805234,0.03170525430167872,-0.04180203403429866,-0.1173138649708338,0.013037785049353557,0.025386441051008235
DSCAM,0.06574034488815353,-0.0025883910163446663,0.022504444532865247,-0.035964944090927486,-0.027539078675918618,-0.046890636704702365,-0.022104100827286834,-0.01687038069024759,-0.024051263492526707,0.0757439625451242,-0.04937417460063247,-0.037206902639376566
GPHA2,,-0.021406743851577995,,,,,,,,,,
ANG,0.004030542905849497,-0.002698830580355942,0.00426226706070354,0.012623528577243191,0.04655630874013578,0.01675863075284465,0.01680514858330564,0.0075168032463525745,-0.013891859889307941,0.05938807671368459,0.019241430565871933,-0.03854564341372077
FBLN2,0.004962553364495605,0.018075771853990927,-0.03907806288199569,-0.01401824151548096,0.06186993468667864,-0.017052576786497135,-0.01008465231985255,-0.0387084682996892,0.03374844408505239,,-0.052636793851002076,-9.125567925737628e-05
VTN,,-0.03630718816179393,-0.049007902975284144,-0.021472417818031827,-0.017852453699277637,-0.020369720495239097,-0.022076480318552555,,-0.012979282215393146,-0.05066111000453704,,
VEGFA,0.023136060139070012,-0.060941584992968055,-0.026742421763658847,0.0164375572555578,0.0011765760903151897,-0.055500483780342565,0.001253004669543042,-0.015749860218962648,-0.09908546315298214,0.009529889021467407,0.06849802445789992,-0.027010813364823996
F10,,,,,-0.031045011391751386,0.1218836536052889,-0.0041408329902418075,-0.036997108214695915,,0.03614776591186074,,0.08180629368605868
SERPINA1,0.011862248575320864,0.0032119489317976578,0.03543773917311613,-0.02403903209950773,0.01497787672152048,-0.010220052038195942,-0.015281048816774728,-0.024246953515238145,-0.00765904004653067,-0.09102156618627061,0.0711561467163323,0.04742535080341985
VWF,0.00821024775045756,-0.001739249765213092,-0.009239226463017426,0.08533322920715439,0.0018562701214861752,0.00403122688238188,0.04857403328972746,0.007019876248542899,0.024836089664601404,0.025764780308676558,-0.02243397819239623,0.04751117421107521
GDNF,,0.07411913040015602,0.06792678703923276,0.007314094500800785,-0.027788036383350017,,,-0.01626729163077573,0.026843630012057616,-0.005612183365543307,0.01065529784776163,
VASP,-0.003455036273879554,-0.005972361115295301,-0.046345190386177244,0.11320779371464819,0.01571235163729546,-0.011849993884789817,0.0013146771616549659,0.04152646841993111,-0.011373831084060709,-0.03046361795261247,0.03568957483410057,0.03148898334294412
ADAM15,0.01655123910442568,-0.02682649162382594,-0.04575306318394049,0.021760565114234645,-0.07802964711459881,0.019055713703006134,-0.029006380656615174,0.019388662622923124,0.0024789740488384867,-0.017256888681630465,0.003798604089559018,-0.007007698067290608
WNT2,,0.03941569060956676,0.13393865017414094,,0.03456455957807979,0.022554024032051184,-0.018783678155568584,,0.03186618431319034,,,
CALCB,,,-0.0011234138175425727,,-0.018095371642204306,-0.013357913020468192,,,,,,
OLFM2,0.08819876377372778,0.04862960666919473,-0.01202078760409918,0.028901134318993472,0.08135712216225927,0.04995357538404879,0.003930701228726549,-0.01172537099349325,0.06428109427804361,0.03838165079640594,0.03912289336783427,0.0507487673378698
MFAP2,-0.02137476973333992,-0.003203976122957925,,0.0083785478514116,-0.0447919813481744,0.00728901291056142,-0.031651062173450706,0.04411013527417074,0.01891533700572421,0.03073178560599031,0.022300055943769714,0.03427098633576661
HLA-C,0.0726853195824233,-0.0027505010082635706,0.10535020423841837,0.00535888590711704,-0.014688816617255853,0.010528702442303525,-0.01780907645892492,0.02829207430831628,-0.03586089723138366,-0.038207204019593946,0.03715118175182069,-0.03517080863752652
THBS1,-0.030451834484728654,-0.04583450152800448,0.01449530324008081,0.02592675957276095,-0.04553300254852998,-0.0198830699245716,-0.043568471784284496,-0.02457674128834666,-0.03503825383698874,-0.036410554474740904,-0.054963545344234574,0.026699883570194653
HSPA4,-0.03529577745792038,0.01892386398618635,0.042124682845740884,0.01716231393330366,-0.0032170036741011967,0.062249612357831975,0.0282795139072217,-0.01675232698951113,-0.03064557672720144,0.08795175293746263,0.005890626285925941,0.04319550732021795
LMAN1,0.012783119655104166,-0.020197220079299028,-0.06383958288852676,0.05536639346352954,-0.08716526398097946,-0.008754636141215503,-0.015688827802651125,0.0009821482937026334,-0.04913065234332263,-0.014370327679945328,-0.03766725047674294,0.06778100881580554
LYPD3,,-0.005590837169982401,0.19431333529204545,-0.012243318014356937,-0.022436923168366887,-0.0207219105388398,-0.02193671790494939,0.009940239226559826,,-0.05276840598315065,0.08350839241092121,
APOE,-0.007090775398656541,-0.07679668002893633,0.009760959515356903,0.02010172272745773,-0.03025431197580142,0.031202670549243555,-0.013908163707433885,-0.01832363906041179,0.057854213162758815,0.06527976347748016,-0.0035075499694387376,0.06852863626380079
SOSTDC1,0.026921968450881968,0.04046704918199839,,,0.031426189330532275,-0.03702478380359212,0.026038407176441188,,0.03403172426900097,,,
ANXA1,0.04470858237469409,-0.020416551054709277,0.024842565573688927,-0.03742387819122466,-0.07132637274717554,0.0268060130754974,0.007862913612274064,-0.0273114587198472,-0.0319683250740814,-0.029036017666727188,0.0974543220930526,0.13102820084157452
WNT2B,-0.016218215208787932,-0.04160518708426831,0.03723151293301626,-0.019480185284130206,0.0807716352922126,-0.008548643477230142,0.046519102273266874,0.09737293948192831,0.08117130509814428,-0.09795423914539643,0.06726183350643275,0.0631234269008637
AMH,,-0.0357788167245058,-0.03281251011020905,-0.017012615069223306,-0.032497131221971405,0.015572615922620566,-0.01862122166247768,0.09761907989990333,0.001966846988892318,0.025524180514948386,-0.006629147525698596,0.08922338079000083
GDF10,,-0.02222963043444272,,,-0.017336010761343702,0.014657343823776975,-0.038425972238350335,,-0.01853780201699364,0.15865173631325363,,-0.02347437425961935
EFNB3,-0.016903329849025896,0.08729939007247145,0.016575816520192906,0.008472159303882317,0.02231668561874254,0.02856201585632304,0.050390724751031075,0.0632708882624568,0.06726933586906075,0.008804782559740942,-0.01808525830501225,0.03866739639406477
LTB,0.032795455717277266,0.03824482974724473,,-0.009485910197524204,-0.018572175788287227,-0.021860288929640637,-0.029643272307215363,-0.022674925330542037,0.006684037850125479,0.07248491364477176,-0.05527725257460725,0.011401873308719767
ANGPT2,0.06038760640704028,0.02294659054476356,0.002169572023330389,0.05111721766048348,0.05364726912872024,-0.027800112297906545,0.04255233040831899,-0.022310425121831973,-0.025633543319387584,0.060633391634450376,0.10751430126720747,0.06080635414184163
NRTN,,,,,,,,,,,-0.033367822471570004,0.018842711771370507
ADAM17,0.027843625921419743,-0.04780318204049316,0.0683380916915833,-0.020818593033768963,-0.04421203385233286,-0.0019290016600873744,-0.0009076045226203459,-0.03272857259216284,0.0027427230667902217,-0.04857648909215362,0.039828705677933084,0.031078029383287877
LRPAP1,0.048866345844992574,0.061172645698552776,0.0658285137321005,0.014993470350011919,0.02253444461329261,0.015322193148650127,-0.050331193984891,0.017524056444213197,0.003062117501184543,-0.09363010887003226,-0.005941863117205228,0.005236991566886423
NID1,0.028742901341295937,-0.004939324234878992,0.06708402555756825,0.0233060321765867,0.001521163787792057,0.002526085805705761,-0.013503548271980897,-0.017122649133876348,0.05112172108337486,-0.019538843018496208,0.04450038150149257,0.050996659541498957
MST1,0.03905117378803958,0.015369739376855965,0.049545492352847095,-0.031050022156782306,-0.04095375924733297,-0.05704833953964124,-0.005767066738497777,-0.03760356879053178,-0.026778279498932647,-0.0026800028898772464,-0.029060710527152714,-0.0038423478998250507
CCL14,,,,,,,,0.026571152344739935,,,,
IL13,,,,,,-0.013530627152109774,,,0.11068253439790235,,,
DCN,-0.03613233716072848,0.0015174622548323263,0.025386014626188374,-0.0009401073200746032,-0.018136899793691735,0.002469625539946843,0.021318336454064116,-0.05423247644755656,0.039483248117087665,-0.030129070196099835,-0.03803337889362785,0.0753333529363507
COL7A1,0.05625061590579042,-0.0013633352709989297,0.11373910183199577,0.007894036667294569,-0.01992355082002144,0.04682233397486533,0.08580924515034041,0.02797586699235035,0.017056424743128736,-0.02778331244900407,-0.013442512276921987,0.023670107473225024
CALR,-0.009392444916478612,-0.027003631218593473,0.07258926980001718,0.04275156513686047,-0.056584350988751864,-0.007016841981265955,0.014988942743724785,-0.05063850840218901,-0.09936252462045758,-0.0021503708010724007,-0.04520531261764717,0.0250971320744683
PIGA,0.05578363895480633,-0.03270985431985855,0.006103949384901902,0.009399842964336035,-0.05639946645628109,-0.01873255150576069,0.015196080318308406,0.062164713847012144,0.04808968810662614,-0.015064264426593503,-0.036105438018564834,0.02509040529386066
CD200,0.011036973869990892,0.0016467596762359902,0.06643497970600697,-0.034739142033776815,0.05567676554365025,0.008876486323466853,-0.030039914138265632,-0.015495670348979007,0.0430618574613336,0.047879485665363306,0.07461294335907938,0.04218913305963635
GRP,,0.09056760096777215,,,0.008005057760445107,,-0.023033144340704248,,-0.015781180739696168,,,0.051603893892515504
CDH1,0.07595536426130549,-0.017336389558458214,,-0.07555802396446976,-0.02795056873377946,0.044120863415211604,,,-0.025681664314173895,0.038921326738287174,-0.07532256710287093,0.05018375127998415
