,UKF248,UKF255,UKF266,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL10,0.0046183724986369554,,-0.020943036279929262,-0.029243632695706043,0.11452859817241917,0.0203512091271862,0.015219125666742937,0.024645534971803097,0.03742927540552466,0.027249232959172132
RSPO3,-0.014654213320779519,-0.05649475458566783,-0.050857538630550585,-0.04010574501557258,,-0.009248678773749514,0.03819093588302646,0.037558485619982665,0.039456406262767627,0.012779779099735865
CORT,-0.017597547688441736,-0.03334806859000125,-0.03525058127308097,-0.010776486415588336,,-0.0560243860936456,-0.02585670177447695,0.0176064851763077,,
NCAN,0.06238802169014541,-0.021127780455902023,0.07169295132469332,-0.03927668661450457,-0.050759583418748595,0.024946011388336093,-0.017042582040034417,-0.08025787578099569,0.044113785967117215,-0.027941454472073825
PRG4,0.01500503663489404,0.0323896160357848,,,,0.08520192367441652,-0.016982874378997596,0.0910586706166084,0.016950105438309375,0.09203224847562716
ZG16B,-0.001958631364651641,,,,,,,,-0.01245104541823006,0.06551187641520241
TGM2,0.026140723294345185,0.054867348873310594,-0.020234513662628874,0.09770681017929778,0.007492248682426802,0.07260534712169357,0.006441669388101202,0.01679847940249211,0.021005018004155013,0.08679102468643166
VEGFC,-0.03831950298663963,0.03755966287801563,-0.01898027910421122,0.07758654405902984,-0.0477288590222092,-0.027796921065047046,0.008855144472458233,0.042986110605403485,0.016144330806716248,0.06469604890469581
WNT6,-0.03237939869487267,-0.030701853947969534,-0.015715349360678,,,0.11359545814435767,0.03783880837992638,0.03205324929810368,-0.015708467097538936,-0.04104663767207021
NRG4,-0.018483403514967887,0.009174428366660353,-0.01923849278151607,0.02403078277091187,,,,-0.007579067327873883,-0.016466261742206098,-0.04486352791511079
PMCH,0.04233027299211375,,,,,-0.04032748365994899,-0.01217887249406057,-0.031527285779745694,0.0023889483474816083,0.03085365400497733
COL9A1,0.06846563312975117,0.008329518266086813,0.09202684263033233,0.04498636250896172,-0.04700605365526291,0.025150329168246766,0.025492281940549182,-0.0027399948295573516,0.10974191527994438,0.09700337220157566
GDF11,0.012669581192567059,0.016727157793768484,0.11791344025758485,-0.040164205978428444,0.02552776698806291,0.003626977209755887,-0.059645655095229205,0.02405497992640046,0.05364027256809154,0.015552524219833413
RAET1E,,,,,,,,,0.07839985548757564,
IL24,,,,,,-0.03723413645584448,-0.024315017341913388,,,0.027403745254679
SORBS1,0.034930273267173205,0.10255161379143218,0.02534452361920799,-0.06262959847460857,0.010422375491448681,0.033588608014215426,0.02092237683381133,0.011422545599142598,0.001958330299416338,-0.0007089032024017516
DLL1,0.043410386000164475,-0.07784205740665293,0.11854701806797516,0.04598908475262662,0.002044002342022372,0.012786850421758145,0.021372247835181067,0.0020490760111015645,0.03789360067919732,0.03466544706555289
TLN1,0.06310454890595175,-0.04311749880926656,0.10874763590449157,0.004499248514477183,0.006911990457527737,0.07885577826722927,0.017221718994790736,0.04940096952017283,0.0064992246984190375,0.08252281185421002
COL2A1,-0.020757407922596203,,-0.017025625213935087,,,0.03762114081637736,-0.022218403770917147,0.01811821899381535,0.02153722490654058,0.06418428559800608
SHH,,,-0.018583538527961428,,-0.03980701743080948,0.007809191725107816,0.0754552756946658,0.009994376576148463,0.047155111003249976,0.041330715394268636
PON2,0.08131580455792607,0.013923649774147954,0.03844254994978555,0.0069632021962051475,0.02114361479537098,0.12094005648627609,0.04962238327868019,-0.049027631296868435,0.06478118244870434,0.08172652673575044
ICAM5,-0.0406439119033273,0.11580119844180371,-0.07795254164839681,0.033954210311509775,,-0.012875354811273427,0.005695898304445403,-0.015620900772035285,0.03979878597509239,-0.060464237416810694
HPX,0.030895113177024223,0.06966119568148682,0.07893420535453781,,-0.002381630075920029,0.04050174880023991,-0.013059387560601125,-0.03408741968031002,0.058318302465836754,0.01961804597442274
SFRP2,0.02389281428657962,,-0.01702827779579406,-0.04490558373370119,0.018471092270571386,0.06944249312601368,0.0341137049906451,0.1406531583656318,0.01903265485901171,0.10962924157109978
CFC1,,,-0.026555096264532146,-0.024487101965741047,,,,,,-0.05461943250615265
CD70,0.04172648174539003,,,,,0.1429672783786196,0.050940872884114655,0.002530666104036289,0.048093114096862274,0.09705626413272828
HP,0.011159710530210904,-0.05873571363548609,,-0.05525502497190928,-0.07302679799812802,0.07450869918879659,-0.03334137727107229,0.03582754572491627,0.05412574224685339,0.04545466725994902
CXCL2,-0.050968893845504494,0.06672806525715011,0.022378798241527578,-0.06345340327816226,-0.051756015406170294,0.07050526536810363,0.0009787219647388844,0.012823044525524203,-0.012848229207246492,0.07504242210827283
NPPB,-0.025889759102275808,0.00041422726934433826,,,,0.013932339967420358,0.00450450963615265,-0.005835378933110056,-0.00750405598092456,
CCK,-0.02621349086325336,0.019380313763701282,-0.1297938391448498,0.018006196481897604,0.021505701604282657,0.06629689906621959,0.04530623509623378,-0.07775773756792832,0.03428311244465335,-0.16580215090429096
SEMA6A,-0.008124692876776017,-0.014878423769947692,0.03096773150745374,-0.0020347718078857387,-0.07337349375142252,-0.00026921320047342397,0.0013747754213524663,-0.04354174846936282,-0.017488516153682805,0.13371119812225005
IRAK4,0.006423735507284736,0.0026245160653886497,0.06822218712406815,0.06570326445079591,0.059540033851445955,0.0014532449976265799,-0.013723006085313013,0.02411690815904157,0.02958941908689806,0.061016927867861434
GSTP1,0.0029189277202241416,-0.02930833616782677,0.08983369210301942,-0.023987534280208826,-0.031910716249676646,0.03468042790025973,0.08127800033586682,-0.027074216439978017,0.044736411252851285,0.1380748850379576
VCAM1,0.075471973136583,0.06177258722103882,0.11197145847121989,0.01357569127416323,0.041225955241847946,0.09314692442092531,-0.007580899324228496,0.01040626043956536,0.12370226819540972,0.11232567719337173
NXPH3,0.03115186585226162,0.06081654621749679,0.04623073948635744,-0.052912649413070535,-0.009432877497296923,0.10893257207736769,0.05000856704396026,-0.10644585376162466,0.09914758398995088,0.04400594528113616
MTMR4,0.054660384446354494,0.05853866449474305,0.04597321231341518,0.019177799221345427,0.053573896410138384,-0.014722571314772366,-0.007222171296575887,0.006049244990035304,0.06631852516852393,0.11572569715035852
LAMC2,-0.003285039580742528,,-0.021532571125684043,,,-0.0349398413792999,-0.03193244043287717,-0.03060214840637709,0.012828389176186025,-0.014049901044414883
IL10,-0.00918319742878276,0.0600732426274359,,-0.07484474881304311,-0.011996342973847267,0.014927794703096527,-0.0008524786656986366,0.030911555424270393,-0.01014145918344301,0.049616753683941466
SEMA4D,0.023715949529122184,-0.037198298051330514,0.09328262776089713,0.0597728624716372,-0.009350793169184534,-0.006823223322817107,-0.019519822923919093,-0.07707169939652317,0.023128671662200156,-0.008749027091975902
TRH,0.0008956713070535524,0.038586851541494084,0.11493060559313084,0.07684143114788974,-0.05672000507806558,0.03143745143007462,0.0741984452687576,0.010179798077383949,0.06064085516378001,0.12407517313407454
SEMA6D,0.04854248374046836,-0.06366183394109365,0.1206064286784075,0.00782433266670935,-0.033045586628615245,0.029353294358265038,-0.03135569380106932,-0.0014908629053496814,0.006602532592904901,0.11704989241617997
CEL,,-0.04788107329083146,,,,0.055775817922059275,0.044659753865069665,0.03327240704700094,0.05681454379028288,0.16459705449244674
PDCD1LG2,0.03387632910955796,0.03718794060472282,-0.015121262449584732,-0.04435260460833059,0.0991949779078765,0.04966646250399585,-0.005283134393668256,-0.028872675151538723,0.06801577656814352,0.07892942876551527
SPINT1,0.10015571876310705,0.16444723090276747,0.0754680275537569,0.03736464358061111,-0.06133042498752598,0.020993079455177373,-0.05327515468872465,-0.014269865856349245,0.1624881108354826,0.06792726127454797
CTHRC1,0.06650997736879695,0.06027260023969315,0.16534858359420745,-0.037860187358704125,0.06294990535237759,0.09291502363647344,-0.006547182084158357,0.07649088809360519,-0.023337786432655477,0.05690107534753361
PODXL,0.08162111867381659,0.04555003356045664,0.09971960701511043,0.08791435109312051,0.05328705561106548,0.12715061696795676,0.01654200593639469,-0.029158640067560245,-0.017374536341352703,0.10816670516773963
JAM3,0.008915142606747741,0.03498316462655619,0.11626647523052647,-0.016202203418243463,-0.09825374244749523,0.11495546074852175,-0.02813198792186066,0.07247056769724748,-0.017385940701192745,0.05694817191419839
TGFB2,0.007620856447591767,0.10936910690701618,-0.02425674631734495,-0.04092855595730099,0.015544033706950533,0.025397131114351195,0.03491930366587328,-0.07336946721977793,0.011157754118074155,0.055285298562684444
COL18A1,0.05212345829288337,-0.011934277130619621,0.13271204549717946,-0.019398226515023095,0.022850153109854665,0.11263395747809986,0.004130827872950534,0.11160047257938936,-0.07972960831030522,0.07323673546046831
NODAL,-0.033409222462424296,,-0.003765365313167704,,-0.0002780290828782957,0.008591974725184649,-0.015234174552309288,-0.03499585190624258,-0.04551986836672307,-0.04305182789994904
INHBB,0.03269940884301095,0.03671510358457559,0.025541365164449624,0.030909711536366395,0.056603563190984925,0.10903399444089225,0.017267126412336038,0.06645407831267111,0.1466092276590404,0.14097864031967497
LCN1,0.05018481483532463,,,,-0.03809866629714174,0.04064795858193668,-0.028364045258897675,,-0.0289463069417141,0.044763070023635575
ARF4,0.03443514148557098,-0.025496144193777937,0.1012751430705075,-0.043538041323621136,-0.0322657146032237,0.04150902981941989,0.027517100072927115,-0.043875772630864986,-0.02490742818375357,0.0648620578363235
CXCL14,0.05478243568677258,-0.08062285719786745,-0.11306077623799622,-0.03532831319852365,-0.021833842919271467,-0.01343944375357947,-0.016085397425178418,-0.05773019753160501,0.0765429281958933,0.031217009698852587
LIF,-0.0022636419393795874,0.01466159936633448,0.16026120308463293,-0.03331607829274339,0.02133369592572797,0.09678803040090031,0.0059000182573538005,0.02817854529894349,-0.04470497348975925,0.1444956257840722
IL17B,,0.1090466968131867,,,-0.0454736783100514,-0.024833574554256114,0.015240062164214438,0.035734553158285075,0.0008673799889115745,0.018744511498222913
MMP1,0.04479025145790632,0.014229608087149055,,,0.06067064293426003,0.029920043023268852,0.05479424337955821,0.09355853016644734,0.006646789252094685,0.016043931712181967
MATN1,-0.02668056290220018,-0.03030328760362337,0.0015867832467195053,,,-0.0017952441500706348,-0.03382648437649635,0.021570684953459162,0.002115210936859657,-0.017029354094280556
ADAM28,0.08039612985373902,-0.05545151865607896,0.11369267450733067,-0.03842918032869248,0.038800376522685136,0.056976644944028036,0.055162696269513575,-0.06328564503778886,0.04503791864888991,-0.017833059408792405
TCN2,0.06366367870722733,0.01403371426851672,0.020559900329620434,-0.010169398731527252,-0.001608599312533394,0.03409964163550497,0.043491968520263206,-0.0004022502828087169,0.06772273059856172,0.06516961975706308
THPO,0.03741827977728971,,-0.02618900913908709,-0.03307197675685972,,,,-0.03892323440740878,0.14680261792025845,0.015013988681279962
CUBN,0.01770744761708002,0.045326638975991033,0.0014532164382006143,0.015947345561448927,-0.004241785625242747,0.07821222318844877,0.07431256818719162,0.028966217062990778,0.11408903043538007,0.11729621558225965
TIMP3,0.05073682786646461,0.10147217015615506,0.007093400429341873,0.08229564347761748,0.017607792099222662,-0.004408309485860596,0.027414714154053877,0.09359350965412036,-0.012807005395329744,0.04913922504794654
PIGF,0.01752791603201501,-0.009818350706611611,0.08352445707322657,0.01562923631171194,-0.017813625761899834,0.04161598296324397,0.07494828695980071,-0.04753392046078546,0.08596002737390948,0.011928454707583193
CRH,-0.009307872067066736,,-0.015519703505547423,0.06844227985797056,,-0.05972625825887856,-0.01699747376489674,-0.007810825443730424,-0.032790751337106606,0.12505779008318205
BDNF,-0.0165090422297419,-0.014693351049285255,-0.04894803892355572,-0.03282630826067889,-0.03501100459129357,-0.019172756955132136,0.04867504368537025,-0.008467628276696523,0.11064056579136432,0.15664210016490673
CCL5,0.04566183981641761,,0.044378485968831025,0.046913683255252144,0.01571430038926293,0.025115790425816242,-0.0059826540058317956,0.058813404385689744,0.032955087098850984,-0.014247694086364157
GAD1,0.030886606091752443,-0.037724172015992596,-0.10452267762666713,-0.0022533790176841257,-0.0448049192036939,0.017144581482362677,0.03950118089558001,-0.02142062328430349,0.11912920157071959,-0.08638441935232867
COL14A1,0.04999359944378966,0.031943586903729504,0.006622727830044139,-0.058332482383158836,0.05446459935211696,0.11716330745658568,0.046656496282399984,0.04528163931458335,0.09128644314330898,0.06782466731126133
HLA-A,0.06409680893615254,0.12435628455857967,0.0871540929637441,0.006805846583423212,0.10694340306761056,0.07513599383223626,-0.016680355544646048,0.095943821252799,-0.03491495352672892,0.027602697139806023
CD5L,0.019661773348207325,,,-0.03451428936314822,,,,,,
FGF18,-0.005662458868901038,0.03435573783455517,-0.021532567989033233,,,0.016438871545839253,0.030187838999378918,-0.05448138892509596,0.01871920838758095,-0.01994009192587883
ADM,-0.056611236295044734,-0.01380942264864163,0.05724119298524866,-0.034317420312677496,-0.00229959750600929,-0.0012744138318327367,0.05188790750298075,0.08057833238679925,0.08442552320249552,0.12659961627933394
CCL15,0.007039567169446198,,,,0.15262816152043515,,,,-0.027878017607181876,
GNAI2,0.05688447913523497,0.08597987080005752,0.1265202013554947,0.02503619261606058,0.026776191476418076,-0.0024982906465178404,0.006813779312980267,0.10668184117781514,-0.019586031376307003,0.11238543572655588
HDC,,,,,,,,,0.08299820659004611,-0.01847735226423769
COL11A1,0.01884406114334012,-0.04151912435162021,0.1608596691886483,-0.04189466023815404,-0.03887729832829039,0.029182547021794705,0.10676344051848412,0.08211678482673315,0.007944919786121607,0.16154395630163118
NUCB2,-0.04025221385468998,-0.04880632363666751,-0.005906040673070739,0.04911536173668853,0.11826128938225249,0.010012953014546116,-0.05364844066030044,0.07746986141989859,0.05421479857161673,0.015666429202604023
FGF16,,,,,,,,,,-0.015588776618486068
CXCL1,0.051332302343708516,0.017677135963664246,,-0.024782397365043545,-0.00732446827023299,0.0862294648264729,-0.02346008655328329,0.0763610526126044,-0.012493367075786802,0.12181973812786358
VCAN,-0.005434967418889635,-0.0713600137164021,0.1608601683455046,-0.07855093190994722,0.025899244463442255,-0.10346238275343053,-0.018781364699771787,0.09208232122461456,-0.0768905815896119,0.14970260507648409
MMP7,-0.006433159019467931,,0.059854424813646466,-0.020311164481572705,-0.013643591531989508,0.13970320156050248,-0.030311613459672388,0.07601403274434203,-0.0242469678261823,0.041445741806179374
