,UKF243,UKF248,UKF259,UKF269,ZH8811Abulk,ZH916T1,ZH916bulk
HPX,-0.019145095715833713,-0.04459084824559074,0.022264282497410845,0.009376974596910809,0.02557969177900703,0.03354626468705291,-0.0413651642111896
SFRP2,0.026284575464663697,0.005376103766267841,-0.017438427077077486,-0.012656169519432561,-0.001296599156885314,0.06130409787627897,0.02630858983191272
CFC1,,,,,,,-0.022935037149735445
CD70,,0.04667757909050759,0.07962859401665445,,-0.03682175766578855,0.04667956624234554,-0.03465669263791708
HP,-0.010329358019826785,0.020120551097024004,0.04805867936207173,-0.016832007377205,0.021910839536357016,0.07279576625404467,-0.03721235864256916
CXCL2,0.004101283173071549,-0.027420803923627963,0.05088398272221058,0.005422723094259864,0.08683821019838082,0.1484884540830762,0.05724328824833375
NPPB,,-0.02302131735057083,-0.0034844876770112215,,0.047891136465409906,-0.026141662048184317,
CCK,-0.017877090496265846,-0.00515015400915764,-0.022786504552893702,-0.06576945245100188,0.00471732681758153,-0.021452554127379144,-0.029990547266940143
SEMA6A,0.038190834356235874,-0.008057714998671597,-0.015081120397557046,0.027305350172528265,-0.05538331875187496,0.008542616824504745,0.03944335178380405
IRAK4,0.06479049983161034,0.002613681917171099,-0.0012062117865525614,0.04155371580045623,-0.051425248672460455,0.03602970561278549,0.013170876762833073
GSTP1,0.06295675252613275,-0.016054370078194317,-0.036123451897607746,0.08097097594888661,0.009599432005477174,0.010097720546620063,0.010869978661559547
VCAM1,0.09187355034858027,0.039051153634008226,-0.011104884962779286,0.05011977079672489,-0.04056389342034956,0.029557045198594402,-0.045212447079827536
NXPH3,0.026588416015805406,0.05025812265613323,0.01704595690873232,0.109059809862266,0.0004986414449603729,0.004498110974377311,-0.0417161570753296
MTMR4,0.05436499208124541,-0.028335475921182657,0.03068954079289145,0.03807854324702207,0.055052758812425454,0.02325030659876581,0.06811643509270432
LAMC2,0.04023072479977412,-0.018069326938406852,0.044132230109948885,,0.00890937869272989,-0.04980788286442616,-0.024959903923578757
IL10,0.02493318998374977,-0.000806512205279854,0.0009666106931042919,-0.02080925556825258,0.020552534886839807,0.017074004107568187,0.008174456502133512
SEMA4D,-0.03343605852406957,0.02674366141511713,0.0405417814092787,-0.02848383179877504,-0.006172164053828306,-0.02149731484341046,-0.02595156723620875
TRH,0.048811775494127,0.026681908261441567,0.05683044546189549,0.039512765902460806,-0.010279226939099578,-0.029280414592358067,0.10460782112374183
SEMA6D,0.057764610204526314,0.02054513563391676,0.005937227077959049,0.03046839098609541,0.005513753156895897,-0.033124804919300414,0.14553372793184172
CEL,,,,,-0.021175921604480095,0.006772902971033584,-0.0266662520764776
PDCD1LG2,-0.030675827379985792,0.03293956578483041,0.021928881211934564,0.02549345260909297,-0.003535293093014331,0.017515479307373398,0.020651563676750393
SPINT1,-0.012997246128074489,0.034098091671335394,-0.027335234357906527,0.07239124105283228,0.049422540696725796,0.013973446225655438,0.07157084802991526
CTHRC1,-0.05405545848212207,0.07142299130062522,-0.02012430281037886,0.005535675981098578,0.04436430515394042,0.004594168536339384,0.09328151777502398
PODXL,0.10138143118071323,0.13594236565632398,-0.03365484957453356,0.060354052311426744,-0.013751163784605006,0.014776189928816469,0.11093491289609166
JAM3,0.004552870242392359,0.04974746066960996,0.05224272550206294,0.030678219879077068,-0.0010706939834892128,0.0201676470427618,0.052627521290790236
TGFB2,0.05277502363615049,0.09861970088070462,-0.026729727125052335,0.02559615949840314,0.014780980269558994,-0.027422962437659147,0.07622697916296214
COL18A1,0.06602463356755346,0.13080180075733225,0.05711596478982273,0.07382118059537042,-0.03414149628821818,0.029797206842083365,0.11227651457673575
NODAL,,0.10311183985647526,-0.03015509172181526,0.0721478297985464,-0.02090398510526459,-0.040072910115536216,0.10673371279627704
INHBB,-0.0010228193016616682,-0.04786554244337336,0.013380691273041118,0.024998353186525005,-0.012914058152176933,-0.013028201442448052,0.07724341481791981
LCN1,,0.0577823741161128,,-0.013916327457983643,-0.022234767026444863,0.025137002744043516,-0.017507243074295045
ARF4,0.02958159465166205,0.08237364941039389,-0.024940004378051793,0.03403619955611966,-0.015369678425729326,0.02073787951831555,0.0662673778062004
CXCL14,0.018425823409214507,0.06562580325375827,0.007798751743740407,-0.0416040626818853,-0.0035591913888149444,-0.0756151858271276,-0.010693286043770067
LIF,0.035256592625462456,-0.03076309760232132,0.02692090717782605,-0.011557299671615371,0.0786333875073746,0.03983067954474854,0.029685814015911867
IL17B,-0.025183131183667648,,,0.00981878807718788,-0.019348951333459735,0.05964278096106616,0.03220111995765669
MMP1,,0.0021313890629940063,,,0.15984605288714743,0.0015263251423202418,0.12359879164275275
MATN1,0.008167848247213788,0.03437157085478454,,0.08986158012669329,-0.027977759532525945,0.02354841531541136,-0.018038785507090455
ADAM28,-0.007945854654745161,0.04073139283262211,0.07440594294789825,-0.001063164833284058,0.014702949869963544,0.04612117520159466,0.02978600378657553
TCN2,0.04937351870342134,0.08056652766844512,0.049693938204555047,-0.002932760586344223,-0.010266521124036686,-0.002389664522163438,-0.04448358594977199
THPO,,0.03540939574408339,0.02587983971234346,0.024787603128394044,,0.004005298884144999,-0.027032760175980938
CUBN,0.00202128797156925,0.002794025238821776,-0.041400277135443725,0.02385731059428573,-0.04739436920655277,-0.01443934920617599,0.048276539662377514
TIMP3,0.06624815538882968,0.027023546795757487,0.032484830604984256,0.00039935860202491955,-0.06581605020789515,0.036006893706696706,0.05828463338965722
PIGF,0.011983527589359921,-0.06247471854992318,0.06354491244370988,0.0862024518340718,-0.038698174695569534,-0.0032224820917114054,0.042124118949552876
CRH,,-0.02117037257885903,-0.017270688042141397,-0.021399652140491443,-0.03780209253386922,0.07766283346158986,-0.012162472302668922
BDNF,-0.045361271902275714,0.004463823617779705,-0.03308801299370752,-0.02013601232845739,0.048474672986137654,-0.003218291998146663,0.0735965787521634
CCL5,-0.08843107950306503,0.03278215609767246,0.050529401701886904,0.061336519826271266,-0.011432477323219734,0.00909547565210483,-0.04301056614181007
GAD1,-0.0023438198561841154,0.00026174226115542414,0.04005476512553505,-0.049762450572369714,0.01035339985689533,-0.08714341059454175,0.006207660794732695
COL14A1,0.07676449142591814,0.08430689665260489,-0.01053450081930248,-0.009366552132528256,0.009675401089313553,0.049009961318192886,0.06541154414815893
HLA-A,0.1170416229318313,0.04184214249925871,0.030272458345717124,0.07837783216767637,0.05971411059475804,0.024259144349946464,0.09135567351876173
CD5L,,0.04563357115988306,,,,,
FGF18,,-0.0191553585494175,-0.013721432495303817,,0.014750505788504535,-0.029280416941502754,-0.024763996137564494
ADM,-0.05102640459574524,-0.004830097744580026,-0.04052367027363327,0.003254338080518917,0.05522843805516523,-0.02176963103267131,-0.021807439990207053
CCL15,,0.13416886580278714,,,,-0.025394903340231485,
GNAI2,0.01294496331982542,0.07277901082439528,0.002070691980631761,0.04554143464180204,-0.11150154162238703,0.04789254602148468,0.11080984383064005
HDC,,,,0.050161873084994923,,0.027790994272417918,-0.018038777337495225
COL11A1,,0.037979112053425704,-0.013308058523364752,-0.025301054720747312,-0.0201123042847968,0.021650100688761015,0.010888499745252396
NUCB2,-0.06394445670409869,-0.002577068366801096,0.005431606880198169,0.010281245085217921,0.05838821757404577,0.009887079292922919,0.029754131024693143
FGF16,,,,,,,-0.017774870039704595
CXCL1,0.005338884212207489,0.01765400134392959,0.03897841860409304,0.05427287673608879,0.014646757577776035,0.00654305649710147,0.0030460785651538124
VCAN,0.03431799169288694,0.0077648651303528,0.020789133942260545,0.04071698576742232,-0.05680700107277504,0.0467067644430811,0.10602248281941828
MMP7,0.06027831399516872,-0.016315309246719832,-0.016856294556681337,-0.010157771372762633,0.06430916257315157,0.009706255022246073,0.013800603901695074
PTPN6,0.07138872359053267,0.11538794987032935,0.02625090904171264,0.021656082017945305,0.017767619456338965,0.047578008609755446,0.046458228777330364
PTGS2,-0.0157340102770412,0.016400321020316386,0.0622175236934951,-0.07536316673363809,0.08236436735125262,0.02102257801146265,0.0010356971331553005
XCL1,,-0.02319893912669427,-0.014929409621643885,,,,-9.295101366911913e-05
CD58,0.0396981115357877,0.09875537405949054,-0.03889973555321845,0.10704233358260518,0.003909292717888567,0.01517612314935633,0.03683198022436991
TNFSF14,0.036353236068757414,0.03514281849906385,-0.021995137513574632,-0.021165209455335367,-0.018298872976886302,0.016747529290494164,-0.06286671092815561
CNTN4,-0.0013615910087599497,-0.023326880056460213,0.07435821364822486,-0.0360681481755069,0.09429996961888411,-0.022797966201562124,0.021932332832404002
NTF4,,,-0.01888504937760662,,,,
INSL3,,-0.020781967883918943,0.027718533701287563,,0.02112225815897046,-0.034771382889690026,
BTLA,,,0.046460806000880685,,,0.09009292709796046,
MFNG,-0.03440215884923163,0.08124191140326671,0.023858612676297956,0.03681264496868641,-0.021916422578755486,0.01681213314799483,0.1255535838497402
ICAM1,-0.019093418357726037,0.025631080666100096,0.013705183629061306,0.06575508372984694,0.0003132746800756247,0.00957158031033454,0.02884235871498296
PROS1,0.06872796359327384,0.07208868895210835,0.0495681701009668,0.05310264335989417,0.04586004722300504,-0.020093973870729392,0.078689291097128
CLCF1,0.01077986551309199,0.11238351466328131,0.00603879059019577,-0.020774213164491608,0.05611612609734642,0.045702516294333966,0.05381554993034523
PSAP,0.02192180593476826,0.11776184318323205,0.05656285868695698,-0.028176149085678948,0.04528271414011332,0.0005764564758194566,0.0839846548393773
EFEMP1,0.08616251611795017,0.06167459743051336,-0.040733851441302524,0.027937607743149295,0.05320893532164388,-0.06375649255049629,0.0353411631176907
C1QTNF1,-0.006866049797383066,-0.011039577368711929,0.05540077763237326,0.027738749134203537,0.06544122358070381,0.00909832472773597,0.1076600512669163
ALB,0.0779056242957918,0.02360860551705038,-0.024360439639048586,-0.01703838347463674,0.0432504639336073,-0.03931810764603176,-0.025539670294910704
CCL13,,,,,-0.013583820554748884,,
EFNA3,0.042013098586741716,-0.05040247674765642,0.03339182761320533,-0.026072428310995557,0.03393042750977446,0.027948303497950716,-0.013981863811825535
DRAXIN,0.0008790350276252225,-0.04765082569046881,0.023857891676484673,-0.01104614839482908,0.027808111097254777,0.04148958306131411,0.04287606580673795
RAET1L,,0.004659861719814956,,,,,
NPTX2,0.005960523760362639,-0.026462664007515745,-0.0199051004851256,-0.1002811044186151,0.01276512928191721,-0.008464083639910398,0.02178767431287778
FGF11,0.11264318888097737,-0.032653282965198545,-0.019621791222512393,0.04060370773482662,0.0002750424046802791,0.04640414779800352,0.045048792507104266
CD59,0.06466724152013331,0.10725175132133762,0.04457696659392181,-0.04843530221642463,-0.04023343873435369,0.021151476760709047,0.04421804117305531
COL9A2,0.08103573801870517,0.016977416300500408,0.006585191805445224,0.039023621625657354,-0.05439627417572766,0.016823695378893437,0.023223190425663138
DLL3,0.020494293521146362,0.019824876730811517,0.073505800185709,0.016746396072957755,-0.0463867311958186,-0.007171089602604794,0.07143769109385055
FGF5,,,,-0.013567568844058542,,0.028112596683670672,0.02067437245587097
LIN7C,-0.02981189597579414,0.056932030607924504,-0.00011935920874854416,0.05753937384794866,-0.03541809287173444,0.04988633461369596,0.01047734186594252
GDF7,-0.011630279554883435,0.06329248660797802,0.025116139961319787,-0.024270163498946545,,0.0025924272426245286,0.028884718911256307
PSPN,0.08585391691847381,-0.000502639636681987,-0.04744152540963216,0.05642390365557843,-0.003707271125025506,0.0580339610090213,0.042547897383451876
ANGPT1,-0.006670261238127983,0.06170607292839118,-0.0078190753949823,0.017754875033860574,-0.005757937979816607,-0.018708510414163135,0.09559891144451235
PNOC,-0.03800461186261875,-0.01767185976448388,-0.008139650262196272,-0.051275753701593325,,-0.0009555007405165017,-0.0021592704781299575
L1CAM,-0.05091779944788777,-0.01223459939409152,-0.021374718533980385,-0.02518976643531504,0.04239288650362728,-0.03295572731282971,-0.04222527218020567
APOA1,0.05517416304029358,-0.05445561655260652,0.005064198041117849,0.023170484510362088,0.006154667116941822,0.002061506569915375,-0.025193267527413105
PSEN1,-0.06934134504426064,-0.0002576633013135246,-0.003998615941524046,-0.0005842612316235463,-0.0398820077104844,-0.04476529499785197,0.020891941016961825
CALM2,0.021014019971363294,0.021883998520829496,-0.045358029477572545,-0.07430516762819847,-0.020511189073228346,-0.07707265542926536,-0.0665462676426906
CLEC2B,-0.09414151044023283,0.08699989435450534,-0.017547658406598474,0.07349643046427394,0.07997323337113227,0.049113861580606086,0.0510471355340764
NTNG1,-0.023466438699905202,0.037214671595592226,0.002969203623084517,-0.04045332513537713,-0.0018985637390220936,-0.011836377902427243,0.06854572341700452
LRIG1,0.10396613374324105,0.029711740106278695,-0.03870219715931384,0.021221198847068832,-0.09121166407090465,-0.03861050062027826,0.010269486553875246
CPAMD8,,-0.03252608780822644,-0.01623000306176369,-0.012273691896445067,,0.012944261194560465,-0.019552511903409665
GHRL,,0.04137089362384544,-0.028749410665448654,0.017959323940256053,,-0.014058563405228241,-0.017235742687603087
NPY,-0.03271635275529143,0.022876426500198135,0.0014893408434972358,-0.008743183228053134,0.011145980998430845,-0.0069216258576592265,-0.007068184763161445
MMP2,0.05496745732651423,0.11182817017921945,0.017275464987500298,0.06560259878842281,-0.06445071688670993,0.027082826730845624,0.060077552831068415
LHB,,,0.0468494551732393,,,,
PPY,,0.022623315167811485,0.02447174315476169,,0.03505848409298602,-0.03431824670684639,-0.03500139281590451
ALKAL2,-0.04088519739905185,0.06165275231202779,0.06717833281602252,-0.013916325202547541,-0.030022500112762664,0.08403667508612933,-0.009193954633796804
CSF1,0.10970049813107505,0.08033119070922913,-0.03139040358508493,0.06362122588172495,0.0058974553258221915,0.010168917175412346,0.03271241887716102
SEMA4C,-0.0393249619660602,0.09175608506397993,0.050025259521481555,-0.0013295388940990631,-0.059089573546061834,0.11732761619922273,-0.010577958745624599
BMP8A,,,,,,-0.031209187859430748,
ICAM2,0.0501420300285585,0.07046627930327229,0.037798090462214544,0.024097792696798046,0.00024954187951357394,0.03657475017525528,0.10975817831878723
SYTL3,0.020385111618129278,-0.018697927195261414,-0.03013748799467539,0.06326316932903145,-0.04923445808039671,0.045367909716352114,-0.027035562399125565
IL1A,0.11813809775925636,-0.024235623778221367,-0.003696863522883512,0.02458921620747828,0.022100858212884256,-0.06371631715899347,-0.03098178910387896
HLA-G,-0.049471335650229736,-0.02491155133220571,-0.014929408273392807,,0.06333508156020737,,
PGF,0.031666218085128456,0.08597452179066588,0.0534630320857337,0.05749758389414469,-0.015007837271666326,0.014512851660171865,0.060454198314317656
LGALS8,-0.019687274460338345,-0.010015125614840923,-0.03160195348210918,-0.001923866126501968,-0.02102427059723007,-0.017396971226160816,0.06337367302226293
DKK3,0.034248101786556476,0.034230875882116304,-0.002183537702101513,-0.05070247715416254,0.01766311262495142,0.011377972826638374,-0.021676410740891206
