,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,ZH916bulk
PCSK1N,0.06923872480160813,0.07573179702095864,0.06146327219048018,-0.026737102093670237,0.04680230955748926,0.12400082236142393,0.15403036128725153
NTS,,0.05458230986591062,-0.014303319523454892,0.011479222266134972,-0.027165999738720026,-0.026050514417502592,
SFRP1,0.01322637579584548,-0.04617168490642849,0.00223680422085817,0.06011525416570132,0.002098231212720216,-0.02899490501202287,-0.02220389450890469
CXCL13,,,,,,,-0.03434337080409371
MICA,-0.07892935075313659,-0.0023532413032044596,-0.038911383696621525,0.01571680237780337,-0.04015747554989154,0.0032428034738315884,-0.00890129366890659
TG,0.006399390181515997,0.008867604317461263,0.04139632296522436,-0.01585967376764452,-0.01646341301096874,,-0.010142630591523944
ADA,-0.032907268759279566,0.014239884192732402,-0.07218722976196933,0.07493002293452927,-0.026737906718368804,-0.11190329689814324,-0.009047564253726843
LAMC3,-0.008707673377719693,0.08501714756917814,-0.06558993637875844,-0.019352249879281594,-0.0034008018356098666,-0.053124291148933245,-0.03464915049262292
CCL7,-0.015778083269914416,,,,,,-0.06460006497852046
NGF,-0.02709018544924534,-0.01001155607495751,,,,0.16036582488611031,-0.025458008225930612
TNFSF15,,-0.003069782170895539,,,,,0.0020831103827095715
HMGB1,-0.020525682317753768,-0.018532574352260155,-0.06283628174251332,-0.011152900149699323,-0.047729894757616846,-0.07658709789598095,0.025880092962714724
ITGB3BP,-0.027935795998946956,-0.019032724272964843,-0.07250376881537923,0.0253406746514176,-0.01381838195690749,-0.06945569619028477,-0.006068301325325769
AANAT,-0.02289159835687174,,-0.010496923186523033,-0.014262697303464704,0.010938254707270223,-0.02449133082843163,-0.005837484491603331
RELN,0.03491662671827256,-0.00032047752488629025,0.011411796223985422,0.05180496265775926,0.01100076722144596,0.034472297941975594,0.02703234301308705
IL15,0.045768838580498565,0.03731357835026727,-0.02738025312264048,-0.03328008256311916,0.015550507934588051,-0.01811872193059611,-0.05838620431352196
UTS2,,,-0.03462561567883444,,,,
BSG,0.03483575850884722,0.04493275194535578,0.05612572213731257,-0.04325690559383119,0.09719100629352317,0.0715884540509147,-0.021500936626321875
ADAMTS3,0.02721497326399371,0.03388409758611856,-0.08296980421473171,0.07065864516838548,-0.04502691364117023,0.03218394381455132,-0.01115061117089926
CD34,-0.000618458556875556,0.02737026609248113,-0.0652616036690578,-0.051405997975151205,-0.02660048728879926,0.010389444634843717,-0.0869329399097704
CCL23,,,-0.011943832309380271,,,,
PLAT,-0.02713562028890902,-0.011114886391491283,-0.052361776959899485,-0.014295125058677097,-0.055759743683843455,-0.03262713819166559,0.03332820637041183
NTF3,,,,,0.03778189565378977,,
LTA,,,,0.02676130566839576,,,
CKLF,0.05114030506452248,0.006488948807351665,-0.1043497001411339,-0.030868296547298276,-0.011684233891980101,-0.0728047172081341,-0.03885705092885355
CD24,-0.023410690977208753,0.0024183191229832706,-0.033468172834884895,-0.02783770891907526,-0.08846899672971854,0.010426404324887216,-0.02441740777199171
HSP90AA1,0.0658725858360452,0.0374255766612121,0.1179598553623981,-0.0018455946802072634,-0.04202387026040653,0.2146085266972292,0.07652495969056447
BMP4,0.01643554658066559,-0.011900418727457025,-0.019123131766529366,0.08689825056453976,-0.0556855687831602,-0.00919791324251708,-0.012969508281328014
SCGB3A1,-0.01577808169212717,-0.03741131888865598,,,-0.016007824861409205,0.04411338468808253,-0.00998804447708369
IGFBP4,-0.014979147475747752,-0.006824920516571753,-0.02539771162894316,-0.003478104426962945,0.028637337619494507,-0.08310776742324211,-0.022617860227283695
RSPO4,,,,-0.01597634378052218,-0.0160078225199027,,-0.03259918154432538
LEFTY2,-0.05506671298298295,-0.01549673416373256,-0.020177363652520555,-0.022788821134739384,-0.017552773173044336,0.05668084975092154,0.03079415352662758
PF4,-0.01636722700299829,,,,,,-0.02553678351821772
ANGPTL2,-0.0479564147064352,-0.019013469043070663,-0.05252554640167212,0.02815539842389255,-0.04199155930296729,-0.10756993968522464,0.023577284947396682
LRIG2,-0.007576343415957692,0.03245415999620739,0.005918188749860877,-0.009974463964991246,0.01609350419782828,-0.04776074224483562,0.015607474355716034
ICOSLG,0.03640709626574247,-0.0018025884831707982,-0.066307126892536,-0.015369700452784659,-0.011003120214900172,-0.12040989381261272,0.013944778484549692
WIF1,0.06622843855290647,0.049278251237247224,0.045126358503310975,-0.012328566084821505,0.10272603861511499,0.06498786443583703,-0.04685945214531538
NPPC,0.021349641621030264,0.0013920021150747247,-0.028262550300184874,0.020920809739827677,-0.02224695584851247,-0.00872328311198101,0.08389778794305676
LYZ,-0.06676550751184739,-0.01895514630484082,-0.028760968977942055,-0.03651324314433634,-0.02682030190760276,-0.1786411029094679,-0.021404142939798584
EREG,,,,,,-0.026798384020877024,-0.029400402662097876
SPTAN1,0.03640768976897088,0.05366342760970776,0.10600830159979642,-0.0022882756122677454,-0.02872387350040691,0.16438870536819197,0.14383498422021815
LIPC,0.06329423432729747,-0.010411662928232144,0.01996555283413787,0.019218389232684364,,-0.03513061333619043,-0.013083488702136435
COL8A1,-0.042403263236636214,-0.007620860818304012,-0.036813684688927185,0.026951201131388103,-0.042944075885272735,-0.11047397707315353,-0.05912623286881825
GSTM2,0.0517012744311518,-0.02478328971962832,-0.03845323847313241,-0.030063137512197146,-0.0018086288954451731,0.006316949727722052,-0.06121382485579998
SPX,0.023410758791890383,0.06889035664618166,0.05699391545924111,0.02062234617333504,-0.006692785305225902,0.020887067044467196,0.048605407660404575
MFGE8,-0.009151497579404887,-0.06425566103986702,-0.09401051848111139,-0.015773770561474845,-0.01272937792609875,-0.020297317715243814,0.039599546529705106
TGFA,0.02049068510634198,0.004932077306887535,-0.0311783487229521,-0.03187019383922613,-0.018385668926521676,-0.02603891616442451,-0.05787567792994068
SLIT2,0.03496167961493853,0.0015016386214236528,0.10284428585063739,0.026084967877601978,-0.03258971269950529,0.024461255168894927,-0.041384211215174944
PLTP,-0.014693423633380845,-0.043814027115077564,-0.10680434541594205,-0.016588299456716176,-0.10144687011621974,-0.21306804147475694,-0.025125868487801267
APOD,0.02695723399124208,0.04692086037549902,-0.07433194118348292,-0.01918846377815179,-0.07572747689051006,-0.12121698146611402,0.07747964881576493
B2M,-0.026362460541523143,0.005382019143004901,-0.11540129108222905,-0.07263254621400003,-0.12471005295858001,-0.200335401761712,0.009299120202232265
OMG,0.011713860016476105,-0.03022041109407506,8.781120895855486e-05,0.06382057964595465,0.09772334200477203,-0.007958840262855366,0.14359969828581806
CXCL3,0.03832380575677293,,-0.013781958363868299,-0.04638824583375655,-0.01712498641579148,-0.037725285684091246,-0.02438168013192714
CXCL10,0.027322769933098717,-0.040059793308200635,-0.07149926706656932,0.021907267872522843,-0.026014107772468143,0.0027082393934730526,-0.011129590388148291
RSPO3,-0.02143251921483942,0.10604360556212916,-0.017236504465072376,-0.001096041837753055,0.042154620210522124,0.19316052111285426,0.007883943693351114
CORT,0.08341669662764811,-0.005286857133363124,-0.029831632714346943,-0.004086652008308813,0.03137233074243693,-0.015287095399215155,
NCAN,0.0010941620610295834,-0.005683045039131931,-0.04720681216303138,0.0410034009959469,0.032506197618954145,0.1491602173048711,0.15150074192602925
PRG4,-0.02372835293221951,,-0.014931495798911952,-0.0204171331147876,,,-0.03554372359584621
ZG16B,0.02537652990266915,,-0.01612094919503374,-0.01091486755085125,,,-0.021785495388748456
TGM2,-0.016546442931818124,0.02612642448228647,-0.031509269900816476,0.010606970940331108,-0.06287803787401577,-0.047338923106903096,0.0759260746984319
VEGFC,-0.030127864623621034,0.01293588346072981,-0.019686239725201424,0.009145231342508971,-0.025449323905986674,0.04132091536388433,-0.039817708255383825
WNT6,-0.025457588549974108,0.01825012816340519,-0.014683170923459166,0.06754043224379427,,,-0.022510952856831846
NRG4,-0.014532168621207557,0.05431703188619584,-0.018598125245680972,0.006124265993969363,0.08714434082058309,0.16174177802858708,0.04360970599362015
PMCH,-0.016749106398066472,,,-0.015976343009491033,,,0.039801230331396535
COL9A1,-0.01977998273357529,0.010090921691634391,-0.038272922371251156,0.0416507337392282,-0.02541199525457292,0.13702576285331672,0.04440427756527813
GDF11,0.01795838633116379,-0.04644321094260393,-0.028084223590145556,-0.00279385197004284,-0.03998610658174212,0.018880942475936364,0.04324402340604097
IL24,,,,,,,-0.03784655061840299
SORBS1,0.035968431230732886,0.03884318057424903,-0.014478898461558103,0.03571226403321187,-0.04508007884276363,-0.02892225378367668,0.06373371993820073
DLL1,-0.010309110398885954,-0.06651589094823607,0.008160699598121962,-0.011245947594219036,-0.011950441265608597,-0.016586477920333947,0.014261140697973983
TLN1,-0.04244779129253531,0.021413962921525396,-0.11349798889174798,0.01866983664293709,-0.023944050852202723,-0.14111868897573818,-0.02601510808174959
COL2A1,0.004366296778763645,0.0684375205018769,-0.013781963054021474,,,,-0.030499754328736944
SHH,,0.10414130576779998,0.1308083203146799,-0.02300664841164124,-0.01837983781505803,,-0.02486774834970026
PON2,0.02242365812757436,-0.026186455828934918,-0.09444933103550616,-0.025558122848217645,-0.03293323084894916,-0.12224761186276742,-0.011472227374376077
ICAM5,-0.008328214668502932,-0.008698797055176077,-0.02693130262057096,0.06585883039214305,-0.02052535302045719,0.18855030980087764,0.11701938393722111
HPX,0.11947160168287155,0.05544373166393097,-0.02006940952158198,0.03276258964164473,0.02001363157583463,,-0.022704352677219656
SFRP2,-0.020977001657324607,-0.03922102351437073,-0.010999287591817099,-0.0018314531597734545,-0.02520929931919663,-0.0924112594780941,0.07643816831046245
CFC1,,0.030388498671166102,,-0.013736464738923006,,0.012861147210337215,0.006138061630797023
CD70,-0.029354533418313022,,,-0.025623316317261672,,,-0.05947017916388817
HP,-0.022353819459958558,,-0.05916400739696756,-0.0218879088889376,0.008185772909715297,-0.06211547706028911,0.01699186764712466
CXCL2,0.04283925419634571,-0.012274023613132899,-0.03605128080689081,0.009540757231428025,0.053690744084101114,-0.04711348450911362,-0.052589207200186054
NPPB,0.01247911815829047,,,-0.012028207169398841,,,
CCK,0.04923615768657512,0.014050524903583127,0.11543981274166935,0.12007742254836772,0.06243339901980816,0.1883940569429013,0.15193193491612664
SEMA6A,0.06639212155541349,-0.024008769848124882,-0.0812091548442939,0.018689745501183068,-0.002261388936898332,-0.07304817065872016,-0.0062903736477024725
IRAK4,0.01710169098915139,-0.01970594634444137,-0.02120315610532179,-0.021635821989814175,-0.026959837735150007,-0.05303389153105182,0.06347216530550512
GSTP1,0.0544692473717769,-0.025151289244062285,-0.13342593397371047,-0.01924360822104733,-0.0403726385609555,-0.15975906685757466,-0.06438142469438005
VCAM1,-0.04645854310646961,-0.07973693894559993,-0.07310482707984707,0.016080143746780115,-0.07223778619359819,-0.0728262776000992,0.022513974992986845
NXPH3,0.06637536728190721,-0.00959718341442092,0.010654209037622433,0.044241707074574255,-0.03941542340475249,0.0645941962166991,0.00533772938722451
MTMR4,-0.04606520824307654,-0.014175099316451688,0.020971681608315897,0.015346581205262465,0.008519988380677206,0.06233783239662409,0.047273427878950815
LAMC2,0.11147757534400839,0.0552485328322342,,-0.015142170909140459,,,-0.032599199490087105
IL10,-0.033757105579544325,,-0.018085012705889674,-0.002544686155885299,,-0.07115393842628989,-0.05670883226750237
SEMA4D,-0.03796824852310121,-0.020287155503014534,-0.004270994035850204,0.00565685237261744,0.005485160023301573,-0.10882454903561067,0.11302976486180231
TRH,-0.05557208918120231,-0.016297595595449958,-0.028552310773675902,-0.03235676787963953,,0.04756544431605832,-0.07927492702543916
SEMA6D,0.039879491657982914,-0.005420001092960423,-0.05671776424715363,0.024515706971529643,-0.0005813084316778255,0.013537737491196635,-0.08572265120114167
CEL,,,,,,,0.025826427756136243
PDCD1LG2,-0.044563903345904564,0.023939975791082504,-0.033011414138252045,-0.029129227330928348,-0.0201590660288039,-0.01867862645609939,-0.029486683444850302
SPINT1,0.057800957336962715,-0.0374113303196956,0.019966270503400798,0.028173930198858475,0.039597586528572815,-0.04163220159947549,0.020371682185657748
CTHRC1,-0.02767517141575429,-0.04140653018857049,-0.06241140137194782,0.034418288852458116,-0.019320637240843923,-0.050721651659293154,0.037813113805098296
PODXL,-0.03242779772449899,-0.022172615091643477,-0.0847154768538745,0.008544267943423481,-0.006728042086583419,0.011301358913567114,-0.01595214850383683
JAM3,-0.020760968913174957,0.0012018573513547686,-0.11403309014596193,0.05289587756054627,-0.008903888629561737,-0.16467759814144398,0.012568838792419821
TGFB2,0.015658962465732215,0.06852775075833836,-0.10516888333195622,0.024913721142695265,0.002356286966259896,-0.040587315352481904,0.028779752550278048
COL18A1,-0.004719448289347587,-0.01496105572888517,-0.0844396043571768,-0.01180925034657182,-0.03903537277969734,-0.08221059878590556,0.04772667588207735
NODAL,0.009930552785734716,0.009810268571640933,-0.03632020111271816,,,,-0.0030833714271420024
INHBB,-0.006973678268887357,-0.018544662052542953,-0.046917541433061184,-0.004059809301866975,0.04225114264335435,-0.04105587090944924,-0.030105045980330654
LCN1,-0.015976748365027382,,-0.01209447200412704,,,,0.1367442379792347
ARF4,-0.008255083102373233,-0.0005492247200254505,-0.08334792335871644,-0.06242802141936473,-0.02561347093015821,-0.05892525005994664,-0.10026390532468121
CXCL14,-0.06063999825716902,0.025045213221572094,0.022478128821161382,-0.009745081816291145,0.03216126753861571,0.020666518268723854,-0.030952206692070383
LIF,-0.01685903036404642,0.006346333698440758,-0.010152475148234516,-0.03801909543733562,-0.018977639889752984,-0.037452595451432126,-0.09725632489744815
IL17B,,,-0.019974200191077804,,,,-0.025852655864042322
MMP1,0.040469625692018826,,,,,,-0.057856261764348604
MATN1,0.012444705804933027,-0.035226963823430144,-0.012680231653884513,-0.012179272019504476,,,0.060051693686159695
ADAM28,-0.0012952955432243723,0.04439768454649594,-0.06451510145477375,-0.01812809187871615,0.007720664458662081,-0.0969465086126486,-0.038632572079295664
TCN2,0.010859608018340102,0.001395356826374344,-0.07364497053805513,-0.01169001367863849,-0.017354444880929222,-0.10890441814502723,0.06563792896499945
THPO,-0.02733390544400133,0.05499520833570176,-0.02467739155876933,0.01938126863817774,0.009597797744819343,-0.03717818632103589,-0.03530647972214355
CUBN,0.01826156161620697,0.05027684914885345,-0.030869752111927058,0.021627637982675422,-0.05058837709344797,-0.028588835880993885,0.03198148702698229
TIMP3,0.053573937230889435,-0.018590758203937706,-0.0798452829575325,0.02777285721702531,-0.004420971352195762,-0.013822035503250127,0.0509828765564707
PIGF,0.0563083109200664,-0.05073815836374031,-0.00389800165040002,-0.04162492735373038,0.030768550513310778,-0.004523976430823587,0.010434991742141856
CRH,-0.000781967432658283,-0.029686054415739502,-0.018598117534432572,0.010884193824007241,-0.03572995878404766,0.07217827071205415,0.01892898987122411
BDNF,0.0024310969259651355,0.03865629509677819,0.06073200554685085,0.02196291869804766,0.1373709822649042,0.0810043537398533,-0.039004597277024516
CCL5,-0.03156734800485211,-0.024590925380638277,-0.02745455404362815,-0.05154778530546511,-0.04257702673506423,-0.03550244342295738,0.03436440640019036
GAD1,0.014954928941864357,0.004207317773514996,0.08937840104157106,0.04333202514069627,0.0792312889841415,0.1619680350988776,0.0013712224330321592
COL14A1,-0.037858302924539664,-0.029678753790605528,-0.021454894102948544,-0.004719825018443789,-0.025867164159206,-0.011985348667545102,-0.03847056822831623
HLA-A,0.055227849328521116,-0.0545237478969603,-0.10763066966927243,-0.07676691471508691,-0.07600954681107831,-0.22176574917073977,-0.05710252627389982
CD5L,-0.01871866071183758,,,,,-0.03879957615219108,
FGF18,-0.016937004658159924,-0.0059338369382481975,,-0.013050569794720393,,,-0.01716385318772027
ADM,0.03748400768461005,0.029551457015863404,-0.0074591798541277085,-0.061154111292782955,-0.01896012727075312,-0.09748954813118699,-0.1141211462619592
CCL15,0.013109943448595575,,,,-0.011173320751535473,,
GNAI2,-0.04113564761215337,-0.07830387817296655,-0.0910029724157395,-0.027170155971953797,-0.016730395601672773,-0.12857321327226395,-0.023709721876787077
HDC,,,-0.03958526282584914,,-0.024040694368856096,,-0.02355977421959381
COL11A1,-0.00375197199791343,-0.0298120047376496,0.21301140013657213,-0.0027724468039288254,-0.05105737245223171,0.11487724651030655,-0.05118838144687862
NUCB2,-0.005380908865960828,0.009727636103121752,-0.014680124778932144,0.03625232401224194,-0.052271415489010764,-0.05413188294175658,-0.05288738833515359
FGF16,,,,,,,-0.023215094741904016
CXCL1,-0.030488833985139293,,0.02627150714713476,-0.006439754553402394,0.013990457195755443,-0.05293467120002593,-0.07453808810432272
VCAN,-0.03520193766369779,-0.04501080894386705,-0.07627582496693006,-0.05637610601239359,-0.03967033237891644,-0.0730817633182097,0.0004774335703859333
MMP7,-0.038757285158322254,-0.03648983891734956,-0.008827967138824505,-0.0120282071036812,0.0005732873956568258,-0.02283299432158946,-0.060546371480504964
PTPN6,-0.016002341388378718,-0.04439904318507896,-0.05111142126515299,0.011290471507045353,0.002018258751962051,-0.13085959616275078,-0.011009929240671986
PTGS2,0.003437450087528003,0.012987206908695384,0.0793903267007317,-0.028852451024934878,0.02378654227692571,-0.03810014093609186,-0.06344055745560047
XCL1,-0.020512304117906364,,,-0.01975588011471157,,0.04585691985163185,-0.04192888720220694
CD58,-0.06550385919317014,-0.011672415673651168,-0.10330196700584092,-0.01216127730882718,-0.037139232961716395,-0.01735686991802509,-0.04546462166811104
TNFSF14,-0.020668261023460602,,-0.018394366904048703,-0.03185725011086632,-0.017552773173044336,-0.033125760605855044,-0.014777454633247597
CNTN4,0.0009201340619223869,0.05959666715599537,0.07115404760780461,0.04501692373579641,0.06267804059015832,0.23796998551606316,-0.010457682062209823
INSL3,-0.01837523875878422,,,0.005863361750476563,,,
BTLA,,,,,0.017314990059726778,,
MFNG,-0.02685662215265288,0.03457944891983572,-0.0705508158828946,0.04852803187390152,-0.017853073373705942,-0.08579039698356297,0.05621629521281364
ICAM1,-0.03002358266284091,0.011198160097126595,-0.07402989923811024,-0.020267402221400076,-0.058365382389916926,-0.03894310757854507,-0.05548842200454619
PROS1,-0.042024108045802214,-0.015625991913188333,-0.08147405453274478,0.017189397068903014,0.016441352745935105,-0.06588102680432685,-0.04023093572647383
CLCF1,-0.0594020476434344,-0.03392094916411084,0.011344028750541444,0.007697451863062585,-0.02362209998794178,-0.05251912721357224,-0.0669465483937242
PSAP,-0.07507566882493288,0.048781614132612235,-0.01571094624405109,0.014571941245736767,0.011125548846465194,-0.14829033367977604,0.018941694208836724
EFEMP1,-0.04421404948473287,-0.05884343377094022,-0.08738515865038579,0.015474109129488756,-0.04564228296294091,-0.2183719431228698,-0.11202150036215715
C1QTNF1,0.004875865178621526,-0.05083070230505843,-0.04308630972438122,-0.06885741506406622,0.04479319219687759,0.024903258160024856,-0.13434980874140234
ALB,0.02113922474196458,0.007363891384949956,0.011127294923865896,-0.015142170521540247,0.036006141284845944,-0.0662944486403117,-0.03335641072193163
EFNA3,0.022905216085046892,0.04768502834483968,0.06111670572277339,-0.03465233619640498,0.011266228601166023,0.08777629500239517,-0.01121001218375143
DRAXIN,-0.019504815548701097,-0.017274807222642817,-0.06942618602293786,0.0165819380497674,-0.016007824861409205,-0.03125793302171628,-0.00024084696950141363
RAET1L,-0.014314489451334999,,,,-0.01917297285372637,,
NPTX2,0.001739952734133258,0.0504622087403195,0.12374598232213634,0.05911200820472507,0.03363796648667994,-0.07460041941170881,-0.06705110764300433
FGF11,0.04913019608443887,0.013664443805738622,-0.07351780616238253,0.042657052246880656,-0.01155114444970419,0.10795817168502038,-2.093953031695027e-05
CD59,-0.07269765718665794,0.12158880041796519,0.03546830303162884,0.02782905949919277,0.006863168806198082,-0.11225469844903131,0.09923256265524871
COL9A2,0.04524747533540233,-0.016547765468541076,-0.08338487019325479,0.006261589294719345,-0.007561872739313036,-0.0806830962104712,-0.03307465544991262
DLL3,0.059777907011193857,-0.057816640867476544,0.029872907605471476,0.018035487624397842,0.06494884356641792,0.10461921741558448,0.08369230683892913
FGF5,,,-0.011791371110227376,,,-0.021959687978506708,-0.03982307329660358
LIN7C,-0.024408011120065288,0.0207907323153755,0.01074660713053083,-0.014333671159287142,-0.04497555037672446,0.10293688586351643,0.021847286192071005
GDF7,0.007628964552326654,0.006103186195386517,0.05627499960590479,-0.017376555261853364,-0.01755277249094354,0.011207678729217819,0.0067544331416763675
PSPN,0.06912736976290904,0.008339586795257738,0.02935701844373731,-0.009748728807614869,-0.020852768370431617,0.0426065197762541,0.00711632239593032
ANGPT1,0.0026114102665492672,0.020815434636351354,-0.026385713285240493,0.061298099406538555,0.01482070633285855,-0.07597789934450194,0.058311838587058705
PNOC,0.05319021437291523,0.0608658231020471,0.10878970542185845,0.076205983371788,0.021599486565243037,0.13960855793475496,-0.004348078855460966
L1CAM,0.05945484214313693,0.03094166882204556,0.05967687755462466,0.035603626178629916,0.03746134575462422,0.1722293577662631,0.1222438205736312
APOA1,-0.032376373044155374,0.007388379766571948,-0.02523531759408007,0.02884985750266598,-0.02840747703048092,0.01198453609816005,-0.013153524157428926
PSEN1,0.05695740342117186,-0.021597488032599865,-0.05884913228277256,-0.004327624213644812,-0.028414561574338786,-0.10233198454858788,-0.020810219927419854
CALM2,0.055992112163100655,0.04118551059755877,0.12897322104567815,0.06955204637325425,0.05969827930890527,0.22111087035928642,0.14414641368232628
CLEC2B,-0.0362020740423172,-0.0026157169816086855,-0.08600985657980259,0.028486498316643096,-0.02618881260778751,-0.0492236676351804,-0.06883620399257731
NTNG1,0.03379799941319078,-0.03446971348451631,-0.015143229685469169,-0.011634387387047607,0.00787484720959335,0.04465058705272054,-0.048958547233629864
LRIG1,0.004119532755071013,-0.06604421293234847,-0.056590473470736924,0.01992360225192305,-0.017098648892834183,-0.09831944843108167,0.028334155887238914
CPAMD8,0.06547010651252955,0.01955996897259118,-0.01066688201158095,-0.015384797080306446,0.021463763297465643,0.0417473681933301,-0.025536806472617395
GHRL,-0.01857338580043697,0.046456596606099056,0.04893885840489711,-0.026975007132941035,0.002302922951129578,0.09069492866713218,-0.022510960617208257
NPY,0.007926216910834867,0.07460775878832274,0.08257217695701209,0.01242814102466293,0.06449834383578203,-0.038574657362496725,0.11592313327541447
MMP2,-0.009531439834581235,-0.05518174341653939,-0.0934893106687483,0.02828692160662248,-0.0425587212709147,-0.10510735117333785,-0.007882408292539254
PPY,0.0036816737321736246,,,-0.011243783733039055,,,-0.022059435460240924
ALKAL2,0.023861353399887132,0.08952379993953458,0.05214508525353526,-0.027121818964671196,0.008088567329709664,-0.08636690269669023,-0.08703887047579564
CSF1,-0.058499552694903145,-0.03624905822948786,-0.057743072707489934,-0.07055578525019715,-0.009439184796217895,-0.0630297988964444,-0.094729006727696
SEMA4C,-0.01125671863329577,0.013151279023849684,-0.05284619638892367,-0.018063847846306696,-0.050998993773377264,-0.03235273430668424,0.011404076466158295
ICAM2,0.011123026814944367,0.027477438556853848,-0.06312673559220518,0.021161266014460427,-0.029581173635238985,0.04316016352746878,0.05603648307258393
SYTL3,0.03473886746139961,-0.04794172775249847,-0.04740886109634156,-0.0008172472343947062,-0.019561127317229643,0.0015594951467533592,-0.031549075988163776
IL1A,-0.036433729949071375,-0.017603893396427286,-0.02933872291674781,-0.023941274016441364,-0.016987875141025347,-0.05416721585595714,-0.0011607086527657797
HLA-G,0.00864208299638798,0.0027469681578813254,,,,,
PGF,0.007186699051146658,0.00610774707004945,-0.07003958387403902,-0.01937218204447926,-0.018344144699116147,-0.02825537452983853,0.014483483513310367
LGALS8,0.018429231683257226,-0.01212491558444361,-0.06314794113314315,0.02059985813793634,-0.012047569569747943,0.12316601587319834,-0.02045234896545053
DKK3,-0.015367611577787684,0.08584502063998321,0.12166120341731892,0.0003738406376934888,0.07135706215944267,0.18404224849140483,0.14951061297225837
COL16A1,-0.002107065384809086,4.562619983267797e-06,-0.07581149047433122,0.0023838866142469506,0.0005544022548269351,-0.0010542629151612953,0.01692288035481271
TPH1,-0.01617310463264695,-0.003089583097432445,-0.012680231534188464,-0.026004512390025953,,,-0.042302157076037364
TNC,-0.04096075403497305,-0.05236609239931078,-0.09995018225251086,-0.02462425139189614,-0.030818530268471585,-0.189615605090782,-0.08175361712318807
TNFSF9,0.0069087518623755844,0.016610182627023407,0.08734057980774602,-0.017231723131424077,0.03583032984551498,0.006059544986910999,0.01185578567875257
C4A,,,,-0.013328941641877248,,0.05808772615389176,
CNTN2,0.03156098477046032,0.008405945823008536,-0.0038487686612916675,0.00020262154168322215,0.037568142686403704,-0.18566642749937354,0.20487919528278284
